"kMEblack"	"kMEbrown"	"kMEcyan"	"kMEmagenta"	"kMEpink"	"kMEred"	"kMEtan"
"TRINITY_DN34896_c0_g1_i11"	0.131473202538525	-0.0415125222376868	-0.141116196864433	-0.0483328031457406	-0.290099101580484	0.429775542614843	0.145814149658668
"TRINITY_DN85517_c0_g1_i1"	-0.643392864223711	0.978684805169394	-0.136139409304445	-0.365569422980617	0.359325727630886	0.400642606541456	-0.370080990104428
"TRINITY_DN59268_c0_g1_i8"	-0.558457267473223	0.894644960768085	-0.280470122962052	-0.422811393847743	0.214387111028112	0.539901871679682	-0.251995035556115
"TRINITY_DN59284_c0_g1_i2"	0.451063934887006	-0.438481821575933	0.185854248656843	0.561023125983357	-0.435712203781472	-0.219859602636663	0.396652464008956
"TRINITY_DN34997_c0_g1_i3"	0.83136332797782	-0.704052770494593	0.0342172703269668	0.353275259428958	-0.610431083191836	-0.624929676811315	0.403069159651769
"TRINITY_DN34911_c0_g1_i2"	-0.668028578871107	0.972805459226977	-0.228639869585625	-0.51068658925924	0.460535890659255	0.420451261715363	-0.449991870670017
"TRINITY_DN34979_c1_g1_i12"	-0.568490841491639	0.911840096387395	-0.285001671811489	-0.44525523177035	0.527198350565356	0.230586095572886	-0.384279566589347
"TRINITY_DN34987_c4_g1_i2"	0.913111375392427	-0.474185186731173	-0.315897298823869	0.060313462413255	-0.745324244299726	-0.321468473327748	0.312140826653927
"TRINITY_DN34918_c0_g1_i2"	0.945130942569145	-0.67039576391831	-0.108422600812527	0.279270846449701	-0.62756953879396	-0.608488144973179	0.411345747441696
"TRINITY_DN34982_c3_g2_i1"	-0.708540732152827	0.375128689824861	0.111225859663099	-0.300861583834385	0.913510123506727	0.0352215601119873	-0.288523747563294
"TRINITY_DN34986_c2_g1_i13"	-0.695851897306508	0.933813239076858	-0.197338508772585	-0.480868715575256	0.604837105966614	0.37439788511773	-0.524301124466501
"TRINITY_DN34986_c2_g1_i16"	-0.689816772502156	0.977236675007474	-0.0990707982554515	-0.430680138966045	0.49085997460516	0.438895596412132	-0.437988154456199
"TRINITY_DN35000_c0_g1_i2"	0.845065827118731	-0.462992079463785	-0.116341465531757	0.252504911673169	-0.627049542305479	-0.382798419170252	0.417033683409046
"TRINITY_DN34980_c0_g1_i8"	-0.74223344054523	0.955403184498898	-0.138988721742498	-0.470516685767873	0.567216249550153	0.417808796508748	-0.546641633938895
"TRINITY_DN76415_c0_g1_i1"	-0.590447849627961	0.468943593329806	-0.160979195875652	-0.311288373610295	0.14651096235542	0.961863668948755	-0.402236198884445
"TRINITY_DN76478_c0_g1_i7"	-0.805611906397041	0.914686112799746	-0.0989326972187971	-0.436570048908269	0.610787011432875	0.383745646676362	-0.449316634120297
"TRINITY_DN76478_c0_g2_i1"	-0.666191047013586	0.936849216417302	-0.110383965567245	-0.339130152012991	0.386999497335199	0.43609758509571	-0.337621614479308
"TRINITY_DN76426_c0_g1_i2"	-0.594286456788032	0.910735908223351	-0.251258449712663	-0.450176778622589	0.373346403969476	0.467483491013609	-0.439665415898298
"TRINITY_DN76454_c0_g1_i1"	-0.720740118187975	0.38218372751882	0.155415151238358	-0.298145560053653	0.953309027399956	0.0160032723887336	-0.295515474409848
"TRINITY_DN76481_c0_g1_i4"	-0.575027214874183	0.880620118248236	-0.0697577705312928	-0.323505968034984	0.267606866559835	0.343964671416099	-0.344697407772616
"TRINITY_DN76479_c0_g1_i3"	-0.749181980239209	0.938380131943218	-0.166747582024352	-0.509812058696738	0.664219659575219	0.295974055746836	-0.406635047065632
"TRINITY_DN60118_c0_g2_i2"	0.517149262705864	-0.274529436923021	-0.16565946031822	0.0250020049522798	-0.365352251577527	-0.262460834863049	0.119187855149116
"TRINITY_DN60183_c0_g1_i26"	-0.659079813068339	0.955389021329841	-0.211417458516522	-0.375587055847115	0.397108203385878	0.386429659472291	-0.375145615401652
"TRINITY_DN60138_c0_g1_i2"	0.0719158077217042	-0.428931003988947	0.355832210032352	0.649973562542446	-0.0502088531662498	-0.408734805744719	0.126237651259866
"TRINITY_DN60138_c4_g1_i2"	0.537191834665995	-0.629174454360744	0.343877809235693	0.699778487652422	-0.399180378262404	-0.462650399489572	0.335475541202088
"TRINITY_DN60159_c0_g2_i1"	-0.654830641826529	0.289857946877577	0.0968180339423924	-0.355078215472547	0.906382915246805	0.0383488062091674	-0.368632494381081
"TRINITY_DN60177_c0_g1_i6"	0.585721567451845	-0.345588499069351	0.0228260076982001	-0.0385621155030304	-0.277775474310738	-0.370980695150656	-0.0754619591836648
"TRINITY_DN60147_c3_g1_i1"	-0.651932933562592	0.3777639750249	0.12932982334214	-0.316971836101868	0.968847456838663	-0.0310398700038723	-0.314730462157042
"TRINITY_DN60199_c2_g1_i1"	-0.640872360726748	0.676005467701079	0.355560051398658	-0.0091182028044634	0.60834393342865	0.266881908141732	-0.405321183183742
"TRINITY_DN60199_c1_g2_i1"	-0.652374541291841	0.344176201944668	0.122414656528597	-0.291567421719049	0.914592347451305	-0.0277642490735934	-0.302108608242953
"TRINITY_DN60185_c0_g2_i1"	-0.707105624648661	0.412672552556265	0.152529980976308	-0.31433100522171	0.922722188083791	0.00564891956505758	-0.148325555249277
"TRINITY_DN25862_c0_g1_i1"	-0.650019660723557	0.298532216394454	0.165970133287494	-0.273253488622053	0.929680746055813	0.0114333206341971	-0.295778760132411
"TRINITY_DN25818_c0_g1_i1"	-0.382199775195962	0.27166029302545	-0.314872784595114	-0.293920476784848	-0.132623734459139	0.933843597917441	-0.173333946248672
"TRINITY_DN25859_c0_g1_i1"	-0.494668012615809	0.350569639420466	-0.316388512586664	-0.488637303505987	0.0161043582376514	0.973941118012172	-0.238331221460063
"TRINITY_DN25863_c2_g1_i2"	0.719237392403418	-0.56222497943127	-0.129343863726932	0.293503759379015	-0.341615093725305	-0.519931715924754	0.0772373034447131
"TRINITY_DN25807_c1_g2_i1"	-0.616532750195619	0.295833476783761	0.136395189918433	-0.073675578529306	0.688337104098415	-0.0678558072616534	-0.293680480918001
"TRINITY_DN93804_c0_g1_i2"	-0.641129943222979	0.978823782355156	-0.145580659946101	-0.36628668952645	0.366417113101518	0.393462999948046	-0.371148725982511
"TRINITY_DN51041_c1_g2_i1"	0.832919080787628	-0.713830875645437	0.22251537694369	0.648198756249052	-0.656147114647339	-0.570284351948266	0.306427996784775
"TRINITY_DN51041_c1_g1_i2"	0.863062039547477	-0.708907619999644	0.130440145527728	0.489781661357584	-0.554046678056024	-0.689351417052726	0.418715808260072
"TRINITY_DN51056_c0_g2_i1"	0.900426011732723	-0.653152904136364	-0.215811183552711	0.137822961984216	-0.614802356959846	-0.483934148840215	0.372457375861325
"TRINITY_DN51060_c2_g1_i1"	-0.845904297253126	0.738073740950217	0.137098511262548	-0.377106283797979	0.897242372785437	0.198482546132542	-0.379337966882154
"TRINITY_DN51014_c0_g1_i14"	-0.687127324517164	0.958779051736211	-0.180922413329885	-0.430285383080178	0.464884748369065	0.391294680917238	-0.372751812514013
"TRINITY_DN51101_c1_g1_i6"	0.589634866936363	-0.317404010724404	-0.444100895690803	-0.342213830879382	-0.337367894331901	-0.16213102982309	0.245620559318778
"TRINITY_DN51075_c1_g1_i4"	-0.569632184628891	0.952616747493779	-0.132701244102191	-0.419740138917674	0.457469391537262	0.318196510895104	-0.40822790681714
"TRINITY_DN51080_c0_g1_i2"	0.708760359545728	-0.37468834618604	-0.0970736711603313	0.268757165075653	-0.501867201261253	-0.178033584170701	0.118039125658918
"TRINITY_DN84645_c0_g1_i2"	-0.560029346133658	0.921136999633237	-0.0871129209528164	-0.341000435155362	0.338020504694869	0.360999204252748	-0.347881433735848
"TRINITY_DN84653_c0_g1_i11"	-0.611748694027048	0.834884204518406	0.001369395427579	-0.38565450001359	0.692672518328272	0.198416530803562	-0.395193912710407
"TRINITY_DN84678_c0_g1_i3"	0.57765143204634	-0.536880461237986	-0.0179199793808388	0.334960226476274	-0.474271416555348	-0.330810945513118	0.120591465551551
"TRINITY_DN84678_c0_g1_i6"	0.710817102757351	-0.667507108311545	0.216771756326609	0.629002460160998	-0.442571834168383	-0.669020293228592	0.207320014134266
"TRINITY_DN84619_c0_g1_i10"	0.596067563963576	-0.656343384001128	-0.049132614082908	0.140135521247	-0.486081445529956	-0.427035158211185	0.50570208358537
"TRINITY_DN3529_c23_g2_i1"	-0.659339222306565	0.410513039751335	0.2095734678182	-0.274701022427495	0.954726472365559	0.0284211035754749	-0.275030266902235
"TRINITY_DN3529_c87_g1_i2"	0.660101778579967	-0.284930289712158	-0.174087676083396	0.135090562637166	-0.454331665308258	-0.176375693724082	0.151415292806931
"TRINITY_DN3529_c1_g1_i67"	-0.641927903866802	0.50648499196784	0.0515253359802199	-0.3977080239736	0.968135659086883	-0.0544767382389569	-0.354964155492439
"TRINITY_DN3529_c1_g1_i39"	-0.717793904202753	0.421427389808104	0.146040865809314	-0.324358344366449	0.977668913404549	0.0156390769319072	-0.265634663911168
"TRINITY_DN3529_c1_g1_i10"	-0.615652279922523	0.317915952104478	0.089874980665524	-0.34393315022463	0.938142278539233	-0.0840946998555474	-0.352770803129047
"TRINITY_DN3529_c1_g1_i11"	-0.710674890174624	0.327677059039152	0.146398144872219	-0.302355004640604	0.93055355959593	0.0492202624304768	-0.316456947420642
"TRINITY_DN3529_c1_g1_i31"	-0.616028370864096	0.423237684448529	0.153062373122663	-0.272373381931662	0.89340772367826	0.0500669043296094	-0.217640397818394
"TRINITY_DN3529_c1_g1_i24"	-0.620655114422805	0.322660011971529	0.198074578648073	-0.223751313209769	0.881272229319286	0.0638142254914509	-0.214566782925162
"TRINITY_DN3529_c1_g1_i49"	-0.721191802208408	0.449762754069113	0.116400332682654	-0.331627412578227	0.98839735043013	0.0187269404512392	-0.327602791465499
"TRINITY_DN3529_c1_g1_i4"	-0.650892501369059	0.424231224288248	0.117556039221718	-0.348403238900975	0.977164476535851	-0.0352584852173635	-0.293609900361889
"TRINITY_DN3529_c1_g1_i3"	-0.559705439978459	0.279354815897334	0.263156621358535	-0.260216951371075	0.803958038028537	-0.038632075662371	-0.259218961304025
"TRINITY_DN3529_c20_g2_i1"	-0.615304367015137	0.506871097640667	0.274950491370506	-0.166984038537801	0.836298290417361	0.0600672243817809	-0.175664137306311
"TRINITY_DN3529_c0_g1_i7"	0.875814530454851	-0.472323621384588	-0.315069616699902	0.117988452753744	-0.798741037733894	-0.27808222204522	0.20843956755854
"TRINITY_DN3529_c0_g1_i18"	0.695484424814429	-0.415587784096533	-0.0667369244733833	0.20955938173765	-0.515157516828558	-0.445772505886501	0.0549981444644481
"TRINITY_DN3529_c0_g1_i21"	0.663551736819042	-0.51736539116203	-0.320426457335264	0.00666039339877687	-0.558928728813649	-0.174510340558666	0.469268643336274
"TRINITY_DN3529_c0_g1_i15"	0.610466074203586	-0.504979737010011	-0.0433208680645045	0.215247931004372	-0.505293117177317	-0.418412516599192	0.209790178313439
"TRINITY_DN3529_c0_g1_i1"	0.734755756894006	-0.521865671607847	-0.317345616778248	-0.129122126826582	-0.487599825357076	-0.321160069808109	0.51737375652971
"TRINITY_DN3596_c20_g1_i3"	0.632650455912727	-0.467209827543375	-0.295359554238725	-0.210782402215696	-0.353458371919245	-0.399563023829032	0.396456821903613
"TRINITY_DN3596_c20_g1_i1"	0.567794568072293	-0.298241507760542	0.0230820854700959	0.360489408153943	-0.488589093975319	-0.234576235887115	0.275466186192699
"TRINITY_DN3596_c20_g1_i4"	0.93925940838247	-0.653137144159972	-0.00980919963900236	0.305274562252437	-0.664706853746095	-0.620068873253376	0.44107161057694
"TRINITY_DN3596_c4_g1_i1"	0.958878607373125	-0.641849612372854	-0.17360996741645	0.225149720167074	-0.743884884689854	-0.446377511150948	0.344955903676822
"TRINITY_DN3596_c0_g1_i3"	0.951117918061956	-0.645877982103196	-0.0934185447641196	0.318518234573675	-0.748266654289889	-0.529081221487429	0.348198095011537
"TRINITY_DN3596_c0_g1_i1"	0.785024939234262	-0.594925019406278	0.0704312303071084	0.456803327640743	-0.632782371576484	-0.367191921514339	0.038596787406118
"TRINITY_DN3596_c2_g1_i2"	0.792138396317465	-0.630961858493696	-0.176739541200494	0.104954161025782	-0.398653403634286	-0.540818629064737	0.192434502652665
"TRINITY_DN3523_c12_g1_i1"	0.786689280420833	-0.675901005697913	0.156464445123682	0.475189508179569	-0.526614740167812	-0.720713130271819	0.306852767985483
"TRINITY_DN3523_c6_g1_i1"	0.964409344939103	-0.590391725991004	-0.155742948535946	0.226930365067078	-0.729930879194209	-0.469712049313623	0.365489339833427
"TRINITY_DN3551_c6_g1_i19"	-0.650674650734362	0.391736414748365	0.0723977272347976	-0.381138530645193	0.967680116074473	-0.0695491689685585	-0.346327350221641
"TRINITY_DN3551_c6_g1_i9"	0.876775727903058	-0.702243135235987	0.0603969866010998	0.3092014714345	-0.493602682647224	-0.630977753985354	0.285566452084523
"TRINITY_DN3551_c6_g1_i28"	-0.710990035692066	0.385866433899398	0.147362804519623	-0.293095119351269	0.971989942826737	0.0237928931300558	-0.288712698433192
"TRINITY_DN3551_c0_g1_i2"	0.742522631340222	-0.34782518862199	-0.271985705506713	0.0337683408473977	-0.493419693178635	-0.218570158163157	0.117647794799867
"TRINITY_DN3551_c89_g1_i1"	0.603488283731731	-0.298309259821541	-0.33909011546475	-0.247223594946574	-0.270521066797054	-0.410047558590751	0.128885930444843
"TRINITY_DN3551_c9_g1_i3"	0.778335445055876	-0.697831611764652	-0.0270505682247841	0.183277609160736	-0.49036763766382	-0.620789815085286	0.437991975165766
"TRINITY_DN3551_c9_g1_i2"	0.74893369239198	-0.397323114169152	-0.0919736112381121	0.30534216098622	-0.590932970327637	-0.267657995962089	0.263969913015947
"TRINITY_DN3551_c7_g1_i4"	-0.538360680945079	0.61739104143609	0.0286428666331177	-0.34373228551015	0.701909732234137	0.102395469786345	-0.425244060161063
"TRINITY_DN3551_c14_g1_i1"	0.932650670505322	-0.700463262116614	-0.090349265066463	0.339330198141944	-0.658108874402318	-0.499540871747302	0.405178108197389
"TRINITY_DN3551_c28_g1_i1"	-0.748874674451367	0.573564190241109	0.0773483258011093	-0.404914317679468	0.959090023206165	0.0471831808344157	-0.360663905155494
"TRINITY_DN3551_c28_g1_i2"	-0.506685365489214	0.320003542709233	0.139313761856133	-0.281755858271765	0.852312345608979	-0.0384168104173568	-0.300057777101973
"TRINITY_DN3551_c2_g2_i5"	-0.540327236493888	0.602878330197729	0.0950348575886131	-0.225341816462219	0.651693109538302	0.0777444675851276	-0.254063825862776
"TRINITY_DN3502_c2_g3_i1"	0.94793903210444	-0.605848727326013	-0.180670356993771	0.197796321833308	-0.693951742310873	-0.503358992107206	0.395186551527617
"TRINITY_DN3502_c2_g3_i5"	0.0614641075597421	-0.305535064216267	0.317099946750664	0.584268204046084	-0.0785392068956375	-0.356378546234413	0.256128229624151
"TRINITY_DN3566_c0_g1_i11"	0.851871914030434	-0.595162026691601	-0.112547341137695	0.314172919936386	-0.743437776886224	-0.217001593872502	0.334235072993949
"TRINITY_DN3561_c11_g1_i3"	-0.591268560362034	0.385441954727831	0.168390296391307	-0.254352489378263	0.892128594130108	0.0271161117100953	-0.252623327866766
"TRINITY_DN3561_c0_g1_i9"	0.852727901448778	-0.476003856761666	-0.0703791446204622	0.204384121860427	-0.511916683065792	-0.534682941131283	0.226080457322553
"TRINITY_DN3561_c0_g1_i6"	0.485737039467378	-0.275903041813213	-0.280631485762585	-0.151049524388726	-0.241838603477377	-0.372414098416804	0.127473678176883
"TRINITY_DN3561_c0_g1_i10"	0.622591918872039	-0.355163845630477	-0.304412118353445	-0.217078063903105	-0.325446299961839	-0.363739566796273	0.13666958589623
"TRINITY_DN3574_c0_g1_i28"	0.181880028808606	-0.317336341189122	0.697823034806537	0.956068756591695	-0.248690568581737	-0.255856447825303	0.060365922425489
"TRINITY_DN3512_c0_g1_i1"	0.710555053108615	-0.248113647573363	-0.335009563992801	-0.114996214881921	-0.396315748955004	-0.312846513996131	0.0506539241771547
"TRINITY_DN3555_c0_g1_i1"	0.885584649070929	-0.485811708574288	-0.163285971142228	0.188308295310483	-0.600356284578884	-0.398057536139685	0.0935955392741018
"TRINITY_DN3528_c1_g1_i13"	0.737886833848269	-0.733922105023989	0.0475187500791388	0.306662730685962	-0.700198463869525	-0.429016997807013	0.51189032436768
"TRINITY_DN3528_c2_g6_i1"	0.93469523109011	-0.511462552268826	-0.196300908744552	0.206836664082394	-0.770271562025203	-0.372714650480341	0.317939848322637
"TRINITY_DN3528_c2_g6_i2"	0.746821055236201	-0.441564632017696	-0.107315860892865	0.327843826751284	-0.514648717526753	-0.554155781610165	0.158774951962107
"TRINITY_DN3528_c2_g5_i1"	0.936627073785114	-0.579066934716956	-0.34257022043051	0.118221620969063	-0.702270736044537	-0.457330145883521	0.380690658061565
"TRINITY_DN3528_c2_g1_i1"	0.918483568454011	-0.639717542954391	-0.0027549801610427	0.369225729132433	-0.704084688383455	-0.513528235646271	0.240750074937618
"TRINITY_DN3528_c6_g1_i1"	0.88578311994291	-0.548957030409351	-0.0062552049806273	0.33192007778345	-0.574408490119818	-0.543317229781008	0.0493250705612574
"TRINITY_DN3558_c0_g1_i6"	0.8398109670253	-0.587078581384477	-0.185906469025994	0.1655022633843	-0.701435160683348	-0.279250582963714	0.296557865766128
"TRINITY_DN3583_c0_g1_i8"	0.749570524135924	-0.433418746573449	-0.173643150944369	0.092155240060341	-0.444413279548253	-0.351383312292828	0.208711693925716
"TRINITY_DN3530_c8_g3_i1"	0.892104231262778	-0.493467935916991	-0.235259642112847	0.170267527038399	-0.633381513948752	-0.327800198162634	0.218725283473228
"TRINITY_DN3525_c0_g1_i33"	0.831534820004164	-0.718692789478284	0.182197225869958	0.543324652873569	-0.642262087498037	-0.626710785223355	0.453596341708297
"TRINITY_DN3525_c0_g1_i35"	0.169146591970156	-0.228927529240969	-0.273055863200375	-0.226493053461305	-0.373263198021669	0.177500446027008	-0.0434598112901385
"TRINITY_DN3535_c0_g1_i17"	0.876329919016745	-0.839680229253694	0.0116047371441776	0.398437350206476	-0.653415738633677	-0.462801292164874	0.410097982937887
"TRINITY_DN3535_c2_g3_i2"	0.785333698314509	-0.610211819436581	-0.0646652845282985	0.215496205166778	-0.544365939234138	-0.386256789525104	0.0144973914456959
"TRINITY_DN3535_c2_g1_i3"	0.841398973982669	-0.712624368590487	-0.171506427261419	0.184868645036521	-0.690412886373035	-0.343324913532059	0.457988300292838
"TRINITY_DN3578_c8_g1_i1"	-0.717737505514324	0.319104377756472	0.214837766066342	-0.24815965038235	0.902774255975605	0.0538174999100256	-0.243303330749724
"TRINITY_DN3578_c13_g1_i4"	0.860530227232687	-0.583979598934496	0.0119146827053609	0.452893174654876	-0.802705458467861	-0.30739254814145	0.408412707122715
"TRINITY_DN3578_c0_g1_i5"	0.940055086554896	-0.751808612984001	-0.0658676180800178	0.382830515959714	-0.73198538371838	-0.495750371407874	0.404037283034485
"TRINITY_DN3560_c0_g2_i1"	-0.363522256556815	0.804084329980617	-0.00818877540872794	-0.314248853518158	0.302417022153962	0.189572379982778	-0.34501749109943
"TRINITY_DN3554_c1_g2_i1"	0.574112083848662	-0.207528534190971	-0.350841662425781	-0.176977190793583	-0.288316093651679	-0.099317151762186	0.0684084375828963
"TRINITY_DN3599_c5_g3_i1"	0.947181382995257	-0.590059914400568	-0.173636866979583	0.207883088745332	-0.69700800956254	-0.515201509928636	0.401472008080049
"TRINITY_DN3599_c5_g2_i7"	0.775523054177881	-0.425794545592298	-0.253810180968358	0.0640198518698545	-0.558499038446437	-0.211593592928209	0.16956754270327
"TRINITY_DN3599_c2_g3_i3"	0.277072970321142	-0.254740442930261	-0.0728264915583697	-0.202806641308818	0.10020690583294	-0.485195259800323	-0.142458911654521
"TRINITY_DN3599_c9_g1_i1"	0.827455402614559	-0.579729428672289	0.0339516924583343	0.453930879845199	-0.611487226792255	-0.464370023779276	0.40466746489286
"TRINITY_DN3572_c0_g2_i2"	-0.641657671533391	0.495934576090794	-0.186222909153453	-0.390088283765342	0.212522391633368	0.964740067196329	-0.365185094915436
"TRINITY_DN3524_c0_g1_i7"	0.77821794309781	-0.695026730450576	0.014290616518287	0.372300855904835	-0.672629577645462	-0.476947739604351	0.520916482806051
"TRINITY_DN3553_c0_g1_i3"	-0.673482460060328	0.423441222219456	0.259420176031946	-0.174562427173841	0.831260497138309	0.0425345050625226	-0.306439170315294
"TRINITY_DN3579_c3_g2_i1"	-0.861853428136843	0.801849782719448	0.0343518981828225	-0.324773605440601	0.738937577379491	0.377418216117723	-0.36451043938865
"TRINITY_DN3526_c9_g1_i3"	-0.390333987996485	0.588567253849425	-0.0896181182409578	-0.450219511590046	0.689331686309633	-0.0567225118298323	-0.330938097513164
"TRINITY_DN3526_c48_g1_i4"	0.803722068229036	-0.468577620033907	-0.014886754289384	0.427816882810692	-0.687887658787855	-0.294865027531727	0.0400700131102122
"TRINITY_DN3526_c4_g1_i2"	0.179345036712779	0.0783392425922308	-0.289990833377648	-0.239499185051121	-0.247370233079008	0.287726476944514	0.0044742679437863
"TRINITY_DN3526_c4_g1_i3"	0.357399123033416	-0.114139469630976	-0.214153535559475	-0.175824812865418	0.0174603301156408	-0.344935974827091	-0.00103835497686811
"TRINITY_DN3526_c4_g1_i8"	0.960069415853675	-0.602025372201698	-0.162142845107195	0.216663592552497	-0.720537073277167	-0.445807470995032	0.347187770834753
"TRINITY_DN3526_c4_g1_i7"	0.79533432556187	-0.523979121855367	-0.0121627338324303	0.313407893401349	-0.508500261749059	-0.538498736700622	0.219309810892354
"TRINITY_DN3526_c1_g1_i4"	-0.583458798302692	0.465635129413855	0.151651286257462	-0.280444869611297	0.88696324722267	0.0348260516711807	-0.281458184487568
"TRINITY_DN3526_c2_g1_i12"	0.972278518708559	-0.620378738396033	-0.17716271505463	0.197780730920264	-0.706221889446164	-0.533960622265923	0.353145840866385
"TRINITY_DN3526_c7_g2_i2"	0.746120438635559	-0.613629685114158	0.0259249781579164	0.427194251221048	-0.535351708397588	-0.369886123902046	0.31076045169561
"TRINITY_DN3573_c0_g2_i3"	0.888562999396633	-0.625746341435101	0.0453693338764852	0.327006682324307	-0.580457518900222	-0.591953152107143	0.189443785567429
"TRINITY_DN3577_c0_g1_i3"	0.526727305538375	-0.447430693341825	0.133678814823241	0.3571411326289	-0.37377069829765	-0.160570206040436	0.256496388086822
"TRINITY_DN3559_c0_g1_i2"	0.55143875138745	-0.660263220269736	0.10416842161929	0.598467268625657	-0.564457886387653	-0.40509461750371	0.428090380891803
"TRINITY_DN3559_c0_g1_i7"	0.51352580685129	-0.681950354935068	0.00905246912538979	0.52546138631273	-0.377897881448548	-0.579233343536937	0.419061261496257
"TRINITY_DN3559_c0_g1_i11"	0.812272492349101	-0.658744441447268	0.217882810946841	0.694307449094081	-0.80326605638491	-0.468243989088952	0.358698426996549
"TRINITY_DN3559_c0_g1_i13"	0.374769310064449	-0.13078130456343	-0.358731125451419	-0.289920836243813	-0.25054971811266	-0.134763199948493	0.420301482755634
"TRINITY_DN3559_c0_g1_i8"	0.547796394821494	-0.650390941576021	0.27339828816165	0.65582973623343	-0.420140648220848	-0.444476763069109	0.170805961949855
"TRINITY_DN3559_c0_g1_i5"	0.14623566849253	-0.320869925968546	0.200906467897189	0.542537859848671	-0.0479590360776263	-0.406600758607908	0.341732372024004
"TRINITY_DN3559_c5_g1_i4"	0.35802779777248	-0.0583239662603266	-0.189468245432527	-0.162738169075876	-0.342524626492263	0.106697502895456	0.139548082647973
"TRINITY_DN51119_c2_g1_i1"	-0.656135049454856	0.522580075664032	0.129623344752257	-0.312872303478069	0.79729552327666	0.0585506683814992	-0.319675527463474
"TRINITY_DN51144_c1_g1_i2"	-0.741029738025385	0.94318589826176	0.0259001269894561	-0.373199474724234	0.573005120787365	0.348903349557132	-0.390696487066507
"TRINITY_DN51127_c3_g1_i1"	0.903154803248454	-0.689069253847974	-0.0773765462001309	0.248359698645689	-0.639920907796942	-0.597402448599192	0.324215285664573
"TRINITY_DN16894_c1_g1_i6"	-0.577999779215133	0.444327974670505	-0.250583938281741	-0.415611203867303	0.0563213897017213	0.978278184438199	-0.339076392975653
"TRINITY_DN16802_c1_g1_i4"	0.977113143203566	-0.642104126124061	-0.0644411795621893	0.324246608509831	-0.72410343111096	-0.55698031494972	0.36186556783564
"TRINITY_DN16871_c2_g1_i1"	0.527279513479087	-0.173440022093096	-0.292795769765212	-0.0873406823648946	-0.358359017452515	-0.0366821628685335	0.0597366154904868
"TRINITY_DN16871_c0_g2_i44"	0.795640832741284	-0.688734652842852	-0.147464566565812	0.0640687267748679	-0.574893128574442	-0.48876911922379	0.52548279540003
"TRINITY_DN16843_c1_g1_i15"	-0.712260621387828	0.944537637832565	0.0376692868375325	-0.243798062847395	0.527354324900618	0.328595950935805	-0.420581281313578
"TRINITY_DN16846_c0_g1_i1"	-0.649545952276852	0.193953387763646	-0.0271046162874536	-0.254684287589566	0.775746415038554	0.00989263239814494	-0.239564099584159
"TRINITY_DN16879_c0_g1_i3"	0.862809511367448	-0.789950257917028	0.00920780959079358	0.294268928398151	-0.668496850607538	-0.584772306000811	0.440963674181961
"TRINITY_DN16809_c0_g1_i1"	0.675469444642831	-0.716835461502639	-0.010343640002172	0.509855173276761	-0.472313333100824	-0.52686155355074	0.230506405285062
"TRINITY_DN16809_c0_g1_i3"	0.854211214210682	-0.543802373404304	-0.00855700935701806	0.422297019229362	-0.58675916620754	-0.468795766437526	0.226811349596713
"TRINITY_DN16868_c5_g1_i1"	0.886905548548373	-0.766383892192551	0.136562894633211	0.579224223143235	-0.635157899846024	-0.706085159954097	0.396284313794041
"TRINITY_DN16832_c1_g1_i7"	-0.615370804553552	0.915345430412176	-0.0999605359952895	-0.343738249604639	0.254950042447498	0.472813749175696	-0.346922537709436
"TRINITY_DN16832_c1_g1_i13"	-0.65366759761869	0.897346254500728	-0.120295072707864	-0.438591167535453	0.669376137410516	0.205244458006772	-0.442768341423301
"TRINITY_DN16832_c3_g1_i4"	-0.745144638644868	0.326879839152398	0.205217545908569	-0.260497351163264	0.953502313790105	0.0554538531885838	-0.25041399511564
"TRINITY_DN16832_c0_g1_i3"	-0.635483686920421	0.272123528408447	0.166452374009119	-0.251184566046675	0.893902892600298	0.0159539851084205	-0.127094557877282
"TRINITY_DN16889_c0_g1_i3"	0.817646957609911	-0.579766357839121	0.0232308960394251	0.422797199331168	-0.679885558414307	-0.364484642237436	0.0940324436660953
"TRINITY_DN16807_c0_g3_i1"	0.905681888809181	-0.757987725002445	-0.186839284612271	0.268766237240082	-0.591459707500523	-0.499216993764109	0.458797526020026
"TRINITY_DN16807_c0_g2_i2"	0.919959965235062	-0.686054852504852	-0.0376071910660997	0.341598672681863	-0.629410262405139	-0.574808400328435	0.358754057660352
"TRINITY_DN16807_c0_g2_i8"	0.934059360961531	-0.694041510653538	-0.0300053418291843	0.372299507708167	-0.746824843170601	-0.524811512697624	0.374340195449225
"TRINITY_DN16825_c0_g1_i4"	-0.570806926888019	0.840853297186193	0.102381156117944	-0.264265289226942	0.625887218440241	0.14431718205204	-0.427655451848104
"TRINITY_DN16887_c7_g1_i1"	0.95417735776307	-0.602357294566194	-0.140799878953266	0.298917388743236	-0.712098099143272	-0.530707932952959	0.417559913682554
"TRINITY_DN16867_c0_g1_i10"	0.965345285656366	-0.611067751992775	-0.211544787401104	0.179507421091696	-0.661261028926397	-0.501491074806833	0.352073726514992
"TRINITY_DN16849_c0_g1_i1"	0.814196082443464	-0.469330970440313	-0.0305559376017443	0.375103083099859	-0.637431887344609	-0.355314328121036	0.114565374890453
"TRINITY_DN16872_c0_g1_i1"	-0.639918555218266	0.857514343645039	-0.126214843534619	-0.253954448949213	0.340610622462867	0.331243245082885	-0.390469513462085
