Accession_ID,pvalue
Q8VCX5,0.583612013911498
Q5EA59,0.695680141420025
Q9VRJ2,0.2340580915371
Q9EXL7,NA
Q03141,0.236302581550293
P27619,NA
Q8MZC4,0.604471853374579
Q9FQ25,NA
Q9T0M8,0.693932798528859
B2UJ42,0.140111133802806
P08429,0.64503926672252
Q86UN2,0.729387226209615
P57071,NA
Q2NCE3,NA
Q5FWH2,NA
O15550,0.659285022497064
Q5GIG6,0.116994115756412
Q2G8W5,NA
Q9UJX5,0.647148525091706
P38935,0.733207031111585
O61703,0.502928284564619
Q4UU85,NA
A1A5G2,NA
Q0MQG4,0.108291625636602
Q9VLT5,0.358206895791472
P82911,0.532031645392903
Q8N8A6,NA
Q3TZ89,NA
P25325,0.624986926726716
Q8IZT6,0.83647904531215
Q2G718,0.279482786455166
T2KMH0,0.459530931578132
A7SCH8,NA
A4YNP4,NA
Q9VBP9,0.219005459369226
P51023,0.221930536769704
Q5RC80,0.959388242776813
O14639,0.939202025481015
Q9HBH1,0.109166176614739
O94760,NA
B5U2W0,0.516287587048828
Q0VCK5,0.788009817381705
Q5ZKP6,NA
Q2MHH4,NA
Q8N5I2,0.484785400950217
Q32PX7,NA
P46416,0.305545212539648
Q9C5Y4,0.208130704084015
Q5F5W3,0.41431590052399
P0CT41,0.851271848669431
P28606,0.480120377663424
Q68CQ4,NA
Q99798,NA
Q8WWW0,0.594412923631641
Q8WWW0,0.594412923631641
P38298,NA
Q9C5Z2,NA
Q40784,NA
Q9D799,0.196559981247738
Q9UIL1,0.981721236098575
A2RRP1,NA
P10394,0.958586481140039
P98081,NA
P61865,0.83647904531215
Q8K4L0,NA
Q8NBP5,0.503233174627926
P29937,NA
O00370,NA
P17030,0.729387226209615
Q9M612,0.742747057712166
Q8BFQ8,0.788009817381705
P21251,0.279090172588332
Q27450,0.545895363668927
Q99884,0.947704932442919
P61219,0.92162568981773
P08582,NA
Q56623,0.303486715906367
Q8R216,0.477768345068648
P18101,0.529311166977863
Q96KG9,NA
Q5NPS6,0.244624042953277
Q964T2,NA
Q01082,NA
O00566,0.90517661428915
Q06787,0.83647904531215
Q55GV9,NA
O00370,0.989625885261592
Q5XJA3,0.707818547694436
Q63150,0.812429781161382
Q9H7B2,0.870730252074266
O35639,0.601280438875652
P55852,0.293063122447255
Q1HR36,0.971834839034379
Q1JQE0,0.650052506653685
Q6RT24,NA
P51677,0.841116786342196
P53033,0.790760950781745
A4FNI7,0.261080680636672
Q76LC6,0.541342645677238
O59346,0.199484218514597
O16011,NA
Q74E52,0.855398292352159
Q9BW91,0.863787284388537
O75419,0.665977018448143
Q963B6,NA
Q8SV74,0.665977018448143
Q8N103,NA
Q9Y6I7,0.709688884378178
Q08499,NA
C0SPA0,0.142806493579009
P52590,0.657889286899831
P9WHQ2,NA
Q4W8A2,0.685068369708025
P17133,NA
Q22888,0.869346933084132
Q99148,NA
Q8R3C1,NA
Q8BMA6,NA
O15514,0.414662915254731
Q9Z2F5,0.252165833811936
P50748,NA
A2RUC4,0.647148525091706
Q2YDD9,0.915389693361599
Q9BUJ2,0.677055437958001
P27163,0.372729868642145
Q93408,NA
Q2G480,0.0634710220857559
Q9ZW16,0.0892218812641937
P14090,NA
Q8BRH4,0.213484843845012
Q9Y4A5,0.78879922888882
Q80XL6,0.154672116386958
B7XIC4,NA
Q8VZ10,NA
P0CT53,NA
O14306,0.841116786342196
Q4V832,NA
P24001,0.155503759832354
Q65X23,NA
Q65X23,NA
Q6GQA6,NA
Q54R47,0.244624042953277
Q23834,0.154456041035536
Q54VI3,0.142989123800532
Q9C774,0.788009817381705
Q00963,0.07709373814327
Q00963,0.07709373814327
Q94545,0.443356265987969
Q26061,0.971834839034379
Q9M316,0.704907565748369
Q51697,NA
Q7M6Z5,0.592420981543361
Q8CGY8,0.788009817381705
Q8CGY8,0.788009817381705
Q6IQ26,0.443356265987969
Q9EST8,NA
Q8FN76,0.0719157005618658
Q9SGC1,0.944308623754574
Q9SGC1,0.944308623754574
Q5BJL5,0.867247153036621
Q8N9N8,0.723151672843196
P10078,NA
Q2YLF8,0.359434566371387
Q2NL21,NA
Q8CG79,0.788009817381705
P35507,NA
A4III8,0.313717152287335
Q8TBA6,0.976265160342023
O32220,0.527306122161937
Q9D154,NA
Q9HUY1,NA
Q9BY31,NA
P56812,0.279268998730002
Q9VS29,0.913746618768539
Q2G3J8,NA
Q2KI14,0.985952401042455
Q57498,NA
Q29GB8,NA
Q8C8R3,0.127071922025646
Q9Y6I4,0.985427675508374
Q9D684,0.898559344926634
Q9V6U8,0.282404621464212
Q5FP70,NA
Q5GH73,0.135648460926519
P21907,0.527306122161937
O15457,0.397647325694121
Q3T030,0.7034974115405
Q96A99,NA
P81900,NA
Q9NZJ9,0.997930598915453
Q96PE3,0.781303540295393
Q9ES70,NA
P11475,0.750053547711943
B1VP90,NA
O43639,0.53576452376187
Q6FZU8,0.480120377663424
O83090,0.39578966773834
P60483,0.403499266228252
Q9SP02,0.143234540855289
Q7DBF3,NA
Q58DC5,NA
Q9UPN6,0.788009817381705
A2WWV5,0.1289427778114
Q13889,0.83647904531215
Q6UX73,0.995019730607637
Q84XU2,NA
Q9ULT8,0.954508196101393
Q8R2Q4,0.0813511407095449
Q8LPI7,0.646972427992519
Q8L796,NA
O97159,0.424887757909049
Q7ZVT3,0.624986926726716
Q7X911,0.556000212852765
P36892,0.160299796730447
P36892,0.160299796730447
Q6CQE5,0.2173109332198
A8X8I4,0.797809263147834
Q3ZCX4,NA
E1BLP6,NA
Q2N8R6,0.185873739044427
Q9JJ28,0.788009817381705
Q9SD33,NA
B2U8V2,NA
A8MQ14,0.433366727952176
Q9VEI3,0.216168432399351
Q05481,0.554211983049179
Q1LZB6,0.836193840088314
O15439,0.477768345068648
Q8R4H9,0.128319910712148
P82912,0.781362388138693
Q8VIG3,0.404421465862418
P31851,NA
Q66JF3,0.203215719079163
Q05048,0.955131515050405
P90850,NA
P55399,0.160299796730447
Q6PFS7,NA
Q9BXY0,NA
P80426,NA
P06331,NA
O35623,0.72200287278586
Q9NX46,0.509583453701799
Q9BRQ3,0.603055353736055
Q9LT08,0.971834839034379
P27674,NA
A1TMA7,NA
Q3UPH1,0.788009817381705
P29139,0.324491237431344
P51464,NA
Q8IWZ3,0.163117933114034
Q8T5G8,0.841116786342196
Q9VNA0,0.11209396089742
P21414,0.895971117211536
Q50KB1,NA
Q0VBY0,0.730300773582405
P49619,NA
P49406,0.665977018448143
Q9F326,0.976265160342023
O97594,0.665977018448143
Q8BJQ2,0.824441341367005
D5BW25,NA
P51589,NA
Q6PHS6,0.695680141420025
P47740,0.464946595871498
Q642M9,0.796433456270051
Q9SIC9,0.880293848189527
P42696,0.993173191554302
Q6ZEM6,NA
P94478,NA
P0C860,NA
O01479,NA
F4JIP9,0.0717268446236267
Q4QQW8,0.404421465862418
O61231,0.444257179286705
Q86U28,0.25008217846474
Q8TE99,0.884915598946711
Q64375,0.76422131025645
Q93075,0.317814597910226
Q2PFD7,0.509440029032576
Q9NRG9,0.788009817381705
Q962Q5,0.516513288505057
Q5VV43,0.367386550602102
Q8R3H9,0.791459208707033
P11456,0.971834839034379
P00765,0.788009817381705
Q6P3X8,NA
Q9QXQ1,0.294604978473629
Q9CYR0,0.83647904531215
Q9IPJ5,NA
Q9NX55,0.951981743130147
P22717,0.27648111371025
Q9Y4W6,0.816282065230148
P41561,0.244624042953277
P62803,0.971834839034379
Q6TRW4,NA
Q9SIC9,NA
P18747,0.671680862630585
Q9N5Y2,0.713850007484509
A0R5R7,1.01118230940135e-07
Q96AA3,0.912711914744596
Q5VQQ5,0.505426262149741
Q44586,NA
P32456,NA
P18600,NA
Q4VAA2,0.795106527090149
Q50LG2,0.516326355608873
Q5DTV4,0.782560105545758
Q9U505,0.399449654706944
P97260,0.740428827396769
Q8WTW4,0.54053780933797
Q9VWP4,0.1289427778114
Q3SX43,0.542950971821836
P94126,NA
A7FG16,NA
A1L1G1,0.092862697423001
Q9V0Y6,0.728636519308865
Q9XYN0,0.841116786342196
C0ZL89,NA
P38040,0.924582007637193
Q5ZMD4,0.560065477929678
O27390,0.456418824185441
Q21997,0.804947287067399
Q12802,0.729387226209615
Q12802,0.729387226209615
E9Q555,NA
Q80TP3,NA
P02994,0.89679870929357
P52111,0.192473275219126
Q90423,NA
Q99623,0.956478942973337
P11491,NA
O60241,NA
P9WJI2,0.128238880610294
Q9DAN9,0.364028016279691
Q17QJ7,0.542950971821836
Q95RA8,0.987243281265856
Q03274,NA
Q92359,0.999262019375977
P90850,0.976525446719076
O94481,0.235563313458164
O43290,NA
Q54QR9,NA
Q2G8Y2,NA
O61231,NA
O95983,0.841116786342196
Q91VB4,NA
P13395,NA
A5JYX5,0.760831069885974
Q9DBU3,NA
O13082,0.669217038241918
Q8SQZ6,NA
Q676U5,0.83647904531215
P70193,0.788009817381705
Q9RZA4,NA
Q89KZ0,0.154672116386958
Q61595,0.806795225204057
P11369,NA
Q90WN5,0.841116786342196
Q1J3J3,0.751289981749278
P48553,0.788009817381705
Q5SYL3,0.890417984607455
Q5R7Q6,0.815779282042406
A4S6Y4,NA
Q6NXT1,0.788009817381705
Q86A72,0.274543484249041
P0A593,0.594724718375732
Q15631,0.323924749214827
Q84P24,0.839215212242558
Q5T089,NA
Q6IV76,0.2007730392672
Q6IV76,0.2007730392672
O13997,0.169100366057934
O31826,0.729387226209615
O31826,0.729387226209615
Q60974,0.719291032205257
P83944,NA
A1SLU7,NA
Q07E41,NA
O15090,0.912711914744596
Q9XZT6,0.586812153554834
Q74K18,0.346565867713951
G5CEW6,0.236737636568025
Q8IWW6,0.924225125823407
Q8Q0U0,NA
Q8MKF0,0.83647904531215
Q92J97,NA
Q86WT6,0.976525446719076
Q9NYJ1,0.80253480969044
P17029,0.776194231701145
Q91XQ6,0.976316889658161
P49210,0.788009817381705
P45878,0.725011677165069
Q9W1M8,NA
Q3T087,0.364135517723105
Q8N976,0.788009817381705
O14049,NA
Q3UN02,0.335809879836378
Q7JUX9,0.136106817365238
A0QRN3,0.154672116386958
Q04863,0.788009817381705
Q8R420,NA
A9KIW5,0.120077575864487
Q16890,0.963450260280054
Q95SX7,0.353059367874623
A6QNK1,NA
A6QNK1,NA
Q9UJX3,NA
Q5JKF2,NA
P9WMN4,0.331738998542596
Q8X082,NA
B4M709,NA
Q9Y6V0,0.841116786342196
Q6Q0N0,0.527306122161937
Q8N5Z0,NA
Q0WW55,0.788009817381705
O53203,NA
Q2N8R6,NA
Q8NHA8,0.160299796730447
Q92887,NA
Q1E0A3,NA
O49639,0.410446000960904
Q01989,0.861126254572869
O00370,0.729387226209615
H2KZK4,NA
Q55GE2,0.542950971821836
Q00722,0.73898231577629
O75368,0.986823822268353
P07018,0.135676272867513
Q9UKM9,0.60041751010157
Q4PL64,0.557596991586172
P53798,0.414164491938319
P14375,0.527306122161937
P09884,0.17272427826939
Q99570,0.665921663350974
A5VEV5,NA
Q26061,NA
O74362,0.742664190846868
Q76I82,0.100197067495354
P0AGG9,0.0827825533173984
P0AGG9,0.0827825533173984
Q5RE08,0.6705675312502
Q04857,0.863685087924081
P43558,0.520142183125397
P23743,0.636557324319768
P0AFQ0,0.128238880610294
O75311,NA
B6JCI9,0.21794395491721
Q8S1Z1,NA
Q9ZQW8,0.196559981247738
Q99LC8,NA
Q3K932,0.193029781374816
Q01631,NA
Q6ZI17,0.495105017487397
P16620,0.181333551693312
Q8R081,NA
Q8R081,NA
Q6NY77,0.519618044957472
Q52V16,0.847008478003092
Q52V16,0.847008478003092
P15260,0.560065477929678
Q8N6M0,0.624986926726716
Q8N6M0,0.624986926726716
Q13948,0.975999688092405
P98155,0.208130704084015
Q7ZV82,NA
Q08IC0,0.131947529328143
P27398,0.625349702072822
Q5PQ71,0.644716400220203
Q92547,NA
P11717,NA
Q9SP02,0.372729868642145
O95260,0.609202808439724
P0ABV0,0.788009817381705
O34971,0.131947529328143
Q86VQ3,NA
P22694,0.385814446885787
Q9QUN7,NA
Q9BY31,0.671577430318899
P51023,0.608888113541841
Q8T3X9,0.25008217846474
Q9ULJ7,NA
Q8BWZ3,0.826568910955531
P04072,NA
P34609,0.0841027524034528
P31684,0.188287669296685
Q7RTS9,0.461104610676356
P29143,0.920204360674794
Q6DCC6,0.398669242417227
Q8XT53,0.100545095121465
O14672,NA
P0CT10,NA
Q61584,NA
O60664,0.854152601155636
Q02525,0.841116786342196
Q46087,NA
Q9UBI1,0.788009817381705
Q8C2E7,0.976525446719076
Q15276,0.459530931578132
Q66HA8,0.788009817381705
Q2N927,0.0892218812641937
Q96QC0,0.83647904531215
Q96E09,0.443917098950127
Q86UK0,0.92458693416495
Q5UIP0,0.671577430318899
Q9H9A5,0.481511230460437
P56079,0.557596991586172
Q08DZ2,0.841116786342196
Q07842,NA
Q3SK69,NA
P17019,NA
P42126,0.83647904531215
Q9UII5,0.841116786342196
P83088,0.0705027586415927
Q75IM9,0.135896390862633
Q54WH2,NA
Q5F478,0.542950971821836
Q8T4E1,0.756313750096326
P86325,NA
A7MBJ2,0.815707882060125
P33160,0.448237019194972
Q6DIY8,0.80074559243531
Q9NJU9,NA
Q8PHB2,NA
Q8NHA8,NA
Q08DI6,0.909153818662356
Q95SX7,NA
Q99323,NA
Q9ULC3,NA
P53729,0.841116786342196
Q7PY41,0.0892218812641937
Q8IZT8,0.729387226209615
Q9SZD4,0.522092611474754
Q9BY31,0.516513288505057
O75208,0.947904501094168
Q96321,0.671577430318899
Q25691,NA
Q9H3H5,0.376324965756334
Q54CN8,0.381363572655316
P42229,0.420251129250406
Q6UW63,0.205044416778031
A4IIL4,0.148984261402636
A4IIL4,0.148984261402636
P11884,0.555341292555817
Q9I3T5,NA
O15027,NA
Q8WZ64,0.788009817381705
Q96Q42,0.193196146561278
Q8NFZ0,0.971834839034379
Q2G350,NA
Q7Z5L2,NA
Q9VCA8,0.318779333726422
Q6ZN08,0.799616458791433
Q9BQ51,0.788009817381705
Q9ERB5,NA
P53356,NA
P12044,NA
Q26061,0.79085223723495
P31007,0.721781389741846
P04069,NA
A5D6U8,0.193196146561278
P18716,0.864402673999542
Q5BJL5,NA
Q2G992,4.07910008773102e-07
Q8IWY4,0.646972427992519
Q6A7E7,0.080270913801303
Q949Y0,0.542950971821836
Q2SCF2,NA
Q8K2A1,0.410446000960904
P28571,0.976525446719076
O00764,NA
Q5QMN3,0.946288074866948
Q8IWZ3,NA
Q55A45,0.580715698384994
Q947D2,0.444257179286705
Q9CWI3,0.807762603210091
Q28Y69,0.788009817381705
Q7Z5D8,0.655101573064995
P0C1J5,0.729093569487639
Q7RTY0,0.459530931578132
Q9H6L5,0.788009817381705
B8BDK8,0.428506132248659
Q8NFA0,0.586629279287064
Q9JI38,0.788009817381705
Q8CDN6,0.175050310777786
Q6VY07,0.768170622047296
O08815,0.528444866500979
Q06730,0.841116786342196
Q8VID6,NA
B0R0T1,0.916836611304705
Q8SQZ7,NA
P46873,0.542950971821836
Q9VRN5,0.624986926726716
Q1GQI7,0.244624042953277
Q8NA23,0.788009817381705
A0BD92,0.413479057250182
Q9JLI7,0.901100801322602
P74369,NA
Q08CF3,NA
Q9Y2X3,0.910002891044663
Q9H611,0.976316889658161
Q9H611,0.976316889658161
Q9NS86,NA
Q0EEE2,NA
Q9BQG0,0.973464761570949
Q5GLZ8,NA
P46736,0.606491268763296
Q8L7L1,0.15504040551291
Q8SRU3,NA
P9WG88,0.582512814259132
Q92734,0.69732713026897
Q09508,0.121455986175566
Q07825,NA
Q93408,0.414710274744811
Q54QR2,0.163117933114034
Q9DAK2,0.843846000814735
Q8IWZ3,0.729387226209615
P21533,0.51206960804595
Q9Z1M8,NA
Q96MW7,NA
Q96MW7,NA
P13607,NA
P25774,0.97454797548277
Q05755,NA
Q12769,0.949406666987566
O95235,0.617082436944512
Q642P2,0.323594334724185
Q2RMZ4,NA
Q14314,0.622668134322501
P00721,0.133475799380191
Q9HBR0,0.752140861339826
Q9FKR9,0.646972427992519
Q7ZWJ7,0.52722384675643
P92208,0.788009817381705
P21629,NA
P40875,0.788009817381705
P33947,NA
P0AGG9,NA
Q75V66,0.266156497695162
F1N2W9,0.788009817381705
Q9SEE9,0.308846726644328
Q96PY6,0.933823506249955
P38404,0.85399551862459
Q3ULD5,0.480120377663424
P27636,0.451928778210695
P08548,NA
Q57VB1,0.767605099256516
P22974,0.286599630448962
P78332,0.841116786342196
O00103,0.199385068054266
Q2YIJ8,0.459530931578132
Q0D5B9,0.221378610435733
Q92834,0.264589640037697
Q9ULJ7,NA
Q3B7T1,NA
O61492,0.874291789062625
P31596,0.995132809032002
P49544,0.783468564566186
Q32KV0,0.913355138204382
Q94748,NA
A4III8,0.328561385151026
P0CT53,0.606491268763296
P03732,0.0875882373121589
Q6DGG0,NA
Q9UHA4,0.409349733055931
A0A096LPI5,0.410058307804674
Q6PAJ1,NA
Q2TBR0,0.671577430318899
Q86YT6,0.646972427992519
Q9H3N1,0.901811162148971
Q96M32,0.302399777428303
Q05763,0.138355993824735
Q96T76,0.788009817381705
Q66J30,0.113105595789634
O00370,NA
Q7VVJ8,NA
Q32PD0,0.35676490064205
A1Z9L3,NA
P91685,0.494404446015591
Q4VBI7,NA
P13674,0.323594334724185
Q5UNS8,NA
Q55FV8,NA
Q13362,0.636660089350771
P63037,NA
Q24342,0.866458590291711
Q86U02,0.606491268763296
Q91ZA3,0.83647904531215
Q9WTX5,0.973555104238438
O00463,0.586629279287064
Q9BV86,NA
P16423,0.83929407442835
Q9VXX8,NA
Q5JNZ3,NA
Q9VEN1,0.476584024516925
Q6QNM1,0.199663239586722
Q9NRR4,0.657891540976463
Q9NRZ5,0.778881348486044
P18729,0.843846000814735
P18729,0.843846000814735
O00410,0.602482220853399
P41793,NA
B0I1T2,0.788009817381705
Q6AZB8,0.733972629254813
Q641Z2,NA
Q95M30,0.83647904531215
Q28I85,0.566449234062632
Q1L8J7,0.616998783917412
P45447,0.841116786342196
P08548,0.624986926726716
P08548,0.624986926726716
O15013,0.876838050382765
O15013,0.876838050382765
Q4V8I4,NA
Q95SX7,0.280395828946989
P23645,0.946905451531646
Q54NB6,NA
Q94AA9,NA
Q0K799,0.180304884682576
Q8IZ81,0.729387226209615
Q9Z1N4,0.155251662193767
C5A2F7,NA
E3TDS3,0.261643119709042
Q2G8G5,0.0962536869811312
P77526,0.133212613330448
Q7KVH9,0.278165757746688
P21328,NA
Q6AF89,0.230396450111727
Q27580,NA
O15118,0.325288617518147
Q9NQM4,0.570115280672724
Q8R179,0.852915833072911
Q9P2S6,NA
Q9JHC9,0.30308421945197
Q9XGM2,NA
Q64411,0.743496855717476
O94383,0.444257179286705
P18687,0.650349298244231
Q8WWK9,0.606932419276019
Q9CPU4,0.720187505104187
P9WHH6,0.0831187306974075
Q922Q1,0.941848164559322
Q9BW91,0.659285022497064
Q9FMH8,0.58922776508889
Q06730,0.424887757909049
B5Z2I4,0.173041971145482
Q9WUA3,0.971834839034379
Q9WUA3,0.971834839034379
Q86U02,0.331738998542596
Q2NKU6,0.665977018448143
O00411,0.647148525091706
P81947,0.636007825328032
Q9DC37,NA
Q9NYR9,0.903165292976858
Q32P85,0.313600996432548
Q32P85,0.313600996432548
Q09445,NA
Q9RH05,NA
A4IGF3,NA
Q8CI51,0.83647904531215
P20350,0.0585577566388985
Q6CLS0,NA
Q46087,NA
P55931,0.0813430567173774
P57727,0.797809263147834
P56912,0.367300754779731
Q16W22,0.586629279287064
Q29RI6,NA
Q0D5B9,0.30308421945197
P04323,0.841116786342196
Q9P2J8,NA
Q28HN4,0.841085332842115
Q55B06,0.624986926726716
Q8NI99,0.971834839034379
Q96BZ8,0.33424498257801
P42128,0.545221526674286
Q1GNR9,NA
Q96R06,0.481511230460437
Q52L14,0.459530931578132
Q9D0M0,0.407152157981003
Q9LKU8,NA
P31046,NA
P0CG82,0.977175567829153
Q6UX73,0.511444488959067
A5F661,NA
Q3T0Z3,0.686070538273769
P50429,NA
P50429,NA
Q02357,0.0488328000343053
Q6PCJ9,0.788009817381705
Q32L78,0.976525446719076
P13549,0.844875349786367
O60721,NA
Q8MPF7,NA
O60739,0.256664815312763
Q2G6U3,0.166400781759938
Q1XDU8,NA
Q6AYU1,0.506195648293645
P36241,NA
A2AJ76,0.733159138084089
A6H769,0.69989867976815
A6H769,0.69989867976815
Q54I48,NA
Q0VGW4,NA
Q5U3Z0,NA
P48962,0.944079248696782
Q25008,NA
P29363,NA
A2CG49,0.586629279287064
P07741,0.791739925556053
Q86U02,NA
O35892,0.750291335811134
Q08114,NA
Q9SZ67,0.13878671328177
A3DF24,0.855594258125722
A3DF24,0.855594258125722
Q28FC1,NA
Q96BY6,0.544369383591668
Q68FS6,0.517623686226083
Q8IY21,0.83647904531215
O14867,0.788009817381705
Q7AKN0,0.0697894396422102
Q8R151,0.111519784817982
Q7ZX15,NA
Q9Y6A1,0.799543556268123
Q8NF91,NA
Q76MZ1,NA
Q5DTI8,NA
Q54YZ9,0.0830403784418533
P14091,NA
Q8NC67,0.788009817381705
A7Z019,0.83647904531215
Q98E66,0.166400781759938
Q3UK10,NA
P0CG82,NA
Q5U4Y8,NA
B2UFL1,0.197112988736803
B4LC58,NA
Q8TC92,0.841116786342196
O42412,NA
B9KAB9,NA
Q9D1P2,0.879387354618888
Q28C33,0.34261259392692
Q9SYB0,0.891766091817403
Q9NRW7,NA
A7E2V4,0.788009817381705
P34624,0.214716417654449
Q5ZKI2,NA
Q7SYD5,0.205558509717601
Q9VPQ2,0.873099895710592
Q32LS6,0.788009817381705
Q9NJU9,0.128101970879528
Q5F5Q8,0.244624042953277
Q9H4A6,0.466761293937489
A4STH3,0.480120377663424
O01504,0.843288097560526
Q75HJ0,NA
Q6DHC3,0.167392822954194
A2ARV4,0.685068369708025
Q64446,NA
Q6AZN4,0.103291350640735
Q38961,0.517433844949761
B0UC54,0.280395828946989
Q8N7I0,0.53576452376187
Q8R2U4,0.620624690558672
P07108,NA
Q86U02,0.967808306185376
P27484,0.336784120028871
P23378,0.729387226209615
Q6A6K7,0.098452047234416
Q9VCA8,NA
Q1L8G6,0.479602029883282
P0DM41,0.395483828660578
P98021,NA
Q9HBF4,0.302458838951272
P39671,0.188287669296685
Q4J6C6,0.841116786342196
Q8N2A0,NA
Q9ULJ6,0.788009817381705
Q2M389,0.443917098950127
P50172,0.765989785796752
Q6IP09,NA
Q6A917,0.128238880610294
P47813,0.957544725790148
Q9SQK3,NA
Q8R3B1,0.841116786342196
Q20636,NA
P98154,0.976525446719076
Q4PBU8,0.838712096242193
Q5ZJD8,0.942115801861274
Q6P8D9,NA
Q16RL8,0.146486252729186
Q61SK8,0.479817160562038
Q6P9J9,0.788009817381705
Q38884,0.308458470633348
O60566,0.788009817381705
Q93063,0.610741674577183
Q9JJ59,0.788009817381705
