"kMEblack"	"kMEcyan"	"kMEdarkgreen"	"kMEdarkorange"	"kMEdarkred"	"kMEdarkturquoise"	"kMElightcyan"	"kMElightyellow"	"kMEred"	"kMEroyalblue"
"TRINITY_DN5029_c3_g1_i44"	-0.0249446729465657	-0.241615042656508	0.241257546308874	-0.286071899640426	-0.0931887162787109	-0.219175600033018	0.629436029465179	-0.367289146037712	-0.205381623613402	0.957032173148918
"TRINITY_DN5057_c1_g1_i2"	0.984133665969817	-0.420821641934969	-0.519226882819846	0.0288799528062153	-0.785081108923089	-0.347546208278535	-0.439100320100597	-0.318549810136351	0.332041656271625	0.0924012457148767
"TRINITY_DN5046_c1_g1_i4"	-0.838487488381143	0.566595776526769	0.622385365553703	0.234949888340664	0.91190141257636	0.313887497333223	0.475241633001953	0.320852642612426	-0.448969028546995	-0.17632373028223
"TRINITY_DN5055_c3_g1_i9"	0.949997024882826	-0.484225623470251	-0.535889608796035	-0.107567434165797	-0.653580177436308	-0.238111964942275	-0.496707826510012	-0.155209631814133	0.205425176245303	0.123039144626345
"TRINITY_DN5081_c0_g1_i3"	-0.697411681882051	0.159455637633436	0.563447920143247	-0.299317200379931	0.796636976085054	0.443591988851116	0.471081137097563	0.350060379781955	-0.516627030968385	0.00169931390257985
"TRINITY_DN5081_c0_g1_i14"	-0.581650275774806	0.559362934541395	0.821514292760922	0.0309848085984461	0.422264118112053	0.42742142465854	0.534817607084205	-0.473535934811484	-0.290113562220003	0.121170137338214
"TRINITY_DN5020_c2_g1_i1"	-0.75764503752468	0.297161169935991	0.617098458118583	-0.0307299629520482	0.955031533842931	0.397906111493502	0.460853362305552	0.383145536207311	-0.363304721920103	-0.211949143214831
"TRINITY_DN5023_c0_g1_i13"	-0.42385165478841	0.0329508805209164	0.53444688302785	-0.223051540545874	0.311625178781511	-0.298005268743861	0.992995363954765	-0.276738234754619	-0.306247062320854	0.581085122084278
"TRINITY_DN5000_c1_g1_i2"	0.970729151996977	-0.449953911765347	-0.582342998878172	-0.0855396876077035	-0.746151554037874	-0.351029934331936	-0.504341197093241	-0.222231726664424	0.372557312921945	-0.0219258429719765
"TRINITY_DN5097_c2_g1_i1"	-0.585330753480226	0.88474706020094	0.525347109284332	0.441004711199382	0.430584940722822	0.331595277119291	0.0905673276679216	-0.175140659358164	-0.101788415098342	-0.207427907921893
"TRINITY_DN5097_c1_g1_i2"	0.723644285347782	-0.381433002084981	-0.613994458126647	0.0428947682323569	-0.835526908438919	-0.320591088664549	-0.404501826203918	-0.196129166235465	0.0709329434572783	0.248671365676768
"TRINITY_DN5044_c2_g1_i4"	-0.525075590705863	0.267197685054368	0.649800682292889	-0.0922550857778951	0.779787696085866	0.64787849211349	0.092891237745523	0.0840254657830415	-0.234283646178438	-0.378956275062285
"TRINITY_DN5051_c2_g1_i1"	0.729285441608301	-0.382866206031898	-0.618432965063206	0.0844442022311019	-0.790288997027924	-0.318069665108476	-0.405619592492887	-0.140521763667005	0.0545591178436919	0.273306077765081
"TRINITY_DN5082_c0_g1_i15"	-0.452441167602582	-0.130148412773861	0.572964731126981	-0.23244949316884	0.333341817304606	-0.16817983480412	0.953651756893561	-0.293701418508938	-0.243020953580513	0.583924543391554
"TRINITY_DN5019_c3_g1_i5"	-0.631264563570604	0.541509268170263	0.324122218507987	0.435426119485721	0.589436528850173	0.379845906754049	0.0416043978806087	0.337770720787959	-0.181702689404107	-0.155022308535708
"TRINITY_DN5091_c1_g1_i2"	-0.852441301453453	0.497680005533651	0.656153641731909	0.114414350225379	0.851334267607385	0.397139488117288	0.538347111195014	0.235770522620669	-0.490642392058147	0.0121697810682819
"TRINITY_DN5028_c1_g1_i4"	-0.466144201295831	0.985679986811508	0.392502089092267	0.433664952298972	0.322221387675248	0.177831663520573	0.107473890694034	-0.133396233313478	-0.215679760428555	-0.147907728965353
"TRINITY_DN5028_c1_g1_i16"	-0.48409102579659	0.985168724627767	0.386951265773854	0.452875346444491	0.380371557065964	0.182617352098858	0.104436164681357	-0.0501259207170636	-0.27290273232128	-0.183534100201671
"TRINITY_DN5028_c1_g1_i15"	-0.4131160935523	0.882571524994695	0.320680377218897	0.575721477098512	0.291192465798347	-0.0158278856627031	0.209991856841769	-0.0964003384938677	-0.352487311508857	-0.0753120519650099
"TRINITY_DN5028_c1_g1_i11"	-0.47530024849306	0.988830899658869	0.420162130961387	0.421675207529704	0.367851032485759	0.224418645642805	0.0708725911533517	-0.118498002872107	-0.165240069988707	-0.202868353416974
"TRINITY_DN5028_c1_g1_i18"	-0.419341456647569	0.987510932966328	0.316145555047558	0.555397428441411	0.30587129310322	0.181767391027507	0.00102380766522564	-0.0702234306348492	-0.21157688115802	-0.20659405565003
"TRINITY_DN5028_c1_g1_i26"	-0.425547113175382	0.938703926323358	0.372721818769739	0.511773690211854	0.327627221650221	0.122268419361528	0.178381531050842	-0.0998263200984918	-0.376743594946733	-0.0598362095818652
"TRINITY_DN5060_c1_g1_i1"	0.839700230032034	-0.435331387323045	-0.510571394705245	-0.115598655640932	-0.504768313873289	-0.284060025902759	-0.448820541488642	-0.0502057733910499	0.276852895440721	-0.208020088333524
"TRINITY_DN5038_c0_g1_i2"	0.741615717947086	-0.355238740762787	-0.548969350642385	0.118726229048426	-0.85865471021071	-0.319333145387575	-0.377749597968058	-0.297066233031101	0.125588218426346	0.221379256729932
"TRINITY_DN5095_c3_g1_i7"	-0.535163751040549	0.511270094677114	0.52172245521407	-0.0254674467302954	0.738957017020094	0.73175434789152	-0.143691402288993	0.241271085503577	-0.15324992906346	-0.566511466683543
"TRINITY_DN5003_c4_g2_i10"	-0.449113942685817	0.990606354796501	0.397291639794739	0.392319696501332	0.350023562499232	0.245460361525143	0.0324730525339242	-0.106103977255273	-0.150575780816222	-0.21403146897133
"TRINITY_DN22675_c0_g2_i1"	0.711191184256538	-0.401916342719168	-0.650894470944386	-0.0153763626665231	-0.790036008921826	-0.316404941555204	-0.423238683443115	-0.108390507313749	0.0311388701288845	0.242024187823054
"TRINITY_DN22647_c2_g1_i1"	-0.827642046219375	0.42147296659566	0.463563877176768	0.141598320616675	0.862862492265045	0.157089097259559	0.517703994103286	0.460234224449646	-0.452073955243755	-0.0904048447884719
"TRINITY_DN22614_c0_g1_i5"	-0.622106219600305	0.516632444859511	0.783457737947676	-0.021611867422528	0.814684412204645	0.698900929313322	0.187951938226423	-0.0223138935046123	-0.342407647471365	-0.288578683050433
"TRINITY_DN22614_c0_g1_i2"	-0.632337800740686	0.439089826162174	0.731729406817784	-0.176047681193927	0.807482927229249	0.751138400777223	0.118634356815454	0.043107654109066	-0.276012414211647	-0.314880449563509
"TRINITY_DN22614_c0_g1_i6"	-0.302802187607186	0.168476941751477	0.62284996818443	-0.410605368177002	0.575072752623253	0.689877276209617	0.00560260092229441	-0.0892445897161968	-0.182246717375306	-0.32353108237312
"TRINITY_DN22611_c0_g1_i4"	0.65830626018419	-0.320643537044391	-0.327289516222354	-0.275117288355093	-0.158022445493779	0.0223710575151435	-0.481502503983988	0.15585493330136	0.0889723943387071	-0.180683930685998
"TRINITY_DN22611_c0_g1_i22"	0.853095690445476	-0.343567151300669	-0.358284753142402	-0.0344232339801898	-0.52500701928669	-0.267858726767785	-0.354670360503909	-0.243744329123169	0.364783767209019	-0.0193234166441912
"TRINITY_DN22611_c0_g1_i17"	-0.737978603111555	0.444595019835845	0.568674461558279	0.0970673646005064	0.970162554578407	0.447162340359854	0.30561968223556	0.437576903106306	-0.500434789201905	-0.327299701818296
"TRINITY_DN22673_c1_g1_i1"	0.317667758108445	-0.270478208734233	-0.287840995054288	-0.143322074550604	-0.449575667796207	-0.172670650371594	-0.283758105251388	-0.21818631290161	0.951963165485106	-0.116454504807311
"TRINITY_DN22659_c0_g1_i10"	-0.399901237719808	0.10174200443559	0.81087537361113	-0.257226289237227	0.533825200391123	0.769616703648733	0.286452420438206	-0.291374473268691	-0.451544404821123	0.0714344645838465
"TRINITY_DN22699_c1_g1_i2"	0.132967709505954	0.0167641117839365	-0.113865230849579	0.0849967900755876	-0.279781222289856	-0.0790969772325219	-0.265410541367134	-0.251520003207826	0.947625597678341	-0.236847031604784
"TRINITY_DN22604_c2_g2_i10"	-0.222920587423565	0.330816378849222	0.0415108701153181	0.296000344649919	0.559988773900224	0.189747280769341	-0.217012799432358	0.50170419976322	-0.179262876254446	-0.537376604770842
"TRINITY_DN22641_c0_g1_i4"	0.899126709683355	-0.465386648230317	-0.598985455375385	-0.0933381722825435	-0.726555286191594	-0.335425162261786	-0.488584079628178	-0.169587924564121	0.289991805336477	-0.136769306650124
"TRINITY_DN22680_c0_g1_i3"	-0.450581822798183	0.972076506591959	0.43852115758962	0.309354234537394	0.371749441246556	0.301300345024722	0.0409558525137751	-0.120970264641328	-0.147235711571492	-0.212163303141827
"TRINITY_DN90547_c0_g1_i8"	0.82270441711388	-0.381621453767753	-0.586978116249593	0.0483187706870079	-0.91986135703529	-0.345200586629341	-0.408696154173278	-0.330834141087098	0.187554695879332	0.271371674460637
"TRINITY_DN90509_c0_g1_i1"	-0.668634580886442	0.631238533339839	0.297017564781063	0.43104532640061	0.740623731928268	0.362831731917937	0.0765647748528143	0.526096191578457	-0.439231459123984	-0.342046810039315
"TRINITY_DN90529_c0_g1_i1"	0.712880166650825	-0.273101088302804	-0.41179390384049	0.165732424077342	-0.632750457427071	-0.266328927086663	-0.284560268708311	-0.216222969519749	0.109959829327446	0.464186918487097
"TRINITY_DN90564_c1_g3_i3"	0.699174448927101	0.0396602039393802	-0.293187476246418	0.378331140449801	-0.46283539744599	-0.0927711081938513	-0.433532376827355	-0.225869626273445	0.0919628839574574	0.144932340633897
"TRINITY_DN90564_c1_g3_i2"	0.885517248079285	-0.516350416347273	-0.631129249786645	-0.0558349188743746	-0.765845363426367	-0.228491071537361	-0.537167853025002	-0.127983473456778	0.0901999886691173	0.141825013939516
"TRINITY_DN90584_c1_g1_i1"	0.965091359008681	-0.485078980662105	-0.500956527394617	-0.07374492562533	-0.672359768686805	-0.234141765522518	-0.500214976244876	-0.222476653257582	0.269725045234309	-0.00778158213825147
"TRINITY_DN81418_c3_g1_i1"	0.851848216723764	-0.506443616436894	-0.372841559741355	-0.30366434416377	-0.560431819345735	-0.209537415535607	-0.404506730910914	-0.258914166149017	0.429148285314525	-0.129134099864983
"TRINITY_DN81470_c1_g1_i9"	0.865580746090783	-0.335884982632115	-0.455654892337301	0.0834813789993765	-0.693727892346568	-0.305716098957849	-0.349565795972139	-0.262993110473942	0.222054868272512	0.388015015152892
"TRINITY_DN81470_c1_g1_i6"	0.718989889924912	-0.414431057756762	-0.6562717012964	-0.0120477873768899	-0.776874169931499	-0.317196858035939	-0.43459423082823	-0.0924824309763091	0.0313073522616368	0.184010411712939
"TRINITY_DN81470_c1_g1_i3"	0.823490393275409	-0.378927520586324	-0.532771606688128	0.0853858117920461	-0.588366466473704	-0.297084713286637	-0.390381143724203	-0.0578277742455123	0.117592233112653	0.300755299710472
"TRINITY_DN81470_c1_g1_i8"	0.87081724049335	-0.450067480780383	-0.672562247130203	-0.00347596337174005	-0.847931717872036	-0.355613181029955	-0.471671419646595	-0.16893087922262	0.127482982940135	0.212432480053444
"TRINITY_DN81479_c2_g1_i2"	0.915982445204204	-0.367259994998261	-0.41147827199296	0.0159634800814853	-0.609214450147583	-0.297430574547951	-0.377746945968923	-0.263185211767388	0.331154568998786	0.0954764236950565
"TRINITY_DN81500_c0_g1_i8"	0.893415756485229	-0.402910881648328	-0.382122999902194	0.0363504562485447	-0.614160161396058	-0.229507385111958	-0.412115310588262	-0.299084715043584	0.441355613620563	0.0918252682639281
"TRINITY_DN81500_c0_g1_i4"	0.674754232421635	-0.450440185003783	-0.206019297837848	-0.497256719818193	-0.512307658567701	-0.210366901306974	-0.164681984178602	-0.404639797141304	0.302572247382184	0.158335374532948
"TRINITY_DN81469_c0_g1_i3"	0.243113745687637	-0.225460147139032	0.00993322438263033	-0.183250952404263	-0.304097145807922	-0.348759513329147	0.419264270026218	-0.33492618602617	-0.214347130821093	0.944001649844499
"TRINITY_DN81504_c1_g1_i2"	0.966377211322513	-0.462364155519266	-0.652437435954567	-0.0184593115352316	-0.83689932215878	-0.417013624914958	-0.47500765087163	-0.22136623172304	0.366373184548227	0.074968571546807
"TRINITY_DN81486_c0_g1_i11"	-0.699972566970457	0.311355607361434	0.312774095441978	-0.0629742395358265	0.852881425038074	0.381545594089972	0.208925355923985	0.634070301575287	-0.666068662150016	-0.20223937076886
"TRINITY_DN81486_c0_g1_i13"	-0.741256661586198	0.327757710651806	0.627132957490006	-0.186732270231153	0.945030835821732	0.473646638963947	0.400240119820368	0.334193518910542	-0.555102863371737	-0.165632990210586
"TRINITY_DN29963_c1_g1_i3"	0.980102318767882	-0.465308639264712	-0.499842646044401	-0.0285747781178216	-0.822713603657389	-0.261076473229957	-0.483401182432721	-0.370393316527718	0.285919641050388	0.0804896135283936
"TRINITY_DN29978_c2_g1_i5"	0.81071926721803	-0.518604322062771	-0.480385367648841	-0.119067654571113	-0.700849421383453	-0.0552374437806888	-0.466866067563238	-0.183054593483731	-0.0289071041396321	0.216089455304445
"TRINITY_DN29923_c1_g2_i1"	0.891127956005186	-0.435389399443341	-0.405244543151828	-0.0792132570802847	-0.511279281559724	-0.179185125186791	-0.442191535488342	-0.161798069220801	0.236833233661641	0.0384294414211374
"TRINITY_DN798_c32_g2_i1"	-0.807369631495534	0.742780857283872	0.716950475638673	0.107013139406046	0.666732042965967	0.40767780287154	0.42263424529723	-0.061022431943438	-0.228071887183446	-0.0345167052203117
"TRINITY_DN798_c94_g1_i1"	-0.843970282036482	0.45400579393329	0.790326374286697	0.0516597363248999	0.754866768600252	0.380929000083586	0.612591720541146	-0.0795755182650537	-0.336015373260886	0.109106568883306
"TRINITY_DN798_c74_g1_i3"	-0.783040875774639	0.578502744979198	0.663671997638571	0.0609155828476176	0.866426779607157	0.503704724973824	0.286133425736384	0.200618623288426	-0.134487222262152	-0.295707349546535
"TRINITY_DN798_c121_g1_i1"	-0.738674737383478	0.292805178484526	0.486960771625084	0.139263062223293	0.922408132460968	0.47806325482347	0.275536354299965	0.522893904241685	-0.488699809095818	-0.269899357164322
"TRINITY_DN798_c92_g1_i1"	-0.681069637408304	0.283958418546679	0.480324497380418	0.154311859844639	0.900181369774573	0.505181814023464	0.220864621303705	0.50056653063789	-0.398451577517753	-0.326604669690891
"TRINITY_DN798_c0_g3_i1"	-0.772998678436526	0.454180028685835	0.680462427384763	-0.0360897594434821	0.90400513595578	0.42477254611421	0.525138853807309	0.251475134383791	-0.67254423417722	-0.0252154974013187
"TRINITY_DN798_c0_g1_i30"	-0.865219972313004	0.54182311389107	0.585021610658112	0.164775204740173	0.847171377936529	0.534130685075447	0.279194511419883	0.31405183976084	-0.204379971226677	-0.216689338572564
"TRINITY_DN798_c0_g1_i16"	-0.564564725728882	0.177360163051829	0.654982386406844	-0.084863736162457	0.384670770836683	-0.127397056993027	0.94665182562373	-0.340158006122131	-0.319093238050691	0.486289253029715
"TRINITY_DN798_c0_g1_i14"	-0.575936064222624	0.622714107539883	0.757642137999879	0.0719347355263264	0.390289778573603	0.161854881473558	0.575509497385949	-0.503018157382433	-0.135704891711846	0.0534709523729563
"TRINITY_DN798_c0_g1_i41"	-0.158995150344043	0.165334749810031	-0.123241257771318	0.0875803828079788	0.352943360646581	-0.367050595269819	0.278591839771403	0.515665554461895	-0.257419940441879	0.152646774146684
"TRINITY_DN798_c0_g1_i11"	-0.787528669514532	0.494795484920418	0.632964201255364	-0.0144224690936421	0.891618410448884	0.33871970256647	0.473826553724762	0.256726680756743	-0.300197325576189	-0.0343127368048091
"TRINITY_DN798_c0_g1_i39"	-0.756340741199728	0.622098668805713	0.591020273444482	0.134890870003458	0.791340380878541	0.152410242993384	0.560516599375918	0.162252913425348	-0.409594251996855	0.0416119392731621
"TRINITY_DN798_c0_g1_i20"	-0.34304747039197	0.117824590339824	0.498735018237987	-0.333275746594297	0.189307733015999	-0.115942512438417	0.590758476816523	-0.382188003815089	-0.081495536961223	0.153631927569011
"TRINITY_DN798_c0_g1_i18"	-0.4735484615226	-0.0485831214882845	0.571362245301424	-0.232787597128505	0.331996571779129	-0.198632879376813	0.954279484142455	-0.296701643819363	-0.189237444196095	0.536720516716972
"TRINITY_DN798_c0_g1_i31"	-0.541682570325184	0.434106369915269	0.687927458679637	-0.0610632734086145	0.528963637774318	0.319581746821294	0.431535451813995	-0.304084604761016	-0.118047821458509	0.050396537864688
"TRINITY_DN798_c0_g1_i42"	-0.868929793335948	0.617293272866266	0.515787911801842	0.209589476134398	0.858168524288641	0.480396321808798	0.261221727255599	0.400478174715306	-0.373961870650874	-0.211837576934338
"TRINITY_DN798_c0_g1_i28"	-0.830560622824031	0.671973315249497	0.478445171322222	0.16660588648067	0.855922602437085	0.352226506841581	0.290397599786433	0.430134819402855	-0.575467971788581	-0.25077499981275
"TRINITY_DN798_c16_g1_i1"	-0.625827290550946	0.269566773655849	0.440102808351559	-0.136675837177404	0.904516234595164	0.494878135371065	0.0971272109553364	0.502239224413484	-0.320938089520172	-0.470694135807136
"TRINITY_DN798_c71_g2_i1"	-0.849529577129406	0.717341499260443	0.601001112434903	0.251849086305963	0.749524089734135	0.34057879182649	0.446308391612618	0.16832769593001	-0.50522194602876	0.00200776858958576
"TRINITY_DN798_c2_g1_i1"	-0.599679974916963	0.0276268460828615	0.648661551627663	-0.54424256542361	0.847404484340761	0.64305533596874	0.328125058177082	0.254814635826962	-0.391390376168977	-0.137306532400025
"TRINITY_DN798_c70_g1_i1"	-0.800267962203639	0.421309999220307	0.664711955989662	-0.0509012216741041	0.88487470512455	0.428785407258743	0.524868940064163	0.259088474730475	-0.65002521191128	0.0200185470685769
"TRINITY_DN760_c3_g1_i8"	0.590953565163508	-0.306459957930334	-0.262190662520957	0.151315854103229	-0.512523622901861	-0.323869089213878	-0.0463084086035175	-0.267393981875113	0.0963526454237276	0.530567902678567
"TRINITY_DN760_c1_g2_i1"	0.386377034134319	-0.307328721300444	-0.396504106458861	-0.271044752307299	-0.493657177188332	-0.0508847853041745	-0.491961032341486	-0.0719990061383224	0.424271558060751	-0.259709694784878
"TRINITY_DN737_c0_g1_i14"	-0.403353571199812	0.0481020322583827	0.515270141290386	-0.218489112089804	0.300576543695248	-0.283139483797481	0.964079105740253	-0.263358050137708	-0.329438108852349	0.58850024222123
"TRINITY_DN779_c0_g1_i10"	-0.439919612342677	-0.0266895261675043	0.512744920009844	-0.214480562135414	0.296692505144346	-0.298422647998406	0.988026953951511	-0.272016369703271	-0.21008886692261	0.58987428405985
"TRINITY_DN752_c9_g1_i4"	-0.441330343645288	-0.313827646045208	0.111985679390994	-0.20206745980027	0.513249486390427	0.255214130751469	0.228011510548146	0.540999600461605	-0.192780607270013	0.00400606099898826
"TRINITY_DN752_c2_g1_i3"	-0.680289870674524	0.266164300183103	0.203341504904061	0.120174732507883	0.567098285371178	-0.299934920619996	0.598728759304924	0.372969811597937	-0.20478978822549	0.0924041085520416
"TRINITY_DN752_c6_g1_i11"	0.799981288598149	-0.356409086559985	-0.543044845724289	0.0250713357375921	-0.589617633327511	-0.0477716316466599	-0.606150085841183	-0.0118034426946257	0.0537108142888677	0.17459764735512
"TRINITY_DN752_c6_g2_i2"	0.311259373454307	-0.133489629031699	-0.417286931996758	0.194188631633345	-0.486800951312149	-0.232719974290946	-0.419499490974249	-0.128737976764631	0.953119177858939	-0.122017527446205
"TRINITY_DN785_c0_g2_i5"	-0.410301731846583	-0.0752314921493	0.512136898971276	-0.210558985790909	0.297605617896029	-0.289549682234848	0.979320916095788	-0.269376081074116	-0.271985879117445	0.597902990801487
"TRINITY_DN734_c1_g1_i5"	0.84993698017135	-0.442628375901882	-0.437811922056178	-0.0564147450230098	-0.514977748623171	-0.123435567064592	-0.504139185245145	-0.108829441414201	0.229763860726884	0.120729926416234
"TRINITY_DN734_c0_g1_i7"	-0.435735058409343	0.0447905106774014	0.614668898623827	-0.179260658367682	0.356035880393933	-0.174407659849873	0.973822891984057	-0.311403093458609	-0.307793804179515	0.546824490073962
"TRINITY_DN741_c0_g1_i18"	0.895798192757618	-0.386465705749088	-0.558104250076694	0.116754259093864	-0.861644286895572	-0.348480600121214	-0.408986601308017	-0.312530687396223	0.214763576519274	0.299067224594191
"TRINITY_DN741_c0_g1_i1"	0.833525591775155	-0.384343811368423	-0.58127728439308	0.0863937557157028	-0.90708236804027	-0.345720381183167	-0.409841089841926	-0.323949637063325	0.183405689987958	0.254872988369312
"TRINITY_DN741_c0_g1_i13"	0.750378931875775	-0.341356328160597	-0.545147046077446	0.096066299971599	-0.855491401700403	-0.318579310922699	-0.36314864182698	-0.295320847568065	0.116892155291751	0.35871091192953
"TRINITY_DN792_c24_g1_i17"	0.854227937920425	-0.458230930284025	-0.682150607437253	-0.0306533263863384	-0.869431418593971	-0.357375059575967	-0.485512080358672	-0.184720500938076	0.166145234285021	0.0942257877953437
"TRINITY_DN792_c24_g1_i22"	0.790275352432015	-0.507997978147756	-0.655711824841332	-0.0295934673407662	-0.804040221795532	-0.22072518355543	-0.530085816733856	-0.0971155397371614	0.0455513271310921	0.148157455430977
"TRINITY_DN792_c6_g1_i18"	-0.471983957178808	0.049981663395137	0.186850014957817	-0.273280292013337	0.573546271276255	0.361434531466554	0.199803821057832	0.541344219642872	-0.592730554390202	0.168761887183768
"TRINITY_DN792_c6_g1_i26"	0.907541180747171	-0.461752092156412	-0.527436323929015	-0.0931076614789033	-0.898204839172803	-0.237431726789722	-0.483333519770285	-0.397890388180666	0.219147771828241	0.159642127430081
"TRINITY_DN792_c6_g1_i22"	0.942031737751649	-0.509154096298618	-0.602335912821142	-0.0210658485223785	-0.838773633140959	-0.257885027327177	-0.532594034318131	-0.24994616122763	0.187084635373203	0.0731208749151932
"TRINITY_DN792_c3_g2_i6"	-0.443515120046283	0.995229302922347	0.367985700385604	0.442046363284637	0.332488256730419	0.19967393088538	0.0359173061855222	-0.0965572138182775	-0.161209548631577	-0.207513554897564
"TRINITY_DN792_c16_g1_i6"	-0.577939028638274	0.00141374551403456	0.434189488983749	-0.222018981487556	0.708091966010132	0.601928449503272	0.229775143203351	0.421917354731084	-0.493473357683275	-0.0680900348036193
"TRINITY_DN792_c8_g2_i1"	-0.755091624678623	0.361883990919019	0.556669077712037	0.0672283391321653	0.95205253509889	0.264206382443241	0.473566204344333	0.424540767536386	-0.425923046775894	-0.235202422489177
"TRINITY_DN792_c41_g1_i2"	-0.446398537597195	0.989307811328645	0.41685872915119	0.378866291979407	0.362334273462379	0.283307519095796	0.0325111125912883	-0.109607224425264	-0.18223469578097	-0.210493577732169
"TRINITY_DN792_c45_g2_i1"	0.287120516851556	-0.473175150625077	-0.12252639213231	-0.617732546556481	-0.18675267508563	0.0572504480089374	-0.0293522822992272	0.0459049871032934	-0.242224942322458	0.142757475075983
"TRINITY_DN792_c27_g1_i16"	0.307518629097195	-0.0950253671216591	-0.372356654965957	0.222452349414435	-0.143732567985341	-0.0543795837459408	-0.33643260744321	0.32863282066663	0.0638524188593143	0.176136583366297
"TRINITY_DN716_c0_g2_i1"	-0.237301893897909	0.289017637138896	0.00710838558133561	0.212612309423699	0.472430649986474	0.58452140636379	-0.583390408551296	0.506476374464738	0.0997070989711493	-0.729136899235411
"TRINITY_DN716_c0_g1_i3"	-0.760684879187718	0.267979303844002	0.612548042475475	-0.0955356398888032	0.950884178168562	0.394819386644775	0.499343441551169	0.380168031590494	-0.597535292754267	-0.153100413895542
"TRINITY_DN793_c0_g1_i4"	0.926693405929415	-0.486480989123377	-0.577858447797902	0.0183827734717763	-0.794503587558462	-0.240389111610552	-0.507668114583343	-0.221263440828785	0.151388745053764	0.197221046064361
"TRINITY_DN793_c6_g1_i2"	-0.687678720735699	0.355841487608071	0.495649745309128	0.132631349787916	0.914646359932435	0.271314502918804	0.366190506984826	0.457889039533918	-0.536283945811342	-0.297622987534423
"TRINITY_DN793_c6_g2_i2"	-0.7222556599345	0.244287888726808	0.469435465535019	0.112399842964247	0.863945076229558	0.161241579101338	0.53631629096822	0.461806608716277	-0.423320994181794	-0.120157720826216
"TRINITY_DN790_c0_g3_i1"	-0.494325480099092	0.361990227274386	0.776127433097832	-0.253789168474232	0.746315089894528	0.6660094486468	0.240700932428722	-0.103786843933234	-0.33008146089121	-0.209854978898164
"TRINITY_DN742_c1_g4_i1"	-0.671417872233001	0.343296386441387	0.51014930867549	-0.205879725755699	0.899302898380518	0.503920431546293	0.170933895462186	0.398830461306286	-0.339069592588726	-0.367998095992759
"TRINITY_DN782_c3_g1_i2"	-0.786198646839087	0.318978237887969	0.59783027598363	0.0385229512313282	0.964588369862691	0.407861586891018	0.443075927952576	0.414912515804851	-0.462211559729534	-0.191748029046684
"TRINITY_DN717_c3_g1_i1"	-0.369746379116493	0.047512262744261	0.537006460761428	-0.220069380670428	0.316390405271233	-0.280665570424178	0.955715405830209	-0.270250630920014	-0.436584958736374	0.555036314334382
"TRINITY_DN717_c2_g1_i2"	0.604601391195948	-0.302994708075626	-0.528649545072624	0.0260677272899862	-0.843886550954139	-0.287748736700411	-0.329848366513268	-0.287957450021433	0.0858222954457461	0.302016895921514
"TRINITY_DN753_c3_g1_i25"	0.91412936687892	-0.360729692390203	-0.45066161619887	0.0768187845645838	-0.677619135246788	-0.311938609168275	-0.372780317801065	-0.268456591100326	0.267967865968249	0.267659081269593
"TRINITY_DN753_c0_g1_i6"	-0.632956453998922	0.0705816391451387	0.551515641179437	-0.522712935287741	0.799230263516149	0.580832010834796	0.296261134883656	0.291540239581487	-0.189905211166586	-0.115470190504974
"TRINITY_DN796_c0_g2_i2"	-0.728548885566886	0.452248156997136	0.63740712712747	0.171908129957925	0.925807505169748	0.56479140472271	0.226565770876169	0.309103216637573	-0.469002587342772	-0.444668966147534
"TRINITY_DN758_c0_g2_i2"	-0.412727753191942	0.979181338515844	0.291348627379479	0.563646519992828	0.285251120167895	0.107619860634971	0.035163485932278	-0.0683178284201472	-0.212091945755485	-0.185090867842787
"TRINITY_DN759_c10_g1_i1"	-0.401554162166921	-0.00361298131794949	0.64908713456803	-0.382105083801281	0.683022058197224	0.495006456036961	0.351293911523749	-0.0106551552459774	-0.193049462513848	-0.10660597989594
"TRINITY_DN759_c2_g2_i11"	-0.8280132830207	0.495978934242946	0.287112945115402	0.304369265510948	0.688540935195566	0.254614353567141	0.238842271519414	0.484596866969097	-0.372517130623505	-0.0978182936220098
"TRINITY_DN759_c18_g1_i12"	-0.595358712324001	0.273952392597433	0.562839991907096	0.143098333953345	0.641459352741802	0.0210246023137664	0.706790164508272	0.0956302716133639	-0.383324339109748	0.335885197581134
"TRINITY_DN759_c18_g1_i1"	0.813126852769697	-0.387792749939674	-0.554869506475776	0.0208224199054987	-0.773191422689975	-0.271003332279441	-0.418910178632364	-0.203934819880163	0.0563785430463889	0.245952467328356
"TRINITY_DN733_c4_g1_i2"	-0.248298820252849	0.347948566578202	0.490213035724012	0.061514178082674	0.329810317123122	0.714712861974694	-0.140553692904462	-0.205838118188772	-0.021306367107932	-0.234608606048753
"TRINITY_DN733_c0_g2_i2"	-0.416804555701378	-0.0282328818512027	0.529906120674007	-0.21779705059999	0.308820838911101	-0.296498767887151	0.991812592037417	-0.276731169714326	-0.297984836366768	0.585329362164305
"TRINITY_DN718_c1_g1_i25"	0.636797944214485	-0.30756130955225	-0.527806409475407	0.0934295690926142	-0.837277636563076	-0.294669977588474	-0.334677271369764	-0.281049544503872	0.0939540887112346	0.308074980667359
"TRINITY_DN718_c0_g1_i9"	0.638720030731307	-0.345209161550548	-0.583871317558764	0.145856307694524	-0.723530234316095	-0.291631283223319	-0.371506427761439	-0.0949855918941198	0.0325133725038803	0.246925971463811
