"kMEblue"	"kMEcyan"	"kMEgreenyellow"	"kMEmagenta"	"kMEpurple"	"kMEtan"
"TRINITY_DN6990_c0_g2_i1"	0.804577805140379	0.0523317484418484	0.284439973898589	0.542167156372789	-0.708634754341634	0.383698626894889
"TRINITY_DN6943_c0_g1_i2"	-0.569724819674192	0.296178250103645	-0.203513736203816	-0.531310926250495	0.851837810721537	-0.746338489156087
"TRINITY_DN6986_c0_g1_i10"	-0.459315025082158	0.154070597744227	-0.528522527241862	-0.24809283161155	0.839746827175741	-0.900383923834777
"TRINITY_DN6946_c0_g1_i1"	0.9491890705864	-0.0898145060141116	0.311925399444862	0.201581011904669	-0.626852411711621	0.0871670788828459
"TRINITY_DN6985_c0_g1_i1"	0.152670786960709	0.218290673020616	-0.442381432001203	0.11683119685414	0.240972690473311	-0.508980372465965
"TRINITY_DN6937_c0_g1_i34"	0.935989739843949	-0.347314306979689	0.400277157651162	0.385996921025849	-0.854227203432562	0.383779432828707
"TRINITY_DN6937_c0_g1_i9"	0.100390862906573	0.266840852708192	0.121207662211797	-0.0999677018381443	0.202091020941757	0.0224824059900719
"TRINITY_DN6933_c0_g1_i1"	0.961277149949928	-0.142154785804697	0.511197977018682	0.244371163687666	-0.85806105050077	0.501231803167798
"TRINITY_DN6960_c2_g1_i1"	0.903725538756438	-0.0531732155233909	0.242343486508694	0.219937327857872	-0.523713176134441	-0.0448509893366357
"TRINITY_DN6905_c0_g1_i1"	-0.820715775235179	0.237062343631351	-0.146130886851509	-0.370799451141707	0.791497455722152	-0.554665733008468
"TRINITY_DN6903_c0_g2_i1"	-0.404239368937631	0.178420364774427	-0.488082141072026	-0.425023004879339	0.600222566094888	-0.332187893419302
"TRINITY_DN6903_c0_g1_i2"	-0.536641017878051	0.103157435917965	0.192695254403489	-0.560763949349406	0.44547000983746	-0.025777731147374
"TRINITY_DN25445_c0_g1_i1"	0.891150023339319	-0.0910746695683406	0.509147477072406	0.351555427184863	-0.884631018713217	0.681087252455196
"TRINITY_DN25454_c0_g1_i1"	0.810091156791624	0.0521688530600324	0.222961062844408	0.270012615918205	-0.528483872078995	-0.107150162719874
"TRINITY_DN25447_c0_g1_i1"	0.824493662791103	-0.0760638317724638	0.40234215978011	-0.0539266449837559	-0.492328694122261	0.0184904271463882
"TRINITY_DN25457_c0_g1_i1"	0.974471660210583	-0.152989285373475	0.312857383900367	0.240253786955097	-0.67163391016898	0.148917270609009
"TRINITY_DN25384_c7_g1_i1"	0.938825035198449	-0.0747337790681778	0.277986446889376	0.484294853455881	-0.80259686281101	0.404172375046121
"TRINITY_DN25380_c0_g1_i1"	0.744681793286496	-0.544994663846842	0.547608062817086	0.281386803756226	-0.646323747857084	0.274874853043918
"TRINITY_DN25380_c0_g1_i2"	0.951141819055153	-0.0751076287430574	0.312349226358625	0.209292455715585	-0.640060817977214	0.0987700796091854
"TRINITY_DN25406_c0_g1_i1"	0.852707620115549	-0.00930540278432164	0.524702114106222	0.311668865425558	-0.856721796586058	0.696988167677462
"TRINITY_DN25452_c0_g1_i1"	0.597657863982701	-0.115634706897065	0.544668429263	0.438102666732599	-0.587005305672844	0.438927234310454
"TRINITY_DN25451_c0_g1_i1"	0.814831583414036	-0.247874002099906	0.38920250385727	0.555712076319142	-0.898582222689202	0.685128867748302
"TRINITY_DN25437_c0_g1_i1"	-0.844386037683826	0.00309973917171245	-0.429464427355636	-0.176923681789668	0.717375386044167	-0.527550893107443
"TRINITY_DN25439_c1_g1_i1"	0.709502709838125	0.0235388013317629	0.0158581101318234	0.00879746224542687	-0.281452324622068	-0.326031666110436
"TRINITY_DN25398_c0_g1_i1"	0.962412642594598	-0.186734380804822	0.341952964417691	0.21060906261837	-0.647464365138226	0.208227783030175
"TRINITY_DN16305_c0_g1_i1"	0.453673981605971	-0.14529087627996	-0.344925063100993	0.50529729343168	-0.0939313263170913	-0.268710015231254
"TRINITY_DN16220_c2_g1_i1"	-0.626789366263045	-0.0460438050154631	-0.251090862470753	-0.267767625326656	0.706889689225976	-0.329711416176699
"TRINITY_DN16248_c0_g1_i1"	0.364531998349802	-0.0452581892048227	0.998592478672736	0.00680211341254749	-0.495684504403506	0.490181935148765
"TRINITY_DN16248_c2_g3_i1"	-0.586560489239161	0.282504120188062	-0.438080009022361	-0.420760718714766	0.905392583295163	-0.803370407543148
"TRINITY_DN16244_c0_g4_i1"	0.584574528865981	0.00199296736196886	0.421919958787356	-0.0104804975738139	-0.570890160973809	0.692410712941636
"TRINITY_DN16244_c0_g1_i1"	0.857059915161282	-0.0188894012982253	0.166362785950094	0.141395932908216	-0.435839447020559	-0.0993779772127626
"TRINITY_DN16244_c0_g3_i1"	0.0629714853947139	0.273062746024411	0.344833212288926	-0.159857278165888	-0.0234111381440672	0.41992482810843
"TRINITY_DN16312_c0_g1_i1"	-0.111912854099684	0.486485943252587	0.292316363448525	-0.367754533528021	-0.0371788157603691	0.406365182682756
"TRINITY_DN16313_c0_g1_i1"	0.906249779308976	-0.0496763396496203	0.291658325381862	0.265745946557089	-0.551653754767326	0.0157294516889475
"TRINITY_DN16311_c0_g1_i1"	-0.738046399506902	-0.0568897529663535	-0.464827642276714	-0.427610666531811	0.756289595955559	-0.542980500999513
"TRINITY_DN16311_c0_g1_i2"	-0.250868769048291	-0.0223873329633367	-0.102191555892965	-0.320510215057765	0.613033528582205	-0.469086238137546
"TRINITY_DN16311_c0_g1_i3"	-0.410885870922603	0.0922800538922412	-0.368473236576262	-0.250516180059403	0.670958701413272	-0.360966274036148
"TRINITY_DN16311_c0_g1_i4"	-0.767417211215104	-0.00940420481386743	-0.462999910057148	-0.507578603016263	0.89656492709376	-0.650207711576584
"TRINITY_DN16311_c0_g1_i5"	-0.493176856165367	-0.136701883216042	-0.452860344518319	0.125958128532737	0.626972415176352	-0.400681084652164
"TRINITY_DN16223_c0_g1_i3"	-0.666713264707467	0.0811318742436964	-0.177168457069526	-0.520444768445412	0.610461334667623	-0.478924085040996
"TRINITY_DN16278_c1_g1_i1"	0.740108913651907	-0.248794889138768	0.380440936366556	0.342973935699408	-0.859452606974269	0.798594811763984
"TRINITY_DN16400_c0_g1_i12"	0.908783355110359	-0.0582104720076937	0.348749500954631	0.500700982070448	-0.829238435304615	0.47034998422993
"TRINITY_DN16400_c0_g1_i13"	0.717688164124605	-0.0699754652216496	-0.0131169717966096	0.722063809540494	-0.641673451029078	0.187764711583719
"TRINITY_DN16400_c0_g1_i17"	0.806214931493282	0.0209393084866753	0.489632820446646	0.550419896751053	-0.781011477778094	0.530260276932298
"TRINITY_DN16400_c0_g1_i3"	0.937998970986951	-0.0620496266055501	0.342001882378149	0.508053211012549	-0.802978700735874	0.442019640225267
"TRINITY_DN16400_c0_g1_i5"	0.46149179796321	0.341777191231979	0.526810123304825	0.0962849338056772	-0.470434710014941	0.394616882459677
"TRINITY_DN16400_c0_g1_i7"	0.253436593887661	-0.500611455515367	0.109259526373793	0.882010274668096	-0.403727878179583	0.155136866745415
"TRINITY_DN16386_c1_g3_i1"	-0.617314555961096	0.211386980006644	-0.548104677011253	-0.287663767527737	0.890069224167273	-0.719135656665487
"TRINITY_DN16341_c0_g1_i1"	-0.756094315017229	0.283877071124941	-0.424413668207762	-0.437023781397692	0.952605261681824	-0.670823845267116
"TRINITY_DN16341_c0_g2_i1"	-0.246747422550418	0.228188651878762	-0.49046937421669	0.174076500819467	0.560688540666969	-0.829386315614489
"TRINITY_DN16413_c0_g1_i1"	-0.297825715562347	0.0862008088525794	-0.397941605899403	-0.534881103844801	0.787488290511829	-0.705414432692333
"TRINITY_DN16401_c1_g1_i1"	0.616118634685782	-0.0989263402875265	0.554359174232124	0.419394466142697	-0.481413718849717	0.323816051763158
"TRINITY_DN16417_c0_g1_i1"	0.673354877733016	-0.0290828813779142	0.0581572593534053	0.0790057928500743	-0.285052597030609	-0.380630982923513
"TRINITY_DN16334_c0_g1_i1"	-0.726305253073521	0.234511253436937	-0.651487361495111	-0.477563170536883	0.758061006154697	-0.463314752517167
"TRINITY_DN16365_c0_g1_i1"	0.875497220270706	0.126072317524022	0.223430873183629	0.258699540588586	-0.623825414370607	0.120199023122581
"TRINITY_DN16377_c0_g1_i1"	-0.43048711266517	0.413056240245866	-0.107717795329338	-0.379453783237052	0.74698017481072	-0.542390816725103
"TRINITY_DN16354_c0_g1_i1"	0.317286523238565	-0.282229797839659	-0.0707488541887683	0.944975620061492	-0.536921023418404	0.347238169021264
"TRINITY_DN16351_c0_g1_i1"	0.41737567734439	-0.202815907806524	0.226935066210123	-0.1453306666899	-0.231527204531585	-0.0056558153851381
"TRINITY_DN16359_c0_g1_i4"	-0.617910497423304	0.0965095258710835	-0.336673314315127	-0.35563178064451	0.882227792416907	-0.519509822386202
"TRINITY_DN33592_c0_g1_i1"	0.391846520779865	-0.0125951129356899	0.986169042540552	-0.0301824175703884	-0.499857772808886	0.464732659401329
"TRINITY_DN33660_c0_g1_i1"	0.787606276192848	0.112101101197581	0.0910233466064981	0.384474017242767	-0.522137418910629	-0.0303641096405604
"TRINITY_DN33618_c0_g1_i1"	0.294025281109611	-0.181794281052468	0.298319240892416	0.827090327588414	-0.59443287726435	0.499899342254073
"TRINITY_DN33605_c0_g1_i1"	0.282844172907669	-0.131797117709065	-0.0639658449238249	0.98815645377988	-0.479056810303334	0.218613195077593
"TRINITY_DN33645_c0_g1_i1"	0.414127374398496	-0.205282323809144	0.128777133888904	0.932868730849241	-0.618683805559424	0.418711774176291
"TRINITY_DN24576_c0_g1_i1"	-0.382915245709123	0.117880157056754	-0.457809079391761	0.0130205920912551	0.721422665550346	-0.776180288356819
"TRINITY_DN24601_c0_g1_i1"	0.920488215889496	-0.333221447398232	0.352520581801621	0.463122029834175	-0.82182938274821	0.478591266713766
"TRINITY_DN24601_c2_g1_i1"	0.947568898364961	-0.203072293115309	0.347410233325878	0.456867242752379	-0.817343027608989	0.4614991807728
"TRINITY_DN24561_c0_g1_i1"	-0.741552032086196	0.264827912301973	-0.543635186230901	-0.232425346487412	0.921081987422045	-0.700606636515926
"TRINITY_DN24607_c0_g1_i1"	-0.345472490128142	0.0552489254581093	-0.433039840552757	-0.132849170514529	0.366144798633847	-0.290590949027483
"TRINITY_DN24583_c0_g1_i1"	0.938280932451295	-0.141598443855142	0.368499753407969	0.153016975301368	-0.638758513599688	0.284578637245348
"TRINITY_DN24647_c0_g1_i1"	-0.105046664349782	-0.324062822640087	-0.0217673413691747	-0.212467418168486	0.238823518741669	-0.280313008482343
"TRINITY_DN15493_c0_g2_i2"	0.305174667084447	-0.0944414129472443	0.27239377404245	0.243293960271906	-0.56756064411439	0.873904658630112
"TRINITY_DN15493_c0_g1_i2"	-0.786236126806833	0.0656958190222185	-0.478545343323107	-0.605485280655108	0.918077619043289	-0.723406312097945
"TRINITY_DN15494_c0_g3_i1"	-0.00937713841064293	-0.0818698614764943	0.0452058138718847	-0.418045181047584	0.499074261307551	-0.597102609010262
"TRINITY_DN15494_c0_g1_i1"	-0.627628119617465	0.0870209416147619	-0.406888373399999	-0.429692299719997	0.879528340274298	-0.87184237762912
"TRINITY_DN15494_c0_g1_i3"	0.261739172014116	-0.267985150164686	0.416939572838562	0.342166919792211	-0.286335365840499	0.0702349980558879
"TRINITY_DN15494_c0_g1_i7"	-0.481817586000232	-0.042253583037174	-0.4536621151378	-0.0759554075000469	0.592673424125749	-0.544483194646295
"TRINITY_DN15485_c0_g1_i1"	-0.296065897256346	0.360572205645905	-0.1931858242987	-0.307328518450961	0.651958904656075	-0.39287171732926
"TRINITY_DN15485_c0_g1_i2"	-0.632454645607749	0.11888774010339	-0.34061241509225	-0.495903425783529	0.676361343260088	-0.194783432608053
"TRINITY_DN15457_c1_g4_i1"	0.878064358536378	-0.183507917842447	0.402582883546804	0.495470596216165	-0.852123082429819	0.561745496956475
"TRINITY_DN15460_c2_g1_i1"	-0.376549132804397	0.15659663293516	-0.334695517249433	-0.487129664349261	0.789215283388286	-0.656079878977897
"TRINITY_DN15497_c1_g1_i1"	0.00913130073816631	0.0183436752531968	0.383140787026629	-0.642095502436882	0.0598064395764724	0.302968590736406
"TRINITY_DN15472_c0_g2_i1"	-0.530030753814964	0.261007886090098	-0.0391743838025748	-0.308196109982633	0.430890355886786	0.025213143817689
"TRINITY_DN15451_c0_g1_i1"	0.938689136849712	-0.201639938922551	0.457843936224525	0.16805010748072	-0.759624172165799	0.348824487312552
"TRINITY_DN15471_c0_g1_i1"	-0.461434728211581	0.125539718976001	-0.491714865207399	-0.404993501188044	0.677959712372891	-0.79085495385783
"TRINITY_DN15437_c3_g1_i1"	-0.586217578387456	0.133404410680115	-0.338813817746036	-0.357676992825403	0.878669925667728	-0.534204500319234
"TRINITY_DN15444_c0_g2_i2"	0.0101718871289901	0.462241043657399	0.137888312155796	-0.0894471314869203	-0.0351739508798927	-0.230884116217991
"TRINITY_DN15444_c0_g2_i4"	0.759915993210954	-0.468545894443689	0.303629430336483	0.340013011126779	-0.781955970453054	0.339614641495463
"TRINITY_DN15444_c0_g1_i1"	-0.133585827510113	-0.389477725171645	-0.279111858262032	0.359805047267792	0.265555769325333	-0.389196165455189
"TRINITY_DN15432_c0_g2_i4"	0.919097607131756	-0.112492329618043	0.140933321173155	0.469338994220704	-0.767107321063568	0.27583902046373
"TRINITY_DN15432_c0_g1_i2"	0.11746115463398	0.032108486494449	-0.288035831822444	0.275663064331055	0.250558897141451	-0.61164992289993
"TRINITY_DN15453_c0_g2_i2"	-0.498114367700562	-0.0730337152352018	-0.338587007603591	-0.275283019074514	0.681303378723701	-0.692539477166448
"TRINITY_DN15439_c0_g1_i5"	-0.123252712298844	-0.166175747006068	-0.315752210421485	-0.2514565001984	0.478423496957307	-0.454464933612137
"TRINITY_DN15426_c0_g2_i1"	0.718071213905902	-0.412385965383763	0.408733973824255	0.293244058542171	-0.584557083148693	0.0429198354702411
"TRINITY_DN6009_c0_g1_i1"	0.918477976901485	-0.18483568615387	0.388910969553345	0.00873657634522095	-0.73348525849621	0.427635753239576
"TRINITY_DN6024_c0_g2_i1"	0.922331753211864	-0.335134959860973	0.44245833960394	0.231232786522075	-0.710728271658691	0.309607807687429
"TRINITY_DN6024_c0_g1_i14"	-0.931448885728305	0.131294908680842	-0.396803318538545	-0.432942721763722	0.931547213054104	-0.555266047117303
"TRINITY_DN6024_c2_g1_i1"	0.89339818942821	-0.203980042119591	0.265434719003873	0.385454090653659	-0.878406556341488	0.627941909007148
"TRINITY_DN6000_c0_g2_i1"	0.321824549752269	-0.270610553640008	0.416833492740551	-0.368916872138489	-0.018915028222974	0.00377101094825796
"TRINITY_DN6073_c0_g1_i4"	0.515695367490703	0.139225355403845	0.357154066756262	-0.0735391688742213	-0.325806229457079	0.250753708509601
"TRINITY_DN6040_c0_g1_i1"	0.600016709817377	0.0541929119911507	0.090857844215835	0.0932690015770458	-0.172691326577972	-0.451419829038877
"TRINITY_DN6053_c0_g1_i2"	-0.402025175082866	0.0191112327430222	-0.392541117607693	-0.40347915215413	0.787169335604473	-0.579488264463287
"TRINITY_DN6055_c0_g1_i1"	0.145268618114585	-0.322016502148593	0.132286119946614	0.0718689152295701	0.0554059648719472	0.208773366167672
"TRINITY_DN6088_c0_g1_i1"	0.600449612963307	0.0684858068459613	0.366668936672538	-0.266315336161705	-0.354323641997934	-0.00321737302034328
"TRINITY_DN6056_c0_g1_i1"	0.918635008943915	-0.165252407028221	0.398567857908341	0.439596469023344	-0.90351835877673	0.61798373930098
"TRINITY_DN6086_c1_g1_i1"	0.0303218557921782	0.155092902642095	-0.418468175362722	-0.172244694313529	0.17689807229292	0.010043545001015
"TRINITY_DN6086_c0_g2_i1"	-0.731225005967453	0.205455364246908	-0.652765758997473	-0.121558737015782	0.658635548890597	-0.517230826254758
"TRINITY_DN6086_c0_g2_i2"	0.125592607938313	-0.073422264892937	0.10189275570372	-0.00970936851898655	0.277731547953933	-0.189462043801531
"TRINITY_DN6005_c0_g1_i1"	0.218315785876932	0.0417985972085422	0.822830417986871	-0.11301669872828	-0.33860497090183	0.1654050595731
"TRINITY_DN6005_c0_g3_i1"	0.793183508569825	-0.114443069470548	-0.0154105846203936	0.431168890525195	-0.529854665284584	0.0644999785320216
"TRINITY_DN6089_c0_g1_i2"	0.888987020867321	-0.290479240333378	0.359829239832557	0.146339523120248	-0.634767387229729	0.295324685004197
"TRINITY_DN6013_c0_g1_i1"	0.778818991954397	-0.179964414992427	0.277715608500638	0.392339978935031	-0.830320489010483	0.659193565920504
"TRINITY_DN6019_c0_g3_i1"	-0.737799909281869	0.357383556941713	-0.525505059567952	-0.146327390107978	0.772234604565672	-0.587846645879751
"TRINITY_DN6016_c0_g1_i1"	-0.764462820217054	0.0978818025071235	-0.462759027919153	-0.619318487429305	0.909792228623622	-0.733949893769053
"TRINITY_DN6016_c0_g2_i1"	0.986074980940743	-0.182793744708618	0.328083950278452	0.387893758548286	-0.771740744372621	0.34005090675087
"TRINITY_DN6003_c0_g1_i1"	0.912781808200941	-0.122747494499162	0.227432957644813	0.292972065038553	-0.543780157952026	-0.0305438916526962
"TRINITY_DN6003_c1_g1_i1"	0.890392277301931	-0.0770943324398537	0.312423681689792	0.0877350606473041	-0.572162919519621	0.0114273248547509
"TRINITY_DN6075_c0_g1_i1"	0.0320798268995965	0.0486101698172294	-0.290142959824754	0.0394669511158061	0.159340213456426	-0.258349996935176
"TRINITY_DN6075_c0_g1_i3"	-0.490261568013591	-0.0326934692615951	-0.382761525946744	-0.396485828405969	0.799683574347967	-0.532456792845253
"TRINITY_DN6049_c0_g1_i1"	0.958692002070409	-0.0703708747911166	0.414642863256496	0.134130253614884	-0.690634683742303	0.250717666110029
"TRINITY_DN6049_c0_g1_i2"	0.925009532555045	-0.00600373020313034	0.297046509993818	0.104149242314755	-0.577929752031213	0.0541149456235546
"TRINITY_DN6054_c1_g1_i2"	-0.637813130924212	0.34941536194693	-0.397063201237104	-0.361083238586061	0.872549212450862	-0.672224178978384
"TRINITY_DN6054_c2_g1_i1"	0.854687713390413	-0.170678794972888	0.559622456138879	0.41308299051531	-0.911884402788056	0.671616811667033
"TRINITY_DN6054_c3_g1_i1"	0.806093364766889	-0.171166581839076	0.485641427831619	0.450881645421415	-0.914263569255152	0.682387030637543
"TRINITY_DN6079_c0_g1_i1"	0.902326890127095	-0.117819712995229	0.369020024703412	0.150022167443943	-0.593680938508843	0.0823933361407046
"TRINITY_DN6092_c0_g1_i3"	0.61749264002542	-0.30568381450367	0.387589985147836	0.403248467296722	-0.761422832503756	0.496997766314196
"TRINITY_DN6092_c0_g1_i6"	-0.106310229560547	0.115489138336136	0.47894666723893	0.099558788976909	-0.136922099719228	0.241797973523603
"TRINITY_DN6092_c0_g1_i8"	-0.102111996979135	0.0547255150127596	-0.54551462333861	0.537249786767953	0.201567484655404	-0.456866032091456
"TRINITY_DN6043_c0_g1_i2"	0.946179957910317	-0.190380505445216	0.284885003549556	0.165769882438559	-0.645297371054628	0.166502499180642
"TRINITY_DN6081_c0_g1_i1"	-0.537217028831447	0.0138946866439275	-0.417312411533922	-0.230780319343751	0.677141475903669	-0.51540157656444
"TRINITY_DN6074_c0_g1_i1"	0.891020772886098	-0.287858858616432	0.475697426616179	0.251487033405868	-0.846911375689534	0.653499031560015
"TRINITY_DN6021_c0_g1_i1"	-0.862930577279352	0.0320804510552276	-0.289585888193103	-0.356056251227824	0.779221696605096	-0.359733070096627
"TRINITY_DN6021_c0_g1_i2"	-0.385725311362349	-0.192845423870617	-0.343575588337571	-0.372629640025503	0.640658768925617	-0.476545966895671
"TRINITY_DN6076_c0_g1_i16"	0.231874835748842	0.741697839891662	0.0780190544636884	0.102373038917954	-0.132742907509657	-0.180626055500844
"TRINITY_DN6008_c0_g1_i1"	-0.51113283595362	0.0525310417725284	0.244744640377027	-0.705359005539278	0.490212091277309	-0.146991091280962
"TRINITY_DN6008_c0_g1_i2"	0.31781679489643	-0.281027341803518	0.644177155237296	-0.334983136500336	-0.190368329608537	-0.0261293529172686
"TRINITY_DN6008_c0_g1_i4"	0.458131693630035	-0.176318908265226	0.501462028049461	-0.17659230934581	-0.120932190735673	-0.0621029710657529
"TRINITY_DN6015_c0_g1_i1"	0.814148692634458	-0.0177873017319953	0.254851825270957	-0.0209891411403285	-0.439258553703118	-0.116025219472044
"TRINITY_DN6042_c0_g1_i1"	-0.0342026840430558	-0.12315155485389	-0.123206193659692	0.257986364934403	0.147573083076819	0.0321907989886797
"TRINITY_DN6060_c0_g1_i1"	0.584571507746385	-0.151334250319287	0.0858216267380749	-0.163304915463919	-0.187134113784924	-0.341585606976931
"TRINITY_DN6006_c1_g1_i2"	0.805584173928361	-0.118382138583001	-0.0286028065870173	0.312442796459893	-0.480372970953656	0.00556340821202694
"TRINITY_DN15600_c0_g1_i2"	0.89982102374376	-0.15439525656065	0.495844444531166	0.322744669071537	-0.770712076381955	0.425223459879089
"TRINITY_DN15579_c0_g1_i3"	0.728929660430294	-0.262167964190736	-0.0843628430505754	0.412416867631704	-0.54524744530847	0.200401621518228
"TRINITY_DN15545_c0_g1_i1"	-0.731425130617976	-0.071203356133023	-0.435317337880387	-0.4762245870718	0.862262660991112	-0.645177393000026
"TRINITY_DN15604_c0_g2_i9"	0.85300829712357	-0.00629979504361246	0.305465918185709	0.343368404502241	-0.812087748124086	0.619041354349831
"TRINITY_DN15527_c1_g1_i1"	-0.812968544676472	-0.0109610379300877	-0.508483302587181	-0.55510331081874	0.911948699363685	-0.689379396113853
"TRINITY_DN15544_c0_g1_i2"	-0.478077191647161	0.109234825142799	-0.477757400405005	-0.439093901965413	0.537522600346988	-0.361725853071662
"TRINITY_DN15544_c0_g1_i3"	-0.81019543934867	0.183179976889665	-0.402115140778994	-0.432286181629049	0.957277693802733	-0.603143340058498
"TRINITY_DN15544_c0_g1_i5"	-0.832715203473561	-0.00854422748847336	-0.278552222244692	-0.34327379161739	0.791668951737745	-0.344320756223475
"TRINITY_DN15515_c1_g1_i1"	0.593921823585867	-0.199851543686307	0.246047759646019	0.244241568127297	-0.640079326711076	0.446768512457116
"TRINITY_DN15515_c0_g1_i6"	0.875536862065513	-0.0462130852208157	0.17910050306659	0.253053091933101	-0.573461537409049	0.0624333365494477
"TRINITY_DN15536_c0_g1_i2"	0.229626296060975	-0.0624574438311707	0.298569742480797	-0.288673530670003	-0.0590846209993375	0.356527767889955
"TRINITY_DN15562_c5_g1_i1"	-0.300065338568071	-0.363881735092592	-0.523099135360865	-0.0443893362348745	0.408189627080265	-0.347612794327253
"TRINITY_DN15516_c0_g1_i2"	-0.843818966074372	0.365613460832367	-0.281191574936106	-0.490909179724506	0.785193213568315	-0.554904859279052
"TRINITY_DN15538_c0_g1_i5"	-0.338493128179403	0.152947931012152	-0.58403259278983	-0.389706521891214	0.615240866076075	-0.326452321003613
"TRINITY_DN15538_c0_g1_i9"	-0.442068275283508	0.0116079930641826	-0.376421556101763	-0.164139055984359	0.604155317503829	-0.484920354347398
"TRINITY_DN15591_c0_g1_i1"	-0.358690150123266	0.0740885818087349	-0.374756387796193	-0.556194006120395	0.791067210710843	-0.687990075902066
"TRINITY_DN15577_c1_g1_i3"	0.451573028825711	0.0896411929785239	0.247277233767047	-0.3270393225605	-0.206878503183161	-0.294924792986264
"TRINITY_DN15524_c0_g1_i1"	0.394857561200304	-0.338287774866473	0.130370726731354	0.950254513715529	-0.540843425280174	0.189178824908859
"TRINITY_DN15537_c0_g1_i1"	-0.663838859027094	0.420710489567865	-0.427014639885228	-0.73069866047902	0.812831071837592	-0.444453629937867
"TRINITY_DN15528_c2_g1_i1"	-0.867444592207568	-0.0166709197113605	-0.431433349454641	-0.483554804604381	0.867737862765875	-0.579462699488011
"TRINITY_DN15528_c1_g1_i1"	-0.65835605029069	0.0476321920453773	-0.316833819361374	-0.336760406134132	0.854043280650063	-0.461756296625399
"TRINITY_DN15530_c0_g1_i1"	0.458149143345858	0.314829647439474	-0.248350455787093	0.357966267267742	-0.368702247056351	-0.0873073580254438
"TRINITY_DN15530_c0_g1_i2"	0.901949093356454	-0.066724406089412	0.240276161558921	0.527936590525185	-0.816491058787916	0.409431307411384
"TRINITY_DN15595_c0_g1_i1"	0.902667302729993	-0.0770537583056133	0.316773109263952	0.087252169726125	-0.57754285239101	0.0251170459863008
"TRINITY_DN15526_c0_g1_i1"	0.157862713140472	0.871047260992736	-0.109687977883456	-0.1141161223467	0.0258678671449321	-0.0440545759137086
"TRINITY_DN15526_c0_g1_i5"	-0.218477184425813	-0.10296029155152	0.491057149557048	-0.115231128887385	0.190763127767553	0.158571922519006
"TRINITY_DN15526_c0_g1_i7"	-0.873942750325705	0.148897613134515	-0.400093712764731	-0.42951568235866	0.948803962903229	-0.575866398308304
"TRINITY_DN15580_c0_g1_i1"	-0.581657691949961	0.227731328046589	-0.691056688084054	-0.108538997641028	0.811642164203395	-0.739829533252061
"TRINITY_DN15594_c2_g1_i1"	-0.657052312383415	0.323586140319804	0.0972325667181257	-0.757280603107016	0.577958635979958	-0.114744705433022
"TRINITY_DN15549_c0_g2_i1"	-0.511148229778239	-0.126779022872687	0.0947039168526874	-0.853961970739112	0.561223013741119	-0.236549515219723
"TRINITY_DN32801_c0_g1_i1"	0.907638562547004	-0.0812540754486405	0.227212069834522	0.368983650150335	-0.663198573050715	0.110633776932439
"TRINITY_DN32773_c0_g1_i1"	0.492450813136797	-0.146698317807131	0.104963195416661	-0.358663622231232	-0.299665883003403	0.273588757408596
"TRINITY_DN32770_c0_g1_i1"	0.872892461762106	0.0792161160213161	0.0352517855926362	0.261321675883757	-0.576747778750907	0.02618387171301
"TRINITY_DN32839_c0_g1_i1"	0.73673784567294	-0.140014415379936	0.250894352033694	0.252855263208049	-0.753282928279033	0.616620636849461
"TRINITY_DN32792_c0_g1_i1"	0.766366189308823	-0.111158593919746	0.216081963380954	0.242665719416446	-0.425086303902453	-0.225821751582929
"TRINITY_DN32811_c0_g1_i1"	-0.323498861539043	-0.0956909993424464	-0.458988043842492	-0.486783528361159	0.789295832652909	-0.678423816846986
"TRINITY_DN32774_c0_g1_i1"	0.896082712495265	-0.12711086701927	0.400328879458614	0.404467089948355	-0.891431552604421	0.638551780324219
"TRINITY_DN32809_c0_g1_i1"	0.402244672422573	-0.134887977269801	0.941519019741508	-0.0982239671434073	-0.494756751799217	0.477293103335964
"TRINITY_DN32813_c0_g1_i1"	0.821916412138195	-0.108721339952033	0.488137914285566	0.198397079639034	-0.832642163602433	0.729660780369992
"TRINITY_DN32830_c0_g1_i1"	0.955856787337876	-0.224297529932879	0.428860689730036	0.28345617262459	-0.805630695601154	0.338443392994419
"TRINITY_DN32848_c0_g1_i2"	0.823061221747901	-0.157081292565593	0.0357249804092428	0.349327471026531	-0.444711400524343	-0.205730939446133
"TRINITY_DN32795_c0_g1_i1"	0.788385552370896	0.162575467509359	0.251673726209945	-0.0415237473594533	-0.489107733965995	0.00961663773102046
"TRINITY_DN32864_c0_g1_i1"	0.982638158230567	-0.172053073643166	0.297022313305624	0.287582299358671	-0.735447672123461	0.287151831031953
"TRINITY_DN879_c0_g1_i2"	0.675692387526541	-0.17616405696976	0.384771323126259	0.463236567975459	-0.925478222227235	0.822040570914606
"TRINITY_DN843_c0_g1_i16"	0.260246272261937	-0.143974621070343	-0.0737600979500684	0.987284027610075	-0.443709997643731	0.187457703314683
"TRINITY_DN841_c0_g1_i2"	0.958775917649601	-0.312889550515986	0.360095880675035	0.384076283478582	-0.841631094818089	0.453211546158453
"TRINITY_DN841_c0_g1_i3"	0.871402816078273	-0.196120496428736	0.405369262533345	0.309677635206679	-0.847220362143829	0.657973242109678
"TRINITY_DN887_c0_g1_i20"	0.403289950553936	-0.202674706818974	0.0427938478642367	0.967521281616583	-0.605798500073712	0.352004246714755
