"kMEgreen"	"kMEgreenyellow"	"kMEpink"	"kMEpurple"	"kMEtan"	"kMEturquoise"
"TRINITY_DN7460_c0_g2_i1"	0.831601983984789	-0.74695309502575	-0.261832894655106	-0.697108048379854	0.180645097912698	-0.651146879786414
"TRINITY_DN7442_c0_g2_i1"	-0.536073940718073	0.400376375695952	0.045528107809194	0.306812206411015	0.110081558462087	0.713970012474144
"TRINITY_DN7490_c0_g1_i12"	0.438530253480536	-0.726443520935505	0.0466772400777399	-0.478867576243456	-0.28848464227968	-0.0873494598751146
"TRINITY_DN7490_c0_g1_i14"	0.206767570358225	0.218223691144333	-0.210861803514558	-0.15963384419783	-0.212616473792171	-0.624972209934749
"TRINITY_DN7416_c0_g1_i1"	-0.478537335606301	0.20400640793705	0.988336734122649	-0.0760683402926475	-0.133243179368272	0.286374315327691
"TRINITY_DN7451_c0_g1_i2"	0.913926038296282	-0.574632523173636	-0.624105174070561	-0.33824058247678	0.0156888516507123	-0.748357748202077
"TRINITY_DN7451_c0_g1_i3"	0.779460851875512	-0.389014702182652	-0.534471059514219	-0.460165683027027	0.0269911469017893	-0.824787260729304
"TRINITY_DN7451_c0_g1_i6"	0.614321757539369	-0.476109764021892	-0.147294142467635	-0.432803272135975	0.300971145550852	-0.333264319283812
"TRINITY_DN7451_c0_g1_i7"	0.617606377394626	-0.396408769062096	-0.465679535562176	-0.429178848726055	-0.250906279569151	-0.605774326819851
"TRINITY_DN7451_c0_g1_i8"	-0.575851103011105	0.30124080313293	0.291378837541538	0.351879965384004	-0.183534317813782	0.862125082315249
"TRINITY_DN7476_c0_g1_i2"	-0.53350640854244	-0.0300458298643558	0.358322090775581	-0.00166974913533674	-0.147702945688806	0.860871802199382
"TRINITY_DN7467_c0_g1_i1"	0.894721621852922	-0.708107094926083	-0.519466421791588	-0.533352343850981	-0.0419689483458935	-0.668372768702863
"TRINITY_DN7483_c0_g1_i1"	-0.597093575176466	0.280040163746157	0.598704050572535	0.172130818352803	0.0343989996360902	0.647372926947502
"TRINITY_DN7474_c0_g1_i1"	-0.820079585913739	0.568280752152527	0.318689710715087	0.428850953057981	-0.237354458591829	0.922751859076509
"TRINITY_DN7435_c0_g1_i2"	-0.682278111713062	0.3016157771332	0.401920703548037	0.430993593087138	-0.0508240479190216	0.607965103540836
"TRINITY_DN7419_c0_g1_i1"	-0.556492630186149	0.239990711171936	0.964251493270608	0.072787005194779	-0.252272259907781	0.388285240421175
"TRINITY_DN7405_c0_g1_i1"	-0.810634522461302	0.408176970694964	0.21369116549058	0.369876735096201	-0.178005963711844	0.956035130116509
"TRINITY_DN7405_c0_g2_i1"	-0.429361981099043	-0.170034586698982	0.0665020032214666	0.304013046056985	-0.0578335232355116	0.750710689754029
"TRINITY_DN7402_c3_g1_i3"	-0.424762039716225	-0.133203821874066	0.214563238916512	0.33872767734542	0.0785124943040856	0.657325218068419
"TRINITY_DN7402_c3_g1_i4"	0.848493341122994	-0.566172941634944	-0.40261669537374	-0.388468155047055	0.00383826014252665	-0.532798758450625
"TRINITY_DN7406_c0_g1_i1"	0.860422635180712	-0.610670279852244	-0.547991785435909	-0.471391629061487	-0.14151477555434	-0.712758088796864
"TRINITY_DN7406_c0_g2_i1"	-0.449257192630498	0.661599563308149	0.492301238782046	0.44083557248902	-0.0262418356675967	0.159824130501178
"TRINITY_DN7400_c0_g1_i1"	-0.316313502550667	0.311777642920195	0.0114364026039817	0.920874641555645	-0.0945006284399287	0.280564971129714
"TRINITY_DN7449_c0_g1_i1"	-0.257747726585275	0.319763993103626	-0.094160099762818	0.509466414195046	0.293791493119775	0.210834692821095
"TRINITY_DN7449_c1_g1_i2"	-0.378234034619485	0.112043696745451	-0.0811660819301257	0.349855790905506	-0.174998216373463	0.698869104909006
"TRINITY_DN7449_c0_g2_i1"	-0.826383122364508	0.621292829629633	0.525420787753599	0.390198774873809	-0.267474383802468	0.646539672696796
"TRINITY_DN7472_c0_g4_i1"	-0.85882943613113	0.694657005653351	0.380243000354458	0.342474991671647	-0.162438629106782	0.878812253085704
"TRINITY_DN7472_c0_g1_i8"	-0.602934955742052	0.227182161800308	0.427914492162745	-0.0840737458826596	-0.100413032934333	0.785509356955519
"TRINITY_DN7412_c0_g1_i1"	0.871359025704634	-0.68240332528811	-0.460612544347466	-0.229448365668176	-0.0065028592542614	-0.65462770301056
"TRINITY_DN13112_c0_g1_i1"	-0.485392523633652	0.0871707055507214	0.523162008292224	0.458667856645728	-0.209690256452089	0.596897629703409
"TRINITY_DN13203_c0_g1_i1"	-0.513056456751939	0.0620130994664463	0.366891665155706	0.337058732819354	-0.105150367923059	0.806292566479218
"TRINITY_DN13138_c0_g2_i1"	-0.600111596623819	0.0821416968158718	0.259742707948929	0.123723765099813	0.0544469127307875	0.844308673011772
"TRINITY_DN13167_c0_g1_i1"	-0.654818100477815	0.519249470166872	-0.176511041533438	0.564753524863897	-0.0456985108832965	0.748781493151176
"TRINITY_DN13127_c0_g1_i1"	0.961606362800847	-0.586338440694639	-0.426411120645582	-0.394682180979543	0.129282980685486	-0.86088547476579
"TRINITY_DN13127_c0_g1_i2"	0.942981518785637	-0.559165306497204	-0.415430693708941	-0.385122068021635	0.103566033706652	-0.875343820521455
"TRINITY_DN13127_c0_g1_i3"	0.902317724034448	-0.54674893311853	-0.550936352649459	-0.499313965146976	0.089302739143014	-0.850380198128622
"TRINITY_DN13198_c1_g1_i2"	0.414214576395102	-0.40720970080926	0.305418400692759	-0.605062812321399	0.0797605977310992	-0.222146106316103
"TRINITY_DN13198_c1_g1_i3"	-0.911341422764031	0.788755857636403	0.292715664694084	0.563824052360782	-0.198674508608635	0.73413882063435
"TRINITY_DN13173_c1_g3_i1"	-0.794493217611872	0.305385634298911	0.428166449467698	0.425728510863099	-0.1125370238532	0.778935529083264
"TRINITY_DN13173_c2_g1_i1"	0.538403166798897	-0.168620084057896	-0.453187318843104	0.0137055306262698	0.0201103165756551	-0.403126411733967
"TRINITY_DN13173_c1_g1_i6"	0.725804645816225	-0.476505194816198	-0.14117431115265	-0.453404295578388	-0.0528121890761343	-0.442707063506086
"TRINITY_DN13150_c0_g1_i1"	0.451616612342807	-0.577836338395786	-0.477916636356275	0.0918315768238988	-0.185102423590193	-0.147096998373137
"TRINITY_DN13175_c0_g1_i5"	0.87029793569951	-0.691855453794524	-0.265912727422052	-0.279000490723626	0.270055708856309	-0.641259655166896
"TRINITY_DN13128_c0_g1_i1"	0.749777813149355	-0.723764245364131	-0.653333581231107	-0.210411486369617	0.200059267247231	-0.360418735923748
"TRINITY_DN13108_c0_g3_i1"	-0.67591054600655	0.620826576959906	0.218193204787177	0.475901337267519	-0.257881779146937	0.798956603660778
"TRINITY_DN13108_c0_g3_i2"	0.699882369768578	-0.393195573023865	-0.725127195182968	-0.0952515568160897	0.268666055447563	-0.559544548015582
"TRINITY_DN13147_c1_g1_i1"	0.730287914835172	-0.748167665082198	-0.028276328066599	-0.399579963210956	0.174411987791634	-0.515602738425546
"TRINITY_DN13147_c0_g1_i2"	0.731498931227677	-0.768525171151961	-0.0198677871508215	-0.534311670295641	0.264592411223221	-0.460041096162272
"TRINITY_DN13147_c0_g2_i2"	0.768837333925918	-0.695452868992984	-0.258327990263387	-0.387660420743913	0.239134738267246	-0.643421302253817
"TRINITY_DN13171_c1_g1_i1"	-0.380942655073841	-0.191766870732156	0.326937574135952	-0.00497714726599691	0.173329610136556	0.667656246674518
"TRINITY_DN13149_c0_g1_i1"	-0.523318294768769	0.197366903616075	0.944401414115524	0.144779630795969	-0.296479742491604	0.38427766164319
"TRINITY_DN13106_c2_g1_i1"	-0.82431544945602	0.44021828024805	0.57456314449692	0.371455428458957	-0.423614330272419	0.884478337423192
"TRINITY_DN13106_c0_g1_i1"	-0.863258145155641	0.515605924007923	0.537290511901577	0.402784675883786	-0.258552079853912	0.939117014741293
"TRINITY_DN13180_c0_g2_i1"	0.375022640416168	0.0335745373117146	-0.543328221822436	-0.144029787247765	0.255209361631456	-0.585989095614733
"TRINITY_DN30437_c0_g1_i1"	-0.879105257147969	0.85584591842615	0.246110895804514	0.460436670219076	-0.106718191140864	0.703146113652021
"TRINITY_DN30400_c0_g1_i1"	-0.786348224891979	0.436983957711207	0.159044363015075	0.547850851994712	-0.119410142851943	0.949409267164978
"TRINITY_DN30419_c0_g1_i1"	-0.554337025460115	0.423350545370434	0.894322501163392	0.213024872624292	-0.186896071336369	0.277902638036519
"TRINITY_DN30376_c0_g1_i1"	-0.494499458363779	0.193992578217319	0.963723208920503	-0.08032356177575	-0.129030318837475	0.339236401890268
"TRINITY_DN6533_c2_g1_i1"	0.533448257638256	-0.674879581261254	0.171770969410226	-0.451493743758733	0.0158834388288873	-0.125890538255519
"TRINITY_DN6533_c0_g1_i2"	-0.815804866474244	0.375684894375709	0.499018528409971	0.204067444463329	-0.218927291191214	0.951705962643253
"TRINITY_DN6533_c4_g1_i1"	0.791782824384838	-0.785455854614061	-0.0900782084162783	-0.500736049067503	0.0451746797483675	-0.447967069573262
"TRINITY_DN6576_c4_g3_i3"	-0.622468693514404	0.477809260945648	0.0389835727705153	0.54424988761524	0.0462239872038877	0.610796326583779
"TRINITY_DN6576_c4_g2_i1"	-0.52347012628052	-0.0339171728854587	0.13506801640653	0.236521336743208	-0.145206482364371	0.878480064035568
"TRINITY_DN6576_c0_g1_i1"	-0.614706163614906	0.0433305606572476	0.425780652900697	0.0171391712388752	-0.203238357983278	0.818262412084973
"TRINITY_DN6541_c0_g1_i2"	0.590937526938873	-0.668195511749452	-0.350449428491554	-0.373117171258051	0.079246436236113	-0.306943285805736
"TRINITY_DN6529_c0_g1_i1"	-0.504416313584779	0.578054125733448	0.00979852465117217	0.326215804577242	0.556794212362311	0.483105086613126
"TRINITY_DN6501_c0_g1_i2"	0.726003399382562	-0.420244073682511	-0.458085228941402	-0.44641292465	-0.0164254211164175	-0.390559117131249
"TRINITY_DN6592_c0_g1_i1"	-0.897140212550264	0.681250327532111	0.371120915979647	0.352094883476659	-0.146099498515109	0.873937459741294
"TRINITY_DN6592_c0_g1_i3"	-0.3904937749746	0.422315382068509	0.270465521645647	0.106993353897892	0.164822958336783	0.392442800180488
"TRINITY_DN6515_c1_g1_i2"	0.315454765761468	0.136325033447497	-0.246945852339059	0.420829963707515	-0.0601987866422688	-0.344137154928867
"TRINITY_DN6554_c0_g1_i2"	0.823282754073605	-0.705659092895071	-0.470931022658608	-0.206941929262737	0.202576318610983	-0.6857494202301
"TRINITY_DN6554_c0_g1_i4"	0.780139443862266	-0.522876619232714	-0.666343757103468	-0.531747001048335	0.273952610194441	-0.529913609276723
"TRINITY_DN6554_c0_g1_i9"	0.807472431723246	-0.417648010766557	-0.73467430031311	-0.440922919808813	0.444892680277081	-0.650363510686175
"TRINITY_DN6554_c4_g1_i1"	0.614527623397594	-0.584843615549112	-0.457099045686277	-0.256731457501591	0.358148547146756	-0.163651861136947
"TRINITY_DN6554_c1_g1_i1"	0.732656688085438	-0.464073709456763	-0.558099778312892	0.172949628678971	0.0287031021582791	-0.508971408349096
"TRINITY_DN6570_c0_g1_i1"	0.566728520544499	-0.0578351291480402	-0.545580393059992	-0.0728739363403298	-0.0340030532726307	-0.612983408489435
"TRINITY_DN6543_c0_g1_i1"	-0.722278219029309	0.365175921616183	0.35111204543449	0.282702649791082	-0.16581148055425	0.957832828596139
"TRINITY_DN6536_c0_g1_i1"	-0.792621185770443	0.851665710471512	0.222420522902421	0.47831415694624	0.0304006912882728	0.617034739847649
"TRINITY_DN6546_c0_g1_i1"	-0.54896140915458	0.247645829006385	0.980006168234313	0.0363699706967732	-0.177871150214801	0.368842318728682
"TRINITY_DN6574_c0_g1_i4"	0.697744552067519	-0.528565028986384	-0.180275730926992	-0.68677252541053	-0.397146546190466	-0.674474341560251
"TRINITY_DN6539_c1_g1_i1"	0.852364192544268	-0.65957999586533	-0.368258382254983	-0.434148070211323	0.0629122184475527	-0.769123775877243
"TRINITY_DN6539_c0_g1_i3"	0.838894354060409	-0.617802793229813	-0.434277498882286	-0.524945972908682	-0.0852565686511328	-0.768030405366602
"TRINITY_DN6523_c0_g1_i1"	-0.680516425239508	0.160512260909409	0.288459119279106	0.313935360126681	-0.240859753270467	0.965810596326156
"TRINITY_DN6593_c0_g1_i1"	-0.370395362444892	-0.203906341135316	0.329744833585125	-0.061245105821441	-0.345101569096486	0.753853385682788
"TRINITY_DN6549_c0_g1_i1"	-0.650338089422966	0.228599842427669	0.385333104715844	0.0649742825976288	0.0186172693021937	0.817784539529488
"TRINITY_DN6589_c1_g1_i4"	0.65430951062182	-0.335554085345861	-0.307062370876649	-0.27537244122085	0.0344034100900911	-0.82567105773247
"TRINITY_DN6589_c1_g1_i8"	0.871520859046361	-0.47236455509426	-0.52630068088028	-0.480046397697319	0.0117793132149905	-0.848193377805108
"TRINITY_DN6594_c0_g1_i5"	-0.614402541089213	0.0729422501799534	0.197222843028911	0.330930190369263	-0.138189656146743	0.920088991701703
"TRINITY_DN6565_c0_g2_i1"	0.153089597178205	-0.219381825730822	-0.186596845076371	-0.137645204570503	0.909049898898145	-0.12413780430636
"TRINITY_DN6513_c0_g1_i1"	-0.667718582203118	0.318232407559724	0.545531042713858	0.538415870104153	-0.114087093147834	0.629949555638095
"TRINITY_DN6513_c0_g1_i2"	-0.557810283555895	0.0363824355248735	0.120127337399153	0.323160239656956	-0.142373126387238	0.913341588820434
"TRINITY_DN6509_c0_g1_i1"	0.915681030038367	-0.639657851705762	-0.507877410468637	-0.455517662934797	0.0187394304343857	-0.849469710277605
"TRINITY_DN6551_c2_g1_i1"	0.833938120090218	-0.666351190525332	-0.606178594185199	-0.42308802436262	-0.0917593759589425	-0.660390526024834
"TRINITY_DN6551_c1_g1_i1"	0.886087385889814	-0.511184536596816	-0.568602379849853	-0.520932212373227	0.0394437735795542	-0.8167973826915
"TRINITY_DN6551_c1_g2_i1"	0.85477172299517	-0.567197359259927	-0.693096607723072	-0.264411902993547	0.122944623262532	-0.781287423828094
"TRINITY_DN6502_c0_g2_i1"	0.729469644795599	-0.373314099813446	-0.501091654994119	-0.14781488745835	-0.0132113107316046	-0.467274972275685
"TRINITY_DN6525_c1_g1_i3"	0.911387246138591	-0.595384760227711	-0.62046425018605	-0.57154380720624	0.0249450257254983	-0.785044696423313
"TRINITY_DN6522_c0_g1_i1"	0.663393586809497	-0.538329437566957	-0.0230557696391946	-0.30639093179249	0.300659939899153	-0.559325408832071
"TRINITY_DN6519_c0_g1_i1"	-0.436432109013624	-0.180374953266224	0.198219644446623	-0.0139555406043399	-0.0723570187851543	0.813467670207406
"TRINITY_DN6520_c0_g1_i1"	-0.797038010980569	0.389377883586955	0.403952190801108	0.406916311727808	-0.193447708868597	0.967561437442163
"TRINITY_DN6553_c1_g2_i2"	-0.30019353137046	0.211968251730069	0.2761525865475	0.0447622465882369	-0.266357604973079	0.556540028437943
"TRINITY_DN6517_c0_g1_i15"	0.847310848371835	-0.55265437610872	-0.363574970159922	-0.50576252676795	0.282688836839617	-0.843922782105322
"TRINITY_DN6517_c0_g1_i5"	0.310678330869107	-0.368995739471643	0.456008206186984	-0.473413027696632	-0.230551060044819	-0.391312550395166
"TRINITY_DN6583_c0_g1_i2"	0.83911619131781	-0.49441948303779	-0.406728755309355	-0.364042004393933	0.0966035653984387	-0.964421564839242
"TRINITY_DN6597_c0_g1_i1"	0.902487844409647	-0.7253503984615	-0.468894538065736	-0.410152757055085	0.187843673400545	-0.797190373837178
"TRINITY_DN6597_c0_g2_i1"	0.75588485899413	-0.582740587602802	-0.491045246473741	-0.452809259103073	-0.113042446352868	-0.730534754352595
"TRINITY_DN6567_c0_g2_i2"	-0.283675841051584	0.419733123906808	-0.116870018387557	0.932932347798739	-0.0230551362757856	0.0534803813293521
"TRINITY_DN6505_c0_g1_i21"	0.710362493636213	-0.348035130909075	-0.268205284676013	-0.254591424133137	-0.0441364018212766	-0.626058133268275
"TRINITY_DN6505_c0_g1_i7"	0.839984207934118	-0.472495890451967	-0.327379846472643	-0.314870510335053	0.0566345730475836	-0.633555847520461
"TRINITY_DN37695_c0_g1_i1"	0.682856335838522	-0.509173257247927	-0.527604893164272	-0.264922097651429	0.347327013419102	-0.300949289823643
"TRINITY_DN21336_c1_g1_i2"	0.0926151704888906	-0.070527917699735	-0.12047103917657	-0.196057360318041	0.117177316360918	-0.305217493162739
"TRINITY_DN21391_c0_g2_i1"	0.810111222184641	-0.630308009259129	-0.398735407264936	-0.442959149641051	0.612907375486944	-0.598381411008026
"TRINITY_DN21391_c1_g1_i2"	-0.874524926230082	0.567539577627476	0.544487484995006	0.38135087840562	-0.102357703216178	0.919064385855633
"TRINITY_DN21391_c1_g2_i1"	-0.873704325876484	0.589417315700113	0.641058262189081	0.373932648842187	-0.189034693086783	0.866808554445296
"TRINITY_DN21391_c0_g1_i9"	0.6227610412682	-0.343666551180427	-0.520075513058172	-0.0151515268691749	0.201105058369689	-0.336115527093221
"TRINITY_DN21387_c0_g1_i1"	-0.847639149981864	0.500359227855263	0.519765304950658	0.366063369206217	-0.052626220425872	0.9328897307815
"TRINITY_DN21368_c0_g1_i1"	-0.680140223192934	0.202726453502486	0.280094105479786	0.315967879121379	-0.179702999977145	0.966063652391274
"TRINITY_DN21363_c0_g1_i1"	0.0891414382796075	0.114243501192114	0.150166967083742	0.160440068100963	0.424817867957738	-0.322170387054877
"TRINITY_DN21428_c2_g1_i2"	-0.704999999454576	0.235628505282059	0.164047465728236	0.38071771082691	-0.24082514255515	0.939275687970661
"TRINITY_DN21428_c1_g1_i1"	-0.723537958204106	0.281740457440338	0.308054240012735	0.308384070684364	-0.192801851529782	0.97457090616155
"TRINITY_DN21428_c0_g1_i1"	-0.685875302682978	0.233779475573318	0.234565627422536	0.324525349279267	-0.189106586951267	0.970467097527104
"TRINITY_DN21378_c1_g1_i1"	-0.592759340364761	0.248252330317538	0.246379999643601	0.222737871573586	-0.336227799170179	0.679877214739087
"TRINITY_DN21378_c0_g1_i3"	-0.625544819863852	0.146333123242745	0.446798102465573	0.132974964888776	-0.381822129096933	0.702031697254383
"TRINITY_DN21348_c0_g3_i2"	0.871434333220556	-0.610871475587464	-0.430332599793704	-0.398853432859118	-0.00426723066278415	-0.534839686688626
"TRINITY_DN21367_c0_g1_i1"	-0.807530260223375	0.499916457369489	0.485830240925661	0.345548986641527	-0.434091803606957	0.889481514289282
"TRINITY_DN21367_c0_g1_i2"	-0.778432372137532	0.395324292302863	0.466268185622617	0.30315808610227	-0.178376158635987	0.942616583078952
"TRINITY_DN21396_c0_g1_i1"	-0.501065049633304	0.0020360611051431	0.0576101382513693	0.292598777707894	-0.121986211953742	0.902818516469159
"TRINITY_DN21346_c0_g1_i1"	0.282091515839423	0.0763499648070961	-0.151727863806384	0.314526054535604	-0.0644695876227617	-0.241700271024656
"TRINITY_DN37793_c0_g1_i1"	-0.537383757483734	0.0991219622199871	0.322002241664507	0.0597053399135486	-0.0616083940868247	0.800202361105398
"TRINITY_DN12245_c0_g1_i1"	-0.804349420066746	0.601786982155486	0.33061628784197	0.427270546832242	-0.0210317361429431	0.858168862890416
"TRINITY_DN12299_c0_g1_i1"	-0.552907233588793	0.625557952260346	0.0893858268314172	0.115187379408729	-0.134346373697554	0.590714079980035
"TRINITY_DN12299_c0_g2_i3"	-0.611684817164792	0.188128002356006	0.334598308389879	-0.0373385945253307	-0.0358026112315492	0.803465273595621
"TRINITY_DN12212_c0_g1_i1"	0.155392836116941	-0.114452964667679	-0.111686105371695	-0.083990702480259	0.974696473151046	-0.170135018984444
"TRINITY_DN12273_c0_g1_i2"	-0.606939010574973	0.0601573893565286	0.353500637365403	0.36264028130335	-0.206958434222139	0.813974887534268
"TRINITY_DN12252_c1_g1_i1"	-0.772166292533109	0.645973328253027	0.307780331935048	0.258421410703109	-0.164168917959123	0.816946674674414
"TRINITY_DN12267_c0_g1_i1"	-0.16370884237533	-0.269349486088018	0.393035146235831	-0.250449206216476	-0.399785468400412	0.554385056499724
"TRINITY_DN12236_c0_g1_i1"	0.061038653259505	0.227481021599105	-0.445619939160148	0.240227678730301	0.156827842077159	-0.208248693731479
"TRINITY_DN12236_c0_g1_i2"	-0.346000413001212	0.514686040559886	-0.159932084103087	0.404168676347038	-0.200336587214293	0.474396298613646
"TRINITY_DN12204_c1_g1_i2"	0.8412984897887	-0.527494880937128	-0.616555195560476	-0.566809621743488	-0.0281920132644981	-0.781500681397584
"TRINITY_DN12204_c0_g1_i1"	-0.00428533127267404	0.13942615102803	-0.148801985224368	-0.336702301796627	0.0772205968997853	-0.0762665774190611
"TRINITY_DN12254_c0_g1_i1"	0.700668676754894	-0.560025081632201	-0.152699766036488	-0.362179516221124	-0.161909370743515	-0.366985458018881
"TRINITY_DN12254_c0_g1_i6"	0.58042883108349	-0.2980082683921	-0.483966127887133	-0.37831285644101	0.0380168553885056	-0.477435380827823
"TRINITY_DN12228_c1_g1_i1"	0.877629594921277	-0.766836046176158	-0.452217075853564	-0.657927002711591	0.321506889906282	-0.614382732463357
"TRINITY_DN12228_c0_g4_i1"	0.698499796882259	-0.764216002532409	-0.0735294154040522	-0.703053800022332	0.213230221594862	-0.313554506383099
"TRINITY_DN12272_c2_g1_i5"	-0.298427470993932	0.200928955756175	0.598947123900488	-0.226806476664177	-0.353421170731484	0.0255835408744504
"TRINITY_DN12219_c0_g3_i1"	0.665758860737202	-0.635242589846119	-0.342785359387234	-0.293140472394623	0.331337063348131	-0.532835948776008
"TRINITY_DN12219_c0_g1_i1"	-0.687882888490855	0.696054473342792	0.406288048662575	0.583408205195753	0.0566458201164902	0.369033854329164
"TRINITY_DN12265_c0_g1_i1"	-0.891565104279372	0.688785962179945	0.40185751574698	0.556687323427393	0.0741568343118094	0.706431851681829
"TRINITY_DN12303_c0_g1_i1"	0.927408417261807	-0.763021748189497	-0.318346400006869	-0.541366959593706	0.269137173890165	-0.63472100187682
"TRINITY_DN12303_c2_g1_i1"	-0.823792332031053	0.511171799137412	0.454044516128146	0.372485847426055	-0.0773230540036479	0.882189703196406
"TRINITY_DN12247_c0_g1_i1"	0.613107632769758	-0.127705579516399	-0.352186148144967	-0.227517644776979	0.157243168935116	-0.827431260183053
"TRINITY_DN12247_c0_g1_i2"	0.0108738353465736	-0.121923113435312	0.365431293764477	-0.23352872669372	-0.213561107647966	0.251894086876019
"TRINITY_DN12247_c0_g2_i1"	0.59888636145781	-0.361938856495124	0.00736042036244365	-0.457375284327727	-0.0375176895298471	-0.664877752030724
"TRINITY_DN12247_c2_g1_i1"	0.146923928650573	-0.437928877242974	0.0947596865327782	-0.400115303773042	-0.265472159149171	0.0041407686036275
"TRINITY_DN12266_c0_g1_i1"	-0.67232609432472	0.164116785402409	0.1587635958752	0.37803657085505	-0.200906676118844	0.946831338792605
"TRINITY_DN28690_c0_g1_i1"	-0.473849055995437	0.191623007644458	0.942302743652302	0.070035606889837	-0.313401229030379	0.329095353621856
"TRINITY_DN28664_c0_g1_i1"	-0.389422080707868	0.331508373721963	0.169434870901527	0.440730120416533	-0.175873812271543	0.597790476238285
"TRINITY_DN28665_c0_g1_i1"	-0.555042667659537	0.240391988901987	0.978605812450299	0.0704715713760114	-0.200293247129072	0.382307080900004
"TRINITY_DN28729_c0_g1_i1"	-0.419183925802367	0.0909551269925718	0.943090797634784	-0.106762049603564	-0.353019346463417	0.328105731462833
"TRINITY_DN12326_c0_g1_i1"	-0.421012657997349	0.395942492641941	-0.0147421413741201	0.97565519207682	0.0089176028143324	0.330387948237622
"TRINITY_DN12315_c0_g1_i2"	-0.596711421623726	0.0693750365529294	0.435685965675479	0.100347899087662	-0.109934086222612	0.915249972351817
"TRINITY_DN12364_c0_g1_i1"	0.936598245622908	-0.615779423830482	-0.441592315734179	-0.407747051521435	0.194642586774118	-0.863396771513784
"TRINITY_DN12403_c0_g1_i1"	-0.496580001862134	0.405927473606613	0.001354285101667	0.299362435398874	0.14609396387767	0.571098260432294
"TRINITY_DN12318_c0_g1_i1"	-0.668384975128808	0.10173830133592	0.2350459714773	0.332568084128815	-0.0906197490207203	0.92483064334817
"TRINITY_DN12318_c0_g1_i2"	-0.512620353404576	0.0815490684832148	-0.0206324113129104	0.473452483774199	-0.0471141430244094	0.791823562642776
"TRINITY_DN12365_c0_g1_i1"	-0.717402124466023	0.224669073922689	0.327124819356653	0.432583484889087	-0.340741115692533	0.935987357432384
"TRINITY_DN12394_c3_g4_i1"	-0.8002439541724	0.618350433497558	0.3143050506291	0.311231577129967	-0.100468324380322	0.863939238431623
"TRINITY_DN12320_c0_g1_i2"	-0.343885604479493	0.286204895516611	0.150140472715635	0.261212011965538	-0.383960455568055	0.613071856811192
"TRINITY_DN12345_c0_g5_i1"	0.385386693167238	-0.522693049776508	-0.140644803196512	-0.0784112301801293	0.184890744283009	-0.205128558701132
"TRINITY_DN12345_c1_g3_i1"	-0.515976395201781	0.789331894011914	0.0203170246420608	0.459061068350932	0.143502056414441	0.411079191846839
"TRINITY_DN12345_c0_g2_i1"	-0.577910462814099	0.269842588736797	0.36318717401458	0.282665037421091	-0.0510487286859426	0.801560049542408
"TRINITY_DN12392_c0_g2_i1"	0.178171391160289	-0.15587469286679	-0.50875434073541	-0.0378225630138095	-0.298131925420061	0.192237718237596
"TRINITY_DN12392_c0_g1_i6"	-0.325097869565307	-0.039186193901746	0.404940121472622	-0.128385899163191	-0.150922903860232	0.640259331032535
"TRINITY_DN12393_c0_g2_i1"	0.91054348305866	-0.851106146221111	-0.384573766410417	-0.438476179181724	-0.00500309114660745	-0.661143724192291
"TRINITY_DN12312_c0_g1_i1"	-0.702619201008334	0.277766756202333	0.143227777464791	0.342994826529032	-0.0146775702820133	0.896303988748161
"TRINITY_DN12379_c0_g1_i1"	-0.480986966031975	0.78315132674148	-0.0476683087855975	0.583322693962855	-0.0102652060117111	0.386340357280438
"TRINITY_DN12306_c0_g1_i1"	-0.538746858960764	-0.0287401500877556	0.223477640428363	0.28966115186046	-0.0108050167232276	0.784988707531637
"TRINITY_DN12367_c1_g4_i1"	0.859008986309234	-0.710651339430641	-0.451616649960981	-0.467472994898107	0.417952570256843	-0.628660014295419
"TRINITY_DN12342_c0_g1_i1"	0.815336895642935	-0.451127841582072	-0.455684825704126	-0.555936766950342	0.256767539068725	-0.877754387759244
"TRINITY_DN12359_c4_g1_i1"	-0.358468591400249	0.0372449311867647	0.36477878157857	-0.00713439823201067	-0.23592847163806	0.582963905578331
"TRINITY_DN12357_c0_g1_i1"	-0.73710581510563	0.756442104740423	0.35536228337187	0.378246117068908	-0.0188589993745015	0.626988114889677
"TRINITY_DN12376_c1_g1_i2"	0.878564274155047	-0.549984482650223	-0.353690457299829	-0.341252256848668	0.126766404034422	-0.580283593044632
"TRINITY_DN12376_c1_g1_i3"	0.711197755548379	-0.417862965916893	-0.372397202630336	-0.787696966024258	0.0739431211301442	-0.654972214641921
"TRINITY_DN12334_c0_g1_i1"	-0.688293998709387	0.22426205990773	0.301347123750209	0.335600913313758	-0.155256503644989	0.973850068498797
"TRINITY_DN12380_c0_g1_i1"	-0.323787729384819	-0.257621614877141	0.0419862773597088	0.086674012495309	-0.0144274946203422	0.743247386178488
"TRINITY_DN12329_c0_g1_i1"	-0.496004318625931	0.160714836684571	0.074494814783269	0.382360105236545	-0.458702809341425	0.652901753777508
"TRINITY_DN19649_c1_g1_i1"	-0.0624875775237025	-0.130137285268933	0.554923878796439	-0.438710244910157	-0.334285795793164	0.252375478727209
"TRINITY_DN19649_c0_g2_i7"	0.486194045746794	-0.248988567009559	-0.398749121989228	-0.0365021614781377	0.537792187714143	-0.258300791578337
"TRINITY_DN19641_c1_g1_i1"	-0.591522116389805	0.230066182723872	0.143566406657935	0.20788678300684	-0.386050285916897	0.742818655148834
