"kMEblack"	"kMEblue"	"kMEbrown"	"kMEcyan"	"kMEgreen"	"kMEmagenta"	"kMEpink"	"kMEsalmon"
"TRINITY_DN223_c11_g1_i1"	0.696967938090243	-0.651347148277378	0.93547519869176	-0.0265702266566869	-0.419915982488365	0.39421963128144	-0.828428565710934	0.361189729228923
"TRINITY_DN223_c7_g2_i2"	-0.288619337094399	0.949252298183076	-0.590434897493768	-0.17947497778149	0.38903224937511	-0.393342263261388	0.257662438934512	-0.363498544619686
"TRINITY_DN250_c0_g1_i1"	-0.526986540436295	0.195874999083413	-0.586689125638853	-0.165149439445969	0.0436577821718883	-0.221278806636184	0.712557212463669	-0.203035723493147
"TRINITY_DN274_c7_g1_i1"	0.183026085003042	-0.388667479220749	0.378889398463216	-0.00625964677247595	-0.296053133841053	0.191884179668759	-0.304417940682585	0.990744863175604
"TRINITY_DN274_c6_g1_i2"	-0.417823241955037	0.903908374693709	-0.597695794078301	-0.0761173531102979	0.348992243860596	-0.399992427539822	0.407558598548493	-0.378835661735223
"TRINITY_DN274_c6_g1_i1"	-0.341163098689627	0.925144453041847	-0.634403313566644	-0.210790227915779	0.474420966964993	-0.38938810147339	0.258910274191201	-0.393460784844324
"TRINITY_DN274_c2_g1_i1"	-0.591281910959336	0.429817427898275	-0.705184284925249	0.183345863119727	0.0669073273454115	-0.262887260426236	0.962299037977615	-0.262049491196466
"TRINITY_DN274_c0_g2_i1"	0.856846948637586	-0.323133482066299	0.692275130481364	-0.13018276796333	-0.271006404258158	0.232095080515282	-0.537384861511244	0.0596591398481324
"TRINITY_DN274_c4_g1_i1"	0.920175916073162	-0.268533685316762	0.611269986231136	-0.159402697652891	-0.317750770699952	0.096332396776643	-0.389622967975418	0.24278096193025
"TRINITY_DN284_c0_g1_i5"	0.926195843291361	-0.52145837570543	0.772676465717878	-0.139897158294045	-0.301441429150653	0.159664644889842	-0.629286137772168	0.327229231953054
"TRINITY_DN284_c0_g1_i3"	0.716008858921383	-0.317862411534257	0.518545847778943	-0.381247024154742	-0.39698271730068	-0.294468490833986	-0.139247529428666	0.0859985002066978
"TRINITY_DN284_c0_g1_i4"	0.858319419554473	-0.408358592771282	0.727490764432116	-0.378905969565845	-0.205234972456639	-0.159766326638822	-0.534015131549105	0.0574721257409283
"TRINITY_DN284_c0_g1_i7"	0.933124411692206	-0.458673199982569	0.759909792292348	-0.146599018535944	-0.347165120884816	0.151905031621138	-0.588998904967383	0.298900100359572
"TRINITY_DN284_c0_g1_i14"	0.601934435174303	-0.343343932825929	0.562752656190577	-0.223475281738184	-0.223217698560427	0.0238510778315248	-0.429765618640326	-0.0384948045932418
"TRINITY_DN284_c7_g1_i5"	-0.123651636397162	0.18651678696369	-0.323192632557518	-0.250312154119832	0.881648157028647	-0.249816108274394	-0.30980389793854	-0.0650597320733126
"TRINITY_DN284_c1_g1_i3"	-0.530897489978573	0.200328207649507	-0.591995819796508	-0.168378480485769	0.0483943043978625	-0.223109776317018	0.723231897660124	-0.20468736856221
"TRINITY_DN284_c10_g1_i3"	-0.454864586978205	0.508229487773163	-0.689440991283078	0.0293617612266553	-0.0263395063783012	-0.385410890015859	0.965544829436377	-0.327663038187615
"TRINITY_DN263_c21_g1_i3"	-0.340190622620156	0.622163170518152	-0.552909762407337	-0.150350228931028	-0.0331703756611554	-0.539595895498086	0.768356523703274	-0.452905577207536
"TRINITY_DN263_c6_g1_i1"	0.884778869599556	-0.424490122221026	0.578713558898624	-0.200396620007765	-0.136544432843641	0.0947648422421518	-0.503684340443372	0.299699907003994
"TRINITY_DN263_c12_g1_i1"	0.580097524507722	-0.655284124169847	0.93373576277453	0.0868486556764023	-0.594832805634739	0.383920399530366	-0.637077645687513	0.272839793409407
"TRINITY_DN263_c5_g3_i3"	-0.56461541943391	0.431022844676453	-0.705126098262873	0.161130653493506	0.0121966886005861	-0.293883622910238	0.958754029847792	-0.297386342462972
"TRINITY_DN263_c0_g1_i2"	0.915834666178254	-0.260721104655634	0.530488899017114	-0.283363058103177	-0.0895174402142702	-0.0476294761813374	-0.461404662153499	0.0605567352460289
"TRINITY_DN211_c1_g1_i9"	-0.534651088388867	0.980621142414699	-0.792962989680907	-0.0821849201496153	0.387679814236376	-0.39885056993708	0.537100961655912	-0.401726335594319
"TRINITY_DN271_c0_g1_i2"	0.38444228531228	-0.772923115532813	0.774987061039074	0.175811964976292	-0.415184029323463	0.517794874451612	-0.703116035180314	0.502676837996872
"TRINITY_DN271_c3_g1_i2"	-0.27246003770415	0.664425399388651	-0.620316122574957	-0.126524657367437	0.0770073078915033	-0.436484763743796	0.739701041490839	-0.216138480321052
"TRINITY_DN226_c5_g1_i16"	0.132003696920496	-0.71310762464701	0.633028221019007	-0.154173221311396	-0.474961352610253	0.290022647876349	-0.418725738331858	0.354672435389395
"TRINITY_DN226_c68_g1_i6"	0.718392593215319	-0.338786324796787	0.534642569612752	-0.125304165837869	-0.365937634227277	0.125272031055721	-0.244653070392893	0.214068786716055
"TRINITY_DN226_c68_g1_i5"	0.523843249796483	-0.236569350339389	0.449145636996319	0.0677155298404969	-0.0461541440292809	0.355459472170741	-0.508202483127565	0.085165064995466
"TRINITY_DN226_c12_g1_i11"	-0.167131127186479	0.403603415511936	-0.459289608274733	0.0617114415680349	-0.181128445272788	-0.349655208431967	0.809543651519481	-0.238866476116632
"TRINITY_DN226_c16_g1_i3"	0.424219575068456	-0.657066892677357	0.860200574604127	-0.0953237669382979	-0.564780202087099	0.203698668513852	-0.608626279011432	0.516365031675311
"TRINITY_DN226_c21_g1_i1"	0.736412753364761	-0.61153471146498	0.947622624989009	-0.309395576205969	-0.505567808789261	0.165081605512177	-0.688592249698669	0.337075770192833
"TRINITY_DN226_c34_g1_i1"	0.933404451775247	-0.206029576194174	0.576667453455362	-0.294379382399261	-0.266972582315448	-0.0717306176842704	-0.370276215359736	0.155915745577279
"TRINITY_DN226_c15_g2_i7"	0.318772797293756	-0.512175437977232	0.368848502919289	0.0907650242865404	-0.0195007721840447	0.127289653929187	-0.229964850559279	0.0983226727761854
"TRINITY_DN226_c15_g1_i4"	0.282094472899517	-0.496580772919158	0.686976559988469	-0.0935341476781751	-0.571691101110327	0.0729892627234949	-0.439005256083415	0.400219067601617
"TRINITY_DN226_c15_g1_i1"	0.0451699215975365	-0.363959852286683	0.464090369705526	-0.346997060672082	-0.492320095636539	-0.245803441070113	-0.0804137268164281	0.43311025376794
"TRINITY_DN226_c15_g1_i2"	0.375380301236429	-0.331924202453068	0.410779086960144	-0.156852883891332	-0.109517931613239	-0.114209851960833	-0.269479136186659	0.182175972186879
"TRINITY_DN226_c8_g1_i2"	0.513215106950952	-0.668850121391528	0.918494520532245	-0.0469959956235671	-0.509977139240912	0.403652962185143	-0.688810940273797	0.360332750784295
"TRINITY_DN226_c4_g1_i12"	0.648352345227647	-0.685972204220936	0.964293085779731	-0.116903303818125	-0.544963212995587	0.291057794574383	-0.759708653617085	0.392118225961037
"TRINITY_DN226_c3_g1_i3"	0.921359112010949	-0.444326426755829	0.737083366569114	-0.190528075401	-0.220225625123673	0.14348056715881	-0.572998396675964	0.0240552879338708
"TRINITY_DN226_c3_g1_i2"	0.713292915268817	-0.422009398035285	0.581751333982908	-0.0603358081926278	-0.063251871852688	0.284201262454805	-0.552171912700997	0.138277062985602
"TRINITY_DN204_c3_g1_i2"	0.260810144135974	-0.221856526967407	0.422044864692761	-0.123233366461375	-0.133461693809609	0.00533275348438711	-0.472870333114344	-0.0249202716767125
"TRINITY_DN204_c3_g1_i1"	-0.0815913580984202	-0.422373322532438	0.296091187966597	0.174025579695127	-0.163885621906698	0.578036479776152	-0.364158482027398	-0.0329667106017294
"TRINITY_DN204_c4_g1_i1"	0.715760394446034	-0.690635839447053	0.911162271087317	-0.0823991619608533	-0.442159824911264	0.337936743470369	-0.691928330307231	0.329335265518184
"TRINITY_DN296_c4_g1_i2"	0.879910890513922	-0.550981943306815	0.902573286810087	-0.214042875307609	-0.426631500183452	0.159429675782417	-0.680645378866186	0.362556332710611
"TRINITY_DN296_c0_g1_i1"	0.953584178724173	-0.455866274634514	0.834823288131546	-0.231532383270568	-0.365524254867953	0.131831063921144	-0.62566938830095	0.214081730019206
"TRINITY_DN296_c10_g1_i6"	-0.0137166400020903	-0.436722494969099	0.37371274322929	-0.0655122097316059	-0.242765286617585	0.06720324934687	-0.323848783551152	0.720919846993764
"TRINITY_DN296_c21_g2_i3"	-0.580918678984344	0.881853646824272	-0.85052177140933	0.0124765667868153	0.272442358758403	-0.399699114874926	0.747752945624893	-0.414918759309126
"TRINITY_DN296_c5_g1_i1"	0.919704961796239	-0.292246341430543	0.582771893572981	-0.0538665932046842	-0.180457390184121	0.271324445078575	-0.473127100964097	0.111068176604422
"TRINITY_DN296_c24_g2_i1"	0.387039662464005	-0.748671419556325	0.812840044965111	0.137921385543132	-0.629059106212708	0.294505086002626	-0.504314925668734	0.42262912787898
"TRINITY_DN296_c0_g2_i3"	0.894898371420974	-0.215581711566713	0.527526979102951	-0.269413844122075	-0.0753277225155466	-0.00272319249467769	-0.415662229958745	0.100114220522109
"TRINITY_DN296_c0_g2_i2"	0.873005900837525	-0.355845417962511	0.629665179886089	-0.168620193304183	-0.332168081502336	0.0991661712464416	-0.442212861666842	0.26509874498482
"TRINITY_DN296_c23_g1_i2"	0.832181861884076	-0.215357892265108	0.472632432183747	-0.349186610741071	-0.126968738786033	-0.0430920527414828	-0.314009981367603	0.0370349456588968
"TRINITY_DN253_c0_g2_i2"	0.924408688959198	-0.249947793004385	0.576074632602795	-0.35179994192094	-0.143642930011347	-0.178133441954561	-0.412962095192969	0.0904641666998593
"TRINITY_DN287_c1_g1_i1"	0.888741848511503	-0.581432733758293	0.934132074299503	-0.197806675975767	-0.494296481538065	0.175936279365043	-0.635007847024565	0.303766212054321
"TRINITY_DN215_c5_g1_i1"	0.822090692246826	-0.402095760683333	0.671122481588063	-0.158398127942963	-0.120320737148926	0.178358650927995	-0.58515626003871	0.11781325822281
"TRINITY_DN215_c5_g1_i2"	0.749076970691962	-0.351402841568273	0.501859986915799	-0.211958175034094	-0.0135207346394902	0.0107939493619117	-0.438874244418207	0.00171270146777376
"TRINITY_DN215_c14_g1_i1"	0.797958168617717	-0.490978987898431	0.838968237267758	-0.159598223878717	-0.442422692395966	0.150059616574711	-0.558599871451415	0.0437818940300818
"TRINITY_DN215_c8_g1_i19"	0.339616316438549	-0.648249347922627	0.758182912738617	-0.046146738788628	-0.453116481860962	0.220197683624311	-0.621244813428613	0.551162884871085
"TRINITY_DN215_c3_g1_i3"	-0.410019257160732	0.18150194945925	-0.53022637745956	0.0363448578779322	-0.0265039628737042	-0.313064781247562	0.781886402692702	-0.258858192155175
"TRINITY_DN221_c4_g2_i7"	-0.493653200337857	0.899108546533072	-0.806352836020429	-0.0323787462276638	0.225787607773145	-0.449127715601577	0.743421035595921	-0.414749271715332
"TRINITY_DN242_c0_g3_i2"	0.725755670679173	-0.591216480281084	0.848171557901629	0.0897303267103739	-0.465337796968216	0.565553670962143	-0.769127237858161	0.438984196030033
"TRINITY_DN242_c0_g3_i3"	0.795060754252536	-0.507051839817335	0.768929936237965	0.110057683512483	-0.440763639867706	0.524184020546081	-0.605095232852931	0.387072434122323
"TRINITY_DN257_c0_g2_i1"	0.786861535375465	-0.574666300631318	0.758583241423247	0.141400344801497	-0.515210523075443	0.322108224551617	-0.485654950620824	0.309405015382733
"TRINITY_DN200_c0_g1_i24"	-0.526473316451029	0.193092145597403	-0.588755992764457	-0.158528975045942	0.0412360208674965	-0.220563290948871	0.7038337846783	-0.203129306366973
"TRINITY_DN210_c7_g1_i13"	-0.514991825202255	0.521275308321314	-0.60210706074689	0.137248774271581	-0.117033308995999	-0.274114473914061	0.732639571208382	-0.0963446277153893
"TRINITY_DN283_c2_g1_i1"	0.134290379543182	0.0339895007180041	-0.147590384968943	0.0380974865309784	-0.293689119723964	-0.166646582058474	0.615890120278857	-0.135087184165695
"TRINITY_DN291_c0_g1_i20"	-0.0169277847086002	-0.332042578064771	0.276406053872635	0.581322796896659	-0.424708193049666	0.895887711910717	-0.245779893646522	0.291066581876646
"TRINITY_DN291_c0_g1_i38"	0.045746737613174	-0.33395553395759	0.259966207730893	0.68665618900915	-0.330088247856216	0.984348202440161	-0.284458336450987	0.0692769900854915
"TRINITY_DN291_c0_g1_i44"	0.0673945865239912	-0.434719947962402	0.35193239359738	0.644288226459414	-0.380933893408439	0.962611293089688	-0.360432474460857	0.344765166403249
"TRINITY_DN291_c0_g1_i10"	0.154894385274363	-0.336094581509294	0.317523397108205	0.611680499002957	-0.400006853205758	0.952442021723721	-0.283992318862559	0.0634374865028743
"TRINITY_DN291_c15_g1_i1"	-0.30690436465045	0.905527465881315	-0.551940681590594	0.0161133795575562	0.288325899128091	-0.266514970704566	0.339296081151624	-0.28324566735506
"TRINITY_DN252_c1_g1_i6"	-0.278771266289973	0.858622566985654	-0.563120766741048	-0.0106518219637127	0.190461940289434	-0.280782177123714	0.512752827724248	-0.385470501262281
"TRINITY_DN276_c0_g1_i30"	0.104327204596542	-0.403618642917877	0.355489864404074	0.672387915572458	-0.355840895905908	0.924563165709262	-0.309901512941099	0.213308173686475
"TRINITY_DN270_c5_g1_i2"	0.903917890887554	-0.274768252001638	0.605401299689918	-0.146415023331428	-0.322653520547	0.100046472970765	-0.409447484948379	0.264568314394933
"TRINITY_DN270_c1_g1_i11"	0.671474590862464	-0.561353770181233	0.882397168775157	-0.19479663629533	-0.585353901783766	0.0977719426333833	-0.560122221576713	0.515100430256815
"TRINITY_DN270_c3_g1_i7"	0.450173760758565	-0.460327477684032	0.676699282123946	-0.39245836590762	-0.259207089933501	-0.307489315753544	-0.451950543050006	0.120395805294578
"TRINITY_DN270_c3_g1_i1"	0.314477255083048	-0.747186907769981	0.732607745936281	0.136988165570294	-0.350792751280647	0.407104425313777	-0.691473040905728	0.344141144504732
"TRINITY_DN270_c3_g1_i4"	0.516330681919551	-0.693791164442213	0.864966096497086	0.0875038125831071	-0.525446610156751	0.448902272969751	-0.724749233523792	0.260108278832931
"TRINITY_DN270_c3_g1_i11"	0.294579733721199	-0.412931032918413	0.433046295615221	0.45365576433675	-0.373720348124268	0.720299495625329	-0.319984160877892	0.200550440068687
"TRINITY_DN265_c0_g1_i1"	-0.00805423722008678	-0.328566340523714	0.224052299096859	0.702311857839053	-0.267611728181421	0.965828790507752	-0.253738636211456	0.0674729400910358
"TRINITY_DN212_c0_g1_i4"	0.685826798669942	-0.797434553904304	0.950938257877595	0.0950142849839417	-0.534043664518768	0.485977021273522	-0.733084757016393	0.377056764634985
"TRINITY_DN40676_c0_g1_i2"	0.446706920050508	-0.686928329136531	0.693503623206993	0.170555782169536	-0.347256550093883	0.575360768881896	-0.579927043700732	0.519527722956425
"TRINITY_DN40688_c1_g2_i1"	-0.566836278118399	0.947739614930591	-0.848994164202518	-0.132590289543242	0.390455580511263	-0.428846650233799	0.625338379871209	-0.430826799507408
"TRINITY_DN40603_c0_g5_i3"	0.348802187775108	-0.307410686712222	0.423058930176185	-0.033792377285944	-0.141846004401551	0.231606075510458	-0.371783298574836	0.027022769478685
"TRINITY_DN40603_c0_g5_i1"	0.615673523346687	-0.675144195682289	0.895940421402895	-0.10582082174464	-0.413024366169	0.392970037139509	-0.71521251089689	0.382662861371479
"TRINITY_DN40603_c0_g3_i2"	0.426036338431638	-0.737443066478766	0.829203794829074	8.09828352546504e-05	-0.547368689579451	0.464940973963756	-0.502719548843107	0.34553372586701
"TRINITY_DN40603_c1_g1_i1"	0.0765399678958094	-0.303217765572147	0.275163987451482	0.619192805549683	-0.395908167984681	0.95254794319201	-0.256760173048176	0.15693463692072
"TRINITY_DN40658_c0_g1_i1"	-0.280731018932212	0.748300257349019	-0.58273950252188	0.000945408262258515	0.1229182948066	-0.417356635764619	0.580056294918883	-0.293273549085252
"TRINITY_DN40658_c0_g1_i2"	-0.0931626835061283	0.723223475447691	-0.385423430006127	0.133810664031121	0.0968593953579055	-0.308734801664397	0.370376504795099	-0.227068442094354
"TRINITY_DN40698_c0_g1_i2"	0.20094293492792	-0.480328870503115	0.591289875075511	-0.116886357070703	-0.563323454232348	0.00327834233741006	-0.325978896099448	0.210557281900209
"TRINITY_DN40601_c1_g1_i3"	0.345616027768557	-0.32691135511604	0.350329476844963	-0.209875269270044	-0.337281077967957	0.12234405286985	0.115974174273348	-0.0162057535751931
"TRINITY_DN82156_c0_g1_i4"	0.56727800060634	-0.725674310138638	0.940522397748158	-0.0641168011031299	-0.520736388475156	0.266896251816804	-0.711103184068152	0.438524236988071
"TRINITY_DN82154_c0_g1_i1"	-0.436073186248777	0.717317725779585	-0.626830656698281	0.0482814212862963	0.21158665463404	-0.390447866777929	0.6836780630705	-0.315899288932392
"TRINITY_DN82184_c1_g1_i1"	-0.228975758632369	0.364936529606176	-0.525610827453261	-0.228467122969182	0.983747755860594	-0.358066755522201	-0.0633556416342846	-0.276877883340336
"TRINITY_DN82124_c0_g1_i4"	-0.346835083858816	0.180101324242788	-0.493948854871114	-0.218928307778655	0.00470374634102226	-0.261168294140162	0.615746488542992	-0.221494079138236
"TRINITY_DN82124_c0_g1_i7"	-0.536892599026573	0.337150244231507	-0.646155961645562	0.126115069845028	-0.000758285326632758	-0.321660899317986	0.953218629007956	-0.273827082628287
"TRINITY_DN82179_c0_g1_i1"	-0.587341058402152	0.427970776335143	-0.729980875050953	0.186601785966284	0.0441131195021234	-0.296712818101401	0.956272182055695	-0.289958130213544
"TRINITY_DN82204_c0_g1_i2"	-0.267019729774788	0.9041755062507	-0.517613558025121	-0.133492886341373	0.257138371613144	-0.313161165064191	0.260683857001387	-0.196487649358262
"TRINITY_DN82145_c0_g1_i2"	-0.486198836074569	0.536046884642596	-0.73488638884495	0.075370788472923	0.0278318779794359	-0.359931243406841	0.907241681180647	-0.314189855894974
"TRINITY_DN82145_c0_g1_i1"	-0.316214304477197	0.731079220405351	-0.604815208049589	0.116723406497147	0.141154319214043	-0.291274199363786	0.719053436262295	-0.44337782323337
"TRINITY_DN14342_c0_g1_i9"	0.784801221220638	-0.435129274612649	0.59190638902984	-0.1111862784587	-0.19564858154705	0.263412518173519	-0.436504812840809	0.223536618030835
"TRINITY_DN14383_c0_g1_i1"	-0.630363179713906	0.337372527958961	-0.715458873656361	0.121924676366865	0.0550241045350015	-0.258355895752158	0.944139711259335	-0.249867589919141
"TRINITY_DN14303_c0_g1_i2"	0.414044050792941	-0.277280372271652	0.467916701754241	-0.316895797802587	-0.120932121414478	-0.247375296329252	-0.289465993479025	-0.0956184602381034
"TRINITY_DN14303_c0_g1_i8"	0.790779461489606	-0.405360836349339	0.746677918701088	-0.000394612780687443	-0.600375964678176	0.280218061090073	-0.422198378086622	0.278126503705705
"TRINITY_DN14303_c0_g1_i3"	0.402111688237072	-0.0876085928013441	0.20702027227222	-0.311586014562014	-0.0129570755821533	-0.24592690494346	-0.13042145610737	0.258615502564424
"TRINITY_DN14318_c0_g1_i2"	0.926537028181441	-0.433663745667638	0.738000010101846	-0.0792428426769704	-0.285523484145082	0.295961245607767	-0.549925354781681	0.0913118803867736
"TRINITY_DN14306_c3_g1_i6"	-0.371613353869945	0.90166676284709	-0.683083800994162	-0.186702277884278	0.312030125115573	-0.516463448842278	0.619966797848156	-0.391848498254332
"TRINITY_DN14301_c2_g1_i2"	-0.495767099318812	0.866936370036032	-0.779863644244551	0.00142307160081281	0.262560757652842	-0.35864029833839	0.734619741580595	-0.458753418774054
"TRINITY_DN14341_c0_g1_i3"	0.778937961121264	-0.580585760479492	0.893736739489607	-0.218442076859486	-0.517457088969869	0.139690658867061	-0.592453866615402	0.305701347984394
"TRINITY_DN14364_c10_g1_i1"	0.470378759882243	-0.683335591116964	0.898887290404682	-0.106623625438652	-0.621250203040965	0.165077334406224	-0.571955807309904	0.363095857411683
"TRINITY_DN14364_c22_g1_i12"	-0.512730910463107	0.370898989313913	-0.622726663511725	0.0658733465078934	-0.067258065361771	-0.400790753822954	0.907313285910918	-0.179543177158126
"TRINITY_DN14364_c22_g1_i5"	-0.53170819590693	0.552731443155986	-0.667671609594955	0.182534992957371	0.117574936533491	-0.27694488234917	0.887454410447201	-0.277449337332893
"TRINITY_DN14364_c4_g1_i4"	-0.532664576325472	0.403611910754151	-0.613861931835534	0.212741555052056	0.0606354132324593	-0.23220900996482	0.902072210599545	-0.232069661975135
"TRINITY_DN14364_c11_g1_i2"	-0.443850549693885	0.498331707267171	-0.674155564944995	0.0990048266971339	-0.053819400898679	-0.305602045379133	0.96174945017104	-0.356209254102308
"TRINITY_DN14352_c1_g1_i1"	0.745543221327666	-0.596352306684801	0.91750010380008	-0.0412211797204328	-0.330626884937112	0.378984598183575	-0.876241562703938	0.310527717639809
"TRINITY_DN14346_c1_g1_i9"	-0.496842732013673	0.507177399503615	-0.696600837264841	0.0742419879158949	-0.00601910327163984	-0.353614194834302	0.951277633126606	-0.355131473894648
"TRINITY_DN14346_c6_g1_i2"	-0.42635304652079	0.86299475760508	-0.715352025437757	-0.0774491055517083	0.136333629750449	-0.470671546023303	0.779929048069491	-0.429022582500131
"TRINITY_DN14370_c0_g2_i6"	0.841537195965616	-0.545700230646379	0.877797889803183	-0.253736868859042	-0.448961947752123	0.0443879965939498	-0.645475728371476	0.364586934921118
"TRINITY_DN14311_c1_g1_i8"	-0.271194164389952	0.950837413407115	-0.614626442952318	-0.185062830768235	0.41934817560074	-0.436000135719481	0.317188869971589	-0.398951901886737
"TRINITY_DN14339_c1_g1_i3"	-0.253124082063277	0.906798245476904	-0.567268252035681	-0.167391416053432	0.468335129439	-0.33844475033188	0.176792791411076	-0.348119828576839
"TRINITY_DN14326_c4_g1_i1"	0.806137392215422	-0.539500232627314	0.857360177964148	-0.294906572978347	-0.340013070540134	0.0140764006366326	-0.631477105669036	0.145433794339577
"TRINITY_DN14326_c0_g2_i2"	-0.322359664731283	0.647452248959908	-0.585559764621504	-0.00490358022723125	-0.0665787629244389	-0.428250871656464	0.804111365555851	-0.44932624432973
"TRINITY_DN98566_c0_g1_i8"	-0.445086731882073	0.955062927666108	-0.690146597055877	-0.160869818186242	0.435583338930076	-0.345131613994871	0.303640822299489	-0.347887263781302
"TRINITY_DN98593_c0_g1_i1"	-0.463640398992604	0.397775854277348	-0.628652308927908	0.134988864178707	-0.0606270805819286	-0.319009779466675	0.922380793671583	-0.323469962197983
"TRINITY_DN98527_c0_g1_i1"	0.46425625127747	-0.308219535531876	0.433190696895751	-0.265402225725086	-0.404037475641877	0.0718454498508729	0.0297310217599934	-0.0770169527369197
"TRINITY_DN98599_c5_g1_i1"	-0.351584023484536	0.387476546731082	-0.488974516932142	0.194113775146218	-0.052687844229584	-0.274623530094832	0.851678879056825	-0.211605038669505
"TRINITY_DN31500_c0_g2_i1"	-0.389966559725169	0.449152212368079	-0.530888543648569	0.100767251004511	-0.0248906489064939	-0.303336554774366	0.886828518572823	-0.304984431505787
"TRINITY_DN31514_c0_g1_i2"	0.844199547767238	-0.545984426888968	0.696878181552846	-0.0102964505516803	-0.159529603169138	0.31206973274883	-0.637930622660314	0.296589780973027
"TRINITY_DN31514_c0_g2_i17"	0.704764802179422	-0.254376590732027	0.353466014834204	-0.267215246710944	0.267029214549033	-0.0812737422893928	-0.434836809816965	0.103643502024262
"TRINITY_DN31583_c0_g1_i16"	0.571898186884192	-0.342930108082181	0.572448261879285	-0.0906388195891637	-0.252859112370044	0.100967227385226	-0.449846366691032	0.252788244061558
"TRINITY_DN31562_c1_g1_i6"	0.36366811353012	-0.558468839777683	0.654526205766612	-0.411086255994576	-0.382665860913412	0.0908963955061838	-0.296672656283139	0.202954898083107
"TRINITY_DN31586_c0_g1_i1"	-0.448251526580342	0.358334126968551	-0.603385827732608	-0.281890695778551	0.872277048670863	-0.392257933185632	0.0680631710267025	-0.347395836276943
"TRINITY_DN31582_c0_g2_i5"	0.567990740418513	-0.723153350782334	0.831320238063337	0.0803019095380728	-0.457622226592258	0.33719546620197	-0.661743793997653	0.51335603586863
"TRINITY_DN31529_c1_g2_i1"	-0.525075848522007	0.957738355400638	-0.770956813855615	-0.122885321129414	0.414602302736702	-0.371544820254335	0.448728388127349	-0.370734747221004
"TRINITY_DN31599_c1_g1_i1"	-0.608330542723379	0.277382679814511	-0.653791353742132	-0.0355820646708029	0.0132104602637672	-0.272278990891298	0.815842986342054	-0.263823093702614
"TRINITY_DN31576_c1_g1_i2"	-0.432049581052822	0.536489429548285	-0.693497083193366	-0.170593387909716	0.893173173740799	-0.431909867129991	0.223590181405235	-0.506288824035811
"TRINITY_DN47936_c1_g2_i1"	0.133018343869171	-0.57514526232363	0.549107946845072	0.205148122759936	-0.588075054339295	0.619496138497709	-0.281535955937192	0.174506062901055
"TRINITY_DN47936_c1_g1_i7"	-0.410314192361477	0.928710402237647	-0.691343431209704	-0.0841410530034744	0.387118617778673	-0.256921661842591	0.349767866327515	-0.429842717021573
"TRINITY_DN48001_c3_g1_i1"	-0.450366586121198	0.324408462572401	-0.543493200972867	0.22558511064604	0.0066358854787527	-0.235017851194275	0.864532344490619	-0.167132705874027
"TRINITY_DN47952_c1_g1_i10"	0.0330288547118187	-0.317676987278341	0.296680229774773	0.33346068655815	-0.693187853297094	0.247459003005812	0.0613974401934292	0.182001344287156
"TRINITY_DN47924_c0_g1_i1"	0.0337405986662909	-0.348690657138616	0.245156163001178	0.701380735376739	-0.277252746552033	0.979456794381685	-0.298338548395989	0.0428653316075799
"TRINITY_DN47969_c1_g1_i1"	0.833179892349062	-0.55593583084892	0.739157775158861	-0.122815680722402	-0.406332228804848	0.344836317306344	-0.487252633287462	0.131451397502316
"TRINITY_DN47969_c0_g1_i7"	-0.533183816499742	0.434792271411384	-0.708245379350553	0.150583820794802	-0.000696694074540261	-0.222678243744816	0.937664962726891	-0.333000165202146
"TRINITY_DN47933_c1_g1_i1"	-0.380737126074409	0.776920209581207	-0.535423065648316	0.000546219244893956	0.199867888497361	-0.310908079749591	0.400774837902406	-0.016907797199052
"TRINITY_DN47933_c7_g1_i2"	-0.651389385611817	0.66933036623241	-0.791170887422945	0.069101473511308	0.14033550246588	-0.376483422407181	0.898917676830864	-0.389028536800716
"TRINITY_DN47955_c0_g1_i4"	-0.43048873749363	0.893793467408934	-0.716420000446041	-0.0413792799174231	0.281542441892225	-0.381594590609312	0.525541700759314	-0.405557161618367
"TRINITY_DN47955_c0_g1_i3"	0.1813980404193	0.647982506876961	-0.236272829048223	0.104469895071909	0.224997618108257	-0.0114792568370946	-0.0552516583815571	-0.199594004423483
"TRINITY_DN47958_c0_g2_i1"	0.361340658946217	-0.633601807751695	0.851101529691831	0.0651998099721026	-0.701764279239443	0.370350063350457	-0.500673096208994	0.354862899329441
"TRINITY_DN89493_c1_g1_i5"	0.602904453411903	-0.740032807337918	0.768081714255528	0.128549531288974	-0.360125056712721	0.464737673433032	-0.544059911350233	0.263931422851045
"TRINITY_DN89498_c0_g1_i8"	-0.3658174971801	0.919047225119282	-0.624910346769919	-0.147030497818305	0.452874317922772	-0.338501880646324	0.222445650273307	-0.303841366260207
"TRINITY_DN89418_c2_g1_i14"	-0.405352113635147	0.925631292331174	-0.670441989493013	-0.138231407568864	0.381827094348283	-0.366749026067716	0.342165605596987	-0.366704798191353
"TRINITY_DN89418_c2_g1_i3"	-0.528804817789789	0.95055240379688	-0.787495454123827	-0.117611784047398	0.470536183518785	-0.385566089812026	0.468089909068582	-0.347586705129922
"TRINITY_DN89438_c0_g1_i4"	-0.503271446751605	0.490946096902376	-0.6695590231005	0.0393324235513778	-0.0391539948172716	-0.392251968195222	0.970748404890438	-0.345247747572219
