"id118_TPM"	"id349_TPM"	"id481_TPM"
"TRINITY_DN3265_c0_g1_i7"	91.6495	82.8973	56.4566
"TRINITY_DN3265_c0_g2_i2"	138.149	59.1843	41.7625
"TRINITY_DN22012_c0_g1_i1"	2.67839	2.17054	0.280275
"TRINITY_DN2350_c0_g2_i4"	5.16035	2.46277	1.54813
"TRINITY_DN2368_c1_g1_i1"	5.84726	1.66787	1.08709
"TRINITY_DN2386_c1_g1_i2"	2.31597	2.15572	0.97873
"TRINITY_DN12921_c0_g1_i1"	2.35788	1.41262	1.25223
"TRINITY_DN1404_c0_g1_i2"	3.47104	1.88395	1.18242
"TRINITY_DN9071_c0_g1_i1"	9.38549	6.57552	5.57585
"TRINITY_DN9014_c0_g1_i6"	4.68722	1.55044	1.10746
"TRINITY_DN19291_c0_g2_i1"	4.23081	1.47412	0.612052
"TRINITY_DN8134_c0_g1_i2"	4.17582	1.63421	0.325069
"TRINITY_DN7242_c0_g4_i1"	3.38195	1.66212	0.627773
"TRINITY_DN7248_c0_g1_i2"	6.46125	2.58237	1.945
"TRINITY_DN7297_c1_g2_i2"	1941.73	1556.6	211.661
"TRINITY_DN7285_c2_g2_i1"	5.19127	3.75468	1.58349
"TRINITY_DN18452_c0_g1_i2"	55.8301	44.6997	38.2571
"TRINITY_DN18485_c0_g1_i1"	9.64192	4.63539	1.46254
"TRINITY_DN6307_c1_g3_i1"	3.90108	1.36535	0.280317
"TRINITY_DN6373_c0_g2_i1"	247.574	230.246	140.688
"TRINITY_DN6394_c0_g1_i1"	19.5695	14.4622	10.7068
"TRINITY_DN6349_c0_g1_i1"	28.9047	5.80258	2.67441
"TRINITY_DN10282_c2_g1_i1"	15.6627	3.36793	1.21928
"TRINITY_DN10267_c1_g2_i1"	10.0072	4.92635	1.65887
"TRINITY_DN10262_c0_g2_i1"	10.8836	1.52262	0
"TRINITY_DN10292_c0_g1_i2"	18.7226	9.4398	6.56212
"TRINITY_DN10269_c0_g2_i1"	3.66068	1.43342	0.560515
"TRINITY_DN10382_c1_g2_i2"	14.2384	10.334	5.82362
"TRINITY_DN10301_c1_g2_i1"	27.2088	17.3705	14.3128
"TRINITY_DN17643_c0_g1_i1"	117.964	85.8839	26.0522
"TRINITY_DN1738_c6_g1_i1"	3.65838	3.20303	1.71713
"TRINITY_DN7594_c1_g1_i1"	21.7938	10.2026	5.26332
"TRINITY_DN7572_c0_g1_i1"	3.74403	3.20921	0.414113
"TRINITY_DN6658_c0_g2_i1"	5.35069	4.33523	0.683231
"TRINITY_DN6686_c2_g3_i1"	4.31346	3.79385	0.583525
"TRINITY_DN13310_c0_g3_i1"	17.2643	5.41567	3.48143
"TRINITY_DN13310_c0_g5_i1"	5.41778	1.09123	0.226066
"TRINITY_DN13310_c0_g1_i1"	3.62669	1.56351	0.220601
"TRINITY_DN13333_c0_g1_i4"	2.43863	1.8209	0.77972
"TRINITY_DN13333_c0_g1_i6"	2.92614	1.96865	0.645952
"TRINITY_DN4816_c0_g3_i2"	4.24165	3.36055	2.11986
"TRINITY_DN11780_c0_g3_i1"	11.2511	3.76004	1.25714
"TRINITY_DN9738_c0_g2_i1"	4.14021	0.888814	0
"TRINITY_DN3003_c0_g1_i8"	2.83211	2.72316	1.52284
"TRINITY_DN3095_c0_g1_i1"	3.47223	2.12268	1.24396
"TRINITY_DN3011_c1_g1_i1"	7.42613	5.0807	3.86657
"TRINITY_DN3013_c4_g2_i2"	6.47912	2.76898	1.09558
"TRINITY_DN3013_c1_g1_i3"	3.24988	2.02829	1.11832
"TRINITY_DN578_c0_g3_i1"	195.775	80.4299	31.9499
"TRINITY_DN506_c2_g1_i2"	4.37989	2.05778	1.10735
"TRINITY_DN517_c0_g1_i25"	9.13323	4.60772	2.16185
"TRINITY_DN8871_c0_g2_i1"	76.8815	39.2938	21.3572
"TRINITY_DN2100_c0_g1_i1"	5.80617	3.02598	1.65727
"TRINITY_DN2143_c0_g1_i5"	9.9839	9.46742	3.72642
"TRINITY_DN18063_c0_g1_i1"	3.06923	2.42859	2.10248
"TRINITY_DN10911_c1_g1_i1"	2.94943	1.81045	1.68969
"TRINITY_DN10943_c0_g1_i2"	6.26989	5.63085	1.55578
