"kMEblack"	"kMEblue"	"kMEbrown"	"kMEpink"	"kMEred"	"kMEyellow"
"TRINITY_DN1971_c0_g1_i8"	0.99740303239136	0.373910181272988	-0.421506732679237	-0.18370806047378	0.114507180591379	-0.384984843943696
"TRINITY_DN1924_c0_g1_i2"	0.520028703233966	0.427773729393031	-0.877110557221729	-0.458525558781807	0.14427639242022	-0.346915082183585
"TRINITY_DN1949_c1_g1_i16"	-0.373099969541866	-0.512652827287749	0.844499005851922	0.113745420651237	-0.428744102176793	0.603044665331293
"TRINITY_DN1927_c0_g1_i1"	0.319515869115179	0.943937814511253	-0.651249717986524	-0.167310774929244	0.342139992150569	-0.876136847250962
"TRINITY_DN1992_c0_g1_i1"	0.340115054501552	0.949097512502274	-0.583707177444891	-0.236730297147582	0.152472698554699	-0.785724362980253
"TRINITY_DN1914_c0_g1_i1"	0.246362128961253	0.840176171553419	-0.595404516515823	-0.103859520612032	0.117303701310042	-0.770553593985168
"TRINITY_DN1904_c0_g1_i2"	0.187421780313069	0.847090660656491	-0.367628559916736	-0.119479944586715	0.261826709715703	-0.576396265104325
"TRINITY_DN1911_c0_g2_i1"	0.476939297791079	0.825496037126508	-0.618207416075657	-0.147361435960055	0.331345689578326	-0.688910615338617
"TRINITY_DN1911_c0_g2_i2"	0.154588669727438	0.763847415129899	-0.437665498937656	-0.135913080105719	0.472186566664459	-0.563834014663313
"TRINITY_DN1965_c0_g1_i7"	0.316634507383963	0.670762328512007	-0.490816477215418	-0.342513269940674	0.198548119194488	-0.67242046859847
"TRINITY_DN1970_c0_g1_i1"	0.327634505627158	0.950296283735452	-0.571936813058042	-0.259444250217145	0.140581896110373	-0.686640410167842
"TRINITY_DN1942_c0_g1_i1"	-0.0282673033953804	-0.264284802023765	0.389479361893441	0.187279151196561	0.17020438123861	0.142963610332902
"TRINITY_DN1921_c0_g3_i3"	0.392992587764225	0.898114542260915	-0.751126710629918	-0.159900127338022	0.403375842465719	-0.800437581619469
"TRINITY_DN1915_c0_g1_i1"	0.165932913130596	0.302139387562165	-0.28120259872612	-0.0682307357397259	0.649746262140464	-0.427992858399578
"TRINITY_DN1915_c0_g1_i3"	0.313931415689903	0.648415683275877	-0.423527431579509	-0.0906703312548489	-0.264928005126945	-0.449034657820708
"TRINITY_DN1915_c0_g1_i6"	-0.0477277035878686	0.338403229426428	-0.180920239158049	-0.277595354359003	-0.101697036582111	-0.0739200169295336
"TRINITY_DN1941_c0_g1_i2"	0.232995666689385	0.834528827008465	-0.401961381625604	-0.181931852297862	-0.0961241240463122	-0.523416236333158
"TRINITY_DN1959_c0_g1_i1"	0.365507701346242	0.876023209418356	-0.771809415969867	-0.244323544321074	0.24903060906661	-0.810138837971244
"TRINITY_DN1959_c0_g1_i5"	0.443993318600296	0.880988925148995	-0.724888901272401	-0.208900871875583	0.185054968114414	-0.753110646899141
"TRINITY_DN1989_c0_g1_i6"	-0.269629582720865	-0.660177389015698	0.542123324847677	-0.320368631304364	-0.323306044601764	0.937558029217132
"TRINITY_DN1989_c0_g1_i7"	-0.269629582720865	-0.660177389015698	0.542123324847677	-0.320368631304364	-0.323306044601764	0.937558029217132
"TRINITY_DN1989_c1_g1_i14"	-0.402113011835394	-0.714872421965911	0.59037744628285	-0.163052065766382	-0.372601978421176	0.919634043064646
"TRINITY_DN1989_c1_g1_i16"	-0.363802771912602	-0.910722314203055	0.585112866926728	0.030166463416398	-0.336813963750285	0.904281841444084
"TRINITY_DN1989_c1_g1_i18"	-0.292706540017489	-0.592676655127022	0.362948395704263	-0.221544019744507	-0.263174631265826	0.818542666904562
"TRINITY_DN1989_c1_g1_i19"	-0.362990933607918	-0.524354723581743	0.486929950449265	-0.265921958612196	-0.319396096742928	0.816326676831606
"TRINITY_DN1989_c1_g1_i20"	-0.274358209025352	-0.840162844906339	0.350898592687764	-0.0595855817474146	-0.249315447258632	0.886478828423785
"TRINITY_DN1989_c1_g1_i24"	-0.377919043420184	-0.785254217945071	0.501684154021496	-0.158462656929445	-0.349304379093944	0.956890437743578
"TRINITY_DN1989_c1_g1_i26"	-0.305341850484744	-0.861456030005572	0.465365425318081	-0.0607132860285536	-0.274879330751333	0.928320470729051
"TRINITY_DN1989_c1_g1_i27"	-0.438122597687345	-0.674890125352028	0.644700681645202	-0.197918719080164	-0.464155696617141	0.894656194907657
"TRINITY_DN1989_c1_g1_i3"	-0.399934796293471	-0.755558610268731	0.560469786617642	-0.168404363294674	-0.36848833995333	0.964162109896038
"TRINITY_DN1989_c1_g1_i9"	-0.402253548022251	-0.65016508874959	0.632722061610148	-0.0263046911679831	-0.597754370592225	0.842610336583372
"TRINITY_DN1989_c7_g1_i4"	0.274561929124426	0.626079053375154	-0.248119600743857	0.0136659522997642	0.31396487464246	-0.457184017933795
"TRINITY_DN1951_c0_g2_i2"	0.382340728727366	0.644017036891632	-0.719180780788112	-0.160884984061824	0.348816166585453	-0.79061805879426
"TRINITY_DN1951_c0_g2_i5"	0.414249024129424	0.882005620618661	-0.433744518243684	-0.105560881181752	0.237041774197896	-0.648639240418822
"TRINITY_DN1960_c0_g1_i3"	0.168514200772812	0.764090874973265	-0.268907151157297	0.110206913662387	0.286049921400877	-0.571298490148584
"TRINITY_DN1933_c0_g1_i2"	0.366540252923487	0.954339776965557	-0.541724580604074	-0.111018081600823	0.137208376840829	-0.808809555057308
"TRINITY_DN1933_c0_g1_i4"	0.205564466528103	0.824209192547425	-0.36134087217559	-0.160619950191202	0.398840143580965	-0.570083373744148
"TRINITY_DN1933_c0_g1_i6"	0.500714961115772	0.838020675541827	-0.552485994657769	-0.13726799461676	0.283838837035541	-0.70195561839795
"TRINITY_DN1920_c0_g1_i1"	-0.0106163726929419	0.667375859412863	-0.220168014548755	0.317088295701078	-0.00159257481706897	-0.493728651632206
"TRINITY_DN1920_c0_g1_i2"	0.428077826075541	0.837360782350022	-0.534057046826472	-0.301165074666454	0.219100653631343	-0.654475384513418
"TRINITY_DN34320_c0_g1_i1"	-0.111397787033102	-0.638980591777645	0.0970844520911287	-0.0556776074679332	-0.222777087218414	0.647838771245592
"TRINITY_DN34367_c0_g1_i1"	0.112116058134314	0.594371772495907	-0.11498154524683	-0.00750914287694794	-0.253143940768721	-0.242281053334976
"TRINITY_DN34349_c0_g1_i1"	0.113488835467286	-0.398319098397041	0.0184342208450503	-0.0540162217827201	-0.374269358362253	0.408343280923541
"TRINITY_DN25223_c0_g1_i1"	0.0919983039189796	0.355486449035604	-0.167297978407601	-0.253502355735234	-0.264682010946069	-0.1014521190461
"TRINITY_DN25223_c0_g1_i2"	0.247975653712312	0.683122152088379	-0.588203517429399	-0.187822836179545	0.305236022456615	-0.681244626163498
"TRINITY_DN7749_c2_g1_i1"	-0.314117905340172	-0.211392229712747	0.535870598673043	0.131725374089319	-0.169013531775207	0.389101746630534
"TRINITY_DN7760_c0_g1_i5"	0.323779551841373	0.768812989814944	-0.69435053621057	-0.351081249796834	0.309570368222227	-0.655237641208532
"TRINITY_DN7761_c1_g1_i1"	0.336298402763689	0.742968736190276	-0.30267785096929	0.165097615912189	0.056542760730183	-0.545602969369782
"TRINITY_DN7703_c0_g1_i1"	0.384955623230786	0.968256113004663	-0.588305321858392	-0.279792459366325	0.227856543923464	-0.722372242117802
"TRINITY_DN7742_c0_g1_i8"	-0.394654308954652	-0.67554882701437	0.405004500509149	-0.275003593319879	-0.163556816449839	0.86026800520715
"TRINITY_DN7724_c0_g1_i10"	-0.371617334467554	-0.424024796931637	0.42167837929491	-0.0455102365576665	-0.334880954006134	0.442180578311142
"TRINITY_DN7724_c0_g1_i11"	-0.437291376518245	-0.610120197086679	0.430351175561177	-0.30330569298869	-0.39010608454578	0.888839926567882
"TRINITY_DN7724_c0_g1_i4"	-0.375481147541932	-0.830988270379665	0.435628472772273	-0.111344258721944	-0.351507549420977	0.909547040955497
"TRINITY_DN7724_c0_g1_i6"	-0.306372437082474	-0.860622756825765	0.482562366069257	-0.0642414460733371	-0.275556173487262	0.934848028968889
"TRINITY_DN7710_c1_g1_i1"	-0.354103530719242	-0.639567860017238	0.639610281531447	0.235691351167434	-0.122621683238961	0.628446787135351
"TRINITY_DN7752_c0_g1_i1"	-0.31279110356763	0.181013939243333	0.0191457948251801	-0.0245753512055561	-0.126920352491241	-0.0781882269264594
"TRINITY_DN7752_c0_g1_i10"	0.344607891599036	0.782991848203719	-0.690009901358244	-0.200200062466819	0.301216661696857	-0.749013445129125
"TRINITY_DN7752_c0_g1_i4"	0.346352405276122	0.779023875962024	-0.765755885107455	-0.376012294461942	0.265283449812017	-0.661327140692087
"TRINITY_DN7779_c0_g1_i2"	-0.522356588730077	-0.785165281908298	0.826623161750712	0.170200493259291	-0.356624881823479	0.797503335130169
"TRINITY_DN7779_c1_g1_i2"	-0.228448903119333	-0.569370826037023	0.886518795520739	0.235092976262897	-0.421521219535959	0.505761096558221
"TRINITY_DN7715_c0_g2_i2"	0.114367166571503	0.691325607193883	-0.162234762950493	0.178912997301584	0.148174758957643	-0.48963574159301
"TRINITY_DN7715_c0_g2_i3"	0.367783091657563	0.687406978510611	-0.420731634934807	-0.0306719644465743	0.428789528999752	-0.569511009657427
"TRINITY_DN7715_c0_g1_i12"	-0.184978423565514	-0.383208665892426	0.570788671975306	-0.0161069681663037	-0.125230885223287	0.483430097278001
"TRINITY_DN7715_c0_g1_i6"	-0.409048557063039	-0.701466291416718	0.62768237683564	-0.181600463474266	-0.377462541795645	0.938075981036023
"TRINITY_DN7796_c0_g3_i1"	-0.368745924543382	-0.808344734975833	0.59978028588051	-0.0818239900755589	-0.336013460578229	0.949215831825158
"TRINITY_DN7796_c0_g3_i3"	-0.42711219335967	-0.852179458790553	0.653966435621832	-0.0476639058045246	-0.397483087394916	0.945047025825024
"TRINITY_DN7796_c0_g3_i6"	-0.265153649672106	-0.71321466872078	0.46834057801971	-0.0795997920489011	-0.23540357210874	0.825851109082965
"TRINITY_DN7711_c3_g1_i1"	0.419645967062308	0.941447688168931	-0.645126773096656	-0.127066311080935	0.308303800604045	-0.902419023592634
"TRINITY_DN7756_c0_g1_i2"	0.465392714465669	0.163502932231341	-0.564538094612733	0.0595708496364361	0.293946258247307	-0.42580521144612
"TRINITY_DN7756_c0_g1_i3"	0.18751156251032	-0.164063357254228	0.274230475895295	-0.109388040023716	0.0796692065670082	0.0931839933024943
"TRINITY_DN7741_c0_g1_i5"	-0.22540821426033	-0.454860556514013	0.509114460879638	-0.259711444348496	-0.209043861525365	0.733820856088771
"TRINITY_DN7716_c2_g1_i1"	0.375763495754856	0.699619429268721	-0.445071611119469	-0.235571759552836	-0.222403013415477	-0.451766440804828
"TRINITY_DN7716_c2_g1_i5"	0.130831135518145	0.879685128049028	-0.450465310218175	-0.193744699560965	0.319465909825587	-0.642320319208992
"TRINITY_DN7716_c3_g1_i1"	0.272791362845564	0.567133994110419	-0.46205721230912	-0.013237306301103	0.21789048586932	-0.362867911920049
"TRINITY_DN7767_c0_g1_i1"	0.225088364861306	0.642331766332868	-0.396961550673386	-0.179553110721086	-0.188511922004581	-0.352624943761278
"TRINITY_DN7731_c0_g1_i2"	0.406527655951941	0.876896257902432	-0.66434648595295	-0.121852550134284	0.392439473368656	-0.869247091459618
"TRINITY_DN7719_c0_g3_i2"	0.263416515642515	0.644125622395839	-0.533375064944311	0.0316830320153407	0.0249526647024023	-0.644430127924881
"TRINITY_DN7775_c2_g1_i1"	-0.334549910981834	-0.657971773447863	0.548829570036542	-0.10438173502981	-0.410441960028651	0.871232435186352
"TRINITY_DN7775_c2_g1_i2"	-0.284088512004859	-0.715209218134175	0.404898554794511	-0.241742748202404	-0.361416464284754	0.919391214170321
"TRINITY_DN7775_c2_g1_i3"	-0.375618289439455	-0.795438161097129	0.484111117689257	-0.151000601430085	-0.407395386380193	0.921627052084997
"TRINITY_DN7775_c2_g1_i4"	-0.116946086580033	-0.77060230023557	0.512165696911277	0.0252809175501971	-0.377878181722339	0.790327952825517
"TRINITY_DN7775_c2_g1_i6"	-0.266983012533323	-0.0246411906284857	-0.114852586122633	-0.2032902800288	0.081358092564118	0.204464448372058
"TRINITY_DN7776_c0_g1_i3"	0.264546198250853	0.936312230496511	-0.642753741240001	-0.18941651869034	0.169632235199061	-0.753309536484196
"TRINITY_DN7740_c1_g2_i1"	0.436724987151036	0.481831618156147	-0.538557947099257	-0.0610086553611798	-0.197511869656468	-0.351467209340775
"TRINITY_DN7740_c1_g2_i2"	0.162074854165446	0.496482573069633	-0.536384763761881	0.0405580916554882	0.412236772286841	-0.643314619529258
"TRINITY_DN7740_c1_g2_i3"	-0.1717520494903	-0.111532850598515	-0.0119732328092856	-0.0090134235690401	-0.181218673383364	0.349087355109714
"TRINITY_DN7740_c0_g1_i2"	-0.0349705029442922	0.621796835273922	-0.230794518499395	0.246637053864313	0.322518773173356	-0.526741317914504
"TRINITY_DN7740_c0_g1_i4"	-0.289823378659533	-0.446584666808951	0.622370472525912	0.256156075717782	-0.273710503169418	0.516686094255615
"TRINITY_DN7740_c1_g3_i1"	0.382157157075066	0.838236218243514	-0.623426769202841	-0.222765894276335	0.175892423320691	-0.571085038855519
"TRINITY_DN7740_c1_g1_i3"	-0.399430260784525	-0.331251287086539	0.0315917163885809	-0.0638316242173932	-0.143459865367013	0.500025517072645
"TRINITY_DN7740_c1_g1_i5"	-0.399430260784525	-0.331251287086539	0.0315917163885809	-0.0638316242173932	-0.143459865367013	0.500025517072645
"TRINITY_DN7713_c4_g1_i1"	0.370593948655952	0.964039405939024	-0.699728126840788	-0.265166646451841	0.234865993644587	-0.785312264607044
"TRINITY_DN7753_c0_g1_i1"	0.239174113532601	0.934947756544859	-0.533044459166925	-0.161596658231002	0.171044153181538	-0.691866321636083
"TRINITY_DN7753_c0_g2_i1"	0.148332407951008	0.831180024445971	-0.3012007914187	-0.110360566437291	0.191070468153375	-0.550432155591925
"TRINITY_DN7721_c0_g1_i1"	-0.253870436391636	-0.678653433811212	0.435470193672482	-0.103950384579819	-0.213746415913774	0.811141154160179
"TRINITY_DN7792_c1_g1_i2"	0.244217551612069	0.715344332868839	-0.711247699103911	-0.584262062079887	0.25157629623119	-0.480467509025616
"TRINITY_DN7738_c0_g2_i4"	0.391559348256842	0.314625517485089	-0.200158103325849	-0.253505885932813	0.081645599996405	-0.307528039051585
"TRINITY_DN7772_c0_g1_i1"	0.214736308240966	0.00999548202129184	0.354635002802935	-0.133831423234733	-0.155474832071815	0.104731372079012
"TRINITY_DN7768_c0_g1_i3"	-0.533010498462674	-0.699134052582948	0.528385041453134	-0.172447442526781	-0.369309918776002	0.917592793436058
"TRINITY_DN16178_c0_g1_i1"	0.412300555651269	0.814278753071931	-0.725453550381222	-0.291351929684919	0.279694440057188	-0.806585013881925
"TRINITY_DN16178_c0_g1_i3"	0.256575097173852	0.660699451869773	-0.100152112065537	-0.133926553522771	-0.0582061140083099	-0.305160892483285
"TRINITY_DN16178_c0_g1_i4"	0.1876103189175	0.872414414046609	-0.386092077217793	-0.168288619701678	0.205430932280685	-0.591235003935886
"TRINITY_DN16178_c0_g1_i5"	0.277543575447486	0.92632705306672	-0.549192788824615	0.0263874280311362	0.142036529803503	-0.756778449711445
"TRINITY_DN16212_c0_g1_i4"	-0.402514110135848	-0.767985361912474	0.706969239935593	-0.0171707439792237	-0.516763325688879	0.942305457669337
"TRINITY_DN16176_c0_g1_i6"	-0.21860482757721	-0.669359755024779	0.597234131609217	0.0799515479106338	-0.371353942540802	0.719404047660694
"TRINITY_DN16128_c0_g1_i2"	0.233314985234755	0.481728417318818	-0.47589882009997	-0.212545320617657	-0.0738200421749855	-0.394727093175971
"TRINITY_DN16146_c0_g1_i2"	-0.441904173168828	-0.765870273855392	0.842389826119551	0.305321355771468	-0.577672220517239	0.78770943745107
"TRINITY_DN16119_c1_g1_i1"	-0.419192350930287	-0.608072310311373	0.861784282190949	0.125251701620995	-0.174097750789605	0.549861265586483
"TRINITY_DN16119_c2_g1_i1"	-0.446875319643507	-0.416189105490274	0.829139452122655	0.279412313754272	-0.211179782497378	0.378019110326843
"TRINITY_DN16162_c0_g1_i1"	0.357471297886784	0.957265873937114	-0.536009634059519	-0.194893982509774	0.130745401751189	-0.701825810753326
"TRINITY_DN16137_c1_g1_i2"	-0.357729720439428	-0.803383337248414	0.862721700511496	0.140392475417678	-0.407684266532446	0.761465437387493
"TRINITY_DN16205_c0_g1_i5"	0.0923551713926603	0.131359124644563	-0.151151607597916	-0.230314206141947	-0.00806350713209767	-0.220671366786664
"TRINITY_DN16192_c0_g1_i4"	0.523789786789907	0.749715752084465	-0.63717037898547	-0.209345391258598	0.38146883683019	-0.687833118584248
"TRINITY_DN16180_c0_g4_i1"	-0.218230437800394	-0.155681630681264	0.700153467670679	0.254256248106967	0.156401373275786	0.158994970292778
"TRINITY_DN16180_c0_g2_i1"	-0.444491271225443	-0.607266863308273	0.900784211395645	0.226457883373598	-0.283636258971315	0.582834496765384
"TRINITY_DN16159_c0_g1_i2"	0.307145888300066	0.681635390729009	-0.29560438203389	-0.0440390013724088	-0.309673699946411	-0.419440810838635
"TRINITY_DN16159_c0_g1_i3"	0.379088353975296	0.950937084003993	-0.698201890156838	-0.337847381801432	0.238945607785327	-0.743942809124064
"TRINITY_DN16201_c0_g1_i5"	0.313586869849827	0.954576012208979	-0.593428897913339	-0.261493177999024	0.139935103862979	-0.695241577701085
"TRINITY_DN16130_c0_g1_i6"	0.241039631442424	0.561562200516268	-0.35029547787207	0.484518440810055	0.398978617115843	-0.806539752326819
"TRINITY_DN16130_c0_g1_i7"	0.241039631442424	0.561562200516268	-0.35029547787207	0.484518440810055	0.398978617115843	-0.806539752326819
"TRINITY_DN16160_c0_g1_i3"	0.152490712877899	0.888207004956592	-0.55698042694122	-0.295652057067741	0.304262191463227	-0.67484587761625
"TRINITY_DN16217_c0_g1_i1"	-0.275483226490538	-0.746378725421306	0.599234128570891	0.320978036880039	-0.477843919606199	0.78945960957736
"TRINITY_DN16215_c0_g1_i1"	0.289130305765996	0.952044071800028	-0.557563002856974	-0.210571957832738	0.185519907627533	-0.785529393019518
"TRINITY_DN33560_c0_g1_i1"	-0.162095827573428	-0.137073543100235	0.33832828112543	-0.0162734813098547	-0.00259001653637135	0.264055305825276
"TRINITY_DN33540_c0_g1_i1"	0.337543751174469	0.964143316163614	-0.522267770782796	-0.181444142600947	0.160718524705159	-0.77985485528322
"TRINITY_DN33538_c0_g1_i1"	0.132591907232856	0.772743105650615	-0.271521078771505	-0.0691783520223473	0.26409752273132	-0.509365543677817
"TRINITY_DN33529_c0_g1_i1"	0.00473784715440655	0.264515404055013	-0.299512916122861	-0.18512560335162	0.973091197045201	-0.403645164589829
"TRINITY_DN6893_c0_g1_i1"	0.253477397310843	0.750653156914546	-0.455083849986874	-0.322388021445359	0.138375260566883	-0.4450060266861
"TRINITY_DN6883_c1_g1_i3"	0.46791652474398	0.828135073400562	-0.830745012583341	-0.252690553223858	0.332647126235651	-0.764207150122234
"TRINITY_DN6883_c1_g2_i1"	-0.434105279104401	-0.692274669599114	0.723784507688199	-0.0800176302266481	-0.503028356383688	0.911199374949489
"TRINITY_DN6883_c1_g2_i2"	-0.61963306819479	-0.625773974811139	0.596099818877188	0.218839229766317	-0.348199292624966	0.644236083448474
"TRINITY_DN6892_c0_g1_i3"	0.180307995112829	0.920023818438959	-0.426401504495294	-0.128271862293165	0.127935690563652	-0.6449541641788
"TRINITY_DN6852_c1_g1_i2"	0.372171254456567	0.94010662345508	-0.592632873651503	-0.152810570277528	0.245564032219786	-0.816423808137504
"TRINITY_DN6861_c0_g1_i1"	0.154943217397313	0.894451520459009	-0.447984674945431	-0.143963787531968	0.167937236646266	-0.630725689848765
"TRINITY_DN6826_c0_g1_i1"	0.386073963813005	0.921244679844646	-0.520161549444483	-0.0208282512212707	0.190606594332154	-0.748079461656694
"TRINITY_DN6804_c0_g1_i1"	0.0752126036532016	0.641491323387401	-0.167280688939252	0.191854209178607	-0.0181267435972705	-0.437458855642733
"TRINITY_DN6825_c1_g1_i1"	-0.24169422568506	-0.786783772090851	0.415798990893367	-0.174645769949114	-0.379926716903107	0.829685611533027
"TRINITY_DN6825_c0_g2_i1"	-0.2787138334504	-0.843981548836158	0.381248852093627	-0.0700375066887951	-0.251587587330236	0.8990903542447
"TRINITY_DN6884_c0_g3_i1"	-0.428747216846205	-0.513905557407483	0.901085669358708	0.243517699343248	-0.114676467828351	0.391669591351263
"TRINITY_DN6807_c0_g1_i1"	-0.072741079814707	-0.260868638059729	0.399700391961807	-0.354167395395028	-0.292401212472001	0.51739677702525
"TRINITY_DN6813_c0_g1_i1"	0.456664384322444	0.825997773651656	-0.476568661407928	-0.216474950958555	0.0412583397975336	-0.572418287812291
"TRINITY_DN6868_c0_g1_i1"	-0.394223573645877	-0.559609958200447	0.624188660476128	-0.0998142923824367	-0.252815722711109	0.615323762553504
"TRINITY_DN6868_c0_g1_i4"	-0.332112625345277	-0.359593267549617	0.404236389573121	0.0743995685337705	-0.020627483109942	0.426762607418521
"TRINITY_DN6868_c0_g1_i5"	0.176588626177738	-0.0171474713241202	-0.186647049256526	-0.00994799081794283	-0.144957224203957	0.016693033385212
"TRINITY_DN6894_c0_g1_i13"	-0.0870843458470767	0.307280073853791	0.111576360074965	0.491478232339678	-0.0196333471694989	-0.376084104129458
"TRINITY_DN6894_c0_g1_i2"	0.260223779496323	0.748835600050919	-0.223178355940493	-0.154027355812302	0.375231884918696	-0.579978165899928
"TRINITY_DN6894_c0_g1_i3"	-0.475703557964338	-0.558968077050743	0.900196116638683	0.309120782188687	-0.150480188477496	0.473652096065841
"TRINITY_DN6894_c0_g1_i6"	-0.444289705795083	-0.653451339900656	0.908684009812021	0.0500213632687734	-0.461879117539724	0.707046874725976
"TRINITY_DN6894_c0_g1_i7"	-0.41373627095028	-0.657015990732269	0.934978106349454	0.294712982124953	-0.385956848571808	0.532186875356803
"TRINITY_DN6894_c0_g1_i8"	-0.44336656450963	-0.40389174708897	0.88042540726024	0.395110143910564	-0.186809463215998	0.386398559561317
"TRINITY_DN6822_c4_g1_i3"	-0.0882234411734144	-0.467281561206837	0.427540544566458	-0.265460019207244	-0.644156648085608	0.665294967060495
"TRINITY_DN6810_c0_g1_i2"	0.223176966913547	0.61130141708226	-0.214363254491243	0.0953576515114813	0.654135260178248	-0.696410435974401
"TRINITY_DN6812_c1_g1_i1"	0.107862208137132	0.683551826056009	-0.372537416249818	0.0883892657789511	-0.105734025992641	-0.453119248321615
"TRINITY_DN6812_c0_g1_i1"	0.497423543120097	0.673261040733858	-0.598320385583848	0.0681003152281874	0.453493961136043	-0.785957138129174
"TRINITY_DN6812_c0_g1_i4"	0.137843836005912	0.00805171879120924	-0.0107761511464016	0.149614616384147	-0.105259744522132	-0.091598576922709
"TRINITY_DN6812_c0_g1_i6"	0.39298034421741	0.820523456001854	-0.576624965406797	-0.191045132785181	0.229813273015761	-0.708124279706803
"TRINITY_DN6856_c0_g1_i1"	0.423300187623612	0.88774278497594	-0.701111054681357	-0.166594054239588	0.21831211441961	-0.837240514232643
"TRINITY_DN6830_c1_g2_i1"	0.248297257924624	0.743317782846319	-0.709514615264679	-0.243921238546232	0.318311391961744	-0.704579143423015
"TRINITY_DN6817_c2_g2_i1"	0.0188130373339252	-0.0933297538752531	-0.192328896296903	0.0132206183326362	-0.0169302907632581	-0.12748332431575
"TRINITY_DN6835_c0_g1_i1"	0.373605847237471	0.883785579817658	-0.703955966244079	-0.195869028872856	0.316513129145428	-0.824092044278712
"TRINITY_DN6815_c0_g1_i1"	0.147385991021165	0.836590408607259	-0.344612595331276	-0.102037924223328	0.0156920426021317	-0.54505145704216
"TRINITY_DN6829_c1_g4_i1"	-0.435647815249438	-0.391262994300985	0.829782614176693	0.294728045840499	-0.209348411064745	0.383919364519575
"TRINITY_DN6829_c1_g5_i1"	0.347289347884354	0.88134560239032	-0.410284441147055	-0.145420389493017	0.15884809949868	-0.788226805087943
"TRINITY_DN6829_c1_g3_i2"	-0.364781033798876	-0.618622680751832	0.895743845381812	0.408344489448139	-0.482717278952786	0.543814913603078
"TRINITY_DN6829_c1_g2_i1"	0.231800417728797	0.539211810713352	-0.286004041478908	0.141193619912485	0.0471691062436685	-0.523645186022833
"TRINITY_DN6829_c1_g2_i2"	-0.269508236633771	0.420069411502026	0.066953673378534	0.034685793442652	0.34871644213931	-0.40169034824393
"TRINITY_DN6829_c2_g1_i1"	-0.252693142103059	-0.51345365614526	0.90123384921809	0.380894590920643	-0.417919996587916	0.50754125322957
"TRINITY_DN6881_c0_g1_i1"	0.0611874821147262	0.397200192416391	-0.0623003484335215	0.0704016651966313	-0.188688112585757	-0.237522815850598
"TRINITY_DN6881_c0_g1_i2"	0.0217726543757226	0.555597728468123	-0.0917587716033494	0.315664651760808	0.0238807339281524	-0.427733260169034
"TRINITY_DN6878_c1_g1_i2"	0.187100325589082	0.455370491845332	-0.185933679917389	-0.162515576092884	0.187908999176393	-0.359948653516922
"TRINITY_DN6895_c2_g1_i3"	-0.395632359939868	-0.800451796484515	0.475229967694042	-0.276810824195821	-0.314172621111837	0.94852563598457
"TRINITY_DN6873_c0_g1_i3"	0.335315450107845	0.693411146748357	-0.352609936588607	-0.0690044627825823	0.386288017134661	-0.726566221485923
"TRINITY_DN6873_c0_g1_i6"	-0.281341207216283	0.201112080122444	-0.153311299908645	0.0153054996208319	0.301331264355043	-0.325234033522834
"TRINITY_DN6814_c0_g1_i1"	0.368564225103761	0.928385287815436	-0.545676166033534	-0.0795416322349318	0.158935327408982	-0.745844389740017
"TRINITY_DN6855_c1_g1_i2"	-0.207024090639194	-0.423842532476926	0.419256776153421	-0.061367054647728	-0.44179810316815	0.564718641959134
"TRINITY_DN6855_c1_g1_i3"	0.418989318528915	0.847811077410354	-0.709874468270996	-0.106755072093693	0.279678595482841	-0.874586291771944
"TRINITY_DN6855_c1_g1_i4"	-0.207825769035399	-0.53058873013025	0.399556717204546	-0.247315170680086	-0.366313925692557	0.788768566876236
"TRINITY_DN6877_c0_g1_i1"	-0.185910485786757	-0.458278150495026	0.317973270813239	-0.218333509117766	-0.371636491467866	0.683156636808475
"TRINITY_DN6877_c0_g1_i2"	-0.367543476274126	-0.799324955793892	0.61017174708934	-0.105111124679266	-0.336509967094967	0.949414014647948
"TRINITY_DN6806_c0_g1_i1"	0.305419613046762	0.891293324174621	-0.608610187425449	-0.168224633415862	0.242526121882101	-0.719213679563681
"TRINITY_DN24521_c0_g1_i1"	0.387366491054029	0.921036286315234	-0.724808849528404	-0.34544080674543	0.180976083612265	-0.733224228170749
"TRINITY_DN24491_c0_g2_i1"	-0.398293833873904	-0.705056908219311	0.462811833067154	-0.238891685239269	-0.360924731166141	0.942097949762656
"TRINITY_DN24491_c0_g1_i1"	-0.141418170296143	-0.560250609750336	0.517289151156621	-0.217292328719634	-0.499985528786726	0.847156209295425
"TRINITY_DN24474_c0_g1_i1"	-0.350416428094617	-0.457488881252317	0.907892508968895	0.492987246798922	-0.246388936097171	0.291263014855061
"TRINITY_DN5932_c0_g1_i2"	0.105168958395592	-0.349064511601799	-0.228181584799371	-0.00304153631110947	-0.171707337663603	0.164276663320103
"TRINITY_DN5914_c0_g2_i5"	-0.447657744591499	-0.0393790091383126	0.584284873357255	0.31643666547437	-0.279100498450169	0.106557770069299
"TRINITY_DN5914_c0_g1_i2"	-0.395555370189577	-0.510189999534387	0.883227100728269	0.465655103738706	-0.116579230553263	0.258754881811195
"TRINITY_DN5971_c0_g1_i1"	-0.393998031267939	-0.576504454890558	0.826305217619217	0.117756556989959	-0.147689694377121	0.436066269643483
"TRINITY_DN5971_c0_g1_i7"	-0.491556499541751	-0.550849714769716	0.880262527819491	0.23837829145951	-0.281981913955752	0.469559982187229
