"kMEblack"	"kMEblue"	"kMEgreen"	"kMEgrey"	"kMEturquoise"	"kMEyellow"
"TRINITY_DN4264_c0_g1_i1"	0.859119545254473	-0.335010704154307	-0.845037452361854	-0.0784436294583194	0.197381915579571	0.633388288010251
"TRINITY_DN4233_c0_g1_i1"	0.309994792752049	0.582816706281856	-0.184380003073341	-0.116072370595085	0.962908701175794	-0.157209113308996
"TRINITY_DN4238_c0_g1_i1"	-0.46165728859311	0.830878567794386	0.461576816712603	-0.397134471273783	0.550434313344613	-0.468564881216221
"TRINITY_DN4263_c0_g1_i1"	-0.593958060973688	-0.0290588819059716	0.603837999074621	0.0420838164303921	-0.571992117552754	-0.344836413441518
"TRINITY_DN4279_c0_g1_i1"	0.115396900540676	0.576514888927325	-0.13502613703807	-0.0994734543402277	0.92989047085832	-0.213428721780691
"TRINITY_DN4518_c0_g1_i1"	0.00759354543321791	0.803498878139764	0.134457053240974	-0.468306062338452	0.805004692721243	-0.363511643733898
"TRINITY_DN4534_c0_g1_i1"	0.277697668967497	0.601090304921664	-0.248275475247725	-0.188786843077054	0.972755005917755	-0.0913688171388026
"TRINITY_DN4541_c0_g1_i1"	0.263900307295159	0.619099915509134	-0.197030242421997	-0.162940539217169	0.98733563159784	-0.154282357340205
"TRINITY_DN4548_c0_g1_i1"	0.712957977407923	-0.279920924703763	-0.766720009468776	-0.0544886200453753	-0.00871867744652877	0.918074286790209
"TRINITY_DN3614_c0_g1_i1"	0.218905976656461	0.564325294856169	-0.21777767253995	-0.245287948594792	0.93952207086804	-0.173188385333411
"TRINITY_DN3640_c0_g1_i1"	0.285315384970937	0.600269723508376	-0.236107359496017	-0.208999384424511	0.966739480115871	-0.118997906961705
"TRINITY_DN2745_c0_g1_i1"	0.10557775354397	0.586634306126802	0.0245305192038481	-0.00636136446803232	0.892332880541621	-0.316204801043306
"TRINITY_DN2788_c0_g1_i1"	0.256617859579937	0.613612607206053	-0.212069540853077	-0.184472455747292	0.969838770245168	-0.140710537863078
"TRINITY_DN2735_c0_g1_i1"	0.073737331494914	0.830996727700127	0.00970843066557591	-0.354013869066182	0.894393410458765	-0.224822966318389
"TRINITY_DN2791_c0_g1_i1"	-0.326241578560874	0.904867522835589	0.443863355947909	-0.435980635666664	0.61000098574296	-0.407035640522535
"TRINITY_DN2747_c0_g1_i1"	0.304862890367544	0.583431560084205	-0.290205729902621	-0.221435274845677	0.960091821909996	-0.0499054812610584
"TRINITY_DN2789_c1_g1_i1"	0.00702097013122823	0.917565392574061	0.163719142531695	-0.504103925112886	0.82248361354336	-0.271066974958626
"TRINITY_DN285_c0_g1_i1"	0.252342211867644	0.537655791065687	-0.220752240440319	-0.159394881372258	0.920114737224147	-0.101524421886348
"TRINITY_DN220_c0_g3_i3"	0.187116267113366	0.194481324109574	-0.122372025459992	0.00451952685998005	0.418990393604518	0.00202008351853589
"TRINITY_DN220_c0_g3_i4"	0.862813787734078	-0.26329870090204	-0.801522909792705	0.0822589732328817	0.269689546111095	0.598011700304454
"TRINITY_DN246_c0_g1_i2"	0.830308014090758	-0.318160969901808	-0.640219201924138	0.104795023316686	0.241490332224337	0.297511106645066
"TRINITY_DN273_c0_g1_i1"	0.254542738906272	0.613619485225815	-0.21285994399144	-0.184134481207103	0.969837194609208	-0.132433317971986
"TRINITY_DN237_c0_g1_i1"	0.625368666303657	0.000487631123187401	-0.384608653307449	0.114069642188305	0.232458106019069	0.243088021882858
"TRINITY_DN237_c0_g1_i2"	0.59160844922686	0.111493277174753	-0.341569587706401	0.130855765406919	0.515203554878605	0.054792724598195
"TRINITY_DN207_c0_g2_i1"	0.26608158167257	0.596951576592998	-0.257440903301402	-0.179474051512431	0.957104114065851	-0.0906845149038361
"TRINITY_DN214_c0_g1_i1"	0.327997061120141	0.595369765193973	-0.236688615765907	-0.199379433807745	0.976072127805011	-0.133353130971342
"TRINITY_DN272_c0_g1_i2"	0.322983300459074	0.582456564390565	-0.176520725487938	-0.143345806848346	0.953526110759572	-0.175678359303529
"TRINITY_DN3913_c0_g1_i1"	0.10924098523672	0.812385887640515	0.0367738437144283	-0.400434104984828	0.915561168225824	-0.256090296988572
"TRINITY_DN3920_c0_g1_i1"	0.928850121900447	-0.258323851832527	-0.834408640262423	-0.0243619993851508	0.310922223426427	0.511534962146487
"TRINITY_DN3993_c0_g1_i1"	0.114124007816628	0.566722819019809	-0.143375825718855	-0.0369815972490678	0.929774387310732	-0.224545076048838
"TRINITY_DN3983_c0_g1_i1"	0.125677016004831	0.527395237652884	-0.0393272758777377	0.0208828489373179	0.871060380624205	-0.296092145037583
"TRINITY_DN3990_c0_g1_i1"	-0.243058180903659	0.902284888247474	0.361438804325948	-0.408948844902418	0.731537214979006	-0.458393208448593
"TRINITY_DN3908_c0_g1_i1"	-0.773215300799077	0.120746501541557	0.77079943334749	0.247806804668839	-0.204360326968699	-0.660426033935602
"TRINITY_DN3974_c0_g1_i1"	0.145972526928806	0.774865293545978	0.00216519543205774	-0.278636859424012	0.942361889716687	-0.280378200960974
"TRINITY_DN3964_c0_g1_i1"	0.309115761671725	0.585648614757904	-0.200713281206508	-0.112678884884176	0.963398484722054	-0.114416421504768
"TRINITY_DN4095_c0_g1_i1"	0.300440161128326	0.579702762128962	-0.257518957947864	-0.222603492936941	0.95657484275308	-0.075222447561159
"TRINITY_DN4012_c0_g1_i1"	0.221365960079453	0.586461318015231	-0.236752173674363	-0.201407096673591	0.944764272450371	-0.0955905721509364
"TRINITY_DN4091_c0_g1_i1"	0.269214283815694	0.595584513611522	-0.259935601366382	-0.180454433227534	0.955716401815386	-0.090589561998201
"TRINITY_DN4090_c0_g1_i1"	-0.549021910712706	0.850360862890153	0.75477846309302	-0.508875969527172	0.204048073008729	-0.54189588826462
"TRINITY_DN4099_c0_g1_i1"	0.692213530900762	-0.353539645261727	-0.769461868246348	0.151936225732606	-0.100781020693795	0.926940638589206
"TRINITY_DN660_c0_g1_i1"	0.210903829337655	0.589961716357557	-0.124778327121121	-0.0860952799481118	0.949531656475569	-0.184852212938549
"TRINITY_DN642_c0_g1_i1"	0.235916727448482	0.599697747139003	-0.229369662652167	-0.155296828057476	0.957853628632621	-0.0883120107222398
"TRINITY_DN605_c0_g2_i1"	0.289215136325472	0.56744443225443	-0.231020235310262	-0.197408861058309	0.952677529417534	-0.154035636243731
"TRINITY_DN665_c0_g1_i1"	0.204231968018458	0.484113645902596	-0.188158930498516	-0.140623028519057	0.799370855766788	-0.123697321666997
"TRINITY_DN602_c0_g1_i1"	0.754445321522576	-0.23171867226454	-0.655536302015683	0.160437047945961	0.148681257792608	0.592452396388155
"TRINITY_DN685_c1_g1_i1"	0.255925568438365	0.598978436244713	-0.227613054689078	-0.188153995107846	0.958354837939161	-0.112620434550476
"TRINITY_DN637_c0_g1_i2"	0.297085277630208	0.588299121063678	-0.234773941067985	-0.161550677883929	0.978143007231195	-0.102313954356684
"TRINITY_DN648_c0_g1_i1"	0.415999874103718	-0.289115300025455	-0.566706962055554	0.0520353124856601	-0.0965980008803298	0.805311689946168
"TRINITY_DN629_c0_g1_i2"	0.372425779875964	0.441242607302352	-0.258433882604304	-0.0584915812406402	0.828935727536981	-0.1027482890557
"TRINITY_DN629_c0_g1_i1"	0.276938263729687	0.590546302224207	-0.153811205387044	-0.116333308854479	0.956809831788152	-0.185229168109342
"TRINITY_DN5225_c0_g1_i1"	0.312664527714755	0.562850156143112	-0.271859607127503	-0.0937725365638298	0.936775574913543	-0.108468015800233
"TRINITY_DN5288_c0_g1_i1"	0.634502813654661	-0.067532291099796	-0.521216965883385	-0.130214465027676	0.090346915847674	0.64941922377545
"TRINITY_DN5245_c0_g1_i1"	0.316521190843169	0.593393427950094	-0.245640074186166	-0.205532408554853	0.981408173339358	-0.111581779556848
"TRINITY_DN4362_c0_g1_i2"	-0.818289483499718	0.376878161402711	0.941914528247841	-0.151857316215708	-0.165006145827551	-0.745346749071628
"TRINITY_DN4315_c0_g1_i1"	0.0466221765280192	0.86764639374894	0.0550391095653231	-0.440186295859208	0.890523833732944	-0.248215184582995
"TRINITY_DN4307_c0_g1_i1"	0.693790466903529	-0.549153709463032	-0.684665558073007	-0.0123784236995721	-0.315036264451892	0.729043617898244
"TRINITY_DN4396_c0_g1_i2"	0.297513229427571	0.585535047405688	-0.190515896390051	-0.132653860241171	0.958775811746035	-0.129503399868018
"TRINITY_DN4343_c0_g1_i1"	0.339804676226931	0.551631685347895	-0.254255017652924	-0.159572407179316	0.949247207758224	-0.0617036401134465
"TRINITY_DN3425_c0_g1_i1"	0.310324212112606	0.600495586514757	-0.194954931738704	-0.146740359921636	0.967838528690078	-0.160160387377349
"TRINITY_DN3458_c0_g1_i1"	0.529107393813766	-0.0996137865706476	-0.243723324303892	0.0789664731045961	-0.0581466794642469	0.293844372218203
"TRINITY_DN3484_c0_g1_i1"	-0.423650652320432	0.941132848596368	0.58863569209032	-0.389246134345543	0.534434335537383	-0.520708653561476
"TRINITY_DN3480_c0_g1_i1"	0.162487245707328	0.542664125400719	-0.083575655083764	0.0352049740176429	0.917301385387867	-0.283849554307611
"TRINITY_DN2569_c0_g1_i2"	-0.252630929341699	0.954224392195211	0.44688431382377	-0.660194005409945	0.48088527418142	-0.357727358372075
"TRINITY_DN2581_c0_g1_i1"	-0.712587544944309	0.521883623045721	0.898278100216503	-0.23144656376252	0.0157783707198689	-0.836487067716602
"TRINITY_DN2556_c1_g1_i1"	-0.469160323570583	-0.107861289282973	0.474316159785971	0.0142940462820441	-0.700624100293964	-0.0661440948182669
"TRINITY_DN2523_c0_g1_i2"	-0.596217547371416	0.414762914879086	0.774375509658131	-0.364935798727738	-0.153523810212358	-0.56055280752503
"TRINITY_DN2578_c0_g2_i1"	0.591731407260682	-0.35699104243395	-0.698309554253487	0.214073710079147	-0.108498210067971	0.884493162558775
"TRINITY_DN3751_c0_g1_i1"	0.102176160799349	0.552954108247808	-0.110898834232746	-0.0616956624991491	0.859504081317308	-0.142337109838053
"TRINITY_DN3720_c0_g1_i1"	0.277369497168759	0.548997287027786	-0.217834635241551	-0.133952714388488	0.909294642502357	-0.141019674383236
"TRINITY_DN3761_c0_g1_i1"	0.311950204964475	0.570266365918833	-0.232959935242126	-0.175566333037358	0.961848401891131	-0.123533535534619
"TRINITY_DN3739_c0_g1_i1"	0.302745793596088	0.577783080170816	-0.179158759094044	-0.13859239211533	0.956397293799762	-0.166574722689782
"TRINITY_DN3762_c0_g1_i1"	0.266426900856038	0.586877164606667	-0.253007117964093	-0.226832386418044	0.960806725826607	-0.0892580484436273
"TRINITY_DN2870_c0_g1_i1"	0.0322772269543748	0.905019374607113	0.15328059127875	-0.510839486026361	0.827260660307089	-0.294616527895623
"TRINITY_DN2802_c0_g1_i1"	0.401862391421661	-0.444934317225238	-0.585386268054035	0.214142519640425	-0.165011825060947	0.803406786558645
"TRINITY_DN2817_c0_g1_i1"	-0.171298020022702	0.326878867912891	0.104351592464812	-0.265524928771067	0.173864032973522	-0.0165493541903394
"TRINITY_DN1976_c0_g1_i1"	0.450079129151845	-0.581534331969024	-0.683317235192099	0.26662848678471	-0.264872436151836	0.804063051389945
"TRINITY_DN1987_c0_g2_i2"	0.0744755310092373	-0.597238407727439	-0.199410806183119	0.862902327901369	-0.133923316916713	-0.0275348755483072
"TRINITY_DN1987_c0_g2_i1"	0.228906511417992	-0.606677743772661	-0.280180187306941	0.8262889444888	-0.234046936026371	0.12853060310723
"TRINITY_DN1912_c0_g1_i1"	0.270788795714526	0.618135040207149	-0.201052050013776	-0.14363724890111	0.990220504016959	-0.143000857311823
"TRINITY_DN1909_c0_g1_i1"	-0.258821431116263	0.616525901868222	0.487317574665479	-0.666795902200652	0.140491713953521	-0.282739521038052
"TRINITY_DN1915_c0_g1_i1"	-0.0627705140791038	0.869504951771773	0.167843011394326	-0.372393100871531	0.842373607808813	-0.278943429190477
"TRINITY_DN1941_c0_g3_i1"	0.683641080843681	-0.161690857575796	-0.726874673197459	-0.0879073837879725	0.337153171052507	0.427956952637731
