"kMEblack"	"kMEblue"	"kMEbrown"	"kMEgreen"	"kMEgrey60"	"kMElightgreen"
"TRINITY_DN72448_c0_g1_i8"	-0.0211559086432734	-0.638507306907966	0.505684659526976	0.915019226307814	-0.349285804970801	-0.29483177776045
"TRINITY_DN72440_c3_g1_i2"	-0.0189267650658591	-0.155315637698788	-0.0796313852456942	0.292230457753287	-0.134708417286034	-0.240978603017449
"TRINITY_DN72443_c0_g3_i1"	-0.131735040332425	-0.226547231926821	0.309641790782263	0.665893576868177	-0.252094872802787	-0.0377605528414464
"TRINITY_DN72443_c6_g1_i1"	0.29638645508081	-0.559960176756688	0.564235863437658	0.683844286723638	-0.634913316837117	-0.341091600127515
"TRINITY_DN72485_c1_g2_i1"	-0.0556232636749535	-0.585764930292946	0.44845838504564	0.928518791252089	-0.355791301786296	-0.154166203014789
"TRINITY_DN72497_c2_g1_i1"	0.912417274724544	-0.465537495928703	0.231391646465518	0.0637691444513749	-0.603942534499366	-0.445231621306716
"TRINITY_DN88837_c1_g1_i1"	0.170447684826488	-0.861083198787562	0.83051096548741	0.836673741108457	-0.403025070870475	-0.349577681367315
"TRINITY_DN88824_c0_g1_i2"	-0.524988741187109	0.970106707454661	-0.655018064424464	-0.646584170559438	0.24689295392466	0.491640310358535
"TRINITY_DN88824_c1_g1_i2"	-0.644584550568118	0.55791594851128	-0.383900051690348	-0.303076400137949	0.680735372884919	0.426188672334428
"TRINITY_DN88824_c1_g1_i5"	-0.324995080429674	0.234598187225912	-0.38186005145994	-0.132251461298885	0.438194229377928	0.101467171805141
"TRINITY_DN46191_c0_g1_i6"	0.0905203579124131	-0.746765249538892	0.54471312355538	0.973526674917961	-0.296934810412672	-0.264366178058188
"TRINITY_DN46191_c0_g1_i1"	-0.0515162967555462	-0.680160593732559	0.472032520118264	0.85494509131206	-0.0168998251039534	-0.335966633963265
"TRINITY_DN46191_c0_g1_i5"	-0.137505870608135	-0.494512818123724	0.569172161327259	0.912834164069989	-0.443765798905597	-0.214806589376036
"TRINITY_DN46195_c0_g1_i1"	0.106949534189775	-0.551903492632412	0.589696833084708	0.839954295397175	-0.593045776347887	-0.252147646308947
"TRINITY_DN46197_c1_g1_i9"	0.0156336103738704	-0.689764168085856	0.508721969070274	0.954606885614423	-0.365365009316083	-0.323418118130284
"TRINITY_DN46197_c1_g1_i7"	-0.00441143321880695	-0.502753233555763	0.34237600096231	0.803808068067789	-0.28366746875934	-0.253590199805354
"TRINITY_DN46197_c1_g1_i15"	0.0755446791452477	-0.717075944163976	0.429641109795549	0.943853954272566	-0.252831469084358	-0.228901526307493
"TRINITY_DN46197_c1_g1_i3"	-0.0923199250861532	-0.449452052883794	0.289306401168186	0.733091836276655	-0.29216074518428	-0.0293997003365974
"TRINITY_DN46197_c1_g1_i1"	-0.0610363263267884	-0.612218173492893	0.541974986008012	0.973293336542936	-0.401709886149866	-0.218040472878497
"TRINITY_DN46103_c1_g1_i1"	0.108936523844643	-0.566130001066852	0.829108643422669	0.401958035849686	-0.605104039720159	-0.290972345669478
"TRINITY_DN46126_c1_g1_i1"	0.14497079452414	-0.744716470181053	0.703362748336343	0.733633230205828	-0.319101910757945	-0.299433777492208
"TRINITY_DN21816_c2_g1_i4"	0.0893424127627123	-0.753985851576797	0.526860399016235	0.969767262924519	-0.275712415617144	-0.258246850613141
"TRINITY_DN21898_c1_g1_i1"	-0.340994853866027	0.920924359621095	-0.73249073197231	-0.818469006159311	0.553850137084241	0.474814973490859
"TRINITY_DN21813_c0_g1_i7"	-0.311216463636732	0.860584001475689	-0.529641728728902	-0.597237403656256	0.269828331704909	0.521882554162676
"TRINITY_DN21813_c0_g1_i2"	-0.509499253239353	0.844115079810323	-0.512372563209789	-0.535956351069944	0.475263173096736	0.541766438085245
"TRINITY_DN21857_c1_g1_i3"	0.0314105977683198	-0.71390501626779	0.619662155278543	0.959183949977806	-0.375513414231047	-0.321894836313389
"TRINITY_DN21892_c1_g1_i2"	0.760147142079406	-0.717362952194904	0.519832965079154	0.51332796511525	-0.576800911291048	-0.458715734165972
"TRINITY_DN21866_c0_g1_i2"	-0.482137107376919	0.984800621439033	-0.69519870695064	-0.660383033630001	0.31868254221521	0.537832710052538
"TRINITY_DN21840_c1_g1_i1"	-0.482581214019546	0.969005362040965	-0.748986846727663	-0.705552023478655	0.387150979370581	0.523019499207776
"TRINITY_DN21873_c1_g1_i2"	0.740204572500696	-0.550719711080045	0.312584029136895	0.397678253255062	-0.510315680723627	-0.359481509086906
"TRINITY_DN21873_c4_g1_i2"	-0.380147640988822	0.940777014247494	-0.772609182576412	-0.767543165038383	0.426087191450252	0.436200991746789
"TRINITY_DN21845_c1_g1_i6"	0.0907441214745211	-0.752963877221289	0.504043046408191	0.972364969679613	-0.294282415647075	-0.258123180116747
"TRINITY_DN21853_c0_g1_i8"	0.407067025185893	0.0765471242499452	-0.301364019290093	-0.367440106233742	0.219366188861487	-0.103169832307633
"TRINITY_DN72529_c0_g1_i2"	0.166249857460343	-0.684165842776991	0.855492882872802	0.583243962269401	-0.399896115296943	-0.362957201896157
"TRINITY_DN72529_c0_g1_i5"	-0.0524742851981482	-0.468763075752327	0.845165538902179	0.527180493438997	-0.397150941546433	-0.132509563427217
"TRINITY_DN72560_c0_g2_i1"	-0.713247765806303	0.656263073756535	-0.678129418777432	-0.128664568101387	0.396457027399129	0.48905040685113
"TRINITY_DN63415_c0_g1_i10"	-0.29453193219583	0.761934098004408	-0.536950075417305	-0.667942440261185	0.574456970081302	0.448153185972478
"TRINITY_DN63447_c1_g1_i8"	0.376734648004882	-0.487580812318222	0.828910767399609	0.115585432762245	-0.421262364004114	-0.36513417115367
"TRINITY_DN63467_c0_g1_i1"	-0.0375804401877702	-0.639608358335939	0.517737776557466	0.959287957830753	-0.344870217464743	-0.323300309176601
"TRINITY_DN9874_c1_g1_i24"	0.12981702240089	-0.741968313096189	0.871947561304381	0.667132073710775	-0.600110473694641	-0.53003658738051
"TRINITY_DN9874_c1_g1_i9"	0.157847147531614	-0.548422098088394	0.898696339570737	0.365877421772953	-0.365546011995441	-0.326212944117777
"TRINITY_DN9813_c9_g1_i5"	-0.426755499076288	0.905929550730607	-0.634189796276073	-0.631353413607898	0.216021050468907	0.480569972897489
"TRINITY_DN9813_c9_g1_i10"	-0.540018455517281	0.659117380034296	-0.501982956045319	-0.462769530961822	0.519649489010232	0.322440541525092
"TRINITY_DN9895_c0_g1_i9"	0.167786181541534	-0.833589685139437	0.853997676720131	0.728376019014401	-0.451563741046902	-0.398921494302862
"TRINITY_DN9834_c1_g1_i7"	-0.338024813971774	0.332161905019411	-0.444230135203923	-0.3758468157678	0.985822532907394	0.188410014184283
"TRINITY_DN9876_c2_g1_i1"	-0.426986175304845	0.828683000909164	-0.67385740633281	-0.728638514677969	0.289533984894023	0.568523976995252
"TRINITY_DN9879_c0_g1_i14"	-0.451923917341821	0.939216403302102	-0.769190573302626	-0.753429166888576	0.416685107329912	0.488295131308332
"TRINITY_DN9884_c0_g1_i2"	-0.175993907972319	0.600736603780047	-0.493018921835282	-0.590846200717609	0.633691233751476	0.346608212358243
"TRINITY_DN9884_c0_g1_i1"	-0.329468991121277	0.547384430121501	-0.441634297211791	-0.441384406029413	0.543011133174528	0.397341118006032
"TRINITY_DN9884_c0_g1_i5"	-0.560567265390211	0.846777105556364	-0.55091103002177	-0.487146653221781	0.328160809371584	0.669235846258805
"TRINITY_DN9857_c1_g2_i27"	-0.472411198823795	0.351593446062553	-0.376181974040946	-0.319160337352938	0.946137806615038	0.225558660761961
"TRINITY_DN9878_c1_g1_i4"	-0.424672755194658	0.932066375193901	-0.671605494053867	-0.640283455174747	0.272595488512171	0.421046429237992
"TRINITY_DN9856_c3_g1_i3"	-0.736572731792336	0.799653401392715	-0.624928311878124	-0.406249021170416	0.464834758657731	0.481961137895227
"TRINITY_DN9897_c0_g1_i3"	-0.436934684533651	0.97000382870188	-0.697125355744084	-0.678020691320673	0.238913762203597	0.496248703255743
"TRINITY_DN9804_c1_g1_i7"	-0.209205193127928	-0.134726835805722	-0.111696841146737	0.161897377521706	0.696940285679239	0.0123819257690602
"TRINITY_DN9805_c0_g1_i2"	-0.234905999094515	-0.109729322570333	-0.188910791396467	0.563504510814728	-0.0100713664290996	0.210533857767225
"TRINITY_DN9805_c0_g1_i1"	-0.531009762225101	0.497404508845974	-0.363263580906246	0.0228630212774901	-0.0205938904921925	0.55411151491729
"TRINITY_DN9805_c0_g1_i5"	-0.425666513714268	0.895583287506012	-0.831173027220551	-0.620482572411279	0.498871782571628	0.488546410218189
"TRINITY_DN9855_c0_g1_i5"	-0.377471567197879	0.826151902355874	-0.635729844430694	-0.610522150752866	0.526785809845021	0.502689895574385
"TRINITY_DN79884_c0_g1_i1"	-0.345206848719986	0.934781294071029	-0.569485428373523	-0.657395523407631	0.0995077677679911	0.487800379946947
"TRINITY_DN79882_c1_g1_i1"	0.0535867800419952	-0.623993966697848	0.589810368278048	0.744935929585858	-0.297453674689599	-0.306638917411082
"TRINITY_DN79867_c1_g1_i4"	-0.616093439996666	0.817264975161589	-0.64336714802029	-0.568271056718979	0.757508212017116	0.469311122996835
"TRINITY_DN37163_c0_g1_i2"	-0.393386018504908	0.668794674848636	-0.646274855291002	-0.335592589876603	0.258806272695568	0.496671278444641
"TRINITY_DN37172_c2_g1_i13"	0.20225369269849	-0.612424645862874	0.910749840583896	0.384066462789148	-0.450125080962795	-0.383904153783754
"TRINITY_DN37157_c0_g1_i9"	-0.369999603755193	0.956284522040863	-0.702363211635702	-0.794428808367828	0.376842701161489	0.437102220025485
"TRINITY_DN37157_c0_g1_i4"	-0.482823084636574	0.945779013966403	-0.725987163742786	-0.678210103816176	0.419534723788669	0.470051665285301
"TRINITY_DN37143_c0_g1_i1"	0.0589427161987563	-0.75545830488083	0.63174708943345	0.973036490428135	-0.363226863618812	-0.317197059080539
"TRINITY_DN37143_c1_g1_i2"	-0.115081336718579	0.675758398587439	-0.389806389282302	-0.43582433403283	-0.0965159504788651	0.297574515586915
"TRINITY_DN37165_c4_g1_i4"	-0.393256605533279	0.956977219175431	-0.720269448811804	-0.790731922559131	0.411327863883017	0.420841416310232
"TRINITY_DN37165_c4_g1_i1"	-0.410336340864807	0.924825558218549	-0.849752528077245	-0.679815760709254	0.430523972565569	0.440267087785196
"TRINITY_DN37127_c1_g1_i1"	-0.0187781116658174	-0.507833954501679	0.524870482732805	0.857516914913585	-0.285469370227193	-0.282446334994177
"TRINITY_DN12883_c4_g1_i1"	-0.466893470825642	0.807864568236584	-0.660133592311079	-0.538916694278329	0.396193858512929	0.496020656865413
"TRINITY_DN12861_c0_g1_i4"	-0.601064037015528	0.951707565172721	-0.695997576015218	-0.653642828270174	0.507110555013011	0.578100816680946
"TRINITY_DN12814_c0_g1_i9"	-0.29630341626264	0.688306719340117	-0.603622076661761	-0.624994148281348	0.536068890700418	0.339101711383164
"TRINITY_DN12848_c8_g2_i1"	-0.561220643957	0.951831275653101	-0.728677735885432	-0.586807655974788	0.335794147192097	0.545366292599973
"TRINITY_DN12821_c0_g1_i2"	0.315421369061031	-0.517275437344554	0.741280441021283	0.252895523655964	-0.464006765396455	-0.428879994891914
"TRINITY_DN12860_c0_g1_i3"	-0.438191428061871	0.577440708006272	-0.637766501842209	-0.521791774607534	0.562950506370198	0.353564174219571
"TRINITY_DN12885_c5_g1_i3"	-0.0635479136564244	-0.554717412104048	0.40015596106688	0.890451146573116	-0.35276220757789	0.0577116562504142
"TRINITY_DN12810_c0_g1_i1"	-0.433989419525368	0.980598312577241	-0.696280480192311	-0.711249697371226	0.376564534606941	0.43294325568412
"TRINITY_DN12810_c0_g1_i2"	-0.340013795007155	0.945183220433937	-0.596141517342963	-0.736425380728268	0.239526087416126	0.4130268731299
"TRINITY_DN12810_c0_g1_i11"	-0.432961425739735	0.763872518924928	-0.659699557781127	-0.537904450281724	0.39999178036205	0.6216772559724
"TRINITY_DN12810_c0_g1_i3"	-0.328356767609915	0.952156171502291	-0.616465229042774	-0.778161861242921	0.308483835232913	0.423155242108985
"TRINITY_DN12877_c1_g1_i3"	0.154524779372573	-0.768244747140697	0.981737110192998	0.642893104670189	-0.474917818894612	-0.400225229157362
"TRINITY_DN12877_c1_g1_i10"	0.0108216961580094	-0.514827029375326	0.83413708535364	0.453566185298162	-0.260988401853754	-0.256494026402709
"TRINITY_DN12826_c0_g1_i2"	-0.336766101528031	0.85536394747308	-0.529105313944539	-0.613246450449155	0.363653953167642	0.452152563147674
"TRINITY_DN12826_c0_g1_i1"	-0.3588155804454	0.860974558494645	-0.537194975611584	-0.639527543010641	0.454630793059197	0.464528068145257
"TRINITY_DN12864_c0_g1_i5"	-0.545054220482055	0.909563453387666	-0.721079903135162	-0.591411925303469	0.24254487272752	0.517369958222808
"TRINITY_DN12878_c3_g1_i4"	0.0770285622879822	-0.737182652790118	0.416457690822143	0.945202395994469	-0.266774322168902	-0.234646280438523
"TRINITY_DN12878_c7_g1_i3"	-0.0300981944967995	-0.646679627899023	0.509211217357457	0.978235925286764	-0.364837277698547	-0.188324536718564
"TRINITY_DN12842_c1_g2_i1"	0.340433425727216	-0.778244611790892	0.938785307415191	0.516669355629192	-0.477321261097224	-0.453645437254877
"TRINITY_DN12842_c16_g1_i8"	-0.124858410857502	-0.347720277118408	0.428311852829843	0.773092365001798	-0.338494540999242	-0.104881929838866
"TRINITY_DN12842_c0_g1_i5"	0.0864940338738459	-0.583666828269155	0.744186701327558	0.70825134103663	-0.333259449133377	-0.333292616217993
"TRINITY_DN12895_c0_g1_i5"	-0.313943283906447	0.403718928847166	-0.358483220048379	-0.119020682431234	-0.314536455097092	0.325264033242004
"TRINITY_DN12895_c0_g1_i6"	-0.0116050342650249	0.344972701718507	-0.230780236217262	-0.177245725139263	-0.580032078264042	0.128170659743081
"TRINITY_DN12895_c0_g1_i2"	-0.462208389757648	0.861942541259838	-0.702734229340932	-0.643519031479224	0.604301373540357	0.41544570780817
"TRINITY_DN12895_c9_g1_i3"	0.817856506520507	-0.0903893388888072	-0.112192777426207	-0.372625807448551	-0.240609003088484	-0.200641340266139
"TRINITY_DN12895_c9_g1_i2"	0.830820151230915	-0.190393024047133	-0.0235566127190975	-0.260346373957013	-0.258760031042989	-0.231680361774709
"TRINITY_DN12807_c1_g1_i1"	-0.46185713816678	0.930573889178606	-0.659155649451453	-0.585728661573749	0.465457887237039	0.538095718496351
"TRINITY_DN54354_c2_g1_i11"	-0.362330452319755	0.871158850838257	-0.522330093637717	-0.614457830811309	0.358529703839113	0.525997568176089
"TRINITY_DN80756_c0_g1_i7"	0.966213133189387	-0.586857518676574	0.263177162186897	0.117338047163048	-0.377565841489618	-0.46258293564424
"TRINITY_DN80736_c3_g2_i1"	-0.0252851137789172	-0.491313663801422	0.777962371960631	0.703620604595937	-0.424789339132299	-0.218993619398865
"TRINITY_DN80730_c2_g1_i4"	-0.20138464574397	-0.121126019061403	0.25885595923189	0.399897014609535	-0.2608218050036	-0.128731621505936
"TRINITY_DN28045_c0_g1_i3"	0.216323961941996	-0.752691332818582	0.863201957191281	0.579416010570804	-0.475774534416784	-0.665275058683839
"TRINITY_DN28000_c0_g1_i6"	0.934386770569297	-0.499973897464682	0.183603645638474	0.0262115917700767	-0.385144059718913	-0.42639630188458
"TRINITY_DN28007_c0_g1_i5"	-0.39110164723514	0.899577308067039	-0.869390465000472	-0.632842745077866	0.335672826799676	0.532613155582474
"TRINITY_DN28094_c4_g1_i1"	-0.476004857390765	0.947655069091512	-0.708298792578581	-0.669801581676182	0.315130668308584	0.442632437263204
"TRINITY_DN28059_c1_g1_i1"	0.0460658509487724	-0.554933785983465	0.406367052578101	0.81720897890419	-0.270274871006919	-0.247262610783586
"TRINITY_DN28078_c1_g1_i5"	0.168301686193482	-0.630230769886326	0.841021635897158	0.326012601720065	-0.13396749590865	-0.222312412229638
"TRINITY_DN28078_c1_g1_i6"	0.0641412654226071	-0.465076233202988	0.842014110610601	0.410141181239799	-0.381723846540846	-0.363126355821472
"TRINITY_DN28098_c2_g2_i1"	-0.521716163880908	0.976310975103351	-0.680550652629454	-0.63511644005722	0.279732258282423	0.545727095720202
"TRINITY_DN54458_c0_g1_i1"	-0.105307475571527	-0.326752475572832	0.595533732347581	0.641269271997458	-0.524426644293895	0.0162561636249622
"TRINITY_DN54434_c1_g1_i1"	-0.434056698807656	0.958487395485109	-0.702817250526559	-0.775658916401321	0.513282795533009	0.560671025488807
"TRINITY_DN71668_c0_g1_i7"	-0.14414215257599	-0.444598227128691	0.222376249347009	0.764727204162523	0.0383991207300311	-0.201206329486397
"TRINITY_DN71666_c0_g2_i1"	0.106316582134598	-0.772957907010281	0.591100575886319	0.969166285926294	-0.312462506593989	-0.279078893821127
"TRINITY_DN71695_c3_g1_i1"	0.899022016409693	-0.677241516702488	0.368159397029893	0.289915637832942	-0.503390949446242	-0.543387170747223
"TRINITY_DN71703_c5_g1_i7"	0.129382562450149	-0.575014255901755	0.851500855579061	0.50301720749413	-0.35537565691685	-0.324931684631693
"TRINITY_DN71640_c0_g2_i1"	-0.581364574030366	0.894021173748625	-0.779104672480967	-0.650869375545665	0.555317915495673	0.527228565816275
"TRINITY_DN8908_c2_g1_i2"	-0.183530843064076	0.547180818731635	-0.434800601079769	-0.279297854901137	-0.407118947719944	0.37066637671796
"TRINITY_DN8908_c2_g1_i1"	-0.0706790603024184	0.459742478935566	-0.413741740159107	-0.489723018032255	0.636158263128332	0.22436922808275
"TRINITY_DN8940_c3_g1_i3"	-0.433770332955807	0.809136061118347	-0.556565666716359	-0.496397406749564	0.0632456229012806	0.501066924027848
"TRINITY_DN8987_c0_g1_i1"	-0.179905144655482	0.568442441282293	-0.331188327081647	-0.531682827140693	0.424899475729365	0.104752909627138
"TRINITY_DN8987_c0_g1_i3"	-0.439532153666543	0.760687607770069	-0.515333831035601	-0.509600302655318	0.502843948904241	0.416982081030102
"TRINITY_DN8987_c1_g2_i1"	-0.367249200970693	0.887512965536793	-0.599699792112087	-0.756840927129778	0.553788964178206	0.370376117099417
"TRINITY_DN8974_c0_g1_i8"	-0.328961314542961	0.848184122408921	-0.478075191656655	-0.555226182818657	-0.0401034835612012	0.466902788675373
"TRINITY_DN8969_c2_g1_i2"	-0.4506710644122	0.827582917336909	-0.720636071874219	-0.52357648881189	0.192293673563522	0.542640761131717
"TRINITY_DN8969_c2_g1_i4"	-0.453085341768501	0.955204564132583	-0.726625801193255	-0.711686022012967	0.373139998447417	0.419124321416243
"TRINITY_DN8931_c13_g4_i1"	-0.394139568524612	0.830308589090301	-0.573190888753218	-0.591364070214413	0.575112357538679	0.566654965052278
"TRINITY_DN8931_c6_g1_i1"	-0.160794157546013	-0.458422949266901	0.623296037975916	0.781407600398999	-0.547138485689895	-0.106512134577592
"TRINITY_DN8985_c0_g1_i1"	-0.455222941800817	0.911690816943781	-0.629145870684242	-0.622817873853343	0.151127329683678	0.393295094685484
"TRINITY_DN8914_c1_g1_i6"	-0.561752965643483	0.901629470645018	-0.707809432584478	-0.610806364656914	0.328666307972309	0.490205814198595
"TRINITY_DN8914_c1_g1_i7"	-0.369959814487817	0.527628949363121	-0.483365455527562	-0.466519828365996	0.799949214824705	0.213390272911706
"TRINITY_DN8900_c2_g1_i3"	0.879735076599632	-0.406124234077612	0.0472073432759662	-0.0589585441662541	-0.216749396288272	-0.410916834069213
"TRINITY_DN8980_c0_g1_i18"	-0.500196880394182	0.944551493959802	-0.72328084099324	-0.700073723724716	0.310273728150281	0.497850808030779
"TRINITY_DN2240_c14_g1_i2"	0.238034763828431	0.606525098402963	-0.656895533043972	-0.826498560294716	0.26680307346737	0.188660806397495
"TRINITY_DN2240_c4_g1_i2"	-0.466790606238679	0.949437311194774	-0.841331417532687	-0.645439773521145	0.369319063702257	0.479212338469832
"TRINITY_DN2217_c1_g3_i1"	-0.416357975666071	0.945096015027152	-0.770920067313626	-0.700423790009447	0.434607995103998	0.456773690209373
"TRINITY_DN2217_c2_g3_i14"	-0.495973455743316	0.796834348703468	-0.602070728228528	-0.521111356688214	0.599867663862958	0.497255178666566
"TRINITY_DN2290_c0_g1_i1"	-0.396098559114397	0.961868927308138	-0.688624265805093	-0.695799864335793	0.271665969208866	0.490576784971197
"TRINITY_DN2256_c2_g1_i7"	0.232979191510271	-0.70177443092464	0.923287760524734	0.47980386912144	-0.373061242714399	-0.325766546559674
"TRINITY_DN2229_c3_g1_i3"	0.106576610953461	-0.767272211302494	0.657974959525252	0.952989794777372	-0.319164461110497	-0.292050292646032
"TRINITY_DN2229_c1_g2_i4"	0.0249776399534004	-0.482514403173943	0.634125811189763	0.731263168273504	-0.278248369849484	-0.297482425706712
"TRINITY_DN2229_c1_g2_i3"	-0.0613507874060846	-0.560589323902779	0.793639662756786	0.793891053763744	-0.458416462246944	-0.29289614127347
"TRINITY_DN2229_c1_g1_i2"	0.0693208042339104	-0.728074333307034	0.543502548608066	0.87218927931699	-0.335235118389155	-0.317048164659474
"TRINITY_DN2230_c0_g1_i14"	-0.421776537426151	0.928669425244368	-0.69799343097641	-0.660315494777412	0.481324312865764	0.495330302214847
"TRINITY_DN2230_c0_g2_i4"	-0.0474850913125071	-0.29459264031401	-0.00288038055786856	0.511964135222241	0.290872491672929	0.0452868292498999
"TRINITY_DN2230_c1_g2_i3"	-0.0931878015596769	-0.633630504008133	0.581421968272482	0.924422441448354	-0.403656425353918	-0.325818703112532
"TRINITY_DN2230_c1_g2_i5"	0.0419291855723275	-0.728683078925294	0.554777429143565	0.946047767431563	-0.381762330150449	-0.334889378482541
"TRINITY_DN2230_c1_g2_i2"	-0.0897305113803646	-0.29555129152491	0.40357962721505	0.656325562025993	-0.151657213841138	-0.117900417797714
"TRINITY_DN2230_c1_g2_i6"	-0.179244051449759	-0.389878210752793	0.344202530216621	0.851712504720066	-0.367397939523677	0.109973967790271
"TRINITY_DN2287_c6_g1_i5"	0.106897169877709	-0.790190404088129	0.573997634682043	0.956058232787362	-0.323408378136448	-0.283328107636914
"TRINITY_DN2287_c0_g1_i7"	-0.48538697074805	0.917572517028003	-0.663858972551384	-0.745479387325796	0.497092016377132	0.377968810710974
"TRINITY_DN2287_c3_g2_i1"	-0.428652655974851	0.939227894870199	-0.836037086597167	-0.711051439606047	0.440747982708218	0.557649678680988
"TRINITY_DN2287_c3_g1_i7"	-0.100130208657122	0.702409169859002	-0.39095656538339	-0.483313841757209	-0.0222202867318342	0.329058476633297
"TRINITY_DN2287_c3_g1_i2"	-0.297830882135252	0.952371881849566	-0.722134176748301	-0.726273308537295	0.335837881677823	0.396656011311924
"TRINITY_DN2287_c3_g1_i3"	-0.283224091195865	0.932348278424098	-0.643711779814934	-0.68214593987053	0.263716741176177	0.392390616126637
"TRINITY_DN2287_c3_g1_i13"	-0.145280669383657	0.7313759492389	-0.516384711491588	-0.51634754690065	0.0785735301242971	0.27436621284778
"TRINITY_DN2287_c4_g1_i4"	-0.124706741347049	-0.563155704880077	0.435698000422088	0.923367613248261	-0.257406512216434	0.00210755726034915
"TRINITY_DN2268_c3_g1_i5"	-0.0994009376815048	-0.589957026750956	0.52216224177154	0.958624214689326	-0.460102129054094	-0.275048465955722
"TRINITY_DN2239_c10_g1_i2"	0.0695291906800747	-0.739840084970293	0.866899163614868	0.822476573186094	-0.460164798421286	-0.390078302637043
"TRINITY_DN2239_c35_g1_i2"	-0.247675699101698	0.868469335338878	-0.536718905086617	-0.669725036786768	0.110130345569896	0.469769504786271
"TRINITY_DN2239_c7_g2_i1"	-0.485045608337362	0.915193640904607	-0.758512922108879	-0.677179756964933	0.46883158439097	0.497586911245401
"TRINITY_DN2239_c12_g3_i1"	-0.48543650522317	0.909762360585521	-0.591370107156767	-0.592772724450089	0.392113598750102	0.507615985903909
"TRINITY_DN2239_c4_g1_i2"	-0.320842329336594	0.495006053919954	-0.288442517537621	-0.52458934527151	0.770312915681782	0.265361835928527
"TRINITY_DN2239_c27_g3_i1"	-0.378252729978831	0.863220319032381	-0.572534560384518	-0.585235216547392	0.443045133684633	0.572801307731652
"TRINITY_DN2239_c5_g2_i3"	0.15026016132966	-0.754872933297038	0.47081281025816	0.951510528944256	-0.258197001175167	-0.272044860080121
"TRINITY_DN2239_c27_g2_i14"	-0.36655531807226	0.959468423615217	-0.713071350638034	-0.821103875743548	0.454424197535419	0.446623670759416
"TRINITY_DN2262_c4_g1_i3"	-0.542979132397053	0.867746002187773	-0.699196475498893	-0.567780844019595	0.640368706222031	0.532037252967689
"TRINITY_DN2262_c4_g1_i5"	-0.271324983059395	0.921694346325991	-0.588040720614323	-0.705286863920407	0.19620825556814	0.423057518878423
"TRINITY_DN2262_c4_g1_i4"	-0.23162603580207	0.518908534955802	-0.574352292782839	-0.313939478945482	0.222485854417811	0.525289077628446
"TRINITY_DN2279_c0_g1_i15"	-0.439904176892826	0.977815648621748	-0.641988784927226	-0.705646965350666	0.290428482939136	0.475951854742525
"TRINITY_DN2279_c0_g1_i4"	-0.504877106748848	0.936130895611141	-0.773249596828045	-0.642490038304513	0.514740925824871	0.530220564144397
"TRINITY_DN2284_c6_g1_i1"	-0.440652208835727	0.952425855589741	-0.730107851647682	-0.706365021208648	0.437357307226734	0.466469659533996
"TRINITY_DN2284_c0_g2_i3"	-0.416733155670755	0.952506664454261	-0.726357085024171	-0.784272517505341	0.520969056273025	0.531007982810267
"TRINITY_DN2298_c2_g1_i45"	-0.0257077378280861	-0.649399693453661	0.487531129144224	0.96181183407407	-0.341060827212144	-0.316897906205047
"TRINITY_DN2298_c2_g1_i28"	-0.58798364301594	0.0610003805611382	0.237371853673876	0.466651005368593	0.140330444412052	0.214508540082579
"TRINITY_DN2298_c2_g1_i16"	0.121872008323266	-0.649365103218965	0.62520462306596	0.855017583468577	-0.279885232727481	-0.255795376274234
"TRINITY_DN2298_c16_g1_i23"	-0.121135917837098	-0.607722730673107	0.413574943675615	0.741757468068735	-0.0282228600396848	-0.211088587686005
"TRINITY_DN2298_c16_g1_i40"	-0.142010280789433	-0.530913304980244	0.620802768169703	0.835683015670718	-0.489228817397787	-0.276760679475683
"TRINITY_DN2298_c16_g1_i4"	-0.406760428598266	0.933468582915058	-0.730880133935696	-0.767267637419391	0.490472338197549	0.414916483303748
"TRINITY_DN2298_c0_g1_i7"	0.0388631180415558	-0.573261102513113	0.511077346891244	0.879928115450097	-0.280107075774433	-0.246324956224196
"TRINITY_DN2298_c8_g1_i5"	-0.417873150817267	0.877499589693248	-0.777888292604129	-0.63701323083677	0.335923359397816	0.453523164582577
"TRINITY_DN2298_c18_g1_i11"	-0.462158410489416	0.967170533550152	-0.713642368747694	-0.67406428788029	0.339162800015811	0.493472521427374
"TRINITY_DN2298_c13_g1_i7"	-0.175043987602239	0.1640671793899	-0.0228386791388291	0.264891699046826	0.0309705673284068	0.358623243158288
"TRINITY_DN2298_c13_g1_i9"	-0.428201979330905	0.987486874688585	-0.747872932083937	-0.744917916303903	0.405075439387722	0.484384732832629
"TRINITY_DN2213_c0_g1_i3"	-0.456179751059857	0.952917851165657	-0.770212403135517	-0.652927160490169	0.420829275696245	0.530213616325245
"TRINITY_DN2201_c0_g1_i22"	-0.315975401436315	0.00540768718716115	0.099133336040113	0.115181907424401	0.632178113174322	-0.108144137749596
"TRINITY_DN2201_c1_g1_i34"	0.167936515903195	-0.724692150730433	0.917373882231951	0.681064175015912	-0.584542181658446	-0.391351001811246
"TRINITY_DN2201_c1_g1_i23"	0.117849847503769	-0.712773876574315	0.941112486788001	0.535089509124252	-0.313622115310076	-0.216291689870862
"TRINITY_DN2226_c10_g2_i1"	-0.350247531959311	-0.11597899644198	0.144554106346755	0.55206817170778	-0.213865165041353	-0.0501786395182992
