"kMEblack"	"kMEbrown"	"kMEgreenyellow"	"kMEgrey"	"kMEmagenta"	"kMEpurple"	"kMEred"	"kMEsalmon"	"kMEtan"
"TRINITY_DN19907_c1_g5_i2"	0.947071417317251	-0.558885005843281	-0.352995908359008	-0.156008515204285	0.0566167136328954	-0.107516009376222	-0.728479416297654	0.0240235198417501	0.337805169312391
"TRINITY_DN19888_c0_g1_i1"	-0.579811584952826	0.05392992928502	0.287021175571021	-0.0907513669837486	-0.340979666151116	-0.352524839195426	0.805044417771358	-0.201749733016447	-0.0695035629474519
"TRINITY_DN19887_c0_g1_i2"	0.877004008003646	-0.606283605428798	-0.445678674038473	-0.103294032206888	0.429393736306523	-0.037926384064597	-0.887789700397562	-0.0992741607571864	0.383205214936186
"TRINITY_DN19900_c0_g1_i1"	0.946588588389024	-0.514384945017232	-0.439593599659657	-0.059387380346545	0.244813446926822	-0.0362749982481587	-0.85828148141203	0.0549797315056366	0.298592412637268
"TRINITY_DN19833_c0_g1_i1"	0.958117717683456	-0.532205133410115	-0.4376572884319	-0.082468089292534	0.30359195600439	-0.15515631969129	-0.855543532690992	0.0787061791732611	0.353589816346239
"TRINITY_DN19861_c0_g1_i1"	0.923813578092461	-0.718890275800321	-0.424852661193835	-0.139649393016585	0.338233205361865	-0.282420122825527	-0.790679964777524	-0.0470696272532506	0.447069544575078
"TRINITY_DN19847_c0_g2_i1"	-0.599182686015277	0.0396289473233781	0.0108447014375552	-0.0414568113060357	-0.47947906231933	-0.212346037759103	0.754502297285826	-0.355988240516461	-0.0460956626877582
"TRINITY_DN19908_c0_g1_i1"	0.94733432893724	-0.549589006155582	-0.455083550971853	-0.111496174047877	0.368571563685196	-0.133889666702582	-0.899890176868797	0.0385300931218317	0.407320218951984
"TRINITY_DN20743_c0_g1_i1"	-0.606074530911996	0.807852883007028	0.149109241845883	-0.0182605226500236	-0.440945330383746	0.102722453235099	0.611138052544814	0.368777141656837	-0.195919939685963
"TRINITY_DN20756_c0_g1_i1"	0.327295103451336	0.040154808379384	-0.115619605660951	0.0833371122042309	0.0252221042133476	-0.270103454937454	-0.143428618528893	0.613045318091912	0.104768891707089
"TRINITY_DN20758_c0_g1_i1"	0.311295872855478	-0.733855306169955	-0.164881696455767	-0.095421821722718	0.0212861027457698	-0.64270047972911	0.0104586417874799	-0.341551627377346	0.295100707683666
"TRINITY_DN20758_c0_g1_i2"	-0.0396413697955705	-0.411590233039738	-0.454402954394984	0.0920586624381967	0.106219524566287	-0.36612180780835	0.0195909156468652	-0.253132380361002	0.161786458962102
"TRINITY_DN20764_c0_g1_i1"	0.262055277554918	-0.311282253435094	0.161681701873154	0.253118670313926	0.884024331656981	-0.389259155313008	-0.440011289415167	0.168880931776463	0.255751075432774
"TRINITY_DN20733_c0_g1_i1"	0.692409765615658	-0.347086397101883	0.262752710540382	0.0127129952678469	0.604059818161905	0.095433526386569	-0.742242285387913	0.532547433933929	0.421435449256443
"TRINITY_DN20018_c0_g1_i1"	-0.108268316939523	0.0810323521538953	-0.42472581030117	-0.12981246717049	-0.636322913148669	0.0551888068677648	0.281555586175232	-0.0427549654268468	-0.15856818551682
"TRINITY_DN19985_c0_g1_i1"	0.856231690787895	-0.542458694006331	-0.298451613167506	0.0681606372136292	0.619308758128854	-0.121908675073014	-0.925661856945394	0.0702228334846825	0.375394685102454
"TRINITY_DN19985_c0_g1_i4"	0.816395081235829	-0.476493847221093	-0.0864039997531008	-0.0789366491537205	0.664335613579717	0.127714858160836	-0.915738247729872	0.222217007248217	0.401724569588736
"TRINITY_DN19985_c0_g1_i5"	0.816395081235829	-0.476493847221093	-0.0864039997531008	-0.0789366491537205	0.664335613579717	0.127714858160836	-0.915738247729872	0.222217007248217	0.401724569588736
"TRINITY_DN20013_c0_g1_i1"	-0.384151788346896	0.421898142923958	0.863502875712313	0.161737158799256	0.243660708361663	0.0808806930703022	0.280919616771147	0.563291591362307	-0.0587037247782354
"TRINITY_DN19984_c0_g1_i1"	0.705444161813428	-0.187978077410086	0.103607446972942	-0.349575520606924	0.0957009581868656	-0.12663677964808	-0.459571556802886	0.286539791439135	0.402239832108668
"TRINITY_DN20007_c0_g1_i1"	0.948055516694402	-0.62789345417524	-0.402974530252262	-0.0311687980860663	0.259169484689491	-0.139581060399638	-0.805884035016848	0.0163469194415716	0.309011888628023
"TRINITY_DN19952_c0_g1_i3"	0.919468077211361	-0.689183970543583	-0.41710634383926	-0.159872510607885	0.264743350297197	-0.339119349930078	-0.751709058604024	-0.0364339561839704	0.491970538028821
"TRINITY_DN19969_c0_g2_i1"	0.705616418345165	-0.324114751997385	0.179150791949387	-0.0125922789482637	0.123572048096615	0.243658956306496	-0.590978275629978	0.35349612101349	0.33620476128527
"TRINITY_DN20025_c1_g1_i7"	0.954698745126794	-0.601055089071492	-0.404242163032162	-0.0679616071744321	0.227732487899696	-0.119470180480386	-0.79890776108684	0.0140680917621699	0.293659083195079
"TRINITY_DN20025_c0_g1_i1"	0.843140942140392	-0.592183681686395	-0.512155231043854	-0.129016817109699	0.424404679601152	0.0409575319148762	-0.932939717498396	-0.121386609274925	0.411681419159262
"TRINITY_DN20856_c0_g1_i1"	0.887784442273574	-0.721603733238838	-0.315104938297672	-0.0956304892176093	0.543099705237353	-0.28480141339618	-0.815619577725373	0.0208903591085099	0.416426824383612
"TRINITY_DN20856_c1_g1_i1"	0.678060156627219	-0.371143998246405	0.000422808033074831	-0.147319358578798	0.4445374249676	-0.0830435438672911	-0.734651985574375	0.243320129594529	0.355288216864424
"TRINITY_DN20885_c0_g2_i1"	-0.435325647394114	0.686738283470614	0.412366466176891	-0.219263493108648	-0.32931209517159	0.400475063478828	0.391920391707461	0.111942475454683	-0.229150619620746
"TRINITY_DN20893_c0_g1_i1"	0.845323170300672	-0.329029175936475	0.188000651773624	-0.0286789230378688	0.267291352369046	-0.0310401090527367	-0.654004263881433	0.415069925140314	0.324847091833123
"TRINITY_DN20849_c0_g1_i1"	0.960086187047171	-0.648776429600414	-0.310336434630474	-0.0157663615458535	0.348534717746815	-0.266399970444325	-0.791845866338718	0.079891991361583	0.381445911857381
"TRINITY_DN36127_c0_g1_i1"	0.849209438651388	-0.496220596462977	0.203840274054843	-0.0752637413049307	0.527525140795787	-0.0852100345300443	-0.739658466978002	0.420285841824575	0.493730425653852
"TRINITY_DN36149_c0_g1_i1"	0.3862486899686	-0.384765181864377	0.138439029363929	0.00655773749396381	0.957960144691724	-0.198217539743919	-0.547574805581512	0.187459451375929	0.274771441203466
"TRINITY_DN36094_c0_g1_i1"	0.853548951948121	-0.429254558847561	0.229548896517406	-0.0626153927979682	0.397490895625532	-0.145319516173223	-0.678642252222349	0.432481393173382	0.453450743151623
"TRINITY_DN36138_c0_g1_i1"	0.872880595638927	-0.373236082946728	0.182479592036451	-0.114990314374952	0.285352264928042	-0.122513924699129	-0.670541649020243	0.405054040002689	0.418949806713358
"TRINITY_DN11740_c0_g1_i1"	-0.0416658973333562	0.256261121663155	0.10567671235026	0.0797443751823427	-0.259120770605728	-0.352836649043971	0.333297891135369	0.20017864049093	-0.22486913507115
"TRINITY_DN11740_c0_g1_i2"	-0.531147427257241	0.572217005932457	-0.132175165746505	-0.269618650941831	-0.631862664370056	0.286756313190167	0.460590044260804	-0.121752818103818	0.0128229089651259
"TRINITY_DN11750_c0_g1_i2"	0.874295064243402	-0.452448745964418	-0.393695894645745	-0.0511353318116848	0.340432614866071	0.0414148479324525	-0.871900340180205	0.234759826471343	0.312745921806374
"TRINITY_DN11750_c0_g1_i4"	-0.56135905794939	0.859237966169494	0.404787056248102	0.281146977042725	-0.140603278870483	0.307557287165259	0.432710097932101	0.373670039262954	-0.457787884520264
"TRINITY_DN11750_c0_g3_i1"	0.793003279238358	-0.529453428145645	-0.452949747656927	-0.0710930085002248	0.30015315653206	-0.03890323541177	-0.767864758553094	0.183301686576108	0.290309741329985
"TRINITY_DN11716_c0_g1_i1"	-0.851438949282282	0.317804105177254	0.390503943603351	0.0919864020374854	-0.344190650717772	-0.139896052285091	0.923141457314563	-0.118779396588276	-0.279367529509532
"TRINITY_DN11714_c0_g1_i1"	0.978226222399822	-0.469880425363891	-0.28559019908648	-0.107970010736335	0.328899406743771	-0.11306136941062	-0.864508940493851	0.161095977301	0.377615338083363
"TRINITY_DN11790_c3_g1_i1"	0.844981250578611	-0.778661497816598	-0.219564233658656	-0.0199114228383875	0.44884124946834	-0.072356930118247	-0.810791442504245	-0.0125192740636958	0.475864863271811
"TRINITY_DN11780_c0_g2_i1"	-0.767177652866316	0.570271352313853	0.413642105948865	0.354693228327131	-0.190657116554021	0.0508826881224585	0.678939376348544	0.139735658442601	-0.490626596621367
"TRINITY_DN11780_c0_g3_i1"	0.554727851358635	-0.845197022388554	-0.313059830159948	-0.0589500512424767	0.572171145235561	-0.398079009691975	-0.512620097904528	-0.382096903029132	0.309511898297401
"TRINITY_DN11712_c0_g1_i1"	-0.249137648611759	0.36579469135362	-0.10864951014684	-0.0337668349302495	0.0853661859221012	0.830488654371774	-0.137975108655781	-0.0497559120728793	-0.369798763817695
"TRINITY_DN11709_c0_g2_i1"	0.827107632442695	-0.471888425044154	-0.513012261047437	-0.0926748442590023	-0.0935340482917196	-0.0567461627586713	-0.617744397079005	-0.127312651479227	0.209964398744291
"TRINITY_DN11792_c0_g1_i3"	0.193509001795432	0.12675569098971	-0.579320968915838	-0.241429762291737	0.233237536103099	-0.059062222351623	-0.418920193154954	0.0472587501712788	0.143284511519068
"TRINITY_DN11729_c0_g3_i1"	-0.598494965680328	0.322182019513046	0.0823292590002946	0.149820466104011	-0.380758693160814	-0.0834830351282063	0.670521752658321	-0.144596908696661	-0.245697007771465
"TRINITY_DN11785_c1_g1_i1"	-0.393292477138872	0.454316739148633	-0.146596341429831	-0.110526607134435	-0.394118998243792	0.906491352610826	0.133912402907125	-0.110709070602637	-0.508536124824187
"TRINITY_DN11737_c0_g1_i1"	-0.537588369899682	0.823357398387506	-0.193255177402823	-0.0332590241433535	-0.436605974394032	0.244742849609233	0.460202381204721	-0.021875717977879	-0.435287129494085
"TRINITY_DN11769_c0_g2_i1"	0.84958758971553	-0.683038046840748	-0.521330058228635	0.0756676929213057	0.312872079758874	-0.0319734205170173	-0.809118684949856	-0.134667258500489	0.242788017365824
"TRINITY_DN11723_c0_g2_i3"	0.981607014451395	-0.551232029634041	-0.203069518689321	-0.0766399610382645	0.267844565357057	-0.127034816237312	-0.79397671333325	0.167997879407685	0.349383862301341
"TRINITY_DN11723_c0_g2_i4"	0.960034330885977	-0.497526874849632	-0.121776455317877	-0.0731184371751161	0.224311921751638	-0.0770074942088316	-0.759087580142043	0.217593197384947	0.324171521298842
"TRINITY_DN11730_c1_g1_i1"	0.928164733149371	-0.634410862892738	-0.377410878232483	-0.0254935281623599	0.279576151816424	-0.253902352534325	-0.751353671553843	0.045790408277688	0.351281281724916
"TRINITY_DN11730_c0_g1_i1"	-0.369072181534335	0.650640609737399	-0.0141362602694091	-0.195704206269115	-0.247723519646542	0.535549392602344	0.0964243490596241	0.05352574537348	-0.28497029561418
"TRINITY_DN11727_c2_g2_i1"	-0.689619031325762	0.94670907019936	0.185108501113842	-0.133784273537502	-0.526921670335506	0.23285465566731	0.66695040506225	0.0776418309097845	-0.365833820688481
"TRINITY_DN11705_c0_g1_i1"	0.980626367838902	-0.579187593017343	-0.282400533171892	-0.087621636019791	0.263562390203501	-0.21185598429194	-0.782450258433422	0.108710341138644	0.385284995752756
"TRINITY_DN9765_c0_g1_i1"	-0.456682311296075	0.861249691335432	0.0657663226865134	-0.090246430233315	-0.402081496757623	0.120128544702224	0.461982583421583	0.351659999101976	-0.339004862577962
"TRINITY_DN9784_c0_g1_i2"	0.961479720125835	-0.57754141573609	-0.255029637784513	-0.146396096778378	0.223435995270621	-0.236208159576881	-0.743559312260858	0.100956455470228	0.418365610148759
"TRINITY_DN9754_c0_g1_i1"	-0.714291622474172	0.44680227986379	0.138301614132629	0.103629246223276	-0.49432754522669	-0.325563821820507	0.875363934773879	-0.207903596349186	-0.301848109187459
"TRINITY_DN9710_c0_g2_i2"	0.863075659549348	-0.622093570392624	-0.474810910836038	-0.0979577488630113	0.485556613408422	-0.185669464502808	-0.864683392353931	-0.00352873323408394	0.405614067625828
"TRINITY_DN9710_c0_g1_i4"	0.490275184270655	-0.555245089232862	-0.373110914010245	0.135387116569902	0.134791335419256	-0.23910860515966	-0.334326891163326	0.048876676087092	0.228548173636602
"TRINITY_DN9707_c0_g1_i9"	0.977632213213268	-0.607391464108524	-0.367353815371007	-0.0923196696806721	0.251176262621213	-0.149470659901648	-0.812199173516378	0.0350884475920866	0.364164356069392
"TRINITY_DN9783_c0_g1_i2"	0.952741377062624	-0.53357872906655	-0.288068837500582	-0.0183250244860666	0.145056143880447	-0.0881870096321855	-0.755095209213316	0.0890413399122718	0.307174866526239
"TRINITY_DN9796_c0_g1_i9"	-0.30382500332039	0.708543117651651	0.179957642653153	0.165264780223118	-0.347000258657836	0.451166523716576	0.241819628127016	0.518894948573979	-0.123942703597955
"TRINITY_DN9704_c0_g1_i1"	0.84065230556444	-0.659166563335959	-0.427715100800319	-0.0482015508487662	0.435100082738926	-0.0908282344493158	-0.80994679936992	-0.0594955832587552	0.358720962499537
"TRINITY_DN9709_c0_g2_i2"	-0.723688931536122	0.842096496340199	0.210867364865055	0.00588952368132545	-0.245092924990356	0.104919246693931	0.633426355231516	0.142006187066798	-0.253358496359917
"TRINITY_DN9731_c0_g1_i1"	0.692529563582822	-0.455697386570081	0.0765581905042153	-0.179863116465035	0.0813613751998302	0.0934673153995785	-0.52970950999573	0.149198990501811	0.167765998021753
"TRINITY_DN9731_c0_g1_i10"	-0.613029803139921	0.956154767022102	-0.0275037824820628	-0.0849161733217032	-0.401169482689463	0.328352302752959	0.460436121419188	0.0734854622678093	-0.439432346152604
"TRINITY_DN9731_c0_g1_i5"	-0.703563696464829	0.965212854454054	0.156538867001376	-0.0580312881728639	-0.410856749605513	0.337695303946459	0.599277746212032	0.132373542867609	-0.3613889235434
"TRINITY_DN9731_c0_g1_i7"	-0.492736007843881	0.882099255960575	0.295613960843833	-0.151858640276286	-0.479541830789451	0.33701914219192	0.476201287960412	0.289523840245396	-0.167640089460617
"TRINITY_DN9731_c0_g1_i8"	0.0161637777629437	0.654192806930657	-0.246965825429259	-0.148562397792163	-0.254821485972925	0.228251682426002	-0.108958835637807	0.223839385360938	-0.129773190131375
"TRINITY_DN9777_c0_g1_i1"	0.972655634003449	-0.538787735986422	-0.288008555216247	-0.111745963550825	0.203003198271181	-0.150629337244552	-0.765836370114718	0.0994730062352328	0.339942843948731
"TRINITY_DN9757_c0_g1_i1"	0.880936719824746	-0.456927073680865	0.200489626306263	-0.0746119927492807	0.427998100228887	-0.0730594827154151	-0.743367523454046	0.399276815224182	0.453029008098623
"TRINITY_DN9748_c0_g1_i1"	-0.666536270189303	0.659753819713201	0.246447840051859	0.0922450518322203	-0.14972823591141	-0.00282937659827505	0.601758352974131	0.395058068839176	-0.353758360859331
"TRINITY_DN9762_c0_g2_i1"	-0.289679630390188	0.0332544631969411	0.449442986657603	-0.0966362650594585	-0.257111362847691	-0.0640391524690093	0.536057751757475	0.0690704408989136	0.145696647039104
"TRINITY_DN9708_c6_g1_i1"	0.955680130803783	-0.509226850136123	-0.372162043629859	-0.143783434780227	0.226302156396037	-0.153452028157678	-0.799751665105933	0.113027242423442	0.395514456015705
"TRINITY_DN9774_c0_g1_i1"	-0.221467585314112	0.521307404910977	0.149724318114601	-0.062636213257307	0.230330755163827	0.453176277384751	-0.101303866321794	0.309764878595227	-0.104105269947173
"TRINITY_DN9705_c0_g1_i1"	0.882597375545231	-0.450419147790048	-0.314452707821391	-0.212597815376039	-0.0359055503998155	-0.10781469169896	-0.634385590167939	0.0203008419732029	0.354993469663517
"TRINITY_DN3003_c0_g1_i1"	0.186900904943744	0.272846189735231	0.305744617428762	0.41600295182294	0.197303557191788	0.205340281826891	-0.262958103985895	0.721771120719958	-0.058534778376566
"TRINITY_DN3051_c0_g1_i1"	0.908634636376251	-0.655127136122579	-0.424289285328639	-0.118269609122638	0.184721230024186	-0.29395559913543	-0.712361616632266	-0.0166283385746264	0.392912652378338
"TRINITY_DN3090_c0_g1_i1"	0.971784134248735	-0.596052897733347	-0.347729125844322	-0.0994459816058759	0.218822194597616	-0.211143970722787	-0.779222036888959	0.0421112393800912	0.359720414064381
"TRINITY_DN3035_c0_g1_i1"	0.972553640609952	-0.623792411618223	-0.328731433510471	-0.0847238392918747	0.270760173031312	-0.173386745371154	-0.790173197769413	0.064128641723453	0.36986622800505
"TRINITY_DN3037_c0_g1_i1"	0.973985360926033	-0.686702394895592	-0.234415145998122	-0.085416761441082	0.350497070256907	-0.0965676846448952	-0.834602058030747	0.11737025211511	0.433946421667233
"TRINITY_DN3079_c1_g1_i1"	0.695539130864126	-0.432760211227252	0.0437022278182257	0.295310711336349	0.622660640934108	0.0669677572423791	-0.785777553837507	0.220118067981215	0.190033417871625
"TRINITY_DN3080_c0_g1_i1"	0.957191358222626	-0.499394773834389	-0.0837055947189223	-0.150999643316539	0.19291125572205	-0.152767960795197	-0.730631851593326	0.230436720088948	0.41288684726968
"TRINITY_DN3009_c0_g1_i6"	0.96981671945942	-0.569003874708053	-0.372441041370633	-0.0747901027310746	0.382123193552912	-0.0699073894043069	-0.903477693479484	0.113830677162244	0.359716646749889
"TRINITY_DN3010_c0_g1_i1"	0.899242990615985	-0.560069688498669	-0.364692093264884	-0.201708865952343	0.252652994080554	-0.144737599541508	-0.770603607223871	0.101150723811189	0.443312067013618
"TRINITY_DN3064_c0_g1_i1"	0.858487526621939	-0.491782894644527	0.170204498045025	-0.213390483300899	0.324152698227299	-0.237455347968979	-0.670244646815038	0.353185049979728	0.567621508790384
"TRINITY_DN3043_c0_g1_i1"	0.956342785958085	-0.624151104331087	-0.169607822143748	0.00443812873262501	0.27820069680375	0.0284131043031043	-0.82203846763232	0.155988385111168	0.314827425485802
"TRINITY_DN3046_c0_g1_i2"	-0.722566019148566	0.49228106919576	0.0709269094080862	0.182571296804272	-0.697410239116909	-0.116496267845015	0.866598507241501	-0.240992529558318	-0.510508156086795
"TRINITY_DN3024_c0_g1_i1"	0.864400869845444	-0.492323665633879	-0.4080949363765	-0.0799944399533687	-0.0434566353546169	-0.00762479562980449	-0.655563729196984	-0.0452943122386064	0.239683232552989
"TRINITY_DN3098_c0_g1_i1"	0.980703137040669	-0.619170070833068	-0.290225565254287	-0.0880929740368803	0.371284709877381	-0.216879883663243	-0.829360638943637	0.0991412729910924	0.391879428928547
"TRINITY_DN3023_c0_g1_i2"	0.977544918959644	-0.622865296623261	-0.310871031536136	-0.0415683379584591	0.378846500703242	-0.143089976028605	-0.853755520025	0.0860245456521278	0.381024977948226
"TRINITY_DN3062_c0_g1_i1"	-0.0312257436221378	0.0320898188076528	0.147567253121511	0.275848361306936	0.344323791461664	0.270815007222811	-0.21707772728072	0.375872322438604	0.158465508219294
"TRINITY_DN3054_c0_g1_i1"	0.748853748553267	-0.468947886627258	-0.511080504733479	-0.263639378089272	-0.157921754931087	-0.283981239346441	-0.495769115934113	-0.160086764297166	0.343963674111998
"TRINITY_DN3052_c0_g1_i1"	0.766866591960689	-0.437482562055995	0.283011856091391	-0.0676766041386572	0.300196023970102	0.0392118441648382	-0.618968052605787	0.211368405871943	0.352055341021874
"TRINITY_DN3088_c0_g1_i1"	0.977199008353085	-0.567465037339433	-0.242178587917156	-0.0868799040843403	0.210471876579565	-0.190207452208985	-0.774431672814254	0.122790833979158	0.382842177021534
"TRINITY_DN3095_c0_g1_i3"	0.212227557511503	0.00736385135596665	-0.117191970254431	0.424930888297788	0.0245294376647165	-0.25125511043985	-0.0814250430079208	0.22112203665376	-0.0808887076383754
"TRINITY_DN3001_c0_g2_i1"	0.607257310826077	-0.246298478876048	-0.0576023406606696	0.0812254886754966	0.479424751949849	-0.000286556761091225	-0.685733786381461	0.625634747038327	0.379682983104505
"TRINITY_DN3001_c0_g1_i2"	0.336982844688875	0.114988059623071	0.496975871879416	-0.102842138415572	0.0915295185047966	0.1896433952038	-0.230131179691968	0.89837994206792	0.29634737683505
"TRINITY_DN3070_c0_g1_i1"	0.26610668473086	-0.132206734527299	0.156181092702476	-0.446380491634922	-0.0937442175163832	0.318030014955442	-0.157158386683256	0.00290293953627356	0.0948622858830606
"TRINITY_DN3011_c0_g1_i2"	-0.2224152431453	-0.0141481117453038	0.440050626466207	-0.204275527880176	-0.279105043424228	-0.174104761717768	0.537965264921487	0.182365352749655	0.147770273394188
"TRINITY_DN3076_c1_g1_i7"	0.832046022543385	-0.521698359006462	0.250412337633183	0.00497022655575748	0.610455635934784	-0.183985481750602	-0.719530565319766	0.439322361293943	0.436433974856351
"TRINITY_DN3076_c1_g1_i8"	-0.529707623386705	0.767870044017057	-0.115782136708663	0.149671911843535	-0.581609889009661	0.197864939288301	0.490410115291524	0.0240380936330857	-0.633909671668927
"TRINITY_DN3055_c1_g1_i6"	0.868891314463168	-0.820946189590785	-0.399032744384221	-0.123278182478856	0.37683241212835	-0.289394433872011	-0.763815537541857	-0.100935638171816	0.520825827736319
"TRINITY_DN3032_c0_g1_i12"	0.835730712271905	-0.352422848145871	0.175304344519511	-0.0359802045769618	0.235501016969144	0.00605950168181367	-0.666489083826908	0.402137148127545	0.280246544940538
"TRINITY_DN3056_c0_g1_i2"	0.878300541820224	-0.426345613980982	0.171043092088287	-0.21610079778315	0.281242672948313	-0.158911550480922	-0.673213471848717	0.376193390571454	0.474326044904407
"TRINITY_DN3022_c0_g1_i1"	-0.155257888240679	0.727824958840483	0.0515458677793802	-0.0368628207733964	-0.432582708789834	0.120684599251672	0.242129186341327	0.379120576089638	-0.226985161104294
"TRINITY_DN3039_c0_g1_i1"	0.97182833042149	-0.599131107485363	-0.359485251028049	-0.126505774728184	0.206578785413819	-0.18631872177914	-0.783349324665069	0.0397339071617259	0.363749482471441
"TRINITY_DN3013_c1_g1_i3"	0.53724914360676	-0.596122398928458	-0.41909488408673	-0.184932100155882	-0.144674851980655	-0.139387451709678	-0.325233615263723	-0.180691831584675	0.153698160467484
"TRINITY_DN3013_c1_g1_i4"	0.677279028246654	-0.245632597508064	-0.522727153165168	-0.262492671165902	0.347519420829973	0.0704902292596697	-0.831988965589454	-0.0187884489193036	0.315927224383496
"TRINITY_DN3013_c1_g1_i5"	0.865940019386689	-0.679279779359559	-0.472995309017901	-0.104017212055583	0.391006469863291	-0.191690407808915	-0.803581660883106	0.0455152724447875	0.420634643136102
"TRINITY_DN3013_c0_g1_i1"	0.295986392959478	-0.636379733216001	-0.0602308539101984	-0.101713138580548	-0.249355337705626	-0.52235054622166	0.0785659855242246	-0.273866731816697	0.265531079208894
"TRINITY_DN3013_c0_g1_i2"	0.902859471925722	-0.626968469987379	-0.195265205759928	-0.0773514475655895	0.400332513652657	-0.304996314621976	-0.742702020282531	0.163438295253594	0.460374064812212
"TRINITY_DN3084_c0_g1_i2"	0.921520722568245	-0.695489530402696	-0.492276320017732	-0.0168035364955444	0.330480334309265	-0.12753795569007	-0.838545508417863	-0.0835088517314261	0.311095540446413
"TRINITY_DN3072_c0_g1_i1"	0.22888439910219	-0.440307904213682	-0.472315278724009	-0.0538794472661684	0.0474203208123008	-0.432543302485325	-0.139723239145073	-0.436053832352754	0.279816986838052
"TRINITY_DN3016_c0_g1_i3"	-0.532351241170913	0.787655634946813	-0.10239784323293	-0.165732050421035	-0.505790186939691	0.370099221815377	0.407680768434853	0.0848801388450932	-0.195043993990992
"TRINITY_DN3033_c0_g1_i1"	0.949578849649869	-0.575658409506137	-0.390734264226658	-0.0936344630320863	0.372074111607129	0.0380880075826295	-0.946837553453005	0.0806462388002467	0.372994565372416
"TRINITY_DN3092_c0_g1_i1"	0.500529143642331	-0.209382886561715	0.447405169646797	-0.0914095766779823	0.6246198043571	-0.087793845359997	-0.524042372363003	0.452113523038586	0.40512426619572
"TRINITY_DN27062_c0_g1_i1"	0.915911774292537	-0.609907522389027	-0.53779630279195	-0.117219411772	0.368880353636038	-0.104584355691039	-0.87965527093865	-0.0579176143613027	0.333303576262282
"TRINITY_DN27066_c0_g1_i1"	0.968530827437484	-0.607697086966579	-0.329204361742087	-0.0376799755070516	0.272325681519633	-0.152925597491558	-0.817934967258327	0.0578050702413678	0.361620176244957
"TRINITY_DN27128_c0_g1_i1"	0.958477958308537	-0.615658864347285	-0.181367745348651	-0.139269432083798	0.396935950131222	-0.206427163862888	-0.822763543671218	0.150592715991097	0.493903911402329
"TRINITY_DN27061_c0_g1_i1"	0.299712777974927	-0.347656133837547	0.143054655542243	0.250219480738878	0.983917553569643	-0.189372642875812	-0.518416409768815	0.156136049589026	0.162145363604754
"TRINITY_DN27158_c0_g1_i1"	0.971239314124555	-0.549545986416614	-0.301292327626079	-0.0523266777758853	0.265566315281831	-0.206569433411103	-0.775075989952442	0.0905204429177294	0.360473683244719
"TRINITY_DN27065_c0_g1_i1"	0.423761148577492	-0.424059900325869	0.16947272448009	0.0386968607816384	0.958304231129341	-0.196154961139886	-0.577631492586236	0.221461135623186	0.308047850663924
"TRINITY_DN27121_c0_g1_i1"	0.85730326894466	-0.401520743872489	0.184308533499375	-0.0137806648843942	0.238399176426024	-0.0516956976047149	-0.66548701469736	0.403732133962369	0.354485167833007
"TRINITY_DN552_c1_g1_i1"	0.949607970040551	-0.54539931963864	-0.398527352406516	-0.0821062704566691	0.340424593470271	-0.174199184097444	-0.843603172268993	0.114760500729693	0.392293745551713
"TRINITY_DN516_c0_g1_i3"	0.954276974165147	-0.558057469806004	-0.0682734597305799	-0.127417510409836	0.399205953227205	-0.111493664763721	-0.816353351095668	0.230180636940777	0.393507795361769
"TRINITY_DN516_c0_g2_i1"	0.828333425350313	-0.522027670638143	-0.422404338481382	-0.0905976133531293	0.546174180195422	0.088250996903888	-0.927486933093336	0.0365180586301694	0.30019397762513
"TRINITY_DN502_c0_g1_i2"	0.722196984325816	-0.242984608471072	0.10972706892562	-0.121794185751741	-0.0686308966253553	0.101969826721001	-0.487094662162843	0.296140353131677	0.148272417156839
"TRINITY_DN565_c0_g1_i2"	0.922601509454652	-0.708911999003848	-0.351985729280579	-0.14666766134057	0.358285242334023	-0.0603451422024471	-0.831739904344759	0.0171881795784974	0.465912155257411
"TRINITY_DN545_c0_g1_i7"	0.958428534956643	-0.597228200352869	-0.382023319599108	-0.0286223324406624	0.41218788160069	0.0126228353584973	-0.939643702579378	0.0711875661779593	0.322179465242697
"TRINITY_DN545_c0_g1_i9"	0.883108149710906	-0.565932396174639	-0.226374768477375	-0.0201279665940535	0.0996149391503493	0.0224076364776514	-0.701582440005012	0.0654200761051577	0.347297866875531
"TRINITY_DN578_c0_g3_i1"	0.721370554123563	-0.707667847430341	-0.535717209087133	-0.132378920505305	0.349455209990765	-0.214131086696789	-0.691415815655818	-0.180999463933496	0.419516670294749
"TRINITY_DN578_c4_g4_i1"	0.873988734042507	-0.825664724938162	-0.12518614870816	-0.00997590303024894	0.49336682435964	-0.232841477341631	-0.752530406004149	-0.0685074367870602	0.411481664595799
"TRINITY_DN578_c3_g2_i1"	0.861480283368945	-0.558807271114343	-0.147081716458551	0.0179587819715477	0.3251508388231	-0.198554987879611	-0.716563052366896	0.430655754126334	0.483442254368156
"TRINITY_DN578_c4_g2_i1"	0.786188221180076	-0.664810350907929	-0.457653035458538	-0.101655391933103	0.43150810979918	-0.393351077523077	-0.680434799366418	-0.103555632425309	0.462620748892498
"TRINITY_DN501_c0_g1_i2"	0.762389137970222	-0.418232303703144	-0.165250080497496	0.102001873391888	0.072258264090581	0.096829852971354	-0.628814570876177	0.119442748107042	0.214816566792995
