baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRINITY_DN673_c0_g1_i13	42.6467527796694	22.4154433150093	3.74258552382019	5.9892935438197	2.10754476995527e-09	1.33156438564924e-06
TRINITY_DN5952_c0_g1_i8	31.6256818366088	21.9979341915332	3.72641453821152	5.90324398049687	3.56422561038697e-09	1.33156438564924e-06
TRINITY_DN1532_c1_g1_i2	360.754968565429	12.2005895907496	2.89740520846604	4.21086755663315	2.54391862136062e-05	0.0046619532441522
TRINITY_DN9114_c0_g1_i16	23.9588498762188	21.6111736963969	3.71260755257489	5.82102293074538	5.84885435666028e-09	1.33156438564924e-06
TRINITY_DN3320_c3_g1_i1	27.7922658564138	21.8179417400057	3.7198176546057	5.86532560621398	4.48252179210165e-09	1.33156438564924e-06
TRINITY_DN2096_c0_g1_i6	41.6883987846207	22.3834231159665	3.74131878014256	5.98276287889952	2.19384034071973e-09	1.33156438564924e-06
TRINITY_DN1927_c0_g1_i20	24.9172038712675	21.6659467985395	3.71447094671204	5.83284863695532	5.44889943990938e-09	1.33156438564924e-06
TRINITY_DN28686_c0_g2_i5	24.4380268737431	21.6382982596221	3.71354442889682	5.82685859128128	5.64804305664972e-09	1.33156438564924e-06
TRINITY_DN16651_c0_g2_i3	23.4796728786944	21.5828262881554	3.7116602596302	5.81487118390133	6.06805957926345e-09	1.33156438564924e-06
TRINITY_DN26317_c0_g1_i9	47.4385227549132	22.5638890558424	3.74858895985334	6.01930200870174	1.75170773229022e-09	1.33156438564924e-06
TRINITY_DN83973_c0_g1_i3	25.3963808687919	21.6922092897264	3.71538717969638	5.83847880195867	5.2679583752632e-09	1.33156438564924e-06
TRINITY_DN1653_c2_g1_i7	27.3130888588894	21.7939249662675	3.71895127004955	5.86023407775848	4.62215162422922e-09	1.33156438564924e-06
TRINITY_DN968_c1_g2_i8	35.4590978168038	22.1568958020315	3.73246788756468	5.93625892291016	2.9159916529829e-09	1.33156438564924e-06
TRINITY_DN109414_c0_g1_i1	26.3547348638406	21.7438285052275	3.71718917652706	5.849535084879	4.92948900050399e-09	1.33156438564924e-06
TRINITY_DN41908_c1_g2_i1	30.66732784156	21.9558565567595	3.72481906742756	5.89447598911768	3.75872245243757e-09	1.33156438564924e-06
TRINITY_DN9474_c0_g1_i7	23.9588498762188	21.6111736963969	3.71260755257489	5.82102293074538	5.84885435666028e-09	1.33156438564924e-06
TRINITY_DN1696_c0_g1_i10	32.1048588341332	21.4246707768483	3.72720011533983	5.74819438555819	9.02015044828985e-09	1.79077320187791e-06
TRINITY_DN2711_c11_g3_i2	23.4796728786944	21.5828262881554	3.7116602596302	5.81487118390133	6.06805957926345e-09	1.33156438564924e-06
TRINITY_DN8061_c0_g1_i4	25.8755578663163	21.7185686352237	3.71629322201125	5.84414827834	5.09166602998644e-09	1.33156438564924e-06
TRINITY_DN1226_c0_g1_i3	27.3130888588894	21.7939249662675	3.71895127004955	5.86023407775848	4.62215162422922e-09	1.33156438564924e-06
TRINITY_DN856_c0_g1_i14	23.4796728786944	21.5828262881554	3.7116602596302	5.81487118390133	6.06805957926345e-09	1.33156438564924e-06
TRINITY_DN72411_c0_g1_i1	33.5423898267063	22.0798999993322	3.72950472917002	5.92033033947806	3.2129559732267e-09	1.33156438564924e-06
TRINITY_DN12714_c1_g1_i1	27.3130888588894	21.7939249662675	3.71895127004955	5.86023407775848	4.62215162422922e-09	1.33156438564924e-06
TRINITY_DN51116_c0_g1_i1	27.7922658564138	21.8179417400057	3.7198176546057	5.86532560621398	4.48252179210165e-09	1.33156438564924e-06
TRINITY_DN8148_c3_g1_i5	30.1881508440357	21.9338040631974	3.7240082461557	5.88983767311462	3.8657514729835e-09	1.33156438564924e-06
TRINITY_DN54348_c0_g1_i1	23.4796728786944	21.5828262881554	3.7116602596302	5.81487118390133	6.06805957926345e-09	1.33156438564924e-06
TRINITY_DN16733_c0_g1_i6	47.4385227549132	22.5638890558424	3.74858895985334	6.01930200870174	1.75170773229022e-09	1.33156438564924e-06
TRINITY_DN2334_c8_g2_i7	23.4796728786944	21.5828262881554	3.7116602596302	5.81487118390133	6.06805957926345e-09	1.33156438564924e-06
TRINITY_DN5366_c0_g1_i6	36.4174518118525	22.1956614258757	3.7339044786418	5.9443570538123	2.77544043604559e-09	1.33156438564924e-06
TRINITY_DN8759_c2_g1_i5	27.7922658564138	21.8179417400057	3.7198176546057	5.86532560621398	4.48252179210165e-09	1.33156438564924e-06
TRINITY_DN70_c0_g1_i20	23.4796728786944	21.5828262881554	3.7116602596302	5.81487118390133	6.06805957926345e-09	1.33156438564924e-06
TRINITY_DN662_c0_g2_i1	32.1048588341332	21.4246707768483	3.72720011533983	5.74819438555819	9.02015044828985e-09	1.79077320187791e-06
TRINITY_DN1152_c5_g1_i48	33.5423898267063	22.0798999993322	3.72950472917002	5.92033033947806	3.2129559732267e-09	1.33156438564924e-06
TRINITY_DN44036_c2_g1_i1	23.4796728786944	21.5828262881554	3.7116602596302	5.81487118390133	6.06805957926345e-09	1.33156438564924e-06
TRINITY_DN2223_c30_g1_i3	36.8966288093769	21.4830310941135	3.734611369695	5.75241409814162	8.79779752701521e-09	1.79077320187791e-06
TRINITY_DN36838_c0_g1_i6	31.1465048390844	21.9732162534364	3.72562111735962	5.89786657345582	3.68231539656809e-09	1.33156438564924e-06
TRINITY_DN18882_c2_g1_i3	41.6883987846207	22.3834231159665	3.74131878014256	5.98276287889952	2.19384034071973e-09	1.33156438564924e-06
TRINITY_DN9_c0_g1_i4	2545.05319267809	15.0188377148183	2.9869292946502	5.02818655323315	4.95140054311393e-07	9.68331362931668e-05
TRINITY_DN12357_c0_g1_i5	24.4380268737431	21.6382982596221	3.71354442889682	5.82685859128128	5.64804305664972e-09	1.33156438564924e-06
TRINITY_DN5913_c1_g1_i8	41.2092217870963	22.3675905635058	3.74067655105965	5.9795575100364	2.23744560610613e-09	1.33156438564924e-06
TRINITY_DN42824_c0_g1_i1	25.8755578663163	21.7185686352237	3.71629322201125	5.84414827834	5.09166602998644e-09	1.33156438564924e-06
TRINITY_DN1_c1_g1_i15	2452.43193343424	-13.725714351231	2.94657118193996	-4.65819880251264	3.18988088846219e-06	0.000614661901198824
TRINITY_DN1517_c7_g1_i4	36.8966288093769	21.4830310941135	3.734611369695	5.75241409814162	8.79779752701521e-09	1.79077320187791e-06
TRINITY_DN5774_c1_g1_i26	42.167575782145	22.3919559038789	3.74195505473788	5.98402588388316	2.17688697426531e-09	1.33156438564924e-06
TRINITY_DN4350_c1_g1_i2	29.7089738465113	21.9093448968379	3.72318851335148	5.88456502223035	3.99102215720223e-09	1.33156438564924e-06
TRINITY_DN26756_c1_g1_i5	23.00049588117	21.5538999964563	3.71070250459118	5.80857666972443	6.3006175616464e-09	1.33156438564924e-06
TRINITY_DN16624_c0_g1_i1	26.3547348638406	21.7438285052275	3.71718917652706	5.849535084879	4.92948900050399e-09	1.33156438564924e-06
TRINITY_DN43352_c0_g1_i3	33.5423898267063	22.0798999993322	3.72950472917002	5.92033033947806	3.2129559732267e-09	1.33156438564924e-06
TRINITY_DN18481_c0_g2_i3	400.091678211848	25.3632291444879	3.38955698181418	7.48275638396639	7.27797217129384e-14	3.81453077441853e-10
TRINITY_DN8444_c0_g1_i22	28.7506198514625	21.7925126468885	3.72152147356676	5.8558073093697	4.74698355749795e-09	1.33156438564924e-06
TRINITY_DN4755_c2_g1_i21	32.5840358316575	22.0400700897693	3.7279760533885	5.9120739441811	3.37826808170849e-09	1.33156438564924e-06
TRINITY_DN16457_c4_g1_i1	1670.13660683625	10.3845552288537	2.3968647767457	4.33255781869896	1.47386939204025e-05	0.0027646877910707
TRINITY_DN24997_c0_g1_i9	23.00049588117	21.5538999964563	3.71070250459118	5.80857666972443	6.3006175616464e-09	1.33156438564924e-06
TRINITY_DN80477_c0_g1_i4	24.9172038712675	21.6659467985395	3.71447094671204	5.83284863695532	5.44889943990938e-09	1.33156438564924e-06
TRINITY_DN6845_c0_g1_i13	746.048690159938	26.4037505236617	3.37777898294329	7.81689703707443	5.41413532387787e-15	7.09414151487717e-11
TRINITY_DN33584_c0_g2_i1	27.3130888588894	21.7939249662675	3.71895127004955	5.86023407775848	4.62215162422922e-09	1.33156438564924e-06
TRINITY_DN104688_c0_g1_i1	32.1048588341332	21.4246707768483	3.72720011533983	5.74819438555819	9.02015044828985e-09	1.79077320187791e-06
TRINITY_DN11557_c0_g1_i7	32.1048588341332	21.4246707768483	3.72720011533983	5.74819438555819	9.02015044828985e-09	1.79077320187791e-06
TRINITY_DN2428_c0_g1_i11	42.6467527796694	22.4154433150093	3.74258552382019	5.9892935438197	2.10754476995527e-09	1.33156438564924e-06
TRINITY_DN47907_c0_g1_i4	25.3963808687919	21.6922092897264	3.71538717969638	5.83847880195867	5.2679583752632e-09	1.33156438564924e-06
TRINITY_DN5855_c0_g3_i1	39.2925137969988	22.2995011954489	3.73804621230595	5.96554989663777	2.43811526131036e-09	1.33156438564924e-06
TRINITY_DN38044_c0_g1_i2	960.959615053168	-13.2153895565165	3.06344837097569	-4.31389335029253	1.60404349066296e-05	0.00296025096593756
TRINITY_DN11497_c2_g1_i4	23.4796728786944	21.5828262881554	3.7116602596302	5.81487118390133	6.06805957926345e-09	1.33156438564924e-06
