Accession_ID,log2FoldChange
Q9SJT7,NA
Q9VVI9,NA
P40984,NA
Q6NPT7,NA
Q5ZLD7,1.26681078175842
Q84XU2,NA
Q9FKT8,NA
Q95M18,-1.38940701640472
Q9V410,NA
Q9V410,NA
Q9V410,NA
O65084,-1.70787256501984
F4IL57,NA
P54417,NA
Q8IIJ9,NA
Q550C1,NA
Q9ZQW8,-0.1935936900216
P38994,NA
Q8R1N4,NA
Q6PBF0,NA
Q11120,NA
P16120,NA
Q63164,NA
P48166,NA
O59922,NA
A0A0H3JRU9,NA
C0LGQ7,NA
Q0V9S9,NA
Q9M4B5,NA
Q6YZF3,NA
Q5SUC9,NA
Q9ZUV3,NA
P27085,NA
Q7KQL8,NA
F4KDA5,NA
Q6ZDY8,-1.90023984909167
P07001,NA
Q56YN8,NA
F4ISQ7,NA
Q9KEF5,NA
B0JU67,NA
Q8TF77,NA
Q24DE2,NA
Q16566,NA
Q9R1P4,NA
Q5JVL4,NA
Q2QY37,NA
Q9SUS3,1.13840454125783
O81742,NA
Q06827,NA
Q0D5B9,NA
P60226,NA
P44121,NA
Q01780,NA
Q9CX56,NA
Q9CWH5,-0.1935936900216
Q553R3,NA
P31320,NA
Q5FWM8,NA
Q09841,NA
Q56P27,NA
Q55D55,1.38852270635758
Q5RAL1,NA
Q9LZ17,NA
Q9LT02,NA
P24722,NA
P31018,-1.70787256501984
P35687,NA
O60242,NA
O60242,NA
O60242,NA
Q08114,1.38852270635758
P33947,NA
Q61371,NA
Q6DFD7,NA
Q7XJ96,NA
P46686,NA
P42325,NA
Q54BC9,1.72379458360664
P55880,NA
P42795,NA
Q9CQQ8,-0.797083282562589
Q8WMS6,NA
Q9FE91,-0.797083282562589
O42161,-0.768892696966239
Q866F4,NA
P29356,NA
Q5F478,NA
Q5F478,NA
Q5F478,NA
O00566,NA
Q63486,NA
Q6Q1P4,NA
Q3SZI8,NA
Q28653,NA
Q54E49,-0.902638913039139
Q6MWS8,NA
Q55CT5,NA
Q9C820,NA
Q8ICR0,NA
P16638,NA
Q8YTC2,NA
Q8YTC2,NA
Q9D6J3,NA
Q96RY7,NA
Q8FDE1,NA
Q8T880,NA
P54868,NA
Q41000,-0.132500785918131
Q9P6P9,NA
O88989,2.37447349043054
Q7PWB1,NA
P0C881,NA
P0C881,NA
P0C881,NA
P0C881,NA
P0C881,NA
Q54GI9,1.36469916495745
P34329,NA
A7MBP4,NA
Q6BZQ9,NA
Q9NJU9,NA
Q91ZY6,NA
P42644,1.38852270635758
Q8R977,NA
Q9XGL4,1.38852270635758
Q9SJD4,NA
Q9CY21,1.38852270635758
Q960Z0,NA
Q96PQ7,NA
Q96PQ7,NA
Q8N841,NA
Q9C5M0,1.13840454125783
Q9FJ95,NA
Q9Y5B8,1.388522719424
Q9JI38,NA
Q8RUS5,NA
Q9Z2I0,NA
Q90ZA1,NA
Q9M1K2,NA
Q52JK6,NA
A8JAF2,NA
F4IUG9,NA
Q5NVK5,NA
Q2KHY1,NA
P72780,NA
Q5RA75,NA
Q9VXB0,NA
P48456,NA
F4IAT2,NA
Q756Y8,1.26610577860535
Q8NA54,NA
Q95JL1,NA
Q9Z734,-0.0446877189985438
Q54BK0,NA
B0TJ29,NA
P57103,NA
Q23G98,NA
P42746,NA
O24047,NA
O14617,NA
P48166,0.244693050348521
Q54PS7,NA
P51824,NA
P90543,NA
Q869L3,NA
Q869L3,NA
Q869L3,NA
Q32LQ6,NA
Q9LHE5,NA
P30041,NA
P42525,NA
P0DMT5,1.38852271458255
Q54JM9,NA
P55465,NA
Q3A2U5,NA
P49935,NA
Q9LTS6,NA
P52285,NA
Q0UYL3,NA
Q54UC9,NA
Q6N075,NA
Q9SLG9,NA
Q9SLG9,NA
P0CG55,-1.02918036337199
P0CG55,-1.02918036337199
P0CG55,-1.02918036337199
P0CG55,-1.02918036337199
P0CG55,-1.02918036337199
P0CG55,-1.02918036337199
P0CG55,-1.02918036337199
P0CG55,-1.02918036337199
A0A1D8PI78,-0.40904961643599
P06760,NA
Q9FHN8,NA
Q4P0I7,NA
Q8N6V9,NA
Q9VL06,NA
Q9C5J3,1.38852270635758
Q54QB1,NA
Q7K755,NA
Q5ZMV2,NA
P53759,1.72379458360664
P35123,NA
Q4G0P3,NA
Q54271,NA
P35084,NA
B7F845,NA
Q08972,NA
Q2QM47,NA
Q94636,NA
Q9SIC9,NA
Q9SIC9,NA
Q9SIC9,NA
Q9SIC9,NA
Q9SIC9,NA
Q9SIC9,NA
Q9SIC9,NA
Q9SIC9,NA
Q6PS57,NA
Q4IA62,NA
Q7UHU7,NA
P0CT30,NA
Q9LFE0,NA
Q9LDZ5,NA
Q9M291,NA
C6AR33,NA
O82528,NA
O34389,NA
Q98TR3,NA
P49692,1.38852270635758
Q84H44,NA
Q9ZSK4,NA
F4I893,NA
F4I893,NA
C0H4K2,NA
B3EH06,NA
Q9C512,NA
Q9C512,NA
Q28FE4,NA
O75386,NA
Q6SP97,NA
Q76KC2,NA
Q39610,NA
O64642,1.48075984876921
Q8BGC0,NA
Q7XR06,2.08642914276442
Q8GXX0,1.38852270635758
Q3MHL7,1.388522719424
Q2KJJ0,NA
O77302,1.20219980286566
O50017,NA
P35679,1.73046317795424
O59713,NA
P0CO04,NA
Q86TL2,NA
Q9ZQX7,NA
F4HYD7,NA
Q9UI17,NA
P22202,-0.337520152834694
Q08C72,1.13840454125783
O09053,NA
Q4PFV5,NA
Q8CDR2,NA
Q9H172,NA
Q9FLB0,NA
Q9UTM4,1.80775469462825
P48506,NA
Q10058,1.13840454125783
Q09522,NA
Q66KL9,NA
A8X6H1,NA
P16157,NA
O14327,-0.1935936900216
Q8CF82,1.388522719424
Q9M081,NA
Q4N4N8,1.13840454125783
Q58DA8,NA
Q8BKE9,NA
E1BNG3,NA
E1BNG3,NA
Q9ZGI5,NA
Q9ZGI5,NA
Q9ZGI5,NA
O15743,-1.18712777593466
Q55G18,NA
Q9SMH5,NA
Q54UP9,0.0292373749525489
Q09916,-1.18712777593466
Q12611,NA
P46588,NA
P0CT80,1.38852270635758
Q39584,NA
A4JG19,NA
Q9LZK5,NA
Q641Z6,NA
Q5XHF9,NA
A0A1L8HCK2,NA
Q27171,NA
Q8T2Q0,NA
Q9FWA4,NA
O81069,NA
Q54M20,-0.1935936900216
Q8VWI1,NA
Q39584,NA
P46575,0.283149387467904
O42768,0.244693050348521
Q9MAG3,NA
Q8RWS8,NA
Q8RWS8,NA
Q8RWS8,NA
Q8RWS8,NA
Q8JHJ2,NA
Q9Z5B5,-1.18712777593466
P02402,NA
Q27497,NA
O82574,2.11172480589989
P21616,NA
A3E4D8,0.022914380780404
A3E4D8,0.022914380780404
O74918,-1.18712777593466
P63172,NA
Q05016,NA
P05091,NA
Q8LFS6,1.13840454125783
Q5QN75,NA
Q53HC9,NA
O61394,1.72379458360664
O99252,-3.90423588593251
Q99JH1,NA
Q4V7B1,NA
Q9SII9,-0.1935936900216
P34893,NA
O99252,6.8596427201527
Q5XI50,NA
Q0WQF4,NA
Q6CNW2,NA
Q9FGR0,NA
Q9LFT9,NA
A5VUZ8,NA
P68173,1.388522719424
Q8IUF1,NA
P28011,NA
P92939,NA
P56820,-0.902638913039139
O15066,NA
Q9SL02,NA
Q39565,NA
A4QVI3,NA
Q8GW72,NA
Q54Y20,NA
Q54P92,NA
Q62559,NA
Q3UTQ8,NA
P31851,-1.18712777593466
P48820,NA
P48820,NA
Q8ICR0,NA
Q54MC0,1.13840454125783
Q63421,NA
Q9SB50,NA
Q8W117,NA
Q8VZM1,NA
A2A6Q5,NA
Q23716,NA
B2RYG6,-0.797083282562589
Q923J6,NA
P96111,NA
P33188,1.36469916495745
P33238,-0.1935936900216
Q9S9Z8,2.31936687648742
Q66H60,NA
Q8K2G4,NA
O75582,NA
O75582,NA
Q42560,NA
Q45VK7,NA
P62783,NA
Q95K50,NA
Q42342,NA
Q9LHP2,NA
Q8W4I9,NA
P49210,-0.0107415089865298
Q7SYC9,NA
Q9ZRJ4,NA
P24724,NA
Q9LSU0,-0.1935936900216
Q7MYI0,2.15041581505054
P18253,NA
O02607,NA
P73789,NA
Q8TD30,1.71941780253338
Q9CWV0,1.13840454125783
O14036,NA
Q39604,1.38852271458255
Q96361,NA
Q66KC4,NA
Q9UTN2,NA
P07519,NA
A8JUV0,NA
Q869Z0,1.38852270635758
P50583,-0.523403880113665
P34120,NA
Q8TDX7,NA
P39845,NA
P49020,NA
Q758S3,NA
Q86AQ5,1.13840454125783
Q93VG8,NA
Q54VV7,NA
P22125,NA
Q8GW48,NA
P37167,NA
Q642H9,NA
Q6NRV8,NA
Q5JTN6,NA
P31674,NA
P0C881,NA
P0C881,NA
P0C881,NA
P0C881,NA
P0C881,NA
Q9EZ02,NA
P97874,1.13840454125783
Q8RX88,0.558800840843444
B1ANS9,NA
Q2RKZ6,NA
Q6ZIV7,NA
Q06060,NA
Q2HJD7,NA
Q86L99,NA
Q86L99,NA
Q86L99,NA
Q4R8Z2,NA
P26505,NA
D0NLC2,NA
P31320,NA
P31320,NA
Q8VYK7,NA
Q9SIC9,NA
Q9SIC9,NA
Q9SIC9,NA
Q9SIC9,NA
Q9SIC9,NA
Q9SIC9,NA
Q9SIC9,NA
Q9SIC9,NA
Q9SIC9,NA
P9WGB7,NA
Q28EN2,NA
Q504N0,NA
E3WDQ9,NA
E3WDQ9,NA
E3WDQ9,NA
O44411,NA
Q9DAK2,NA
Q9SUR9,NA
Q9QZS5,NA
Q00472,NA
Q8IV38,1.45251249660495
Q9USQ7,NA
Q75M35,NA
A8J1V4,NA
Q9U299,NA
Q9P2D7,NA
Q9P370,-0.40904961643599
Q94AU2,1.84526536935817
Q8VZM1,NA
Q01059,NA
Q54NS8,NA
Q5RKH1,NA
A0PJN4,NA
Q84M95,1.13840454125783
O55057,NA
O60308,NA
Q05746,NA
Q13435,NA
P50851,NA
Q04013,NA
Q552W5,NA
C0ZIY1,NA
Q96RW7,NA
Q96RW7,NA
Q96RW7,NA
Q96RW7,NA
Q9S7Q2,NA
Q9S7Q2,NA
Q9S7Q2,NA
Q98TF5,1.13840454125783
P34125,NA
Q9U4N3,NA
Q7Z4L5,NA
Q98SH2,NA
Q500Z2,NA
Q1KKS2,NA
Q8LQJ8,NA
P0AFT1,NA
Q9NJU9,NA
Q03685,NA
P67470,NA
Q7MGG3,NA
Q84XU2,NA
Q8IVS2,NA
P23403,NA
Q0ZHH6,NA
P40984,NA
Q9WY55,-0.1935936900216
W5PFI3,NA
O82413,NA
P31320,NA
Q56YP2,NA
Q24154,1.20219980286566
Q9SJD4,NA
Q9DAK2,1.38852270635758
Q56Y85,NA
F4ILR7,NA
Q10661,NA
O94387,NA
Q9DBR1,NA
P62313,1.97882996149797
Q03387,NA
Q9V106,NA
Q58455,NA
Q6P7B0,NA
Q9SGG3,-0.797083282562589
Q96UF2,-1.47685205962551
P17735,NA
Q2SHM3,NA
O14327,NA
A6WXR6,1.38852270635758
Q9V410,1.36469916495745
A7MAZ3,NA
P21271,NA
A9UMS3,NA
B2RW38,NA
