"kMEblack"	"kMEbrown"	"kMEgreen"	"kMEmagenta"	"kMEpink"	"kMEyellow"
"TRINITY_DN2566_c0_g3_i1"	0.201922245140616	-0.161272344024701	0.343166390068682	0.275831993787744	-0.00219274715387058	-0.423018526826577
"TRINITY_DN2566_c0_g1_i1"	0.363844840507157	-0.313722487167416	0.5296811099601	-0.0529169480043963	-0.0225931074909417	-0.429602838734441
"TRINITY_DN2566_c0_g1_i3"	-0.239092508615095	0.176188681376045	-0.182673496781127	-0.347146715252777	-0.299558197257109	0.618334583707527
"TRINITY_DN2566_c0_g2_i1"	-0.412259884573951	0.564590303305904	-0.777664134855978	-0.260375816739903	-0.419880094289892	0.903949771595664
"TRINITY_DN2525_c0_g1_i1"	0.426558945379608	-0.737604329720223	0.830254479501744	-0.127739563056742	0.298067738387094	-0.850582820934671
"TRINITY_DN2544_c0_g2_i2"	0.309668990762051	-0.311551567550338	0.801133594865094	-0.0845764289872923	0.0897043876294664	-0.528239749991556
"TRINITY_DN2547_c1_g1_i1"	-0.411375420360535	0.965580392731692	-0.622730135677035	0.248635801464351	-0.470947870123516	0.610899696729877
"TRINITY_DN2501_c0_g1_i12"	-0.294027038290249	0.356885613241535	-0.460631639185852	-0.0375864338542175	-0.314782415566361	0.636049916036758
"TRINITY_DN2501_c0_g1_i16"	-0.302746384470696	0.806875370250496	-0.609028581656706	0.144615344954021	-0.277131071803289	0.50991575419691
"TRINITY_DN2501_c0_g1_i20"	0.13242614081034	-0.40709370267937	0.312064964503715	-0.190444094264427	0.988366393911471	-0.349523382458107
"TRINITY_DN2501_c0_g1_i27"	-0.365570118450625	0.943882147904695	-0.571793530631706	0.298810908837587	-0.452180375515869	0.547970893783887
"TRINITY_DN2579_c0_g1_i2"	0.0731605289894587	-0.186610143375732	0.705587898424726	0.146467690598079	0.180218238688109	-0.482674784157119
"TRINITY_DN39341_c0_g1_i1"	0.205617439582508	-0.150224858007696	0.710653932354246	-0.0484871946889043	0.0665654685309682	-0.40137766898844
"TRINITY_DN39363_c0_g1_i1"	0.233717743802225	-0.470685215614385	0.825687399031392	-0.0836034643666478	0.456420820464558	-0.702144177065899
"TRINITY_DN39300_c0_g1_i1"	0.237997612676398	-0.610488750612707	0.824650977608159	0.024496386301549	0.316592517447835	-0.853190424945435
"TRINITY_DN39289_c0_g1_i1"	-0.417725608675387	0.909220412756299	-0.701325621260614	0.204123964968543	-0.344053586727484	0.635024107003232
"TRINITY_DN14976_c0_g1_i1"	0.544506671148881	-0.828627935763871	0.656026142318534	-0.295458301227829	0.423629715113286	-0.778771643038293
"TRINITY_DN14989_c0_g1_i4"	0.194983755016074	-0.751447821928888	0.826303212978375	-0.431851514408651	0.441020359364631	-0.585255780764887
"TRINITY_DN14939_c0_g1_i14"	0.25436328441601	-0.388111746717794	0.873411970443898	-0.205264959474886	0.314880565675505	-0.595117133179909
"TRINITY_DN14939_c0_g1_i2"	0.338428737483732	-0.522683793959945	0.886166599041871	-0.296195736029348	0.127235559294704	-0.641442258751421
"TRINITY_DN14939_c0_g1_i5"	0.237754928960476	-0.518023574313307	0.953332108437572	-0.255491666121218	0.308450713659485	-0.687349247490969
"TRINITY_DN14920_c0_g1_i4"	-0.351298806736605	0.520297765734978	-0.68995501315554	-0.0660965381500432	-0.546025859324661	0.720362986575171
"TRINITY_DN14936_c0_g2_i1"	-0.173069001992107	0.927619707422448	-0.609559579693115	0.321051095355482	-0.466520715621791	0.541077285540047
"TRINITY_DN14929_c1_g1_i2"	-0.128497273925338	-0.159135440974287	-0.00624013752900401	0.0902946569224983	-0.0360255267180314	-0.139661469617176
"TRINITY_DN14929_c0_g1_i1"	0.0873957723461753	-0.50259380669347	0.938035745936703	-0.165686023708649	0.230242333600965	-0.676579271671909
"TRINITY_DN14945_c1_g1_i1"	0.259772286149948	-0.534033571431914	0.832113905767593	-0.110408498481039	0.480325083875255	-0.773349769423293
"TRINITY_DN14988_c0_g2_i1"	-0.25799610179834	0.872826210646614	-0.494901023520509	0.196931813769226	-0.138967259463446	0.385328965353582
"TRINITY_DN14942_c0_g2_i1"	0.326255145027758	-0.636962441477043	0.809263612330785	-0.104800744027418	0.311982066124358	-0.774485177999443
"TRINITY_DN14956_c0_g1_i1"	0.0588643295971341	-0.18059690662729	0.679942191711799	0.112187042509382	0.161129162072289	-0.426280748154764
"TRINITY_DN14966_c0_g1_i1"	0.429987566555778	-0.630224807300812	0.876276694837637	-0.134954000049251	0.316944674316448	-0.837272730826441
"TRINITY_DN14966_c1_g1_i1"	0.544598224176783	-0.771998354910868	0.854612787120956	-0.327964880083026	0.340845182448533	-0.780043634620828
"TRINITY_DN14960_c0_g1_i2"	-0.28683641319344	0.491152468837868	-0.873273817452201	0.227435484162412	-0.282925035396181	0.688596767475005
"TRINITY_DN14933_c0_g2_i3"	-0.349116880308762	0.501458146881385	-0.369469050859402	0.094528859102198	-0.154219249058768	0.450594224354001
"TRINITY_DN15012_c0_g1_i1"	0.26719099300676	-0.466087757258277	0.684274737866471	-0.18863109135431	0.169229136320887	-0.617270464315096
"TRINITY_DN14916_c0_g1_i1"	-0.250274762941198	0.454835349787985	-0.775335648461172	-0.282248621140618	-0.417006140107653	0.904140697412632
"TRINITY_DN14980_c0_g2_i1"	-0.430930345511291	0.414663832895687	-0.700949632818244	-0.266319386690071	-0.16578814735397	0.896711422868792
"TRINITY_DN14980_c0_g1_i2"	-0.364012559984435	0.624843269217744	-0.833090122270989	0.0161710492578099	-0.402801547986668	0.859854815037854
"TRINITY_DN14980_c0_g1_i3"	-0.334885081552279	0.186923453190979	-0.529622703029446	-0.418940601241085	-0.109577675128325	0.803625503857716
"TRINITY_DN14980_c0_g1_i4"	-0.412016835416295	0.675556226830063	-0.541984342129931	0.0483743540090816	-0.269378151984206	0.752856998546104
"TRINITY_DN14980_c0_g1_i6"	-0.11966070530061	-0.318174386248023	-0.111862950126872	-0.536191677826759	-0.073852638407348	0.481574015692026
"TRINITY_DN15002_c0_g1_i5"	-0.336235088666837	0.460902101871937	-0.764348629865622	-0.183297524164263	-0.263479951642143	0.927320054967514
"TRINITY_DN15002_c0_g1_i7"	-0.402326580678087	0.519238148908238	-0.628540089818602	-0.123113459386372	-0.440263785135811	0.723553550338947
"TRINITY_DN15009_c0_g2_i1"	0.0820627631844627	-0.542920470110656	0.506060119174037	-0.384828521955942	0.347744359229767	-0.406600097416431
"TRINITY_DN15009_c0_g1_i1"	-0.26431607536722	-0.43750909967611	0.183578977602722	-0.105128505754436	0.396314184843605	-0.033761327038975
"TRINITY_DN40253_c0_g1_i1"	0.540212218347567	-0.830966899146171	0.539311932308238	-0.27749871037215	0.427662060335091	-0.707426415581342
"TRINITY_DN40289_c0_g1_i1"	0.973192763267942	-0.327411583947355	0.277703164126947	-0.181080352163701	0.153698601304378	-0.406946333083338
"TRINITY_DN40324_c0_g1_i1"	0.983593118688499	-0.312634569305349	0.216456681775063	-0.162657583562951	0.0421967209269843	-0.382231106155879
"TRINITY_DN40351_c0_g1_i1"	0.277036068652034	-0.336289851727953	0.810077969800922	0.0102519233408416	0.34232217201702	-0.614800464899088
"TRINITY_DN9237_c0_g1_i1"	0.175623575659711	-0.431714413176726	0.92844479901686	-0.196800182405493	0.235211625956491	-0.635826600704485
"TRINITY_DN9267_c1_g1_i1"	0.10439023642298	-0.568976771597766	0.454841974778884	-0.250570196489032	0.258298847015515	-0.370807724580796
"TRINITY_DN9285_c0_g1_i2"	-0.171207339404024	0.880270398276083	-0.566839458302463	0.411406794671545	-0.467786297047507	0.470095423708664
"TRINITY_DN9264_c0_g1_i1"	-0.123573972949345	0.163901564322922	-0.108057605337138	0.185253334267651	0.127229494901658	0.103295845842649
"TRINITY_DN9286_c0_g1_i2"	-0.0388357585768792	-0.200557670371838	0.652149505872315	-0.0508694819361788	0.223612908887674	-0.419818781461442
"TRINITY_DN9243_c2_g1_i3"	0.0579543149478403	0.021994325767028	0.257137958276073	-0.212104779689142	0.0306438656566479	-0.119932071274256
"TRINITY_DN9243_c8_g1_i1"	0.1969079914998	-0.757538326752122	0.923243985489029	-0.352140861220294	0.35465227352595	-0.727148083408857
"TRINITY_DN9243_c0_g4_i1"	0.235782708706725	-0.103614100740885	0.501094193281557	0.0459501764987146	0.146326186233215	-0.313043364399816
"TRINITY_DN9221_c0_g1_i1"	-0.407883638114672	0.803682313857256	-0.474326328611322	0.465869077377643	-0.503908803495337	0.330483850916921
"TRINITY_DN9259_c0_g1_i1"	0.14202363203291	-0.495606115032291	0.861283131859041	-0.112440355042045	0.162144616467113	-0.577290729511326
"TRINITY_DN9215_c0_g1_i1"	-0.346796739261866	0.361981602922227	-0.794068993001446	-0.139467357011509	-0.299445399964361	0.842398169341471
"TRINITY_DN9245_c0_g1_i2"	0.115939214698476	-0.239643544374263	0.591331754657561	-0.105841156284052	0.458537817599885	-0.287074619367932
"TRINITY_DN9245_c0_g1_i3"	0.0971360820167744	-0.44157730870579	0.452838820894017	-0.215966758949499	0.907143976548521	-0.373717116865838
"TRINITY_DN9245_c1_g1_i2"	-0.41707358319497	0.886573234286268	-0.792802179232384	0.1180126887033	-0.449420789597674	0.806944100890252
"TRINITY_DN9245_c2_g1_i1"	-0.315161615897293	0.770690513796775	-0.365500810385974	0.0761362200196345	-0.505360504954921	0.365573144880162
"TRINITY_DN9245_c2_g1_i2"	-0.419765008567188	0.735862115568214	-0.319996150535055	0.125770512993693	-0.269812795640267	0.368933252024762
"TRINITY_DN9245_c4_g1_i1"	0.171752581025409	-0.720426651384234	0.927261953674093	-0.287477209645375	0.432794055351374	-0.760241948557436
"TRINITY_DN9225_c0_g1_i1"	0.174241112400104	0.224477747706382	0.126547846913692	-0.0255545828878834	-0.40318627848061	-0.00679049870264045
"TRINITY_DN9255_c0_g2_i1"	-0.346526613996589	0.514065610453209	-0.737903142619122	-0.20532779605235	-0.377659739268809	0.959971578638418
"TRINITY_DN9255_c2_g2_i1"	-0.403235986683901	0.327100178505252	-0.706381133159716	-0.268971699509372	-0.317743451533403	0.877805982437491
"TRINITY_DN9277_c0_g1_i1"	0.276909145902566	-0.513239499315138	0.961894352593899	-0.148077416720134	0.269399903936609	-0.829801023310886
"TRINITY_DN9265_c0_g3_i1"	-0.361362288484484	0.854124727815807	-0.650067251183709	0.184125658545624	-0.276136123925312	0.598109266863886
"TRINITY_DN9265_c0_g1_i1"	-0.364102312552499	0.869560597058951	-0.708011931900577	0.206675527585467	-0.392057732001318	0.651410946854108
"TRINITY_DN9250_c4_g1_i2"	-0.142123584160161	0.294751234180778	-0.359135527994061	-0.060099119642278	-0.00113208569545596	0.486948635425134
"TRINITY_DN9210_c0_g1_i1"	0.260331734551011	-0.424026785043574	0.861362893065402	-0.104883641436415	0.0775070500662329	-0.726329615731187
"TRINITY_DN9211_c0_g1_i1"	-0.495060049879004	0.780575308639804	-0.748258771455282	-0.0584970475913001	-0.384687529148546	0.873510042078682
"TRINITY_DN9298_c0_g4_i1"	-0.205859160230766	0.188247309327085	0.0135705585123419	0.928458872591589	-0.181724417518554	-0.291805717479535
"TRINITY_DN9298_c0_g2_i1"	0.239742146250764	-0.582455812489268	0.695586475890938	0.150775582150384	0.442951138380866	-0.891924762226983
"TRINITY_DN9205_c2_g2_i1"	-0.56636861313417	0.357001302082516	-0.487765361803268	-0.277314769421625	-0.173260632427453	0.752144855086835
"TRINITY_DN9293_c0_g1_i14"	-0.0744865933510072	0.324648807505323	-0.481447505532186	-0.127992462137033	-0.0676301629737064	0.476183110607558
"TRINITY_DN9293_c0_g1_i3"	-0.158909666179922	0.849524446925228	-0.40397492327941	0.450964906122376	-0.288179803130849	0.279925234376132
"TRINITY_DN9293_c0_g1_i4"	0.207597447857992	-0.574923810698592	0.686632237528004	-0.0188979390157944	0.300318863610038	-0.619552619389631
"TRINITY_DN9293_c4_g1_i1"	0.302550358407316	-0.193912718101844	-0.0421030252736213	-0.298532173408436	0.310550945454852	0.207338883133673
"TRINITY_DN9203_c1_g1_i1"	-0.15042731848883	0.364172992123503	-0.60478424901414	0.182738645800307	-0.140552113561188	0.532132093518743
"TRINITY_DN9246_c0_g1_i1"	0.110110439095966	-0.412532010225662	0.313022735789251	-0.207527821818678	0.991154767510647	-0.345759443467117
"TRINITY_DN9262_c0_g1_i3"	-0.491677367400078	0.599677002733119	-0.576110139881511	-0.109926584693168	-0.47467544197225	0.702714739273355
"TRINITY_DN9230_c0_g1_i1"	0.100413837426601	-0.257049053411259	0.768874554902444	-0.111958900767693	0.200967712684492	-0.432284070882524
"TRINITY_DN9238_c0_g1_i2"	0.229935864543385	-0.606067783777779	0.980775571232459	-0.176917539837602	0.347144439730584	-0.779339052383463
"TRINITY_DN9278_c0_g2_i1"	0.0812472683049577	-0.187498750281494	0.716173889906077	0.146818509527295	0.204089496476272	-0.486064326487199
"TRINITY_DN9278_c0_g1_i2"	0.0392399879531296	-0.438613989261305	0.883152367320801	-0.00992691374071476	0.341290775940059	-0.649970167060106
"TRINITY_DN9278_c0_g1_i4"	0.429541871195042	-0.660513227132156	0.726883712217649	-0.0751743450102479	0.205272708427888	-0.779356547209053
"TRINITY_DN9266_c0_g1_i1"	0.34143521573682	-0.752732536476244	0.658472886296818	-0.415164220238594	0.277532200005985	-0.522736936161912
"TRINITY_DN9251_c0_g1_i1"	-0.05702864813288	-0.531971462220255	0.736511980521671	0.0978053057173057	0.292711786313902	-0.683590170408967
"TRINITY_DN31217_c0_g1_i1"	-0.0809042689153719	-0.387926087135843	0.671195111250056	0.160617789491392	0.372726862566422	-0.484025140868558
"TRINITY_DN31176_c0_g1_i1"	0.930984820375506	-0.399123128758951	0.267150252189166	-0.201977771123485	0.021770072147018	-0.452148536507787
"TRINITY_DN31242_c0_g1_i1"	0.116310240963256	-0.23697438401774	0.7501301252581	-0.0528067785415041	0.171448957432	-0.458517334515838
"TRINITY_DN38536_c0_g1_i1"	0.962601429631395	-0.35165645119695	0.331833913397952	-0.196833358601171	0.131008425250732	-0.447435206161234
"TRINITY_DN38532_c0_g1_i1"	0.201753825995638	-0.385744885981324	0.886848370332502	-0.118051615252615	0.154268259541957	-0.611867347310404
"TRINITY_DN38532_c0_g2_i1"	0.289530568478194	-0.358428028062593	0.786158057913648	-0.0962162213661983	0.39493355186097	-0.549050888710518
"TRINITY_DN38529_c8_g1_i1"	0.382003946253251	-0.606129958439406	0.919334471118984	-0.180936469051155	0.295757498373566	-0.787706424636142
"TRINITY_DN38529_c0_g1_i1"	0.302163100909711	-0.577324035347182	0.950704967803754	-0.172328875217878	0.350857053467731	-0.826649767285571
"TRINITY_DN38537_c0_g1_i1"	0.462927449591726	-0.674484414309878	0.812096387840397	-0.0645887240760559	0.311681664460083	-0.837794410544332
"TRINITY_DN38537_c1_g1_i1"	0.569272500766455	-0.56239164243526	0.701837506572623	-0.346409687811205	0.45527147237759	-0.564872232951762
"TRINITY_DN38562_c0_g1_i1"	0.241396176518997	-0.55821980738039	0.941043965589938	-0.165111131797445	0.524440456267301	-0.717912609948347
"TRINITY_DN38566_c0_g1_i1"	0.370438891703957	-0.598061207125947	0.880581592076121	-0.0733135566010782	0.331005774466766	-0.873206913237723
"TRINITY_DN38556_c4_g1_i1"	0.390820578939151	-0.644253141121588	0.864840355065234	-0.0842797195502488	0.327134264978655	-0.861948751657484
"TRINITY_DN38552_c0_g1_i1"	-0.010095222376645	-0.14114332771678	0.730377403777652	-0.00151595366610589	0.170306926681292	-0.381070723523791
"TRINITY_DN38583_c0_g1_i1"	-0.249291683090494	0.744526154775234	-0.612757599725425	0.125615934847788	-0.284289973743711	0.596975345028685
"TRINITY_DN38551_c0_g1_i1"	0.191538119444905	-0.717444883044869	0.91214775518714	-0.337030198095048	0.39638044768347	-0.752754140202363
"TRINITY_DN38530_c0_g1_i1"	-0.233584252454895	0.863226359887478	-0.636565737374213	0.176987101616988	-0.492566329335439	0.583669872550281
"TRINITY_DN38546_c0_g1_i1"	0.333209858727778	-0.611475820661692	0.878128250096868	-0.115201930965377	0.323056972633165	-0.840856936108692
"TRINITY_DN38509_c0_g1_i1"	0.298841794685157	-0.669747496116285	0.908168136353578	-0.204790617160921	0.357498251260302	-0.854683438246929
"TRINITY_DN38527_c0_g1_i1"	0.354006667910179	-0.461188252371844	0.776792766242573	0.0441870413892895	0.49783809957196	-0.705563282485786
"TRINITY_DN38542_c0_g1_i1"	0.0240534418121722	-0.376088460685064	0.837795253353591	0.0143046414195759	0.369385881619505	-0.569677994931492
"TRINITY_DN38553_c0_g1_i1"	0.231069124757056	-0.659204417496946	0.959939326049803	-0.191889689471581	0.362973057184837	-0.787524268794443
"TRINITY_DN38569_c0_g1_i1"	0.135695942080657	-0.681561169736062	0.945841519919592	-0.237375530375807	0.403786125688049	-0.754151836063477
"TRINITY_DN38526_c0_g1_i1"	0.247885756083987	-0.429815857181402	0.867121810601981	-0.181309414814176	0.382260730689231	-0.588567855022688
"TRINITY_DN8347_c0_g4_i1"	0.0565170857691096	-0.252377241492872	0.668643606073031	-0.111085821136753	0.370507487144881	-0.343133126759952
"TRINITY_DN8362_c0_g1_i1"	-0.321544028867134	0.939909022098827	-0.575439555312564	0.422474188134699	-0.42729156697491	0.47456476044034
"TRINITY_DN8362_c0_g1_i11"	-0.248708043210804	0.89009078400637	-0.476651656336901	0.442929417939775	-0.326873293078755	0.426689123814538
"TRINITY_DN8397_c0_g1_i1"	-0.436297858136596	0.810393280226389	-0.465562551432419	0.0750645064997463	-0.259800948860649	0.562975837746111
"TRINITY_DN8388_c0_g1_i2"	0.0508076246897517	-0.22368956445871	0.748508886846816	-0.0275695000016249	0.201565125121424	-0.432756835634696
"TRINITY_DN8320_c0_g1_i3"	-0.469354913900974	0.834022169386054	-0.379004195480519	0.32420042059465	-0.471031323221723	0.376925575796958
"TRINITY_DN8301_c0_g1_i1"	0.167414199693302	-0.616188962241558	0.970569202430427	-0.231012952608431	0.36789610973179	-0.759592406192904
"TRINITY_DN8301_c0_g1_i2"	0.294876570127097	-0.29092459982327	0.790956701281605	-0.068203381765065	0.223306063305037	-0.540835087895213
"TRINITY_DN8322_c0_g1_i2"	0.371732597026339	-0.338805029829543	0.689250440756078	0.0810764924222558	-0.00466474113882178	-0.569449619088027
"TRINITY_DN8352_c0_g1_i4"	0.323565026279681	0.587936326396436	-0.155495957786291	-0.0559965731555787	-0.121722615684571	0.156161238534112
"TRINITY_DN8327_c1_g1_i1"	-0.494543543581452	0.748044243955412	-0.747341573620347	-0.0395573933196899	-0.419456389967251	0.839294741173821
"TRINITY_DN8315_c0_g1_i5"	-0.0352155601251063	0.0777772278973857	0.165758441122627	0.92195813441908	-0.0726296821419802	-0.472463508777666
"TRINITY_DN8351_c1_g1_i5"	-0.37391103308844	0.438630642733443	-0.701793219423445	-0.249616400763499	-0.273610492121928	0.926428531742015
"TRINITY_DN8351_c0_g1_i3"	-0.360017044622446	0.380563139573775	-0.75327221572233	-0.20682169640399	-0.115674897105828	0.880846589264814
"TRINITY_DN8351_c0_g1_i4"	-0.334543319915059	0.380266371066416	-0.826925612706499	-0.0408715895520741	-0.357992933367282	0.865873914357076
"TRINITY_DN8340_c0_g2_i3"	-0.310690062544363	0.464802961105675	-0.729791944608164	-0.24518007570048	-0.32646736206361	0.891273869785505
"TRINITY_DN8316_c0_g1_i7"	-0.168675843233278	0.88019661981785	-0.577634160443809	0.340892476977547	-0.191564883107733	0.441704326938683
"TRINITY_DN8392_c0_g1_i1"	0.337867782427968	-0.813633258327971	0.899764682376111	-0.210187223344092	0.335884061221064	-0.80315729537324
"TRINITY_DN8307_c0_g1_i1"	-0.477968817315437	0.416535936927711	-0.294876844341795	0.326274901755504	-0.478927940564072	0.31481718915054
"TRINITY_DN8368_c0_g1_i6"	0.0887351001996034	-0.763256783177265	0.76641760275249	-0.310669900860682	0.380956414057832	-0.509737041402285
"TRINITY_DN8310_c0_g1_i1"	-0.396999052136331	0.281945408860565	-0.707054239351957	-0.0094327142135817	-0.241739610222799	0.661040168766025
"TRINITY_DN8383_c2_g1_i1"	0.163778139112117	-0.0372010707679914	0.0796201785416405	-0.229310680510516	0.158368373588458	0.120322651806264
"TRINITY_DN8350_c0_g1_i1"	0.264285381051856	-0.709444518029127	0.931684348775618	-0.325717469629883	0.346195931204486	-0.751270173893299
"TRINITY_DN8334_c0_g1_i1"	0.228504386235307	-0.622312614667219	0.981230928470317	-0.185190771523286	0.358334425191731	-0.773695822360621
"TRINITY_DN8370_c0_g1_i1"	0.21208754666155	-0.379057480323428	0.760768320134053	-0.092166972831226	0.446825982648531	-0.500406434496144
"TRINITY_DN8364_c0_g1_i3"	-0.280476366009028	0.457199090637417	-0.381994201367824	0.0720224830854602	-0.577619198115982	0.343332763974611
"TRINITY_DN22235_c0_g1_i1"	-0.230710311944685	0.482103141911689	-0.763118116048308	-0.169400104405001	-0.255043622140019	0.861960252035344
"TRINITY_DN22147_c0_g1_i4"	0.188377272433372	-0.537178499245742	0.924006297570016	-0.175594764127177	0.278634062796709	-0.816047854512526
"TRINITY_DN22191_c0_g1_i3"	-0.250489732302969	0.804440554338972	-0.35856777176452	0.208794061070868	-0.2255701899414	0.382011406074983
"TRINITY_DN22156_c0_g1_i1"	-0.384651766306328	0.430632467510681	-0.712518933062043	-0.261405100633908	-0.330701470362111	0.935700281653367
"TRINITY_DN22238_c2_g1_i1"	-0.173086872408725	-0.509168447133493	0.862950782820019	-0.0738288305351883	0.302700241654103	-0.597798280226075
"TRINITY_DN22211_c2_g1_i1"	-0.129674211138837	0.886347182620348	-0.557040915256922	0.185078970001263	-0.456941336657693	0.567437049512689
"TRINITY_DN22211_c1_g1_i1"	-0.411622079508233	0.926615763904524	-0.559123198970807	0.0981781162124509	-0.486740971495012	0.624767067665141
"TRINITY_DN22211_c1_g1_i3"	-0.474978031859792	0.856417655320262	-0.644730593823421	0.0522547749322345	-0.575050565474643	0.760197408363974
"TRINITY_DN22211_c1_g1_i4"	-0.174056401906128	0.924406716199972	-0.545368505257224	0.226423442262528	-0.467657493192622	0.46927476350724
"TRINITY_DN22170_c0_g1_i1"	0.600709301897335	-0.351718325451845	0.131607909495522	-0.519480691309723	0.289744066184957	-0.18935867835193
"TRINITY_DN22237_c0_g1_i1"	0.338402841868297	-0.622991988131923	0.940030070579359	-0.141701969026594	0.414569450124522	-0.751857843471227
"TRINITY_DN13059_c0_g1_i11"	-0.266492472579582	0.713933459026383	-0.485522038217754	0.318136604444653	-0.292369301758034	0.536028898201346
"TRINITY_DN13059_c0_g1_i5"	-0.589712886391843	0.852087051313038	-0.608398805439917	0.173475256651401	-0.43217545381575	0.671482587133942
"TRINITY_DN13098_c1_g1_i2"	-0.124821560097836	0.489427304919093	-0.399274223018292	-0.270434197799798	-0.396285666680054	0.717554601343896
"TRINITY_DN13098_c0_g2_i1"	-0.191375178547808	0.908064587817758	-0.553276932101961	0.432733037504107	-0.369642707038056	0.408656984150243
"TRINITY_DN13098_c0_g2_i2"	-0.107162276841468	0.859344195377227	-0.626136636097705	0.0952276555041522	-0.333556313884432	0.551134302178902
"TRINITY_DN13019_c0_g1_i1"	0.272442546058105	-0.51625883880026	0.419277013938678	-0.256147920900813	0.969321072502982	-0.480935757057149
"TRINITY_DN13076_c0_g1_i1"	-0.377594113892308	0.694981225810609	-0.741618530175503	0.0385262748367755	-0.467188503465561	0.874433863947268
"TRINITY_DN13076_c0_g1_i2"	-0.249212485681808	0.960251973154302	-0.549702687052334	0.41165637186199	-0.406027054235932	0.467635276408254
"TRINITY_DN13076_c0_g1_i3"	0.0495011198099514	0.278105144378381	-0.370864353507053	-0.34186673726875	-0.237880698507339	0.504912451811554
"TRINITY_DN13078_c0_g1_i1"	0.1619981609966	-0.757175554924261	0.925970207327229	-0.301209501075493	0.439764280283064	-0.773228244007611
"TRINITY_DN13077_c0_g1_i2"	0.280400497467441	-0.548297124380967	0.961126880949684	-0.238618622118361	0.347909957043419	-0.772717202430908
"TRINITY_DN13028_c0_g1_i1"	0.244147033694083	-0.708375484397221	0.901727552397171	-0.195973212438141	0.266708516849379	-0.705010578956103
"TRINITY_DN13028_c1_g1_i1"	-0.178275019072486	0.626044947470797	-0.495261327447719	-0.385021976909502	-0.509357634679962	0.631938098487578
"TRINITY_DN13028_c1_g1_i2"	-0.223775925457994	0.636989870251147	-0.546917968592658	-0.0812957173454466	-0.564391539652783	0.644317814925099
"TRINITY_DN13063_c0_g1_i1"	-0.480987363980238	0.676623948404063	-0.747214128647837	-0.148017059829127	-0.438675082010757	0.920587420995845
"TRINITY_DN13063_c1_g1_i1"	-0.463049715608999	0.750016346381241	-0.782563569658654	-0.0763905252071801	-0.409331151368989	0.908594505899038
"TRINITY_DN13063_c1_g1_i2"	-0.172844781614882	0.917249610372641	-0.438844955082347	0.350447234389118	-0.418671039669212	0.370302831894454
"TRINITY_DN13063_c1_g1_i5"	-0.146759797068463	0.58568588740293	-0.383612130934815	-0.16606042328708	-0.446522205128062	0.496610382872417
"TRINITY_DN13062_c0_g1_i1"	-0.269166769960457	0.733481928339255	-0.569262525974406	0.0247795901374301	-0.461981372363031	0.515612786484402
"TRINITY_DN13062_c0_g4_i1"	-0.0154103283188141	0.827173477308229	-0.465473902891411	0.210238047980011	-0.36761694956284	0.350404692695195
"TRINITY_DN13022_c0_g1_i1"	0.645672852931289	-0.744689703385775	0.862880684736672	-0.292219063453446	0.379720567086835	-0.808824607893331
"TRINITY_DN13017_c1_g1_i5"	-0.0948639223674062	0.194340479231818	-0.587269153266944	0.00929747825042854	-0.0650989769373252	0.515894692161237
"TRINITY_DN13088_c0_g1_i1"	0.230318575670922	-0.4139155610068	0.657119370124379	-0.268279875288497	0.0736539399246496	-0.389081075912196
"TRINITY_DN13036_c1_g1_i1"	0.0581736997382492	-0.420922703219665	0.791680788129321	-0.0892383495989388	0.153225184841355	-0.504849500304543
"TRINITY_DN13004_c0_g2_i3"	-0.469121214950703	0.814862414181255	-0.710961814662691	0.380991774646335	-0.555098557370408	0.714177254270551
"TRINITY_DN13090_c0_g1_i4"	-0.208336323922018	0.518828965122482	-0.58717055968044	-0.0692796398486906	-0.235947669617613	0.709004326158383
"TRINITY_DN13065_c0_g1_i2"	-0.250225102603705	0.464328317581011	-0.601969911447984	0.179371551144208	-0.344192538219002	0.571667504655385
"TRINITY_DN13067_c1_g1_i1"	0.210765943454246	-0.706797355702194	0.613176773237547	-0.218152526020307	0.394714141056779	-0.598418563338718
"TRINITY_DN13067_c1_g1_i2"	0.0104918849985134	-0.06100299475787	0.180280716703951	-0.0555773606727267	0.164882827741373	0.145752908946524
"TRINITY_DN13067_c1_g1_i4"	0.417168171410537	-0.859385474475681	0.821943857342957	-0.137255788041381	0.3225235633662	-0.84065085775209
"TRINITY_DN13048_c1_g1_i1"	0.234309066016484	-0.692356850154939	0.779292824383945	-0.160726610376207	0.501610702875325	-0.514220490700687
"TRINITY_DN13048_c1_g2_i2"	0.307553344599559	-0.412065273196423	0.515685879392381	0.0304658738204659	0.482657365064669	-0.512840413553095
"TRINITY_DN13048_c1_g2_i4"	0.372581700739001	-0.62814956055124	0.941895323800737	-0.339199126116803	0.497453852241329	-0.744252843221891
"TRINITY_DN13048_c0_g1_i1"	0.0510031390076412	-0.345414956647968	0.367328842066632	-0.322506846878424	-0.030408002093777	0.0428639651321065
"TRINITY_DN13048_c1_g3_i1"	0.352170301383332	-0.694709640583018	0.455720166416967	-0.340153746087322	0.457578883867142	-0.332819287250545
"TRINITY_DN13097_c0_g3_i1"	0.317459561076929	-0.601603199784012	0.92765731376098	-0.114268194676214	0.439533070334512	-0.790038636803413
"TRINITY_DN13097_c0_g3_i2"	0.241819749029115	-0.658074435318091	0.956877795472276	-0.251252380770871	0.298873870714419	-0.709307914751288
