"kMEblack"	"kMEblue"	"kMEbrown"	"kMEcyan"	"kMEgreenyellow"	"kMEred"	"kMEsalmon"	"kMEyellow"
"TRINITY_DN3065_c5_g1_i2"	0.577389792131959	0.841157035849539	-0.674405736935539	-0.343788062422881	-0.0141544366025631	-0.341458404197922	0.483682086468121	-0.566657780599359
"TRINITY_DN3098_c0_g1_i10"	0.841910661413436	0.95566591443048	-0.667901021045542	-0.160553748460023	0.215265587269573	-0.545230108529427	0.418174554796365	-0.638459003188885
"TRINITY_DN3025_c9_g1_i1"	0.213243542976383	0.355212113995366	-0.167988753663885	-0.129865740781952	0.0934552103172061	-0.140457507350205	0.182468226037364	-0.415741274244206
"TRINITY_DN3025_c10_g1_i1"	0.598420591695478	0.88517324420245	-0.703940976157467	-0.0927087505854447	0.409106456511116	-0.432757796053862	0.346995424535052	-0.661605976700605
"TRINITY_DN3025_c10_g1_i4"	-0.0646820420192166	0.569024106921218	-0.43097505234207	0.248901154513213	0.465139619594441	-0.490989888549662	0.307597121262709	-0.534280009844869
"TRINITY_DN3025_c4_g1_i7"	0.52983874734252	0.432339916113746	-0.464011011615389	0.0277945526553442	0.323786851816656	-0.0350696347979772	0.357152469451138	-0.335472814982186
"TRINITY_DN3083_c0_g1_i6"	0.02278303480957	-0.296512044979085	0.127004016762597	-0.106019034835251	-0.236300388609824	0.328750719371091	0.0412160475438513	0.276854655450343
"TRINITY_DN3083_c0_g1_i2"	0.134469907567229	-0.185401211699076	0.0396578102145922	-0.162449251010217	-0.261793165072313	0.284224079305536	0.0803283958089872	0.196225156974864
"TRINITY_DN3049_c0_g4_i1"	-0.521683747488562	-0.849865118523606	0.588335872556655	-0.120953600593685	-0.4635910667325	0.61418761830803	-0.573888439606265	0.785305803020307
"TRINITY_DN3049_c0_g1_i15"	-0.60926332785943	-0.723810407232794	0.863618845552188	-0.00783647522850706	-0.419549013104363	0.105754647383112	-0.296183503631866	0.629035203268387
"TRINITY_DN3049_c0_g1_i13"	-0.460617313766542	-0.850445960252866	0.744815049373085	-0.0107017542124958	-0.343391394778414	0.371326677072138	-0.532100161265376	0.811943785679446
"TRINITY_DN3049_c0_g3_i1"	-0.347238762768067	-0.718495528021724	0.840958719479735	0.0940790437806057	-0.309150067138476	0.186500032748688	-0.367260489174294	0.48937447614418
"TRINITY_DN3049_c0_g3_i3"	-0.514873158221061	-0.685916365729474	0.860473706209367	0.101261214008041	-0.337629023956327	0.141923788810013	-0.337659084274805	0.658548578271923
"TRINITY_DN3049_c9_g1_i1"	0.826903481782377	0.698449616456594	-0.523039798185794	-0.250460267668452	-0.0385297708123737	-0.162800962349216	0.388306013277742	-0.624780235639148
"TRINITY_DN3049_c9_g1_i2"	0.892253990728546	0.676584556446294	-0.474349719928354	-0.34038954278164	-0.0376143494664622	-0.173602189979504	0.130023737122715	-0.337831729636978
"TRINITY_DN3049_c0_g2_i7"	-0.313599185081213	-0.336181892213359	0.782324658578226	-0.149861943418001	-0.56579623708278	-0.222976946267171	-0.0748630823689654	0.184154094266692
"TRINITY_DN3049_c0_g2_i14"	-0.317070748657829	-0.279200138022728	0.723573525475435	0.0778229814533843	-0.307138685779316	-0.234697096700629	-0.271079879703835	0.276808930625501
"TRINITY_DN3007_c0_g1_i15"	0.109295509242076	0.626689800614828	-0.359736153657948	0.108660455357695	0.444220421022287	-0.704951225917012	0.444516162318598	-0.589440276339285
"TRINITY_DN3066_c2_g1_i1"	0.796559785275658	0.866791098764605	-0.698274736523544	-0.0264643051267467	0.363599646118362	-0.472250531129116	0.443038768712612	-0.566745451802289
"TRINITY_DN3066_c1_g2_i2"	0.886776168199047	0.656760550693727	-0.425285858114907	-0.21661197093356	0.1893414214236	-0.264689347697519	0.0239792382587331	-0.361745705552376
"TRINITY_DN3044_c0_g1_i5"	-0.58756770639828	-0.756642850720587	0.947091229482726	0.0965614651038942	-0.372619865459306	0.163126102346522	-0.339655379526421	0.431135465222632
"TRINITY_DN3044_c0_g1_i17"	-0.470529784715836	-0.712166207481053	0.914704778366814	-0.0212900123864534	-0.491933855446537	0.0423249374236363	-0.412463952738076	0.634478147561763
"TRINITY_DN3044_c0_g1_i8"	-0.543732750321701	-0.687729588710959	0.876479224108891	0.191192214593904	-0.258898629138551	-0.0689721672425333	-0.357806661306618	0.559802942797864
"TRINITY_DN3044_c0_g1_i14"	-0.520622478667716	-0.731889186441338	0.923492065475227	0.0463936652185197	-0.45127142218011	0.00186002764633465	-0.235719089814906	0.600665726150867
"TRINITY_DN3044_c5_g1_i1"	0.548992879898684	0.645315872892052	-0.506756416644991	0.152075515014539	0.495606781765891	-0.41379573101694	0.427940604092658	-0.529638060108433
"TRINITY_DN3044_c5_g1_i8"	0.0717035104467494	0.347470579794287	-0.210390596982412	0.57980820360623	0.735409406309949	-0.564647201241272	0.47759738616725	-0.417275044468847
"TRINITY_DN3044_c1_g1_i4"	0.857044942908302	0.84513833102945	-0.657516563904409	-0.138751483068756	0.27479185138065	-0.457888265495945	0.313013797294879	-0.579660654913196
"TRINITY_DN3044_c1_g1_i12"	0.839427002136651	0.717300911957741	-0.601210734227116	0.0368255441287295	0.402870351749468	-0.344645551982197	0.0613824428019601	-0.440150336384385
"TRINITY_DN3092_c1_g1_i24"	0.637953373156264	0.949430297487128	-0.750086980548648	-0.216364214025727	0.246887534412339	-0.486876547942082	0.33133573334659	-0.694457942911762
"TRINITY_DN3091_c6_g1_i1"	0.125379574946208	0.277265828123657	-0.28487169847216	0.576873146381975	0.940312559371608	-0.343314852827678	0.176866669606199	-0.317814264166207
"TRINITY_DN3091_c4_g1_i12"	-0.483760224539834	-0.759873122856819	0.743706588478134	0.0252844574968824	-0.41833680023736	0.236950335842643	-0.421521655564411	0.901768235874287
"TRINITY_DN53323_c1_g1_i9"	0.531207851992204	0.92779527722006	-0.684451407282913	-0.0821015446937413	0.278897701901164	-0.564994662966867	0.387685868233529	-0.584196444871729
"TRINITY_DN53323_c1_g1_i1"	0.674058739883959	0.973601105992129	-0.768707548086624	-0.101035456606459	0.294354855201267	-0.50095732534236	0.354794185252038	-0.64409738021441
"TRINITY_DN53400_c0_g1_i8"	-0.319477982023933	-0.459006944183681	0.838909973913509	0.145460026474119	-0.285888494426254	-0.0640218149405597	-0.294022563006693	0.399179199423766
"TRINITY_DN53310_c0_g1_i3"	-0.336732173611467	-0.609596098528266	0.282655436833892	-0.136224688821431	-0.356472053444603	0.433858963316288	-0.364954268344563	0.948973713943327
"TRINITY_DN53336_c1_g1_i2"	-0.240214870354967	-0.586120746108791	0.0221492648009405	-0.193457704556683	-0.342400494126054	0.982709090712552	-0.335608668327408	0.48113781898881
"TRINITY_DN53354_c1_g1_i7"	-0.518398033646447	-0.698641065386939	0.963047961792218	0.115913582413536	-0.333849181036025	0.0017569305686524	-0.341674282147125	0.478217311614712
"TRINITY_DN53306_c0_g1_i2"	0.56227978343135	0.794598393400394	-0.460998287698458	-0.0465697824338768	0.337535775686995	-0.475057098239458	0.29005490251231	-0.587991599705429
"TRINITY_DN53306_c8_g1_i1"	0.462814868713924	0.427286878844557	-0.333426534699377	-0.309242606762129	-0.253425872905189	-0.0463920822245848	0.147284164347219	-0.21824487527617
"TRINITY_DN69713_c1_g2_i1"	-0.018756095005373	0.410682632014794	-0.174179622703854	-0.105462423617001	0.128490792448296	-0.375308816218001	0.450127255807532	-0.490539566542607
"TRINITY_DN69761_c8_g1_i1"	-0.416966978928808	-0.712466490226097	0.82927168862027	0.161691541275221	-0.387808337096516	0.0793109913179466	-0.362371698308808	0.725159452268391
"TRINITY_DN69761_c1_g1_i12"	-0.547214530144571	-0.770570226800684	0.885539028666811	0.197953721943307	-0.319864556011023	0.123138953494185	-0.325938655160282	0.653330172041557
"TRINITY_DN69782_c2_g1_i1"	-0.532939991090504	-0.684182219671522	0.96885183060384	0.138181413222536	-0.315990601682098	-0.0233230974612023	-0.313698462008313	0.388965387397708
"TRINITY_DN69782_c0_g1_i8"	-0.459397485389878	-0.67426869663187	0.975953089211331	0.0658455422482163	-0.379490207940422	-0.0435349559548778	-0.351202304959785	0.484844309929182
"TRINITY_DN69763_c2_g1_i5"	-0.263943274309593	-0.604363600875086	0.269578566880562	-0.135437319759025	-0.301366734422533	0.373826508381478	-0.377564652399394	0.948265091572232
"TRINITY_DN69785_c0_g1_i3"	-0.477172376009235	-0.745998108176552	0.579868365744711	-0.0281636581722767	-0.405223670835728	0.341231096844753	-0.422267242949282	0.930571082451995
"TRINITY_DN27060_c0_g1_i1"	0.122614605342166	0.350323432385386	-0.292868687088635	-0.0452293153666929	0.117868201839913	-0.265114868660205	0.97490033856884	-0.36707071780921
"TRINITY_DN27026_c0_g1_i7"	-0.308526375866614	-0.475425160576344	-0.0923632714989471	-0.197620427766724	-0.339707641652044	0.949210719580439	-0.253695257161198	0.342729978073042
"TRINITY_DN27036_c0_g1_i3"	-0.595718988020291	-0.722305949329831	0.901535758674591	0.269200070332265	-0.258462022208394	0.0316630962921176	-0.257130049135963	0.370541037323172
"TRINITY_DN27025_c0_g1_i3"	-0.426052679003041	-0.677346113449629	0.442160285648381	-0.0773373677632427	-0.372844671167444	0.42109877135777	-0.346278897662499	0.959476694007513
"TRINITY_DN27064_c1_g1_i8"	-0.585449395919087	-0.724270139416029	0.964995784858134	0.0937344981192452	-0.313242291115661	0.0334153318592006	-0.303703886128855	0.414519072465116
"TRINITY_DN27000_c2_g1_i1"	0.583130646256133	0.389206965620641	-0.0769004126022027	-0.0606248409031202	-0.139302161783983	-0.232291295109119	0.321170799287532	-0.307382535308509
"TRINITY_DN27083_c2_g1_i1"	-0.502612185419117	-0.753829895476168	0.683507530081555	-0.0185731519641073	-0.401886164051338	0.276563275556986	-0.410377265836164	0.919005515406762
"TRINITY_DN27083_c2_g1_i2"	-0.523617695403567	-0.801887877832973	0.574257590570205	-0.10873194884926	-0.42054558041136	0.403015787670515	-0.393762214603044	0.975823074765365
"TRINITY_DN27083_c0_g1_i16"	0.697010276791488	0.890830503844529	-0.60524531320575	-0.257538391128203	0.117635730525168	-0.492709199527048	0.338538837776144	-0.601246285883098
"TRINITY_DN27073_c2_g1_i49"	-0.175814252421543	-0.490898355772968	-0.10923845221506	-0.287051709004794	-0.301302239066632	0.947689120514562	-0.288330851514365	0.340802993365458
"TRINITY_DN27071_c0_g1_i2"	-0.451014357769269	-0.677886667212971	0.423264074418339	0.00290613268862093	-0.331273323830327	0.398558065110177	-0.338200364403103	0.953434367017343
"TRINITY_DN27004_c0_g1_i1"	-0.244516468523704	-0.634763274918659	0.381790073951678	-0.173613845763184	-0.450829383949523	0.759567611555433	-0.366904353611839	0.557328387436304
"TRINITY_DN27011_c2_g1_i4"	0.782153262440946	0.950264038424328	-0.657465050209687	-0.18504225157916	0.247213943948107	-0.475294136991963	0.389260724667351	-0.660575500590983
"TRINITY_DN27059_c1_g1_i10"	0.858686638398358	0.717473934839276	-0.577987029988202	-0.087974699535778	0.260337976838349	-0.387129585002658	0.441392110885406	-0.418730688282848
"TRINITY_DN86908_c0_g1_i1"	-0.316124368510118	-0.474147696729521	-0.0391317679335772	-0.211419590629154	-0.374803473698792	0.936629497114027	-0.159281654623246	0.224286326075398
"TRINITY_DN552_c0_g1_i14"	-0.538267949692884	-0.733612535415047	0.936771934687707	0.0184934367340024	-0.391966051607609	0.0927208312812372	-0.391367796546066	0.641391868381562
"TRINITY_DN552_c0_g1_i11"	-0.536798313210993	-0.670892028123194	0.889796106576303	-0.0665331808769296	-0.476685520002362	0.020685389763318	-0.392261844109751	0.650827051202204
"TRINITY_DN552_c0_g1_i2"	-0.415680360358268	-0.702176583219465	0.909913452012988	-0.0247349312323066	-0.472199745018159	0.0682603172612985	-0.368646718835571	0.654715273474817
"TRINITY_DN552_c0_g3_i3"	-0.473375543130578	-0.672474611064175	0.953447254868205	0.0410582495616782	-0.371822416757029	0.00633243937115143	-0.372382079036817	0.553005287027441
"TRINITY_DN552_c0_g3_i1"	-0.485169667457742	-0.726633520615566	0.917210482746114	0.0487424364989334	-0.376001178407026	0.0401424010987672	-0.386181493431922	0.590250120504802
"TRINITY_DN552_c0_g2_i1"	0.852901717197779	0.904169011574984	-0.790780428744137	-0.251663556324746	0.251527143678511	-0.350337166491524	0.323440966315421	-0.537472200654395
"TRINITY_DN545_c3_g1_i1"	0.942321917973089	0.848372476740834	-0.640318705254116	-0.238338150598099	0.109835511506894	-0.381765099484046	0.243595741169245	-0.514471586954996
"TRINITY_DN545_c7_g1_i1"	0.653706558548758	0.852960072117114	-0.832698238035778	-0.109721001892383	0.358013438059637	-0.344035259292886	0.454800829446666	-0.491890340494369
"TRINITY_DN545_c7_g1_i2"	-0.235224599596254	-0.472282757311454	0.0902434858804002	-0.296297394528047	-0.423300245973365	0.662021230235789	-0.147979277174391	0.469568809263318
"TRINITY_DN545_c1_g2_i12"	0.4811848780944	0.436917541551268	-0.41443057556218	0.0929609714146935	0.449991387725963	-0.244483660501402	0.520027834677264	-0.26916060626606
"TRINITY_DN545_c1_g2_i9"	0.360019516928579	0.327249992836153	-0.262196159886743	-0.385700696125074	-0.324468286148886	0.0968008005680023	-0.0773464063143879	-0.122995340210037
"TRINITY_DN545_c1_g2_i13"	0.0906190915385905	0.601143299956162	-0.528450849393102	0.106798182552211	0.262714981966505	-0.401453217442238	0.200631753684162	-0.329611381726924
"TRINITY_DN545_c1_g2_i4"	0.228799147729301	0.352942463854712	-0.343999346419863	0.40395514794212	0.736598835281209	-0.291131018583831	-0.0444176570772365	-0.332131852911014
"TRINITY_DN545_c2_g2_i3"	0.801304113078794	0.924592966554669	-0.807551382550696	-0.109511920855476	0.365076026675167	-0.403850768804352	0.337548723436671	-0.562454449022193
"TRINITY_DN545_c2_g1_i5"	-0.496664683123006	-0.649442891228777	0.961229817471937	0.168963166944634	-0.317177932564095	-0.0421746210098725	-0.318772588054625	0.402912433314564
"TRINITY_DN545_c2_g1_i26"	-0.404058883718309	-0.527853267350594	0.885174551195571	0.244398775032021	-0.271440827961954	-0.0355579437469612	-0.27412222022695	0.385215118201473
"TRINITY_DN545_c2_g1_i18"	-0.550002613808302	-0.700274687262789	0.958678029246478	0.23504289479028	-0.292270309998784	0.00506505106525548	-0.29488254495604	0.416915433901669
"TRINITY_DN545_c2_g1_i3"	-0.535982873183935	-0.644185445611865	0.943087950737846	0.184714928729814	-0.278004861310674	-0.00442103158574752	-0.272126434261274	0.338566449656548
"TRINITY_DN545_c2_g1_i19"	-0.362520639992301	-0.562049654668481	0.901369792944556	0.104231208602284	-0.353842308765109	-0.107953013304302	-0.366449213551256	0.42611569914467
"TRINITY_DN578_c18_g1_i4"	0.0031474125725474	0.162090872632943	-0.020494855647837	-0.21361245672921	-0.192082862089513	-0.101834829776706	0.274015522851433	-0.137583243760203
"TRINITY_DN578_c18_g1_i1"	0.205578168154697	0.43153188920595	-0.288813590673077	-0.0518275576433634	0.169099091466614	-0.175735283761365	0.335830612113537	-0.51219960139101
"TRINITY_DN578_c18_g1_i5"	0.194390060861749	0.353108258232338	-0.0906624709848034	-0.353555481197739	-0.276457412297067	-0.213107522720324	-0.194046175890847	-0.332628637961859
"TRINITY_DN578_c18_g1_i2"	0.0641400108692286	0.35341092188928	-0.273082094693358	0.487224171631075	0.643684209145986	-0.351376490465725	-0.105216310765116	-0.369030289645992
"TRINITY_DN510_c0_g2_i1"	0.0667815136851432	0.305039062552797	-0.28967431561824	0.672768598031536	0.965622057867858	-0.326890750972349	0.16787078919466	-0.363834630678806
"TRINITY_DN570_c7_g2_i2"	-0.581282843112498	-0.676536748873953	0.840009340955066	-0.0191065961508633	-0.414318510232647	0.0429314048784247	-0.350735860607932	0.496510005847115
"TRINITY_DN570_c2_g1_i6"	0.797904242831028	0.89515760064165	-0.59627172784805	-0.240638000835566	0.160075169614702	-0.475394061737848	0.305651878702281	-0.569932413953906
"TRINITY_DN570_c8_g2_i1"	0.788412166763166	0.782554368013741	-0.67099654518121	-0.00477145234739651	0.404795809415271	-0.37259120828861	0.391511759412683	-0.494666390724739
"TRINITY_DN570_c3_g1_i1"	0.870509517308975	0.64475856587251	-0.608402258634552	-0.0649079455664632	0.269330616575974	-0.208043284261229	0.477401870938018	-0.43896056271839
"TRINITY_DN570_c1_g2_i5"	-0.213631344254682	-0.289526278362671	0.53424569704048	-0.0470472248697784	-0.496560825201264	-0.168921963284193	-0.0291100935430993	0.291683628547496
"TRINITY_DN570_c7_g1_i2"	-0.600909311139572	-0.77693489837855	0.865197746847876	0.172497891349905	-0.276279242426238	0.0984699612903393	-0.294009580650813	0.594215658018892
"TRINITY_DN570_c4_g1_i1"	0.851493542372633	0.895155122034847	-0.624544320879843	-0.163698978207866	0.238446775116754	-0.509624185506695	0.200171636993159	-0.532748661346618
"TRINITY_DN570_c7_g3_i1"	-0.602067040319961	-0.646586917264107	0.929512621191543	0.149802598589771	-0.307121450645517	-0.0151325352618217	-0.310666947612729	0.361272767296404
"TRINITY_DN501_c0_g2_i2"	0.859966800528751	0.827552602999632	-0.578362842257581	-0.229627932559385	0.105315967191628	-0.500663599731574	0.217569343287017	-0.440643202318193
"TRINITY_DN501_c0_g2_i1"	0.912745960364044	0.834309636342029	-0.607465088464305	-0.208422565109888	0.135229748288862	-0.447006918447228	0.233169586015036	-0.483748915425396
"TRINITY_DN501_c0_g2_i8"	0.508110655544606	0.292516976518013	-0.343853114001543	-0.0774982413759367	0.10407892839809	0.0279037968604479	0.135642879504494	-0.1500944435737
"TRINITY_DN501_c0_g2_i7"	0.887590441564396	0.542708189687301	-0.45614880787178	-0.215102234080318	0.0136091887844234	-0.113636516115111	0.287301894670024	-0.269434575146186
"TRINITY_DN501_c31_g1_i1"	0.852287822170622	0.714521436285656	-0.529711677300494	-0.345130240546324	-0.0674824285145048	-0.229482528661747	0.083167249231293	-0.395737237397305
"TRINITY_DN501_c20_g1_i2"	0.611894097952614	0.904341369510452	-0.622976096530667	-0.15403480949633	0.380007092217409	-0.503417371066759	0.415188248481002	-0.653033954914535
"TRINITY_DN501_c14_g1_i8"	-0.410761316404157	-0.721836358061889	0.415253332464674	-0.136974836441768	-0.341464899514	0.384527409571652	-0.410129827636883	0.965013199469326
"TRINITY_DN501_c14_g1_i14"	-0.341237718545296	-0.569681979539962	0.200322363500217	-0.115881599590204	-0.31316692953225	0.451868449151248	-0.322056402587201	0.918446909046134
"TRINITY_DN582_c3_g1_i7"	0.182885881007772	0.592961822433061	-0.259042695808963	0.0298195932471794	0.155205161547481	-0.531156459922917	0.41703023687317	-0.470132082371097
"TRINITY_DN582_c3_g1_i10"	0.503741633690251	0.650885602940817	-0.346443120144843	0.0457832549385836	0.2694323490797	-0.420763047249673	0.321791698035779	-0.52619635936763
"TRINITY_DN582_c3_g1_i17"	0.667078858904115	0.681010400696767	-0.448200264374902	-0.025809048553579	0.263882664054594	-0.328962454066988	0.483841861414202	-0.519319228328439
"TRINITY_DN582_c3_g1_i11"	0.683360473641867	0.828683806929102	-0.554909497623702	0.167373778552695	0.426384909443503	-0.555929663721294	0.409763143684105	-0.652895758621437
"TRINITY_DN582_c3_g1_i16"	0.375552437693564	0.385803802018854	-0.330076035073065	0.111481894834282	0.393169111463841	-0.22638577166911	-0.142390944903618	-0.206953173355014
"TRINITY_DN582_c3_g1_i5"	0.282500556431565	0.429014892780844	0.00925275702722181	-0.304348557612018	-0.248538678310169	-0.373960957257657	0.0763492146921255	-0.206655521419434
"TRINITY_DN582_c3_g1_i14"	0.450241447116808	0.391471727711913	-0.298551468119535	-0.509668522233236	-0.409933760954931	0.0386337147367508	-0.240323839366354	-0.192440318354251
"TRINITY_DN582_c30_g1_i6"	0.457523140130721	0.840322266155383	-0.572471379172106	-0.0960609807186964	0.12187717427494	-0.466277152625578	0.426979185645738	-0.610657820292665
"TRINITY_DN582_c15_g2_i1"	-0.0722381302981729	-0.220236135244513	0.624638106212944	0.0427160324524272	-0.176370373073587	-0.22302853730459	-0.21232465222789	0.109141448446093
"TRINITY_DN582_c20_g1_i2"	-0.533200853550338	-0.675886567523367	0.829584102477954	0.0814817241830287	-0.306828129535092	0.0421346950637422	-0.250271249798351	0.416489749968278
"TRINITY_DN582_c7_g1_i7"	-0.367308642357156	-0.501672843607185	0.869776476732542	0.132712533107499	-0.287827429653711	-0.0502174278679225	-0.291356778578234	0.396950120448528
"TRINITY_DN562_c2_g1_i1"	-0.239128361749139	-0.444253466263705	-0.110262062538591	-0.167352683029419	-0.343796962763387	0.935839351989175	-0.18403811324541	0.337117682825133
"TRINITY_DN511_c1_g1_i16"	-0.511001672749602	-0.702186744026986	0.938820434171067	0.104155315729276	-0.352148036194624	0.0344074155146273	-0.351713648858675	0.557877196724484
"TRINITY_DN511_c1_g1_i15"	-0.45215284522621	-0.613121597358859	0.884631268913982	0.134014377006934	-0.304577023335314	0.0541889229330748	-0.307133820371875	0.543967602253714
"TRINITY_DN511_c2_g2_i1"	-0.10125875215935	0.283647082163716	-0.215860853229811	0.243585086178562	0.178333135399708	-0.185425306207945	0.300960072820191	-0.320928970822462
"TRINITY_DN599_c0_g1_i5"	0.738706139828986	0.95831030955811	-0.82205471309308	-0.122775502211152	0.303918511086401	-0.406802395447568	0.345800680712563	-0.610661920681449
"TRINITY_DN538_c5_g1_i2"	-0.504279006420479	-0.63289459265856	0.647786170251944	0.184951010906204	-0.305698222412131	0.215286535939895	-0.317651001576259	0.707894823272462
"TRINITY_DN538_c2_g1_i3"	0.30636154375913	0.698658074259355	-0.307135947473905	0.164938857396325	0.27047587954553	-0.702909117829728	0.357719723006432	-0.61201516552535
"TRINITY_DN546_c0_g1_i2"	0.644505242695578	0.83890327147693	-0.706865462984999	0.0090851082489528	0.335037868555411	-0.425758469330353	0.595369405353425	-0.696780419454556
"TRINITY_DN567_c1_g1_i5"	0.777059555131263	0.933407078737838	-0.616388325473801	-0.263330757727731	0.0962608588121661	-0.519926591160776	0.358417122255104	-0.613231080363463
"TRINITY_DN558_c1_g1_i15"	-0.498138284956532	-0.569212123167968	0.86403257482747	0.142205658533974	-0.282013464369704	-0.0782825705955385	-0.0559794939136726	0.428735854245356
"TRINITY_DN558_c1_g1_i28"	-0.477975946370471	-0.667173828254525	0.939024155164431	0.175653208298093	-0.335998133481111	0.0200069435989199	-0.347490936510123	0.522029618679333
"TRINITY_DN558_c1_g1_i11"	0.768315752313818	0.90244926192948	-0.643934642663723	-0.0211274091526388	0.319541105048506	-0.510415722867757	0.132263198791747	-0.594649839435651
"TRINITY_DN550_c3_g1_i1"	-0.417261697169498	-0.682105645096796	0.91330037112077	0.123047217504084	-0.383063438308912	-0.00858828788030946	-0.354121751987158	0.585336389544951
"TRINITY_DN583_c0_g1_i5"	0.428016146802155	0.71077248039287	-0.52065769434568	0.0537049986635035	0.40710107218614	-0.542883347905327	0.50009889581383	-0.7732302141069
"TRINITY_DN522_c3_g1_i6"	0.392639757775672	0.814744780820568	-0.488195597583105	0.0390591886314261	0.361923191697424	-0.67994369970159	0.409597485071962	-0.662008447514209
"TRINITY_DN522_c3_g1_i9"	-0.316009007259371	-0.182669833436905	0.307754069951632	0.189599989399966	0.0294215874231526	-0.173725862245582	0.115817322637453	-0.0157321583773797
"TRINITY_DN522_c3_g1_i5"	-0.569524765163138	-0.520570276085286	0.808261703801178	0.266869752774521	-0.160021966717063	-0.0842883626517325	-0.188972152600876	0.199297305416305
"TRINITY_DN522_c5_g1_i4"	0.0862147019972141	0.275606911167525	-0.260985722929485	0.605507568174446	0.953871334002904	-0.393679662374644	0.159252178350033	-0.299612439714258
"TRINITY_DN522_c5_g1_i1"	0.182379871757688	0.293699752978176	-0.0960738657947689	-0.711913362634702	-0.633756419077718	-0.0665585785227209	0.0985338748949292	-0.270367095917215
"TRINITY_DN522_c32_g1_i4"	0.786644122722936	0.652825753736936	-0.401076291121876	-0.168070069076914	-0.0222811117027623	-0.312964964006918	0.154519758427061	-0.384911597450727
"TRINITY_DN526_c1_g1_i12"	-0.02165393505607	-0.326561249093961	-0.190827214587765	-0.311143505897262	-0.294511491295444	0.870292931703848	-0.296649092809634	0.355831691005866
"TRINITY_DN592_c0_g2_i1"	0.347703145688023	0.544157548172893	-0.601212082142466	-0.128604828042929	0.189534056836219	-0.0772817265192315	0.177668725416463	-0.4986193112768
"TRINITY_DN559_c3_g1_i3"	-0.138198294954356	0.145509800382714	-0.0383205811495469	-0.023225100543319	0.10374780822328	-0.307838208025455	0.541197572482211	-0.292628715922218
"TRINITY_DN559_c13_g1_i1"	0.587239877044894	0.838037372433219	-0.642999022455037	-0.0999425337898434	0.420435422149787	-0.383452742630473	0.254545146431671	-0.615633422770442
"TRINITY_DN555_c2_g1_i2"	-0.296579390810752	-0.579336365447011	0.272715309434764	-0.247551809807158	-0.399154590643196	0.386357880056541	-0.37050254315691	0.952330177450158
"TRINITY_DN525_c4_g1_i3"	-0.141654275411578	-0.45110499368568	0.281322202949434	-0.0728504912349251	-0.327105841969129	0.215835113114708	-0.281985177638151	0.833301083084975
"TRINITY_DN575_c1_g1_i1"	0.671606520275628	0.951802486426319	-0.69596862430926	-0.197504861710513	0.217965261237536	-0.496434014866607	0.496513188823807	-0.63600970051282
"TRINITY_DN575_c0_g1_i29"	0.0328536532336118	0.231075177549269	-0.226125903935621	0.657866037408238	0.969291262609139	-0.316132282418697	0.0475671613484186	-0.296547738277737
"TRINITY_DN575_c0_g1_i13"	0.0413998270919053	0.239864558578999	-0.305768780469512	0.68830749646416	0.975271813974332	-0.25918791856412	0.0333288003410388	-0.346550758728533
"TRINITY_DN580_c1_g2_i3"	0.590298976615098	0.680324075672165	-0.562754505479796	-0.351424617487092	-0.0890249304757525	-0.168180322744905	0.398820388485955	-0.517495562652833
"TRINITY_DN580_c1_g1_i27"	-0.52913744906044	-0.824399667802958	0.741522496870975	0.117783110529298	-0.359143610005584	0.323375220579582	-0.282149794542878	0.770766025425571
"TRINITY_DN527_c18_g1_i4"	0.32658456163157	0.68774938438238	-0.483736563434825	0.0344193936592787	0.335853295784755	-0.53547043256471	0.864302708799589	-0.598517648924585
"TRINITY_DN527_c53_g1_i2"	0.739690527211001	0.896728169998006	-0.559043872168776	-0.225176900366077	0.158241381964087	-0.516321788133061	0.46082522155809	-0.624742881892745
"TRINITY_DN527_c9_g1_i1"	0.843434982273939	0.833973496324392	-0.582238476208696	-0.124815923596871	0.235397577328461	-0.38435952118689	0.0859314081277297	-0.523583428644186
"TRINITY_DN521_c13_g2_i1"	-0.494536161558046	-0.702752617245986	0.730986064631372	0.0194886367460472	-0.370997430372298	0.229623803543666	-0.370690881054176	0.809015410820103
"TRINITY_DN521_c2_g1_i3"	0.609371623743587	0.850771222452192	-0.835327067506997	-0.0173444300032853	0.462631166606225	-0.382242100481625	0.4932788960466	-0.678400805303951
"TRINITY_DN521_c13_g1_i1"	0.786216386838489	0.905601462250732	-0.670990624788377	0.032589547251355	0.38827604824373	-0.511564490892423	0.405777469709019	-0.648098383266506
"TRINITY_DN536_c0_g1_i23"	0.571935529789083	0.924270936326261	-0.669579980586934	-0.132401701366046	0.243418160914127	-0.575264685470287	0.510258984704305	-0.673645106466189
"TRINITY_DN536_c0_g1_i21"	-0.589438863166342	-0.749725345350792	0.97542408265416	0.156958593656366	-0.316324676534004	0.0436044691446139	-0.311603872695576	0.468587136057245
"TRINITY_DN536_c4_g1_i6"	-0.492380197512175	-0.206069405344063	0.219233653544327	-0.0440443608345894	-0.321119473256682	0.214514573031959	0.120682175162044	0.00924085250388258
"TRINITY_DN536_c0_g3_i3"	0.698451161384665	0.926750903750264	-0.754321769741497	-0.234236089474228	0.225448179433064	-0.407312785201936	0.373367988323807	-0.626523239130788
