Accession_ID,pvalue
O14980,0.0143399112941388
Q9UPN3,0.417454638959154
P24203,NA
Q38961,0.0163571482243304
Q06732,0.738529359358386
Q9UQ07,0.238731659272281
Q6P4K1,0.991657088391901
C4R7Z3,0.0278815974734701
A2A8Z1,NA
P41001,0.063037307792015
Q9LJD8,0.14776581351149
Q627N3,NA
Q55GN6,NA
A8HUA1,0.0609128763942875
Q8BGF9,NA
Q8BZ25,NA
P02599,NA
Q9Y0H4,NA
Q9Y0H4,NA
Q684M4,NA
B8A4F0,0.389079029851453
Q642M9,0.683183684614108
Q9C652,NA
Q9VTY4,0.250671980927655
O48671,0.0992166458678652
Q39575,NA
O08848,0.485016848673261
Q8RVL1,0.210107749518175
Q803I2,0.00478690410362499
Q06732,0.656836798209038
Q9W5B6,0.657078494194732
Q5U3H3,0.628742572564387
Q92782,0.787581715961976
Q940B0,NA
Q8W1X2,0.440510282879452
Q32PJ6,0.0281373235113043
A2XCH8,0.382307735820147
O28852,0.0288468560954021
P21448,0.795949616908147
Q9NRL2,0.54132262013494
P63048,0.14161950383528
Q9M8S8,0.239314108287636
F4KEV7,0.17111058437218
O00410,0.359436497623145
Q941Q3,NA
Q3T4E5,0.385992377185567
Q8BRB7,NA
P18753,0.746628175543672
Q9GMY2,0.0834433174401046
Q503L9,NA
Q86IW8,0.253315012263292
Q9SMX1,NA
Q3ZCF3,0.769702342117781
P02889,NA
Q29092,0.666171165746954
Q24325,0.796198556116372
O75581,0.709883061266136
Q5ZKJ0,0.439488288800664
Q9LN71,NA
Q5ZJ69,0.743792660535461
Q8NE71,0.0105617399280389
Q86BA1,0.0830655894206195
Q5RH71,0.761076678014031
P19984,0.107663274052247
Q94K85,0.253459635310233
Q9VQZ6,0.572965942931137
Q08DS5,0.479580717171542
Q8BM14,0.842299887384003
Q24742,0.560296797217155
Q32LJ2,0.746799252497935
Q2HJ88,0.805045100935064
Q6PAV2,0.79752188251505
