,Data Set,Target,Sample,Control,Relative Quantity,Relative Quantity(lg),Relative Quantity SD,Corrected Relative Quantity SD,SD RQ(lg),Relative Quantity SEM,Corrected Relative Quantity SEM,SEM RQ(lg),Relative Quantity 95% CI Low,Relative Quantity 95% CI High,Unscaled Expression,Unscaled Expression(lg),Unscaled Expression SD,Corrected Unscaled Expression SD,SD Unscaled Expression(lg),Unscaled Expression SEM,Corrected Unscaled Expression SEM,SEM Unscaled Expression(lg),Expression,Expression(lg),Expression SD,Corrected Expression SD,SD Expression(lg),Expression SEM,Corrected Expression SEM,SEM Expression(lg),Expression 95% CI Low,Expression 95% CI High,Wells,Mean Cq,Cq SD,Cq SEM,P-Value
,1-FAM,Hemato,31-D08,,0.000634767781193123,-10.6214834761598,2.0507907854902E-05,7.05645695133424E-05,NaN,1.45012807121501E-05,4.98966856143939E-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,30.6178853957336,0.045104633228382,0.031893792018721,NaN
,1-FAM,Hemato,31-D10,,1,0,0.160297666383906,0.160297666383906,NaN,0.113347566908439,0.113347566908439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,20.3394901904833,0.223790616874051,0.158243862757562,NaN
,1-FAM,Hemato,31-D12,,0.000485208294868828,-11.0091081653156,5.1119899273835E-05,7.39922211117952E-05,NaN,3.6147227430102E-05,5.23204013032048E-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,30.9929892835661,0.147087730204053,0.104006731456623,NaN
,1-FAM,Hemato,31-E02,,0.00206534128102164,-8.9194040895764,0.000204185625900271,0.000275181912886355,NaN,0.000144381040694901,0.000194582996661828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,28.9707854736482,0.138021903817745,0.0975962241418049,NaN
,1-FAM,Hemato,31-E03,,0.784831454021428,-0.349545232673495,0.00772665890329138,0.00820053968774488,NaN,0.00546357290643275,0.00579865722259382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,20.6777446397411,0.013744533808918,0.00971885306053366,NaN
,1-FAM,Hemato,31-E04,,1.15465224874547E-05,-16.4021820596372,4.07934723745139E-06,4.498687712928E-06,NaN,2.88453409441649E-06,3.18105258825199E-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,36.2118596025167,0.493235290263142,0.348770018465583,NaN
,1-FAM,Hemato,31-E06,,0.00135094549023051,-9.53181482062814,0.000265180406758248,0.000294872883096251,NaN,0.000187510863856564,0.000208506615225387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,29.5634145104315,0.274042726685804,0.193777470374384,NaN
,1-FAM,Hemato,31-E07,,0.00766618058966879,-7.02727630103567,0.000394978569325548,0.000668630765106617,NaN,0.000279292024793456,0.000472793348116838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,27.1397759698336,0.0719298509381108,0.0508620853680757,NaN
,1-FAM,Hemato,31-E10,,0.00457296559142273,-7.77265422081364,0.000992325919576971,0.00105423561710883,NaN,0.000701680386880053,0.000745457153826037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,27.8610771754459,0.302950082536105,0.214218057722304,NaN
,1-FAM,Hemato,31-E12,,0.0263694526948204,-5.2449885617904,0.0174904586261552,0.0175452143828998,NaN,0.0123676219006171,0.0124063400675202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,25.4150585332766,0.926008034763077,0.6547865608142,NaN
,1-FAM,Hemato,31-F01,,0.000395359371821842,-11.304547756036,0.000496873711247097,0.000498885512391388,NaN,0.000351342770616149,0.000352765328847676,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,31.278885776228,1.75456174051932,1.24066250473169,NaN
,1-FAM,Hemato,31-F02,,8.89957633044004E-06,-16.7778319119555,8.97475632383671E-06,9.09847166092417E-06,NaN,6.34611105608178E-06,6.43359100987311E-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,36.5753754569252,1.40788767472425,0.995526921946478,NaN
,1-FAM,Hemato,31-F07,,0.00143204267318874,-9.44770980080259,0.00032390377007787,0.000351099941813287,NaN,0.00022903455227395,0.000248265149730377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,29.4820261964118,0.315772799113448,0.223285087567376,NaN
,1-FAM,Hemato,31-F11,,0.00673748439918086,-7.21357425739071,1.11801554386032E-05,0.000486841163369072,NaN,7.90556372535598E-06,0.000344248687979018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,27.3200562504221,0.00231667302867848,0.00163813520837053,NaN
,1-FAM,Hemato,31-F12,,0.00129031085998747,-9.59806560495553,0.000160220563192331,0.000202613806284878,NaN,0.000113293046718825,0.000143269596386055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,29.6275253048891,0.173355879194801,0.1225811177372,NaN
,1-FAM,Hemato,37-A04,,0.000146190412727198,-12.7398636781391,5.6833058068533E-05,5.98152649875471E-05,NaN,4.01870407558285E-05,4.22957794911648E-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,32.667839054259,0.542746218705996,0.383779531710367,NaN
,1-FAM,Hemato,37-B02,,0.00311406171112687,-8.32698675018266,3.68270082307332E-05,0.000262278967512655,NaN,2.60406272507643E-05,0.000185459236490805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,28.3975040149519,0.0165102594358992,0.0116745164062735,NaN
,1-FAM,Hemato,37-B05,,0.00129910874188765,-9.58826208804413,5.02032170117218E-05,0.000134464590993749,NaN,3.54990351863683E-05,9.50808241211553E-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,29.6180384548231,0.0539511511736006,0.0381492248476736,NaN
,1-FAM,Hemato,37-C04,,3.53559777932877E-05,-14.7876863158765,1.00024689491386E-05,1.12899758372987E-05,NaN,7.0728136225438E-06,7.9832184739862E-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,34.6495142532241,0.394965382654633,0.279282700409031,NaN
,1-FAM,Hemato,37-C08,,0.00131094905345903,-9.57517266451065,0.000226233400957885,0.000258811928873073,NaN,0.000159971171948215,0.000183007669958121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,29.6053718373597,0.240927061344325,0.170361158847919,NaN
,1-FAM,Hemato,37-D02,,0.000569900257890685,-10.7770029340229,0.00020552097958859,0.000214527219448472,NaN,0.000145325278343194,0.000151693651621109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,30.7683813649276,0.503468126210821,0.356005726154956,NaN
,1-FAM,Hemato,37-F01,,0.000717974749364568,-10.4437792731155,0.000132294933710807,0.000152120665442136,NaN,9.35466447435367E-05,0.000107565554092745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,30.4459212786097,0.257246050522357,0.181900426757815,NaN
,1-FAM,Hemato,37-F06,,0.0030481758563238,-8.35783814701207,0.000636963217753496,0.000686157803569123,NaN,0.0004504010106399,0.000485186835867794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,28.4273588699689,0.291735318023978,0.206288021686369,NaN
,1-FAM,Hemato,37-H04,,0.000492715569024556,-10.9869573203214,7.90352803768974E-05,9.58412948585699E-05,NaN,5.58863827074842E-05,6.77700295121941E-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,30.9715539408014,0.223943976858068,0.158352304642223,NaN
,1-FAM,Hemato,38-B01,,0.00936961805799453,-6.73779404542949,0.00175032894656222,0.00186100669408008,NaN,0.00123766946742125,0.00131593045321758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,26.8596443823105,0.260802926810699,0.184415518101144,NaN
,1-FAM,Hemato,38-C02,,0.000322978821319254,-11.5962728133282,3.84945960027432E-05,5.3746058455511E-05,NaN,2.72197898725763E-05,3.80042023959404E-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,31.5611877199117,0.16639504684068,0.117659065976898,NaN
,1-FAM,Hemato,38-D01,,0.000874797772572366,-10.1587628325778,0.000136046106523638,0.000162569742156588,NaN,9.61991244768919E-05,0.000114954167094672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,30.170111254293,0.217116646401851,0.153524652979231,NaN
,1-FAM,Hemato,38-D08,,0.00348358724815472,-8.16521058791137,2.43931570262066E-06,0.000284861967213405,NaN,1.7248566747779E-06,0.000201427828718739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,28.2409534413578,0.000977588294681056,0.000691259312377568,NaN
,1-FAM,Hemato,38-E08,,0.000657095217295031,-10.5716099381251,5.87181093906686E-05,9.10339218158809E-05,NaN,4.15199733285952E-05,6.43707034340154E-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,30.5696228403801,0.124755135145568,0.088215202049275,NaN
,1-FAM,Hemato,38-G02,,0.0010786213038213,-9.85659585078738,0.000335892153550236,0.000352362089722152,NaN,0.000237511619522725,0.000249157623075596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,29.8777046743843,0.434755954135209,0.307418883330234,NaN
