,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
,28,3.71266257242132,4.1754827769164,10.2133243511726,22.4123764354026,31.2393146463619,18.2039100597049,-3.31980447900969,-0.963911533859573,118.580842520332,104.863563831397,1914.07404095107,1967.93946867896,46.4974575460456,44.6166483371526,132.313273363117,114.647938628319,17.0972403060041,9.51914514506097,9.80094318031843,13.7343281080084,55.6252232012303,73.9465642673895,1477.94520271254,1454.46566992648,6.2074092443163,9.74390081356432,16.128372099327,10.1451343252029,9.32819289413965,8.42139359867724,1269.76069951881,1358.65496364977,405.439605600442,178.319589444402,863.865432450157,780.05617142371,15.58538903718,11.4424784550865,10.6238854238873,19.0315479580095,4.18149204694237,6.4716780810395,17.1192655322284,10.8030915661257,7.68963721177897,19.2561712057304,179.476556281646,186.38411284419,3.96138205128955,2.54087657631862,22.8019816815176,18.127251817461,30.1156795299521,47.6959768410125,34.4497503050588,34.104754728336,9.50449737778763,8.15493337152475,32.5515959220229,30.6602295178054,7.84292939263287,18.1381987425102,50.3837570395299,49.4821114234037,13.2321158951127,16.5690464584823,1246.42327808459,1276.66088091963,25.4093897058337,39.269686417234,23.2768318880644,23.4193154691493,11.5828851140031,16.0374180089184,70.3614306445343,59.2292927218332,7.99933629595216,12.5018371160695,86.0484508523496,82.2711957989723,7.93775468164495,17.4882743631151,52.9303988283682,40.6014735732751,6.70094969447746,14.9636627347118,4.87250220941132,7.76321924211879,30.320475498107,17.6478650888839,21.1065721912364,28.2380339393003,8.55342901126824,7.44085070780238
,29,8.63818707716746,12.9638577581645,22.9558726648265,38.0363315083869,52.176734815459,42.4616201981971,-5.42984467286806,1.37490057693503,210.95159301013,185.134185135137,2011.99725737983,2070.59442271485,78.7635096472804,83.7100434177755,246.471082846591,208.601509035387,9.40438801019991,0.909304629498365,19.7821003326771,15.7745433346827,109.742993807229,126.120539347188,1660.04958051565,1636.1199227378,9.4215767828573,19.6261404365432,27.9259871543472,22.8733564662725,7.52757651989305,12.1386378770349,1443.46337956817,1542.48732625232,598.573565829629,324.808220704183,1109.35542722861,1000.48748406607,11.7873567473162,10.8397222872427,12.1083672507521,8.70887906936514,-1.40762598571382,-3.42055397489094,16.2680214481588,12.3356756832491,10.7389488427089,31.5680242562576,318.153996145767,303.939283754287,1.66255440851819,0.576898646690097,44.4428043149946,35.2530007499154,37.4209075846557,62.6055146927738,55.4991422680159,63.4171616821404,2.55981975685972,-1.01977032714967,43.7163182813838,45.87742922699,16.0117126175064,13.1846136423828,89.1592157434879,91.7670111369625,9.89120903000003,17.4567402068569,1458.81754147332,1490.32842022853,34.6704099071158,51.2123644854764,32.1681718934669,38.6948039750405,25.9823956040709,26.6527540967836,133.094248105304,106.019171105661,1.5359840086312,10.2974859188143,150.46968307797,146.746863686783,12.4617376919741,11.4874594144421,83.5524124578351,70.7421718640653,2.92941978768613,5.68425389578806,-0.351356359653437,-1.92526797242499,48.1782288403483,32.4913295084152,33.3029575507644,44.8848202430545,-0.707652496083028,1.15485236847599
,30,31.5120522017605,47.5427661354697,70.322893111761,87.8367224396661,107.559915056572,98.7886770831919,-2.06554989359392,6.25711103518915,373.111310179282,339.372351846037,2089.7913632619,2151.5390493248,140.438716169365,147.536275083592,392.014162413615,361.904199388645,16.5514179585771,12.6830300342062,35.7457101715409,34.5898227930484,197.468324347199,249.059860603031,1818.71128631866,1796.18766177375,21.9133595241947,41.2017424157602,58.9820183431293,40.366197735837,18.6594699950347,11.4860202185464,1598.56389066255,1709.52019908405,822.94427985778,510.30883085072,1354.30657695953,1221.08552669968,19.3347726996635,5.64993216601761,22.267584310277,22.9925755490385,2.25160505723579,-0.435129406991109,35.7314225949794,27.169920811597,15.6426134240155,58.2093854713094,486.696108774664,459.659203037549,4.7529448676014,3.69658690314645,71.1964588543415,53.5053861080469,73.308533532243,109.871448771659,116.932116664759,133.647357354947,7.30422644632927,-4.32770535545205,80.6880559308665,77.6897058979794,27.8217065741501,33.0053385533793,170.594352694516,176.50389578787,18.7904387323379,20.3379996047479,1654.02998071097,1684.00490260281,70.1577528987491,84.0160766979843,74.1254690464739,74.917634641175,37.3407322903549,40.3582087897848,248.834056723269,193.098038645518,-0.277338696916559,-8.08580801141579,262.259351302696,259.981622117183,5.0202691096365,10.9742025889536,142.319844878981,128.045915269882,4.99958382973637,3.72377281021363,4.47869523942427,-0.0819792113416042,79.3488185502611,68.4250220710092,68.4940651196994,74.2251186195244,8.15566411488544,8.08221833081006
,31,76.4101194632167,93.5893838052889,138.712948162438,153.752308923838,204.312116596293,175.352265674204,10.1058447733449,14.0693650758458,557.643599353668,519.35936384688,2154.15622591056,2219.43777919779,265.759094818654,274.111378224051,576.160624523107,540.79028418499,29.5928565308495,23.6454237233429,76.6239804985489,73.234043841996,349.791873282396,399.799786900773,1956.8644617672,1936.89984332785,51.461284401621,86.059607921221,102.270875466058,100.105661705318,42.8060638987463,33.9265752962674,1731.19218350272,1844.82371018608,1057.54316497075,739.487183692175,1590.94047142074,1435.90002557669,34.5398170804165,16.2447197263191,41.6905829450443,36.5911179203176,-0.454854234989398,6.32286036308687,54.5178218553901,63.7624416307826,28.2542241330993,97.2078235402932,691.088044490509,653.623173088468,3.1217864791688,5.19281290716026,108.186692368965,86.9676170957337,113.115101231595,209.382664205575,210.409634669842,244.048957379868,9.18200591657478,-2.45811667468115,141.781082859414,137.330096380672,53.4264671653909,65.8320000075491,318.24715787353,319.180907565179,32.1694063080395,43.6847235895093,1825.93528767584,1857.94783269171,126.160812691469,157.142157374912,134.78748081947,149.794524847497,83.7864038728112,69.7603158742895,392.162828118292,330.463620463839,3.21275612988211,2.80135463341503,410.751264479542,405.775094684929,13.2870979424824,8.90246101830598,254.885800791195,253.863838915416,2.88170348437052,7.31277361970388,4.03294000031201,-3.35686056452141,145.423620875912,140.520390246191,120.605300282386,139.063503596315,8.07259807420814,2.06817831249464
,32,167.305290066797,177.937175840592,279.600484752168,292.058764545643,363.030864568609,319.548444835486,30.7861364687906,46.1412855380004,767.763660280142,720.424499125277,2206.60424104054,2268.10374321596,414.546198950336,430.554716523867,788.451410900276,747.395051087844,62.8763950211542,39.6609868371652,138.343733697548,143.117329115625,525.839933630945,590.260051482676,2071.93867705595,2053.09422712406,117.69604304279,167.621705963462,191.177128399619,185.152253786959,77.7361705194053,73.9501149393291,1839.55625612168,1960.98687009524,1291.30501481204,991.217397145492,1805.93426097853,1632.60009746895,51.7085412079541,28.2514466863013,82.2955139968217,70.632548059797,6.51501378564535,4.7001216435001,107.944877605592,112.301672462761,44.4159407265342,192.157392569725,911.670681432492,864.241102962871,7.74188506841165,15.9338095362509,220.065580998516,169.81381079602,217.182805844116,338.163350676487,364.842668226519,390.919925220752,8.60722905545845,-7.75968115363139,266.456020176865,257.825620968239,101.719497040425,120.270987801796,494.763085623458,493.30209432571,64.8566627118526,77.1702859098805,1977.40289987601,2010.58867888767,246.613868967452,291.111269315089,262.034536366392,276.016825659001,146.576300109778,127.4585057764,570.79019109022,489.802371858496,2.13697414958369,9.02975482658985,603.974278505533,591.578910654925,15.7857097615579,16.5630955874058,400.321954090233,411.472675916654,11.2693041461844,7.8919160732712,7.16997058591369,9.12025723724037,273.165520403047,254.327811230559,235.81691336174,255.453781769437,2.00348380985088,4.87611978558016
,33,313.344139099212,333.917121182534,448.985468870145,455.56076916472,545.016534127381,481.718082647404,69.6095293344206,74.4965157804745,988.428512483491,937.053217744863,2251.5891668953,2312.9578007969,598.615626556545,624.971623291874,1010.47167595473,967.906211178895,109.313830991472,57.032699128391,254.605206725037,265.987340154631,728.689402359558,804.57007361357,2162.92183533313,2147.79171977587,211.224543051325,307.651511575022,356.884621172272,339.012760000936,152.120421297263,136.022515079821,1928.77239963751,2057.19478203952,1507.08971909091,1246.68974378979,2001.23504878605,1814.01354354686,79.8417017438078,57.0210304519678,150.112177770436,121.238344809759,-2.69907467538178,6.97864598295746,190.073458228906,229.47198476944,73.833981727048,343.485830553538,1138.67432075378,1082.78210319835,19.6454447207343,19.5845875228897,364.061043971057,307.785858254349,356.361386777036,513.855662995702,550.953433349152,588.621432284635,15.9584929315097,-0.931371024471446,426.690615905895,403.104270516039,188.200343039714,239.304875239738,705.424944284974,706.279554911956,127.397400317122,130.072775520764,2100.31662403336,2136.78752588453,392.499445486696,450.426627180988,413.92160568779,433.036226004301,278.905985838527,241.602460835119,772.38299885223,675.204343315881,2.764013804348,3.53045831135751,824.455402792859,808.013280308012,16.3747398994565,23.7473387355712,587.715489390819,609.205206062966,8.78022048264029,10.458306149183,7.77758596943931,9.56468467522973,425.606125316382,399.654715874503,383.332135495873,407.432806638443,0.935604850319578,-2.93971099955161
,34,481.89860292752,513.114677684494,651.157175578055,648.142398996438,747.470814898295,662.79762811368,142.194799843412,149.337978655996,1204.25767884207,1145.6463509364,2286.45277510643,2346.00506318669,801.333801223612,840.076611981688,1224.43961844403,1183.761292904,210.766813244137,124.704361826129,396.411597923593,415.003766174941,942.995501942528,1033.75155711594,2235.61185988526,2220.48162811431,378.695299593353,484.645058623992,546.793365163414,518.510157466308,272.512320467439,249.249086831807,1992.77126598516,2131.06422831035,1701.74323898877,1492.40378376005,2170.0945428027,1965.91861265306,135.14441767184,108.920997397474,276.491160028396,234.290511763411,16.7020735896258,13.4508759007149,344.591216768928,375.478223504758,140.387532895584,519.571692722727,1354.88292845746,1293.60218229024,38.3849037836244,48.4103430670039,547.045499028077,473.333912570656,539.323500147428,721.571930633256,767.649861341475,815.107233622076,23.3531049411358,3.68018228459368,627.996060326012,583.128194490275,329.028820173403,389.685842191898,932.431706022428,937.717935511473,242.775706202744,241.688735427242,2197.05249530355,2235.47814685229,574.721271207224,647.552456228037,602.727638783324,633.744337819921,441.688584165388,387.860899219768,980.683500773521,870.64351142908,8.96036633256153,19.7243413417491,1053.01760666589,1033.54441475469,31.1407166728368,42.2079522805907,792.653511946646,825.601612267252,19.3682216284178,25.4234290752211,34.7274953764772,38.6479840368302,601.255390805656,574.411708941441,564.746494596177,600.91281066073,4.04499093105369,8.13240088294151
,35,671.313461787106,714.026109716763,865.489804981266,851.938932600728,954.32295371065,843.426876106359,257.21849970219,267.018816058366,1400.03108918444,1340.77096029658,2310.00712733997,2374.37625570235,1005.7845482778,1055.11958179285,1425.87898362204,1385.85504137873,342.081292707904,212.979241670095,566.39547015811,591.434291539161,1150.60008420521,1254.20546930327,2286.01463830258,2272.06196935615,560.171664137513,706.71353636782,761.413727395876,724.574189978837,418.386534726683,389.182823593902,2042.84309823276,2188.04632260017,1864.89782674031,1719.41670808668,2313.8985810808,2094.6674579262,240.422721013721,189.369040869477,433.165022656567,380.565663240259,16.7476389644344,2.86260816448521,523.775255508355,564.828783528104,253.060116464093,727.00474455667,1559.84496753066,1494.28101871162,61.3340849696215,78.9039360757779,765.19176450551,675.202172547036,756.172013952498,955.316996879338,1004.16337321206,1059.43710259986,38.5834263862525,1.76532575989768,857.102291953891,789.031233240475,498.313533833396,585.856654081768,1167.77195593218,1176.80757639436,392.799014228375,387.20229405354,2274.6362976035,2312.47503729353,779.879946701021,867.762585387084,817.135803486136,860.452686438609,644.710453549729,576.485050036316,1188.54624622011,1065.48482753907,12.7072453034216,29.8167631924462,1278.45735525501,1258.86714499781,49.1874655923675,53.492820028534,1009.24644478533,1055.45433072529,9.79686742892227,17.5568407782685,46.1930110135181,66.1477668375337,803.331875026051,768.785545362557,776.61923189699,827.276793751632,-3.79750082185456,-1.98145480231506
,36,868.643353472471,926.36236002019,1083.76958923663,1059.42282845076,1156.98875802062,1026.38338195639,397.708419478876,412.423438222255,1578.81392932186,1519.1063136317,2333.80842739848,2398.23595295172,1206.23560398677,1262.00659889558,1606.31337609243,1564.92643100884,522.47493907715,359.099362959619,756.214708649204,786.565542106521,1349.73061213642,1462.34456577739,2327.15787205191,2314.2132416872,771.311430919493,949.66301954512,990.856207679461,946.455347517816,605.336962796879,566.467275621615,2077.12567661293,2227.99330580525,2002.49699630114,1922.03065138564,2429.26052868771,2197.06651479077,381.531773974924,343.214478701875,625.542311203519,566.848433296441,33.8465946565011,20.364951081905,731.029592695246,786.55561120488,401.310435800186,950.571316659536,1744.56902960271,1678.83304055821,144.068041085173,150.555156173637,997.830480009391,892.543981374343,987.995547907819,1190.87336131789,1240.07962241217,1303.31026415885,75.0008797339233,12.6554689470631,1094.85981875324,1004.60372289306,697.379803476802,813.10711782229,1396.12970461124,1408.94145681711,585.5573013254,574.884850535952,2334.84300099762,2373.51092076587,1000.20678088965,1100.49500567718,1042.94897443563,1099.11573640054,866.609877894024,789.599245437782,1385.23470565688,1250.81955764091,40.1529402727992,64.4403650957884,1493.3052611179,1469.90856032584,90.1963967097236,98.3923243269346,1223.2123155078,1283.53678791238,41.5964197328303,45.6452600505163,112.233538202068,148.643728080391,1012.07722069119,962.709018778524,998.501537903176,1066.8608084568,3.64082852790852,7.38550212925838
,37,1061.44433702866,1137.94660698206,1293.04281054677,1260.71886338533,1346.06989806866,1201.82425327043,563.472270825185,589.016280976683,1734.28905383078,1674.66695077529,2353.38366205849,2426.35581475838,1395.40112144325,1457.35402873913,1767.74032427548,1723.71981809597,731.424851207841,533.203856583699,948.116846998636,988.476467972397,1530.44289305458,1650.20689243974,2361.11920364692,2352.29767858175,985.747594860884,1201.16243392732,1220.11533442673,1165.97015090006,815.56705331902,767.321659449863,2106.33720380084,2262.84564571588,2118.86945345972,2101.98802192908,2525.22054737779,2284.88255601945,571.537920212932,521.244445752325,838.766312934907,787.344075568863,77.4986869497516,38.631719957395,959.754759852197,1026.27471986583,592.732961436821,1177.56967192364,1911.83376704241,1846.60267740968,264.782011955594,283.898056275896,1232.98128725137,1116.86056842348,1219.62199827312,1421.54146467634,1469.56275799446,1538.62043675438,128.132803598648,39.9079661901033,1333.84456535436,1215.31613314948,906.791096376988,1059.11137834529,1610.19986185708,1625.19232591147,803.240867319319,789.160629350262,2388.39681334196,2427.43231637748,1215.99907625625,1326.6273990542,1262.96738677498,1332.38156323069,1100.90062672206,1015.91571572609,1567.05851360365,1418.05744344787,75.0192626239186,110.059601282292,1688.38074573435,1665.11632997482,169.732485171613,184.589519975241,1427.31581977739,1501.71933798451,72.4967738287887,73.1767998042924,200.656925690972,276.860140123368,1217.62773904335,1157.17214522748,1227.04648008049,1305.67492064203,8.96672530394426,6.15437521510285
,38,1248.43303018973,1337.47054231029,1492.17621917526,1450.72456869529,1526.64903675122,1366.05358409484,745.59835535759,785.40624596078,1870.39485246291,1811.34906684951,2378.06592025675,2457.61229286785,1575.52627287567,1635.18552098988,1901.21054798369,1858.92582919572,958.709658529093,736.507641074154,1138.03956914292,1190.96966912632,1691.95828189719,1819.0272523913,2395.24528812286,2391.10890955195,1207.05249719514,1445.78196610358,1446.60094870361,1382.06049119254,1034.06028368982,978.077126205715,2134.88198831524,2296.67570488436,2212.19126282035,2257.16095092086,2600.27497847568,2356.98421000007,785.301461140439,724.806381370076,1058.69697609176,1012.96266911668,140.477128579631,71.3671603283437,1188.046787681,1267.37786573438,812.241235535892,1394.16615682815,2054.42214997386,1991.85584064393,414.274690517367,448.593094142804,1466.66136905909,1333.22424615155,1439.13377810633,1627.37729652423,1673.46713064697,1748.48785578178,244.163984859044,74.5760073472775,1559.73000011778,1412.69793849459,1111.01547946728,1298.38777929777,1796.78266613658,1818.96255615797,1032.1939062983,1010.58378467072,2426.48049175206,2471.71286043246,1421.79355055264,1539.54640032718,1461.45641948081,1550.21874164577,1321.01589186533,1235.91075570869,1721.81107386866,1564.96813562981,146.898744607694,218.145741805278,1861.30690725059,1834.06834276601,304.732610410295,323.600427529325,1611.49543323855,1691.1214740039,122.225338358316,133.401005801288,343.875626563847,424.91964436428,1406.65728808886,1335.81144519846,1438.06323897318,1529.56212812057,0.894053423884543,3.26999600705676
,39,1417.4328663926,1514.3002519779,1668.68887101886,1614.71348588402,1684.7259002248,1507.42638291924,930.335609793719,980.555681360171,1981.25144938252,1920.42673287747,2399.16391547314,2482.54995737904,1727.44242949891,1788.28385170193,2008.53145326571,1969.48949828163,1178.92828301538,944.719203816238,1309.45434159294,1373.63392735158,1828.59260427595,1962.95628518119,2427.02455318612,2423.92888898722,1407.07853503703,1674.30346998673,1651.06836713326,1576.85415806042,1242.44309871206,1184.95188089815,2161.74850672925,2328.61401113576,2281.51179327938,2387.1933436561,2659.61979136521,2412.21857672257,1009.02485291851,948.428782730458,1269.92398442861,1235.61457190076,265.358981143943,128.192766770018,1409.3034689102,1495.50912788739,1040.55813657072,1594.80483753758,2171.08083343409,2115.08570983534,600.243241397888,650.03464553086,1677.35024259209,1535.54459531753,1644.19409976207,1815.4034660283,1856.58239664942,1934.3837717307,392.041640460814,150.84834285623,1770.24482705241,1593.17901911969,1301.29911698446,1521.38442410376,1959.46986461884,1985.34959351866,1259.27993339745,1230.871531265,2464.06760322804,2508.74928103479,1604.67263523565,1732.63970342488,1640.28255867807,1746.7518956094,1529.3851158249,1445.30844801166,1856.24754966807,1691.19911385831,265.964706104894,355.917758464856,2010.53041888678,1978.35060593076,469.569398057601,491.430935619905,1772.09401258106,1855.85119663845,224.455888542076,242.515835066998,506.476947532277,601.235118012478,1580.42763556896,1498.41243111874,1630.76880696984,1733.6065746692,2.23122262881225,4.08302065702628
,40,1574.49649506542,1674.7917163419,1831.24520881323,1758.67676189736,1832.49712862326,1634.84909313324,1117.87632248185,1171.00015134584,2079.40450482905,2015.14780899164,2427.03275072817,2500.87649272106,1861.95895608007,1923.59470136128,2098.26920048477,2061.20653257285,1395.12815768744,1155.47106833916,1469.7270428791,1538.76088806706,1949.32581111629,2089.41059032875,2459.33343189628,2454.53935500306,1597.34741626896,1889.20161423301,1839.13565962193,1757.35399513135,1444.49095865291,1388.93857013599,2188.3401831381,2357.06810859004,2332.85655881434,2499.1774679195,2707.43861478207,2455.32726747625,1229.64175188967,1181.15127792284,1472.22672059056,1452.2938329934,405.025575102258,219.219395444667,1619.7160593254,1713.15305274139,1270.08919400835,1783.67239669199,2270.26204872908,2224.00579858455,804.106891126259,871.703300467412,1870.15584839724,1725.5560279574,1841.30241086353,1993.508458481,2025.83647564541,2106.19447354991,571.765770403959,278.674316278744,1967.30193124846,1761.32675585714,1480.94035456501,1728.14490403799,2106.14976368567,2134.52444638548,1482.15076028536,1448.39278894445,2500.15293976633,2538.20329976462,1773.43529886413,1912.565401136,1804.36661922395,1926.44133766007,1718.00775642329,1642.64727404538,1977.91915197314,1807.61129234858,405.409862171264,523.375651261025,2144.88775410501,2104.61180195682,664.24284811353,688.081044246983,1920.20545377329,2003.3752247271,340.34835949829,369.667958336764,688.460888596261,799.627163389938,1750.29251505164,1646.07448218678,1806.91458869333,1925.88596196474,5.34578696456811,4.52911822454189
