"kMEblue"	"kMEbrown"	"kMEcyan"	"kMEgreenyellow"	"kMEgrey"	"kMEmagenta"	"kMEmidnightblue"	"kMEpurple"	"kMEsalmon"	"kMEyellow"
"TRINITY_DN22449_c0_g1_i1"	0.701494508625441	-0.434955388558462	0.272871025163849	0.101750357473193	-0.407038706907593	0.430562788122574	-0.495388482919784	-0.416582370165231	0.495786755055197	-0.570401644561262
"TRINITY_DN22443_c1_g1_i1"	-0.732248361196347	0.80715494877626	-0.0326655863808591	0.318078615073231	-0.236285461052378	-0.530639074040227	0.351854047341473	-0.0728599905157665	-0.439040718745808	0.793318652364092
"TRINITY_DN22538_c0_g1_i1"	0.458173352453317	-0.303428804999264	0.341018635831125	-0.515291453312134	0.206020142369399	0.221238363896072	-0.217764517833028	0.0681824637091744	-0.0160361548492241	-0.498758326365167
"TRINITY_DN22538_c0_g1_i2"	0.795425446343726	-0.657976884205505	-0.172388883376747	-0.571582879596915	0.190822756766615	0.159040446078482	-0.0837206774170424	-0.127654327159987	0.218858749359593	-0.644915256408193
"TRINITY_DN5760_c0_g1_i1"	0.781814135047824	-0.320240746467212	0.327836621468052	0.100306188244206	-0.468744798694538	0.0915704534800756	-0.466496311333338	0.0332757146931627	0.263919403828774	-0.552456881104966
"TRINITY_DN5759_c0_g1_i5"	-0.174511985818274	0.159052939422026	0.506939143504652	0.834983979583345	-0.101137914459065	0.329083547001049	-0.101672880905505	0.171785673859662	0.0808379128409684	0.109150155792468
"TRINITY_DN5739_c0_g1_i1"	-0.677528606524371	0.4481569079581	-0.201135657171319	0.236318045796289	0.129033357683988	-0.693179261700939	0.701523746349278	-0.0303581596547238	-0.0924387138853265	0.876401922534873
"TRINITY_DN5739_c0_g1_i2"	-0.219686336795345	0.128149959521067	0.353209615023767	0.861452401626491	-0.223713921479698	0.0650276091771763	-0.071224868220242	-0.0528150781857963	0.137724064085011	0.34723505368141
"TRINITY_DN5739_c0_g1_i3"	-0.833734349245306	0.580253252750325	-0.0201028943070622	0.475162356093275	0.119269144840193	-0.262029088261107	0.446654187720743	-0.126915485251351	-0.303185024990264	0.833538464916139
"TRINITY_DN5739_c0_g1_i4"	-0.759263678208329	0.486699329511032	-0.34484494909951	0.0168757543735759	0.0877772475978161	-0.471284676649034	0.186087778924931	0.189324265833897	-0.70493194529751	0.773130185634504
"TRINITY_DN5797_c1_g1_i1"	-0.307132236666242	0.418409694295272	0.160754939630454	0.272731163974681	-0.221770788089747	-0.243315393295905	0.167842833805888	0.864978820000104	-0.316916165583212	0.0458356036004869
"TRINITY_DN5701_c0_g1_i1"	0.770132983525744	-0.676138202765861	0.268490095009542	0.162841031775288	-0.12961134313903	0.556892242618707	-0.30824788039045	-0.31230995919128	0.668180226069142	-0.626973896529617
"TRINITY_DN5761_c0_g2_i3"	-0.611163425917604	0.920821914908064	0.131960757608518	0.0480590875511799	-0.417515182458695	-0.35763872462067	0.009828784081332	0.318153677467285	-0.553679703233305	0.382497153723306
"TRINITY_DN5761_c0_g2_i4"	-0.513860247763054	0.946340969466532	0.267765138778873	0.168632656614099	-0.559134956278299	-0.394869733333829	-0.112448491551092	0.356436260441405	-0.399441863441489	0.277111827991291
"TRINITY_DN5761_c0_g2_i5"	-0.706985024871758	0.826195965964165	0.0780590688707026	0.198467550049692	-0.259425476450885	-0.336018416893665	0.128713686448218	-0.103774746503025	-0.221349183479368	0.550269315092715
"TRINITY_DN5748_c0_g1_i1"	0.745994675352359	-0.375952422335985	0.615733971593157	0.286040985062844	-0.293277200210802	0.571611088185293	-0.441982474346129	0.0489812220562943	0.393327090495318	-0.753701694628156
"TRINITY_DN5748_c1_g1_i1"	0.924142319667477	-0.543108604531759	0.0870843008731694	-0.331514297050538	-0.32632853248079	0.118204339123958	-0.445601449951261	-0.048045233304847	0.347003261291662	-0.738851048022149
"TRINITY_DN5785_c0_g1_i1"	0.97685520027802	-0.708068755802717	0.0845730902807247	-0.305913143163764	-0.120654310198734	0.411117698253722	-0.350284867763844	-0.226592301842228	0.396162523399201	-0.792287391728677
"TRINITY_DN5768_c0_g2_i1"	-0.467640223059603	0.170253876727437	-0.374311536307186	0.10152912519039	0.0347645500894677	-0.562374609700638	0.218099886330579	-0.132406460199892	-0.259238596200522	0.721457607177213
"TRINITY_DN5768_c0_g3_i1"	0.832116040330475	-0.489321901922407	0.423609956287049	0.200772057542346	-0.332016378584576	0.355382374011808	-0.463934899725644	-0.105658276018718	0.430318118423594	-0.661979006851777
"TRINITY_DN5768_c2_g1_i16"	0.867418293691104	-0.78697959627944	0.0521290212564133	-0.371694307755366	0.0594553096808399	0.467477373138595	-0.350476816695963	-0.0291968077736128	0.403710682009269	-0.842525692481667
"TRINITY_DN5766_c1_g3_i1"	0.85357150285627	-0.622803795221483	0.386605491713992	0.208404991208121	-0.164108054078088	0.514621974480387	-0.300336854049852	-0.0976627903290039	0.539730039150895	-0.721508312695336
"TRINITY_DN5773_c0_g1_i1"	0.801461954267277	-0.32127866617695	0.334262309764112	0.112803773335338	-0.503455788473192	0.0761044089423444	-0.409845755489272	0.0228355029167499	0.350687376483141	-0.561709431526421
"TRINITY_DN5728_c0_g1_i1"	0.961740338916462	-0.708266642228171	-0.0138574295037253	-0.425649876853781	-0.073463442657966	0.268630926832007	-0.27894742566449	-0.213298185607849	0.389608905381501	-0.762703372462018
"TRINITY_DN5779_c0_g2_i1"	0.737625702362955	-0.385084883283046	0.571573518725388	0.260323519656961	-0.342646702042557	0.454588878071216	-0.36708401311249	0.0115327592148016	0.480697976478769	-0.668081510762567
"TRINITY_DN5779_c0_g1_i1"	0.95932179939923	-0.73333643956156	0.0113069392290433	-0.396009908285423	-0.0631658368612901	0.366028797812118	-0.278737831955589	-0.204106848904261	0.408349416802425	-0.776702464399153
"TRINITY_DN5757_c0_g1_i1"	-0.0417992593529451	-0.243819621944062	0.157976803643059	0.420675803922142	0.209659405279217	0.49888435559113	-0.28786513863303	-0.118317384562787	0.00308287070933422	0.064478495650552
"TRINITY_DN5757_c0_g1_i2"	0.764621822321169	-0.660810783468074	-0.0997200021729331	-0.297142260039344	-0.0324185457618412	0.185131726680267	-0.281737370281811	-0.467214196878116	0.379471200562222	-0.374962868038854
"TRINITY_DN5757_c0_g1_i4"	0.21453672875481	0.115459943799531	0.650984842762398	0.389699983761413	-0.162553838734338	0.00482082173488559	0.180836975677733	0.249449029696259	-0.0184066246913171	-0.168079401364728
"TRINITY_DN5744_c0_g1_i1"	0.953070533389372	-0.564587248923638	0.156825331262727	-0.381246811004521	-0.252805210855749	0.342126492332917	-0.440339384599422	-0.0675122680866337	0.376151023789847	-0.883310033271299
"TRINITY_DN5778_c1_g1_i1"	-0.52777903341383	0.723861681716662	0.0229671233597259	0.0784245766072529	-0.291289701177692	-0.433527105143316	0.107179269755868	0.791163461843608	-0.551302576071769	0.246368663066835
"TRINITY_DN5778_c1_g1_i2"	-0.262034610515124	0.42823389595869	0.513505314339457	0.267558960204062	-0.212049157365708	0.211661410072968	-0.306916168157637	-0.480030865098971	-0.123887595091645	0.290099388511662
"TRINITY_DN5751_c0_g1_i1"	0.823936171126125	-0.283262512443461	0.466233544700875	0.132785768455824	-0.561598661053819	0.230374931194283	-0.447985895313631	0.0777002589598102	0.359321718227237	-0.736551562879489
"TRINITY_DN5731_c1_g1_i9"	0.939138946732734	-0.735898454880267	0.137420982197912	-0.215907924474188	-0.0789781544096275	0.383661033083875	-0.317464107690232	-0.25311913193294	0.422672878814226	-0.714113428658428
"TRINITY_DN5710_c0_g1_i1"	0.262287637102899	0.0119820483612502	0.922749235042784	0.570553295525447	-0.169416211601208	0.364004153396093	-0.248857632140164	-0.148922694434048	0.304804677297475	-0.185111647172304
"TRINITY_DN5714_c0_g1_i13"	0.524007923528093	-0.210679604530113	0.383942440785461	0.0674078082250777	-0.366847287704856	0.50805153127816	-0.513047559017602	0.132416494689046	0.13495550782534	-0.630032431861668
"TRINITY_DN5714_c0_g1_i4"	0.895427228650027	-0.705163765646453	0.0390650698364495	-0.357840291610497	-0.087240219487385	0.525365126083069	-0.384343257914053	-0.262837003222169	0.409842976288579	-0.760435640112315
"TRINITY_DN5714_c0_g1_i9"	0.594940817753251	-0.689655485716544	-0.0797787220933039	-0.311652101981247	0.416816220509963	0.656853827955471	-0.199511407574397	-0.221799224161802	0.329593969319403	-0.612890639924346
"TRINITY_DN5784_c0_g2_i1"	-0.506522212326261	0.753708167276802	0.0556801293731907	-0.024275160217075	-0.152908709627939	-0.43709229283975	0.281374758872689	0.219238979116261	-0.499721256253787	0.318745976711192
"TRINITY_DN5784_c0_g1_i2"	0.711424598696363	-0.47421117039304	0.402513048113819	-0.419408961915018	0.095495768556017	0.390219897105519	-0.295331592779513	0.00323527655847307	0.22482118181055	-0.705473236641497
"TRINITY_DN5784_c0_g1_i3"	-0.568256310566881	0.688211331895027	0.309694616795063	0.288684839071517	-0.213922427222344	0.185693916508419	-0.222996193910774	0.0125280147595652	-0.359092204457787	0.282071672867016
"TRINITY_DN5765_c1_g1_i2"	0.46040938102331	-0.150395029002127	0.407998548143498	0.0783250140836639	-0.339256177884954	0.490393025072796	-0.622764835210739	0.131954297025257	0.122710145651673	-0.621688321336903
"TRINITY_DN5781_c0_g1_i1"	-0.623140999084987	0.853987464300669	0.132673249358343	0.170789298420886	-0.292034164706553	-0.517714506477195	0.463146351291392	0.191648466724752	-0.180940615985942	0.501897372231786
"TRINITY_DN5781_c0_g1_i14"	-0.452739212757975	0.764178329878054	0.157600287242922	0.151779112221242	-0.452886890863997	-0.438939309027331	-0.0468090474099156	0.676017035429419	-0.515762897524607	0.166514312802363
"TRINITY_DN5781_c0_g1_i2"	-0.572327072001626	0.830866729651756	0.232795250719118	0.255810934031155	-0.387249618565317	-0.1265103103744	-0.162061720374129	0.124941707026303	-0.405853500519656	0.327103819323278
"TRINITY_DN5781_c0_g1_i3"	-0.050497474364948	0.555921299326285	0.337341100405338	0.0398621625914579	-0.496443708660575	-0.19399844633183	-0.133407994116267	0.786913443114191	-0.316231905755583	-0.238910189247133
"TRINITY_DN5781_c0_g1_i5"	-0.376462830138781	0.587933537008306	0.110607840879752	0.129522799136304	-0.262114294816373	0.0158107660390745	-0.242681359276241	0.331101546292319	-0.258848299218636	0.00982789760763364
"TRINITY_DN5747_c0_g1_i1"	0.967182840555535	-0.523522205410993	0.157633264078582	-0.330800151966752	-0.299800920569467	0.239080145709565	-0.422384533745751	-0.0390180721909947	0.354970865761015	-0.853640736489558
"TRINITY_DN5749_c2_g1_i1"	0.945796613939357	-0.660560603582925	0.079491028470406	-0.410237793315448	-0.179421958844473	0.308084270157373	-0.427618617901219	-0.063261293256865	0.406208394630272	-0.87800021610161
"TRINITY_DN5749_c0_g1_i4"	-0.801921294159261	0.657188212051901	-0.0511079980009777	0.412378956001982	-0.0187554853170879	-0.61114869919542	0.471793801297255	-0.100667123657537	-0.321089561466991	0.921837336115576
"TRINITY_DN5749_c0_g1_i5"	-0.785776790803905	0.588656394940832	0.00871723236804979	0.543424320527952	0.0185662307815321	-0.51781064735037	0.497042963046338	-0.0690020089644748	-0.296341626890669	0.909484340362158
"TRINITY_DN5749_c0_g2_i2"	-0.895952049799693	0.595223732751839	-0.159314600181637	0.353420347019126	0.178401363040672	-0.496132192749562	0.538291289422439	-0.063134469005582	-0.35184890937364	0.964221004386291
"TRINITY_DN5792_c0_g1_i1"	0.799617820035299	-0.358368681524192	0.337072513817902	0.122564777383557	-0.432814124475058	0.111007782292439	-0.40610376338206	0.0809834762792647	0.343496049339023	-0.581612663592525
"TRINITY_DN29745_c0_g1_i1"	0.910986264197392	-0.541197871312427	0.285276137859641	-0.187745066833579	-0.3282281394892	0.434369631539935	-0.519498284151748	-0.112466817718134	0.446237046352053	-0.846572231231522
"TRINITY_DN29680_c1_g1_i1"	0.961931477230228	-0.589392093258819	0.0820185359546452	-0.428658728107164	-0.24244578973565	0.317674792163052	-0.410605924396806	-0.121040301382086	0.377304723913898	-0.860374583017491
"TRINITY_DN29750_c0_g1_i1"	0.977771671955928	-0.681018877500374	0.0528392112459528	-0.355870138288021	-0.122159083620097	0.254234359807745	-0.325203755048687	-0.142900659965441	0.343681245237719	-0.769129507226066
"TRINITY_DN29717_c3_g1_i1"	0.861759743864053	-0.688685265046324	-0.0111707672426116	-0.43982721160038	-0.0132705162616294	0.426113345669238	-0.316944636519857	-0.0288540819644502	0.341158402487837	-0.814614986935294
"TRINITY_DN29733_c0_g1_i1"	0.463290116228032	-0.389379984855859	0.176648840226625	0.152956397698511	-0.0196783689326923	0.163814971089433	0.0929011934888369	-0.375132999606158	0.972287292908316	-0.311849447106314
"TRINITY_DN29694_c0_g1_i1"	0.812672884757122	-0.351043005102062	0.324089511023911	0.107294984816693	-0.508452382124088	0.124590020648278	-0.447489767392166	-0.0722365843804762	0.440842124148778	-0.569851427665764
"TRINITY_DN29697_c0_g1_i1"	0.879003533866967	-0.43386833703931	0.149270829785776	-0.183545336774869	-0.397663716547064	0.0356499092558985	-0.393145617624636	-0.0570949822690498	0.345298468015098	-0.609462157919229
"TRINITY_DN29739_c0_g1_i1"	0.871173776555249	-0.473841784568854	0.078389546036287	-0.279642925375427	-0.307111791370562	0.0350686483211145	-0.420243091080342	0.0101065600075961	0.280800765902294	-0.644720169802965
"TRINITY_DN29727_c0_g1_i1"	0.972664767203175	-0.595712411177517	0.183197858951379	-0.170145330977351	-0.303506137950761	0.242936680240684	-0.4102899877964	-0.188931452749219	0.392757018182663	-0.734576823536655
"TRINITY_DN29729_c0_g1_i1"	0.864272566079528	-0.640555136754037	-0.174883808777947	-0.457678820725852	-0.170724098862314	0.387915778882247	-0.427923906105072	-0.0150019912706169	0.346469349129786	-0.878984832333354
"TRINITY_DN29752_c0_g1_i1"	0.883209275684617	-0.461155348715936	0.387882767133072	0.160143381031875	-0.437163329130694	0.320476629760225	-0.41434098103527	-0.134379585318206	0.444103842514189	-0.669800262112482
"TRINITY_DN29731_c0_g1_i1"	0.969157160279976	-0.599319030127103	0.0846862380388143	-0.396685143036706	-0.276875915130746	0.293515281414164	-0.405835972820174	-0.120986100218356	0.448157997678927	-0.849110696611465
"TRINITY_DN29743_c0_g1_i1"	0.663543110324466	-0.68957679699953	0.0901929619828425	-0.0497495914031766	0.140369940947633	0.322531155051583	0.131338741011089	-0.265561854549875	0.839720980365019	-0.518036448658238
"TRINITY_DN29732_c0_g1_i1"	0.969976601332484	-0.653647252522303	0.042386991377844	-0.357449330671596	-0.183601315487073	0.233190476938395	-0.405959092152724	-0.200072036603526	0.367526388424333	-0.735843900048799
"TRINITY_DN29708_c0_g1_i1"	0.90851381365678	-0.586457030686126	0.098241558691324	-0.430826424769538	-0.199109411864117	0.27448396356198	-0.348864314686102	-0.047209785408593	0.397264908261162	-0.836527106979244
"TRINITY_DN29726_c0_g1_i1"	0.732835188576978	-0.304557646222191	0.276416397638652	0.0920541538651312	-0.467192346469309	-0.070654611168231	-0.30853794582607	0.129772388389133	0.184599307227669	-0.494450254561564
"TRINITY_DN29755_c1_g1_i1"	0.944160313874924	-0.631192365812721	0.121368111416595	-0.432797352501117	-0.154568406341963	0.329217743197801	-0.381198570145829	-0.112283796167757	0.373116803424187	-0.833505564768821
"TRINITY_DN29736_c0_g1_i1"	0.797439157658166	-0.313342889194308	0.328884075705606	0.107273315200295	-0.521953947221442	0.048175167474186	-0.409990408271264	-0.000233497183198692	0.360635113449525	-0.547478192556175
"TRINITY_DN29687_c1_g1_i1"	0.924535033790435	-0.652475442418913	0.0883542233859005	-0.459298307312826	-0.0977109446597124	0.343774287298225	-0.33265582584276	-0.158305638979221	0.379488978702586	-0.800218444596978
"TRINITY_DN29724_c0_g1_i1"	0.86537963033959	-0.539160702867412	0.412546947571617	0.18810753031327	-0.274359781795891	0.532718514326894	-0.457376885270865	-0.22108475458956	0.450988487622092	-0.718950982961244
"TRINITY_DN29730_c2_g1_i1"	0.933405105257165	-0.565254272983354	0.144917789955191	-0.396596454350072	-0.208873987091736	0.298577941972065	-0.448309923252257	-0.0810756481882467	0.338834091272329	-0.811248484476903
"TRINITY_DN13316_c0_g1_i1"	0.843279222455803	-0.541098316568111	-0.0225509392519358	-0.378796815295536	-0.251697546636362	-0.0237108899546035	-0.309011579257429	-0.176063647464726	0.413956748791739	-0.54335548359061
"TRINITY_DN13316_c0_g1_i3"	0.961359817701511	-0.662560886964053	-0.00684097723005257	-0.416612816876519	-0.167201745323544	0.216677880128123	-0.325281527250438	-0.24328773687493	0.412359944970125	-0.736109861660135
"TRINITY_DN13316_c0_g1_i6"	0.939609678152887	-0.569661025976932	0.0967602250376249	-0.432773848489527	-0.248491842310584	0.154036143023196	-0.347251394360059	-0.109788113693515	0.432383358765631	-0.767710350322179
"TRINITY_DN13403_c0_g1_i3"	-0.745412452729905	0.456548494982827	-0.328479590650553	0.0298917078465154	0.150863382123598	-0.497755432209448	0.439305580062342	-0.25291369552757	-0.402250955208669	0.928564362460529
"TRINITY_DN13348_c0_g1_i1"	-0.557903157228327	0.852947923785554	0.0904070806672767	0.227939804502807	-0.465470996201909	-0.643483880149731	0.241093317020082	0.366693220383395	-0.324633209598252	0.436227083539123
"TRINITY_DN13348_c0_g1_i3"	-0.627721399781004	0.949850595136059	0.225781025619241	0.0873532930390515	-0.41192249901922	-0.390346434525427	0.0480785103483213	0.238828170132628	-0.449656645200976	0.389746165434349
"TRINITY_DN13366_c0_g1_i1"	-0.532329206208132	0.677337068600269	0.0369236091197086	0.18502799729581	-0.0432029062821513	-0.538723558532732	0.473030464716993	-0.0773219267351467	-0.290581526271225	0.527902709030583
"TRINITY_DN13310_c0_g3_i1"	0.826965179591703	-0.658501834590139	0.128248726678501	-0.398145004500484	0.0140473043169372	0.401879365947381	-0.232459365451156	-0.182713108037385	0.422290274925714	-0.750304795649734
"TRINITY_DN13374_c0_g3_i2"	-0.116366992694495	0.302092264627765	-0.0828685487436148	-0.052500688855641	-0.317369417994185	-0.162092923052205	-0.114545765328852	-0.0900673128179088	0.171624895119204	0.164841762417791
"TRINITY_DN13374_c0_g3_i4"	0.847609669701076	-0.728446985545026	0.184964003068563	-0.358940072863224	0.0490494516292661	0.547351600947572	-0.340873962855462	-0.226781793227601	0.404235068307595	-0.768930915274512
"TRINITY_DN13370_c0_g1_i3"	0.855590985290485	-0.621921582900359	0.203264678380551	-0.322453490184871	-0.0726252397668936	0.456423533584486	-0.387672736827771	-0.114013846782519	0.324715346484833	-0.762892214195237
"TRINITY_DN13370_c0_g1_i5"	0.876956648319314	-0.613713241975708	0.220560576393481	-0.366920409338565	-0.0917599341888478	0.451053750471327	-0.409121123794371	-0.10591895024816	0.334446952297525	-0.797640187571804
"TRINITY_DN13329_c1_g1_i1"	0.844587468424405	-0.494872921892947	0.468787020683445	0.25097769677463	-0.319165654045077	0.392436471161396	-0.302819268029256	-0.091244315006194	0.385148251468198	-0.641009998190885
"TRINITY_DN13336_c0_g1_i1"	-0.190330668342628	0.483504709950244	0.702317815949616	0.820531573210441	-0.327009226308363	-0.149237059160383	0.0756271026378563	0.153716818947495	-0.0488544078315537	0.260495844758926
"TRINITY_DN13358_c0_g1_i1"	0.883791953628813	-0.451007162471132	0.31534980838411	-0.163346730790151	-0.31253882190323	0.460901034701022	-0.55218425544991	0.0461629935632243	0.298597974355559	-0.922066857846542
"TRINITY_DN13358_c0_g1_i2"	0.942080535942574	-0.568255595916286	0.23983390311425	-0.267357163425148	-0.19832278457341	0.418291197662722	-0.467995006339176	-0.0651986979431843	0.316095526294545	-0.864594797862852
"TRINITY_DN29865_c0_g1_i1"	0.896302396593211	-0.73176379877813	0.183908581142045	-0.13344165446869	-0.0220197191873199	0.668767403995583	-0.394876118563692	-0.160745140995827	0.389251922229597	-0.80175228857531
"TRINITY_DN29849_c0_g1_i1"	0.804864335518881	-0.347866137906881	0.339842670873592	0.121509589086631	-0.463670127226845	0.10663503360565	-0.419373640461726	0.00230359672002795	0.379654900206614	-0.565862973534004
"TRINITY_DN29818_c0_g1_i1"	0.386824934902671	-0.515258275125772	0.160551318083689	0.083182157894952	0.180247440158504	0.976065833505124	-0.477995739242061	-0.155218006718769	0.355849920429354	-0.540396109567429
"TRINITY_DN29853_c0_g1_i1"	0.934960884616771	-0.662699228173355	-0.0654969163247327	-0.502963772846565	-0.140191943582585	0.192784729485486	-0.375937333327641	-0.219597568787207	0.318965932293482	-0.716405285161498
"TRINITY_DN29838_c0_g1_i1"	0.965032627894318	-0.724460761887884	0.00474872608483927	-0.388575554231504	-0.0984921980201841	0.309522028848362	-0.278518779276639	-0.232433964589061	0.398411242931506	-0.762152534229989
"TRINITY_DN29785_c0_g1_i1"	0.87400467394364	-0.455598411457403	0.396682453428908	0.156279748629316	-0.414007938701423	0.320682656858866	-0.452562480609941	-0.0784945555452952	0.349212082032897	-0.669160936556825
"TRINITY_DN29829_c1_g1_i1"	0.905293239837383	-0.656076942145762	-0.130246673042938	-0.416501637014195	-0.166856826753319	0.273649141586162	-0.314621236095634	-0.146586083264649	0.409277377087187	-0.788698541200035
"TRINITY_DN29767_c0_g1_i1"	0.376362084704594	-0.508011568541973	0.162687974121339	0.0809846320064425	0.183318961284717	0.984153403734311	-0.500432217238706	-0.177516836655627	0.313665121653401	-0.536212620584631
"TRINITY_DN29833_c0_g1_i1"	0.897470492073311	-0.596532128012181	0.158740500018742	-0.460108037350067	-0.0997844458630008	0.363140082378137	-0.356640362749946	-0.0463337586126178	0.321273571566482	-0.838976981220338
"TRINITY_DN29830_c0_g1_i1"	0.977751045517603	-0.684676166321567	0.0298193790925525	-0.390907383926467	-0.133534513483664	0.287178732969012	-0.364202716448161	-0.187256336876559	0.371145039391847	-0.773483595152545
"TRINITY_DN178_c0_g1_i5"	0.973270848601488	-0.590846847136845	0.147336271788923	-0.223645731748708	-0.298142241522279	0.219915137979069	-0.405368607014771	-0.184601404029497	0.375021102916317	-0.72464121281012
"TRINITY_DN178_c0_g1_i8"	0.976774629149539	-0.608467262277185	0.118028906030853	-0.280065968691835	-0.257023409867443	0.260033771726114	-0.421188345543173	-0.204896125222728	0.362705409763057	-0.743465607843176
"TRINITY_DN112_c0_g1_i5"	0.884523375347174	-0.379285697174853	0.289413470200712	-0.274507075225759	-0.406151565796418	0.124405641417283	-0.431183607521955	0.0675140392831346	0.300757220272045	-0.821846744441452
"TRINITY_DN113_c3_g1_i4"	0.852082857629849	-0.59723279677749	0.413945437313879	-0.230930325291726	0.0521470402613628	0.454501451242189	-0.313692364424635	-0.0509899364822754	0.30935426208865	-0.799763353179242
"TRINITY_DN113_c2_g1_i1"	-0.6098217864424	0.495318844477654	0.130498947975306	0.753679800973103	-0.0181151353967104	-0.379568809889912	0.64982510012139	0.120057486235739	-0.010143324556072	0.642325459581791
"TRINITY_DN147_c1_g2_i1"	0.758317889810289	-0.502350024167528	0.375763851007961	0.185397302006784	-0.0523411090178838	0.444033550431852	-0.354328258967891	0.157919085404564	0.236302032916556	-0.703478084084901
"TRINITY_DN147_c0_g4_i1"	0.950269289871972	-0.687604628782133	0.0641948108341086	-0.358426744205637	-0.144555249480229	0.235325678214314	-0.331698440949858	-0.299335030959389	0.432845734432863	-0.684169968451641
"TRINITY_DN147_c2_g1_i1"	0.86398541688043	-0.439629541462753	0.424769444968152	0.18051698215804	-0.429040746482563	0.359863192444722	-0.470514779794291	-0.168039891386093	0.430086076291736	-0.652416690011685
"TRINITY_DN147_c9_g1_i1"	-0.0411660525209277	0.0244175645089393	0.21845933787257	-0.0185799305639319	0.0774901517990482	-0.289470364178743	0.339304583308415	0.139695186232394	0.303961109441135	0.131758086273696
"TRINITY_DN147_c0_g2_i2"	0.975316736010309	-0.717105162975763	0.0477423149203388	-0.337128433963456	-0.121370445260156	0.316859356786199	-0.306339286687777	-0.225287991279306	0.394640387985153	-0.765236233612544
"TRINITY_DN147_c0_g1_i2"	0.35578859624076	-0.611652721751294	0.0103931501419866	0.282320316307619	0.169527387767139	0.064384840418845	0.135439028288844	-0.412109862723024	0.597632071517329	0.0455317801535154
"TRINITY_DN147_c0_g1_i4"	-0.909127252528642	0.476135693240851	-0.201588967235309	0.287496407734082	0.208179504994788	-0.250106030276229	0.193510871532039	0.0149916245614971	-0.311290428583044	0.771583977703381
"TRINITY_DN147_c0_g1_i5"	0.904781053107903	-0.732494914347456	0.183729046523626	-0.166986627521701	0.013497717824415	0.371289100065227	-0.155949817482741	-0.118100740667648	0.452566642769372	-0.713151291024871
"TRINITY_DN147_c0_g1_i6"	0.799884512645313	-0.622862020267104	0.0407393874821534	-0.22408756705964	-0.114749688845792	0.120118736038782	-0.300330002104989	-0.155625331034872	0.445661803194823	-0.518929692252077
"TRINITY_DN147_c0_g1_i7"	0.25628550492031	-0.188127514136113	0.226695822733581	-0.185298002041034	0.149047700591453	0.327417181802239	-0.245963899701529	-0.406532176112793	-0.123291496752702	-0.0675420653029236
"TRINITY_DN147_c0_g1_i9"	0.854291446692993	-0.524793701698881	0.412218863761227	0.210358562624766	-0.243245491201854	0.455730301115635	-0.283026642226045	0.0246277878425241	0.427385382012248	-0.716706520782449
"TRINITY_DN147_c25_g1_i1"	0.919545818301742	-0.6419315940551	0.185571403867614	-0.318109871160681	-0.0883607474834736	0.519462314065482	-0.437517499477335	-0.0315947789182096	0.420093146439307	-0.937377586623234
"TRINITY_DN147_c38_g1_i1"	0.796267761251697	-0.619974598258109	0.413336501021852	0.0773033429205428	0.0527539088920789	0.503047248319422	-0.222094259643064	-0.133923926277518	0.349306670580233	-0.616772251461947
"TRINITY_DN130_c0_g1_i1"	-0.793760324835508	0.473013059608876	-0.0268101527661887	0.352024039555079	0.191977150904147	-0.373815498479778	0.418736212458684	-0.209783440483979	-0.308616655824633	0.949841305510347
"TRINITY_DN130_c0_g1_i2"	-0.860310517122008	0.435511143629523	-0.172296734849316	0.385153027675541	0.328108355926759	-0.344716488683338	0.460151694439271	-0.132951735444969	-0.284389130317609	0.940899765321345
"TRINITY_DN130_c4_g1_i1"	-0.493977718371358	0.326228393514098	-0.122015787783337	-0.275059077744525	0.191754815033125	-0.43914546868417	0.341711461135551	-0.274156881042251	-0.354615702496341	0.684723889169682
"TRINITY_DN172_c0_g1_i26"	0.43957963632851	-0.415070257930382	0.1396248229434	0.10137089184869	-0.0266169524196943	0.366256543847699	-0.162171945059616	-0.372590688807254	0.966494493160501	-0.366032993401553
"TRINITY_DN152_c0_g1_i1"	0.954362381003761	-0.702489358374679	-0.0326211632275267	-0.41307484022418	-0.15809688278176	0.189476891129331	-0.288886916410602	-0.230342122388232	0.422161739451016	-0.729139745995927
"TRINITY_DN124_c0_g1_i4"	0.814075158481532	-0.354642906417901	0.333747965834114	0.113574157956642	-0.50108609636519	0.149876763752252	-0.432000601158336	-0.0410832172623665	0.43295231513359	-0.57069807999725
"TRINITY_DN168_c0_g1_i2"	0.40796490176391	-0.378392572497967	0.14482325103155	0.130038244359347	-0.00652158628264046	0.204831232128908	0.0710659935761192	-0.323762448768421	0.996836906309707	-0.301222059525113
"TRINITY_DN142_c0_g2_i1"	0.950488498020526	-0.607244215524101	0.171561001379957	-0.184199458462703	-0.217340707070282	0.22488419608834	-0.394205897472884	-0.0321311713779518	0.315891703428161	-0.766934092151927
"TRINITY_DN103_c0_g1_i1"	0.954314377457991	-0.741568609288032	0.0599901105426431	-0.338096868552532	0.00450398311312988	0.360426565506974	-0.249596253034889	-0.171103873175269	0.403076350309761	-0.774333135987839
"TRINITY_DN100_c0_g1_i1"	0.975856625583583	-0.707841855886695	0.0392255460010885	-0.366534752794429	-0.115316431479689	0.311853168575987	-0.351893820136007	-0.239257836642418	0.373579590126418	-0.759178263292552
