"kMEblack"	"kMEbrown"	"kMEmagenta"	"kMEpink"	"kMEred"	"kMEturquoise"
"TRINITY_DN2664_c1_g1_i1"	-0.346224966975525	0.542499686387665	0.368761187972674	-0.518657271650333	0.885927752810378	-0.633710653986673
"TRINITY_DN2670_c0_g1_i1"	0.0964387313941024	-0.527631992215957	-0.262291530908347	0.464424352337729	-0.485711591935235	0.790297591002997
"TRINITY_DN2680_c0_g1_i10"	0.201702302723747	-0.74154715914915	-0.255528133432562	0.345225594316272	-0.629464001764557	0.968414709186965
"TRINITY_DN2682_c0_g1_i5"	0.42419046256253	-0.681346558891546	-0.0066629589945681	0.0799593633115829	-0.313031732648806	0.791758979613296
"TRINITY_DN2682_c0_g1_i6"	0.423933847389875	-0.790950865642862	0.0453471014451804	0.247917170122274	-0.404747683810099	0.82795378111677
"TRINITY_DN2662_c0_g1_i3"	0.169923596111261	-0.441515112698136	-0.21126783774528	0.240415512033506	-0.258919583710612	0.741965288751337
"TRINITY_DN2668_c0_g1_i1"	0.161490568916634	-0.761944034123479	-0.248919700340881	0.345880898014409	-0.676746195479683	0.956462677958364
"TRINITY_DN2613_c0_g1_i2"	0.139277174877876	-0.742308855992694	-0.177793978675212	0.33008394465501	-0.611564143637887	0.95605086981035
"TRINITY_DN2676_c0_g1_i1"	0.107850192206086	-0.372772539297283	-0.158948153845592	0.105951076232094	-0.246869772539749	0.342857306336925
"TRINITY_DN2610_c0_g1_i6"	-0.353867335411147	0.2847155568079	0.400884027766272	-0.239289577246612	0.765230344321837	-0.413467910305157
"TRINITY_DN2697_c0_g1_i1"	0.196791723667287	-0.760623392953252	-0.245034523238073	0.384834775019928	-0.695125177477354	0.929055133998816
"TRINITY_DN2678_c0_g1_i1"	0.142133994579115	-0.436204724684987	0.4144746673201	0.0628648836554063	0.39719530278373	0.154844845405451
"TRINITY_DN2678_c0_g1_i2"	-0.0838969785511402	-0.302593555830051	0.137103057307468	0.00906187606428248	0.444377640178342	0.115969314286831
"TRINITY_DN2640_c0_g1_i1"	0.0560760272315315	-0.529545815531186	0.00191665510694668	0.359568882701755	-0.321541989968566	0.785334797990269
"TRINITY_DN2675_c0_g1_i1"	0.107112493916467	-0.492930940553229	0.0987473322846919	0.152925108948348	-0.249061230183707	0.731026903199066
"TRINITY_DN2663_c0_g3_i2"	0.129792130982175	-0.159344440194208	-0.0448531575076819	-0.142513874490242	-0.220419027633786	0.232323239883751
"TRINITY_DN2663_c1_g1_i1"	0.372707719504796	-0.949819836833141	0.0278391687281614	0.409187465950765	-0.681319425910691	0.828094675834558
"TRINITY_DN2663_c1_g1_i2"	0.395847715394454	-0.960604198058198	0.0146268492070603	0.415345684322425	-0.660698843837841	0.869653754012755
"TRINITY_DN2663_c0_g1_i1"	0.405340267633528	-0.963458458285987	0.0287039606910302	0.395742568653293	-0.627927058475701	0.840213144237652
"TRINITY_DN2663_c0_g1_i2"	0.433504043842492	-0.764218115583457	-0.251038980025165	0.257458535152349	-0.631399486086162	0.934213561369234
"TRINITY_DN2663_c0_g1_i3"	0.448642917788677	-0.496788930770641	-0.201829862833559	0.446786602492903	-0.551200186900385	0.528297024428109
"TRINITY_DN2658_c0_g1_i1"	-0.228723862270396	-0.609546366234842	0.0351757456712987	0.257859386563698	-0.387282557822646	0.695381188811894
"TRINITY_DN2658_c0_g1_i2"	0.120713251792272	-0.715524237915298	-0.227262827999741	0.353305136364116	-0.582438177506386	0.96415329019331
"TRINITY_DN2651_c0_g1_i4"	0.307816792423385	-0.672919779913959	-0.345610290741058	0.327610951737026	-0.509250209556369	0.860777670794911
"TRINITY_DN2651_c0_g1_i5"	0.0324872742711816	-0.46131609689022	-0.0918965033598155	0.239726605553822	-0.281075864172059	0.776843839494381
"TRINITY_DN2624_c0_g1_i1"	0.289763593127686	-0.462001683163911	-0.200781166172141	0.959326723248034	-0.489112768145723	0.394324479316757
"TRINITY_DN2622_c0_g1_i1"	-0.277608778930264	0.773822874523077	-0.20258240062882	-0.419706954486904	0.604097867942635	-0.629910829709366
"TRINITY_DN2653_c0_g1_i1"	0.230957861276047	-0.644771949679712	-0.0160460957730523	0.265572320810389	-0.401258331798473	0.871231468052404
"TRINITY_DN2628_c0_g1_i1"	0.256538345065601	-0.936240059424046	0.0350266195968205	0.388253677940618	-0.633193994162647	0.901111094181672
"TRINITY_DN2607_c0_g1_i1"	0.0704798504460138	-0.60727182386445	0.0409477020638002	-0.0482143357091482	-0.404467257365394	0.737492189153707
"TRINITY_DN2607_c0_g1_i2"	0.185321079880204	-0.671874254330959	-0.141156024979784	0.155121157652492	-0.487000963522498	0.891514578873603
"TRINITY_DN2696_c0_g1_i4"	-0.237610969100372	0.490994075091446	0.417918152920568	-0.36996411271319	0.865506269506154	-0.656385518182631
"TRINITY_DN2696_c0_g1_i7"	-0.447833994376098	0.363135223751532	0.277898547317213	-0.405590586683152	0.827126036194691	-0.483342533157883
"TRINITY_DN2696_c0_g1_i8"	-0.196063105619099	0.474979173164168	0.338549296406588	-0.525653645612412	0.891611585298137	-0.650806192065637
"TRINITY_DN2650_c3_g1_i10"	-0.267824109746033	0.430041331717163	0.363652525356297	-0.467560782387441	0.911414125714394	-0.512957525474468
"TRINITY_DN2650_c3_g1_i13"	-0.374369983700118	0.564398854429434	0.173563761148484	-0.344080078060486	0.927151481832611	-0.593556895676852
"TRINITY_DN2650_c3_g1_i2"	-0.40601848415	0.499445873633078	0.28448634028012	-0.445964181294164	0.839996551971359	-0.562465394286627
"TRINITY_DN2650_c3_g1_i4"	-0.421087231418502	0.573228939003803	0.224917096668095	-0.453198942362656	0.881188697274026	-0.617983558052939
"TRINITY_DN2650_c3_g1_i6"	-0.420630963474654	0.223689766500002	0.505930284342369	-0.101127388694531	0.680465278950402	-0.350180127290393
"TRINITY_DN2650_c3_g1_i8"	-0.0417965078465504	0.551755438330367	0.094676951055477	-0.254715842379008	0.773064365734859	-0.566262765181635
"TRINITY_DN2650_c3_g1_i9"	-0.0357820531094224	-0.0528079393597565	0.196227659511279	0.226340614431041	0.374940331708038	-0.0964432247057155
"TRINITY_DN2650_c5_g1_i13"	-0.0158782381752548	0.304754461978115	-0.116743583118643	-0.640088886460608	0.218037975906262	-0.243372515483658
"TRINITY_DN2650_c5_g1_i17"	-0.318885029547134	0.883755637967783	-0.223955650252574	-0.352235115825023	0.376523267558264	-0.67366534098874
"TRINITY_DN2650_c6_g1_i1"	-0.0650811484842022	0.597176933497887	-0.0307770093425409	-0.392511669002039	0.20088653044555	-0.774035277204336
"TRINITY_DN2650_c0_g1_i7"	-0.392616639789378	0.4026788350454	-0.0195744350162825	-0.316148925799898	0.506587393751587	-0.419062770079913
"TRINITY_DN2650_c0_g1_i8"	-0.471250882417999	0.865408846411003	0.0435438541883152	-0.170570757429414	0.604426355556916	-0.787077729112162
"TRINITY_DN2650_c2_g2_i10"	0.0190611617922451	-0.126697748195713	0.381861286344672	0.031003536593692	0.436625245976864	-0.140617475506376
"TRINITY_DN2650_c2_g2_i14"	-0.0609037672124138	0.00562934389549687	-0.0543598072756983	-0.0487848124972535	-0.384077354710068	0.248289616207323
"TRINITY_DN2650_c2_g2_i3"	-0.222657331281367	0.127029567822748	-0.17254427445723	0.308896911725022	-0.401461989215051	0.127417159049067
"TRINITY_DN2650_c2_g3_i1"	-0.469297172164136	0.769724289498446	-0.0194116729304927	-0.404987494335277	0.879284340304559	-0.670815123739521
"TRINITY_DN2631_c0_g1_i1"	-0.149856791493016	0.426400216247729	0.305580466628266	-0.188349847670101	0.33878889396967	-0.695980150353578
"TRINITY_DN2694_c0_g1_i2"	0.39735944481389	-0.720582532471092	-0.371423699840039	0.270803536532365	-0.653798718349697	0.886735907970001
"TRINITY_DN2627_c0_g1_i1"	0.263180024212268	-0.879091160652686	-0.00405245095861305	0.322554836108407	-0.686872848930489	0.844923699834603
"TRINITY_DN2666_c1_g1_i1"	0.124509844348547	-0.465712350371209	0.00674235000910028	0.253629472725093	-0.252806935026998	0.624935577772271
"TRINITY_DN33110_c0_g1_i1"	-0.0701989119653031	-0.398316107471063	0.180857757515486	0.274624631381536	-0.2155726936779	0.613559611377718
"TRINITY_DN33083_c1_g1_i1"	0.313621811511018	-0.794038408216936	-0.258562993021316	0.303732871158715	-0.674969886186078	0.962431722451908
"TRINITY_DN33113_c0_g1_i1"	-0.154474846002296	-0.573512755559951	-0.000928462882068867	0.181085135637203	-0.483396023477303	0.815845185829764
"TRINITY_DN33103_c0_g1_i1"	0.319790490172949	-0.840314932844298	-0.210852529732322	0.355473603640641	-0.666168100350076	0.932830021160045
"TRINITY_DN33079_c0_g1_i1"	0.953765228668607	-0.484907232231223	-0.244123216385151	0.185753350594391	-0.447711028311329	0.33692427826624
"TRINITY_DN33162_c0_g1_i1"	-0.273686250006756	0.465470635058077	0.381436307926325	-0.466678452774356	0.947485157369898	-0.619978904492704
"TRINITY_DN33163_c0_g1_i1"	0.251322570125995	-0.564607169334096	-0.0461320308258902	0.200978555367951	-0.308370910550646	0.830469189842849
"TRINITY_DN33147_c0_g1_i1"	0.158082639324881	-0.503722566348077	-0.363535067165382	0.416106267370778	-0.427033009957304	0.728690357516861
"TRINITY_DN33147_c0_g1_i2"	0.218684430953183	-0.85761434031352	-0.162671188691475	0.352657110949093	-0.580251853925171	0.95540383296379
"TRINITY_DN33112_c0_g1_i2"	0.27535040261584	0.0777902697838805	-0.0928634910387058	-0.0305533501117544	0.514978538550818	-0.270861826785277
"TRINITY_DN33111_c0_g1_i1"	0.0543569844685126	-0.675560199847832	-0.278522231141721	0.235701507207944	-0.607562834682788	0.917506848681536
"TRINITY_DN1718_c0_g1_i1"	0.209456536025763	-0.741395327172507	-0.262457140008561	0.417831570687063	-0.752291999532191	0.861916862227323
"TRINITY_DN1769_c0_g1_i1"	0.282558009431294	-0.90904406542943	-0.0863205752345333	0.421539162033781	-0.648067508855393	0.949533934627517
"TRINITY_DN1746_c0_g1_i1"	0.210220031577924	-0.616553593408317	-0.121581168925592	0.181486272281422	-0.481457977284699	0.859701462200328
"TRINITY_DN1784_c0_g1_i1"	0.356587537503238	-0.669371355635234	-0.287313175418131	0.443519160158116	-0.540275278473028	0.885840337030415
"TRINITY_DN1780_c1_g2_i2"	0.201385857753527	-0.791285778379662	-0.222274081286403	0.328403002454417	-0.561433828760875	0.964021657649782
"TRINITY_DN1791_c0_g1_i1"	0.200537066813631	-0.568876226395786	-0.10052697563775	0.14392536805565	-0.327774673413626	0.82658284947869
"TRINITY_DN1786_c0_g1_i2"	-0.237084284919843	-0.0760043998579904	0.307825312890887	0.101385209480603	0.0124280150075593	-0.12483374513264
"TRINITY_DN1716_c0_g1_i1"	0.437890631309331	-0.712000117985364	-0.0995837127034167	0.121806714621986	-0.493074742382851	0.727186604795464
"TRINITY_DN1701_c0_g1_i1"	-0.256305325672818	0.127682416262229	0.132121188424114	-0.477628390274384	0.370275419586272	0.0214265496918147
"TRINITY_DN1760_c0_g1_i10"	-0.449392326135909	0.639101350443895	-0.0161624761940271	-0.160674396640093	0.245200768497155	-0.373269857000425
"TRINITY_DN1760_c0_g1_i12"	-0.426679032569614	0.553178075723947	0.251592325885848	-0.33157599514661	0.907975671403401	-0.591355044184912
"TRINITY_DN1760_c0_g1_i15"	-0.256140876547682	0.543449697944227	0.342690141662279	-0.411727811007186	0.958090882329639	-0.633057475801933
"TRINITY_DN1760_c0_g1_i18"	-0.0947811541873176	0.421405482661639	0.0870994118288185	-0.375674710735318	0.758843969925872	-0.506388288601519
"TRINITY_DN1760_c0_g1_i21"	-0.37856534135691	0.52041087546409	0.283530426631668	-0.419525637140398	0.944886767675567	-0.657939918657017
"TRINITY_DN1760_c0_g1_i3"	-0.48526779561905	0.735149259417118	0.0874154994940536	-0.389281944171499	0.863300823665068	-0.634822775901843
"TRINITY_DN1760_c1_g1_i1"	0.0555699138222448	-0.434004694009152	-0.0273272299575705	0.173674974935442	-0.196849547608729	0.738723378892401
"TRINITY_DN1757_c0_g1_i1"	0.323014148200868	-0.808346223819928	-0.202381615006739	0.504258946846228	-0.727829421598391	0.923115480618961
"TRINITY_DN1728_c0_g1_i2"	0.300176171152813	-0.724684001895343	-0.261630452968784	0.337746237878114	-0.576726013580342	0.972613816611697
"TRINITY_DN1798_c0_g1_i1"	0.261748922805629	-0.787481647071883	-0.170815493241645	0.431266310330007	-0.564057340807464	0.925080679050263
"TRINITY_DN1787_c0_g1_i1"	-0.329040775828152	0.517377856205075	0.392703381932219	-0.505690898313956	0.941667121093889	-0.656458310144453
"TRINITY_DN1763_c0_g1_i3"	-0.44826289325089	0.92340309243204	-0.274314862526113	-0.386469647424988	0.503244881519423	-0.676016030962018
"TRINITY_DN1725_c0_g1_i3"	-0.465710313332159	0.684993377003831	-0.11640135811535	-0.0835494822937123	0.659718302348365	-0.692778896076681
"TRINITY_DN1725_c1_g1_i12"	-0.316190484432797	0.201415315467739	0.4184597022072	-0.326914173820846	0.682007636064317	-0.439521185317216
"TRINITY_DN1725_c1_g1_i3"	-0.351079426902922	0.579473693465586	0.126855085689223	-0.382111418843459	0.768839155297137	-0.449852912933233
"TRINITY_DN1725_c1_g1_i5"	-0.395929568064765	0.294378601796535	0.260443992085398	-0.302613741074465	0.501264925741365	-0.159001963052866
"TRINITY_DN1725_c1_g1_i8"	0.407600559970202	-0.805131967015399	-0.239842188434953	0.339730841369449	-0.748813102389684	0.92800896618742
"TRINITY_DN1725_c1_g2_i1"	-0.23842331021243	0.407988265748806	0.411939320215551	-0.480863711735405	0.926566046401636	-0.609240055558477
"TRINITY_DN1726_c0_g2_i2"	0.185754122867177	-0.72584437071613	-0.0406393792069009	0.428002440518326	-0.408885364026176	0.860112662210447
"TRINITY_DN1736_c0_g1_i5"	0.231481528340751	-0.583148161504458	0.0391468848887974	0.291889118329127	-0.272908866284251	0.787646830000542
"TRINITY_DN1727_c0_g1_i1"	0.167138201694188	-0.553838757753225	-0.22126375938694	0.125530223883926	-0.416851109691542	0.849220671439045
"TRINITY_DN1750_c0_g1_i3"	0.274531946401591	-0.780692010697884	-0.313927896098076	0.463152898437347	-0.790524419471213	0.895926695131902
"TRINITY_DN1761_c0_g1_i3"	-0.36433615904767	0.207028565576533	0.312776918728856	-0.283730612522397	0.585451926314679	-0.0503661481575648
"TRINITY_DN1767_c0_g1_i1"	0.979064118535145	-0.406244434932424	-0.12095559184858	0.00929901511533318	-0.338767372576896	0.232764981630249
"TRINITY_DN1735_c1_g1_i5"	0.185051290530408	-0.678120183819025	-0.114680958358413	0.51457044737481	-0.513257690908315	0.865560563580458
"TRINITY_DN1735_c0_g1_i1"	0.250218231884954	-0.302448851365458	-0.467402301376958	0.362558686973005	-0.476446425958744	0.294700828746943
"TRINITY_DN1735_c0_g1_i2"	0.373749355185841	-0.592813262566058	0.116711347192277	0.0453600441432597	-0.375514334364027	0.666964662432728
"TRINITY_DN1794_c0_g1_i7"	-0.225996791362273	0.804509466544534	0.0568829658779365	-0.484094734425707	0.789929867784171	-0.780823373249591
"TRINITY_DN1775_c3_g1_i1"	0.265448644763894	-0.159841845547263	0.110537806397145	-0.156420847303248	0.295857035342706	0.202427142968912
"TRINITY_DN1775_c1_g1_i1"	-0.243426126028716	0.477771465141568	0.163731268864668	-0.31652748037004	0.832093538024013	-0.484339343248285
"TRINITY_DN1775_c4_g1_i1"	0.45432344231129	-0.275982663645967	0.142917092436235	0.0508573048431648	0.00735827645772621	0.133135898376132
"TRINITY_DN1720_c2_g1_i11"	-0.324429615844787	0.373280741530196	0.0858129542774313	-0.155606988584707	0.686532689796536	-0.310036359185064
"TRINITY_DN1720_c2_g1_i12"	-0.536444668740005	0.531035127310304	0.00205635059399496	-0.293245329688961	0.694580094009569	-0.451022410893598
"TRINITY_DN1720_c2_g1_i15"	-0.401165076617669	0.542778526214677	0.192074153116741	-0.531902309184226	0.773149979914834	-0.426363007896303
"TRINITY_DN1720_c2_g1_i24"	-0.56347994603684	0.669566910598066	0.224109191112002	-0.201699570260261	0.707275790748468	-0.688711319553593
"TRINITY_DN1720_c2_g1_i7"	0.043747186078938	-0.427379222847927	-0.272305173312999	0.168004412215466	-0.316440155441832	0.512822924905673
"TRINITY_DN1720_c3_g1_i1"	0.21053063070672	-0.674428209916998	-0.178333160301763	0.481853499072352	-0.600610103545369	0.691273284082351
"TRINITY_DN1720_c19_g2_i2"	-0.428420318423906	0.83010386440511	-0.10888016754193	-0.474238682757847	0.480417683269243	-0.687695276644475
"TRINITY_DN1720_c41_g2_i1"	-0.315535639509745	0.338170366525552	0.103803724222783	-0.232231539002461	0.791652073990447	-0.265272816837051
"TRINITY_DN1732_c0_g1_i1"	-0.437234780394133	0.632678911222642	-0.0417051238919932	-0.369480382592409	0.760058828007145	-0.532712208588082
"TRINITY_DN1732_c0_g1_i13"	-0.365443707060102	0.573060713951328	0.0393376414874371	-0.173931890214678	0.767875288003898	-0.416656636482936
"TRINITY_DN1755_c0_g1_i1"	0.138371139410751	-0.668854112089917	-0.192542742345661	0.0889959688560194	-0.56136116223952	0.877060610579036
"TRINITY_DN1737_c0_g1_i1"	0.411680683493258	-0.732064098870214	-0.00825700267457715	0.340361663347433	-0.411879301497573	0.759328317843993
"TRINITY_DN1737_c0_g1_i19"	0.0315996345619701	-0.644123059500167	0.210413019628135	0.217182255650175	-0.452705575992517	0.570268491743226
"TRINITY_DN1737_c0_g1_i23"	-0.0720331885977299	-0.163068944248327	-0.301016305447799	-0.00607248771723148	-0.363421587760694	0.150031102957417
"TRINITY_DN1737_c0_g1_i3"	0.275119628679242	-0.700953321990915	-0.0370091451832201	0.334613331716305	-0.497182486152917	0.802085304415793
"TRINITY_DN1737_c0_g1_i4"	0.334304336845123	-0.86328568133694	-0.198183833035158	0.355144158508441	-0.695231053081534	0.918294041056234
"TRINITY_DN1793_c0_g1_i1"	0.157592608209686	-0.555321403935873	-0.0788990628632665	0.272339824531692	-0.318867327964284	0.841376193420145
"TRINITY_DN1729_c0_g1_i10"	0.178754595573971	-0.583418587437319	-0.0960285315803432	0.445335498033092	-0.356980053379088	0.822612352722372
"TRINITY_DN1729_c0_g1_i2"	0.386841662719761	-0.74261747824367	0.015410788403062	0.265285538399681	-0.517859009376209	0.886636417256787
"TRINITY_DN1749_c0_g1_i2"	0.148508084991857	-0.185588543082468	-0.286116863788209	0.357260058090888	-0.512834589469848	0.432686319045918
"TRINITY_DN1749_c0_g1_i4"	-0.179100882358506	0.755657838423262	-0.107232947095619	-0.423048311921189	0.383387381179807	-0.664471711400767
"TRINITY_DN1774_c0_g1_i1"	0.234270596670321	-0.640819996401424	-0.0560437047963207	0.320526441457316	-0.404510394977797	0.872606980919686
"TRINITY_DN1743_c1_g1_i3"	0.200483602170877	-0.59954401588078	-0.348765440903065	0.167743028320122	-0.56083535564451	0.835906685509282
"TRINITY_DN1756_c0_g1_i1"	0.381926004449893	-0.906837601836402	-0.133948048634915	0.373282236513636	-0.674606769012378	0.938004537299163
"TRINITY_DN1742_c0_g4_i2"	-0.404595177560923	0.578557856291476	-0.00285603386393546	-0.354573253157472	0.828483301506047	-0.466871376662055
"TRINITY_DN1742_c0_g2_i10"	-0.542421456607953	0.802602137860106	0.152150210060122	-0.411747356563677	0.87797104537451	-0.712886082430364
"TRINITY_DN1742_c0_g2_i4"	-0.242604725315899	0.727179699134189	-0.0340650758190768	-0.655785448314837	0.642516226288131	-0.687726270710353
"TRINITY_DN1742_c0_g1_i24"	-0.390318641615231	0.857609779184455	0.138867117947179	-0.421637380375488	0.837876107619971	-0.892471100820879
"TRINITY_DN1742_c0_g1_i31"	-0.606462841963503	0.873814518931175	-0.0870607746894282	-0.327497742196249	0.574077475783769	-0.747611876603237
"TRINITY_DN1742_c81_g1_i1"	0.385229948127449	-0.884714843873892	-0.150757280997973	0.351188640922495	-0.67382814182902	0.897896118678139
"TRINITY_DN1714_c0_g1_i1"	0.139840342584709	-0.751324919846669	-0.137409854732313	0.282922177452193	-0.457991641093406	0.950370008567663
"TRINITY_DN1721_c0_g1_i4"	-0.139177764034312	0.20359001654	-0.378414821884104	0.261143210296085	-0.114356644566866	0.0143065607095142
"TRINITY_DN1766_c1_g1_i1"	-0.269275236125992	0.364842334310925	0.402815463205386	-0.306842254502378	0.925105489686804	-0.493134479844543
"TRINITY_DN1766_c5_g1_i1"	-0.0664052982318789	0.179710270389098	0.447362884152677	-0.397915546166559	0.744323883347208	-0.349917835328126
"TRINITY_DN1766_c3_g1_i1"	-0.246706391311894	0.574660670309629	-0.2615086971457	-0.0109762811079462	0.245851838001444	-0.487993997381082
"TRINITY_DN1766_c3_g2_i2"	-0.320648914770788	0.474903805914965	-0.172815195760544	-0.160636174305869	0.645156231506928	-0.320226207716169
"TRINITY_DN1766_c0_g1_i3"	-0.066147226291958	0.0839831334440893	0.306767487276028	-0.411991752132154	0.424357694805572	-0.286786355547062
"TRINITY_DN1766_c0_g1_i6"	-0.509814874568506	0.441121368064372	0.164645750987829	-0.481487015017369	0.616304572528662	-0.407201933291591
"TRINITY_DN1766_c0_g2_i3"	0.282644800980221	-0.741819768780103	-0.037506300976132	0.0741526494421254	-0.478474405993623	0.790868352098038
"TRINITY_DN1741_c0_g1_i1"	0.252112845592759	-0.215901795273933	-0.254901756501457	0.33145298656247	-0.39764055818849	0.442534909099036
"TRINITY_DN1741_c0_g2_i1"	0.258642498910848	-0.481332823415539	-0.299456142562861	0.488670697725845	-0.417557837157716	0.714879630226275
"TRINITY_DN1762_c0_g1_i9"	-0.34266934260876	0.678838933776237	-0.0542071346021672	-0.253829985351903	0.817037788132604	-0.63698696606016
"TRINITY_DN1723_c1_g2_i1"	-0.348268025923526	0.391274238319244	0.3101103863685	-0.362456383076016	0.93122777653359	-0.499029545436325
"TRINITY_DN1723_c1_g1_i1"	0.333696680905944	-0.575063178517569	-0.172114927694102	0.454385922758401	-0.538629570177545	0.765790544096726
"TRINITY_DN1723_c1_g3_i4"	0.26494593010366	-0.880938446704508	-0.0978613145822841	0.350232706342021	-0.676847899843249	0.938300748237196
"TRINITY_DN1706_c0_g1_i7"	0.37268572919088	-0.805158500290239	-0.230855651899284	0.48540968665179	-0.814882334394522	0.872913953197484
"TRINITY_DN1722_c2_g1_i1"	0.247973527630861	-0.651717451665373	-0.348789902130204	0.443674564750524	-0.687244503054154	0.932298810297305
"TRINITY_DN1722_c1_g2_i1"	0.323115425179749	-0.809918662977291	-0.211648287904665	0.41184188633616	-0.558084231089194	0.955070553100571
"TRINITY_DN1722_c0_g1_i1"	0.142630747802488	-0.514067295330053	-0.0930378021743067	0.365888116814826	-0.476843736532608	0.657850345917658
"TRINITY_DN1722_c0_g1_i3"	0.236154807502307	-0.256926665561366	-0.285622301180469	0.523428156230241	-0.579587108518124	0.237737972693944
"TRINITY_DN1722_c1_g1_i1"	0.12797657305527	-0.236441798127415	-0.499409533390796	0.366275592927462	-0.777392196632074	0.525487423223452
"TRINITY_DN1783_c0_g1_i1"	0.320068179333421	-0.763302387731841	-0.184119124331173	0.272005881776236	-0.694883646530463	0.827448657445638
"TRINITY_DN1781_c0_g1_i1"	0.171965066999065	-0.750457020168	-0.139813865647059	0.346159034489615	-0.581725556723126	0.960498170089474
"TRINITY_DN1738_c7_g1_i1"	-0.124116928567843	0.425743871860837	0.11910287575528	-0.593539854151371	0.645324777225334	-0.481539526497525
"TRINITY_DN1738_c1_g2_i1"	-0.314114728505032	0.518455000014698	0.383957585555834	-0.472552069058245	0.946810615710814	-0.617779651834253
"TRINITY_DN1738_c1_g2_i3"	-0.430515131291563	0.590984371537958	0.304252024716916	-0.508491245903886	0.919060250268357	-0.59216331975409
"TRINITY_DN1738_c0_g1_i1"	0.186789582820103	-0.737301116875972	-0.315663178002288	0.321279954607797	-0.683231222223018	0.940636626776133
"TRINITY_DN1738_c12_g1_i1"	0.0447344199895819	-0.556950291962412	-0.0249797884191348	0.377823379299944	-0.361218593281998	0.811509383785328
"TRINITY_DN1705_c0_g1_i1"	0.344555461812804	-0.894406103501866	-0.0769766406334182	0.358384706756254	-0.733730151397265	0.875556242044783
"TRINITY_DN24141_c0_g1_i1"	0.394720914440932	-0.827803392590006	-0.205731907441347	0.371294083327927	-0.651172094572869	0.903781504094123
"TRINITY_DN24141_c1_g1_i1"	0.401385925343058	-0.781544462524268	-0.306325240247511	0.368004756709436	-0.720565879608157	0.94151395577056
"TRINITY_DN24148_c1_g1_i1"	-0.692592244798669	0.492866010411884	0.274635071759207	-0.281026186751712	0.721426542312272	-0.587118858388915
"TRINITY_DN24118_c0_g1_i1"	0.314007380273139	-0.809001360393475	-0.221898268730777	0.333464843155254	-0.739174898453202	0.87009286913089
"TRINITY_DN24075_c0_g1_i2"	-0.309037569906506	0.60125439618194	0.149109024885139	-0.468815084660947	0.928822193937273	-0.652874024433598
"TRINITY_DN24072_c0_g1_i2"	0.135213359592567	-0.679820201863731	-0.310987382567901	0.407935179813807	-0.798532260447319	0.78112137795426
"TRINITY_DN24062_c1_g1_i1"	0.344219308482792	-0.722110652803172	-0.244104007462705	0.178927489282988	-0.733118686702633	0.851118972854371
"TRINITY_DN24062_c0_g1_i1"	0.342923263558222	-0.643028379710741	-0.343268000411301	0.321410920545588	-0.756531216419717	0.792862647078769
"TRINITY_DN32321_c0_g1_i1"	0.394089069696983	-0.306487657966773	0.556967561097617	-0.229755301035419	0.341324230386703	-0.0663688872437325
"TRINITY_DN23207_c3_g1_i1"	-0.356035877514037	0.856803687030476	-0.170966168206079	-0.198167026000002	0.422650314043606	-0.618213818115101
"TRINITY_DN23158_c0_g1_i1"	-0.593665310350661	0.720044005897413	0.0117822776242144	-0.0988300098645603	0.437552120076868	-0.590206216923198
"TRINITY_DN23164_c0_g1_i1"	-0.220034288708976	-0.272762418929928	-0.173460306086816	0.152296938214993	-0.232092429989282	0.494526346541853
"TRINITY_DN39586_c0_g1_i1"	0.337649005410643	-0.795671464079297	-0.184786485184902	0.493915682785675	-0.811550919442836	0.818389972832878
"TRINITY_DN39652_c0_g1_i1"	-0.128398761314325	0.39573847706111	0.366098287519352	-0.388239580434889	0.917039979857244	-0.568727886075469
"TRINITY_DN39636_c0_g1_i1"	0.0917876239331304	-0.581633646495219	-0.0278438515229936	0.346757851562506	-0.366641449513454	0.829550847809469
"TRINITY_DN23319_c0_g1_i1"	-0.572850200688475	0.710917069606759	-0.0499968774969708	-0.116000673363157	0.614788033864997	-0.607819102347236
"TRINITY_DN23342_c0_g1_i1"	0.42201398954847	-0.749646616186157	-0.215891802058463	0.329732749350072	-0.628212935908363	0.739838419603431
"TRINITY_DN23309_c1_g1_i1"	0.237922488360331	-0.784074719432979	-0.19627864692995	0.271607494735186	-0.520988052684546	0.959189255564828
"TRINITY_DN40571_c0_g1_i1"	0.305482123177993	-0.896965147221649	-0.0377140695988111	0.365293639745257	-0.605992727434637	0.893150758419635
"TRINITY_DN40557_c0_g1_i1"	-0.229349642599415	0.547410586287763	0.353244428593636	-0.385928403969156	0.862034930294006	-0.751017886322033
"TRINITY_DN40521_c0_g1_i1"	0.965184162399297	-0.445503007634595	-0.242119370788892	0.146287579098554	-0.362268633631671	0.343004238595016
"TRINITY_DN40572_c0_g1_i1"	-0.0268285956236075	-0.285430231505821	-0.0952944007142247	0.299746657636741	-0.2245947408334	0.630214172909828
"TRINITY_DN40537_c0_g1_i1"	0.0940147789541949	-0.427990546010678	0.0548912631277722	0.165805416562354	-0.171201503053848	0.705458554091349
"TRINITY_DN40563_c0_g1_i1"	0.273064893932767	-0.0778859923504828	-0.193340021960487	0.0314826818419656	-0.0533685452987005	0.362631230400089
"TRINITY_DN7523_c0_g1_i2"	0.223785109917516	-0.207983658044854	0.533712575619802	-0.117995587658004	0.24672429859552	-0.0605333900285151
