"kMEcyan"	"kMEgreen"	"kMEmagenta"	"kMEpink"	"kMEsalmon"	"kMEtan"	"kMEturquoise"
"TRINITY_DN20189_c0_g1_i2"	0.0112772850284112	-0.359551593418127	0.124352123598628	0.0679870978776585	-0.236375392093752	-0.315965547590176	0.493334414050581
"TRINITY_DN20144_c0_g1_i2"	0.338421968046941	-0.442209087255814	0.413765573071172	0.386374005563365	0.0368937816008446	0.645899852152892	0.353864044909748
"TRINITY_DN20187_c0_g1_i14"	0.196506757067453	0.907851787417418	-0.439415467264917	-0.369579462255486	-0.0411966509984282	-0.747193118399017	-0.601419821837753
"TRINITY_DN20177_c0_g2_i2"	0.572403031650691	0.437562854657753	-0.224574363063152	-0.132519662228314	-0.0665884249282947	-0.100822853083903	-0.204021073704396
"TRINITY_DN20177_c1_g1_i1"	0.460011575888313	-0.504461188403122	0.204396473543307	0.706909458685981	0.0128466546910663	0.296713447051081	0.533172003744547
"TRINITY_DN20141_c4_g1_i1"	0.0518538986769009	0.394593316241331	-0.12643596341639	-0.155294529813951	0.235968568217394	0.368109188130098	-0.517806989884527
"TRINITY_DN20183_c3_g1_i1"	0.169892962227361	0.871718268026013	-0.59718117913354	-0.517034871696858	-0.0583233133011263	-0.551653269605916	-0.617918893751022
"TRINITY_DN20175_c1_g2_i1"	0.052671597860221	0.0276350094191588	-0.0840851692410602	-0.0377529329151609	0.973060347627356	0.0136938458676491	-0.0357253178228757
"TRINITY_DN20151_c0_g1_i13"	-0.384289642807661	-0.456063972767225	0.92380916229067	0.0431147175651097	-0.224369805102482	0.524187282450663	0.312656809528513
"TRINITY_DN20151_c0_g1_i17"	-0.292519438859597	-0.572694604413311	0.88518808187353	0.0261076984747118	0.21344747022246	0.490293019702332	0.476628157037184
"TRINITY_DN20151_c0_g1_i4"	-0.113858362589758	0.890819947704036	-0.434566480696226	-0.470869009381244	0.0548539936541547	-0.488230371610831	-0.888116633852625
"TRINITY_DN20151_c0_g1_i8"	0.4548227736056	-0.521536626654412	-0.0403536065030452	0.51811563805915	-0.322376068833701	0.212882488179174	0.615180826584427
"TRINITY_DN20190_c0_g2_i1"	0.271591041536443	0.774607017623439	-0.556601717686953	-0.328196596596625	0.0481316654076545	-0.700075719400739	-0.59274253105624
"TRINITY_DN36605_c0_g1_i1"	0.13982387338311	-0.646901809520847	0.400747152565262	0.18973344604435	-0.114201339409074	0.0222745253081773	0.912023328822566
"TRINITY_DN36654_c0_g1_i1"	0.457204336073631	-0.455138768139939	-0.0141407630765889	0.298935553769946	-0.168386489145146	-0.288648730223365	0.806295595668954
"TRINITY_DN36599_c0_g1_i1"	0.631200617969629	-0.501938328744098	0.00607618256092157	0.325683001527543	-0.131322831463634	-0.00951346668882475	0.800250947467453
"TRINITY_DN36624_c0_g1_i1"	-0.244330889142014	-0.379741942426477	0.377910217199341	0.279936641185834	0.196586684703874	0.703845015023804	-0.0871039349348513
"TRINITY_DN36639_c0_g1_i1"	0.558180564663067	0.207302644275815	0.141712177552204	0.0428609441176569	-0.0550420089657375	-0.378437085048475	0.212083403270704
"TRINITY_DN36611_c0_g1_i1"	0.331219781619936	-0.6046293699973	0.207819644187118	0.373267092900443	0.0408745379739045	-0.0530897577983459	0.860325438363989
"TRINITY_DN11019_c0_g1_i1"	-0.128818462082499	0.87646853124789	-0.464188251611723	-0.643511580760441	0.0964444285069762	-0.668783147228892	-0.721552760641096
"TRINITY_DN11063_c0_g1_i14"	0.353692967179001	0.847354420252548	-0.329906684405335	-0.352491422181933	0.161538070400972	-0.42563730481292	-0.54989233184916
"TRINITY_DN11063_c0_g1_i17"	0.137484459183016	0.936267003812881	-0.452593938016389	-0.457700329073617	0.340485073814438	-0.603478713556065	-0.690537316813466
"TRINITY_DN11063_c0_g1_i6"	0.184300572932533	0.912917803524244	-0.484390499248338	-0.333185381449374	0.305202104187957	-0.728796131966141	-0.662254890565192
"TRINITY_DN11084_c3_g1_i1"	-0.621318131783738	0.425235767385985	0.246179410534021	-0.600189111579913	-0.0188141790642343	-0.139650320517093	-0.453248170718512
"TRINITY_DN11084_c1_g1_i2"	0.307785567472223	0.864144282250534	-0.390847320664206	-0.417691322306632	-0.0220003423837619	-0.493591980449116	-0.540831788606429
"TRINITY_DN11084_c1_g1_i8"	-0.0350118471961526	0.0854982382562861	-0.0604716799710023	-0.222636005205685	-0.0403102837584393	-0.238359819303151	-0.0458096608715424
"TRINITY_DN11084_c1_g1_i9"	-0.557466491122422	0.496840381885199	-0.120202503169568	-0.493866851502568	-0.154940652211512	-0.151729448151245	-0.675050090058569
"TRINITY_DN11102_c0_g1_i1"	-0.141358895438527	-0.183231496254168	0.142172345977132	0.062196752637839	0.191634080742695	-0.317281295245243	0.223075667996875
"TRINITY_DN11034_c0_g1_i10"	0.40900712005493	-0.624287079801095	0.425759813248518	0.29412622969473	-0.167034770572375	0.349528450213719	0.871983581928306
"TRINITY_DN11034_c0_g1_i2"	0.439126703844226	-0.494390893455046	-0.0221219159713353	0.166351075886021	-0.102705005256806	-0.00688645976412472	0.697593804701171
"TRINITY_DN11034_c0_g1_i4"	0.452632438282635	-0.470334006536581	0.303688619938256	0.184663661242244	-0.16698435448339	-0.106563826747128	0.885516115699774
"TRINITY_DN11034_c0_g1_i5"	0.204186400293473	-0.287516025081519	0.248004179557235	-0.0880879104546839	-0.0173994780961802	-0.227358677071153	0.708717894078658
"TRINITY_DN11034_c0_g1_i6"	0.247399314612829	-0.254972752432227	0.00809838452736727	-0.207600818403434	-0.203294621330843	-0.24468775939116	0.607547209842293
"TRINITY_DN11034_c0_g1_i7"	-0.233683907699431	0.152599524378584	0.162008933512495	-0.11000094084686	-0.231952584055894	0.29832529975584	-0.250069824912139
"TRINITY_DN11067_c1_g3_i1"	0.270165638800919	-0.262535061822917	0.0838809202857151	0.00449525555680078	0.133780033639516	-0.41383851446333	0.664648540548122
"TRINITY_DN11033_c0_g1_i1"	0.00954736703286652	-0.824436834607355	0.31784656179251	0.359626412590888	-0.410137773500466	0.498317536384867	0.857385804389646
"TRINITY_DN11087_c0_g1_i1"	0.514493463542557	-0.595009165641444	-0.0220221033519656	0.389642514512585	-0.131931092380751	-0.0136381910200859	0.857762838017535
"TRINITY_DN11087_c0_g1_i2"	-0.0573891025502533	-0.530847914864716	0.376673494605513	-0.125795181272979	-0.0618612087427849	0.1030255268296	0.774655377322952
"TRINITY_DN11026_c0_g2_i1"	0.399161844845723	0.856565409577533	-0.429663813528094	-0.188307887842691	0.26227034058412	-0.61008631870198	-0.622670003249085
"TRINITY_DN11083_c2_g3_i1"	0.359942061025685	0.545816663563561	-0.147055326200016	-0.132907401266671	0.174938657080106	-0.300773494929518	-0.188451307363781
"TRINITY_DN11083_c0_g1_i1"	0.332804504131786	-0.665419292412602	0.28963188250883	0.262887500923085	-0.262785181464112	0.135816626476149	0.97431683750653
"TRINITY_DN11009_c0_g1_i1"	0.498266539205137	0.59657583654847	-0.30591936398801	0.0457836378025551	-0.192378131884521	-0.333366555273819	-0.332192770159494
"TRINITY_DN11007_c0_g2_i2"	0.204710407845966	-0.664575123733079	0.386611572118764	0.20526957391748	-0.174644442123904	0.082074066548129	0.961682942619198
"TRINITY_DN11015_c0_g1_i1"	-0.170394721844812	0.877626001937114	-0.38200100139806	-0.420606476374446	0.120999074038023	-0.438440786952297	-0.957078545687705
"TRINITY_DN11052_c0_g1_i1"	-0.131544182349287	0.908603989856563	-0.461864026719948	-0.51476808682622	0.0111706501601517	-0.574254953943404	-0.845166616721654
"TRINITY_DN11052_c0_g1_i4"	0.258126788862088	0.710347738484486	-0.253905132854943	-0.270954590148918	-0.0476865593531114	-0.246013061018438	-0.631317866775115
"TRINITY_DN11073_c0_g1_i1"	0.410489749645541	-0.499932448620969	0.145323076253518	0.349385420185619	-0.228707286256747	-0.193745492625065	0.874049706473189
"TRINITY_DN11012_c1_g1_i1"	0.225885565398482	-0.63293987516591	0.249986727278475	0.272750657394329	-0.11619158150934	0.132925328964349	0.892534723567202
"TRINITY_DN11012_c0_g1_i1"	0.0417466718597307	-0.602158530099168	0.599996163988487	0.281579229347672	-0.475702764855934	0.2869660152984	0.639296753794857
"TRINITY_DN11012_c0_g1_i5"	0.23179410191015	-0.681959787088306	0.41985474881924	0.221058055316303	-0.0695297500785486	0.136436998892855	0.960521251483806
"TRINITY_DN11075_c0_g2_i1"	-0.367830005834424	0.543322158606061	-0.111810167250476	-0.235793447803947	0.0885111185780563	-0.536147023310875	-0.648940700927537
"TRINITY_DN11075_c0_g1_i1"	0.367407923558717	0.859925485942825	-0.382609846058744	-0.401753656008978	0.0196787441517801	-0.446184815677185	-0.552571159936506
"TRINITY_DN11075_c0_g1_i3"	-0.124455882864497	0.87204067669774	-0.397160867530859	-0.468695434644807	-0.106243466105856	-0.619255767187612	-0.776867280156373
"TRINITY_DN11028_c0_g1_i1"	0.0574728169611973	-0.354875268802487	0.334953264478638	-0.0271106069249923	-0.0124003166208945	-0.260787374471582	0.721133155503061
"TRINITY_DN27546_c0_g1_i1"	0.28746499451271	-0.623958204856903	0.342082800170721	0.20848132520324	-0.166443616397343	0.0330085412921563	0.955597810203487
"TRINITY_DN27526_c0_g1_i1"	-0.104843609490714	-0.609377897319427	0.556572728756979	0.168295525790248	0.0691649798253229	0.193957791966849	0.745701458118727
"TRINITY_DN27504_c0_g1_i1"	0.310789728711094	-0.45830760911744	0.225857408143334	0.188264336206136	-0.109796307315252	-0.197978953899206	0.858231758507935
"TRINITY_DN27484_c0_g1_i1"	0.205690002988926	0.601113232282765	-0.31966365984893	-0.560233340016575	0.451370154408773	-0.364672515986701	-0.361962435121236
"TRINITY_DN27465_c0_g1_i1"	-0.181333231608988	0.469289100149722	-0.0867135213388169	-0.588116633097163	0.173832364070654	-0.252801595238616	-0.471411875176968
"TRINITY_DN27553_c0_g1_i1"	0.223419829283653	-0.704897497127414	0.343495178127228	0.29741005631801	-0.235802131974235	0.0809004234735915	0.970790776263086
"TRINITY_DN7216_c0_g4_i2"	0.242750351113371	0.79143729386431	-0.315033172229892	-0.0116467194866161	0.161267184980603	-0.573553066357951	-0.620022179445283
"TRINITY_DN7298_c2_g1_i1"	0.298834936763687	-0.475187091756236	0.400129503475839	0.361953588478101	-0.127105495983738	0.590126073317612	0.529279815861005
"TRINITY_DN7206_c0_g1_i1"	-0.0913799107851781	0.930000196432721	-0.406875876609238	-0.443592911793162	0.181531711347511	-0.502161966335081	-0.902762724911698
"TRINITY_DN7206_c0_g1_i11"	0.337481182624861	0.672966907261778	-0.208788969276214	-0.585999729397148	-0.0219287034779963	-0.544698991449729	-0.200749286165434
"TRINITY_DN7206_c0_g1_i8"	0.383883833485214	0.780885103405972	-0.213970498568691	-0.426567771339786	0.349004337672971	-0.422865252132529	-0.485820068529569
"TRINITY_DN7254_c1_g1_i1"	0.508048684320232	0.854727087067468	-0.627394721570202	-0.146354631594969	-0.0704650225621756	-0.626392754952213	-0.55094291599475
"TRINITY_DN7252_c0_g1_i1"	-0.0742625591269162	-0.816027858482486	0.533240458476832	0.155120060959461	-0.173020197733714	0.533223427407286	0.875390961778713
"TRINITY_DN7243_c0_g1_i2"	0.396648506692575	0.690953720281684	-0.44608856953958	-0.459268514859983	-0.0168194302594289	-0.288240148053222	-0.346304513431015
"TRINITY_DN7210_c0_g1_i3"	0.0202832101083099	0.934628835013138	-0.407828195401347	-0.57049379978947	0.241367607091685	-0.631400637364049	-0.726562204990195
"TRINITY_DN7202_c0_g1_i1"	-0.0586218292335943	0.0275167838488407	0.331795037126073	-0.371396670975428	-0.068980503496883	0.460178364078812	0.00729209151791795
"TRINITY_DN7273_c1_g1_i4"	-0.232375349245321	0.853030266888327	-0.414424045432407	-0.632475252358494	0.0927466331306828	-0.423778239461299	-0.784801042213466
"TRINITY_DN7273_c1_g1_i5"	-0.118281869872627	0.937240780784519	-0.505814280334699	-0.551303848623295	-0.00452086542726509	-0.613667620113973	-0.820271634246433
"TRINITY_DN7200_c0_g1_i1"	0.0492141930966735	0.885028517486335	-0.514182468526202	-0.541834705212135	0.195212263068478	-0.520813403732287	-0.744997433115357
"TRINITY_DN7200_c1_g2_i2"	0.460558369984681	0.119709902417946	-0.379512717869778	0.176773960003314	-0.152762371326577	-0.674259071866251	0.104470208758107
"TRINITY_DN7253_c0_g2_i1"	0.174590623152559	-0.692811906762355	0.340371789584356	0.549038356832251	0.228133130525167	0.155907538327884	0.765016280239551
"TRINITY_DN7248_c0_g1_i2"	0.128137021503202	-0.876686532697048	0.555638698251742	0.45231575917577	-0.111313386733244	0.628637462338642	0.832934264854218
"TRINITY_DN7248_c0_g1_i6"	0.590286388213608	-0.568422168912877	-0.047859823969155	0.596219660151533	-0.181027646992458	0.0492308417307756	0.713006236047349
"TRINITY_DN7248_c0_g2_i1"	0.571996248004627	-0.596533010162213	-0.0521537454798484	0.395676244633455	-0.13072242453077	0.0924801591119719	0.805157682558149
"TRINITY_DN7297_c1_g1_i1"	0.499469067558077	0.751674384935332	-0.557177352791271	-0.224767359912796	0.0337147358301706	-0.573945378850682	-0.406508908118228
"TRINITY_DN7297_c1_g2_i2"	-0.053982438952844	0.156837917506212	0.0768588923168583	-0.219243887074725	0.879253955159285	0.160849725399624	-0.263774121361743
"TRINITY_DN7290_c0_g1_i2"	0.192248914946509	-0.824761666401518	0.311317908152994	0.420869202380711	-0.0946876402553055	0.359612567405121	0.948081624820929
"TRINITY_DN7282_c0_g1_i1"	-0.247301120485746	0.846914946013987	-0.427306654364999	-0.47306288167395	0.0327087580278822	-0.515119081941219	-0.882137430250059
"TRINITY_DN7285_c2_g2_i1"	0.154540894583352	-0.588021304310937	0.142727224368491	0.288688223917803	-0.413491888831886	0.487473576642649	0.64413110067534
"TRINITY_DN7285_c0_g2_i1"	0.517286044314268	-0.407955552915685	-0.196153928869447	0.458849920602735	-0.353810596500661	0.122786313139943	0.571407649979986
"TRINITY_DN7245_c0_g1_i13"	-0.491317771614222	-0.342803123721795	0.267554644758404	-0.12996621798652	-0.541113731905449	0.479908409687048	0.141609328157051
"TRINITY_DN7245_c0_g1_i2"	0.325185449968708	0.0834323320035415	-0.166972654449243	-0.250868354516051	0.230721757768245	0.213313667860117	0.0625699219594283
"TRINITY_DN7277_c2_g2_i1"	0.0603018088872156	-0.845404106651289	0.373892142974915	0.443802110180114	-0.461721203701538	0.407203067359252	0.867389410082657
"TRINITY_DN7222_c0_g1_i1"	0.219977812200847	-0.816977097137085	0.328609780230446	0.368685175434326	-0.124290670547709	0.507284539500079	0.926181204584539
"TRINITY_DN7266_c0_g2_i2"	0.146130681348058	0.885208292780695	-0.447677077721596	-0.481317427411241	0.173608036419164	-0.34088622856685	-0.759194429412811
"TRINITY_DN7266_c0_g2_i3"	0.565737365594103	0.726918175382942	-0.506290460343409	-0.0392463431403469	0.203684500991318	-0.654354602637882	-0.401691775546904
"TRINITY_DN7266_c0_g2_i4"	0.0112474096883545	0.909104101134133	-0.285871181857283	-0.460338224220471	0.152572551056157	-0.608434403550212	-0.759930745892638
"TRINITY_DN7209_c0_g1_i1"	0.0464994845115823	0.956818154540315	-0.404988828280332	-0.435604699514661	0.185832301460041	-0.503791234420724	-0.833362448988151
"TRINITY_DN7234_c0_g1_i1"	-0.253693531649329	0.573253789785367	-0.191634423692765	-0.652353379163005	0.395895078619151	-0.109049536413494	-0.594683795713969
"TRINITY_DN7208_c0_g1_i1"	0.107074075085251	0.456881863818567	-0.39016946811563	-0.668602677716587	0.397539433341009	-0.193394926122965	-0.288861497057716
"TRINITY_DN7228_c0_g1_i1"	-0.171203310344923	-0.783714095269108	0.531009883693361	0.241413297121336	-0.0643254028582732	0.833670432826394	0.591390740233294
"TRINITY_DN7228_c0_g1_i2"	0.239096361030673	-0.165998693406455	-0.00140505150985143	-0.117840588622268	0.0891126166231945	-0.451564896556111	0.586866988164547
"TRINITY_DN7228_c0_g1_i6"	-0.0291513536122764	-0.850479889050405	0.535659961504165	0.189766077819753	-0.00709911827793531	0.485391042969998	0.925860734226062
"TRINITY_DN7259_c0_g1_i1"	0.254637535935863	-0.563347629970203	0.0960429799453247	0.448671861317563	-0.703813106918876	-0.0150850413264067	0.674268726060684
"TRINITY_DN7259_c0_g1_i2"	0.181323692497057	-0.498834720627376	0.347959900486217	0.214410003913328	0.0239637746735911	-0.0954263234085754	0.835482372481646
"TRINITY_DN7247_c0_g1_i1"	-0.151871523952331	-0.498314244068029	0.931106807754106	0.021380309862638	-0.0846195251145261	0.348430641280722	0.472436909254495
"TRINITY_DN7287_c0_g1_i11"	0.315709109475305	-0.48461409322712	0.234043600948752	0.130356929683883	0.10643660005611	0.11155427835576	0.735060668027004
"TRINITY_DN7287_c0_g1_i14"	0.106780567815539	-0.36278765483584	0.0838099043347902	-0.312814711394383	0.0742674612808227	0.0535467710886042	0.624742489935949
"TRINITY_DN7287_c0_g1_i15"	0.273549448525105	-0.681446574962557	0.345259169127797	0.321376760095539	-0.344684989627398	0.0566289990201137	0.942572560075052
"TRINITY_DN7256_c0_g1_i1"	0.314345650959951	-0.668303245393465	0.184606831131486	0.30553029741828	-0.218245226805505	0.0421946411468215	0.960177866799076
"TRINITY_DN7213_c0_g1_i1"	0.209132278195695	-0.670631495103789	0.341099014647256	0.173464103482018	-0.171051878531568	0.0651347265295757	0.94177463250161
"TRINITY_DN7261_c0_g1_i1"	0.216322390152722	-0.389576247160674	-0.110023394440546	0.00764845799728981	0.00569510781185879	0.355899492635818	0.470426999967613
"TRINITY_DN7261_c0_g1_i4"	-0.224827828040742	-0.156420470541328	0.218907474359256	-0.469526802191993	0.127721085151543	0.329361708842688	0.175607067361304
"TRINITY_DN7262_c0_g1_i3"	0.434913622066424	0.0335841236100442	-0.155170305128451	-0.0726635558459802	-0.0690738987477671	-0.55151221799186	0.401120874837618
"TRINITY_DN7262_c0_g1_i4"	0.26329788537823	-0.588175790579359	0.0701572420580521	0.366739926353774	-0.0828743322621469	-0.0733647093452693	0.764177383114274
"TRINITY_DN7262_c0_g3_i2"	-0.0585140824341283	0.810208596942605	-0.0904354945478408	-0.434223860173872	0.268804833938831	-0.597133417925247	-0.564376446226796
"TRINITY_DN7276_c0_g1_i2"	-0.608450737570212	-0.259798105698148	0.289312941829304	-0.0611559003661155	0.0432814768671984	0.58035537015846	-0.251252660407004
"TRINITY_DN7276_c0_g2_i3"	0.363699956357838	-0.660965955580455	0.317785876854494	0.345859976560409	-0.181209689380123	0.0658960944247312	0.964271058422641
"TRINITY_DN11106_c0_g1_i2"	0.361485356923454	0.803037282907694	-0.591859266534604	-0.172759071068367	-0.131361519311142	-0.622113707734378	-0.56206661159683
"TRINITY_DN11106_c0_g1_i3"	0.125510838695696	0.87131450086976	-0.299187979757339	-0.389538833009732	0.244715374269531	-0.614982484223968	-0.589538563185327
"TRINITY_DN11114_c2_g1_i1"	-0.159460088783413	0.757549588480267	-0.183963244815923	-0.308435344133849	0.351472312388924	-0.48926117875693	-0.701162678146752
"TRINITY_DN11179_c4_g1_i1"	-0.368213716607802	0.413865911163137	0.181958789137415	-0.298372573432824	-0.065049205733658	-0.294033352897431	-0.436622029518187
"TRINITY_DN11202_c0_g1_i1"	0.516255331068152	-0.51169435107358	0.0758997676742373	0.343805997615574	-0.0935407891926615	-0.177918434960043	0.844083149152038
"TRINITY_DN11202_c0_g1_i2"	-0.0827710004745331	-0.444985693744906	0.488478176885721	-0.256659444470832	0.0240230564954649	0.30900251204099	0.64668153136137
"TRINITY_DN11195_c0_g2_i2"	-0.0964263131823622	0.890262287619482	-0.376901731367472	-0.416480297042395	0.0930599001518779	-0.424468390726006	-0.951358823898396
"TRINITY_DN11184_c0_g1_i1"	-0.570535679122948	0.0980532645935675	-0.0957994947183199	-0.207481262011518	0.0544213000450473	0.275032165484716	-0.349098402582247
"TRINITY_DN11122_c1_g1_i1"	0.42462193215717	0.695360343487302	-0.586254635700064	-0.122275412410488	0.0869535057971026	-0.622505944015081	-0.328195577679985
"TRINITY_DN11122_c0_g2_i1"	-0.191126151992565	0.735110105813991	-0.158858286168309	-0.336462962215305	0.163580715928769	-0.412639602260852	-0.867023278489992
"TRINITY_DN11109_c2_g1_i1"	0.349936869024397	-0.342806673773984	0.0635347450056988	-0.00202876914228356	0.0121596528163648	-0.289980799730458	0.743812949585662
"TRINITY_DN11185_c4_g1_i1"	0.0910398857248563	0.727896982766914	-0.468508090578229	-0.131805076390365	-0.00907718115556485	-0.85445786734843	-0.536239217529004
"TRINITY_DN11121_c0_g2_i2"	-0.247215528222858	0.647058281066728	-0.146479052321238	-0.300829870412334	0.0987151003767612	-0.349219026934343	-0.842125695003308
"TRINITY_DN11128_c0_g1_i1"	-0.477013487358194	0.538237745221675	0.150892526595968	-0.410462097497432	0.37811989914524	-0.0205487181531935	-0.671484631529874
"TRINITY_DN11131_c0_g1_i4"	0.202050532254683	-0.816625279485719	0.436888388290877	0.297463689312114	-0.243003991680487	0.459227951243723	0.955695066581629
"TRINITY_DN11173_c0_g1_i1"	0.134997228710425	0.926896260509834	-0.415460975962843	-0.630804826736487	0.214180085366936	-0.658185726030482	-0.629032210593168
"TRINITY_DN11117_c0_g1_i1"	-0.0421483296886448	0.828394278341743	-0.57137109076558	-0.496204366170778	-0.0358212987580502	-0.662340090670658	-0.645054395293376
"TRINITY_DN11177_c1_g2_i1"	0.336099125200554	-0.16952538748252	-0.0514204413937471	0.147960016196134	0.147780909754882	-0.521435710474735	0.54453881096054
"TRINITY_DN11177_c0_g1_i1"	0.445440845940865	0.298855410488231	-0.150744356855617	0.0688775309214379	0.335762259969176	-0.296632752755898	0.0335745569584496
"TRINITY_DN11177_c5_g1_i1"	-0.147315300182092	0.887325836221811	-0.480515844710067	-0.479371225580973	0.289228751758959	-0.617484666814108	-0.757495265820344
"TRINITY_DN11130_c0_g1_i2"	0.163602760905479	0.912939252075472	-0.51376682711401	-0.512579599489805	0.357812737087583	-0.724876890190286	-0.610826996297678
"TRINITY_DN11130_c2_g1_i1"	0.339091991083336	0.899444222043668	-0.505782085823513	-0.314475913918358	0.255941080004123	-0.713652786051032	-0.606524590091103
"TRINITY_DN11130_c4_g1_i1"	0.373529307718012	0.767472144106489	-0.504712686327233	-0.354011892719796	-0.139243076081138	-0.632559623970349	-0.332259839209613
"TRINITY_DN11130_c3_g1_i2"	0.158127085221747	0.832413647795113	-0.510939257014459	-0.54146904958817	0.0523564083013408	-0.259426502993623	-0.71806596310115
"TRINITY_DN11130_c2_g3_i1"	0.584250809346969	-0.624813193851105	0.0105131067550516	0.54154904132197	-0.138808722084211	0.055566622899113	0.811059695135097
"TRINITY_DN11130_c1_g2_i1"	0.326800872830881	-0.492334672650525	0.498238144768536	0.476494255770697	-0.218657582258365	-0.00192385356233865	0.495793274822006
"TRINITY_DN11130_c1_g2_i4"	0.872300928811051	0.328504771586657	-0.319774886083797	0.273809269071285	0.113290154409737	-0.450317619506859	0.0839281873038109
"TRINITY_DN11164_c0_g1_i2"	-0.0655282394180206	0.862713630562749	-0.462107771779568	-0.639756294838895	0.210494780887991	-0.449839722543042	-0.80041225489241
"TRINITY_DN11164_c1_g1_i1"	0.338034049987603	0.204471205610906	0.0117719611138826	-0.188002201959565	0.0607286411650214	-0.371579929167426	0.169483300848293
"TRINITY_DN11164_c1_g1_i2"	-0.0933614054042835	0.861773942815379	-0.434673198029589	-0.620314817641603	-0.145537219009578	-0.424048443323263	-0.76712304344588
"TRINITY_DN11200_c0_g1_i1"	0.374512233186454	-0.345164178038554	0.121866308046838	0.614627378846037	0.113781788428859	0.143156320597072	0.345579378307678
"TRINITY_DN11136_c0_g1_i1"	0.165674223586406	-0.799945909073908	0.420126918433927	0.275101437813936	-0.225608278293046	0.33539134147608	0.983769018136562
"TRINITY_DN11110_c0_g2_i1"	0.307645318234771	-0.775087931410779	0.322330507414881	0.445507715962906	-0.278163089322216	0.173266177943658	0.944052140272773
"TRINITY_DN11110_c0_g2_i2"	-0.0389966445552537	-0.677948858780019	0.174529394806473	0.264157202733723	-0.0401522126537294	0.22518468256277	0.594081826832213
"TRINITY_DN11110_c0_g1_i1"	0.420928800943173	-0.417723157947562	0.35243025097536	0.207074305042128	-0.122068254046494	0.118560439942313	0.731483662795157
"TRINITY_DN18475_c0_g1_i1"	-0.417747230919096	-0.0357793742229585	-0.0430435954636074	0.0808497067618251	-0.197903021299696	0.467397843218932	-0.382360638835432
"TRINITY_DN18452_c0_g1_i2"	0.100142172808986	-0.175151181424028	-0.0128997567505245	0.239886815345644	0.669464659844111	-0.0521274549768257	0.150263819660735
"TRINITY_DN18470_c3_g1_i1"	0.188334993729923	0.567834463581702	-0.197941781335557	-0.0535261742261285	-0.239681866791751	-0.769124118662147	-0.38192871423613
"TRINITY_DN6350_c3_g2_i1"	0.328830514867451	-0.158760304870587	-0.431330040657146	0.314442569618412	0.25231151421852	-0.270875075673	0.388176607953433
"TRINITY_DN6362_c0_g1_i4"	0.0975140959667113	-0.812507692412067	0.314747302283608	0.207901991319983	-0.201689669202048	0.509930253700477	0.876899278552826
"TRINITY_DN6332_c0_g2_i1"	0.235753594544889	-0.445624593717506	0.323476146405934	-0.031906911731304	0.0132651910565356	0.589689833498812	0.575974426931782
"TRINITY_DN6301_c2_g1_i1"	-0.128382319027453	-0.801809766304036	0.462681206154898	0.0922710528022517	-0.252302470553461	0.487863810101828	0.758344907418535
"TRINITY_DN6393_c0_g1_i5"	-0.315956178425611	0.833412844629305	-0.191054137924623	-0.485212136678133	0.0107985495399322	-0.391221817515986	-0.898128820173435
"TRINITY_DN6366_c0_g1_i6"	0.0634449338223646	0.564421522087436	-0.170278945937566	-0.398707103883432	0.054601945701008	-0.59480723667186	-0.456913862713005
"TRINITY_DN6345_c0_g1_i13"	0.0733996091193167	-0.728278721680559	0.421037979500118	0.190421761782633	-0.0360546915087195	0.310390103554237	0.892354816999999
"TRINITY_DN6373_c0_g1_i1"	0.0399015115480566	0.942308136031265	-0.460615125778226	-0.492515646509834	0.0883377709675515	-0.541251046935005	-0.788503821979781
"TRINITY_DN6373_c0_g2_i1"	-0.143978965765648	0.0529474296518878	0.0421182198879646	-0.191666056168934	0.967501476139983	0.120415472790144	-0.149192549450507
"TRINITY_DN6395_c0_g1_i1"	0.0711753050854061	0.595271624754273	-0.168411318031563	-0.691951296212965	0.0556922387441256	-0.177416968127368	-0.220256502400152
"TRINITY_DN6395_c3_g2_i1"	-0.174125596209501	0.596133175694376	-0.171477108551447	-0.435321881922885	0.388465858647194	-0.341655900473967	-0.542103344740385
"TRINITY_DN6395_c3_g2_i2"	0.680304650687432	-0.334379822260617	-0.0115277607369841	0.397286067070817	-0.237054256054646	0.181108209239552	0.627108414715858
"TRINITY_DN6361_c2_g1_i1"	0.105283405735291	-0.502922221523485	0.162418213894546	0.0998817732070078	-0.396534906362371	-0.1709883006341	0.651782583046939
"TRINITY_DN6333_c0_g1_i2"	0.0195007965014636	0.148366570972547	0.392198521733719	-0.400142472362108	0.403689415867015	0.428208158248089	-0.0519809795661399
"TRINITY_DN6317_c1_g1_i2"	-0.0292388682160541	0.873424451751404	-0.471666250309769	-0.470214032895443	0.356711808225491	-0.538381092490382	-0.790578383851218
"TRINITY_DN6317_c1_g1_i4"	-0.100677109374248	0.905574753645905	-0.473706677726221	-0.525269970252372	-0.0046532241268905	-0.600286881016806	-0.782817318341628
"TRINITY_DN6317_c1_g1_i7"	0.297170726940866	-0.709666616091962	0.300844582041861	0.241870911676286	-0.334943988867191	0.255294417541502	0.940791181636022
"TRINITY_DN6317_c1_g1_i9"	-0.154710973931111	0.870100113809821	-0.374878107519646	-0.4121655579864	0.108420934748677	-0.422855173957975	-0.949993092753192
