"kMEblack"	"kMEblue"	"kMEgreen"	"kMEgrey"	"kMEmagenta"
"TRINITY_DN320_c0_g1_i1"	-0.728940181562726	0.508956635247473	-0.653499590658281	0.12462396909437	0.662560736955506
"TRINITY_DN331_c0_g1_i1"	-0.241143084538378	0.983956932958296	0.295240254014431	-0.339189403558123	-0.301142554254347
"TRINITY_DN4971_c0_g1_i1"	-0.118313884545336	0.939440363411833	0.23344503402723	-0.499240179927038	-0.340002611018614
"TRINITY_DN4943_c0_g1_i1"	-0.144413530493269	0.949043436306647	0.334300953096232	-0.232542065231092	-0.33976522731132
"TRINITY_DN4928_c0_g1_i1"	-0.827238638102233	-0.0732145464006546	-0.729040233212956	0.249164145618082	0.86070758927671
"TRINITY_DN4963_c0_g1_i1"	-0.410763331864905	0.807176451175988	0.0724122165404231	-0.0637147253408324	-0.0459840525670358
"TRINITY_DN4910_c0_g1_i1"	-0.0555310233846936	0.886238834981883	0.431905170954026	-0.224959335655353	-0.433505176317616
"TRINITY_DN4939_c0_g1_i1"	-0.619557423566068	-0.240777263860929	-0.830201413594946	0.551643228750157	0.833039208485288
"TRINITY_DN4925_c0_g1_i1"	-0.239911031475581	0.944098311452683	0.287498651208331	-0.208815629329708	-0.269847158715163
"TRINITY_DN4901_c0_g1_i1"	-0.549015826904808	0.828466123218156	-0.151554840623491	-0.0618729452817574	0.196863143752475
"TRINITY_DN4982_c0_g1_i1"	-0.184765888258355	0.977006429975293	0.289589187631271	-0.379069264412479	-0.314396455700613
"TRINITY_DN5033_c0_g1_i1"	-0.390846408841833	0.862328475517938	-0.161505814646214	-0.252246944896102	0.101661812894901
"TRINITY_DN5050_c0_g1_i1"	-0.47224417979833	0.924476374820253	-0.00912917855892647	-0.107746115830489	0.0468182777650237
"TRINITY_DN5024_c0_g1_i1"	-0.634755922264554	-0.24498308497772	-0.83290034231295	0.437224359229244	0.852748756505737
"TRINITY_DN5074_c0_g1_i1"	-0.0730727823385317	0.929672094954541	0.336391319679582	-0.393996244955392	-0.379301324503473
"TRINITY_DN5062_c0_g1_i1"	-0.154979833912037	0.801213385145869	0.148066895218234	-0.520722524934279	-0.284757484543797
"TRINITY_DN5052_c0_g1_i1"	-0.569905540045163	0.821189697232658	-0.161214041716273	-0.125463930690101	0.175931432700539
"TRINITY_DN5040_c0_g1_i1"	-0.210460183179269	0.975995611725288	0.32462391790131	-0.23091699362593	-0.334740313230944
"TRINITY_DN5079_c0_g1_i1"	-0.126950580604801	0.954493713722837	0.367176200363401	-0.206722861375974	-0.383236230291422
"TRINITY_DN5075_c0_g1_i1"	-0.200262432372982	0.927057134880449	0.257286296448982	-0.264434792654228	-0.282839091405919
"TRINITY_DN795_c1_g1_i1"	-0.83412919611363	0.429867466825694	-0.678193197169129	0.243207233577938	0.740264374501978
"TRINITY_DN795_c0_g1_i1"	-0.728449700311504	0.648253190604515	-0.449049003222942	-0.0607542330393136	0.448599893636057
"TRINITY_DN753_c0_g2_i1"	-0.747389815202943	-0.244222181661504	-0.715005622064163	0.264071454917874	0.847201781868044
"TRINITY_DN797_c0_g1_i1"	-0.263814320215216	0.968445393495701	0.303131516157664	-0.264428783647165	-0.291291907625402
"TRINITY_DN712_c0_g1_i1"	-0.0935646594251521	0.926767964536375	0.345019709109923	-0.329800993640111	-0.3791253865403
"TRINITY_DN756_c0_g2_i1"	-0.424995554184269	-0.0952446058530538	-0.678489228653892	0.247736436992846	0.68634483765881
"TRINITY_DN756_c0_g1_i1"	-0.459046174956332	0.623259258814585	-0.464874157007247	-0.0605398400428022	0.376929001884235
"TRINITY_DN728_c0_g1_i1"	-0.147757753402336	0.815611502030289	0.329164847786556	-0.501363211628313	-0.337015263917884
"TRINITY_DN2256_c0_g1_i1"	-0.210125251603747	0.872556328061494	0.30435981323564	-0.212777631804552	-0.277834984867636
"TRINITY_DN2292_c0_g1_i1"	-0.282679057726947	0.898461672573005	0.388986818714934	-0.0499185554588267	-0.326165819392922
"TRINITY_DN2238_c0_g1_i1"	0.4716972731501	0.40121280367041	0.903297956748955	-0.288465919743414	-0.850761169656517
"TRINITY_DN2241_c1_g1_i1"	-0.527201647177247	0.562799387790922	-0.45641689716335	0.00972416503730767	0.460513043091972
"TRINITY_DN2241_c0_g1_i1"	-0.78646506894399	0.378097017867279	-0.691258404040723	0.346063867980862	0.731957139509068
"TRINITY_DN2241_c0_g1_i2"	-0.71651571292129	0.630180364912818	-0.544409237063515	0.0159818873127423	0.554425139833377
"TRINITY_DN2225_c0_g1_i1"	-0.189178385898749	0.976784488427575	0.303889237623805	-0.375072577941194	-0.315682237640985
"TRINITY_DN2252_c0_g1_i1"	-0.580817815195652	0.873763044108017	-0.152977636859689	0.0666141709331086	0.188383536932846
"TRINITY_DN1393_c0_g1_i1"	0.925512655819519	-0.239299974599176	0.438097406793849	-0.0799960905441231	-0.562386474744028
"TRINITY_DN1373_c0_g1_i1"	-0.158307096519149	0.96225894347711	0.285663106280842	-0.483484145718724	-0.327730667218426
"TRINITY_DN1344_c0_g1_i1"	-0.37854843479288	0.942754061826586	0.00846012285033205	-0.325936115449647	-0.0489911653929958
"TRINITY_DN1319_c0_g1_i1"	-0.406080594364739	0.944059055486702	0.111730522948725	-0.167563089408142	-0.1239749440369
"TRINITY_DN1316_c0_g1_i1"	-0.0433264525092645	0.417900936362657	0.413366462357776	-0.297754257651679	-0.392797672532086
"TRINITY_DN1376_c0_g1_i1"	-0.465470829909218	0.750114879414381	-0.285207360977492	-0.168873943044268	0.266351729073533
"TRINITY_DN4439_c0_g1_i1"	-0.169593953843253	0.963155126998446	0.319971439486171	-0.348494439238255	-0.356144891070256
"TRINITY_DN4440_c0_g1_i1"	-0.176583972272756	0.977375589441737	0.341029068518502	-0.254523934994884	-0.342864000511163
"TRINITY_DN4455_c0_g1_i1"	-0.46794862262833	0.855320844446969	0.0209457836809142	-0.141122330132663	-0.0240746250371323
"TRINITY_DN4450_c0_g1_i1"	-0.183291540114154	0.97252449160883	0.285780301473398	-0.399115623227534	-0.311769547038196
"TRINITY_DN4476_c0_g1_i1"	0.931310178890023	-0.301384503282889	0.741675015713674	-0.136525856025	-0.77734660572516
"TRINITY_DN4490_c0_g1_i1"	-0.162485656186181	0.954391618378462	0.238105466505506	-0.439118397282824	-0.330334852514677
"TRINITY_DN4467_c0_g1_i1"	-0.144067198070972	0.952856676469546	0.389373848925224	-0.228046017047421	-0.370458435749478
"TRINITY_DN4457_c0_g1_i1"	-0.111463786190695	0.954213852808508	0.313936770572544	-0.367344898793457	-0.380357264660783
"TRINITY_DN1685_c0_g1_i1"	-0.198412407720681	0.955240488219185	0.339525664939944	-0.144711537361978	-0.338434905209001
"TRINITY_DN1674_c0_g1_i1"	-0.358194038536747	0.906058146012749	0.143917071796047	-0.140121506551979	-0.154691312647529
"TRINITY_DN1679_c0_g1_i1"	-0.407065314383598	0.854730557360341	0.0708832936145824	-0.133299151357421	-0.0785696858283177
"TRINITY_DN1654_c0_g1_i1"	-0.174512372846067	0.926219109743555	0.339630316939571	-0.353632742658663	-0.353012582981
"TRINITY_DN1651_c0_g1_i1"	-0.137376374458145	0.952107409987567	0.290118706237395	-0.466834590039105	-0.330874312521202
"TRINITY_DN1606_c0_g1_i1"	0.857919286524374	-0.0486443778345838	0.585660823465849	-0.298978432503651	-0.709615366567815
