"kMEblack"	"kMEblue"	"kMEgreen"	"kMEgrey"	"kMEturquoise"	"kMEyellow"
"TRINITY_DN91_c0_g2_i1"	0.890930969905078	-0.476013338317331	-0.763533417141416	0.096156677627927	-0.0628978643218667	0.727940666138523
"TRINITY_DN40_c0_g1_i3"	0.258767717415243	0.610378773050949	-0.19537870518161	-0.166373538248593	0.984098599358217	-0.162230098909865
"TRINITY_DN40_c0_g1_i2"	0.277391209358182	0.613649316560379	-0.182953955855979	-0.149911255719665	0.98580704168437	-0.175943152559424
"TRINITY_DN50_c0_g1_i4"	0.182903858331959	0.583092479476929	-0.15161681209362	-0.0770339474513075	0.966784076297065	-0.200300325213671
"TRINITY_DN50_c0_g1_i1"	0.110975134109232	0.77288807353601	0.0815634315522626	-0.295581263464659	0.868764559992673	-0.297715605667014
"TRINITY_DN60_c0_g1_i2"	-0.0302677825544063	0.901044403516521	0.116629092719468	-0.479131508352425	0.833656145983951	-0.247188361562153
"TRINITY_DN81_c0_g1_i7"	-0.350281449915818	0.9450716734531	0.529393184960858	-0.46906330640403	0.614750350837015	-0.535019679079687
"TRINITY_DN81_c0_g1_i19"	-0.341938168576743	0.936737766968265	0.587412537305117	-0.564849852911762	0.437824312902936	-0.474341799482413
"TRINITY_DN81_c0_g1_i13"	-0.536750509682451	0.664321178064501	0.776660336254581	-0.337959353328808	0.0231147765571353	-0.488517908062401
"TRINITY_DN81_c0_g1_i28"	-0.383059183246611	0.959135875342415	0.576947723261837	-0.472794468466659	0.528549995912014	-0.501292683276042
"TRINITY_DN81_c0_g1_i1"	-0.400878080500324	0.900571140910083	0.589951491813007	-0.437217593069898	0.487381642217185	-0.530381434008295
"TRINITY_DN81_c0_g1_i10"	0.103161029547198	0.729033330524859	-0.0924010270495616	-0.42595389386925	0.844235641437009	-0.141156836545449
"TRINITY_DN81_c0_g1_i20"	-0.316175076235643	0.94709375726126	0.409198088987979	-0.574924318317761	0.561015160012111	-0.372253354490367
"TRINITY_DN3882_c0_g1_i1"	0.26481600612376	0.600782207852863	-0.237259032225861	-0.208579268684485	0.972313532818688	-0.114987486704854
"TRINITY_DN3810_c0_g1_i1"	-0.671013287141775	0.463680965960191	0.882687551045948	-0.187780351926944	-0.023781334518899	-0.841189178051907
"TRINITY_DN3814_c0_g1_i1"	0.324127600299647	0.588445921958135	-0.22205777703988	-0.18106115410872	0.976588828521753	-0.139773115352426
"TRINITY_DN3852_c0_g1_i2"	0.263501499309616	0.610326645035696	-0.208839162805212	-0.182550359037638	0.965575439665503	-0.14406157904737
"TRINITY_DN3844_c0_g1_i1"	-0.449744207664097	0.736369682852102	0.65417112976085	-0.274081083256339	0.460186921203463	-0.775827474389155
"TRINITY_DN3873_c0_g1_i1"	0.338063834083792	0.578525435257897	-0.257937323236499	-0.176344536923838	0.968398696075895	-0.0887035284401568
"TRINITY_DN2969_c0_g1_i2"	-0.296157701847689	0.883645165774216	0.525749316568931	-0.600002771874838	0.296201219259179	-0.34029511880522
"TRINITY_DN2969_c0_g1_i3"	-0.267786838473282	0.913292809211502	0.503027680256083	-0.628172081321257	0.403708438445375	-0.42679469068386
"TRINITY_DN2987_c0_g1_i1"	0.48495565637382	-0.25379494213394	-0.582332889854886	0.152549785695368	0.00945249709705877	0.572311077522277
"TRINITY_DN2092_c0_g1_i1"	0.294042237494	0.58106239955323	-0.145640702201907	-0.0710106943144597	0.942757109250527	-0.179623875270383
"TRINITY_DN2099_c0_g1_i1"	0.301739014551726	0.581241300771507	-0.244272723264022	-0.196201995523929	0.973478097223811	-0.119807391877033
"TRINITY_DN412_c0_g1_i1"	0.0676187237525113	0.33727399923078	-0.132601245478404	-0.383946374446623	0.135270760361747	0.440250951360905
"TRINITY_DN429_c0_g3_i1"	-0.782088463431963	0.496164852931894	0.86405587271098	-0.0241243693487552	0.0159896683926695	-0.706687316703506
"TRINITY_DN438_c0_g1_i1"	0.064777243432831	0.847611398183934	0.120815765721822	-0.450769769694403	0.831792267068225	-0.291332416166106
"TRINITY_DN404_c0_g1_i7"	-0.189256624736182	0.576127486330313	0.228134349661915	-0.106587525898793	0.689864350496165	-0.47926779066092
"TRINITY_DN404_c0_g1_i5"	0.112659869144388	0.747326265856605	0.0325331942904855	-0.24928490344309	0.933846055888341	-0.261824267569419
"TRINITY_DN404_c0_g1_i3"	0.198685726384853	0.605909290789298	-0.181355176417165	-0.177126426663037	0.964701255913192	-0.158696192790908
"TRINITY_DN1188_c0_g1_i1"	-0.0525288303340352	0.823523100374636	0.135747654630333	-0.303765567339744	0.897477250049593	-0.363867453675566
"TRINITY_DN1127_c1_g1_i1"	-0.655134982015202	0.252059097745017	0.780617731160422	-0.210234508206537	-0.236161920635502	-0.47269454657125
"TRINITY_DN1167_c0_g1_i1"	0.21187128231394	0.56638390977735	-0.225172528092358	-0.189380699064171	0.921007137287609	-0.0852543469117927
"TRINITY_DN804_c0_g1_i1"	0.312798669520712	0.582504705929206	-0.221104682429866	-0.15122972924904	0.975815769133929	-0.124839739950187
"TRINITY_DN825_c1_g1_i1"	-0.253560529576905	0.93381673176814	0.456788840422125	-0.642692271174888	0.420941830042478	-0.357388499682013
"TRINITY_DN805_c0_g2_i1"	-0.703877758259144	0.266470636702089	0.614200360481012	-0.07323260127695	-0.344704489274936	-0.220572527019999
"TRINITY_DN836_c0_g1_i2"	0.623386737560443	-0.149241536826242	-0.634868911402529	-0.298920771429266	-0.019125156031452	0.697961667243713
"TRINITY_DN836_c0_g1_i1"	0.674966680276292	-0.161885252698458	-0.619188937779721	-0.112307652079149	0.0233562445678691	0.766778560109583
"TRINITY_DN868_c0_g1_i1"	-0.17399624620478	0.924497381862632	0.390012620949076	-0.646433207923046	0.471868011060251	-0.333984270423673
"TRINITY_DN5114_c0_g1_i1"	0.249007303630196	0.609413816285661	-0.221909090350651	-0.1584631654319	0.970028223483377	-0.110603453728317
"TRINITY_DN5198_c0_g1_i1"	-0.0430131476725411	0.928162154552955	0.160641139549886	-0.533883046141124	0.786335037040128	-0.242141772939865
"TRINITY_DN5162_c0_g1_i1"	0.928760382904346	-0.141407418917886	-0.789797846092975	-0.102987905112001	0.303749949286304	0.627842617980841
"TRINITY_DN5174_c0_g1_i1"	-0.195188380758097	0.957118263925676	0.410840281168463	-0.65565086015902	0.521596078607877	-0.328147336904458
"TRINITY_DN5195_c0_g1_i1"	0.0815507892762548	0.58112734540115	-0.0339191747108598	-0.0792947834833836	0.88068491585811	-0.244362934941621
"TRINITY_DN4288_c0_g1_i1"	0.924393626061236	-0.241185600054728	-0.849266509846319	0.126473509480383	0.261473491194888	0.749315466240542
"TRINITY_DN4200_c0_g1_i1"	0.334203579304982	0.587174368686983	-0.235777555346327	-0.166793459498913	0.978471864244083	-0.116594247720408
"TRINITY_DN4264_c0_g1_i1"	0.859058451345087	-0.335918251241614	-0.845003654980281	-0.0804296807840685	0.197759668676245	0.633113327906737
"TRINITY_DN4233_c0_g1_i1"	0.309925970327405	0.580887323761282	-0.184307195342668	-0.116510056764683	0.962937014890247	-0.158363472566615
"TRINITY_DN4238_c0_g1_i1"	-0.462927823185153	0.832157783671615	0.463385945617647	-0.397387850964768	0.549102887143785	-0.469210858838086
"TRINITY_DN4263_c0_g1_i1"	-0.593849793464599	-0.0267021300116305	0.604091152655544	0.0439507702438193	-0.57171198044001	-0.344342832305046
"TRINITY_DN4279_c0_g1_i1"	0.116506740039004	0.57518282415761	-0.135162881234048	-0.0997859007939422	0.930586920846684	-0.213650023500938
"TRINITY_DN4518_c0_g1_i1"	0.00793676158936106	0.802961539184535	0.134214057961712	-0.467693855994683	0.805600642745171	-0.363524610854393
"TRINITY_DN4534_c0_g1_i1"	0.277624328976848	0.599395309774668	-0.247747877453153	-0.189079646218832	0.973076516996559	-0.0926102825118646
"TRINITY_DN4541_c0_g1_i1"	0.263871788839472	0.617209281948972	-0.19710425448138	-0.163402861521271	0.987507551015018	-0.154770105290361
"TRINITY_DN4548_c0_g1_i1"	0.71284288063879	-0.280533792211333	-0.766638929557221	-0.0561031073657216	-0.0089199399027942	0.917994809513392
"TRINITY_DN3614_c0_g1_i1"	0.219116425185775	0.563032603766805	-0.217701349670336	-0.245262594001343	0.940239817725128	-0.173468953855838
"TRINITY_DN3640_c0_g1_i1"	0.285348056993515	0.598629241931225	-0.235489477493346	-0.208994477010854	0.966994591383764	-0.120031998542536
"TRINITY_DN2745_c0_g1_i1"	0.105960627564165	0.584964138393167	0.0241034753291593	-0.00722089357778074	0.892756663095712	-0.316556286610238
"TRINITY_DN2788_c0_g1_i1"	0.256804030526203	0.611853714999626	-0.211790376935177	-0.184697583535524	0.970174991317603	-0.141510519659326
"TRINITY_DN2735_c0_g1_i1"	0.0742331097236996	0.82946053479412	0.0091992245964824	-0.353406968300593	0.895390301813576	-0.225186616401949
"TRINITY_DN2791_c0_g1_i1"	-0.327735043996751	0.905181506068819	0.445873550639637	-0.436410060013772	0.60816741222792	-0.407359431347105
"TRINITY_DN2747_c0_g1_i1"	0.304597363803611	0.58184247225323	-0.289400728972708	-0.221635631522183	0.960564230182299	-0.0513975993296901
"TRINITY_DN2789_c1_g1_i1"	0.00598880855393352	0.917602051263327	0.16493139119615	-0.504462005063182	0.821881861080446	-0.272280723377576
"TRINITY_DN285_c0_g1_i1"	0.251468576671391	0.53543074118605	-0.220670999035807	-0.159872021327718	0.919470544779578	-0.102085925293602
"TRINITY_DN220_c0_g3_i3"	0.187286055776778	0.193011097538214	-0.122533940526937	0.00434685047100762	0.418595085597578	0.00204517447040439
"TRINITY_DN220_c0_g3_i4"	0.862833080210359	-0.264420192408052	-0.801349432918344	0.0808491188122082	0.269670945527786	0.59767650970036
"TRINITY_DN246_c0_g1_i2"	0.830276587141298	-0.319471081416132	-0.640304289736858	0.103206454265886	0.241435762297715	0.296808826159331
"TRINITY_DN273_c0_g1_i1"	0.254717928948798	0.611862335539421	-0.21261692516035	-0.184367093688994	0.970177250723084	-0.133138929327344
"TRINITY_DN237_c0_g1_i1"	0.625431958309315	-0.000250708997650676	-0.38434905109818	0.113800802251607	0.232138689560099	0.242708100787783
"TRINITY_DN237_c0_g1_i2"	0.59171770817711	0.109847102313321	-0.341477172265786	0.130358418242016	0.514840073916754	0.0543497981925103
"TRINITY_DN207_c0_g2_i1"	0.265934243238734	0.595405901258813	-0.256792496938473	-0.179869552257792	0.957749971720978	-0.0918167841642869
"TRINITY_DN214_c0_g1_i1"	0.327736483514272	0.59355828090321	-0.23620607136601	-0.199587522784869	0.976150969418719	-0.134448739252559
"TRINITY_DN272_c0_g1_i2"	0.323082408969843	0.580564646086577	-0.17637258991921	-0.143567085441946	0.953399150949158	-0.176511925390688
"TRINITY_DN3913_c0_g1_i1"	0.109505082377732	0.810363362392299	0.0356068279882589	-0.399158849648831	0.91609930112853	-0.256077731038425
"TRINITY_DN3920_c0_g1_i1"	0.928834140541578	-0.259592862073957	-0.834471625577685	-0.0260197932008731	0.311258602113312	0.511018091396862
"TRINITY_DN3993_c0_g1_i1"	0.11518054063346	0.565534361737175	-0.143556149156676	-0.0379433275566529	0.930722502985666	-0.224779137200449
"TRINITY_DN3983_c0_g1_i1"	0.126900058257078	0.525581798954028	-0.0398229656687168	0.02031964352265	0.871041518089716	-0.296521212115071
"TRINITY_DN3990_c0_g1_i1"	-0.242919525727846	0.902614949564026	0.361954179670231	-0.409299904758904	0.731759624531812	-0.458463858163242
"TRINITY_DN3908_c0_g1_i1"	-0.773190013875338	0.121174427524017	0.770313148550247	0.249718147193489	-0.203437657112786	-0.659615699360891
"TRINITY_DN3974_c0_g1_i1"	0.147368558969262	0.772381095697881	0.00056437059684925	-0.277583023036365	0.943040170412739	-0.28008193440008
"TRINITY_DN3964_c0_g1_i1"	0.309103707143178	0.5837451213257	-0.200751822779586	-0.113256918452723	0.963474825303048	-0.115365915676996
"TRINITY_DN4095_c0_g1_i1"	0.300206313545065	0.578407098818783	-0.256890432207466	-0.222673619523557	0.957167504304531	-0.0764923224071857
"TRINITY_DN4012_c0_g1_i1"	0.221119555256228	0.584736714050922	-0.236391366555184	-0.201566318690885	0.945047946618931	-0.0963729250255125
"TRINITY_DN4091_c0_g1_i1"	0.269102633767974	0.594047332685125	-0.259296354821273	-0.180878036624208	0.956382491467458	-0.0917532796410549
"TRINITY_DN4090_c0_g1_i1"	-0.549390645536166	0.850374257807139	0.755175287920061	-0.509348718996796	0.200087416431172	-0.539773650462782
"TRINITY_DN4099_c0_g1_i1"	0.692156770126114	-0.353700153502124	-0.769378241889847	0.150789716338149	-0.100897946078255	0.926870284603416
"TRINITY_DN660_c0_g1_i1"	0.21105004289297	0.58807433224348	-0.125144199752274	-0.0870926699441429	0.949873891566127	-0.185476884860037
"TRINITY_DN642_c0_g1_i1"	0.23585707934794	0.597813595807899	-0.229283260237465	-0.155902616221733	0.958169930004732	-0.0892157011596948
"TRINITY_DN605_c0_g2_i1"	0.289364179062812	0.565921513777889	-0.230864542259734	-0.197633217236908	0.953174502504399	-0.154724056672844
"TRINITY_DN665_c0_g1_i1"	0.204119419903792	0.481924680956734	-0.187857386803931	-0.140953883747046	0.799020793013504	-0.124551391226715
"TRINITY_DN602_c0_g1_i1"	0.753353471882669	-0.232563060254534	-0.654417016520002	0.160011905758871	0.147949722479946	0.590808939875267
"TRINITY_DN685_c1_g1_i1"	0.256005386892329	0.597394500277916	-0.227332467449339	-0.188537868778311	0.958869192807041	-0.113540212352934
"TRINITY_DN637_c0_g1_i2"	0.296804270700386	0.586586951313573	-0.234597876342572	-0.162091118991058	0.978421150016836	-0.103473781426715
"TRINITY_DN648_c0_g1_i1"	0.415861637493727	-0.289504827297597	-0.567112506939468	0.0510465479626403	-0.0971043679258968	0.805426833211604
"TRINITY_DN629_c0_g1_i2"	0.37151878556945	0.440224852674368	-0.257628523735473	-0.0589845897643886	0.829803122538805	-0.105009712144062
"TRINITY_DN629_c0_g1_i1"	0.277064849982166	0.588606306508968	-0.154085834445827	-0.116760667936532	0.956950307266535	-0.185807196038501
"TRINITY_DN5225_c0_g1_i1"	0.312495791598319	0.561617849391745	-0.271041616139085	-0.0946716341769375	0.937565332294046	-0.109747084028577
"TRINITY_DN5288_c0_g1_i1"	0.63317824111395	-0.0694542421357561	-0.521338193117679	-0.129587362901443	0.0892375214794651	0.648961670049736
"TRINITY_DN5245_c0_g1_i1"	0.316095594837615	0.591759430167454	-0.245208132257621	-0.205721313942405	0.981698501573597	-0.112571145272083
"TRINITY_DN4362_c0_g1_i2"	-0.818408559737486	0.378045357516837	0.941791703571879	-0.15072914151517	-0.165094978810051	-0.745134006667522
"TRINITY_DN4315_c0_g1_i1"	0.0472226767547356	0.86639687636421	0.0547851577796668	-0.439190333582224	0.891299664941829	-0.248642201079711
"TRINITY_DN4307_c0_g1_i1"	0.693766576655315	-0.548790563202626	-0.684536193768057	-0.0133812229609473	-0.315118664585481	0.729186015925369
"TRINITY_DN4396_c0_g1_i2"	0.297369590419737	0.583681539212739	-0.190592277076703	-0.133234441154652	0.959138975542386	-0.13087437845971
"TRINITY_DN4343_c0_g1_i1"	0.339070215972965	0.549979673768818	-0.253887470527362	-0.160030068774916	0.949537060319309	-0.0632456958174115
"TRINITY_DN3425_c0_g1_i1"	0.310313847455312	0.598674392649222	-0.194870416124175	-0.14707818032001	0.968150380161197	-0.160984340223589
"TRINITY_DN3458_c0_g1_i1"	0.529213177264689	-0.0991229161606347	-0.24348764602309	0.0790124004300518	-0.0581301186032084	0.293812050995
"TRINITY_DN3484_c0_g1_i1"	-0.424389171188695	0.941780405679664	0.590311699364511	-0.390401612221787	0.532487891804092	-0.520712667197951
"TRINITY_DN3480_c0_g1_i1"	0.163478415209056	0.541050891054064	-0.0840891007500904	0.0342852640838853	0.917735398340535	-0.284171474259107
"TRINITY_DN2569_c0_g1_i2"	-0.255104783007581	0.953930297165468	0.449679047153482	-0.65994626957036	0.47632614195768	-0.35799265694436
"TRINITY_DN2581_c0_g1_i1"	-0.712601237945206	0.522857686864302	0.898408612266093	-0.229799535399531	0.0158567708653685	-0.836417803071138
"TRINITY_DN2556_c1_g1_i1"	-0.469106054544728	-0.105117173877507	0.474682714832735	0.0157568035493246	-0.700473644776989	-0.0655536307787664
"TRINITY_DN2523_c0_g1_i2"	-0.597757214806665	0.417326628024084	0.776030628752235	-0.364388822874888	-0.153968939700959	-0.56091350666604
"TRINITY_DN2578_c0_g2_i1"	0.591719223606869	-0.357162567606609	-0.698078370225087	0.213047192090874	-0.108723448629996	0.884427399648205
"TRINITY_DN3751_c0_g1_i1"	0.10180276456931	0.551561478360099	-0.110110425793193	-0.0625119277274313	0.860075187088604	-0.143505078544538
"TRINITY_DN3720_c0_g1_i1"	0.277259856575406	0.547564282564587	-0.217646020698726	-0.134576838082393	0.910129350632475	-0.141875642460989
"TRINITY_DN3761_c0_g1_i1"	0.311609403502155	0.568694133701947	-0.232702996707188	-0.1760562928619	0.962361746397211	-0.124652079963889
"TRINITY_DN3739_c0_g1_i1"	0.302705066155745	0.576294634020851	-0.179344945804304	-0.139125812264689	0.957003929883186	-0.167424710999129
"TRINITY_DN3762_c0_g1_i1"	0.266219383062374	0.585275930195763	-0.252516550640608	-0.226931617426096	0.96112941979498	-0.0901394694667918
"TRINITY_DN2870_c0_g1_i1"	0.0315053595640401	0.904880718342736	0.154370161579184	-0.510468224643122	0.827035715157945	-0.295553837345542
"TRINITY_DN2802_c0_g1_i1"	0.401833115974799	-0.445077393194819	-0.585445410288216	0.212810849118076	-0.165149533048844	0.80371834094049
"TRINITY_DN2817_c0_g1_i1"	-0.171381708332572	0.326650437301884	0.104316502712669	-0.265584107931737	0.174014637842124	-0.0169332557798199
"TRINITY_DN1976_c0_g1_i1"	0.448147099507616	-0.582210638435315	-0.681941381405946	0.265283641019348	-0.267457246723397	0.804342707823593
"TRINITY_DN1987_c0_g2_i2"	0.0707259354622267	-0.595931577562624	-0.195260501868295	0.862403309876671	-0.135468643985209	-0.0305279754838282
"TRINITY_DN1987_c0_g2_i1"	0.228983495919171	-0.607364157553595	-0.280384558047276	0.825726665544027	-0.234119352415327	0.128718638403698
"TRINITY_DN1912_c0_g1_i1"	0.270738280821423	0.616161199296485	-0.201215457141542	-0.144458571864341	0.990358430083927	-0.14371835738873
"TRINITY_DN1909_c0_g1_i1"	-0.260840952651253	0.618341402804706	0.48937223418177	-0.667493636978424	0.138577584999866	-0.283947280510649
"TRINITY_DN1915_c0_g1_i1"	-0.0627686399440259	0.868606692341337	0.167529065122397	-0.372668491110664	0.842648124754482	-0.2792013927117
"TRINITY_DN1941_c0_g3_i1"	0.683631961129066	-0.162778846585736	-0.726928289623944	-0.0891464296830946	0.337570822715857	0.427884201199107
