"SPNO","Species_Name","Sex","Size","Chela","Shell_Condition","Egg_Color","Egg_Cond","Clutch","Random","Collection_Comments","VISUAL","BCS_PCR_results","Year","Specific_Location","General_Location","Collected_By","ReferenceNO","Plate","DNA_Well_No","Host_Tissue","Preservative","Sample_Status","C_V_H","Cruise","Vessel","Haul","Date","Stratum","Latitude","Longitude","StationID","Depth","Surface_Temp","Bottom_Temp","Haul_Date"
20140766,"Chionoecetes opilio",1,64,NA,2,NA,NA,NA,NA,NA,NA,3,2014,"2014Index5","BS","SAP",NA,"7","B9","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_162_156",201401,162,156,2014-07-21 07:16:24,43,59.82083,-172.28035,"PO2423",76,9.6,0.1,2014-07-21 07:16:24
20140767,"Chionoecetes opilio",1,69,NA,2,NA,NA,NA,NA,NA,NA,0,2014,"2014Index5","BS","SAP",NA,"7","C9","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_162_156",201401,162,156,2014-07-21 07:16:24,43,59.82083,-172.28035,"PO2423",76,9.6,0.1,2014-07-21 07:16:24
20140768,"Chionoecetes opilio",1,80,NA,3,NA,NA,NA,NA,NA,NA,0,2014,"2014Index5","BS","SAP",NA,"7","D9","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_162_156",201401,162,156,2014-07-21 07:16:24,43,59.82083,-172.28035,"PO2423",76,9.6,0.1,2014-07-21 07:16:24
20140769,"Chionoecetes opilio",2,51,NA,2,4,1,4,NA,NA,NA,0,2014,"2014Index5","BS","SAP",NA,"7","E9","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_162_156",201401,162,156,2014-07-21 07:16:24,43,59.82083,-172.28035,"PO2423",76,9.6,0.1,2014-07-21 07:16:24
20140770,"Chionoecetes opilio",2,48,NA,2,0,0,0,NA,NA,NA,3,2014,"2014Index5","BS","SAP",NA,"7","F9","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_162_166",201401,162,166,2014-07-23 07:13:36,41,60.64079,-171.40849,"R-22",64,8.9,-1.1,2014-07-23 07:13:36
20140771,"Chionoecetes opilio",2,47,NA,2,0,0,0,NA,NA,NA,0,2014,"2014Index5","BS","SAP",NA,"7","G9","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_162_166",201401,162,166,2014-07-23 07:13:36,41,60.64079,-171.40849,"R-22",64,8.9,-1.1,2014-07-23 07:13:36
20140772,"Chionoecetes opilio",2,50,NA,2,0,0,0,NA,NA,NA,0,2014,"2014Index5","BS","SAP",NA,"7","H9","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_162_166",201401,162,166,2014-07-23 07:13:36,41,60.64079,-171.40849,"R-22",64,8.9,-1.1,2014-07-23 07:13:36
20140773,"Chionoecetes opilio",1,48,NA,2,NA,NA,NA,NA,NA,NA,0,2014,"2014Index5","BS","SAP",NA,"7","A10","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_162_166",201401,162,166,2014-07-23 07:13:36,41,60.64079,-171.40849,"R-22",64,8.9,-1.1,2014-07-23 07:13:36
20140775,"Chionoecetes opilio",2,48,NA,2,0,0,0,NA,NA,NA,3,2014,"2014Index5","BS","SAP",NA,"7","C10","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_162_166",201401,162,166,2014-07-23 07:13:36,41,60.64079,-171.40849,"R-22",64,8.9,-1.1,2014-07-23 07:13:36
20140776,"Chionoecetes opilio",1,46,NA,2,NA,NA,NA,NA,NA,NA,0,2014,"2014Index5","BS","SAP",NA,"7","D10","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_162_166",201401,162,166,2014-07-23 07:13:36,41,60.64079,-171.40849,"R-22",64,8.9,-1.1,2014-07-23 07:13:36
20140777,"Chionoecetes opilio",2,49,NA,2,0,0,0,NA,NA,NA,3,2014,"2014Index5","BS","SAP",NA,"7","E10","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_162_166",201401,162,166,2014-07-23 07:13:36,41,60.64079,-171.40849,"R-22",64,8.9,-1.1,2014-07-23 07:13:36
20140778,"Chionoecetes opilio",1,46,NA,2,NA,NA,NA,NA,NA,NA,0,2014,"2014Index5","BS","SAP",NA,"7","F10","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_162_166",201401,162,166,2014-07-23 07:13:36,41,60.64079,-171.40849,"R-22",64,8.9,-1.1,2014-07-23 07:13:36
20140779,"Chionoecetes opilio",2,50,NA,2,0,0,0,NA,NA,NA,0,2014,"2014Index5","BS","SAP",NA,"7","G10","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_162_166",201401,162,166,2014-07-23 07:13:36,41,60.64079,-171.40849,"R-22",64,8.9,-1.1,2014-07-23 07:13:36
20140780,"Chionoecetes opilio",2,50,NA,2,0,0,0,NA,NA,NA,0,2014,"2014Index5","BS","SAP",NA,"7","H10","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_162_166",201401,162,166,2014-07-23 07:13:36,41,60.64079,-171.40849,"R-22",64,8.9,-1.1,2014-07-23 07:13:36
20140781,"Chionoecetes opilio",2,45,NA,2,0,0,0,NA,NA,NA,0,2014,"2014Index5","BS","SAP",NA,"7","A11","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_162_166",201401,162,166,2014-07-23 07:13:36,41,60.64079,-171.40849,"R-22",64,8.9,-1.1,2014-07-23 07:13:36
20140782,"Chionoecetes opilio",2,47,NA,2,0,0,0,NA,NA,NA,0,2014,"2014Index5","BS","SAP",NA,"7","B11","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_162_166",201401,162,166,2014-07-23 07:13:36,41,60.64079,-171.40849,"R-22",64,8.9,-1.1,2014-07-23 07:13:36
20140783,"Chionoecetes opilio",1,42,NA,2,NA,NA,NA,NA,NA,NA,0,2014,"2014Index5","BS","SAP",NA,"7","C11","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_162_166",201401,162,166,2014-07-23 07:13:36,41,60.64079,-171.40849,"R-22",64,8.9,-1.1,2014-07-23 07:13:36
20140784,"Chionoecetes opilio",2,47,NA,2,0,0,0,NA,NA,NA,0,2014,"2014Index5","BS","SAP",NA,"7","D11","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_162_166",201401,162,166,2014-07-23 07:13:36,41,60.64079,-171.40849,"R-22",64,8.9,-1.1,2014-07-23 07:13:36
20140785,"Chionoecetes opilio",1,46,NA,2,NA,NA,NA,NA,NA,NA,0,2014,"2014Index5","BS","SAP",NA,"7","E11","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_162_166",201401,162,166,2014-07-23 07:13:36,41,60.64079,-171.40849,"R-22",64,8.9,-1.1,2014-07-23 07:13:36
20140786,"Chionoecetes opilio",1,45,NA,2,NA,NA,NA,NA,NA,NA,0,2014,"2014Index5","BS","SAP",NA,"7","F11","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_162_166",201401,162,166,2014-07-23 07:13:36,41,60.64079,-171.40849,"R-22",64,8.9,-1.1,2014-07-23 07:13:36
20140787,"Chionoecetes opilio",1,43,NA,2,NA,NA,NA,NA,NA,NA,0,2014,"2014Index5","BS","SAP",NA,"7","G11","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_162_166",201401,162,166,2014-07-23 07:13:36,41,60.64079,-171.40849,"R-22",64,8.9,-1.1,2014-07-23 07:13:36
20140788,"Chionoecetes opilio",1,46,NA,2,NA,NA,NA,NA,NA,NA,0,2014,"2014Index5","BS","SAP",NA,"7","H11","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_162_166",201401,162,166,2014-07-23 07:13:36,41,60.64079,-171.40849,"R-22",64,8.9,-1.1,2014-07-23 07:13:36
20140789,"Chionoecetes opilio",1,40,NA,2,NA,NA,NA,NA,NA,NA,0,2014,"2014Index5","BS","SAP",NA,"7","A12","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_162_166",201401,162,166,2014-07-23 07:13:36,41,60.64079,-171.40849,"R-22",64,8.9,-1.1,2014-07-23 07:13:36
20140790,"Chionoecetes opilio",1,42,NA,2,NA,NA,NA,NA,NA,NA,0,2014,"2014Index5","BS","SAP",NA,"7","B12","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_162_166",201401,162,166,2014-07-23 07:13:36,41,60.64079,-171.40849,"R-22",64,8.9,-1.1,2014-07-23 07:13:36
20140791,"Chionoecetes bairdi",2,45,NA,1,0,0,0,NA,NA,NA,0,2014,"2014Index1","BS","SAP",NA,"7","C12","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_162_189",201401,162,189,2014-07-28 17:46:39,61,58.99275,-177.00202,"M-31",136,10.3,3.1,2014-07-28 17:46:39
