baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRINITY_DN103583_c0_g2_i1	16.4760182091037	-21.8793136964415	3.90985043160733	-5.59594646372367	2.19421408469194e-08	2.78138668163876e-06
TRINITY_DN16358_c1_g1_i21	16.9467615865066	-21.9174044990528	3.90976470940379	-5.60581163524673	2.07281297707272e-08	2.78138668163876e-06
TRINITY_DN84374_c0_g1_i4	15.1218770386897	-21.7624303483085	3.91012636086543	-5.56565909637044	2.61163377012562e-08	2.78138668163876e-06
TRINITY_DN33359_c1_g1_i7	14.5930446994918	-21.6261245083642	3.91024847527065	-5.53062667120337	3.19088779078271e-08	2.88800463786382e-06
TRINITY_DN13547_c0_g1_i13	14.4345189914766	-21.6954918021881	3.91028643332876	-5.5483126804394	2.88439691171619e-08	2.78138668163876e-06
TRINITY_DN8789_c0_g1_i25	14.2053996424055	-21.6779420540505	3.91034323389753	-5.54374405451963	2.96071518717733e-08	2.78138668163876e-06
TRINITY_DN181794_c0_g1_i4	15.7699031429992	-21.8187781149249	3.90998854423644	-5.58026650668506	2.40150335303668e-08	2.78138668163876e-06
TRINITY_DN101614_c0_g1_i4	14.8927576896187	-21.7419069323461	3.91017807625604	-5.56033676940969	2.6925457862025e-08	2.78138668163876e-06
TRINITY_DN160027_c0_g1_i1	17.1821332752081	-21.9280028393422	3.9097236102011	-5.60858132839072	2.03991834571004e-08	2.78138668163876e-06
TRINITY_DN62092_c0_g1_i10	15.2991597655963	-21.7780310898127	3.91008781413455	-5.56970383403859	2.55172708602756e-08	2.78138668163876e-06
TRINITY_DN132590_c0_g1_i12	16.0052748317007	-21.8382022759465	3.90994111881603	-5.58530208315754	2.3329433694318e-08	2.78138668163876e-06
TRINITY_DN5131_c0_g1_i8	15.1218770386897	-21.7624303483085	3.91012636086543	-5.56565909637044	2.61163377012562e-08	2.78138668163876e-06
TRINITY_DN158119_c0_g1_i2	14.5930446994918	-21.6261245083642	3.91024847527065	-5.53062667120337	3.19088779078271e-08	2.88800463786382e-06
TRINITY_DN5805_c3_g1_i15	15.3509963877608	-21.7825737517828	3.91007618898669	-5.57088217696031	2.53452693451098e-08	2.78138668163876e-06
TRINITY_DN241186_c0_g1_i6	15.3509963877608	-21.7825737517828	3.91007618898669	-5.57088217696031	2.53452693451098e-08	2.78138668163876e-06
TRINITY_DN473_c0_g1_i3	14.6636383405476	-21.7213272040856	3.91023140707432	-5.55499788702729	2.77615119035554e-08	2.78138668163876e-06
TRINITY_DN39061_c0_g1_i2	15.7699031429992	-21.8187781149249	3.90998854423644	-5.58026650668506	2.40150335303668e-08	2.78138668163876e-06
TRINITY_DN1607_c0_g1_i8	15.1218770386897	-21.7624303483085	3.91012636086543	-5.56565909637044	2.61163377012562e-08	2.78138668163876e-06
TRINITY_DN12248_c0_g1_i3	15.0637880768948	-21.7570588405961	3.9101397422873	-5.56426631132854	2.63257651408124e-08	2.78138668163876e-06
TRINITY_DN226_c68_g1_i6	428.220312652798	25.1887578971808	3.63027533886421	6.93852546872149	3.96213570478827e-12	1.41218440790064e-07
TRINITY_DN8792_c0_g1_i2	14.8927576896187	-21.7419069323461	3.91017807625604	-5.56033676940969	2.6925457862025e-08	2.78138668163876e-06
TRINITY_DN93816_c1_g1_i4	16.4965931331161	-21.8810986418558	3.90984623185979	-5.59640900032214	2.18837100814547e-08	2.78138668163876e-06
TRINITY_DN130247_c0_g1_i3	15.2991597655963	-21.7780310898127	3.91008781413455	-5.56970383403859	2.55172708602756e-08	2.78138668163876e-06
TRINITY_DN5764_c0_g1_i29	14.4345189914766	-21.6954918021881	3.91028643332876	-5.5483126804394	2.88439691171619e-08	2.78138668163876e-06
TRINITY_DN269659_c0_g1_i1	16.2406465204022	-21.8595834090682	3.909895154672	-5.59083621026201	2.25978669122228e-08	2.78138668163876e-06
TRINITY_DN61_c0_g1_i6	16.7257124821871	-21.8993836082947	3.90980400979257	-5.60114613250308	2.12939123401108e-08	2.78138668163876e-06
TRINITY_DN7410_c0_g1_i50	15.8092350859029	-21.8207326809736	3.90998020706105	-5.58077829692526	2.39444695903243e-08	2.78138668163876e-06
TRINITY_DN303072_c0_g1_i3	14.3576730107903	-21.2759134581809	3.91030435843623	-5.44098655959593	5.2986312159735e-08	4.57716465825806e-06
TRINITY_DN54992_c1_g1_i1	14.8284163881933	-21.7311088047256	3.91019325921722	-5.55755364610186	2.7358191339271e-08	2.78138668163876e-06
TRINITY_DN225363_c0_g1_i2	14.5930446994918	-21.6261245083642	3.91024847527065	-5.53062667120337	3.19088779078271e-08	2.88800463786382e-06
TRINITY_DN6918_c1_g1_i6	14.6636383405476	-21.7213272040856	3.91023140707432	-5.55499788702729	2.77615119035554e-08	2.78138668163876e-06
TRINITY_DN179584_c0_g1_i11	15.5345314542977	-21.7982592991209	3.91003746025512	-5.57494896678012	2.47602440078807e-08	2.78138668163876e-06
TRINITY_DN46490_c0_g1_i3	16.7113898978052	-21.8942050509725	3.90980696617229	-5.59981739262361	2.14577719076957e-08	2.78138668163876e-06
TRINITY_DN142563_c1_g1_i2	16.2406465204022	-21.8595834090682	3.909895154672	-5.59083621026201	2.25978669122228e-08	2.78138668163876e-06
TRINITY_DN21165_c0_g1_i28	17.4175049639096	-21.9513332602278	3.90968364329727	-5.61460600472392	1.97010623359155e-08	2.78138668163876e-06
TRINITY_DN5333_c0_g1_i19	14.8927576896187	-21.7419069323461	3.91017807625604	-5.56033676940969	2.6925457862025e-08	2.78138668163876e-06
TRINITY_DN118478_c0_g1_i9	15.5345314542977	-21.7982592991209	3.91003746025512	-5.57494896678012	2.47602440078807e-08	2.78138668163876e-06
TRINITY_DN463_c0_g1_i34	14.6636383405476	-21.7213272040856	3.91023140707432	-5.55499788702729	2.77615119035554e-08	2.78138668163876e-06
TRINITY_DN33749_c0_g1_i4	15.3509963877608	-21.7825737517828	3.91007618898669	-5.57088217696031	2.53452693451098e-08	2.78138668163876e-06
TRINITY_DN92169_c0_g1_i8	15.7699031429992	-21.8187781149249	3.90998854423644	-5.58026650668506	2.40150335303668e-08	2.78138668163876e-06
TRINITY_DN269066_c0_g1_i3	16.2406465204022	-21.8595834090682	3.909895154672	-5.59083621026201	2.25978669122228e-08	2.78138668163876e-06
TRINITY_DN108819_c0_g1_i3	16.4760182091037	-21.8793136964415	3.90985043160733	-5.59594646372367	2.19421408469194e-08	2.78138668163876e-06
TRINITY_DN30446_c0_g1_i12	15.5345314542977	-21.7982592991209	3.91003746025512	-5.57494896678012	2.47602440078807e-08	2.78138668163876e-06
TRINITY_DN156933_c0_g1_i2	15.5345314542977	-21.7982592991209	3.91003746025512	-5.57494896678012	2.47602440078807e-08	2.78138668163876e-06
TRINITY_DN4938_c0_g1_i19	16.9548318312582	-21.9181804553327	3.90976295069155	-5.60601262320927	2.07040868914056e-08	2.78138668163876e-06
TRINITY_DN23121_c0_g1_i12	14.8927576896187	-21.7419069323461	3.91017807625604	-5.56033676940969	2.6925457862025e-08	2.78138668163876e-06
TRINITY_DN4355_c0_g1_i2	15.1218770386897	-21.7624303483085	3.91012636086543	-5.56565909637044	2.61163377012562e-08	2.78138668163876e-06
TRINITY_DN10694_c0_g2_i2	15.0637880768948	-21.7570588405961	3.9101397422873	-5.56426631132854	2.63257651408124e-08	2.78138668163876e-06
TRINITY_DN9349_c0_g1_i55	16.038354434974	-21.8413567237356	3.90993427296423	-5.58611864009086	2.32200637018108e-08	2.78138668163876e-06
TRINITY_DN7869_c18_g2_i1	15.2991597655963	-21.7780310898127	3.91008781413455	-5.56970383403859	2.55172708602756e-08	2.78138668163876e-06
TRINITY_DN90539_c1_g1_i2	14.3576730107903	-21.2759134581809	3.91030435843623	-5.44098655959593	5.2986312159735e-08	4.57716465825806e-06
TRINITY_DN40833_c0_g1_i41	16.4760182091037	-21.8793136964415	3.90985043160733	-5.59594646372367	2.19421408469194e-08	2.78138668163876e-06
TRINITY_DN7990_c0_g1_i6	15.0637880768948	-21.7570588405961	3.9101397422873	-5.56426631132854	2.63257651408124e-08	2.78138668163876e-06
TRINITY_DN20875_c1_g1_i1	17.6528766526111	-21.8880493093035	3.90964423025941	-5.59847597893867	2.16244357730898e-08	2.78138668163876e-06
TRINITY_DN35098_c0_g1_i25	15.2991597655963	-21.7780310898127	3.91008781413455	-5.56970383403859	2.55172708602756e-08	2.78138668163876e-06
TRINITY_DN14735_c1_g2_i3	15.7699031429992	-21.8187781149249	3.90998854423644	-5.58026650668506	2.40150335303668e-08	2.78138668163876e-06
TRINITY_DN3145_c0_g1_i21	15.1218770386897	-21.7624303483085	3.91012636086543	-5.56565909637044	2.61163377012562e-08	2.78138668163876e-06
TRINITY_DN3850_c0_g1_i8	15.3509963877608	-21.7825737517828	3.91007618898669	-5.57088217696031	2.53452693451098e-08	2.78138668163876e-06
TRINITY_DN10017_c1_g2_i4	17.4175049639096	-21.9513332602278	3.90968364329727	-5.61460600472392	1.97010623359155e-08	2.78138668163876e-06
TRINITY_DN76865_c2_g2_i18	15.1218770386897	-21.7624303483085	3.91012636086543	-5.56565909637044	2.61163377012562e-08	2.78138668163876e-06
TRINITY_DN8873_c0_g1_i9	17.6528766526111	-21.8880493093035	3.90964423025941	-5.59847597893867	2.16244357730898e-08	2.78138668163876e-06
TRINITY_DN2386_c4_g1_i10	15.7699031429992	-21.8187781149249	3.90998854423644	-5.58026650668506	2.40150335303668e-08	2.78138668163876e-06
TRINITY_DN96813_c1_g1_i2	16.2406465204022	-21.8595834090682	3.909895154672	-5.59083621026201	2.25978669122228e-08	2.78138668163876e-06
TRINITY_DN37811_c0_g2_i5	14.6636383405476	-21.7213272040856	3.91023140707432	-5.55499788702729	2.77615119035554e-08	2.78138668163876e-06
TRINITY_DN67607_c0_g1_i21	14.2053996424055	-21.6779420540505	3.91034323389753	-5.54374405451963	2.96071518717733e-08	2.78138668163876e-06
TRINITY_DN184036_c0_g1_i1	15.3509963877608	-21.7825737517828	3.91007618898669	-5.57088217696031	2.53452693451098e-08	2.78138668163876e-06
TRINITY_DN3264_c0_g1_i3	15.2991597655963	-21.7780310898127	3.91008781413455	-5.56970383403859	2.55172708602756e-08	2.78138668163876e-06
TRINITY_DN8374_c0_g1_i25	16.7113898978052	-21.8942050509725	3.90980696617229	-5.59981739262361	2.14577719076957e-08	2.78138668163876e-06
TRINITY_DN202207_c0_g1_i2	17.4175049639096	-21.9513332602278	3.90968364329727	-5.61460600472392	1.97010623359155e-08	2.78138668163876e-06
TRINITY_DN4482_c0_g1_i3	15.5801157368318	-21.8019399817116	3.91002741657137	-5.5759046315919	2.46246811281242e-08	2.78138668163876e-06
TRINITY_DN1444_c0_g1_i8	15.8092350859029	-21.8207326809736	3.90998020706105	-5.58077829692526	2.39444695903243e-08	2.78138668163876e-06
TRINITY_DN287182_c0_g1_i2	14.5930446994918	-21.6261245083642	3.91024847527065	-5.53062667120337	3.19088779078271e-08	2.88800463786382e-06
TRINITY_DN10601_c0_g1_i5	16.038354434974	-21.8413567237356	3.90993427296423	-5.58611864009086	2.32200637018108e-08	2.78138668163876e-06
TRINITY_DN17850_c0_g1_i5	14.8927576896187	-21.7419069323461	3.91017807625604	-5.56033676940969	2.6925457862025e-08	2.78138668163876e-06
