baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRINITY_DN37392_c0_g1_i1	16.5631288869377	-20.4636055379789	2.81105803512065	-7.27968091811405	3.34610655438049e-13	4.82276911610979e-11
TRINITY_DN844_c0_g1_i1	41.8072177699451	-23.9582459730828	2.60933881420474	-9.18173057582969	4.24218116255406e-20	1.64041876557165e-17
TRINITY_DN36213_c0_g1_i1	41.1904183526496	-23.9392785259941	2.64991326393566	-9.03398569749389	1.65530361269751e-19	4.56109173398725e-17
TRINITY_DN30928_c0_g1_i2	20.7796936098299	-22.9818986016746	2.82827163704695	-8.12577487276662	4.44513408095137e-16	7.24247628476399e-14
TRINITY_DN661_c0_g1_i1	18.5399772100473	-22.8498158980155	2.81646861177369	-8.11293113741667	4.94130769800778e-16	7.91327199466425e-14
TRINITY_DN27950_c0_g1_i1	44.6346170701415	-24.0459153830312	2.61761936818567	-9.18617720944585	4.07050293775967e-20	1.64041876557165e-17
TRINITY_DN7480_c0_g1_i1	32.5963438462051	-23.5824798763521	2.62285948344455	-8.99113354154286	2.4469352464295e-19	5.9533276507378e-17
TRINITY_DN8673_c0_g2_i1	41.6677316508338	-23.9495789280979	2.88948257853818	-8.28853549974136	1.14651345549091e-16	2.26128659110875e-14
TRINITY_DN10044_c0_g1_i1	53.4780601558484	-24.2783203906626	2.59998152234972	-9.33788189722256	9.82804632126217e-21	5.41612070357321e-18
TRINITY_DN581_c0_g1_i8	129.352843908027	-25.5003596276188	2.25521135765459	-11.3073036551834	1.20743164827075e-29	2.26236467936491e-25
TRINITY_DN33605_c0_g1_i1	20.8479783730347	-23.0107534357447	2.82915532605988	-8.13343587882517	4.17290856185248e-16	6.91927324986106e-14
TRINITY_DN611_c0_g1_i19	82.5573323077842	-24.8866408319956	2.9442262334055	-8.45269312175444	2.8465916198825e-17	5.99287496424027e-15
TRINITY_DN8215_c0_g1_i1	133.053056897886	-25.5384471283863	2.46792428603222	-10.348148552582	4.26656589078508e-25	1.14203778708057e-21
TRINITY_DN464_c0_g1_i2	127.619939116468	-24.9035810254773	2.67316472440336	-9.31614157486524	1.20648053424633e-20	6.27939604727043e-18
TRINITY_DN38377_c0_g1_i1	24.9050518882963	-23.2542969061422	2.59721959937996	-8.95353512336568	3.44276254453297e-19	7.67940973772789e-17
TRINITY_DN35655_c0_g1_i1	42.5615364378854	-23.8638628162866	2.5918219320056	-9.20736973539702	3.34213852867014e-20	1.49099165742125e-17
TRINITY_DN420_c0_g1_i2	124.420268782982	-25.4456558954721	2.71953337463743	-9.35662571115328	8.23238019762079e-21	5.14167025876069e-18
TRINITY_DN1619_c0_g2_i1	92.0683655287913	-9.48031816763417	2.24375595980774	-4.22520021671454	2.38728432676178e-05	0.00290458093704776
TRINITY_DN19525_c0_g1_i1	30.6413016799375	-23.5365069804758	2.61815398055021	-8.98973366552322	2.47830259250439e-19	5.9533276507378e-17
TRINITY_DN256_c1_g1_i1	85.0988747845774	-24.9222835454473	2.31474144926287	-10.7667677326916	4.94041977912051e-27	3.08562151337937e-23
TRINITY_DN27065_c0_g1_i1	104.878008946463	-10.4226201153685	2.2768683754782	-4.57761205154403	4.70313877167199e-06	0.000603580213457658
TRINITY_DN8233_c0_g1_i1	25.3045569113753	-23.2739584707336	2.60383689493507	-8.93833193469439	3.95088792831078e-19	8.70915142503048e-17
TRINITY_DN30214_c0_g1_i1	44.1066200488323	-24.0289903359285	2.41060062302861	-9.96805115968947	2.10314954223944e-23	1.97033564864702e-20
TRINITY_DN2278_c0_g1_i1	208.464949722659	-9.86963551507704	2.34584455691471	-4.20728453041992	2.584576402613e-05	0.00306501316808606
TRINITY_DN887_c0_g1_i20	91.8499551051826	-25.0191970902745	2.67522643495246	-9.35217922617423	8.58601260654826e-21	5.18955220028693e-18
TRINITY_DN611_c0_g1_i3	50.2597628263924	-24.2065377385025	2.40823305841001	-10.051576052396	9.04097437690017e-24	9.9647492294105e-21
TRINITY_DN7599_c0_g1_i1	25.8927279615558	-23.307325353318	2.60027752229575	-8.96339915777154	3.14820475936954e-19	7.22755704711479e-17
TRINITY_DN5009_c0_g1_i1	182.803215439748	-10.9828117283065	2.18729672014473	-5.02118054087323	5.13548602090051e-07	7.2348572611739e-05
TRINITY_DN11862_c0_g1_i1	49.476203759013	-9.07193290258149	2.15555040621371	-4.20863872003653	2.56913784570539e-05	0.00306501316808606
TRINITY_DN25739_c0_g1_i1	82.1184023701625	-9.8028709213989	2.0511667737989	-4.77916815278913	1.76021936601972e-06	0.00024300223984951
TRINITY_DN28305_c0_g1_i1	55.7558012653661	-9.24374830443753	2.24611362282846	-4.11544109366879	3.86439683937361e-05	0.00452545022370896
TRINITY_DN20376_c0_g1_i1	338.522106831965	9.7142364371757	2.08237952273206	4.66496924846376	3.08663195087628e-06	0.000416073545781071
TRINITY_DN35856_c0_g1_i1	36.4180209255951	-8.62889352472793	2.01289217171087	-4.2868135938915	1.81254264596895e-05	0.00224911334818015
TRINITY_DN34475_c0_g1_i1	33.0252593856625	-23.5962060621161	2.86990486091031	-8.22194713961063	2.00225442208071e-16	3.66396567975752e-14
TRINITY_DN5840_c0_g1_i1	37.1578402305075	-23.7983080234928	2.42999493624694	-9.79356280480509	1.1999163947935e-22	8.99313339569832e-20
TRINITY_DN464_c0_g1_i10	39.551632203581	-23.8788211234397	2.63846152473848	-9.0502821055185	1.4259945142963e-19	3.98788943498056e-17
TRINITY_DN31148_c0_g1_i1	42.6809005575505	-23.988140438942	2.59711552505141	-9.23645490836116	2.54799352334816e-20	1.22414755505063e-17
TRINITY_DN37136_c0_g1_i1	29.2543114801779	-23.4726938965188	2.8551289417419	-8.22123777085815	2.0141349469767e-16	3.66396567975752e-14
TRINITY_DN35757_c0_g1_i1	15.5457989618482	-22.6120142365806	2.82721072643625	-7.99799393272797	1.26462602113644e-15	1.85119513734637e-13
TRINITY_DN38622_c0_g1_i1	22.6781872054787	-23.1254073948984	2.56942505846273	-9.00022645872933	2.25252566445401e-19	5.70345586146956e-17
TRINITY_DN15381_c0_g4_i1	50.8339550410541	-24.2242332782831	2.41203430025416	-10.0430716411166	9.85564087260684e-24	1.02591746127797e-20
TRINITY_DN84_c0_g2_i1	55.7129026830452	-24.3507360863677	2.66980279140701	-9.12079954547305	7.4572113449511e-20	2.52254629120735e-17
TRINITY_DN28617_c0_g1_i1	39.3353625921401	-23.87523256154	2.60634114733059	-9.16044033068846	5.16859811526387e-20	1.86238505549421e-17
TRINITY_DN29818_c0_g1_i1	52.4861317208993	-24.2690532941907	2.4387632817937	-9.95137718997513	2.48717107121285e-23	2.21914877911024e-20
TRINITY_DN16781_c0_g1_i1	64.8588050675213	-23.6498271374052	2.4325091593579	-9.72240003554517	2.42008814284964e-22	1.67945153824347e-19
TRINITY_DN38536_c0_g1_i1	62.7186211375725	-24.5082579530208	2.3916078585371	-10.2476072176866	1.21309376480756e-24	2.84121723389991e-21
TRINITY_DN30136_c0_g1_i1	27.5374063005561	-23.3764335302284	2.84915364139953	-8.20469390999415	2.3117911047233e-16	4.16500287780774e-14
TRINITY_DN322_c0_g1_i1	23.142457890119	-23.1377819701259	2.61467750547267	-8.84919150514634	8.81555889904184e-19	1.89858766771663e-16
TRINITY_DN27657_c0_g1_i1	30.6051464885937	-23.5221138474953	2.58036462075186	-9.1158100906846	7.80849041415521e-20	2.52254629120735e-17
TRINITY_DN6529_c0_g1_i1	732.947628450584	4.39768551163753	1.05666281793856	4.16186264622897	3.15662208380824e-05	0.00371985081662358
TRINITY_DN234_c0_g1_i3	157.250339399914	-10.2539280138074	2.14573003056044	-4.77875961456775	1.76379914711711e-06	0.00024300223984951
TRINITY_DN887_c0_g1_i6	49.912791012803	-23.5154324755993	2.60357619247813	-9.0319739992771	1.68602489911329e-19	4.57841283111388e-17
TRINITY_DN56_c0_g1_i2	47.246268829517	23.7991942214786	2.85971715367921	8.3222196261121	8.63311537274337e-17	1.75824655151188e-14
TRINITY_DN10452_c0_g1_i1	79.4350813122618	-24.8331792772207	2.68080495250282	-9.2633293794971	1.98154948588964e-20	1.00346737073281e-17
TRINITY_DN31669_c0_g1_i1	17.0324822698087	-22.7346753839778	2.8099975730143	-8.09063879709695	5.9352622440728e-16	9.11549251370426e-14
TRINITY_DN211_c0_g1_i1	65.7310813122251	-9.48178617194252	2.17114176814809	-4.36718887317531	1.25855888687704e-05	0.00158265891700772
TRINITY_DN13759_c0_g1_i1	55.6106007896483	-23.8635924591488	2.62240435977081	-9.09989047655277	9.04229680572211e-20	2.82375858748025e-17
TRINITY_DN31640_c0_g1_i1	135.740618478825	-25.558100408088	2.52518717539121	-10.1212696853367	4.446100551877e-24	6.40819892619379e-21
TRINITY_DN25619_c0_g1_i1	30.4796228880562	-23.5287384031713	2.85762836966682	-8.23365930046199	1.81579640699601e-16	3.43662396746305e-14
TRINITY_DN34363_c0_g1_i1	27.5437268588023	-23.3912865855139	2.58371576083921	-9.05335135545878	1.38646303362116e-19	3.93608452438784e-17
TRINITY_DN581_c0_g1_i10	26.5927822484474	-23.3306069788948	2.85575333400015	-8.16968563115178	3.09194089370636e-16	5.41436416125011e-14
TRINITY_DN10044_c0_g1_i3	30.9540188915993	-23.5507907611825	2.59404138283036	-9.07880302799421	1.09775395513191e-19	3.31751868666237e-17
TRINITY_DN7501_c0_g1_i1	83.7668491364464	-24.9020549492909	2.65122660426408	-9.39265429414443	5.85069144746169e-21	3.7801519190031e-18
TRINITY_DN31874_c0_g1_i1	18.5563003125531	-22.8126694260114	2.81601985484851	-8.10103287685755	5.44945200252925e-16	8.43854398110666e-14
TRINITY_DN4162_c0_g2_i1	90.0982651436896	-10.6063075413484	2.27852323263177	-4.65490427723124	3.24131257863094e-06	0.000430726764438354
TRINITY_DN29854_c0_g1_i1	72.2887338203186	-9.61918666218259	2.2711267991572	-4.23542475292538	2.28120086188628e-05	0.00279365101628517
TRINITY_DN33079_c0_g1_i1	94.9676169447822	-25.0734313814805	2.68438887280911	-9.34046167284327	9.59149690831198e-21	5.41612070357321e-18
TRINITY_DN26701_c0_g1_i1	103.908487071479	-10.4095625372473	2.26764155050237	-4.5904797144598	4.42228437922358e-06	0.000579442953940644
TRINITY_DN14445_c1_g2_i1	49645.4920829442	5.16802216916551	1.2588698706346	4.10528704333855	4.03813141067171e-05	0.00467052273097259
TRINITY_DN33562_c0_g1_i1	18.6142466796153	-22.8591751704442	2.82018247178259	-8.10556600473986	5.25005321637883e-16	8.26640732061262e-14
TRINITY_DN37258_c0_g1_i1	26.9418217874182	-23.3430614563236	2.85004901943671	-8.19040700603009	2.60344261708621e-16	4.64578136346137e-14
TRINITY_DN1484_c0_g1_i1	172.701114993008	-10.8867195653284	2.32854864185898	-4.67532409227968	2.93489755060864e-06	0.000398486778302566
TRINITY_DN28216_c0_g1_i1	84.9781523822495	-9.19721314062529	2.15856258582985	-4.26080448211302	2.03692370926905e-05	0.00251091049609041
TRINITY_DN8072_c0_g2_i1	71.1689454357835	-24.6750845258465	2.42613607685971	-10.170527845159	2.68449917887158e-24	5.02994611145169e-21
TRINITY_DN576_c0_g1_i1	25.2590589893987	-23.2695247913048	2.85128985850964	-8.16105199611928	3.32119150768048e-16	5.76195974809345e-14
TRINITY_DN31023_c0_g1_i1	21.1257407956191	-23.0057670851755	2.82701820882366	-8.13782062434904	4.02456507782108e-16	6.73288177349407e-14
TRINITY_DN256_c0_g1_i7	121.886026909471	-24.9984189386791	2.45302186170201	-10.1908667545809	2.17813482326052e-24	4.53463468704804e-21
