"kMEblack"	"kMEcyan"	"kMEdarkgreen"	"kMEdarkgrey"	"kMEdarkorange"	"kMEdarkred"	"kMEgrey60"	"kMElightcyan"	"kMEroyalblue"	"kMEsaddlebrown"	"kMEskyblue"
"TRINITY_DN7349_c0_g1_i27"	-0.245608172867838	-0.083253483940461	0.605482608712646	-0.343376329642216	0.513237028970643	0.302211140178398	0.976973316057312	-0.416343654578107	-0.227811867310899	-0.208806505442512	-0.298197772774098
"TRINITY_DN7349_c0_g1_i24"	-0.218412140992797	0.0037692746237472	0.601805625645981	-0.345856404640536	0.512486794841766	0.301157146176924	0.978463996012823	-0.437012334038733	-0.22537313859922	-0.2148958017957	-0.287952470688656
"TRINITY_DN7379_c1_g1_i6"	0.30692079572178	-0.434515090572166	0.130495529980349	-0.416014071192017	-0.578077481050742	-0.894652299337139	-0.459944169417009	0.966024067590622	-0.321386570500026	-0.0621966256145259	-0.416453606727152
"TRINITY_DN7379_c1_g1_i9"	0.347695552887828	-0.380203047004752	-0.140523242531618	-0.321707274402615	-0.402067249269059	-0.595234459027534	-0.394472066397803	0.88719398381456	-0.245842667446401	0.0999764098637076	-0.294412634571011
"TRINITY_DN7376_c1_g1_i6"	0.0330866409658268	0.285574907285071	0.384618413522235	-0.404199085745757	0.482454814193544	0.292354612496059	0.823872180873469	-0.46020042167433	-0.289188440252666	-0.0127334385478079	-0.164001039436471
"TRINITY_DN7376_c1_g1_i5"	-0.13882545817486	0.315635877448673	-0.491115315173716	0.652052448614502	-0.00621936724068818	0.489142082247439	-0.375965945794777	-0.450550476216772	0.497584156381545	0.375355376288481	0.770726866367483
"TRINITY_DN79126_c2_g1_i12"	0.438507517759576	-0.406842875323429	-0.144233939845781	-0.430846342561511	-0.562144875668091	-0.755619900564466	-0.435028521806244	0.859764949243007	-0.189410640187036	-0.145451311665376	-0.432561553659718
"TRINITY_DN79196_c1_g1_i1"	-0.259589698101709	0.121402555669543	0.536091973161235	-0.391286513804473	0.482976309324012	0.290363412393912	0.939948232149103	-0.445849533078414	-0.289178869436121	0.116641136419223	-0.106242016832005
"TRINITY_DN54898_c0_g1_i5"	-0.26566443092925	-0.0215309000098226	0.59828275712865	-0.35308422391954	0.531493468682407	0.313454143995476	0.99324169270427	-0.428246175207525	-0.233537289367686	-0.217705489799416	-0.30034146990903
"TRINITY_DN54867_c0_g1_i10"	0.357696483650883	-0.334323831105929	-0.106309307282877	-0.273542595332195	-0.315949703165373	-0.465203444759816	-0.342115032803644	0.81643080236393	-0.199714417388401	-0.0363353398443572	-0.302650809944726
"TRINITY_DN12101_c0_g1_i8"	-0.475173478159437	0.345809904851011	-0.319134118428249	0.601755479335699	0.516927047630545	0.950722516991939	0.271494544084046	-0.789394859552643	0.477166455596209	-0.0041094421322013	0.481873144886912
"TRINITY_DN12147_c0_g2_i2"	-0.234291245708697	0.358690816528068	-0.287108453452959	0.557629591428342	0.670736333279884	0.943029057020567	0.325051932219904	-0.743766341244375	0.282885245030922	-0.207323545672118	0.150682674459324
"TRINITY_DN12117_c1_g1_i5"	0.525096677261277	-0.428969780612061	-0.153654186712452	-0.334970092935187	-0.492543552153307	-0.590018482979327	-0.456673677309085	0.84753382124576	-0.113585514651574	-0.140060948585708	-0.3691934518161
"TRINITY_DN12187_c3_g1_i1"	0.00258457877645216	-0.0282270490484413	-0.345607193282671	0.469912782581552	0.441965747592636	0.531603756078678	0.00935619608801128	-0.22305004706381	0.122792492403985	-0.446187818711635	-0.292720668592326
"TRINITY_DN12181_c1_g1_i1"	0.0339525834068523	-0.411868414110469	0.269614241552181	-0.337848048383229	-0.676021386775046	-0.754734195471205	-0.434968648847866	0.731644615485571	-0.0149441303711617	0.0819411861779522	-0.134074956141588
"TRINITY_DN12181_c2_g1_i1"	0.118432141245349	-0.409902239279783	0.416367545824123	-0.441826954825856	-0.506634995036044	-0.861247092724769	-0.245782882179247	0.776193828121996	-0.346694917953372	0.0642209453099972	-0.356237413988681
"TRINITY_DN12193_c1_g1_i2"	-0.551411863511399	0.50816178266715	-0.150943216001665	0.507902132639278	0.409992970622585	0.820339237250693	0.254113682054981	-0.846237600106006	0.405721577443572	0.259164813982941	0.679745379269891
"TRINITY_DN12196_c5_g1_i3"	-0.323444268757231	0.58522492770221	-0.205961358419099	0.330622677949417	0.546525674779532	0.84691145271461	0.412755656227584	-0.780384283127647	0.230034320022666	0.34481582397644	0.525567592076335
"TRINITY_DN96395_c0_g1_i1"	0.880990974043393	-0.368910318360868	-0.254042468222148	-0.215935511323696	-0.466525874532516	-0.62186491156046	-0.53750484401604	0.581106413295184	-0.176801580972729	-0.034841743612337	-0.267262234711808
"TRINITY_DN96346_c5_g1_i1"	-0.292682402492354	0.407586398012176	-0.140661939119512	0.500213035349461	0.75473188102416	0.935832285781849	0.499556071824529	-0.825216647320408	0.141501975246019	-0.0125412664360769	0.23320710471436
"TRINITY_DN96346_c0_g4_i1"	-0.20622986963782	0.346396376786862	-0.0253185131824482	0.436849716278283	0.79479017083643	0.83502314760256	0.538529500024224	-0.776584241199698	-0.0106163790017164	-0.177281850196058	0.00199584292226143
"TRINITY_DN96346_c0_g2_i2"	-0.528449693048458	0.306049327450467	0.0598525809897339	0.0668611205811334	0.521064998607974	0.734670698888592	0.680013386791253	-0.685614384610919	0.194034807030151	0.228544576227608	0.368376338227455
"TRINITY_DN96379_c1_g1_i1"	0.128579654157875	-0.352850185531809	0.188428966909937	-0.361683215284086	-0.551540493901945	-0.85714690996782	-0.379128411834844	0.730272057481346	-0.293742499428024	0.117877271916407	-0.28149194204453
"TRINITY_DN96338_c1_g1_i4"	-0.29133159765652	-0.0727856113794566	0.149818594148584	0.0509110945045621	0.382354525993438	0.693346119474057	0.670481391215893	-0.681797837123137	0.460428024358414	-0.34283639134525	0.129463367521509
"TRINITY_DN96388_c0_g1_i2"	-0.115195357008786	-0.0931349572975675	0.563891602411813	-0.33938726956349	0.487372501167324	0.283884740490384	0.944832358917936	-0.436866159054824	-0.22209046459388	-0.197469387359513	-0.285090525180099
"TRINITY_DN28517_c1_g1_i3"	0.200234162914643	-0.392225760636937	0.281177369218853	-0.405174178192989	-0.597643697836042	-0.934061065385847	-0.421452434456996	0.854372155313318	-0.320730744597472	0.00682614993354921	-0.358418817467589
"TRINITY_DN28517_c0_g1_i2"	0.234584706877706	-0.40994472620216	0.243141381289778	-0.414337923865489	-0.599660547661957	-0.932551222600537	-0.438802398324417	0.905959256070172	-0.326494387618674	0.0217526091574969	-0.366424869286913
"TRINITY_DN28510_c0_g1_i6"	0.174931186890252	-0.498004514536034	0.240012734095402	-0.328685383594686	-0.391506144970705	-0.782636864525952	-0.330609207284391	0.859794552560394	-0.38719896727623	-0.23139324558004	-0.538853268064607
"TRINITY_DN28525_c0_g1_i7"	0.408250844337941	-0.349552205518172	0.1234268309129	-0.342157254917407	-0.424940860767683	-0.640908456839868	-0.410009085885211	0.912991745850829	-0.254802294180053	0.0211587362876484	-0.326300443066607
"TRINITY_DN28537_c0_g2_i2"	0.256958088986455	-0.500415364738578	-0.0104437041346105	-0.287690319192775	-0.544363162665582	-0.711011374711608	-0.519090801271347	0.974153042773277	-0.166791382999205	-0.0904638644942757	-0.387279322730124
"TRINITY_DN28537_c0_g2_i1"	0.319432320197165	-0.387624797560213	-0.0580975932957223	-0.289707039446575	-0.437236017856594	-0.491933584587345	-0.395806718819565	0.819783895828421	-0.0524156289184257	-0.0436213262028911	-0.161658469687426
"TRINITY_DN28568_c1_g1_i2"	0.150737130742783	-0.44890413428306	0.148305779304563	-0.391474269923598	-0.672650658128602	-0.874102953254319	-0.476767696665958	0.865246636479287	-0.170299308449156	-0.00415674098293398	-0.327036826260028
"TRINITY_DN45737_c0_g1_i6"	-0.516812210102766	0.431098639436971	-0.315751382834369	0.52317127259182	0.393519583920827	0.904755037238516	0.193253138516502	-0.763947702336157	0.53305223782413	0.145302000496654	0.65028529724156
"TRINITY_DN45800_c2_g1_i3"	-0.367704279909208	-0.0915696867123374	-0.16625635390875	0.0757693563779735	0.402308461330563	0.676971047845622	0.470675454066951	-0.426339251000847	0.302477187947564	-0.154446721230682	0.0660046318423026
"TRINITY_DN96441_c0_g1_i3"	0.896937690722424	-0.250073054569414	0.00598354264717349	-0.396378011394662	-0.453298390223172	-0.590643740327744	-0.292772763970192	0.412186908346746	-0.0988744829022437	-0.0531141417017519	-0.196285574540936
"TRINITY_DN96420_c0_g1_i6"	-0.313989742378405	-0.212769413594965	-0.24755836955878	0.153006974293119	-0.356286453082643	0.395337119060905	-0.138701786307797	-0.261022042221453	0.965542426363479	-0.169336840638423	0.576976237975513
"TRINITY_DN96453_c0_g1_i6"	0.295270191972525	-0.420305194820654	-0.177250545121024	-0.29557278845124	-0.481848884040162	-0.526772692049939	-0.434875591354394	0.835119559534066	-0.0485208079817024	-0.168003295028746	-0.331967034710007
"TRINITY_DN96507_c0_g1_i4"	0.0628683016027699	-0.388009257355223	0.288424408051972	-0.35132457621127	-0.629550852649575	-0.81108768735371	-0.41311919117116	0.749274378283766	-0.142537074699594	0.0461671627733729	-0.255571575032678
"TRINITY_DN96414_c0_g1_i9"	0.262140086984604	-0.413073718883681	-0.0265048018766468	-0.289420590238362	-0.485726877328989	-0.487338018328785	-0.426202686368108	0.874930483767009	-0.014650331590944	-0.0246887103989005	-0.249634816571477
"TRINITY_DN96414_c0_g1_i6"	0.529016341788152	-0.321134801260586	-0.0971546514814949	-0.14561208324844	-0.290921095178065	-0.548258090133244	-0.473440299365062	0.841242598189171	-0.301149878092078	-0.0839449772593405	-0.398203046305265
"TRINITY_DN19425_c2_g1_i1"	-0.553344375654868	0.320669387520247	-0.0953662435302555	0.700817852756193	0.662417690964177	0.819907975005403	0.212756769231521	-0.566570166661306	0.214708393328257	-0.262170808096723	0.124524834952479
"TRINITY_DN19460_c2_g2_i1"	-0.412593499732202	0.41007867565411	-0.433198085258824	0.623056117615759	0.535469055950524	0.96055230492599	0.163202349640055	-0.687782619914319	0.427405728655617	0.0422441596831852	0.440407168371196
"TRINITY_DN19447_c1_g1_i2"	-0.490373465095049	0.0416572465789413	0.428393099485924	-0.313440246898803	0.411977297771877	0.395916355557815	0.865129822122393	-0.449555955589196	0.0514383434822559	-0.229869164563797	-0.0255096984610228
"TRINITY_DN19401_c0_g1_i5"	-0.245579054069259	-0.0421582812014937	0.900632245289939	-0.307799574543088	0.378665067216631	0.0278662234260382	0.759517472074542	-0.136280109594039	-0.347295379255054	-0.307042988576517	-0.407770866298947
"TRINITY_DN19479_c0_g1_i4"	0.332379550306391	-0.367189167518841	0.119699917292895	-0.331297716196414	-0.412415651934963	-0.619340090806826	-0.379675425302368	0.918952229730192	-0.24697658147195	0.00652068690500845	-0.319019845645718
"TRINITY_DN19479_c1_g1_i2"	-0.227863285595546	0.913782223148771	-0.0268262024061398	0.244379301821266	0.481946325706121	0.410591801548608	0.227480630522611	-0.576239129746122	-0.271755961165648	0.477476285232724	0.359272650694364
"TRINITY_DN19415_c4_g1_i1"	0.293710962181004	-0.57435266380174	-0.0284620794921435	-0.226272314634011	-0.401952834994597	-0.632071336089384	-0.436237695155668	0.926511238504585	-0.202014419707383	-0.286769099075657	-0.567515587824547
"TRINITY_DN19437_c0_g1_i19"	-0.566247928762577	0.470456272748181	-0.0754433960549664	0.470340105885966	0.726131984069017	0.924797972354628	0.513352498347706	-0.819222608069403	0.139308857252246	0.0632998236880991	0.30555819671361
"TRINITY_DN19437_c0_g1_i6"	0.0410869831314273	0.424021823784033	-0.619419212194015	0.209911729287506	-0.235136223391509	0.263850535621783	-0.494152326699009	-0.0767260646610275	0.407126303795481	0.4515071589501	0.559775649220603
"TRINITY_DN19437_c0_g1_i17"	-0.435010565159131	0.559539702029564	0.25857566727621	0.23763082729931	0.842577343781084	0.595179390767559	0.694494264045753	-0.709391917634022	-0.393003390791954	0.138415317335855	0.0064017709893901
"TRINITY_DN19462_c0_g1_i18"	0.458258385999829	-0.394537188674802	-0.051603636589096	-0.377299290916697	-0.483782174817763	-0.738785367581977	-0.464004522793566	0.939825956340486	-0.284651845158393	-0.048874080028279	-0.397763090038537
"TRINITY_DN19469_c0_g1_i24"	0.205742649047432	-0.0327533152402781	-0.211763727218802	-0.127314125729562	-0.441122571139385	-0.14878040669981	-0.198493989184043	-0.1133739642082	0.311635690593233	0.542272592996935	0.658927758738514
"TRINITY_DN19469_c0_g1_i22"	-0.388617205715376	0.384224065479343	-0.333316565059059	0.70453711208551	0.595596306818252	0.952012588437301	0.183511688192368	-0.751539848299086	0.379585880845762	-0.112658179373796	0.343103514094992
"TRINITY_DN19469_c0_g1_i8"	-0.399417605164458	0.223043671870517	-0.439738847004333	0.850336112420898	0.387666627049769	0.769678980622796	-0.165623839141041	-0.490081487790825	0.444656517923716	-0.200222956414461	0.278550440171111
"TRINITY_DN19469_c0_g1_i7"	-0.357486395758654	0.340292048034764	-0.406292902212524	0.730902764652215	0.593562882732675	0.939522541830971	0.118049365489887	-0.688726539676173	0.357840684095083	-0.0996445981561033	0.300591655240631
"TRINITY_DN19469_c0_g1_i18"	0.0988149061544631	0.0975557419899719	0.0678071084765735	0.0286176058588039	0.568052743253619	0.414672121133342	0.597542651372571	-0.463968656952717	-0.0807490245335033	-0.354936024116798	-0.178540559763543
"TRINITY_DN19469_c2_g2_i1"	-0.292179308056404	0.307945458996149	-0.392869749327571	0.308817965450669	0.417667685354879	0.741735795322125	0.217714390779322	-0.476829742545611	0.277876810758601	0.350488786137667	0.407938412470731
"TRINITY_DN19496_c2_g1_i5"	-0.142144207519131	0.164143527248533	-0.379357427361226	0.591901990798859	0.619773354321842	0.72948867815469	0.121041131911432	-0.443039304461325	0.0830348037436735	-0.190871269339361	-0.0462904174674652
"TRINITY_DN19496_c0_g4_i1"	0.28790006752999	0.281544731041392	0.00904311899720242	-0.419777191117008	0.31618010444261	0.115262516827283	0.441953001134784	-0.129210487321493	-0.406810892368741	0.35241861679998	-0.0839444347241948
"TRINITY_DN19496_c1_g1_i5"	0.0266627910721885	-0.230254428545408	-0.235577966902083	0.117526483225379	0.275953077952822	0.362293821623263	0.11844213925694	-0.123601893625938	0.110645405639336	-0.256441938363388	-0.282083159411225
"TRINITY_DN19453_c0_g1_i5"	-0.351958768835306	0.245388787716851	-0.289801493341221	0.797671501431375	0.538256563016756	0.64602687874421	-0.0599603773748736	-0.424477694402181	0.16225479711345	-0.322681706799722	-0.0760383574200537
"TRINITY_DN19453_c0_g1_i2"	-0.441253400267307	0.194223699763315	-0.346896340398032	0.640269570810593	0.551116992634652	0.783050191242609	0.0791691565724224	-0.452134996511193	0.263965634491793	-0.304435296489508	0.0143379677782617
"TRINITY_DN19473_c0_g1_i12"	-0.497115699183035	0.423183150313488	-0.260023513470777	0.556476666610956	0.634121823936342	0.976423250196864	0.352440215034727	-0.764065824280953	0.327963107943284	-0.0152568352132696	0.365567347608426
"TRINITY_DN19455_c1_g1_i11"	-0.293478208054813	0.262814272079693	-0.207289866106786	0.93878702178896	0.606045906490852	0.425197445202942	-0.16591977823752	-0.265318296615808	-0.180451274062551	-0.177501359661702	-0.0824069657514648
"TRINITY_DN19455_c1_g1_i9"	-0.530762467304707	0.10074465256425	-0.078449525809667	0.517033582425688	0.601996278207403	0.861456606709043	0.429752902709849	-0.618815741672478	0.399771402829197	-0.459085224812501	0.0427568161700053
"TRINITY_DN19455_c0_g1_i5"	-0.329478498633221	0.199317994038743	-0.325421000865416	0.516440120632139	0.54374104834162	0.853709173553556	0.218838674505885	-0.562265303258129	0.343989350576195	-0.325548321931738	0.0562207820781476
"TRINITY_DN19434_c0_g1_i5"	0.882394761276228	-0.357390524046523	0.0309023639762388	-0.211683312254732	-0.366284739570195	-0.659748359671449	-0.383497479384032	0.434163643505632	-0.287105698759729	-0.141958195518695	-0.41030123926988
"TRINITY_DN19444_c0_g1_i3"	0.0192441199761504	-0.420889246569184	0.264096334310308	-0.233336724844984	-0.557617356623732	-0.773525026519639	-0.44353726551033	0.729709197964519	-0.174392828670914	0.0224315763114501	-0.28780830142482
"TRINITY_DN19444_c0_g1_i9"	0.204544659155932	-0.393815768746988	0.239964705151352	-0.403203549177501	-0.593420550782986	-0.923784964424059	-0.423553629489963	0.857063279716097	-0.320930321861577	0.0586490912760192	-0.339284805355898
"TRINITY_DN19444_c5_g1_i1"	0.116610013239804	-0.342856289223877	0.351216627785635	-0.367510790671741	-0.560203711373149	-0.877559145990139	-0.368704592783882	0.739794975746713	-0.294476084918916	0.0452098171070821	-0.301344484410851
"TRINITY_DN6439_c1_g1_i2"	-0.28808754446324	0.184290081392369	-0.224359741998639	0.531647931387277	0.678565566934257	0.85524679343203	0.330714807898539	-0.56932331965166	0.184072680704947	-0.3085913401581	-0.0954368133923517
"TRINITY_DN6402_c2_g1_i3"	-0.173342050214452	0.286418305893514	0.2610709941134	-0.186082967764863	0.556684053146329	0.42118761994931	0.745784472448355	-0.552825261497208	-0.269034623818612	0.149975097267517	0.0430088534630845
"TRINITY_DN6402_c2_g1_i1"	-0.439091518058966	0.401114565047976	-0.0554066213704567	0.141274463157303	0.398689279842106	0.800051314767022	0.533246436551331	-0.800749015163223	0.355274280539206	0.280833367916887	0.589667092211228
"TRINITY_DN6402_c2_g1_i2"	-0.401277723601961	0.342626604882278	-0.0714633218857165	0.265891986443344	0.484249232877628	0.839769835468623	0.527321887814509	-0.883751119375231	0.342534067279474	0.0855446454544127	0.475194314421477
"TRINITY_DN6405_c46_g1_i1"	-0.463933152364103	0.00997210084174857	-0.379032593248886	0.823985530473139	0.163717861616455	0.58401894176263	-0.289818579129899	-0.359825154784521	0.57768863733976	-0.240555152512049	0.353634961549919
"TRINITY_DN6405_c46_g1_i8"	-0.267179513079817	0.376704899820805	-0.1733923059543	0.328991417177402	0.693919313190872	0.869271729875574	0.593055863989574	-0.83065056498382	0.125694645409323	0.0744429800789235	0.269843504773354
"TRINITY_DN6405_c46_g1_i12"	-0.489505139338514	0.346994183661716	0.393361644963949	-0.378076136443736	0.425382739688964	0.311618142281719	0.810404669586461	-0.407884218449162	-0.227917790639646	0.298183646194114	0.101918066146688
"TRINITY_DN6405_c3_g1_i6"	0.144071415559807	-0.39858114990111	0.212649337931903	-0.290764084388369	-0.522748000672724	-0.880385338322082	-0.428589206172684	0.774093492176218	-0.339354681138849	0.0496296614312455	-0.344224360605605
"TRINITY_DN6405_c3_g1_i5"	0.0980532374686816	-0.304942437340494	0.350574694597733	-0.342401815383527	-0.531343014509568	-0.835924845857525	-0.335130168528534	0.655434788914473	-0.278523101487216	0.101058097748547	-0.247456804168443
"TRINITY_DN6405_c3_g1_i13"	0.116935802774142	-0.278098602065928	0.436240881368948	-0.293913441806347	-0.414458831755103	-0.63063084151288	-0.290663203365163	0.721636582974273	-0.230365722356524	0.179369509451152	-0.181335254415661
"TRINITY_DN6405_c2_g1_i30"	0.172845288280903	-0.424526001868643	0.062251547783886	-0.00632236424809898	-0.410479461953455	-0.723378488042931	-0.615084276701138	0.879229906878157	-0.294386825178097	-0.109579994259912	-0.44055691626689
"TRINITY_DN6405_c2_g1_i14"	0.303168650938917	-0.458095249533935	0.0832873048290835	-0.415426193670705	-0.680748996609338	-0.891918148618673	-0.532499196907639	0.930275846531037	-0.18543625914775	-0.0795799964310275	-0.391132710069104
"TRINITY_DN6405_c13_g2_i2"	0.297498846633005	-0.436984712379766	-0.0678745735078134	-0.324442839992799	-0.513964460666209	-0.586641001275119	-0.452269614630913	0.915307595806981	-0.0834753667339802	-0.0910598766239246	-0.323898224689302
"TRINITY_DN6405_c13_g2_i1"	0.280078530704533	-0.404975702857477	0.0505454506083646	-0.308481096009048	-0.472623696918388	-0.54365223295219	-0.416566930500829	0.902808127483172	-0.0891515383664707	-0.0512171677359308	-0.290253564418287
"TRINITY_DN6405_c1_g1_i30"	0.202094073117724	-0.313679389484456	0.364821315308462	-0.322513666062817	-0.438453535875338	-0.666220442453291	-0.331715267243444	0.813731247009878	-0.250847535948747	0.177927958360007	-0.21186507231351
"TRINITY_DN6453_c1_g1_i5"	0.202877620329617	-0.45398692173215	0.183074217921584	-0.281576644933961	-0.511699634954346	-0.876648691070058	-0.479380810202634	0.9082879662776	-0.363862474370762	0.023944635260931	-0.396757851544297
"TRINITY_DN6453_c1_g1_i11"	-0.03133025184769	-0.386242104762746	0.243094272544613	-0.164261844278575	-0.51344352970725	-0.687080297545105	-0.412780551484658	0.60393222531434	-0.120495552612442	0.0542696217160303	-0.224813422418952
"TRINITY_DN6453_c2_g1_i7"	-0.300000283850839	0.422688857380944	-0.337348721530607	0.579915859335465	0.633514364254405	0.740623321248559	0.130740329748142	-0.467375326769421	0.0211745170272454	-0.0599777056808981	-0.0185932524709001
"TRINITY_DN6478_c0_g1_i28"	-0.472100957944707	0.608436033500484	-0.358701274070418	0.549402070685431	0.365757161372396	0.810109283984469	0.0713796619537137	-0.698842867499855	0.389807967001335	0.350011649829996	0.710030399449752
"TRINITY_DN6478_c0_g1_i8"	-0.442745056028012	0.472566525817043	-0.305916374150323	0.481961945576543	0.181463055206245	0.662624411780441	0.0106984138992603	-0.651053058706673	0.471329147555289	0.444016049260834	0.849723513679577
"TRINITY_DN6444_c3_g1_i10"	0.0323897536208119	-0.346403853285006	0.251797652690213	-0.314327446941087	-0.598869723790264	-0.742033373919304	-0.37661287162067	0.636793053364731	-0.0986141506720767	0.116871259457325	-0.180709061631197
"TRINITY_DN6444_c6_g1_i1"	-0.378558673801847	0.40202181293284	-0.201078648894441	0.372419223646212	0.559836175269605	0.904911633695026	0.429354344518308	-0.790379529796283	0.386561672808253	-0.0304021961041297	0.423152402727898
"TRINITY_DN6408_c0_g1_i19"	-0.457992793093296	0.142705085485422	0.021598171148366	0.552381649522463	0.457327393568763	0.656777640415022	0.301811173590352	-0.56806299688784	0.33312558959806	-0.338638330366863	0.19437215623913
"TRINITY_DN6455_c1_g1_i21"	0.439353688458153	-0.415160759929444	-0.167101989302015	-0.335026404681906	-0.531903998151593	-0.603287818911023	-0.511371180677886	0.883378189588901	-0.0759523412148183	-0.12965158358024	-0.359322023509347
"TRINITY_DN6455_c1_g1_i31"	-0.419854390438259	0.376256150310775	-0.0298093770456404	0.524717528334788	0.524656110833608	0.829317577620075	0.383183641642844	-0.879960561670458	0.322241524347468	0.016526771759496	0.462782989318863
"TRINITY_DN6410_c1_g1_i5"	-0.342378417256096	-0.00244414359805394	0.582116458520895	-0.353612059306948	0.546456577531134	0.324282069024932	0.98950527394522	-0.407795096479609	-0.237066772119494	-0.220839024974854	-0.30493389836726
"TRINITY_DN6401_c0_g1_i43"	-0.275838179154095	0.270434986975147	-0.542203990843917	0.690096904694957	0.440611147631888	0.652729262895443	-0.181792714501034	-0.334288978113089	0.190641125832195	-0.0118167994024112	0.168814103322475
"TRINITY_DN6401_c0_g1_i24"	-0.274663302867482	0.0103320339164367	-0.339718055570438	0.561630845969798	0.49274678478589	0.777619368025091	0.161108233815786	-0.406630898716247	0.398579754246311	-0.427517031629005	-0.0534334995574157
"TRINITY_DN6411_c0_g1_i10"	-0.22165947860313	0.804887672965163	-0.232868508261295	0.333838878593789	0.17809614163993	0.232765512283753	-0.171101386908603	-0.314989303591878	-0.157972226006669	0.660612650825294	0.551768033267621
"TRINITY_DN6411_c0_g1_i14"	-0.0509433699748345	0.833139025176554	-0.167368051614154	-0.109724392922735	0.0777088546663958	0.143603282412089	0.00980590248407706	-0.344191896638904	-0.143487366638961	0.657767371817949	0.491926705004284
"TRINITY_DN6411_c0_g1_i7"	0.0626928564635967	0.435725276071477	-0.0526136743116211	-0.140404374877402	0.2151632745934	0.207248963588432	0.240074500096574	-0.302085239409301	0.033787662345269	-0.15708237948391	-0.0140165250434739
"TRINITY_DN6411_c4_g1_i1"	0.173753373816707	-0.45930071183762	0.205486882414266	-0.238322261286274	-0.488753377760805	-0.873879299828539	-0.482660925984408	0.871997100688251	-0.370663589131591	-0.0840521933348401	-0.442645607042759
"TRINITY_DN6411_c5_g1_i1"	-0.124361672607684	-0.458670053747214	0.61635895360486	-0.365680585584871	-0.217801693222309	-0.663675213783897	0.0527958446331937	0.49647314042133	-0.416763759984022	-0.182970931642331	-0.503373443932133
"TRINITY_DN6475_c0_g1_i2"	-0.706495737786991	0.0882461602245828	0.401475207434231	0.284677306810779	0.325988881934138	0.209891533388917	0.278678595002319	-0.301331934466627	-0.0812130587426441	-0.254890764103738	-0.0573054190572286
"TRINITY_DN6475_c1_g2_i1"	-0.232978518082434	0.0791604073875538	0.543641757557834	-0.22029197493698	0.612644711661043	0.358000421552625	0.961646819320307	-0.458594635999363	-0.280009600668459	-0.172563302149164	-0.286569390051985
"TRINITY_DN6474_c0_g3_i2"	-0.397880756091555	0.388435384524105	-0.202050908635294	0.381455713966015	0.67003531092107	0.935448166717511	0.498461793686399	-0.793353917228951	0.241345700702152	0.0616504020835901	0.36801501302159
"TRINITY_DN6479_c0_g1_i2"	-0.437334349167798	0.296254722467231	0.281741521335669	0.122352704056092	0.691551017507637	0.615152542883541	0.806833509082235	-0.731713642672164	-0.140415251507323	0.122835137410781	0.145498997733555
"TRINITY_DN6479_c0_g1_i1"	-0.0720988445591975	-0.230308948520772	0.964292382567886	-0.419584082353627	0.153625014481539	-0.224413705832585	0.639910860017068	0.0137238147656034	-0.366444677999208	-0.232782530396725	-0.433859437560677
"TRINITY_DN6452_c2_g1_i12"	0.450625198843797	-0.379486140039554	-0.0434865858828138	-0.357262480675401	-0.449583247003809	-0.686394612422236	-0.441285211390699	0.912040477493193	-0.265879781829689	-0.103070725231585	-0.401269775940268
"TRINITY_DN6481_c0_g1_i6"	-0.394966380862005	0.614804720950103	-0.0911278727597718	0.453782017998082	0.42934700629255	0.709501341421179	0.259490771477902	-0.827270054758665	0.261798546799087	0.224718337845925	0.643733340665031
"TRINITY_DN6481_c0_g1_i12"	-0.14214373592463	0.000451422530075685	-0.387486027880374	0.500496934953495	0.388396193757636	0.659928693369426	0.0300388389142084	-0.353710440983514	0.370489324676265	-0.480451719586913	-0.0954681199573864
"TRINITY_DN6466_c1_g1_i23"	0.281073552736186	-0.437640682386762	-0.0408437336731504	-0.206464690792223	-0.338651319275044	-0.586373317503145	-0.4310796849416	0.919370762532409	-0.273143202013291	-0.0976328263075504	-0.448968459193524
"TRINITY_DN6466_c1_g1_i22"	-0.221160408883437	0.628493218774492	-0.00740621975369016	0.150418516800671	0.605812814848603	0.610121268153546	0.532131005493939	-0.674080086193381	-0.0968595554132244	0.308074223755237	0.399950609558615
"TRINITY_DN6466_c1_g1_i6"	0.300546810066878	-0.387045406353423	-0.0785973056474543	-0.278048117301569	-0.419282970455896	-0.460807693575457	-0.396862385468796	0.849385846984333	-0.0663310532712532	-0.0684457561701842	-0.280087016293946
"TRINITY_DN6447_c0_g1_i4"	-0.319123039695847	0.209964328015354	-0.00762736768758712	0.361015988842789	0.726789233248655	0.416967243082566	0.384616321108339	-0.24609241754577	-0.34626989453387	-0.18026545301132	-0.298398748710413
"TRINITY_DN6447_c0_g1_i9"	0.0160890205450302	-0.0344966585390364	-0.171583411524928	0.000258467147907199	-0.0498374821520969	0.439974832620168	0.121043714882617	-0.365608560091319	0.566180692163443	0.010052185594195	0.33188896373322
"TRINITY_DN6447_c4_g1_i3"	-0.00367553124884044	0.126880710641815	-0.2094296527308	0.581272186971677	0.736843295888281	0.605957664722494	0.198507056974267	-0.363201899407978	-0.123407876704841	-0.486546890366776	-0.392989221629255
"TRINITY_DN6447_c4_g1_i2"	-0.397839422002705	0.281460247868771	-0.415396581628888	0.493747634797865	0.619612498614236	0.954263037323511	0.347688897522396	-0.725367296952717	0.340218355140389	-0.0230451173133019	0.301416111246981
