"kMEblack"	"kMEblue"	"kMEpink"	"kMEred"	"kMEturquoise"	"kMEyellow"
"TRINITY_DN3711_c2_g1_i1"	0.384198361121475	-0.596043778230291	-0.152324805305413	0.476676222199527	0.914860953815716	-0.884295467737057
"TRINITY_DN3711_c2_g1_i2"	0.295401879872827	-0.533258544169402	-0.0392431890060475	0.537709465800116	0.858968664341857	-0.906660023124359
"TRINITY_DN3763_c0_g1_i5"	0.149530109733707	-0.53392756477319	-0.311460946298681	0.221698446653383	0.626763262113362	-0.415614263510333
"TRINITY_DN3763_c0_g1_i6"	0.323584756408765	-0.82811618208705	-0.343093590318157	0.319200539004368	0.779317205435659	-0.699798485701057
"TRINITY_DN3740_c0_g1_i2"	0.321646624244579	-0.496547617967391	-0.121021552083579	0.237929752697442	0.961887934566356	-0.737206108441058
"TRINITY_DN3799_c0_g1_i1"	0.310417914575315	-0.575197826981409	-0.140475770707214	0.196167506125619	0.971217717345803	-0.768664991562528
"TRINITY_DN3782_c0_g1_i1"	0.413755231895859	-0.728510451634511	-0.290999878342605	0.260982765076853	0.957546722962201	-0.802141813749809
"TRINITY_DN3724_c0_g1_i4"	0.203604165567535	-0.576717644289407	-0.236205765248852	0.355182055123013	0.801741760904739	-0.664407011286854
"TRINITY_DN3724_c0_g1_i8"	0.196143522785812	-0.625332252222081	-0.0880092058018507	0.435560625313638	0.886675149420778	-0.893217681878067
"TRINITY_DN3793_c0_g1_i1"	0.171640246578947	-0.36073558926204	-0.0949227611545183	0.0453897759427492	0.849375521738908	-0.567050245793194
"TRINITY_DN3721_c0_g1_i2"	-0.314888548665948	0.20701325837285	-0.336827310555955	-0.480329832457767	-0.517510227715686	0.824332271409881
"TRINITY_DN3721_c0_g1_i4"	-0.529755031577842	0.336434054285716	-0.303152169696362	-0.0582028621720403	-0.54078751655856	0.734292659747714
"TRINITY_DN3721_c0_g1_i9"	-0.300537776499198	0.406691280828183	-0.355805239694873	-0.476411981271297	-0.51099988775078	0.792198908204017
"TRINITY_DN3772_c0_g1_i2"	0.306649722124674	-0.457851038347852	-0.158189431932571	0.000955956736763307	0.889745464879848	-0.610296546955057
"TRINITY_DN3772_c0_g1_i3"	0.174682458554589	-0.280344579769948	-0.24739443518246	-0.135951916202101	0.676994235853242	-0.361364428768646
"TRINITY_DN3772_c0_g1_i4"	0.381971939198526	-0.376092872068249	-0.113129250816906	0.189520568347997	0.867250966260936	-0.622472338728504
"TRINITY_DN3712_c0_g1_i1"	-0.562149843720643	0.577898622151092	-0.137130482273887	-0.481892678591044	-0.671975349623315	0.890994255924136
"TRINITY_DN3712_c0_g1_i2"	-0.382121031795342	0.54636161728436	-0.263843670537814	-0.341247097053553	-0.534872430172807	0.841904372672582
"TRINITY_DN3712_c0_g1_i3"	-0.389848988805536	0.400268743806207	-0.0600869707361508	-0.441357708663955	-0.79352262104974	0.815547464404603
"TRINITY_DN3712_c0_g1_i5"	-0.420345572629515	0.538782648529464	-0.0576203890211506	-0.426268156919844	-0.724241188812083	0.858271525632158
"TRINITY_DN3712_c0_g1_i6"	-0.0926837025092855	0.209579710000433	-0.0147143429250763	-0.175420625350894	-0.673689391982427	0.702286388741499
"TRINITY_DN3712_c0_g1_i7"	-0.322172430593237	0.538033447860576	-0.254240192243027	-0.439070115854889	-0.622405769170917	0.932481968321653
"TRINITY_DN3775_c0_g1_i1"	0.384121346096642	-0.732408515471775	-0.258490900237609	0.228705549702574	0.944574952524469	-0.802888652505935
"TRINITY_DN3707_c0_g1_i6"	-0.468836472812975	0.917934040032275	0.506731251186759	-0.402820041978053	-0.566242191727107	0.433819253951905
"TRINITY_DN3728_c0_g1_i1"	-0.391120001319431	0.491024714528508	-0.224491964647363	-0.348891111950142	-0.737575764696718	0.959415122868309
"TRINITY_DN3728_c0_g1_i4"	-0.243258765494175	0.405356550795997	-0.0566171175278017	-0.223345606508396	-0.656590152948957	0.732592569216046
"TRINITY_DN3762_c0_g1_i1"	0.283271173907715	-0.513292939150305	-0.131530932209587	0.16500274235539	0.955713769534997	-0.730913594192904
"TRINITY_DN3744_c0_g1_i1"	0.465014596717846	-0.573469965899188	-0.248708633439786	0.326779626963281	0.887826441679505	-0.706096865613868
"TRINITY_DN3702_c0_g3_i3"	0.11326086014917	0.0549849778415255	0.227024411234603	-0.579445131487423	-0.374217984719045	0.187126673542572
"TRINITY_DN18895_c0_g1_i1"	0.310634320502742	-0.198427375585771	0.083760617610328	0.403619852689594	0.568326659003243	-0.481061869717065
"TRINITY_DN18870_c0_g1_i1"	-0.33287588326369	0.867888486648677	0.381380990548113	-0.279351185996743	-0.467244607988473	0.390752554343405
"TRINITY_DN18870_c0_g1_i2"	-0.155355139328256	0.62450017611412	0.139546315177431	-0.00824206585911805	-0.058613598995983	0.0255210517910183
"TRINITY_DN18912_c0_g1_i1"	-0.135117528265017	0.638441611813921	-0.0419700880562033	-0.289049335725293	-0.352858756126406	0.487468769227086
"TRINITY_DN18893_c0_g1_i1"	0.361533357882922	-0.536917384613268	-0.0193401990432506	0.272998420486512	0.935105363789623	-0.882581088656204
"TRINITY_DN18853_c0_g1_i1"	0.276557966489861	-0.540463321035849	-0.0779810720933792	0.281228685182316	0.939079688222662	-0.865710549555173
"TRINITY_DN18833_c0_g1_i1"	0.383617003929701	-0.0702981569114836	0.238590617743301	0.18247195633292	-0.0260763981048579	-0.137697952078274
"TRINITY_DN18847_c0_g1_i1"	0.25323437707907	-0.53886557690145	-0.194123021520253	0.238692020350808	0.968672270645118	-0.721499648504307
"TRINITY_DN18880_c0_g1_i3"	0.171810024876146	-0.34431295665645	-0.165349925643397	0.173183475989584	-0.0192195367274425	-0.0732374859001155
"TRINITY_DN10656_c0_g2_i1"	0.297748414457589	-0.847050243689729	-0.401957857198637	0.260432613066326	0.721917529793068	-0.633748634885031
"TRINITY_DN10649_c0_g1_i1"	0.984564723586081	-0.383461314471749	-0.156534879733306	0.103743287412589	0.331002753650356	-0.370221399512238
"TRINITY_DN10606_c1_g1_i1"	-0.376257847717165	0.677550250717418	0.0939073408146218	-0.333298926298162	-0.756545061851718	0.717328156538942
"TRINITY_DN10606_c1_g1_i2"	-0.378936463375873	0.81119330035646	0.262959882491448	-0.365036738210411	-0.506625841191962	0.422972743813604
"TRINITY_DN10684_c0_g1_i8"	0.442510865128854	-0.652731370753614	-0.215576674756973	0.242064000697471	0.975464691173871	-0.843340669567601
"TRINITY_DN10673_c0_g1_i1"	-0.307702970956362	0.406828904130638	-0.118618949525925	-0.279628142761453	-0.820338025779929	0.927263214943906
"TRINITY_DN10701_c0_g1_i1"	-0.216708715799833	0.0818471244319728	-0.221668700778535	-0.438652432421272	-0.283880423331804	0.63467736494513
"TRINITY_DN10701_c1_g1_i1"	-0.168336740761524	0.315820097255037	0.690497793570354	0.288845492636419	-0.0780125127894234	-0.191052020199077
"TRINITY_DN10666_c1_g1_i1"	0.320383320898238	-0.799026620648527	-0.386466285412339	0.331703535549651	0.826283397937702	-0.688062770582416
"TRINITY_DN10679_c0_g1_i1"	0.357483691620283	-0.573984489500348	-0.189112849083772	0.171907046772381	0.954493296906159	-0.827899222813159
"TRINITY_DN10617_c0_g1_i1"	0.410192946926296	-0.515447063329179	-0.187413869718372	0.31402821524183	0.88679372713664	-0.679876094960451
"TRINITY_DN10700_c0_g1_i1"	0.145243538289386	-0.361461872502674	-0.0618975770361131	0.408553658100866	0.827534672447042	-0.631350443351613
"TRINITY_DN10670_c1_g1_i1"	0.397459193270834	-0.58837213571497	-0.200939890965608	0.266302681436278	0.864266653332701	-0.762413533958264
"TRINITY_DN10650_c0_g2_i1"	-0.445494033700758	0.865151924688836	0.0781732734666449	-0.192807688938292	-0.578168828315027	0.584964654323894
"TRINITY_DN10657_c0_g1_i1"	-0.419130185879968	0.646905089649192	0.271023918483195	0.0686049950139127	-0.159721956305006	0.0392693973885874
"TRINITY_DN10635_c0_g1_i1"	0.333134775921236	-0.575150500218747	-0.254432857957891	0.17676328834505	0.974318065822608	-0.73256506426455
"TRINITY_DN10693_c0_g1_i1"	0.200239329601901	-0.210054102498791	-0.0423762061752776	0.0653400736057844	0.744729039793382	-0.439752258371319
"TRINITY_DN10638_c0_g1_i4"	-0.11502221953781	0.479038759996973	-0.0533741334878544	-0.241274127934058	-0.127808003248618	0.221431445301366
"TRINITY_DN10695_c0_g1_i1"	0.0976013531430212	-0.241256559401804	0.0535986990594109	0.218366005529093	0.761994048279442	-0.51091522918926
"TRINITY_DN2828_c0_g1_i1"	0.997807348617776	-0.428240829189209	-0.172443634302627	0.114098848089428	0.35520170437817	-0.384228233477549
"TRINITY_DN2869_c0_g1_i6"	0.349605268964716	-0.56442201881281	-0.14590218181699	0.334824955428432	0.949520855260536	-0.872025308960437
"TRINITY_DN2869_c0_g1_i7"	-0.183329002528747	0.2415151556445	-0.186967755207851	-0.186332218632437	-0.151199456472342	0.424295460844618
"TRINITY_DN2869_c0_g1_i8"	-0.0366033468142885	0.338691963022918	-0.000548625252390661	-0.158833995512871	-0.35706771811989	0.342193060054676
"TRINITY_DN2861_c4_g1_i1"	0.321102377798008	-0.617845315730578	-0.110995485070533	0.0343271750127184	0.728691651632101	-0.662745546225883
"TRINITY_DN2864_c0_g1_i1"	-0.164826945864984	-0.0321993579409056	0.157943178948297	-0.0558470107476031	0.566117918511519	-0.315891185393729
"TRINITY_DN2860_c0_g1_i1"	0.298389509744278	-0.556251787356617	-0.151180347127731	0.188971396596207	0.972191243541546	-0.751566837226209
"TRINITY_DN2860_c0_g1_i10"	-0.500709188954898	0.0612965173613986	0.0714982102090512	0.133546793823751	-0.222120095918917	0.111580485763894
"TRINITY_DN2875_c0_g1_i3"	0.395602278188196	-0.649079806929987	-0.133215227869189	0.365502348770017	0.912812954804702	-0.909454124092274
"TRINITY_DN2875_c0_g1_i4"	0.178283105021811	-0.539388688577325	0.0122466091079214	0.237464554769941	0.901058688039834	-0.846304837823018
"TRINITY_DN2875_c0_g1_i5"	0.349121014102134	-0.602717028519578	-0.263779433099009	0.0151700707719984	0.603744355248963	-0.467611952845285
"TRINITY_DN2875_c0_g1_i8"	-0.00980381922631363	-0.441716303277906	-0.25633192025862	0.407554164271697	0.678895041617267	-0.508858649467915
"TRINITY_DN2875_c0_g1_i9"	0.32241307988319	-0.67645343011849	-0.0808006619547811	0.354208288808682	0.86758630893999	-0.854936557400229
"TRINITY_DN2891_c0_g1_i1"	0.172179420494278	-0.221872568455319	0.0151747167333853	0.00322688443981209	0.751507138924676	-0.457359897413871
"TRINITY_DN2848_c0_g1_i3"	0.28117066424776	-0.345082559802658	0.111718206697176	-0.0239574279706401	0.794408909082892	-0.58657939411386
"TRINITY_DN2865_c0_g1_i2"	0.007165124566298	0.752705475312245	0.245688617203353	-0.615252103686324	-0.373408272625459	0.388378919746467
"TRINITY_DN2884_c0_g1_i1"	0.390309202238743	-0.443484017926996	-0.223607562594465	0.311616967950196	0.878507250657058	-0.628109255566064
"TRINITY_DN2810_c0_g1_i19"	-0.119098153105578	0.768581365490928	0.203584953723302	-0.476925089378803	-0.68321398405151	0.606080267231619
"TRINITY_DN2878_c0_g1_i1"	-0.13041134403024	-0.161040056229363	-0.392515547018853	0.149316746752618	0.054025836182468	0.221756709866522
"TRINITY_DN2850_c0_g1_i1"	0.451106115158758	-0.582583687677143	-0.19847327163167	0.132061308783597	0.957758626697179	-0.734967166325447
"TRINITY_DN2870_c0_g1_i1"	0.215150944887087	-0.597296432292198	-0.295298064769264	0.315138249191218	0.872251662900393	-0.67395429040201
"TRINITY_DN2870_c0_g1_i2"	0.355508971266317	-0.670847921535613	-0.270349006788144	0.247374010005789	0.926237372966372	-0.807445636762787
"TRINITY_DN2870_c0_g1_i3"	0.352078382330038	-0.619632940241012	-0.219908580475213	0.22929410419922	0.920504397602876	-0.815282873832606
"TRINITY_DN2897_c0_g1_i2"	0.150903654279516	-0.314254034553189	0.018997716480266	0.607501037605844	0.487300044692641	-0.480174211197561
"TRINITY_DN2897_c5_g1_i1"	0.297822840384669	-0.691598045945547	-0.16109713628645	0.347917660069843	0.844183331240149	-0.832317253439768
"TRINITY_DN2897_c4_g1_i1"	0.330603567103956	-0.660445128967355	0.0160471619312815	0.353726235155207	0.821195849839976	-0.896764123143664
"TRINITY_DN2866_c0_g1_i5"	-0.190987073234165	0.275033537157402	0.275571645601234	-0.303535909190457	-0.0898500009203961	0.161016082803158
"TRINITY_DN2855_c0_g1_i2"	0.294232724767337	-0.660523580538997	-0.263223410778802	0.149166437920915	0.933509811077622	-0.759353531095286
"TRINITY_DN2806_c0_g1_i1"	0.297346724240561	-0.428199202942565	-0.184467454182079	-0.174964039607855	0.752710844671619	-0.495282251978541
"TRINITY_DN2862_c0_g1_i1"	0.357359704966143	-0.489721405203923	-0.242764171003664	0.162096582395349	0.952655002134728	-0.660269007527292
"TRINITY_DN2816_c0_g1_i1"	0.417569704615652	-0.745807956242903	-0.299565299439585	0.338695039615915	0.907115862915347	-0.743225255795988
"TRINITY_DN2851_c0_g2_i1"	0.0733474048747382	-0.367134777147881	-0.19568774033185	0.362079990422509	0.583364776909598	-0.469107276316259
"TRINITY_DN2851_c0_g2_i3"	0.0598726048655048	-0.179043655035125	-0.0353211474315113	-0.0371368670160559	0.345632663603852	-0.12805983408464
"TRINITY_DN2851_c0_g1_i5"	0.183729128798651	0.165407002427093	0.22503012856555	-0.194210990179791	-0.240477038016759	0.306076623188604
"TRINITY_DN2881_c0_g2_i1"	-0.456267883016682	0.758454590204998	0.402268593180844	-0.409764152369098	-0.522258531175406	0.464195573628212
"TRINITY_DN2820_c0_g1_i1"	0.142762331579678	-0.294585094425138	-0.092159080065624	0.16839413531584	0.834691731822319	-0.529890401768158
"TRINITY_DN2820_c0_g1_i2"	0.285204664788135	-0.720830374532937	-0.1766846420094	0.217719121554605	0.932045044734048	-0.777400160152995
"TRINITY_DN2820_c0_g2_i1"	0.101186917641786	-0.48267751266747	-0.132929082532438	0.417427346702489	0.841876647980933	-0.745440355203179
"TRINITY_DN2874_c0_g1_i1"	0.292234083950669	-0.746187032109655	-0.284734650330736	0.394896233805094	0.9177292200985	-0.782690645222053
"TRINITY_DN2874_c0_g1_i2"	0.289096574196581	-0.615440847504165	-0.136398012893006	0.352547960671449	0.924253695846599	-0.855775193377113
"TRINITY_DN2872_c0_g1_i1"	-0.152068652293064	0.338421409695032	-0.235403050644117	-0.13140628396452	-0.27558628460299	0.504476929183726
"TRINITY_DN2872_c0_g1_i6"	0.157491600647894	-0.376100884921707	-0.129779126028295	0.0791607577859521	0.664034329103553	-0.522267869343111
"TRINITY_DN2822_c0_g1_i2"	0.177751177153558	-0.22400527991429	0.0909417891614443	0.0783259521052743	0.765193315197837	-0.494332577961629
"TRINITY_DN2858_c0_g1_i18"	-0.2896854239195	0.739273441978946	0.0921476112655464	-0.161104716377086	-0.394512768224843	0.35028156952023
"TRINITY_DN2821_c0_g2_i1"	-0.499850107278535	0.913069937541979	0.38259709783346	-0.19007596404909	-0.517693759034978	0.424307600952738
"TRINITY_DN2876_c0_g1_i1"	0.205458763500146	0.486245547172671	0.252458153569434	-0.0434236066826469	-0.216045499250809	0.222050226702259
"TRINITY_DN2876_c0_g1_i2"	0.368445694516667	0.0387147413062708	0.152039378686957	0.198784653366641	0.0277664314150874	-0.106635550249964
"TRINITY_DN2890_c1_g1_i3"	0.272126069315595	-0.340738815233835	-0.0164690109341314	0.0993890718849029	0.614782007266567	-0.726424220312246
"TRINITY_DN2890_c0_g1_i1"	0.246151325244528	-0.512235890784249	-0.109876702493833	0.100662714541733	0.943342791682131	-0.710786028626707
"TRINITY_DN2892_c0_g1_i4"	0.117742374905722	-0.453103931873701	-0.0137207895893565	0.249472004331365	0.793609821585878	-0.662592108041479
"TRINITY_DN2812_c0_g1_i9"	0.458887284220526	-0.525938770155182	-0.131197037977248	0.1603903609468	0.871075835662631	-0.672861464081886
"TRINITY_DN2893_c0_g1_i1"	0.275343955726132	-0.19546807509662	0.111147398131972	0.184149036695288	0.79290612137874	-0.708860487344091
"TRINITY_DN2803_c0_g1_i1"	0.422598898273086	-0.638661451239441	-0.0616793064625917	0.169359503382096	0.894093205994214	-0.800636846981576
"TRINITY_DN2873_c1_g1_i1"	0.345099584429808	-0.70396328440409	-0.147666418259366	0.0435997568861224	0.641573117829517	-0.508047701117133
"TRINITY_DN2808_c2_g1_i2"	0.437333943858186	-0.584568793303204	-0.138519117020296	0.386152076164905	0.831016186601898	-0.694397658635075
"TRINITY_DN2808_c2_g2_i5"	0.334308034540925	-0.161462250596577	-0.00937916532492825	-0.00293339797814518	0.211772419506384	-0.03209832956397
"TRINITY_DN35090_c0_g1_i1"	-0.386178471226592	0.703216147698067	-0.0616776305367228	-0.0666052303486288	-0.386707625964419	0.46347008766695
"TRINITY_DN10793_c0_g3_i1"	-0.445878263024392	0.868245721282771	-0.0621418008875539	-0.463002627326976	-0.706252664649832	0.86109498317796
"TRINITY_DN10793_c2_g1_i1"	-0.391015782676521	0.939880597656306	0.245059526531863	-0.205056598053801	-0.56656979010586	0.531657619280296
"TRINITY_DN10793_c0_g1_i1"	-0.40667497441619	0.857979311884269	0.00521233851520814	-0.367240275109562	-0.598941928298159	0.718953364146759
"TRINITY_DN10793_c0_g2_i1"	-0.46041619783432	0.829656822196133	-0.0904420053712477	-0.484733611751532	-0.70573183418299	0.865946677756345
"TRINITY_DN10799_c1_g1_i2"	-0.402866957136766	0.674508117861071	-0.220967849838435	-0.23095037966378	-0.614297348347028	0.805439128364092
"TRINITY_DN10798_c3_g1_i1"	0.00669805706110954	0.0237102432778472	0.236338734969524	-0.275212592333178	0.454190350476557	-0.25249764353935
"TRINITY_DN10798_c2_g1_i1"	0.0610717273794335	0.188630956927775	-0.0680457082344702	-0.165912408103873	-0.248019072854839	0.308904233470967
"TRINITY_DN10770_c0_g2_i1"	0.43318440495417	-0.718849614159599	-0.16733570904927	0.301391754715971	0.857182849767574	-0.837094191914855
"TRINITY_DN10730_c0_g1_i1"	0.367054698908712	-0.7047125405206	-0.270928713497617	0.286806200547008	0.954906709030565	-0.763798782302593
"TRINITY_DN10792_c1_g1_i1"	-0.156607872381773	0.291827058033313	0.150133068445853	0.186596582769361	-0.112457984722382	0.054584619296251
"TRINITY_DN10705_c0_g1_i1"	-0.327854306038716	0.160509089445904	0.119788700012504	0.156616291187923	-0.398838081760618	0.254575223530141
"TRINITY_DN10714_c2_g1_i1"	0.0545675842787235	-0.358499715664716	-0.112962958155404	0.178174544837756	0.557880055143139	-0.498324622157006
"TRINITY_DN10714_c2_g1_i2"	0.203512496151822	-0.730466534649772	-0.229885601689859	0.393917823107854	0.746239111578509	-0.715080199316307
"TRINITY_DN10741_c0_g1_i2"	0.254055988718199	-0.374729452321641	-0.171253306395657	0.283296937160872	0.848950515704519	-0.567851291946811
"TRINITY_DN10725_c0_g3_i1"	0.379102755181365	-0.895792918188771	-0.475554124110631	0.505963874396099	0.483398000735967	-0.454318434793346
"TRINITY_DN10760_c0_g1_i1"	-0.290405002304763	0.808616440737403	0.194268727149607	-0.332117639624513	-0.398979151585505	0.401407648021856
"TRINITY_DN10780_c0_g1_i3"	-0.170269546495841	0.64345332569558	0.274509155442366	-0.356319329491773	-0.360851655529784	0.334253493301451
"TRINITY_DN10745_c0_g1_i2"	-0.181300118337949	0.152892798960279	0.964817630052527	-0.234469318668834	-0.0743652081853785	-0.220310360830639
"TRINITY_DN10797_c5_g1_i1"	0.486943798022107	-0.550867230001184	-0.11654111049971	0.12200490549251	0.604332101960016	-0.557781750929566
"TRINITY_DN10774_c0_g3_i1"	-0.363699228041694	0.750722080033692	0.022376011324987	-0.368615185781148	-0.721544892911369	0.821315401891887
"TRINITY_DN10774_c0_g1_i8"	-0.336323793368823	0.343544173208387	-0.325287949696597	-0.38500842184527	-0.627160161678789	0.885648776207463
"TRINITY_DN10768_c1_g1_i6"	-0.457584867669417	0.736052828783511	0.374382879954874	-0.184865876196627	-0.342897826722672	0.35454182853215
"TRINITY_DN10768_c0_g1_i1"	0.398375469966221	-0.535141740576268	-0.228352421550075	0.153678822203698	0.880868883738534	-0.654401806102235
"TRINITY_DN10781_c0_g1_i1"	0.436013727674897	-0.628361636463781	-0.0860289174690851	0.258599499159398	0.941303082900619	-0.902077751167196
"TRINITY_DN10738_c1_g1_i1"	-0.105713488235183	0.429473597911893	0.0923982446457842	-0.181552580516862	-0.465351802373559	0.504080846044225
"TRINITY_DN10704_c0_g1_i1"	0.25232594986606	-0.650103504221351	-0.300176692636806	0.208175932131824	0.917894082907154	-0.69029843655048
"TRINITY_DN10736_c0_g1_i2"	-0.452208886821968	0.774520686009438	-0.0871101496757666	-0.312678780643932	-0.692942258573554	0.748849072194723
"TRINITY_DN10736_c0_g1_i5"	-0.446493877197481	0.748088026857457	-0.0725377236201944	-0.186226381598415	-0.558478522407883	0.656516528032003
"TRINITY_DN10715_c0_g1_i2"	0.311605421914285	-0.303834045933142	-0.0472088901620474	-0.0597592315845468	0.808876364777616	-0.493451397501393
"TRINITY_DN10753_c1_g1_i1"	-0.384449720505473	0.889660390134442	0.244852782761823	-0.339563107084623	-0.667003161078065	0.57393292505519
"TRINITY_DN10753_c1_g3_i1"	0.286155479146574	-0.734382398378089	-0.242107366532235	0.246607375777079	0.50637156447551	-0.559998539275319
"TRINITY_DN10746_c0_g1_i1"	0.273006596324359	-0.198021298842983	0.228221524384448	0.0582064615695636	0.655731575237159	-0.487972856117232
"TRINITY_DN10743_c0_g1_i2"	0.358117166437228	-0.807987083491962	-0.461767493996885	0.157191262809426	0.821204432968223	-0.573459089300046
"TRINITY_DN10743_c0_g1_i6"	-0.118702467920259	0.324423122429336	0.939069378796536	-0.337768400649551	-0.359932558405928	0.025917121384719
"TRINITY_DN10743_c0_g4_i1"	0.375180113960983	-0.685313718150201	-0.323591098066603	0.138169923316939	0.947538599763188	-0.720672694491492
"TRINITY_DN10800_c0_g1_i1"	0.140128866974474	0.0646637875872823	0.11476610483509	-0.15230393101784	-0.0405493440207406	0.064777398557543
"TRINITY_DN1982_c0_g1_i1"	0.297004414262296	-0.586091907858828	-0.0971716705303738	0.0327714344618636	0.940987562144904	-0.703029136475354
"TRINITY_DN1985_c0_g1_i7"	-0.280104013344839	0.5365787152487	-0.124050809328183	-0.155671045879352	-0.576628152145797	0.593513217285042
"TRINITY_DN1976_c0_g1_i3"	0.261851017889835	-0.483309608227749	-0.0716978919178387	0.277988789539753	0.847619647653287	-0.625414331157949
"TRINITY_DN1953_c3_g1_i2"	-0.29684119523188	0.492385962689722	-0.0674047884747319	-0.268279384495263	-0.837353920634718	0.92063332701886
"TRINITY_DN1990_c0_g1_i1"	0.466609968554116	-0.568197280043838	-0.203204788032997	-0.0136887605719489	0.887000002346623	-0.638886211667295
"TRINITY_DN1979_c1_g2_i1"	-0.358005332664807	0.373469577819627	-0.065696751145659	-0.215558875224669	-0.092722195710646	0.159974483283602
"TRINITY_DN1973_c0_g1_i1"	0.310900868622853	-0.453057911469505	-0.0773465620785558	0.394377383660702	0.906510578857788	-0.869435691129642
"TRINITY_DN1917_c0_g1_i1"	0.392154236274788	-0.789597436293424	-0.279715301598151	0.574894712710708	0.508022192821209	-0.696396719732429
"TRINITY_DN1980_c0_g1_i3"	0.39900893726124	-0.711885869201369	-0.185712857149121	0.279039037510063	0.823421307226957	-0.813283577294027
"TRINITY_DN1916_c0_g1_i1"	0.34597712529747	-0.224713352529343	-0.0110261555449681	-0.0313940978146272	0.740941929573926	-0.427748539484753
"TRINITY_DN1938_c0_g1_i1"	0.3548696527876	-0.751631023425849	-0.160798395450477	0.336676254640859	0.865994493655596	-0.844783811972646
"TRINITY_DN1910_c0_g1_i12"	0.191006571972781	-0.260774996774713	-0.031952413114967	0.204464422559767	0.519415758254052	-0.567351460987583
"TRINITY_DN1910_c0_g1_i3"	-0.194980934831411	0.466826906167889	-0.0589566807335304	-0.356441494783459	-0.821576547184766	0.845570990627993
"TRINITY_DN1931_c1_g1_i2"	0.206717609009493	-0.546090674040019	-0.309958834676154	0.241777916897369	0.89892814714358	-0.637017425005751
"TRINITY_DN1957_c0_g1_i1"	0.331868260926262	-0.428886563937827	-0.0706752772556667	0.163992042571594	0.865172463493988	-0.617075490434831
"TRINITY_DN1957_c0_g2_i1"	0.293753576950749	-0.58728918972681	-0.0658280438594929	0.189968249472428	0.958045549467802	-0.782409185916971
"TRINITY_DN1903_c3_g2_i2"	-0.240979053992183	0.607630511390505	-0.150258336725567	-0.322341933185888	-0.535020788003613	0.749666622029816
"TRINITY_DN1903_c0_g1_i4"	-0.434769961490271	0.764956071208499	0.0922448363470717	-0.391110657625783	-0.433488565539327	0.412361928857713
"TRINITY_DN1903_c0_g1_i5"	-0.496908973573823	0.879762617421071	0.332618087938564	-0.383859431600773	-0.564761315479458	0.526763542061153
"TRINITY_DN1903_c3_g1_i1"	0.2890207152512	-0.831806764891514	-0.385679574128883	0.351013765115194	0.726916136307015	-0.588084891134375
"TRINITY_DN1903_c3_g1_i2"	0.0809806254489034	-0.305569427249534	-0.0826562794651931	0.113420489665596	0.504601172700805	-0.420891126089483
"TRINITY_DN1903_c11_g1_i1"	-0.376373860856397	0.417089110098492	0.0448756487379747	-0.128165081162484	-0.785711998742449	0.742315178678805
"TRINITY_DN1903_c10_g1_i1"	0.359435426922269	-0.428237328945003	0.0278214294741784	0.395916897859041	0.828332250237382	-0.780284487814322
"TRINITY_DN1912_c1_g1_i12"	-0.102433661756658	-0.282190034821175	-0.0118419377064469	0.200557016512312	0.690088136104032	-0.530626467237002
"TRINITY_DN1961_c0_g1_i1"	0.307148647106145	-0.594297246006268	-0.217652240685698	0.202572449512475	0.946640803264074	-0.7477917322698
"TRINITY_DN1919_c0_g1_i1"	0.23223189299535	-0.384485952826277	-0.075832438206092	-0.0869354102998258	0.842198432719119	-0.593864312861079
"TRINITY_DN1919_c0_g1_i3"	0.340818907870809	-0.572409756326204	-0.208553802302059	0.0847187696484688	0.873718197971758	-0.636720169194482
"TRINITY_DN1940_c0_g1_i1"	0.194841203951708	-0.509462038236234	-0.109854894808454	0.345927043112686	0.93280639270962	-0.823869570020644
"TRINITY_DN1900_c0_g1_i2"	0.127247336100267	-0.293354073292725	-0.21455611148715	-0.133212129227256	0.774279380820195	-0.45851772892072
"TRINITY_DN1994_c0_g1_i1"	-0.305404393679968	0.513393635646339	-0.169895926240015	-0.273815629243694	-0.628567020915523	0.833375644228292
"TRINITY_DN1994_c2_g1_i1"	-0.223422476504208	0.440117389783313	-0.119072420880024	-0.304394965761427	-0.806534147795274	0.905176911550896
"TRINITY_DN1994_c2_g1_i2"	-0.33232237356281	0.445863232173967	-0.13067251150757	-0.308885172400382	-0.795125446809518	0.921855013221051
"TRINITY_DN1930_c0_g1_i3"	0.336998301825415	-0.653935010539077	-0.20744669512447	0.145781308114394	0.955321114479735	-0.789241944402072
"TRINITY_DN1983_c0_g1_i2"	0.113021792456462	-0.311505711223012	-0.0234325862532072	-0.0204448080080267	0.780973949381723	-0.515629841577802
"TRINITY_DN1971_c0_g1_i11"	0.998603622479169	-0.426371783150721	-0.18076677081192	0.110368203372326	0.363158103334187	-0.383767903732427
"TRINITY_DN1971_c0_g1_i8"	0.997574116949784	-0.423385638804626	-0.183186739683102	0.11603144651132	0.372751303480673	-0.385183839221713
"TRINITY_DN1924_c0_g1_i2"	0.517367952252733	-0.874151065932044	-0.45904123875577	0.1459842245922	0.420433899678065	-0.342445710604729
"TRINITY_DN1949_c1_g1_i16"	-0.37029743345108	0.844490784568225	0.112349199615946	-0.42967825230608	-0.504255413920547	0.598105465406889
"TRINITY_DN1927_c0_g1_i1"	0.317792199072977	-0.649955760494631	-0.162544336786087	0.341123523638199	0.944269592663933	-0.874875734934605
