"kMEblack"	"kMEblue"	"kMEbrown"	"kMEgrey"	"kMEred"	"kMEyellow"
"TRINITY_DN3345_c0_g1_i1"	-0.529653671661455	0.636973893680933	0.971680181067797	0.0221998326563201	-0.34402133560324	0.342730394222658
"TRINITY_DN3319_c0_g1_i1"	-0.108631358253294	0.951734469656446	0.510466551636617	-0.270509751448445	0.447803427653397	-0.471653781008841
"TRINITY_DN3323_c0_g1_i1"	-0.178680759428745	0.983620477930936	0.617728386345863	-0.27027193467688	0.348285810725537	-0.343417198519923
"TRINITY_DN3367_c0_g1_i1"	-0.155202804905326	0.954058315442471	0.626157935811086	-0.41794573050132	0.330650758003524	-0.359878974086568
"TRINITY_DN3340_c0_g1_i1"	-0.350280295665109	0.722334344028696	0.483807874021763	-0.400919262740462	-0.14688409197207	0.00650267162125714
"TRINITY_DN3337_c0_g1_i1"	-0.693511804811397	-0.236992659571001	0.321842376105814	0.350293092396704	-0.905168958885826	0.938474252163959
"TRINITY_DN3356_c0_g1_i1"	-0.374293920115261	0.895568599485713	0.549839606047505	-0.157316145468082	0.0980183603916883	-0.08489889014551
"TRINITY_DN3338_c0_g1_i1"	-0.0916920221420866	0.923552041026041	0.608693421753775	-0.465636139230737	0.221072561303499	-0.342718072798822
"TRINITY_DN3308_c0_g1_i1"	-0.551659267440795	0.646067979634101	0.973103850074336	-0.0411965151170638	-0.343032059737364	0.332559664427961
"TRINITY_DN2485_c0_g1_i1"	-0.114584411764933	0.962065969755207	0.602388617273427	-0.4135463802742	0.330359189369959	-0.364569404574503
"TRINITY_DN2487_c0_g1_i1"	-0.10259758662192	0.979222695914601	0.602122595894176	-0.314337330298279	0.369554000162678	-0.412033179984495
"TRINITY_DN2445_c0_g1_i1"	-0.255117555291274	0.982729449939141	0.63309662610691	-0.267657015479501	0.296458099819334	-0.282832454534467
"TRINITY_DN1596_c0_g1_i1"	-0.23537080816573	0.944718540726519	0.58084010256311	-0.130829848023683	0.358918632855241	-0.298971229392851
"TRINITY_DN1583_c0_g1_i1"	-0.163454839747144	0.955597020690049	0.584384758989019	-0.274096561393607	0.340700208635292	-0.324745363423773
"TRINITY_DN1563_c0_g1_i1"	-0.172035382521734	0.961186282465239	0.642609938605508	-0.493518914029055	0.289577053928953	-0.31927598319852
"TRINITY_DN1579_c0_g1_i1"	-0.317365725115746	0.852989268168779	0.886579044875935	-0.23412665706261	-0.0427661677647517	-0.0325752316409482
"TRINITY_DN1572_c0_g1_i1"	-0.314379328469256	0.863633581521101	0.883359896014751	-0.217477813051026	-0.0249632738024729	-0.0415686578039167
"TRINITY_DN1510_c0_g1_i1"	-0.603234110868052	-0.205418258232449	0.10859767719344	0.315831908630454	-0.745100731493789	0.796857066456127
"TRINITY_DN1510_c0_g1_i2"	-0.636704081440461	-0.334258716880067	0.20206848769969	0.396478614172841	-0.897254270879397	0.887907659984579
"TRINITY_DN1545_c0_g2_i1"	0.848393770245114	-0.28111775581153	-0.516089686095476	-0.00602646394183386	0.386784302244084	-0.489224380642217
"TRINITY_DN1532_c0_g1_i1"	-0.488275496598114	0.862243038403219	0.913491607234877	-0.123562376236198	-0.0641271827056548	0.086215079445977
"TRINITY_DN4646_c0_g1_i1"	0.642573951304962	0.28885609597537	-0.287405896376517	-0.412990758957537	0.940660734628828	-0.911538385814724
"TRINITY_DN4683_c0_g1_i1"	-0.819098909379327	-0.0571024272545729	0.453219272645234	0.118571858731395	-0.636097315354992	0.759142602469705
"TRINITY_DN4677_c0_g1_i1"	-0.43471231411589	0.632116630205109	0.960554362055719	-0.194056474286312	-0.315304648898901	0.236152403872291
"TRINITY_DN4667_c0_g1_i1"	-0.168260860937204	0.978770488871361	0.598637599591586	-0.222647403635925	0.337045793055898	-0.334583868022322
"TRINITY_DN4698_c0_g1_i1"	-0.419103271321234	0.70825401349538	0.482389453200032	-0.330494788838655	-0.168885318258451	0.055180028172437
"TRINITY_DN4685_c0_g1_i1"	-0.467572250170012	0.810045992207253	0.467805234111746	-0.21425133240306	0.0752003292549389	-0.0117989918453365
"TRINITY_DN1812_c0_g1_i1"	-0.533295689264822	-0.268666489274629	0.165652285765707	0.266981125722836	-0.873365016748993	0.820947217480293
"TRINITY_DN1833_c0_g1_i1"	-0.214439660583743	0.977279028221095	0.657574954430557	-0.431316408616757	0.282592924642662	-0.318662277093865
"TRINITY_DN1823_c0_g1_i1"	-0.417497502814098	0.730986834385686	0.498148564201381	-0.344044776595439	-0.136393168695054	0.0424649005456759
"TRINITY_DN1800_c0_g1_i2"	-0.619536081227957	0.712024984574636	0.927104206713618	-0.179680294850884	-0.409992636524225	0.334768339799407
"TRINITY_DN1052_c0_g1_i1"	-0.150044756295598	0.96669223856253	0.59758243762588	-0.309748194365271	0.345494644903502	-0.340628066828554
"TRINITY_DN1082_c1_g1_i1"	-0.394498225469755	0.85290305112565	0.574943179759	-0.31134996582234	0.133265373218236	-0.160819662976466
"TRINITY_DN1070_c0_g1_i1"	-0.214797741145355	0.98088496110615	0.611410102586618	-0.198577879949807	0.331791428857642	-0.329960931803566
"TRINITY_DN1075_c0_g1_i1"	-0.381718685724765	0.918430862189722	0.580727047452483	-0.224569100987638	0.0902664790566144	-0.128986841752488
"TRINITY_DN1061_c1_g1_i1"	-0.178766959639906	0.980800303431302	0.600557184734982	-0.199698307599084	0.335885870612269	-0.332021324996191
"TRINITY_DN1059_c0_g1_i1"	-0.154467425959797	0.720095530052182	0.44122366008538	-0.57943504589058	0.195923999350297	-0.264825200280176
"TRINITY_DN1079_c0_g1_i1"	-0.232877834922579	0.956340824352329	0.631295539840131	-0.49756149815832	0.288547586644076	-0.3137843815188
"TRINITY_DN1023_c0_g1_i1"	-0.18801554278941	0.976267208059361	0.598945275698715	-0.232884988292657	0.334362304963429	-0.32771533593412
"TRINITY_DN373_c0_g1_i1"	-0.20738542310693	0.979786355030517	0.629963091041168	-0.329769203707233	0.318611745132372	-0.30068436388971
"TRINITY_DN336_c0_g1_i1"	-0.127631573899957	0.97925911304271	0.589857554873958	-0.225972332404676	0.378000218188805	-0.390281031706466
"TRINITY_DN397_c0_g1_i1"	-0.220536383120096	0.974275666683166	0.602583831971349	-0.158150065274635	0.328881301933368	-0.323227299457245
"TRINITY_DN387_c0_g1_i1"	-0.387907129443617	-0.183488195483002	0.41795585844501	0.182250974482456	-0.721510769979361	0.779906353545886
"TRINITY_DN387_c0_g2_i1"	-0.55858392069867	0.216336983410414	0.653315149723331	-0.00950854468968376	-0.672260483152095	0.691828879437724
"TRINITY_DN351_c0_g1_i1"	-0.132708643319155	0.962916377366665	0.638917334256418	-0.483149624399143	0.259437255515902	-0.338794318600717
"TRINITY_DN321_c0_g1_i4"	-0.150692697652324	0.782138446077921	0.542614837645138	-0.556795481961135	0.141583259987444	-0.274321469061811
"TRINITY_DN393_c0_g2_i1"	-0.204249181410574	0.975613712467502	0.65432643230535	-0.414267463863708	0.271193968619635	-0.325166173500177
"TRINITY_DN354_c0_g1_i2"	-0.516360016897132	-0.362546190422823	0.283344588646574	0.437923701688072	-0.864164458985843	0.912870733553233
"TRINITY_DN350_c0_g1_i2"	-0.0952305244589773	0.954146375070023	0.610200972306719	-0.411071982380665	0.306097371635826	-0.383546115834527
"TRINITY_DN389_c0_g2_i1"	-0.134937549059754	-0.0469102245528985	0.30380752808022	-0.155081935818631	-0.419514331559009	0.397281592085324
"TRINITY_DN320_c0_g1_i2"	-0.798026488520552	0.381489728732502	0.879662530673348	0.207204158820749	-0.683606506618931	0.721103913797435
"TRINITY_DN320_c0_g1_i1"	-0.73062246687864	0.411359614985183	0.877628338196568	0.126025855781461	-0.657610744982088	0.664669538341171
"TRINITY_DN331_c0_g1_i1"	-0.24297847994266	0.99095707064402	0.650517786306639	-0.342312091612247	0.295292844492014	-0.299696738104787
"TRINITY_DN4971_c0_g1_i1"	-0.120598953838671	0.943124687610524	0.627444634785193	-0.501291852297997	0.231680231359941	-0.339861157327746
"TRINITY_DN4943_c0_g1_i1"	-0.148834809721642	0.964987384217173	0.585888608118429	-0.238014306570119	0.333592047469294	-0.336707642028081
"TRINITY_DN4928_c0_g1_i1"	-0.826650912050874	-0.159489043627507	0.439258063194788	0.249192317203972	-0.728787121835717	0.858346034465114
"TRINITY_DN4963_c0_g1_i1"	-0.413930501987841	0.825284509426491	0.485989476541019	-0.0633134945721492	0.0730592379681823	-0.0402072375689778
"TRINITY_DN4910_c0_g1_i1"	-0.0615783109327027	0.913322066861423	0.49331808800586	-0.2282185437037	0.429710395491668	-0.431188133450095
"TRINITY_DN4939_c0_g1_i1"	-0.618164214408348	-0.333276094482857	0.347159787264329	0.551637560626515	-0.830021132525204	0.827204522277701
"TRINITY_DN4925_c0_g1_i1"	-0.241164169840625	0.954288615571517	0.605071842567666	-0.211159483296652	0.287678704475685	-0.264930035292173
"TRINITY_DN4901_c0_g1_i1"	-0.550763311275304	0.771449670480182	0.901171334202078	-0.0617525233371849	-0.152574206203016	0.197698200024647
"TRINITY_DN4982_c0_g1_i1"	-0.187391143673869	0.986061090483179	0.636223419290169	-0.38269545349781	0.289061058890537	-0.312514673637481
"TRINITY_DN5033_c0_g1_i1"	-0.393116318299351	0.799924376538711	0.942394642508385	-0.252928087597477	-0.162351659421956	0.0990576356098695
"TRINITY_DN5050_c0_g1_i1"	-0.472727550700448	0.8848314850217	0.876695242231199	-0.111632223702956	-0.00582092198975287	0.0447847349861436
"TRINITY_DN5024_c0_g1_i1"	-0.634231012329721	-0.292236134322062	0.125833566396972	0.433639682323519	-0.834183416481369	0.854969745977843
"TRINITY_DN5074_c0_g1_i1"	-0.0790060211594802	0.942336401160011	0.585707045145134	-0.394407430594346	0.335584604043898	-0.377806173602073
"TRINITY_DN5062_c0_g1_i1"	-0.156945818590326	0.802498541326518	0.55263099419274	-0.521897185508754	0.147912309114639	-0.285231141364413
"TRINITY_DN5052_c0_g1_i1"	-0.570628470396603	0.755878502797393	0.936091090044752	-0.128083912138998	-0.16329238501195	0.176997593597855
"TRINITY_DN5040_c0_g1_i1"	-0.213384841851537	0.987587518123822	0.622585796044897	-0.236403919851735	0.323894400862132	-0.332075041634595
"TRINITY_DN5079_c0_g1_i1"	-0.132443215491221	0.972431763928293	0.579696770451298	-0.212435720834466	0.36496300635693	-0.378733357243683
"TRINITY_DN5075_c0_g1_i1"	-0.202677789233979	0.93910291337741	0.585651991477323	-0.268031702423618	0.256187066582341	-0.278302674746556
"TRINITY_DN795_c1_g1_i1"	-0.832832228422823	0.330187608565735	0.839692953698933	0.245189829511775	-0.681430227684246	0.740844252441702
"TRINITY_DN795_c0_g1_i1"	-0.72861437886094	0.569174885430498	0.89942479687412	-0.0629127784500982	-0.45199014214593	0.444243522022897
"TRINITY_DN753_c0_g2_i1"	-0.746761769567529	-0.314564354938775	0.233577222283068	0.264073775435412	-0.714523225382177	0.846949535522077
"TRINITY_DN797_c0_g1_i1"	-0.266087693437357	0.975947704979531	0.634366637285223	-0.266271761663246	0.303276916218784	-0.290299424586573
"TRINITY_DN712_c0_g1_i1"	-0.0993190734680972	0.938185607014889	0.589129219988184	-0.332205294224405	0.344588496450964	-0.379736590613921
"TRINITY_DN756_c0_g2_i1"	-0.423952716033503	-0.157470549974884	0.2826742279905	0.247780574147447	-0.678672506461143	0.683238484669195
"TRINITY_DN756_c0_g1_i1"	-0.460362876660457	0.563312738138997	0.773411944814264	-0.0609761469597888	-0.466017869925262	0.376886735198295
"TRINITY_DN728_c0_g1_i1"	-0.152831763265025	0.830996877026139	0.49023437150101	-0.503925287439196	0.32850634304587	-0.34100678664774
"TRINITY_DN2256_c0_g1_i1"	-0.213001556496625	0.88699163304783	0.538099272454459	-0.214450130167358	0.303029697732595	-0.270367103247632
"TRINITY_DN2292_c0_g1_i1"	-0.285068793525928	0.916335098952398	0.535671891293271	-0.0527823050853998	0.388395972074828	-0.321155425117969
"TRINITY_DN2238_c0_g1_i1"	0.469888724657454	0.476800927871333	-0.145695583667341	-0.288460381097717	0.903143883568519	-0.853179953699161
"TRINITY_DN2241_c1_g1_i1"	-0.530503029030104	0.452369754801219	0.955503689728952	0.0131995133892165	-0.463087771015557	0.463509000560262
"TRINITY_DN2241_c0_g1_i1"	-0.787272137491817	0.277434318838167	0.804432088202189	0.345071036937576	-0.696177805705005	0.736049000171213
"TRINITY_DN2241_c0_g1_i2"	-0.71664149671738	0.541272733953359	0.936883580112449	0.0162449816017181	-0.545812728647559	0.551745015043583
"TRINITY_DN2225_c0_g1_i1"	-0.192449040430145	0.985407348290447	0.638295715680708	-0.377855282464985	0.303760018026239	-0.314673943647495
"TRINITY_DN2252_c0_g1_i1"	-0.580671921495264	0.844511727022147	0.797844394538383	0.0611599688475723	-0.147118412437532	0.186480896456754
"TRINITY_DN1393_c0_g1_i1"	0.925844090542657	-0.191571035952084	-0.453794533027408	-0.0800488570207721	0.437778621059879	-0.559499390136087
"TRINITY_DN1373_c0_g1_i1"	-0.161782403517408	0.967553277902788	0.644145460707017	-0.484724366989364	0.285364577652313	-0.327817829415181
"TRINITY_DN1344_c0_g1_i1"	-0.378906411684391	0.905051336688114	0.873050606738119	-0.32880454574301	0.0117665313410337	-0.0548614127158359
"TRINITY_DN1319_c0_g1_i1"	-0.405367962548153	0.919654721187791	0.807161445138655	-0.175113350475733	0.114151425070637	-0.126902640085169
"TRINITY_DN1316_c0_g1_i1"	-0.0439480522090644	0.485734027079636	-0.0727645537620251	-0.29775698023924	0.413173459411219	-0.39442997425444
"TRINITY_DN1376_c0_g1_i1"	-0.469688568528324	0.664371530042864	0.975395070568265	-0.166393355671499	-0.289256434748823	0.26666363702668
"TRINITY_DN4439_c0_g1_i1"	-0.173321591670857	0.970486869312594	0.632856606199437	-0.351253894109462	0.319465836802714	-0.355714433263309
"TRINITY_DN4440_c0_g1_i1"	-0.180719325250355	0.989689776226487	0.618045602588351	-0.259300537183905	0.340249544126954	-0.340201894290383
"TRINITY_DN4455_c0_g1_i1"	-0.468561043104316	0.867073958736553	0.552996974360511	-0.143929236816726	0.022065507022617	-0.0209138696261982
"TRINITY_DN4450_c0_g1_i1"	-0.185790961882494	0.981219556083056	0.634463918013316	-0.403097421351067	0.28505147595869	-0.309641058332612
"TRINITY_DN4476_c0_g1_i1"	0.930849223685514	-0.234637618699138	-0.601036683551244	-0.136509291134075	0.74167171901343	-0.777670118634843
"TRINITY_DN4490_c0_g1_i1"	-0.163592118674932	0.957198231889647	0.642364223374953	-0.440821127035186	0.236809199225923	-0.330020231305001
"TRINITY_DN4467_c0_g1_i1"	-0.149858293375966	0.969658945979866	0.582633257290801	-0.232396693575346	0.387805537616882	-0.366446651895498
"TRINITY_DN4457_c0_g1_i1"	-0.116269249118368	0.96349991452232	0.616185230309247	-0.370045655026883	0.312820721585336	-0.380727396189998
"TRINITY_DN1685_c0_g1_i1"	-0.201563704443554	0.969482770641545	0.595536440231646	-0.149714012003096	0.339112350706385	-0.33518452764577
"TRINITY_DN1674_c0_g1_i1"	-0.359345250135775	0.92290161222693	0.564375449825962	-0.145357915319721	0.145121183735712	-0.151220636634643
"TRINITY_DN1679_c0_g1_i1"	-0.406438568200215	0.86809006473011	0.540021622558499	-0.136382445293666	0.0724455065416315	-0.073296659536816
"TRINITY_DN1654_c0_g1_i1"	-0.178790508078709	0.933175621695094	0.608629252585785	-0.352206574244432	0.339128910159823	-0.354555717539847
"TRINITY_DN1651_c0_g1_i1"	-0.141086280323744	0.95870958149876	0.63233705874277	-0.467877823987238	0.29013051232535	-0.331362624520101
"TRINITY_DN1606_c0_g1_i1"	0.859152019943515	-0.00627476667067155	-0.325707079122274	-0.297554818090569	0.581952046004906	-0.707110921844886
