"kMEblack"	"kMEblue"	"kMEgreen"	"kMEgrey"	"kMEturquoise"	"kMEyellow"
"TRINITY_DN2581_c0_g1_i1"	-0.712622967278333	0.524471176443488	0.898625705767141	-0.227041137778365	0.0159726402996147	-0.83630317919822
"TRINITY_DN2556_c1_g1_i1"	-0.469011963385839	-0.100520063453505	0.475302545556114	0.0181960438428973	-0.700219343926202	-0.0645742410641973
"TRINITY_DN2523_c0_g1_i2"	-0.600248159861002	0.421624387837843	0.778702945333001	-0.363427330258028	-0.154654852861088	-0.561414573435843
"TRINITY_DN2578_c0_g2_i1"	0.591695519949099	-0.35744235593506	-0.697679660022387	0.211311803754795	-0.1090949210319	0.884313872134652
"TRINITY_DN3751_c0_g1_i1"	0.101202648648955	0.549173140004256	-0.108846652896973	-0.06384734972204	0.860990322335257	-0.145394566735162
"TRINITY_DN3720_c0_g1_i1"	0.277087410507608	0.545116144155383	-0.217338815779807	-0.135594069013308	0.911487465062505	-0.143279711411258
"TRINITY_DN3761_c0_g1_i1"	0.311053181656314	0.566021823134326	-0.232291850784333	-0.176864839460649	0.963197125689405	-0.126478384239884
"TRINITY_DN3739_c0_g1_i1"	0.302644773626853	0.573743330937415	-0.179654644630139	-0.14000753559814	0.957979758051382	-0.168822123233798
"TRINITY_DN3762_c0_g1_i1"	0.265881444840152	0.582548580280066	-0.251716286825795	-0.227092785759084	0.961644529423323	-0.0915881154524875
"TRINITY_DN2870_c0_g1_i1"	0.0302387672398693	0.904605965168451	0.156170105243584	-0.509839232491592	0.826639527920657	-0.297091271087451
"TRINITY_DN2802_c0_g1_i1"	0.401780651619818	-0.445306710713657	-0.585539275356678	0.210575375475765	-0.165373916751443	0.804239954685466
"TRINITY_DN2817_c0_g1_i1"	-0.171528667351476	0.326263254225331	0.1042640804549	-0.265704694349926	0.174246469926838	-0.0175830559057886
"TRINITY_DN1976_c0_g1_i1"	0.444960956962866	-0.58323144227406	-0.679627394579395	0.26301048355916	-0.271672830304677	0.804780877322753
"TRINITY_DN1987_c0_g2_i2"	0.064431234354626	-0.593647846753721	-0.188316125082238	0.86152445688088	-0.138009212473991	-0.0355328880691722
"TRINITY_DN1987_c0_g2_i1"	0.229106708932843	-0.608506035511869	-0.280730885125649	0.824773978143109	-0.234233064731203	0.129032347084534
"TRINITY_DN1912_c0_g1_i1"	0.270660939908464	0.612831434861099	-0.201474500083777	-0.14579152816923	0.990578486396562	-0.144906906845028
"TRINITY_DN1909_c0_g1_i1"	-0.264167272931345	0.6214189549445	0.492753599057076	-0.668573413857481	0.135456929617971	-0.28592059989889
"TRINITY_DN1915_c0_g1_i1"	-0.0627482890965215	0.867023775319212	0.166997081406333	-0.373049250403685	0.84306918139304	-0.279605649281267
"TRINITY_DN1941_c0_g3_i1"	0.683621460216313	-0.164605370469898	-0.727022680134513	-0.0911912901022287	0.338267315081514	0.427771459899161
