"kMEblack"	"kMEgreenyellow"	"kMEgrey"	"kMEmagenta"	"kMEred"	"kMEtan"	"kMEyellow"
"TRINITY_DN10302_c1_g1_i1"	-0.659184092882788	0.0600829252162048	-0.0743991803570088	0.404380328815193	0.903785823829615	0.348705703077217	-0.92345498654318
"TRINITY_DN10370_c4_g1_i1"	0.729172488965873	0.363462044976967	0.0284984724844243	-0.465433336042356	-0.599683708335277	-0.0974822543446664	0.420352761081597
"TRINITY_DN10370_c0_g1_i2"	0.752910658136984	-0.0336331134552579	-0.0373315369979401	-0.616230273525706	-0.532889338715297	-0.00339434529151461	0.549578135380386
"TRINITY_DN10370_c0_g1_i3"	0.424796750227958	0.533370471078142	-0.140880351233322	-0.614145151325458	-0.121841620464714	0.0754560848519052	0.0729075206751291
"TRINITY_DN10370_c0_g1_i4"	0.0603427943812251	-0.323780801714545	0.0324206104551386	-0.275765150474066	0.13832156103387	0.185082844499615	0.226470231077335
"TRINITY_DN10387_c0_g3_i1"	0.79167544764405	0.225975615427289	0.0619280755537407	-0.302300086920888	-0.518943664635716	-0.567864336775604	0.372327418407532
"TRINITY_DN10387_c0_g2_i1"	0.24119316590434	0.0887497555128955	-0.443405164482419	-0.185237340203289	-0.436901130525771	-0.233733982264474	0.463524446872999
"TRINITY_DN17688_c3_g1_i2"	-0.593838804475837	-0.0235877535899815	-0.0673958704678477	0.399752605288189	0.870938945223067	0.341956386666257	-0.867564026529517
"TRINITY_DN17618_c0_g1_i2"	0.795078561143483	0.188719579969151	-0.105791170453105	-0.358518884353546	-0.652915041629671	-0.261499306446699	0.452689309622566
"TRINITY_DN17618_c0_g1_i3"	0.704547702626661	0.301767467876356	0.180439461722992	0.134323697003043	-0.356994917570867	-0.219426863923816	0.106538802563535
"TRINITY_DN17639_c0_g2_i1"	-0.215925506785446	-0.323072248914276	0.136778949774651	0.353034126823501	0.373452194462281	0.243920160226037	-0.0976417427965833
"TRINITY_DN17711_c0_g1_i5"	-0.369762804058427	-0.341170927288149	-0.352195640296309	0.183553901040185	0.42188766518107	0.995394840853363	-0.286088410007979
"TRINITY_DN17643_c0_g1_i1"	-0.79787274977375	-0.210668245964509	-0.0866520768871233	0.675254490006974	0.732000546872004	0.395448776133621	-0.771396057241211
"TRINITY_DN17698_c0_g1_i1"	-0.655925438830628	0.0648640078684545	0.220248974711732	0.496793787720271	0.522982260136993	0.298948391173067	-0.658891063676531
"TRINITY_DN17667_c0_g1_i1"	-0.686238404959341	-0.161266892439199	0.0740401686407477	0.477881115761434	0.918793698094191	0.385579067418723	-0.781332572299192
"TRINITY_DN17628_c0_g1_i5"	0.441857478397708	-0.280284741786709	0.0673404530018668	-0.529638794690987	-0.765230818332074	-0.336069706749444	0.966167522806873
"TRINITY_DN17685_c0_g1_i1"	-0.276504947681739	0.0811441023663393	0.078195942161818	-0.230417079759137	0.682622544122383	0.335658091170505	-0.409677719263757
"TRINITY_DN17685_c0_g1_i3"	-0.55136083342157	-0.159239676464697	-0.0102720102211268	0.285746102746795	0.957808573818043	0.385671721211436	-0.756096402886615
"TRINITY_DN17645_c0_g2_i1"	0.42793732366451	-0.179544420886212	0.254790095332153	-0.381804174551385	-0.84151080294166	-0.27997872185296	0.915820262835313
"TRINITY_DN17701_c0_g1_i1"	-0.693493200220478	-0.181823340654464	-0.0978184256278749	0.355358554117829	0.943943689141157	0.394066895856177	-0.838048574235984
"TRINITY_DN34939_c0_g1_i1"	0.959102829760528	0.311062255856683	0.0436079582581817	-0.606633147185034	-0.60632899869544	-0.414375729533189	0.437920462826216
"TRINITY_DN35026_c0_g1_i1"	-0.392470938619352	-0.0614259361223871	-0.150682535197016	0.0350672681261179	0.808817777882721	0.441106202913073	-0.564325917948672
"TRINITY_DN34998_c0_g1_i1"	0.518663901393815	0.126425748632455	-0.161036346874877	-0.0545907223467758	-0.375264673333355	0.332946925837564	0.256039737946881
"TRINITY_DN25887_c0_g1_i1"	-0.522237204622334	0.0168894851930264	0.137208409912691	0.428570372156912	0.848739573179833	0.290276800956088	-0.720043252548164
"TRINITY_DN25900_c0_g1_i1"	-0.412796893504614	-0.410422699007003	-0.0574616824925756	0.878228075259738	0.336201012284157	0.35722762078775	-0.438768466045242
"TRINITY_DN25870_c0_g1_i1"	-0.509201659600918	-0.203455096292292	0.0118310607992819	0.953205557392952	0.437293188947349	0.316054174349408	-0.532239052273554
"TRINITY_DN25927_c0_g1_i1"	-0.81884634016598	-0.213646462984037	-0.0984874626266201	0.370389183977175	0.905568252647407	0.381794109775657	-0.750077240075534
"TRINITY_DN25914_c0_g1_i1"	-0.570882222057494	-0.123391624340406	0.0659019897793327	0.453702908339115	0.872989977275215	0.399802867768209	-0.717980838418472
"TRINITY_DN25947_c0_g1_i1"	0.894257527486602	0.318428337357016	0.0608980091541443	-0.456170312044443	-0.538245161711327	-0.518063661449083	0.322969704512396
"TRINITY_DN3596_c0_g1_i11"	0.0987331459321534	0.153851751453905	0.574479374324762	0.347043106373052	0.310374551550776	-0.0592152298946951	-0.440206701884381
"TRINITY_DN3596_c0_g1_i12"	-0.850786523474645	-0.18211765126336	-0.0440244668712795	0.462965164338808	0.910303414886912	0.401849336935849	-0.777573495449552
"TRINITY_DN3596_c0_g1_i15"	0.38164487898333	-0.347807506640772	0.0581185692657798	-0.265607512955188	-0.153901361635271	0.26376807529994	0.315303176749933
"TRINITY_DN3596_c0_g1_i2"	0.174271918037634	-0.313403894965346	-0.0757698180320682	-0.219804009288676	-0.646333749506994	-0.178315748227609	0.771000333889897
"TRINITY_DN3596_c0_g1_i3"	0.226681788512317	0.0140838931106817	-0.0824052334773507	-0.265104173599379	-0.483989915336928	-0.32485070113793	0.592929257666851
"TRINITY_DN3596_c0_g1_i8"	0.129739743830267	-0.407561859507726	-0.0738664007771751	-0.485866174824688	-0.289452455808859	0.0465556098892546	0.645527651371348
"TRINITY_DN3510_c0_g1_i1"	0.735053023274697	-0.0274030982508356	-0.0381961323527174	-0.323356582833792	-0.681726571356937	-0.413917867217925	0.631932676839292
"TRINITY_DN3569_c0_g1_i1"	-0.507263336513952	-0.070266336010473	-0.0416942094987705	0.397146206170326	0.847548510107478	0.461366184889068	-0.715440873668401
"TRINITY_DN3576_c0_g1_i1"	-0.585324309953241	-0.10935365281428	-0.0596398544915417	0.546975692761481	0.842539199199962	0.447009608219213	-0.713989208228384
"TRINITY_DN3531_c1_g1_i1"	-0.386626973244735	0.0690170380049746	-0.04912320521213	0.0617985543913282	0.777323199912363	0.312499349311962	-0.585988047620312
"TRINITY_DN3531_c0_g1_i1"	-0.329325588530397	0.000226432177845862	-0.0571338586135243	0.082200860940262	0.79451085185796	0.353115576139303	-0.574505153698834
"TRINITY_DN3552_c0_g1_i5"	-0.598312982314664	-0.0890365996410086	-0.166813652064537	0.00506484582877456	0.791604759741608	0.415624547207546	-0.497809954905077
"TRINITY_DN3512_c0_g1_i3"	-0.672688442313015	-0.0197832174383089	0.0448642985736926	0.235578747309044	0.937197489234963	0.223589088509911	-0.804404962359642
"TRINITY_DN3558_c0_g2_i1"	0.524569566968456	-0.19198971020837	-0.0713983598320177	-0.617892096906985	-0.756872697496707	-0.226767206352864	0.917771680466211
"TRINITY_DN3563_c0_g1_i3"	0.807253236325498	0.0312305201960143	-0.0372537506117087	-0.469211422164686	-0.850253512325928	-0.391268390056952	0.815905211655402
"TRINITY_DN3563_c0_g1_i4"	0.597316048286621	-0.0626638117108492	0.38712731015196	-0.327597612719525	-0.880276190333945	-0.552569958394363	0.857228181489285
"TRINITY_DN3563_c0_g1_i8"	0.753863428802131	-0.0499902951170393	0.0260625312084221	-0.504527195019808	-0.859734094193418	-0.419411196328345	0.898066411897893
"TRINITY_DN3530_c0_g2_i1"	0.906135746821629	0.343363480660593	0.0526111906226942	-0.33593421773866	-0.570767357923101	-0.405418544594154	0.344653984557258
"TRINITY_DN3525_c0_g1_i1"	-0.727988837759929	-0.286356245775668	-0.0943190970904951	0.312515854851881	0.973580773784174	0.43304390518407	-0.780161180411796
"TRINITY_DN3509_c0_g1_i2"	0.738482477044481	0.00544313059630193	0.0680793286840605	-0.485641176821285	-0.690612637981962	-0.307062883915918	0.668828353361406
"TRINITY_DN3535_c0_g1_i2"	-0.667732944675026	-0.244670653849983	-0.0692847133449355	0.273841420352988	0.977647802213887	0.443585226914266	-0.748201739346352
"TRINITY_DN3594_c0_g1_i1"	-0.349593601493088	0.00980863243156925	-0.0296020111072181	-0.0196794052105951	0.776466062676883	0.300168997267651	-0.54488714344069
"TRINITY_DN3554_c0_g1_i1"	0.0495446080887264	-0.352288198159651	-0.133843582032005	0.263312702140952	-0.0934465911408278	0.337592492103209	0.261341735215343
"TRINITY_DN3554_c0_g1_i2"	-0.593916925908994	-0.332583493421507	-0.357168175079992	0.246079311992563	0.575435930763913	0.473293571249721	-0.496407111189217
"TRINITY_DN3554_c0_g1_i3"	-0.647315339125381	-0.158506271579114	-0.110373187509761	0.315286707744004	0.966405552214846	0.401651323050288	-0.87120255851195
"TRINITY_DN3543_c0_g1_i1"	-0.414133799634427	-0.136884572901701	-0.145487436411245	0.0903188743198336	0.81583027214952	0.494985056123363	-0.55410753866299
"TRINITY_DN3538_c0_g1_i1"	-0.314504830660782	0.229796778737133	-0.0921178687187968	0.358161492242751	-0.0838735384982735	0.0125715707917463	-0.0230542338837836
"TRINITY_DN3516_c0_g1_i1"	-0.483884057888486	-0.185665629081061	-0.0433738222562334	0.372799084589144	0.855312782621825	0.450814611684573	-0.693145936845436
"TRINITY_DN3500_c0_g1_i1"	-0.741483135473825	-0.25217978579363	-0.105138493112909	0.316752105156087	0.940225500862756	0.368388684369612	-0.782624054408391
"TRINITY_DN3593_c0_g1_i12"	-0.470966795530911	0.145594616974441	-0.491911857135665	0.0302644219445248	0.601843422486742	0.577356160455471	-0.525330673637402
"TRINITY_DN3593_c0_g1_i14"	-0.682540449219273	-0.269898247336598	-0.0857744126771014	0.31849626743715	0.976963454231143	0.465163317086119	-0.776392624919384
"TRINITY_DN3593_c0_g1_i15"	-0.458016867317983	-0.0137478397053449	-0.325071297798314	0.204548682077945	0.769989309944121	0.334287147102833	-0.602298236637181
"TRINITY_DN3593_c0_g1_i17"	-0.356614490195243	0.0497144016085505	0.0292547720903573	0.279501701234045	0.842328110811273	0.347617775436622	-0.728159166353364
"TRINITY_DN3593_c0_g1_i25"	-0.541043066353327	-0.0688352217922614	-0.0155910198417847	0.330165537981449	0.965202908075297	0.357040223433184	-0.899968697501561
"TRINITY_DN3593_c0_g1_i3"	-0.357187826543917	0.0387542194433934	0.0508201886283546	0.265377969758053	0.841195834145408	0.3080999232944	-0.725844569720137
"TRINITY_DN3593_c0_g1_i5"	-0.562726877631532	-0.150033274711938	-0.0363978721654671	0.333224872478504	0.976702910801498	0.375528360367884	-0.859599650549904
"TRINITY_DN3521_c5_g1_i1"	0.961390092600082	0.198598738549384	-0.102150465871012	-0.486200742373251	-0.67781849478774	-0.379283735143504	0.483793008892579
"TRINITY_DN3521_c1_g1_i3"	0.561200225544609	0.170144492461253	-0.219150553621311	-0.0848271542163722	-0.0790595664987549	-0.127552693176919	-0.123954518680828
"TRINITY_DN3553_c0_g1_i1"	0.81031088916014	0.261097963079408	-0.245440279321349	-0.279609076125209	-0.28866296553416	-0.108292176769178	-0.00379479547931225
"TRINITY_DN3585_c4_g2_i1"	-0.764169466911748	-0.200412487923039	-0.123378982825512	0.404045798663135	0.933019130693614	0.346370510799086	-0.791769733573784
"TRINITY_DN3565_c0_g1_i1"	-0.370976930915849	-0.326712081429301	-0.397100662511302	0.220361761749201	0.410337705123316	0.996937407723066	-0.291615865587884
"TRINITY_DN3592_c0_g1_i1"	-0.383052131158084	0.181337365801983	-0.0834810082477633	-0.029363709395046	0.841715606777746	0.238325002019973	-0.729102788547041
"TRINITY_DN3520_c0_g1_i1"	-0.663316422967247	-0.267943832584609	-0.147448187902973	0.158197263967946	0.95965852824092	0.429779734291622	-0.729645161774691
"TRINITY_DN3503_c0_g1_i1"	-0.327223987375295	0.125537657818919	0.0113703336860322	0.0346260853653208	0.752722269214064	0.250502256035675	-0.570469481327001
"TRINITY_DN3577_c0_g1_i2"	0.729600650378412	0.193699415426343	-0.299755477340366	-0.819108974270829	-0.562238935055862	-0.272505552629557	0.51555177832713
"TRINITY_DN3544_c0_g1_i1"	-0.65194204655305	-0.252739324587432	-0.14015807916315	0.165549667158236	0.956693768294101	0.422358939166088	-0.717226680112602
"TRINITY_DN3591_c0_g1_i1"	-0.602604214084196	-0.142078942295266	-0.0983951427505413	0.311124372182724	0.980523909268715	0.407964145096514	-0.87227498039258
"TRINITY_DN16888_c0_g1_i2"	-0.378576319533442	0.084901767460238	-0.141126982722087	-0.0132936446150367	0.779442433464333	0.354921183491499	-0.569627868602164
"TRINITY_DN16888_c0_g1_i6"	-0.570323329974118	-0.042256295418282	-0.140557507045745	0.0948476089118379	0.902843408435992	0.391856851975484	-0.693205826374747
"TRINITY_DN16861_c1_g1_i1"	0.96966935389347	0.338542128061315	-0.00997523273615239	-0.379262758407684	-0.639348902011204	-0.413512615510769	0.375400985075115
"TRINITY_DN16838_c0_g2_i1"	0.285876992570092	0.0819639997264588	0.115863630283535	-0.0525310747324878	-0.448070756141731	-0.188083759504073	0.561966585639856
"TRINITY_DN16884_c0_g1_i1"	0.887045542268865	0.497094061746707	0.137257205513863	-0.437175095279115	-0.604748248808158	-0.385894168794837	0.406435203132715
"TRINITY_DN16905_c2_g1_i10"	-0.521527185682811	-0.0510048296031398	-0.11486877586033	0.082987882971352	0.942702815478531	0.335464661169503	-0.803743958705895
"TRINITY_DN16905_c2_g1_i8"	-0.500872376208264	-0.0564127836015465	-0.00318619037969052	0.143719259407711	0.905837953873126	0.280433183164307	-0.813084155349327
"TRINITY_DN16905_c0_g1_i1"	-0.452565386840091	-0.0760029902160537	-0.0380522631546967	0.0970328108479707	0.812703437078176	0.421499626102531	-0.564952014327685
"TRINITY_DN16905_c21_g1_i1"	-0.78838979503629	-0.188132662543595	-0.108885757322547	0.113779582349414	0.899889059919812	0.476951679084846	-0.689416397928711
"TRINITY_DN16914_c0_g5_i1"	0.857726702666119	0.11312069021976	-0.034894972542346	-0.086061086867746	-0.472788785134961	-0.248395949755629	0.249175324496437
"TRINITY_DN2688_c2_g1_i1"	0.498753488075067	-0.0240358004211373	-0.00308214028360878	-0.0894214840286933	-0.712344043874564	-0.146260513597579	0.723726851155751
"TRINITY_DN2615_c0_g1_i3"	0.442725267388127	0.391068691637322	-0.139822617524592	-0.267084317551016	-0.781408269358774	-0.320672654551575	0.597654383851359
"TRINITY_DN2691_c0_g3_i1"	-0.693917229881552	0.0221434347680148	-0.0503535136036179	0.373508104402438	0.83098497089778	0.40123388274959	-0.708371158940921
"TRINITY_DN2665_c0_g2_i1"	-0.400101520808459	-0.0385575704887848	-0.0454154375347592	-0.0978308228777164	0.514862036068621	0.136113583177132	-0.289846785835032
"TRINITY_DN2665_c0_g2_i3"	-0.417200216712278	0.0157219072666318	0.195358411043674	0.0675539097650278	0.744099055868178	0.381071456824041	-0.511525592475037
"TRINITY_DN2664_c0_g1_i3"	0.425965652063698	-0.17510598370083	0.14306445204307	-0.502238951332066	-0.37218843853182	-0.192029479300842	0.63322492957619
"TRINITY_DN2664_c1_g1_i1"	0.889462539196698	0.296022898931466	0.145798649604881	-0.437249090642811	-0.752640331611497	-0.584132625671634	0.507170425863012
"TRINITY_DN2680_c0_g1_i10"	-0.678908055370472	-0.231145744730545	-0.134243800527347	0.241199978735722	0.975211152705935	0.405759879312218	-0.765371290258193
"TRINITY_DN2682_c0_g1_i5"	-0.426926000721513	-0.0231182624062534	0.156573010442641	0.497480641816764	0.834088483707576	0.30828073171496	-0.774574674918918
"TRINITY_DN2682_c0_g1_i6"	-0.431623669733147	0.0643759762327545	0.155847774347509	0.516158595493125	0.814911994480663	0.295721421047119	-0.810918429661228
"TRINITY_DN2668_c0_g1_i1"	-0.708667482132706	-0.260196429712291	-5.27846729799705e-05	0.20535227198517	0.960527178358088	0.352422037416162	-0.746139713284401
"TRINITY_DN2613_c0_g1_i2"	-0.65712678559799	-0.161122906410138	-0.165208057324032	0.131560216818931	0.959088365501607	0.353653611179053	-0.737071887894227
"TRINITY_DN2676_c0_g1_i1"	-0.28536144581202	-0.13102823639366	-0.0191273364223629	0.156407177373718	0.402795853602707	0.253260281099665	-0.410402426974918
"TRINITY_DN2610_c0_g1_i6"	0.852492122152077	0.348660568189127	0.0298882078184114	-0.382887225505528	-0.422968653435102	-0.485745534325487	0.214883750147507
"TRINITY_DN2697_c0_g1_i1"	-0.751427793987777	-0.2320630089857	-0.0564886852243417	0.198101193888854	0.946952735233839	0.376031510240046	-0.739938488753752
"TRINITY_DN2678_c0_g1_i1"	0.366983692179698	0.408867817088852	-0.0583386008442364	0.245122896379282	0.234901554998981	0.0658511562595531	-0.594432236489147
"TRINITY_DN2678_c0_g1_i2"	0.457621794506666	0.132755893640529	-0.148599327745623	-0.0432900467727175	0.217695589984182	0.119110766133517	-0.466871708527793
"TRINITY_DN2663_c1_g1_i1"	-0.596096730494881	0.103498958439156	-0.0901691226575121	0.433716193327671	0.848833166243997	0.371445441664024	-0.94331191926711
"TRINITY_DN2663_c1_g1_i2"	-0.587663518863943	0.0757208525339452	-0.0553367868112259	0.456787897060151	0.890028609144979	0.366971481233723	-0.960570959715544
"TRINITY_DN2663_c0_g1_i1"	-0.558857812111524	0.0928058852913869	-0.0854111812366257	0.456366793828037	0.858274909563732	0.351784938938761	-0.963399823585326
"TRINITY_DN2663_c0_g1_i2"	-0.676979206950994	-0.210951912561207	0.0372642192979905	0.48996016590107	0.948845013331329	0.287575817605333	-0.820275585883995
"TRINITY_DN2658_c0_g1_i2"	-0.626331857004359	-0.207327024821519	-0.107425148983605	0.156693466082859	0.967845496900272	0.386856579531573	-0.745618402246598
"TRINITY_DN2651_c0_g1_i4"	-0.563845163825262	-0.38586629624085	-0.150193025537479	0.357228225381121	0.858286980710814	0.436923106888879	-0.686716158911661
"TRINITY_DN2651_c0_g1_i5"	-0.478742022435506	-0.11680475517105	-0.179918770432716	0.0211578863770252	0.849074733575654	0.502908039019507	-0.600040950646272
"TRINITY_DN2622_c0_g1_i1"	0.421264076317445	-0.237628922317439	0.152123707125781	-0.377444578905615	-0.599922293527826	-0.15188628479462	0.724590190656609
"TRINITY_DN2653_c0_g1_i1"	-0.478981341939829	0.0145763762895431	0.0257702820465497	0.282399899956146	0.858655898025953	0.334184798096236	-0.700950258612305
"TRINITY_DN2607_c0_g1_i1"	-0.61836196929267	0.109686525639886	-0.0843832319156796	0.0979403980969175	0.858147344197095	0.290225755005607	-0.796188453114546
"TRINITY_DN2607_c0_g1_i2"	-0.596705031407418	-0.107582739189942	0.00339166526346426	0.235859632526613	0.939339460008614	0.313924122203841	-0.784911756979283
"TRINITY_DN2696_c0_g1_i4"	0.916611999863562	0.402283884841831	0.22559822212803	-0.28347897246763	-0.684307704033008	-0.521378230859935	0.452252413338455
"TRINITY_DN2696_c0_g1_i7"	0.837867225140952	0.268787802692902	0.0268123021113802	-0.46270531323437	-0.474138377520354	-0.330200881945706	0.218458818018663
"TRINITY_DN2696_c0_g1_i8"	0.883031625112874	0.331014037694632	-0.0915061578891593	-0.249832527874004	-0.678842916859512	-0.529504289839405	0.381112660669183
"TRINITY_DN2650_c3_g1_i10"	0.936770464687644	0.371416628644388	-0.247216124063776	-0.435980787069136	-0.588971488251559	-0.339472909344231	0.330765015636448
"TRINITY_DN2650_c3_g1_i13"	0.923631667615294	0.134806586597322	-0.0174037894581632	-0.460398940985653	-0.58467843520874	-0.310865748555588	0.449098583136705
"TRINITY_DN2650_c3_g1_i4"	0.920885662697597	0.195127459851929	-0.10523106437443	-0.446145227971314	-0.660528859104643	-0.402385333365809	0.477752524715476
"TRINITY_DN2650_c3_g1_i6"	0.656972793056759	0.479008453944926	-0.181886863278015	-0.491412256057092	-0.263914448678581	-0.135364757371791	0.127516334072494
"TRINITY_DN2650_c3_g1_i8"	0.762314232015949	0.00257029571315599	0.0889397846205601	0.0199835314696278	-0.646808679754132	-0.138946665790291	0.487657175743574
"TRINITY_DN2650_c3_g1_i9"	0.412770922247066	0.16767549475781	0.00410681429251517	0.0265999500628158	-0.0848951518961365	0.245878381577601	-0.107442101180732
"TRINITY_DN2650_c5_g1_i17"	0.275208443627377	-0.199750248772725	0.117979450056017	-0.357071971273023	-0.729249913244254	-0.286060595264409	0.899534714560982
"TRINITY_DN2650_c0_g1_i8"	0.5553246441355	-0.0309424828725324	-0.202192391567563	-0.490454326562963	-0.829785897173616	-0.232860044997997	0.899941833499033
"TRINITY_DN2650_c2_g2_i10"	0.390066492324765	0.370754235551312	0.111096853690929	0.0995234186684951	-0.0832085828443471	0.1254738470975	-0.259355422696363
"TRINITY_DN2650_c2_g2_i14"	-0.650902323359475	-0.0256786058353438	0.0373045464358048	-0.0232518422514772	0.314617723840195	0.265015684503166	-0.0663112197375025
"TRINITY_DN2650_c2_g2_i3"	-0.356146214826651	-0.156276334940199	0.037372870013389	-0.154216453608481	0.0505032632983673	0.278144215423506	0.265582319309155
"TRINITY_DN2650_c2_g3_i1"	0.839465111203751	-0.0403162039899136	0.174021326282343	-0.575771147691411	-0.693190039401348	-0.313006814812195	0.68799936183303
"TRINITY_DN2631_c0_g1_i1"	0.414051459040782	0.266774002457926	-0.0534809517762107	-0.176385566545504	-0.70916470919502	-0.255582169497683	0.539826020811721
"TRINITY_DN2694_c0_g1_i2"	-0.73361948189982	-0.329807896627985	0.0552141274146275	0.401982434427595	0.925271205986709	0.348890302938636	-0.773610625685702
"TRINITY_DN2627_c0_g1_i1"	-0.669907524323496	0.0895516040727972	-0.0273024993997524	0.362374440633148	0.888101120212214	0.322828922529998	-0.903022106423794
"TRINITY_DN2666_c1_g1_i1"	-0.369541626158129	-0.0639402587558931	0.129439823835324	0.314607131323652	0.641945233937575	0.328535246107367	-0.563138297140188
"TRINITY_DN33110_c0_g1_i1"	-0.318684507927433	0.122648110212544	-0.0795519361890341	-0.175353523695852	0.698039015856146	0.386353175836541	-0.448137758378426
"TRINITY_DN33083_c1_g1_i1"	-0.697325863952937	-0.215189087171727	-0.0344934632108608	0.375244951196777	0.965762434106027	0.366981272426844	-0.80533037897256
"TRINITY_DN33113_c0_g1_i1"	-0.542284616370638	0.030147740380784	-0.279060007557584	-0.143723181545059	0.797206467884953	0.196938943717029	-0.58950636933578
"TRINITY_DN33103_c0_g1_i1"	-0.671142408918494	-0.184309095376122	-0.000147842745649083	0.393645498348946	0.948991720480693	0.371794179324992	-0.834671232118071
"TRINITY_DN33079_c0_g1_i1"	-0.4893163751486	-0.227659403394129	-0.13521095636329	0.962720644540872	0.390372259682232	0.346807081074073	-0.513667489784488
"TRINITY_DN33162_c0_g1_i1"	0.945788617886745	0.35107466178336	0.0205118406918973	-0.36492630587576	-0.661189721187329	-0.490806580363439	0.376218884785727
"TRINITY_DN33163_c0_g1_i1"	-0.458205529862969	-0.0596242759727561	-0.0315276832431716	0.278809800429321	0.870559722063702	0.427515442743584	-0.684450115678136
"TRINITY_DN33147_c0_g1_i2"	-0.588701016952319	-0.129108085559334	-0.100134952870557	0.283591709673012	0.964701096771383	0.380282938114379	-0.876365003019423
"TRINITY_DN33112_c0_g1_i2"	0.424637628213522	-0.198644405701771	-0.257472810026553	0.274604019942564	-0.151357793361383	0.131271811849235	-0.0756509916962317
"TRINITY_DN33111_c0_g1_i1"	-0.633811300267424	-0.234187932389054	-0.193096690320769	0.0543667258495661	0.905336445361008	0.315533575776205	-0.679862288971012
"TRINITY_DN1718_c0_g1_i1"	-0.74260891279339	-0.205600149663492	-0.0952973443567249	0.291075464794624	0.880811624565248	0.433993684610494	-0.727978785693396
"TRINITY_DN1769_c0_g1_i1"	-0.679190283978583	-0.0892796108907291	-0.0767624035866902	0.362131430052581	0.965835868435554	0.42845126699589	-0.898885789184305
"TRINITY_DN1746_c0_g1_i1"	-0.659916996921784	-0.137656957229128	-0.00098702777335648	0.288197034105698	0.909598433332885	0.324247295504581	-0.721787740177157
"TRINITY_DN1784_c0_g1_i1"	-0.56303563191738	-0.275902506104497	-0.0629056697545043	0.438158645212985	0.868905733771916	0.541680152985562	-0.687997000321458
"TRINITY_DN1780_c1_g2_i2"	-0.584206713241987	-0.178145990779781	-0.0809174570494483	0.26347455600965	0.970370580590475	0.373893183115221	-0.834198848449978
"TRINITY_DN1791_c0_g1_i1"	-0.452417624224961	-0.143185075646524	0.0928665006973452	0.244316403427925	0.847845232258676	0.340597619091897	-0.643272374658126
"TRINITY_DN1716_c0_g1_i1"	-0.714953383826067	-0.103861012130713	-0.115684243736425	0.511746064205915	0.842465552958608	0.452721655512749	-0.882837885889323
"TRINITY_DN1760_c0_g1_i10"	0.178153928252873	-0.0737161652795902	0.142757279196533	-0.441137768835458	-0.449738659069366	-0.0903731092763957	0.694343801621132
"TRINITY_DN1760_c0_g1_i12"	0.912572483660147	0.233680335581893	-0.186449352693418	-0.485266683852282	-0.65724506968945	-0.213254979675261	0.480131504889004
"TRINITY_DN1760_c0_g1_i15"	0.949925439730699	0.297047835055757	0.0146478821522079	-0.29241181275896	-0.658907349358563	-0.399289947511926	0.441832802839476
"TRINITY_DN1760_c0_g1_i18"	0.645661292572604	0.0453804866631623	0.267658683075491	-0.103252874889359	-0.473222135954558	-0.34431605949643	0.276663574556327
"TRINITY_DN1760_c0_g1_i21"	0.952518502489411	0.29767781009517	-0.0232962628366128	-0.448350607581735	-0.605965941603221	-0.383620595023931	0.338056941687441
"TRINITY_DN1760_c0_g1_i3"	0.823351807788891	0.0776878200476034	0.000951530790045549	-0.573004410773496	-0.64507091864997	-0.280349845052568	0.626176560065817
"TRINITY_DN1760_c1_g1_i1"	-0.385561443509338	-0.043181483944212	-0.110944480474555	0.0385343772625232	0.798492887420231	0.358316170386659	-0.565763705350847
"TRINITY_DN1728_c0_g1_i2"	-0.677289054996365	-0.239556953353164	-0.0936451774526505	0.381730357855838	0.987066419603222	0.456869510249156	-0.801335927705562
"TRINITY_DN1798_c0_g1_i1"	-0.6147032451768	-0.140226447202171	0.00317567386190307	0.358110075790864	0.948860023170662	0.454209102040101	-0.825443236827027
"TRINITY_DN1787_c0_g1_i1"	0.94789911376834	0.369620757195526	-0.0814005126284788	-0.399154938763796	-0.694664401462671	-0.472205097126453	0.442414217613833
"TRINITY_DN1763_c0_g1_i3"	0.388766196736023	-0.292023212409433	0.00831768779384035	-0.519933102855345	-0.724320005814353	-0.301786305798021	0.931961533007012
"TRINITY_DN1725_c0_g1_i3"	0.78811401875035	-0.117064755703514	0.106889174344496	-0.563666045570228	-0.795528926789283	-0.288119441199709	0.783263043408876
"TRINITY_DN1725_c1_g1_i12"	0.747421561924245	0.48046044635309	-0.0623393392813555	-0.3474002807877	-0.412665367986021	-0.399487520676576	0.0833251118993667
"TRINITY_DN1725_c1_g1_i3"	0.75880780082605	0.0391058845689923	0.212730857265989	-0.390917828868016	-0.531134115899099	-0.190683900066873	0.550498337967806
"TRINITY_DN1725_c1_g1_i8"	-0.809686100516516	-0.196716268233106	0.0148004272975888	0.494086722939222	0.910554977076067	0.444605248785578	-0.803236618770916
"TRINITY_DN1725_c1_g2_i1"	0.932728353108489	0.404078840482987	-0.0692430178723586	-0.282802387341649	-0.639972225820613	-0.453600404148112	0.302657292021351
"TRINITY_DN1726_c0_g2_i2"	-0.396863886803769	-0.0244572382390786	-0.0778341574197674	0.265232944958305	0.852956861195516	0.444019191358468	-0.734775295330349
"TRINITY_DN1736_c0_g1_i5"	-0.432082802208751	0.0226009476496058	0.0699619319465568	0.27770029779409	0.837676079265958	0.339218983169486	-0.690678327322853
