"kMEblack"	"kMEbrown"	"kMEgreenyellow"	"kMEgrey"	"kMEmagenta"	"kMEpurple"	"kMEred"
"TRINITY_DN7472_c0_g1_i8"	0.912574566550167	-0.895508767547906	0.38784883194422	-0.026479421112123	0.442591057640464	0.00465412077065808	-0.659057326708235
"TRINITY_DN7412_c0_g1_i1"	-0.669964170500487	0.535194766274221	-0.31103009928448	-0.233926480098314	-0.411922286740341	0.0788245663988139	0.934612591878183
"TRINITY_DN13112_c0_g1_i1"	0.790371382034841	-0.65298835709356	0.583454728014812	0.0547420487704962	0.530441372090953	-0.284099196595867	-0.55225417558123
"TRINITY_DN13203_c0_g1_i1"	0.81463583498446	-0.674537541289416	0.394106123037312	-0.0634592241745044	0.434104545376006	-0.101352597480348	-0.403184195262812
"TRINITY_DN13138_c0_g2_i1"	0.945264810298647	-0.754366785170426	0.469563364282005	-0.0156278538729017	0.248796790523724	-0.0392845968124123	-0.664166542557166
"TRINITY_DN13167_c0_g1_i1"	0.830527788493044	-0.585662108748561	0.430201950608707	-0.376959964838781	-0.0814549374866315	-0.191198349285164	-0.5894702386016
"TRINITY_DN13127_c0_g1_i3"	-0.861048213710659	0.787927277460465	-0.446473518613935	-0.0835402666987098	-0.531384952753667	0.143682319294669	0.836848601997561
"TRINITY_DN13198_c1_g1_i3"	0.784210963087763	-0.713611436676385	0.392832882065892	0.0589729543404592	0.414471408538709	-0.136087335646309	-0.911584459225181
"TRINITY_DN13173_c1_g3_i1"	0.88825524280713	-0.774468904355464	0.413110395867882	-0.128170900465253	0.423439083593127	-0.101626902280508	-0.739313476368676
"TRINITY_DN13121_c0_g1_i1"	0.962431669904229	-0.753335397750514	0.399804203314812	-0.161438260152987	0.194148677313113	-0.219126528740485	-0.698424526966132
"TRINITY_DN13150_c0_g1_i1"	0.0704137286152083	0.35590467106207	0.367250496879222	-0.0922002450475128	-0.58028603369348	-0.413207713114987	-0.213214611387565
"TRINITY_DN13189_c0_g1_i2"	0.723230852560148	-0.492235636815351	0.290276086282509	-0.0697733792929114	0.0811277729548661	-0.0909386832798341	-0.2905224603127
"TRINITY_DN13175_c0_g1_i5"	-0.640348031599423	0.343726788388086	-0.33808557344476	-0.137446871864215	-0.281039619039645	0.340721548035077	0.954386491138093
"TRINITY_DN13128_c0_g1_i1"	-0.338176187734037	0.233905648620354	-0.196730551464031	-0.45481977069783	-0.684631364795138	0.219448422287433	0.713314755026521
"TRINITY_DN13108_c0_g3_i1"	0.707409983668216	-0.559159938363959	0.60090648078936	0.231908562332817	0.381378491493104	-0.211197191246898	-0.607478605607494
"TRINITY_DN13108_c0_g3_i2"	-0.601923298857738	0.454683215623421	-0.0259503968044833	-0.412554327142685	-0.53511670543432	0.27114320720913	0.673404197429118
"TRINITY_DN13147_c1_g1_i1"	-0.515025226614995	0.172778543993052	-0.304581222814218	-0.353800264011509	-0.192671631806948	0.273609950784027	0.784780488372227
"TRINITY_DN13147_c0_g1_i2"	-0.455931277910906	0.0511386258864707	-0.329279505447765	-0.197037941060852	-0.0893412313507975	0.453043508138861	0.842790706526988
"TRINITY_DN13171_c1_g1_i1"	0.783793668969359	-0.670869446593719	0.170813999547425	0.140253876712254	0.308516775597444	0.170152213248255	-0.498361320833756
"TRINITY_DN13106_c2_g1_i1"	0.871478859215838	-0.782155499756191	0.464919107087469	-0.154805451699267	0.581143905973406	-0.322001026678013	-0.737509489572333
"TRINITY_DN13106_c0_g1_i1"	0.855770105414115	-0.778664340962305	0.413466054539031	-0.0208348925642989	0.488938977442385	-0.23412573835999	-0.670337127148348
"TRINITY_DN30400_c0_g1_i1"	0.969961586722271	-0.76043461844168	0.476119818417746	-0.158260692095912	0.232580599587812	-0.209274796996197	-0.705189850176057
"TRINITY_DN30419_c0_g1_i1"	0.296955031428507	-0.459916874823959	0.16321520660771	0.181002639264676	0.988878433785717	-0.17674219585243	-0.41216938239758
"TRINITY_DN30376_c0_g1_i1"	0.332803837765228	-0.473992116851115	0.136460130994833	0.225003005833593	0.973818804567826	-0.15334376442091	-0.430885960836975
"TRINITY_DN6533_c2_g1_i1"	-0.269292179436322	0.0768381874366554	-0.244698218782538	0.20869927754863	0.104713374236783	-0.0175938666268221	0.702843269719347
"TRINITY_DN6533_c0_g1_i2"	0.833672309970032	-0.786504100435339	0.369067479785144	-0.0367967488713258	0.528795762373086	-0.0668726856585746	-0.452984524576666
"TRINITY_DN6533_c4_g1_i1"	-0.556995716179109	0.303647056094634	-0.133727010036786	-0.0825344790024282	-0.0737346230151297	0.104636800777271	0.873665712421815
"TRINITY_DN6576_c4_g2_i1"	0.836512486324061	-0.595204083966053	0.431021214020564	-0.0338237589023321	0.221984550597146	-0.12628316494671	-0.42463895439365
"TRINITY_DN6541_c0_g1_i2"	-0.126505232541308	0.466400693594838	0.128880401558727	0.141515465776232	-0.23800291399118	-0.0841803296947366	0.0406069178118187
"TRINITY_DN6529_c0_g1_i1"	0.415969647860118	-0.685767550524219	-0.0791791812150913	-0.171242762172753	0.0798483548902066	0.720598192741409	-0.214503607984619
"TRINITY_DN6592_c0_g1_i1"	0.906926712385449	-0.754990699691775	0.4022960540549	-0.0532836845959996	0.414553148754524	-0.242885536906453	-0.819027634393546
"TRINITY_DN6554_c0_g1_i4"	-0.578352208513671	0.461478755621471	-0.267801489192832	0.0194640716333189	-0.599847625894632	0.500875082568437	0.657625402545528
"TRINITY_DN6554_c0_g1_i9"	-0.604621220879497	0.570928031286036	-0.425793067925576	0.0644944955669265	-0.623731643784048	0.454032606945942	0.705041648646601
"TRINITY_DN6554_c1_g1_i1"	-0.573348877652091	0.415290142051242	-0.0734377960682032	-0.317971660671107	-0.427987556254497	0.0452315054477991	0.80408618883241
"TRINITY_DN6570_c0_g1_i1"	-0.610592453791727	0.614188493110664	-0.279196281210422	0.217833242745417	-0.392193451688537	-0.0474325490542337	0.663417986039941
"TRINITY_DN6543_c0_g1_i1"	0.977965565275358	-0.885803307792421	0.439289934903455	-0.0372814365540348	0.361652006964072	-0.0994688770102213	-0.648242545224061
"TRINITY_DN6574_c0_g1_i4"	-0.656533492947781	0.759218001672058	-0.233883083109812	0.114553047726113	-0.113531909477848	-0.485724512776336	0.493120547192465
"TRINITY_DN6539_c1_g1_i1"	-0.80704698753309	0.835432865816015	-0.369330448240488	-0.0383367805098333	-0.4387785431839	-0.00758885760883696	0.527423393915285
"TRINITY_DN6539_c0_g1_i3"	-0.796521180310263	0.896625231479545	-0.381199567558992	0.267642966075753	-0.489031983763091	-0.206482456184478	0.53429297074023
"TRINITY_DN6523_c0_g1_i1"	0.97866280971702	-0.770089088613595	0.411867578624299	-0.181202710979771	0.260994296377688	-0.24054324695199	-0.656300540209299
"TRINITY_DN6593_c0_g1_i1"	0.752107992209168	-0.615484434475564	0.42111839625543	0.0166071694251301	0.326730227256687	-0.0551445861872618	-0.364871637883095
"TRINITY_DN6549_c0_g1_i1"	0.877070068512934	-0.73187368075212	0.479359568033276	0.0596258343643365	0.439223922482479	-0.0387589316868828	-0.582355320968116
"TRINITY_DN6589_c1_g1_i8"	-0.781342581963018	0.96463083697018	-0.21276684510312	0.225717364645179	-0.401938847428774	-0.247826608584947	0.398623614662983
"TRINITY_DN6594_c0_g1_i5"	0.966494241652178	-0.743311012040962	0.405840658084753	-0.227871127063487	0.179816218511998	-0.207873096368098	-0.609528554441087
"TRINITY_DN6565_c0_g2_i1"	-0.0747412996600023	-0.241871629008784	-0.269781029362008	-0.189584705828982	-0.278249772601412	0.931582807150762	0.164671600246765
"TRINITY_DN6513_c0_g1_i1"	0.820151317504514	-0.661303943154877	0.467853121274904	-0.029443475682264	0.572248178330607	-0.328315565383874	-0.575263291415409
"TRINITY_DN6513_c0_g1_i2"	0.95878388994246	-0.7181339341103	0.416242744398284	-0.228813266281878	0.135464792594228	-0.21806250479438	-0.626058477480622
"TRINITY_DN6551_c2_g1_i1"	-0.729881930869324	0.861269055793923	-0.176360925142016	0.0222685144205486	-0.57961883925668	-0.315942430961664	0.59072754692659
"TRINITY_DN6551_c1_g2_i1"	-0.809285290840767	0.905585705165201	-0.370404378656907	0.139268784480808	-0.606021846484692	-0.049493139042935	0.682308091107624
"TRINITY_DN6525_c1_g1_i3"	-0.609017730716368	0.626474697182268	-0.469370316833634	-0.182472326608517	-0.562554573386181	0.151961456773457	0.68828598603295
"TRINITY_DN6522_c0_g1_i1"	-0.480722429153911	0.277406499283603	-0.479709975606086	0.0785287167946461	-0.130740715950753	0.400987869323919	0.754542043213859
"TRINITY_DN6519_c0_g1_i1"	0.866981681003337	-0.654119264250785	0.362725332325186	-0.0567799726004111	0.230473961475278	-0.0819862151205678	-0.452022071460234
"TRINITY_DN6520_c0_g1_i1"	0.96899905966112	-0.90423157427199	0.343888572006183	-0.0569483395141567	0.371958285571877	-0.0807343579485207	-0.654617069069495
"TRINITY_DN6553_c1_g2_i2"	0.425662941299473	-0.342497217091217	0.252938095080331	0.529582839320605	0.260507063563017	-0.165057872245606	-0.50619772390405
"TRINITY_DN6517_c0_g1_i15"	-0.738894274279633	0.854073167041652	-0.469061076836733	0.177897934496673	-0.409576873923112	0.101649774559675	0.316830085765575
"TRINITY_DN6517_c0_g1_i5"	-0.226861235803202	0.186826675527848	-0.0639498395556366	0.199820022784627	0.302332366564123	-0.284139924235017	0.0826403735660508
"TRINITY_DN6583_c0_g1_i2"	-0.825126634797289	0.951810629803767	-0.286574536088472	0.13381090266801	-0.353394616315561	-0.168206746727018	0.368397648628975
"TRINITY_DN6597_c0_g1_i1"	-0.772707725881485	0.913950381383007	-0.341715007577352	0.0334056612717548	-0.570086065092658	-0.0682910748181276	0.513301780760216
"TRINITY_DN37695_c0_g1_i1"	-0.322395186295788	0.301754608460632	-0.474552161345995	0.241699609296338	-0.588307345543047	0.264194238116638	0.37291195012348
"TRINITY_DN21391_c0_g2_i1"	-0.621322676239691	0.432821707493586	-0.465776385338533	-0.0178089223420624	-0.512746161200758	0.534992947686653	0.891332857737389
"TRINITY_DN21391_c1_g1_i2"	0.88041534504591	-0.837010508728993	0.37096846290285	-0.131776027108768	0.46107382459362	-0.13231285737507	-0.655205838115978
"TRINITY_DN21391_c1_g2_i1"	0.844526705860531	-0.709508390577088	0.453480388009228	0.023686761890839	0.605506681584639	-0.380348618707134	-0.750064449673308
"TRINITY_DN21391_c0_g1_i9"	-0.430590298093946	0.145557983417369	-0.370823321366357	-0.130402292060054	-0.426313587069445	0.478598794210472	0.876021024786005
"TRINITY_DN21387_c0_g1_i1"	0.900952302346061	-0.853426487397659	0.374335598578568	-0.0128122038889545	0.496192849401044	-0.0737710822370971	-0.667178912743524
"TRINITY_DN21368_c0_g1_i1"	0.955508308515254	-0.839382677228837	0.362808648892507	-0.182163815156691	0.270543066755207	-0.128643246531924	-0.576590132578334
"TRINITY_DN21363_c0_g1_i1"	-0.21245856788075	-0.0270519659708922	-0.0366638875604906	-0.145014691782728	0.0144134765060367	0.439585291495518	0.127608892474656
"TRINITY_DN21428_c2_g1_i2"	0.963130359741871	-0.742518195282718	0.448717979952359	-0.215259839339444	0.204953061753867	-0.263458104573842	-0.675679500962012
"TRINITY_DN21428_c1_g1_i1"	0.950377550138101	-0.866184137685311	0.372200344074019	-0.174371923187229	0.306286170695802	-0.121762909024794	-0.57971499076899
"TRINITY_DN21428_c0_g1_i1"	0.96549582002518	-0.841332814378061	0.379276587512172	-0.216960054410958	0.259269465357379	-0.14822737201737	-0.585540036934297
"TRINITY_DN21378_c1_g1_i1"	0.728545177170571	-0.485046469342733	0.445224591446758	0.216608505074501	0.389618568409992	-0.2761912686534	-0.88509972455735
"TRINITY_DN21378_c0_g1_i3"	0.815046408918772	-0.667513570077711	0.374752756074566	-0.0764589233759734	0.31304889905054	-0.348848524527849	-0.820114777065533
"TRINITY_DN21367_c0_g1_i1"	0.863834463828646	-0.813486299761749	0.394491376974714	-0.0575904572939234	0.497266209395786	-0.166416410232677	-0.668157974870024
"TRINITY_DN21367_c0_g1_i2"	0.937650546647254	-0.899768817454539	0.344082705236381	-0.212700312968072	0.421167532563648	-0.0925501577473501	-0.583621347347101
"TRINITY_DN21396_c0_g1_i1"	0.952476209332292	-0.71740595494172	0.377813200463839	-0.173142972431714	0.108173236567524	-0.160381761526838	-0.597856936727125
"TRINITY_DN12245_c0_g1_i1"	0.859622175179624	-0.698747033925197	0.432124386596039	-0.0592397407656059	0.348723261567566	-0.206668367913737	-0.796051588099104
"TRINITY_DN12288_c0_g1_i1"	0.852791417305946	-0.702684464133826	0.466768411626104	-0.0923115323886204	0.383089714270056	-0.342939061227289	-0.781525446819245
"TRINITY_DN12299_c0_g1_i1"	0.607738607315321	-0.436129557246801	0.350363359092882	-0.000930523429013376	0.215590189888645	-0.223209616862172	-0.616740914918737
"TRINITY_DN12299_c0_g2_i3"	0.752018508354427	-0.76290784158779	0.363324114776639	-0.0504193396367224	0.508467173548384	0.154084911992126	-0.410200505012451
"TRINITY_DN12212_c0_g1_i1"	-0.163249194437479	-0.171919300695388	-0.376265341467553	-0.0704218248301397	-0.175818540056666	0.985803010571518	0.271271019706394
"TRINITY_DN12273_c0_g1_i2"	0.869696387939163	-0.665904521166763	0.417519393615124	-0.0591670685532371	0.381120831534213	-0.189134126719568	-0.524438807883596
"TRINITY_DN12273_c0_g1_i3"	0.80769210325585	-0.589123083061214	0.488205462025064	-0.129503141773625	0.163119986672184	-0.0894409955148188	-0.419601720102374
"TRINITY_DN12252_c1_g1_i1"	0.688491523019416	-0.600079661826388	0.399379651844849	0.0530179639560912	0.407712071155531	-0.23432097017209	-0.705027696205709
"TRINITY_DN12267_c0_g1_i1"	0.746413035060565	-0.485106918849396	0.290185415891531	0.300363674649073	0.388565600437351	-0.358171225224556	-0.617189516809485
"TRINITY_DN12236_c0_g1_i1"	0.143384393969037	0.149192256951208	0.188670681061336	0.0682175442468003	-0.15233678564388	-0.163463049399876	-0.601696235746978
"TRINITY_DN12204_c0_g1_i1"	-0.0169223576664817	-0.148231573132713	0.126320339003659	-0.668800389475523	0.0122593340637645	0.108650023729048	0.00818939543204063
"TRINITY_DN12254_c0_g1_i1"	-0.497323893259381	0.458159136018869	-0.241236194196576	0.430354324078327	-0.184733627811883	-0.299691687123614	0.46778125314121
"TRINITY_DN12228_c1_g1_i1"	-0.673825388126634	0.501144945357549	-0.62106167626965	-0.191864170905878	-0.42820512486393	0.372205566906769	0.909496112939382
"TRINITY_DN12228_c0_g4_i1"	-0.455757110315955	0.134560818131699	-0.283084553618079	-0.0364519447528732	0.0896638896104928	0.168791189651474	0.742122917482388
"TRINITY_DN12272_c2_g1_i5"	0.256980673348759	-0.030150222049169	0.217336454444739	0.0985173988474157	0.44609030884239	-0.577288124008709	-0.773816980279102
"TRINITY_DN12205_c0_g1_i1"	0.860546261506674	-0.687028826475017	0.414750989034971	-0.0617010901630552	0.268772609578228	-0.0490193118913844	-0.465609932453403
"TRINITY_DN12219_c0_g1_i1"	0.785444361245211	-0.595875962420749	0.38848734798756	-0.170161531592512	0.349620705080294	-0.300199193330308	-0.818365288661556
"TRINITY_DN12265_c0_g1_i1"	0.590516338125085	-0.69087832586722	0.485496584948173	0.0549440894716858	0.471497489093215	-0.00673421900012332	-0.606383838761277
"TRINITY_DN12303_c0_g1_i1"	-0.679352149310838	0.434416497011035	-0.426951102625938	-0.0815700588960507	-0.387383017954937	0.331956667362102	0.975052366015036
"TRINITY_DN12303_c2_g1_i1"	0.842922576232742	-0.795996987032109	0.425868103543903	-0.0298773820994138	0.42975983335193	-0.0777946789709368	-0.686907571283733
"TRINITY_DN12247_c0_g1_i1"	-0.641580827864072	0.854840527234198	-0.149805226109044	0.340302136223089	-0.226732159200516	-0.185197079396573	0.199373913461083
"TRINITY_DN12247_c0_g2_i1"	-0.636715545333046	0.68269451778862	-0.10320328376454	0.178424695751411	-0.0193429096668743	-0.328017547583955	0.151843703542896
"TRINITY_DN12247_c2_g1_i1"	0.188872069528133	0.136305222632023	0.137397136115447	0.517319278467811	0.172054858429439	-0.363044687451593	-0.500826457510601
"TRINITY_DN12266_c0_g1_i1"	0.964489039101513	-0.723159088739778	0.407487260935645	-0.20148388796348	0.126713944025935	-0.20557675480468	-0.634595399570305
"TRINITY_DN28664_c0_g1_i1"	0.512160910111375	-0.485487584226179	0.348751238839337	0.240435057854861	0.395396640097948	0.0678826337927936	-0.194384367307287
"TRINITY_DN12326_c0_g1_i1"	0.387083674594955	-0.262275315688728	0.994521536182863	-0.0653295790700977	0.203462097828431	-0.353568682939387	-0.355353790387649
"TRINITY_DN12315_c0_g1_i2"	0.954984643192739	-0.853798471776757	0.295932259009477	-0.0617903777078844	0.368302555306676	-0.0577972916696178	-0.530412425751365
"TRINITY_DN12403_c0_g1_i1"	0.541771174692403	-0.399119802030965	0.34634603053328	0.016525703620742	0.0638944694564415	-0.167936195856466	-0.576958304808643
"TRINITY_DN12318_c0_g1_i1"	0.879842913799335	-0.695398485263802	0.434461973306601	-0.0565295623350901	0.283426099528734	-0.0416088324854114	-0.539284560520617
"TRINITY_DN12318_c0_g1_i2"	0.873619875221149	-0.667834190200803	0.434539866210232	-0.21309076885456	0.102035273896564	-0.033839061384038	-0.507294060618132
"TRINITY_DN12365_c0_g1_i1"	0.873759272875629	-0.699733359002529	0.44753916657196	-0.0994195584604322	0.381429387099294	-0.162039971419285	-0.484108875168648
"TRINITY_DN12394_c3_g4_i1"	0.806749120319513	-0.706777602920902	0.412357459014236	-0.101343424941028	0.347750615617949	-0.172625590023803	-0.657320899276784
"TRINITY_DN12320_c0_g1_i2"	0.511364703070539	-0.385924314953773	0.260215243794061	0.232298811246532	0.341247584823672	-0.23576149596931	-0.0842102005593799
"TRINITY_DN12345_c0_g5_i1"	-0.0285806426693163	-0.0878563784797823	-0.10748757541352	-0.590866227786889	-0.173176601693214	0.234958082332796	0.336173050356088
"TRINITY_DN12345_c0_g2_i1"	0.943349227980033	-0.698223607325861	0.3656709845576	-0.00532488945768625	0.330109787911473	-0.218789317241865	-0.741126463081292
"TRINITY_DN12393_c0_g2_i1"	-0.699027195775072	0.562356247667269	-0.368694657116159	-0.254280047152513	-0.497331683426654	0.0281865347935173	0.852806916861153
"TRINITY_DN12312_c0_g1_i1"	0.850412636354733	-0.670709324054056	0.31714924289588	0.0328363531940221	0.235814923436116	0.0145587654930907	-0.47951615751462
"TRINITY_DN12306_c0_g1_i1"	0.843190293612278	-0.663563487989239	0.273462910361667	-0.00253250253472115	0.21919241867199	0.0146581452486656	-0.456197811029284
"TRINITY_DN12367_c1_g4_i1"	-0.632999640097525	0.469031948891014	-0.531809998060173	-0.149522053032471	-0.474499188729999	0.432754575284811	0.917795207309576
"TRINITY_DN12342_c0_g1_i1"	-0.733749345642908	0.899449673088444	-0.318129393934522	0.226865116019861	-0.407408232121184	-0.0933624065561405	0.239234498700787
"TRINITY_DN12359_c4_g1_i1"	0.761539465019561	-0.549073392175393	0.342217343366599	0.107274399758179	0.249197302821722	-0.328703419341547	-0.783607734344852
"TRINITY_DN12334_c0_g1_i1"	0.969758021668383	-0.837240930756546	0.340623221177469	-0.203722259230761	0.251474747355693	-0.13113482257996	-0.572676774463046
"TRINITY_DN12380_c0_g1_i1"	0.805594833084443	-0.602603244157514	0.418496506011953	-0.212384649694211	0.129143455708714	0.0159881663035072	-0.384584118662129
"TRINITY_DN12329_c0_g1_i1"	0.735675597966496	-0.465178081012772	0.420188880898586	-0.0488053840175169	0.0761027435409169	-0.542860575498179	-0.543873652383161
"TRINITY_DN19649_c1_g1_i1"	0.430245887805602	-0.514779712602784	0.226519518726307	0.0724133831252367	0.511642222909493	0.0751017476109309	0.00320358268117893
"TRINITY_DN19641_c1_g1_i1"	0.811702600617704	-0.629670288729711	0.465164484874424	-0.12785725030376	0.13967820579502	-0.346110272608159	-0.731743261952381
"TRINITY_DN19687_c0_g1_i1"	-0.699364235192305	0.471436923342635	-0.490174503866745	-0.175714640055901	-0.455417754965553	0.339995930635764	0.970889284592325
"TRINITY_DN19697_c0_g1_i1"	0.696760027675353	-0.473103368661687	0.164617116482707	-0.173982598693039	-0.287112323146463	0.12942765804184	-0.502568613091252
"TRINITY_DN19678_c0_g1_i1"	0.588707506445475	-0.745822323155665	0.0301301338577704	0.00936308009170739	0.405520653399404	0.187109057028508	-0.426415188341255
"TRINITY_DN19713_c0_g1_i1"	-0.500262391071566	0.515906258895515	-0.423378315361935	0.0943494299000774	-0.491649672099389	0.0885921944307568	0.767316447112842
"TRINITY_DN19690_c0_g1_i4"	-0.604858365236465	0.681489149451688	-0.315891539754809	0.254687944285398	-0.196467546686524	-0.162681528362189	0.0794027132918861
"TRINITY_DN19690_c0_g1_i5"	-0.673966282867669	0.819014685501416	-0.117514887254893	0.0297530748368752	-0.513614413201844	-0.0934056876411034	0.51694732533399
"TRINITY_DN19658_c0_g2_i1"	-0.664208288851412	0.435925175732666	-0.506714389186769	-0.188309022807942	-0.5237132200354	0.637077309531122	0.783684897641346
"TRINITY_DN36942_c0_g1_i1"	0.953717817248179	-0.822974781593714	0.436532823584405	-0.103773263024911	0.395050251778589	-0.204662505291359	-0.761210151119597
"TRINITY_DN20537_c0_g1_i1"	-0.737564331079489	0.922781563950702	-0.387558042066369	0.170422888435966	-0.362357968865567	-0.0935821588436615	0.360447651058592
"TRINITY_DN20613_c1_g1_i1"	-0.687373884566412	0.907770528051264	-0.325203584525261	-0.0174888655121177	-0.524935959974641	-0.301931626101152	0.448532873283534
"TRINITY_DN20543_c0_g1_i3"	0.919113581718156	-0.903865057532269	0.380177191757951	-0.167409442036977	0.460148989079206	-0.0827489081085014	-0.629896032122779
"TRINITY_DN20545_c0_g2_i1"	-0.814550151364374	0.965453457375403	-0.342505557110384	0.0041630379686913	-0.419103730109673	-0.162780846146183	0.503764960683699
"TRINITY_DN11450_c1_g1_i1"	0.940189482162885	-0.736800513652048	0.459606063943139	-0.173964827823755	0.155104867371516	-0.191265151374388	-0.72713624766491
"TRINITY_DN11435_c0_g1_i1"	-0.663279788977552	0.565476988106252	-0.21811703842464	-0.0917435396517525	-0.534703209720241	0.104349296880272	0.840011364293932
"TRINITY_DN11409_c0_g1_i1"	0.923006404609139	-0.864734032804482	0.37133383708611	-0.117383320361834	0.391060986454463	-0.113914027891199	-0.696769348341016
"TRINITY_DN11453_c0_g1_i1"	0.976368542960429	-0.778583427535795	0.415991426633323	-0.100038273934751	0.309182256362893	-0.269193809755765	-0.699656419434683
"TRINITY_DN11455_c1_g1_i1"	0.592988356562031	-0.305706767574089	0.252193835089324	-0.0138191139060144	0.0485127283299361	-0.133471330087371	-0.757230147399909
"TRINITY_DN11455_c1_g1_i2"	0.903141502451904	-0.913325958794099	0.25193399552129	-0.127091840021708	0.44889122009024	0.0300968392752327	-0.596897914685385
"TRINITY_DN11455_c1_g1_i4"	0.888715179367076	-0.765689830422273	0.393634732244675	-0.134658287595897	0.305716098152675	-0.112192273985799	-0.777381424044054
"TRINITY_DN11447_c0_g1_i1"	0.955696457029427	-0.781223537262549	0.331451455798952	-0.107236946125659	0.271392943320774	-0.167848301177826	-0.668791418794001
"TRINITY_DN11471_c0_g1_i1"	0.875857956085795	-0.714426969023149	0.444347877570403	-0.00755591831436367	0.443362089558373	-0.10927154410734	-0.569934169662548
"TRINITY_DN11461_c0_g1_i1"	0.884908659865467	-0.786609187518473	0.469037532122697	-0.223031205718593	0.393986225640639	-0.118594292753515	-0.55921719905919
"TRINITY_DN11461_c0_g2_i1"	0.969949782067299	-0.772124527018334	0.446478711553485	-0.2125683175541	0.280600832216982	-0.222897299500583	-0.663216900190319
"TRINITY_DN11469_c0_g1_i1"	0.866920727104724	-0.703792355842914	0.498062389313421	-0.0437685907255734	0.337229736415842	-0.0892904197973517	-0.528872168083728
"TRINITY_DN11405_c2_g1_i1"	-0.63297855877834	0.637893462166004	0.0842917623987749	0.327607282345329	-0.099794295030898	0.014330727200743	0.342272751583478
"TRINITY_DN11405_c0_g1_i2"	-0.501614369573966	0.376579546420046	-0.0745019034835887	-0.0694170596599997	0.0516611359723704	-0.0734637489379625	0.57320895155856
"TRINITY_DN11405_c3_g1_i1"	0.929618114438698	-0.689150597573552	0.345826974729571	-0.0689474317393618	0.143822196330816	-0.103196098776676	-0.558534482611074
"TRINITY_DN11405_c1_g1_i2"	-0.602482601114843	0.501551928044856	-0.47626183257173	0.148103824393988	-0.550887788870301	0.39312519975225	0.449996706933387
"TRINITY_DN11451_c0_g1_i1"	0.924138842576724	-0.687224019007134	0.378920799015982	-0.00249430429924452	0.275557356535148	-0.249133306750957	-0.647973866105961
"TRINITY_DN11426_c0_g2_i2"	-0.391153409886606	0.452786002917818	0.0391466525570158	0.242887297776018	-0.360498270277017	0.00474508433087091	0.00972278283826739
"TRINITY_DN11420_c1_g1_i3"	0.684415216090611	-0.876200779058157	0.117992990173305	-0.265208265193929	0.225532991320525	0.428429370544764	-0.362688672316427
"TRINITY_DN11420_c0_g1_i2"	-0.346910877601816	0.183187850153003	-0.197072595802548	-0.369273431507552	-0.444995129534521	0.0845799214270262	0.779550836060414
"TRINITY_DN27910_c0_g1_i1"	0.896235988661008	-0.787172609165615	0.370407382110294	0.0733364539307098	0.603552381999617	-0.223194264946713	-0.810936668718972
"TRINITY_DN27867_c0_g1_i1"	0.968155381494578	-0.821241934993763	0.350930374545767	-0.124845255979122	0.19461649160148	-0.0895743935313772	-0.63983107541882
"TRINITY_DN11556_c1_g1_i1"	0.868540771058285	-0.641215090415453	0.280999515638774	-0.22407522492512	0.0236420424843915	-0.0382499657764659	-0.460187667723431
"TRINITY_DN11574_c0_g2_i1"	0.114057665113322	0.0487563652592892	0.739696070444995	-0.163220879666381	-0.170718452501153	-0.0894762061401353	-0.288923191799477
"TRINITY_DN11600_c0_g2_i2"	-0.112917892387895	0.177546140927954	0.32002318784388	-0.375575483082515	-0.341805385726563	-0.0468305232195019	0.404900977264148
"TRINITY_DN11600_c0_g2_i3"	0.0812828041961766	-0.260299149014697	-0.351649963204311	-0.148734463976985	-0.0419888642936038	0.367599262180904	0.133348039443835
"TRINITY_DN11580_c0_g1_i1"	0.948634391045433	-0.772620091571421	0.368784433562258	-0.13956310287765	0.207329255558818	-0.147413905123542	-0.715079237234652
"TRINITY_DN11545_c4_g1_i1"	-0.244393184145712	0.0242269032792476	-0.187284898683118	-0.258814373652848	-0.126005619496347	0.238848235786442	0.704019567071356
"TRINITY_DN11545_c0_g1_i2"	0.798082973284455	-0.755568566116932	0.379235374389161	-0.0830184695928832	0.384129908175838	-0.156262199323968	-0.570626450958778
"TRINITY_DN11565_c0_g1_i1"	-0.386135335351278	0.349707127933461	0.181402601668256	0.0572352969317172	-0.477356546655699	0.227804106870471	0.405962459538563
"TRINITY_DN11536_c1_g1_i1"	-0.771111509328809	0.59959235740308	-0.442938408924927	-0.0822902584773005	-0.515519984286846	0.244326792687378	0.975040673933249
"TRINITY_DN11536_c0_g1_i1"	-0.690313000721645	0.445839266485749	-0.335953882639011	-0.142263485333866	-0.37887820214575	0.15470474544774	0.853475558593891
"TRINITY_DN11519_c0_g1_i1"	0.828559617824629	-0.688786403580161	0.48296187736855	0.0809396163590544	0.565016822597415	-0.156536823004918	-0.597581215289025
"TRINITY_DN11566_c0_g1_i1"	0.96895431198436	-0.74055049869445	0.386822066574369	-0.187154865738956	0.128403529450023	-0.171819101563135	-0.629338145800644
"TRINITY_DN11573_c1_g1_i1"	0.95361478245606	-0.882321469872209	0.351136300231454	-0.0882542537044152	0.343541112640379	-0.123162607529044	-0.597198494014787
"TRINITY_DN11550_c0_g1_i1"	0.852336445379512	-0.641725113494164	0.427784994499389	0.0150058774889426	0.402191600409042	-0.317837136686041	-0.803693504474464
