"kMEblack"	"kMEblue"	"kMEbrown"	"kMEpink"	"kMEred"	"kMEturquoise"
"TRINITY_DN6317_c1_g1_i9"	-0.364511120367276	0.851518014691304	0.376684282552214	-0.0195159755654103	-0.339071941976873	-0.802962808604096
"TRINITY_DN6394_c0_g1_i1"	0.0375474311789987	-0.498550052105167	-0.183952848493879	0.749521236539594	-0.14665823121322	0.19983536360021
"TRINITY_DN6328_c0_g1_i2"	0.104069658397295	-0.495227919813798	-0.31577351801798	-0.0171040287153772	0.0158340245508251	0.744101332465645
"TRINITY_DN6316_c0_g2_i2"	-0.622985865131565	0.552927763169845	0.836449691207152	0.291714978407141	-0.115145678825031	-0.64622601394955
"TRINITY_DN6316_c0_g1_i1"	-0.316499687162951	0.419663888480633	0.813830394521215	0.0634903467776198	0.122056254553175	-0.501622072947299
"TRINITY_DN6357_c0_g1_i1"	0.303251855016173	-0.732442576849213	-0.511252428394158	-0.123510809590393	0.184154385935942	0.954049768132498
"TRINITY_DN6357_c0_g1_i2"	0.294342201076321	-0.735692056038682	-0.632891397816437	-0.258385125780835	0.244723747684602	0.902697244825204
"TRINITY_DN6349_c0_g1_i1"	0.29508624712807	-0.641418667504853	-0.70278082049413	-0.342145748981794	0.377659754708306	0.773232819968205
"TRINITY_DN6329_c0_g1_i1"	-0.063655935872571	0.318267969026881	0.357823313974836	0.0700019669513915	-0.618685403711	-0.288856321986335
"TRINITY_DN6390_c0_g1_i1"	0.272157469213451	-0.716354065268498	-0.514994830322812	-0.146953778769387	0.142811680570107	0.951906006622043
"TRINITY_DN6303_c0_g1_i4"	0.490708583888419	-0.79082771095914	-0.75571538248521	-0.213075952695272	0.334211535260255	0.864091276629231
"TRINITY_DN6363_c0_g1_i1"	0.3281137896215	-0.798543614954038	-0.716968327255872	-0.269377516678387	0.364362278596785	0.935998049900502
"TRINITY_DN6367_c0_g1_i1"	0.240314126580431	-0.714165379845316	-0.601033633922613	-0.262333474881768	0.125066391915281	0.931948411007766
"TRINITY_DN6383_c0_g1_i1"	-0.469586241041065	0.883915674191116	0.407910060000798	-0.242665575034083	-0.444643487122282	-0.694438192795939
"TRINITY_DN6383_c0_g1_i3"	-0.367669878057968	0.801080466233631	0.340661510126109	-0.198585861933589	-0.262659385657823	-0.632795068885806
"TRINITY_DN6305_c0_g1_i1"	0.426364020967989	-0.696569179220648	-0.560025409045633	-0.24741277928789	0.391032010209332	0.884377867330336
"TRINITY_DN6300_c0_g1_i1"	0.277535569176513	-0.853573129839858	-0.624628998693775	0.0304922926234806	0.246284126244139	0.88604805162386
"TRINITY_DN6324_c0_g1_i2"	0.347448567903003	-0.617405715162388	-0.365053173171824	-0.0849534274651349	0.152907003982167	0.862748271975482
"TRINITY_DN6364_c1_g1_i1"	-0.0920703094242683	0.302249998769694	0.092087108755303	-0.0760908838673512	-0.0125864427927993	-0.282931694869391
"TRINITY_DN6330_c0_g1_i3"	-0.457274676105557	0.74504142740596	0.395271396687348	-0.0569007281808516	-0.107570563912372	-0.677607810301746
"TRINITY_DN6330_c0_g1_i4"	-0.131808350075911	0.726535648730028	0.446614774053819	-0.188686143444029	-0.443297319853252	-0.694941274113315
"TRINITY_DN6321_c0_g2_i2"	0.463382276881494	-0.528323999133138	-0.858012510127509	-0.429962258473418	0.140523934343924	0.688715464526845
"TRINITY_DN35763_c0_g1_i1"	0.353340391234719	-0.579578797503049	-0.326607123252607	-0.0408292240336558	0.150110146006712	0.783472508675009
"TRINITY_DN35736_c0_g1_i1"	-0.149262510890669	0.312168770922995	0.624612095239378	0.197367609736903	-0.394087362835008	-0.227083317923392
"TRINITY_DN35723_c0_g1_i1"	0.424528374072779	-0.794043254637737	-0.648172859300975	-0.211327577190774	0.264394816779527	0.983569799280964
"TRINITY_DN35726_c0_g1_i1"	0.371541197294946	-0.737941779347115	-0.661523424028461	-0.279462564681883	0.131596567871276	0.938467223935124
"TRINITY_DN35847_c0_g1_i1"	0.128236047542387	-0.477827472937092	-0.223943324056414	-0.00147439797552496	0.0269006809635972	0.771240102215004
"TRINITY_DN35862_c0_g1_i1"	-0.0119213060951747	-0.330259871955344	-0.295090098478899	-0.198158512324951	0.936321305715755	0.227750679063637
"TRINITY_DN35851_c0_g1_i1"	0.178363585780654	-0.325742232008894	-0.0995135649934779	0.0809807657896472	-0.169164922647988	0.658770998346847
"TRINITY_DN35825_c0_g1_i1"	0.195215681165803	-0.439090363904844	-0.197801750395586	0.0537224685203783	0.0780493903313096	0.712565199811314
"TRINITY_DN35807_c0_g1_i1"	0.358826567006324	-0.75718720423322	-0.701414318081362	-0.245387576743807	0.150746255303983	0.943381279035233
"TRINITY_DN35785_c0_g1_i1"	-0.250239800483445	0.689972285084026	0.144528224235366	-0.0268993173760813	-0.238363551332384	-0.7228506679797
"TRINITY_DN10261_c0_g1_i2"	0.37353692753451	-0.818703168462835	-0.759022399120749	-0.272126550971604	0.351835140617825	0.933175384557521
"TRINITY_DN10237_c0_g2_i1"	-0.499659592202844	0.894169829447212	0.438065578961772	-0.210563910805703	-0.460954959368631	-0.656895208303028
"TRINITY_DN10252_c0_g1_i1"	0.466396936618756	-0.0580538795302647	-0.223165797344353	-0.296037007880225	-0.186010311173065	0.219575183919955
"TRINITY_DN10273_c2_g1_i1"	-0.0847011217281145	0.174100544411588	0.380728769413425	-0.0904609396881063	-0.284860477445843	-0.0752830537341343
"TRINITY_DN10282_c0_g1_i1"	-0.00573469920026991	0.125556272914682	0.746265724181771	0.327010382513942	-0.1234916003405	-0.237709046541213
"TRINITY_DN10282_c2_g1_i1"	0.384438821778616	-0.814922764030713	-0.577908506757218	-0.122354756757672	0.385606123501026	0.787906305576495
"TRINITY_DN10268_c1_g1_i2"	-0.354015443024465	0.945310371401041	0.445513896718313	-0.157157310755866	-0.35538033869919	-0.853601677013616
"TRINITY_DN10268_c1_g1_i4"	-0.565196003744949	0.920711979223364	0.605638736813826	0.0962035649559227	-0.572856779537063	-0.774917313042458
"TRINITY_DN10268_c0_g3_i2"	-0.32668470355532	0.960885289358816	0.466601613569732	-0.218766803728251	-0.428460093647534	-0.819566503790938
"TRINITY_DN10268_c0_g2_i1"	-0.313544533479721	0.645729500654911	0.834269435959835	0.0819749656411703	-0.576260155271166	-0.609101130263332
"TRINITY_DN10268_c2_g2_i1"	-0.277435249970891	0.198191691650136	0.671378956485852	0.283326822138686	0.243114483951971	-0.455119070089715
"TRINITY_DN10268_c2_g1_i1"	-0.2325960941314	0.536115991708701	0.765163788821712	0.316858456589792	-0.397203420421623	-0.624168228382019
"TRINITY_DN10204_c2_g1_i1"	0.335570958034931	-0.691887338327952	-0.678875323120391	-0.406089504622468	0.245739043459391	0.869393128464069
"TRINITY_DN10299_c0_g1_i1"	-0.438571957958331	0.460019978799383	0.742903582846087	0.289485900821457	-0.237759675333569	-0.364405396334808
"TRINITY_DN10264_c0_g1_i1"	-0.110283733792449	0.230004075429399	0.664462752537039	0.169178299210152	-0.250952947817153	-0.245671817774874
"TRINITY_DN10216_c0_g1_i1"	0.14996708168593	-0.531790161929327	-0.271660448138132	0.0388156344193331	0.249843917965871	0.767429394083257
"TRINITY_DN10257_c0_g1_i1"	0.414509631173454	-0.662462881477491	-0.416286666360397	-0.116721093567773	0.306322294497903	0.883617637991162
"TRINITY_DN10286_c0_g2_i1"	0.192694738362492	-0.613460944586464	-0.391446341042288	-0.0815614500021523	0.303193372546271	0.833376444529493
"TRINITY_DN10260_c1_g2_i1"	0.322660961462312	0.233518187571401	0.262250868005391	-0.271383593203779	-0.351975779502875	0.112886847829611
"TRINITY_DN10260_c1_g1_i1"	-0.155667032177514	0.850031571995816	0.272107284279632	-0.431123408176832	-0.344114703565955	-0.681049325401014
"TRINITY_DN10298_c0_g1_i1"	-0.365350253860755	0.95311907095395	0.672885809632397	-0.057811276253534	-0.41810681992718	-0.854656907307118
"TRINITY_DN10267_c0_g2_i1"	0.419837877921517	-0.0855403030088518	0.0624718870307006	0.0545838528455659	-0.147689532920132	0.21296459466043
"TRINITY_DN10267_c1_g2_i1"	0.141490349295476	-0.614417607438868	-0.527835642410216	-0.271042524959712	0.471246593017427	0.645553889688562
"TRINITY_DN10249_c0_g1_i3"	0.480737484487828	-0.755076360741532	-0.656868642173625	-0.275617409315468	0.158842827944678	0.93640733506647
"TRINITY_DN10279_c9_g1_i1"	-0.23879797085497	0.824864287121982	0.254138946913989	-0.300904927103156	-0.335945985888114	-0.598747085829674
"TRINITY_DN10262_c0_g2_i1"	0.353851290978335	-0.49927984347652	-0.724477719928394	-0.291245655770525	0.023324184363572	0.629088477125735
"TRINITY_DN10292_c0_g1_i1"	0.0649655291928849	-0.416572973790965	-0.494695074950745	-0.341829248463891	0.367527066954504	0.437309179844353
"TRINITY_DN10292_c0_g1_i2"	0.306225945159729	-0.645315033553473	-0.649649989712827	-0.219931261825414	0.204879066437006	0.642469668720599
"TRINITY_DN10292_c0_g1_i3"	0.0390276586000652	0.0769872283596525	-0.0115319203016407	0.15012708019637	-0.302734549534837	0.151099626058615
"TRINITY_DN10270_c0_g2_i1"	0.274146615068691	-0.827816790510677	-0.542660124059774	-0.118475847778082	0.26222053976867	0.941596628537768
"TRINITY_DN10270_c0_g1_i1"	0.206951157387061	-0.31657132455605	-0.357780460782128	-0.114160368825694	-0.22117385650997	0.372217253073558
"TRINITY_DN10270_c0_g1_i3"	0.26597441210824	-0.752595891981062	-0.411760872638554	-0.158979262049324	0.251707951550868	0.86316210737068
"TRINITY_DN10208_c0_g2_i1"	0.329577914500914	-0.898148671202264	-0.542304625510838	-0.00299783679280071	0.250227539812266	0.948385338238197
"TRINITY_DN10208_c0_g2_i2"	0.347837873988497	-0.64135756748104	-0.427813762433791	-0.105346926467062	0.207354063425427	0.885241702104877
"TRINITY_DN10208_c0_g3_i1"	0.300930591785012	-0.641045434596022	-0.374721543153294	-0.0639455906550626	0.237486617647634	0.877562389510735
"TRINITY_DN10208_c0_g1_i2"	0.236588745015589	-0.655509155619141	-0.276615527799267	0.082071247208499	0.169903557601181	0.791384393631491
"TRINITY_DN10222_c0_g1_i1"	0.431606000543245	-0.0891210513680911	-0.383031163772595	-0.255021569550691	0.159939693793881	0.26541279768699
"TRINITY_DN10222_c0_g1_i7"	0.374970921757331	-0.194937187787092	0.0486328925247077	0.146273055519843	0.150741578705371	0.0841462553499997
"TRINITY_DN10244_c0_g2_i1"	0.281116711852074	-0.450398120478534	-0.487419186708299	-0.200924366244862	0.0691430775131159	0.498209993249333
"TRINITY_DN10225_c0_g1_i1"	0.331905014853384	-0.836234048384366	-0.540044289619809	-0.00871881133615878	0.307378107021148	0.891300496288383
"TRINITY_DN10225_c0_g1_i2"	0.267926155351002	-0.659804652460988	-0.4535101226153	-0.178773090416426	0.110072887767036	0.922858167622264
"TRINITY_DN10295_c1_g1_i3"	-0.0303178551502893	-0.434570576808227	-0.519453212238347	-0.429575092785494	0.449805413868554	0.598191498664979
"TRINITY_DN10295_c1_g2_i1"	0.424554408508638	-0.447969842095147	-0.6504504081231	-0.140195900167737	-0.113140366670166	0.672273909131083
"TRINITY_DN10288_c2_g1_i3"	-0.381087434448042	0.613228031005462	0.847515973514068	0.205918635083406	-0.345611835843155	-0.659887589810777
"TRINITY_DN26748_c1_g1_i1"	0.302185084122997	-0.900750512369097	-0.586604099838436	-0.0866632688983492	0.375156209271583	0.901524790889369
"TRINITY_DN26750_c0_g1_i1"	0.0613387114269008	-0.519813012979998	-0.272951632512062	-0.0543116128809995	0.247052187229117	0.803472375368753
"TRINITY_DN26681_c0_g1_i1"	0.208813059612721	-0.650081637477791	-0.416002208849299	0.0822544632339799	0.183881048738362	0.802867731135749
"TRINITY_DN26724_c0_g1_i1"	0.22795097912714	-0.523696958733959	-0.241105483316686	0.122272529109651	0.169272596785683	0.722583467869233
"TRINITY_DN26663_c0_g1_i1"	0.185362881629799	-0.49089659151809	-0.237248443191197	-0.0131637570077878	0.0756543132863497	0.788318262993772
"TRINITY_DN26738_c0_g1_i1"	0.330114459774193	-0.736609525358796	-0.605106633524443	-0.242590090552668	0.118763162780277	0.962334344997539
"TRINITY_DN26708_c0_g1_i1"	0.151097808404458	-0.682525518003999	-0.419848521424724	-0.113068134729888	0.275803000555652	0.906398543312676
"TRINITY_DN26668_c0_g1_i1"	-0.0215840819068448	-0.46733494693168	0.044155754869812	0.786967878935133	-0.136139501901625	0.0869186742009611
"TRINITY_DN26732_c0_g1_i1"	0.433110130659905	-0.624926473141285	-0.523464944984242	-0.225749633953554	0.321113838159056	0.853611122153179
"TRINITY_DN26704_c0_g1_i1"	0.300882523791392	-0.500958792838376	-0.287961262454323	-0.134912370973111	-0.0147085023375264	0.753174484623016
"TRINITY_DN26687_c3_g1_i1"	0.316672463629055	-0.845023442988003	-0.622284166801599	-0.174873468989599	0.321652808781517	0.909101355439497
"TRINITY_DN26695_c0_g1_i1"	0.309565942720864	-0.768417601426307	-0.666531453654846	-0.298201879890012	0.272625952827694	0.963498080575028
"TRINITY_DN26702_c0_g1_i1"	0.359863537327654	-0.806060906398788	-0.796058760293581	-0.220390162272428	0.55125763871545	0.86236201042355
"TRINITY_DN26674_c3_g1_i1"	0.307421632294835	-0.742610208968563	-0.709585065966884	-0.0837111104604178	0.41851644375884	0.701778435548318
"TRINITY_DN10326_c3_g1_i1"	-0.622147769584792	0.850018684434915	0.562183783457874	0.0891998685276982	-0.467873829500537	-0.740448923412006
"TRINITY_DN10326_c1_g1_i2"	0.381377247751931	-0.746030919867616	-0.698108950227288	-0.310024227041231	0.378559871163126	0.875173822135966
"TRINITY_DN10307_c1_g1_i2"	0.361148022773832	-0.600645596713722	-0.245229050955279	0.148449940867683	0.451105009072615	0.372255273866136
"TRINITY_DN10305_c3_g1_i1"	-0.0893833923751888	0.480920771088852	0.193830555848519	-0.163035227006659	-0.209399806047836	-0.555342876566709
"TRINITY_DN10382_c1_g2_i1"	-0.141286559668211	0.367360215303738	0.582591996506413	-0.168225825745884	-0.271427542194847	-0.19150697425448
"TRINITY_DN10382_c1_g2_i2"	0.348479074195463	-0.744912267738519	-0.649563824479815	-0.191657537058521	0.252067067522209	0.829194079327265
"TRINITY_DN10382_c0_g1_i1"	0.184469534294565	-0.465452301875505	-0.449828070238893	-0.205514709022726	0.286268659923858	0.751289374807243
"TRINITY_DN10382_c1_g1_i3"	0.193978680415386	0.136391195308961	-0.521898929252394	-0.367466273648749	0.188775634360973	0.0585787044421048
"TRINITY_DN10385_c0_g1_i4"	0.434673008895545	-0.832780798676476	-0.795198252553342	-0.231755461148733	0.274794404279376	0.865701792257562
"TRINITY_DN10306_c1_g2_i3"	-0.051227970517657	0.0941718038762015	0.45671681549604	0.309080902910221	-0.682198988692315	-0.073209617840098
"TRINITY_DN10388_c0_g2_i1"	-0.37709083010958	0.582489164227854	0.772397209935377	-0.0570658954259835	-0.383082330300738	-0.545483422895282
"TRINITY_DN10388_c0_g2_i2"	-0.0985408161204038	0.0873743582850222	0.403534640554328	0.156397546915524	-0.164396978672278	-0.162881369894051
"TRINITY_DN10388_c0_g1_i1"	-0.397414587793387	0.676159398097368	0.867272028385245	0.14158926972327	-0.438114087453183	-0.576856617605851
"TRINITY_DN10388_c0_g1_i2"	0.203954638994461	-0.226976466194484	-0.593146682683158	-0.297770235383318	0.260703832107624	0.158693434500329
"TRINITY_DN10317_c0_g1_i4"	0.416844763717893	-0.515054190021209	-0.81169657247229	-0.241184281056994	0.0932542261166478	0.738479257662211
"TRINITY_DN10381_c0_g1_i1"	0.0831959293066046	-0.610255594526541	-0.542612841936946	-0.160336052535839	0.182343090744932	0.787108807991116
"TRINITY_DN10301_c1_g2_i1"	0.251371236526208	-0.754274746062129	-0.554992307430732	-0.104842433916938	0.56711509149827	0.701691737251206
"TRINITY_DN10301_c0_g1_i1"	0.0951620792481313	0.0421271811513942	0.524027002994303	0.445059593238267	-0.176185358626427	-0.304605354941424
"TRINITY_DN10353_c0_g1_i1"	0.474490628021546	-0.504804620864581	-0.368039787354346	-0.188368546745376	-0.0458576690947514	0.780875141510928
"TRINITY_DN10353_c0_g1_i2"	0.364791288097506	-0.580218695051385	-0.382830236536326	-0.145577571610878	0.176322218724378	0.875237924382423
"TRINITY_DN10310_c0_g1_i5"	-0.159803338484618	0.830619869398872	0.659150558696274	-0.0409192433880628	-0.365308413054489	-0.696914033053394
"TRINITY_DN10400_c2_g1_i1"	-0.307326242240347	0.449288972483931	0.878130579512053	0.209918899495958	-0.263369787314924	-0.487278046058582
"TRINITY_DN10400_c1_g1_i2"	-0.382903601650845	0.713232618176132	0.917743194586632	0.093880708204384	-0.347506138862294	-0.704515763125481
"TRINITY_DN10400_c2_g2_i1"	-0.288690121920711	0.177822052141167	0.661289472880799	0.193990336891431	-0.0995780954672835	-0.0534130321264118
"TRINITY_DN10345_c2_g1_i1"	0.0556816575127159	0.193013287519051	-0.294113038021145	-0.402862008279748	-0.075185764917597	-0.0518166315766802
"TRINITY_DN10335_c3_g1_i1"	0.158901314890495	-0.159559260928297	-0.471421148602387	-0.563127680450569	0.201788201633674	0.312889332943585
"TRINITY_DN10302_c1_g1_i1"	0.0998907908578014	-0.822226584123702	-0.487074339259355	0.0484352238518275	0.358877189808318	0.823782187179033
"TRINITY_DN10370_c4_g1_i1"	-0.0961851867387526	0.458020094921515	0.658001649535943	0.344823581265089	-0.474763007591398	-0.581987830942026
"TRINITY_DN10370_c0_g1_i2"	0.0142126683046523	0.588016223977358	0.741692319844101	0.0908814983069688	-0.505817093446505	-0.511770310573882
"TRINITY_DN10370_c0_g1_i3"	0.175093043054454	0.181520693738859	0.455392907778972	0.500083128615581	-0.613316683658859	-0.142115631733505
"TRINITY_DN10370_c0_g1_i4"	0.164649597088999	0.269054901632883	0.125125367630842	-0.270657884610127	-0.335297872461617	0.14980894985039
"TRINITY_DN10387_c0_g3_i1"	-0.577288938612875	0.537773930168993	0.831881051053622	0.269540598647303	-0.248232961842344	-0.500369268328016
"TRINITY_DN10387_c0_g2_i1"	-0.39622803036971	0.409856081999569	0.350150824614718	0.197091159442861	-0.0936803275964333	-0.459438456476615
"TRINITY_DN10362_c0_g1_i1"	0.431923487336674	-0.814007876232873	-0.779764698785426	-0.240780810733841	0.198304513110715	0.887409493721271
"TRINITY_DN17688_c3_g1_i2"	0.322092143915333	-0.869637786064915	-0.639762289767394	-0.106477417394183	0.353537701492218	0.867430292249299
"TRINITY_DN17633_c1_g1_i1"	-0.322979493608349	0.746369512373581	0.542831573069517	0.0312001245016351	-0.231967821114183	-0.518863594435387
"TRINITY_DN17692_c4_g1_i1"	-0.34101334637919	0.702513045713557	0.847237876246376	0.132158785089384	-0.396923223897745	-0.617562602967633
"TRINITY_DN17618_c0_g1_i2"	-0.323097793788942	0.502439712598828	0.766507923983674	0.304807568868903	-0.246596235456596	-0.613355360304526
"TRINITY_DN17618_c0_g1_i3"	-0.251291923774726	0.274482033386554	0.755120466467027	0.353725350742467	0.0995174839319145	-0.388594048832198
"TRINITY_DN17639_c0_g2_i1"	0.130043009986562	-0.0148223429363427	-0.0896281804788933	-0.295585923601616	0.237666190011067	0.40171043393052
"TRINITY_DN17711_c0_g1_i2"	0.990303943151086	-0.39304292304711	-0.421961314410509	-0.162160213291072	0.14020129375313	0.35616130767019
"TRINITY_DN17711_c0_g1_i5"	0.986287525674065	-0.37459172075205	-0.376317376640858	-0.192423783522861	0.0904200563030689	0.369370124661331
"TRINITY_DN17711_c0_g1_i6"	0.98083482677012	-0.389646825802553	-0.424938805196721	-0.138573259057842	0.12029702350267	0.33686978795704
"TRINITY_DN17643_c0_g1_i1"	0.442399532344208	-0.774822562247229	-0.829821216006508	-0.291152314597623	0.53310140975425	0.633176095574818
"TRINITY_DN17698_c0_g1_i1"	0.400323908986083	-0.606607250584428	-0.594488606798821	0.0114360693244333	0.283513771931336	0.322233011459771
"TRINITY_DN17667_c0_g1_i1"	0.321111257946383	-0.755981707953775	-0.62034815224112	-0.199960164862738	0.393745904987036	0.907817920384821
"TRINITY_DN17628_c0_g1_i5"	-0.368905918608235	0.940338918710106	0.523146497117531	-0.21774218976838	-0.483618899701386	-0.696449381549832
"TRINITY_DN17685_c0_g1_i1"	0.435685058056923	-0.411395687446806	-0.205960705195235	0.113640573673761	-0.213728156570909	0.665333223519673
"TRINITY_DN17685_c0_g1_i3"	0.375507159148724	-0.726584011805739	-0.505846593358826	-0.182190946408026	0.202471778979909	0.957871174796721
"TRINITY_DN17645_c0_g1_i1"	-0.573577633327441	0.605565968259484	0.459162879104545	0.0320821087575843	-0.0887941937145056	-0.640987203848727
"TRINITY_DN17645_c0_g2_i1"	-0.438439895805689	0.885114191673493	0.514510067455701	-0.133726005318322	-0.371371480086372	-0.780476831738361
"TRINITY_DN17701_c0_g1_i1"	0.341719283893101	-0.81438277041012	-0.668396990088102	-0.241765109928712	0.269231306727952	0.909591819849412
"TRINITY_DN34939_c0_g1_i1"	-0.476753060137658	0.583994132581126	0.924562664774261	0.317111449354712	-0.595563709066237	-0.555914782487637
"TRINITY_DN35026_c0_g1_i1"	0.216355523719415	-0.473579891891972	-0.266818794034326	-0.0578554575142294	0.0438278906246418	0.79404393897577
"TRINITY_DN35023_c0_g1_i1"	-0.403801409689523	0.675905847325183	0.887645361989004	0.355562188991338	-0.577367486562746	-0.646378993804775
"TRINITY_DN34998_c0_g1_i1"	0.389187007998015	0.286276296731325	0.474934642194879	0.214798871312704	-0.136836508063026	-0.351966280821805
"TRINITY_DN25887_c0_g1_i1"	0.325252144525396	-0.722467280695407	-0.481989715801918	-0.00166971132850705	0.332795979840512	0.856358780296884
"TRINITY_DN25900_c0_g1_i1"	0.214397400582021	-0.435636247903178	-0.390048187354769	-0.406246932113182	0.854947104690614	0.303022047097967
"TRINITY_DN25870_c0_g1_i1"	0.159941119384955	-0.440695910835546	-0.377736869299843	-0.223677717065678	0.948666899151863	0.340010586764987
"TRINITY_DN25927_c0_g1_i1"	0.417723198300081	-0.757860914433403	-0.806801337615474	-0.284050989567833	0.261742110013988	0.852266665942848
"TRINITY_DN25914_c0_g1_i1"	0.422366932471196	-0.635660829002115	-0.498421251507834	-0.162181471166123	0.338203958706538	0.820827224940993
"TRINITY_DN25947_c0_g1_i1"	-0.543869124081949	0.510255904153032	0.921387047416949	0.285427059204144	-0.330785630208748	-0.534685462422189
"TRINITY_DN3596_c0_g1_i11"	-0.237191367400546	-0.232640308998113	0.250598575433316	0.177410572690312	0.229543002770208	0.279871942078149
"TRINITY_DN3596_c0_g1_i12"	0.107735143511178	-0.659376996694397	-0.620070086022624	-0.196454211282514	0.357987377276979	0.816746144415037
"TRINITY_DN3596_c0_g1_i14"	-0.368985242532677	0.746284297810144	0.574757167172765	0.123573377075458	-0.427756295286251	-0.72757134650706
"TRINITY_DN3596_c0_g1_i15"	-0.13370316843491	0.463645201303521	0.503106074354935	-0.339698925061081	-0.220823604101607	-0.193260862382589
"TRINITY_DN3596_c0_g1_i2"	-0.0665692083457737	0.575484823030158	0.155185093357847	-0.177216570274145	-0.257108389194676	-0.648221417792882
"TRINITY_DN3596_c0_g1_i3"	-0.145153703307031	0.511359662290558	0.152409863695249	-0.00575076894847187	-0.185506110723816	-0.474418328283711
"TRINITY_DN3596_c0_g1_i8"	-0.0592653395111442	0.615050141109019	0.199443130832711	-0.392435536158859	-0.488626254443289	-0.264280990141753
"TRINITY_DN3510_c0_g1_i1"	-0.473792431496138	0.683408018392438	0.779983206591083	-0.0322288100421954	-0.273382222828801	-0.593517415207278
"TRINITY_DN3533_c1_g4_i1"	0.308457705102968	-0.183009512034747	-0.422022869946704	0.0111954853162964	-0.101379521480753	0.132618914129031
"TRINITY_DN3569_c0_g1_i1"	0.349070580250152	-0.647176890528117	-0.408028046447765	-0.102934597295204	0.327296104817212	0.865662260972806
"TRINITY_DN3576_c0_g1_i1"	0.308611643654168	-0.711358206010691	-0.535116509788984	-0.150499124394773	0.45103591877678	0.865291226381309
"TRINITY_DN3531_c1_g1_i1"	0.358148915782691	-0.590374769820413	-0.353484668098644	0.0521315527453238	0.0170394892217695	0.807864798036145
"TRINITY_DN3531_c0_g1_i1"	0.167305766757847	-0.474843827199425	-0.190395429822403	0.0222766165620005	0.0558525991369471	0.773699056684354
"TRINITY_DN3552_c0_g1_i5"	0.495035767011528	-0.485434118800863	-0.522348628822284	-0.097329053829591	-0.063793427513332	0.730651730998022
"TRINITY_DN3512_c0_g1_i3"	0.312217109821198	-0.805545796918219	-0.618816858041355	-0.0692815211184551	0.181541263127439	0.931897240211425
"TRINITY_DN3558_c0_g2_i1"	-0.375283857773541	0.910591424843805	0.585562921453559	-0.146248003936815	-0.508734453878779	-0.693810623106112
"TRINITY_DN3563_c0_g1_i3"	-0.369223404641016	0.829775529837784	0.806968190665437	0.110028427554781	-0.45990792273948	-0.737178973562075
"TRINITY_DN3563_c0_g1_i4"	-0.674894086585222	0.795062914978012	0.637909210558872	0.0161343580751923	-0.244961034347366	-0.728269827272993
"TRINITY_DN3563_c0_g1_i7"	-0.440864088985155	0.879561673964006	0.464722918600468	-0.194668116643415	-0.421259882146552	-0.720050210907215
"TRINITY_DN3563_c0_g1_i8"	-0.425022028288958	0.896367865682119	0.809744331545628	0.0435753755705535	-0.470330796513364	-0.779404266935804
"TRINITY_DN3530_c0_g1_i1"	0.324275612279903	-0.367257113792606	-0.230808459069047	-0.154345420783708	-0.0187611564772725	0.662349725314715
"TRINITY_DN3530_c0_g2_i1"	-0.140096830095171	0.419777442500414	0.774281404228254	0.380429501794986	-0.316682636793054	-0.53063013401453
"TRINITY_DN3525_c0_g1_i1"	0.39210876578177	-0.782831517307231	-0.695652387686919	-0.31863135116287	0.245705337382508	0.965217705659088
"TRINITY_DN3509_c0_g1_i2"	-0.328979574172127	0.715074954836255	0.794261563086016	0.0637122039801073	-0.456041542706141	-0.619099154566151
"TRINITY_DN3535_c0_g1_i2"	0.402518535951196	-0.72653964876662	-0.61536967115182	-0.273178068535463	0.22062222603004	0.964283673497015
"TRINITY_DN3594_c0_g1_i1"	0.167809989939541	-0.431679708434391	-0.161195705485989	0.041604318490563	-0.00724185186963866	0.730539583580821
"TRINITY_DN3554_c0_g1_i1"	0.339036766630059	0.120330333039013	-0.104274125721871	-0.296906989303538	0.108240483340527	-0.0492575790259394
"TRINITY_DN3554_c0_g1_i2"	0.412500892813352	-0.590720608149971	-0.60545623211173	-0.342765186301915	0.208967993115038	0.627254608083596
"TRINITY_DN3554_c0_g1_i3"	0.321494131546896	-0.847439893985945	-0.594060491907783	-0.194740588469242	0.264777708388268	0.954029708198282
"TRINITY_DN3543_c0_g1_i1"	0.251143293927832	-0.442138863475442	-0.226034312747789	-0.0956253683331212	0.0663339322727038	0.778652817105691
"TRINITY_DN3538_c0_g1_i1"	0.0235274120443059	-0.182207588293591	-0.39250422257982	-0.0238979746186881	0.128760244230349	0.0327930946470297
"TRINITY_DN3516_c0_g1_i1"	0.355557907521474	-0.682390813473467	-0.405704274842152	-0.124477752728386	0.319619773368759	0.861157602450028
"TRINITY_DN3500_c0_g1_i1"	0.348573699896497	-0.783908943662255	-0.69668768343398	-0.295247941359213	0.267764755505303	0.9393725216044
"TRINITY_DN3593_c0_g1_i12"	0.540968619903552	-0.582054161101237	-0.561783923464997	0.068753752747147	0.0100830013987529	0.528907478444591
"TRINITY_DN3593_c0_g1_i14"	0.296698824281339	-0.711009004523907	-0.519061944567725	-0.250059317145014	0.251327915206513	0.950534546409119
"TRINITY_DN3593_c0_g1_i15"	0.14374863995021	-0.532445670698515	-0.318075990349468	0.0214651517213228	0.156261251841856	0.758732682477083
"TRINITY_DN3593_c0_g1_i17"	0.156613253873673	-0.55084418531435	-0.12629495926094	0.0958221656350244	0.228681082865113	0.741812444677855
