"kMEblack"	"kMEbrown"	"kMEgreen"	"kMEgrey"	"kMEpink"	"kMEyellow"
"TRINITY_DN3319_c0_g1_i1"	0.469266642979595	0.925254550421085	0.244614163031628	-0.256753216299031	-0.0827437659473834	-0.489954104995585
"TRINITY_DN3323_c0_g1_i1"	0.351452236625379	0.978906635015881	0.376342482249962	-0.252165007685169	-0.159174989612875	-0.34947312727157
"TRINITY_DN3367_c0_g1_i1"	0.332691462754164	0.947936685254311	0.391041356223508	-0.419395855761348	-0.1385505013864	-0.369587325145289
"TRINITY_DN3340_c0_g1_i1"	-0.135672564247897	0.726927484905526	0.338842927187194	-0.394035597475486	-0.346575545796646	-0.000416295532974387
"TRINITY_DN3337_c0_g1_i1"	-0.902569917972495	-0.200540581380966	0.528885475551513	0.34832863049359	-0.700199898102706	0.938304024913517
"TRINITY_DN3356_c0_g1_i1"	0.087359360954636	0.876723967328853	0.375880431106061	-0.146349321145686	-0.369316819535205	-0.0715885847786898
"TRINITY_DN3338_c0_g1_i1"	0.229269127319117	0.92859612353698	0.37184137756117	-0.460473752144031	-0.0837519179657799	-0.344350669313728
"TRINITY_DN3308_c0_g1_i1"	-0.318211785124571	0.715301647506131	0.916827272553287	-0.0382905265656467	-0.544147378599985	0.308955127710156
"TRINITY_DN2485_c0_g1_i1"	0.336328509299156	0.9510804045463	0.369327604926422	-0.399111537592914	-0.0958330440840486	-0.36715355646592
"TRINITY_DN2487_c0_g1_i1"	0.380896596015647	0.96927840635642	0.351305178195439	-0.295221833235384	-0.0764550661877772	-0.424725108922906
"TRINITY_DN2445_c0_g1_i1"	0.295275571540867	0.975693181895119	0.411164631779727	-0.253365126008136	-0.247518770750525	-0.279828434349792
"TRINITY_DN1596_c0_g1_i1"	0.361288886532683	0.941655081531752	0.364471904914496	-0.1168806695555	-0.215329170840427	-0.304586068893657
"TRINITY_DN1583_c0_g1_i1"	0.343944580224137	0.94258691387209	0.367413128320879	-0.264542888080727	-0.145129723626437	-0.326133944281883
"TRINITY_DN1563_c0_g1_i1"	0.290771890210691	0.959288111458536	0.405385928936575	-0.489091911894159	-0.156532643454091	-0.324527909456477
"TRINITY_DN1579_c0_g1_i1"	-0.0463718946206482	0.875136321099341	0.725346854531277	-0.216508477484446	-0.304527661437504	-0.0325455409243368
"TRINITY_DN1572_c0_g1_i1"	-0.0302384481154286	0.884097014666903	0.718768577526497	-0.201963093232273	-0.301684847117677	-0.0406311442235743
"TRINITY_DN1510_c0_g1_i1"	-0.738455364560832	-0.191841418176498	0.29351889153941	0.313231897481772	-0.605800998224173	0.804023559475976
"TRINITY_DN1510_c0_g1_i2"	-0.88857166957936	-0.314661463979029	0.406733697553446	0.409641727910118	-0.636516284048687	0.882570655250168
"TRINITY_DN1545_c0_g2_i1"	0.388246104989968	-0.300082160945995	-0.549000225691309	-0.0060177467639388	0.846536228931141	-0.486577778567523
"TRINITY_DN1532_c0_g1_i1"	-0.0720661929765375	0.885538433545466	0.788427137808602	-0.107517266481752	-0.484337123700671	0.0923519407914688
"TRINITY_DN4646_c0_g1_i1"	0.940792309073184	0.248037021627484	-0.497766299905831	-0.413019915989171	0.648782817317238	-0.913027279395749
"TRINITY_DN4683_c0_g1_i1"	-0.637234936749718	-0.0210727670954861	0.605520099630002	0.118347853257369	-0.819989688671508	0.756730268343412
"TRINITY_DN4677_c0_g1_i1"	-0.288162404640393	0.697991424243624	0.884868712889164	-0.202334247773274	-0.420354018565394	0.204551800265552
"TRINITY_DN4667_c0_g1_i1"	0.34008814642682	0.967692262611844	0.362168215920336	-0.20041611026481	-0.149288535655445	-0.335604955997192
"TRINITY_DN4698_c0_g1_i1"	-0.153433750794625	0.718325353968967	0.352286760246466	-0.327329806168238	-0.417952357418413	0.042138760346398
"TRINITY_DN4685_c0_g1_i1"	0.0669403172674899	0.7849250906131	0.320737684245709	-0.217597143900834	-0.463158054105481	-0.00133515473908768
"TRINITY_DN1812_c0_g1_i1"	-0.876914559738278	-0.247906710140408	0.344920080926075	0.268121825207728	-0.520950114825797	0.820816587721437
"TRINITY_DN1833_c0_g1_i1"	0.282504934458933	0.975255835896323	0.419344021493528	-0.426627204310219	-0.203328844497491	-0.322962665225702
"TRINITY_DN1823_c0_g1_i1"	-0.124529915951571	0.737029580177827	0.361239588114921	-0.3400156518152	-0.416539075623003	0.0316123853082139
"TRINITY_DN1800_c0_g1_i2"	-0.410016796633809	0.747652849804948	0.844877606796754	-0.173207415367768	-0.620009931213489	0.330598801749741
"TRINITY_DN1052_c0_g1_i1"	0.348525807370978	0.954217213655232	0.370789007647758	-0.299960757796889	-0.13046660832198	-0.342148026653371
"TRINITY_DN1082_c1_g1_i1"	0.131579767730505	0.847984627290192	0.411036910485072	-0.307338898751896	-0.390921706811365	-0.15920254607504
"TRINITY_DN1070_c0_g1_i1"	0.334140950841254	0.971723941650871	0.377541274022483	-0.175735062254145	-0.201412742930939	-0.332462144406084
"TRINITY_DN1075_c0_g1_i1"	0.0855265388303388	0.902342536313913	0.38597016609174	-0.190019683786015	-0.381447431979312	-0.121919936549905
"TRINITY_DN1061_c1_g1_i1"	0.339047833074491	0.971061824906794	0.365325008358089	-0.179036968366168	-0.161049396619941	-0.333440933608635
"TRINITY_DN1059_c0_g1_i1"	0.204088993013377	0.728152558425176	0.259781349186317	-0.573882513750127	-0.153670955456138	-0.268352115543568
"TRINITY_DN1079_c0_g1_i1"	0.288673343260557	0.948121693376118	0.394102912136303	-0.498937063775496	-0.222617219039985	-0.316818423662385
"TRINITY_DN1023_c0_g1_i1"	0.338421908012852	0.96590477864261	0.366455106708784	-0.207815427399271	-0.169063192045677	-0.330054850430954
"TRINITY_DN373_c0_g1_i1"	0.317326683893388	0.975543184926101	0.401320571745208	-0.320474668850981	-0.193801533057737	-0.300305289858091
"TRINITY_DN336_c0_g1_i1"	0.386769865461024	0.967424396950948	0.346696715495823	-0.206087400279038	-0.102435110345219	-0.399612922869812
"TRINITY_DN397_c0_g1_i1"	0.331032480421598	0.964859211792035	0.372880163960673	-0.137916947051461	-0.207001822052853	-0.324850322850852
"TRINITY_DN387_c0_g1_i1"	-0.707790196497508	-0.119604074485501	0.565502848854043	0.173866701041562	-0.388345941881263	0.772642740105054
"TRINITY_DN387_c0_g2_i1"	-0.646160874968872	0.293801179514728	0.71576142486389	-0.0206879441395716	-0.555359653603238	0.668023730059685
"TRINITY_DN351_c0_g1_i1"	0.263448948489531	0.961232923384355	0.394886636386624	-0.475673563106421	-0.120621453943574	-0.340957686281814
"TRINITY_DN321_c0_g1_i4"	0.143009018170588	0.782846505515948	0.346679452936793	-0.55223259953965	-0.143588179023	-0.280636085444345
"TRINITY_DN393_c0_g2_i1"	0.272115435447038	0.973787973080303	0.414510718871361	-0.410529251068612	-0.193931233338435	-0.328281049270178
"TRINITY_DN354_c0_g1_i2"	-0.849690586410737	-0.331479004099884	0.478982938962016	0.432114576396159	-0.49873624408321	0.901126529831583
"TRINITY_DN350_c0_g1_i2"	0.312368525350422	0.948731546087734	0.35652713465711	-0.394565913019948	-0.0757715973427299	-0.391536033980747
"TRINITY_DN389_c0_g2_i1"	-0.420662021259016	-0.0155734338319065	0.378684009904054	-0.155487646558703	-0.138328755658944	0.40247506941337
"TRINITY_DN320_c0_g1_i2"	-0.671987052846956	0.450248899664514	0.950141664041077	0.199979201814845	-0.800858579382485	0.708032013606556
"TRINITY_DN320_c0_g1_i1"	-0.639878795938385	0.480485329911777	0.928837822495764	0.120268454487312	-0.722526982435576	0.642343793547257
"TRINITY_DN331_c0_g1_i1"	0.29512568175931	0.987253591369724	0.420207925116764	-0.328191801085903	-0.235329720481372	-0.299181099482651
"TRINITY_DN4971_c0_g1_i1"	0.239007668075082	0.945626306745861	0.387518399155058	-0.492672783567387	-0.110169419330515	-0.342699360568402
"TRINITY_DN4943_c0_g1_i1"	0.336657690217361	0.952569001598095	0.351120623862028	-0.213988964557846	-0.12959792050085	-0.336655211725928
"TRINITY_DN4928_c0_g1_i1"	-0.730003506365343	-0.117941521064698	0.627614803691119	0.249093543894069	-0.82906957787064	0.85618147719127
"TRINITY_DN4963_c0_g1_i1"	0.0709143830488292	0.809267510110742	0.345708468321775	-0.0655186140959963	-0.399455707657385	-0.0395778460058366
"TRINITY_DN4910_c0_g1_i1"	0.438728254177753	0.887089001938979	0.261549500642325	-0.215511813467318	-0.0358166174814978	-0.438053729376897
"TRINITY_DN4939_c0_g1_i1"	-0.830706717477278	-0.28339439312163	0.561277307993884	0.55165709346349	-0.624194413223623	0.821590760528716
"TRINITY_DN4925_c0_g1_i1"	0.286906547865957	0.949391063425196	0.395023799916379	-0.20085308457025	-0.235730138065363	-0.261786887101638
"TRINITY_DN4901_c0_g1_i1"	-0.148308459146655	0.8003625324628	0.80513399975837	-0.0627066237007721	-0.543309439011095	0.194525089085577
"TRINITY_DN4982_c0_g1_i1"	0.29121257848529	0.980593665626277	0.401963734090522	-0.366438754183394	-0.175876692873511	-0.310351799384519
"TRINITY_DN5033_c0_g1_i1"	-0.158723948530802	0.836843614147256	0.810023588254039	-0.250309125611043	-0.382919527231353	0.0934694485001992
"TRINITY_DN5050_c0_g1_i1"	-0.0195482226183584	0.901260155420916	0.7464859947931	-0.0948741595691552	-0.470441043992716	0.0561500498220046
"TRINITY_DN5024_c0_g1_i1"	-0.827133397412818	-0.28100563933066	0.320549844981708	0.448142025466894	-0.635091415913236	0.853963797341903
"TRINITY_DN5074_c0_g1_i1"	0.339311579423318	0.930563200926622	0.324749437089339	-0.392351429565012	-0.0525375644718754	-0.385137813365703
"TRINITY_DN5062_c0_g1_i1"	0.148592278637687	0.802385889679508	0.350285663110263	-0.51618725079413	-0.148310304157002	-0.291023027147104
"TRINITY_DN5052_c0_g1_i1"	-0.154012366242707	0.792193967771829	0.832266769400731	-0.115833612017307	-0.567672075689581	0.166969332168636
"TRINITY_DN5040_c0_g1_i1"	0.32720008880077	0.979680795419633	0.385363428183642	-0.211829197037677	-0.200650704667654	-0.334904492865531
"TRINITY_DN5079_c0_g1_i1"	0.374698480373145	0.958089422511579	0.341569749693262	-0.188489987665424	-0.107944100568583	-0.386886644013605
"TRINITY_DN5075_c0_g1_i1"	0.260742061003886	0.932971162477645	0.375281371965469	-0.252988427628537	-0.191805157050877	-0.273811331579174
"TRINITY_DN795_c1_g1_i1"	-0.667223466937554	0.39741646691889	0.928528602120878	0.237123925781504	-0.837559454912108	0.723735097720793
"TRINITY_DN795_c0_g1_i1"	-0.439240901144026	0.61028641778868	0.879181322269672	-0.0532569985498951	-0.727176398691259	0.428652676433252
"TRINITY_DN753_c0_g2_i1"	-0.716580276526711	-0.282976941196228	0.442001002767715	0.264065776345349	-0.749507360263684	0.846670044512275
"TRINITY_DN797_c0_g1_i1"	0.302573575058627	0.973765337542744	0.412446058110608	-0.257736460936354	-0.256445446574315	-0.290172915530931
"TRINITY_DN712_c0_g1_i1"	0.346395192313883	0.929453999389916	0.339615118601036	-0.321377223026546	-0.0744246232144073	-0.388342334159575
"TRINITY_DN756_c0_g2_i1"	-0.677890915811132	-0.124124142668274	0.424889349944638	0.247626974259289	-0.428627650171271	0.682986127661018
"TRINITY_DN756_c0_g1_i1"	-0.461467287998444	0.595751062355311	0.727463989438417	-0.0594004673255972	-0.455594781172162	0.372371997421129
"TRINITY_DN728_c0_g1_i1"	0.33143531320541	0.817695673529468	0.265516902432775	-0.492472279771675	-0.130579324894524	-0.349092339292001
"TRINITY_DN2256_c0_g1_i1"	0.308923569492587	0.878366790891082	0.355913123144684	-0.207382839216943	-0.200009402251585	-0.274471654672283
"TRINITY_DN2292_c0_g1_i1"	0.391186440997203	0.903864897743686	0.318852034563855	-0.0398458977064713	-0.274494485421774	-0.327100186229927
"TRINITY_DN2238_c0_g1_i1"	0.903828467325471	0.437193005447715	-0.37169007933089	-0.288479478887599	0.477695173903249	-0.853246295633759
"TRINITY_DN2241_c1_g1_i1"	-0.434758008662881	0.542439347813123	0.963514796898199	-0.000922549299295361	-0.514893946409009	0.433042122007955
"TRINITY_DN2241_c0_g1_i1"	-0.674720531686578	0.34815215046214	0.901923128587599	0.349683914942181	-0.782492616398513	0.709196310566226
"TRINITY_DN2241_c0_g1_i2"	-0.540126781375001	0.591228829970817	0.952224675421153	0.0152560135769604	-0.715944002262334	0.545112319702915
"TRINITY_DN2225_c0_g1_i1"	0.304296479447373	0.980187572079678	0.402588746476185	-0.365266302323683	-0.178413160893124	-0.313783591404811
"TRINITY_DN2252_c0_g1_i1"	-0.171291187988475	0.850090771875745	0.698714371539603	0.0845021278416312	-0.580257419187784	0.205595434468541
"TRINITY_DN1393_c0_g1_i1"	0.439117937027185	-0.207269578596358	-0.521508864439146	-0.0798657314714709	0.924332898108256	-0.556519841516783
"TRINITY_DN1373_c0_g1_i1"	0.286562029523232	0.964409812534035	0.40293677021217	-0.479282342062606	-0.146425226446871	-0.331745298541219
"TRINITY_DN1344_c0_g1_i1"	-0.00261338052885083	0.920860035680808	0.710305095393342	-0.316263646883331	-0.377450730991233	-0.0452013405978525
"TRINITY_DN1319_c0_g1_i1"	0.103903069429547	0.924329058227882	0.632943445280142	-0.141220615794934	-0.408601552812766	-0.116855069562142
"TRINITY_DN1316_c0_g1_i1"	0.413930761599312	0.444513837867153	-0.233584688072073	-0.297747595869954	-0.0411611752525568	-0.39687280559067
"TRINITY_DN1376_c0_g1_i1"	-0.272646571273153	0.725408494709992	0.892936467785682	-0.176217924490513	-0.451470616799754	0.242912948077745
"TRINITY_DN4439_c0_g1_i1"	0.321886520912243	0.965790474417107	0.385162949739325	-0.338701947650739	-0.157007125572073	-0.365209390113828
"TRINITY_DN4440_c0_g1_i1"	0.343821634389769	0.982692474234383	0.376910512756859	-0.237765569431767	-0.162458862358718	-0.344015651320015
"TRINITY_DN4455_c0_g1_i1"	0.0175644597268578	0.853341220388721	0.392769884368128	-0.131868478211937	-0.465821143752523	-0.0152795967174213
"TRINITY_DN4450_c0_g1_i1"	0.28801048775329	0.976447539561795	0.401977426919709	-0.385193707984781	-0.174758210749499	-0.307866508295152
"TRINITY_DN4476_c0_g1_i1"	0.741645738271783	-0.26488192708609	-0.707406159453963	-0.136566417776122	0.932832087582114	-0.776184259070361
"TRINITY_DN4490_c0_g1_i1"	0.242167799382074	0.959770691473451	0.403904813778767	-0.433752839816029	-0.158622076042264	-0.332401674243658
"TRINITY_DN4467_c0_g1_i1"	0.394969641382399	0.957337321678196	0.350767698475984	-0.213132728427862	-0.123865700475678	-0.376156273642222
"TRINITY_DN4457_c0_g1_i1"	0.317726112142749	0.957700766732082	0.361968626197515	-0.3579171358226	-0.09494665652374	-0.388626173233296
"TRINITY_DN1685_c0_g1_i1"	0.340993805116048	0.958986301856191	0.362721755600364	-0.12759206540382	-0.187925350962017	-0.337322676677154
"TRINITY_DN1674_c0_g1_i1"	0.14095539418748	0.903706349191743	0.374869474674937	-0.12333676089759	-0.353357863205747	-0.147342241824195
"TRINITY_DN1679_c0_g1_i1"	0.0654177397715613	0.85583712403123	0.38154905765354	-0.123396088566209	-0.409147966719629	-0.0617833572308772
"TRINITY_DN1654_c0_g1_i1"	0.341463974902235	0.929339839627303	0.38202626537148	-0.35869078634777	-0.159811662913501	-0.365391732824085
"TRINITY_DN1651_c0_g1_i1"	0.289991602053076	0.953389172685226	0.390857411668703	-0.46325583238807	-0.124888772042342	-0.333741088212857
"TRINITY_DN1606_c0_g1_i1"	0.598229803326794	0.00150564257937009	-0.460562972445308	-0.303976048083055	0.852921581761853	-0.723882348584263
