"kMEblack"	"kMEbrown"	"kMEmagenta"	"kMEred"	"kMEsalmon"	"kMEtan"	"kMEyellow"
"TRINITY_DN49623_c0_g1_i15"	0.780472633270601	-0.662256949042491	0.202257695318478	-0.438265105053806	-0.116684625275324	0.467703495806126	-0.727116159949011
"TRINITY_DN49617_c8_g1_i1"	0.397519266126314	-0.266503468697057	-0.148530716491138	-0.119729746259313	-0.199717232482859	0.215184702123062	-0.214767687289846
"TRINITY_DN49617_c5_g1_i1"	0.422604966022054	-0.331103602569411	0.212992557680874	-0.210539111326544	-0.0325057729039043	0.0983772972039826	-0.18697412894579
"TRINITY_DN1037_c0_g1_i19"	0.941078772138912	-0.672939536528716	0.229927494598958	-0.451163802520143	-0.137271803341994	0.352015550952226	-0.556746172067656
"TRINITY_DN1037_c0_g1_i1"	0.877616447779395	-0.579968233077594	0.303999380923513	-0.525408698038561	-0.0781363054408703	0.399929695610281	-0.697859567278452
"TRINITY_DN1037_c14_g1_i2"	0.860343095032036	-0.733778712773395	0.304120810967842	-0.472620153336519	0.055556432120567	0.506700077966905	-0.682493208845199
"TRINITY_DN1037_c1_g1_i16"	-0.581361933689419	0.810983597386654	-0.330552334135215	-0.0175234101489946	0.116827069200456	-0.30939773822168	0.600298602734472
"TRINITY_DN1037_c1_g1_i15"	-0.574705673514912	0.6297915527963	-0.297945980314014	0.136884073749991	-0.00202318701244242	-0.379808381375194	0.84532178199978
"TRINITY_DN1037_c1_g1_i11"	-0.255557447630775	0.411339030862816	-0.287174892000546	0.121877647380315	0.0844342283933883	-0.0464794567833211	0.501204622344848
"TRINITY_DN1028_c2_g8_i1"	-0.710385580671584	0.944762477991823	-0.344815939387433	0.0134689624920522	0.0700831448717717	-0.342023870589991	0.466169380973014
"TRINITY_DN1028_c4_g1_i1"	-0.739168277999561	0.874546483082276	-0.331363824731519	0.11141433341761	0.120754411501153	-0.410861811380745	0.616502833166244
"TRINITY_DN1028_c4_g1_i2"	-0.623738648133817	0.82905833236426	-0.468935465802165	0.0373135578572555	-0.0515562968378045	-0.367288360211673	0.711535227699423
"TRINITY_DN1028_c4_g1_i3"	-0.526759862756738	0.77012865402581	-0.399867599626811	0.0432607292334354	-0.0273005409914706	-0.339519019272937	0.680443380994846
"TRINITY_DN1028_c5_g1_i1"	-0.537511011112299	0.90462029512596	-0.349688361289601	-0.117506417535766	0.0770709107632156	-0.301698238653915	0.374264404743284
"TRINITY_DN1028_c2_g6_i2"	-0.714056004211367	0.973617187261334	-0.361567576906325	0.00694531244252515	0.091309958985105	-0.360768613637085	0.466052220499297
"TRINITY_DN1028_c2_g3_i3"	-0.77561193117369	0.974454057833646	-0.328341804826033	0.07889442275375	0.123247281963393	-0.322415020736098	0.515704218422282
"TRINITY_DN1028_c12_g1_i3"	-0.643534276463506	0.886981175109398	-0.246611860926548	0.0892874696817129	0.173189396900673	-0.236732764566929	0.410276529562841
"TRINITY_DN1028_c0_g4_i1"	0.146663173595977	-0.235787639858797	-0.324700743944263	0.241385700974827	-0.437902345080886	-0.00725692429394484	-0.110207579176815
"TRINITY_DN1028_c2_g2_i1"	-0.450459505183697	0.673551070933971	-0.386455475018622	-0.0136290263246377	0.0612430462685235	-0.14136684597975	0.511530109484026
"TRINITY_DN1070_c6_g1_i6"	0.379180248055612	-0.240916346956866	0.390600071877927	-0.138449701002719	0.0460838941486366	-0.0297680502640646	-0.320323504953511
"TRINITY_DN1038_c4_g1_i3"	0.784481933519932	-0.482953981785285	0.000660097488799444	-0.363346520569372	-0.287239719752584	0.400141725714793	-0.420427371721464
"TRINITY_DN1038_c140_g4_i1"	0.485630260152466	-0.427191284260649	-0.042517656989682	-0.0864967921601813	-0.110571241032428	0.0270857757651155	-0.390510202323357
"TRINITY_DN1038_c100_g1_i5"	0.65835503487153	-0.445690687763214	-0.121356513430449	-0.1396040353205	-0.300557537570343	0.144463150863563	-0.479561940298701
"TRINITY_DN1038_c100_g1_i4"	0.811224219215055	-0.624247457632374	0.188818539536446	-0.285979309794158	-0.188451517484168	0.137731496150367	-0.38402228346438
"TRINITY_DN1038_c259_g1_i1"	-0.65191920974327	0.915771821108391	-0.281554841788122	-0.0238776354205016	0.176846086566932	-0.174677307990359	0.319535244256767
"TRINITY_DN1038_c79_g1_i5"	0.852672572687649	-0.677612568537224	0.548704366979085	-0.556619722140733	0.241497608942663	0.373173792643076	-0.654232006819208
"TRINITY_DN1038_c5_g1_i1"	0.356374031702003	-0.440276819364934	-0.12358673926655	-0.0501321069033912	-0.388870825866187	0.264126588382017	-0.382885588245368
"TRINITY_DN1038_c5_g1_i2"	0.558884625598467	-0.427143177499621	-0.0476142008263424	-0.35142278004316	-0.253937806954398	0.356969258629361	-0.603493217975722
"TRINITY_DN1038_c1_g2_i17"	0.91387241677045	-0.706450803304926	0.270358064146103	-0.543905547401789	-0.156014486509404	0.314082016667412	-0.706429783066715
"TRINITY_DN1038_c18_g1_i12"	-0.399681898146112	0.626586054595509	-0.0747677262924947	0.0421316450450355	0.279422658799664	-0.405714335232191	0.275693257058856
"TRINITY_DN1038_c18_g1_i25"	-0.343018052943769	0.536570102203405	-0.135118783272406	-0.3070483587222	0.201018910835905	-0.270301546438948	0.32853753251565
"TRINITY_DN1038_c173_g1_i2"	0.212214901729866	-0.120651334715166	-0.0750623932511605	-0.160199098215459	-0.12657849235696	0.448111150512072	-0.19480929694541
"TRINITY_DN1038_c1_g1_i4"	0.468097252887078	-0.00461298994365422	0.203830293614885	-0.75983392250851	0.210845240187532	0.124281273111728	-0.471186275295823
"TRINITY_DN1038_c1_g1_i3"	-0.175889579016857	0.605819457424989	-0.0750784667801574	-0.43251523591658	0.297054553732792	-0.284098093167599	0.221775544609701
"TRINITY_DN1038_c2_g1_i24"	0.121430784588608	-0.0271609398088632	0.580019434480845	-0.435369872373828	0.246775824023568	0.133930889894261	-0.412833577328284
"TRINITY_DN1038_c2_g1_i16"	0.722988045498663	-0.571045548706646	0.683232663059683	-0.549443707385176	0.293355845751638	0.503141286849288	-0.604989916658833
"TRINITY_DN1038_c2_g1_i19"	0.386858814954446	-0.244633444464016	0.713984991322565	-0.561835424417423	0.381566393309651	0.259037475609682	-0.441171585644731
"TRINITY_DN1038_c2_g1_i35"	0.824870259142396	-0.766896153758985	0.568916516699901	-0.454303982747515	0.165517814264559	0.426788177106577	-0.577468503378936
"TRINITY_DN1038_c2_g1_i7"	0.5641367455928	-0.341887901045032	-0.316721367078786	-0.118636088874908	-0.400262664681514	-0.033082936533037	-0.33764229162337
"TRINITY_DN1038_c2_g1_i30"	0.722761736070355	-0.658206364563855	0.670580183937598	-0.505986512570404	0.13296149782132	0.407472664695269	-0.751461244064404
"TRINITY_DN1038_c123_g2_i3"	-0.579160742706046	0.730470318219641	-0.460548378949835	0.108559482658624	0.0596429998309981	-0.218355008638221	0.55102904264194
"TRINITY_DN1038_c258_g5_i1"	0.868253904611197	-0.695814533786038	0.5080520005437	-0.559238775577725	0.16572742704649	0.354599811391754	-0.6836466152413
"TRINITY_DN1038_c18_g2_i1"	-0.723152537123295	0.477415098443166	-0.412046315517652	0.743112854664742	-0.160143622316649	-0.439224940188184	0.272341226097742
"TRINITY_DN1086_c0_g1_i11"	0.584901691803229	-0.587204641403347	0.474414891517246	-0.0566798153821978	0.0992725430061437	0.10283659559964	-0.585093224468592
"TRINITY_DN1086_c12_g1_i7"	-0.63473633869147	0.134529945713995	-0.375485578671803	0.888820277177673	-0.144760670680541	-0.378785793750801	0.461022418577908
"TRINITY_DN1086_c12_g1_i5"	-0.483409235836844	0.0946943159513123	-0.00140898237282742	0.787367648271764	0.108931128432254	-0.418998796125897	0.420165699521708
"TRINITY_DN1086_c1_g1_i7"	0.887378743712327	-0.65162029419619	0.231850642038131	-0.402534315493086	-0.210230849701328	0.397617689125593	-0.555846954555413
"TRINITY_DN1086_c1_g1_i4"	0.807220312189617	-0.599933814785327	0.281214472175464	-0.423915389602433	-0.109990463569286	0.474591174458486	-0.506991512161527
"TRINITY_DN1086_c5_g1_i2"	0.783301942707694	-0.489156205415781	0.292507173543562	-0.414013073045617	-0.0569836846719679	0.214659276953449	-0.450209915847943
"TRINITY_DN1087_c1_g3_i1"	-0.198057317072933	0.51032705720084	0.0206533852237151	-0.287209535182217	-0.0721249413627374	-0.0224545675103413	-0.107504144529985
"TRINITY_DN1087_c3_g1_i6"	0.799370122312261	-0.548513788766008	0.0725229464266762	-0.334411862071629	-0.252961465148375	0.309751835814851	-0.410193489178021
"TRINITY_DN1087_c33_g1_i1"	0.345508144863759	-0.210528011522615	-0.20245069869726	-0.046355804002794	-0.250175648088993	-0.0484565549585655	-0.150418156777649
"TRINITY_DN1087_c33_g1_i4"	0.66958754446459	-0.638093522364105	0.327642876666593	-0.272565368879751	0.0483825230895647	0.23627349555805	-0.56332269936491
"TRINITY_DN1087_c1_g1_i1"	0.374606380636742	0.0132385704608931	0.288816015670928	-0.491449137215342	-0.106061636710685	0.345980126280732	-0.505245776930115
"TRINITY_DN1087_c1_g1_i2"	-0.0979509352622003	0.224789525685539	-0.39024002203922	-0.0178570933741095	-0.393020298786862	-0.233263374267391	-0.0556222057301993
"TRINITY_DN1046_c0_g1_i11"	0.840198232513793	-0.483148350259997	0.415560225573077	-0.668498622556912	-0.0260737348909954	0.474066110487829	-0.71748918261345
"TRINITY_DN1007_c0_g1_i4"	0.913750955476295	-0.630517830393804	0.105126253077676	-0.448520855290477	-0.229046903606882	0.312092818165616	-0.515172869880095
"TRINITY_DN1089_c5_g2_i2"	-0.594871817704937	0.884546343757092	-0.451672654029118	0.0888043500288638	-0.0292250020486588	-0.313997194837228	0.299653967711657
"TRINITY_DN1097_c0_g1_i6"	0.955329730409415	-0.713250903664937	0.23498045228495	-0.48694895158517	-0.147825928916372	0.362528763555644	-0.696742376182118
"TRINITY_DN1097_c51_g1_i1"	0.951093520283088	-0.751305836404091	0.121334835989519	-0.409427648776407	-0.296499489367163	0.346864694286841	-0.572021928787771
"TRINITY_DN1097_c2_g1_i15"	0.90325100731263	-0.540501132616293	0.231566655341859	-0.496613380624587	-0.117814112066345	0.159067815133331	-0.564012650592922
"TRINITY_DN1024_c0_g1_i13"	-0.750916685693756	0.929085471931312	-0.421952378096767	0.13435387143849	0.0163899422212434	-0.392875525862642	0.693770466781768
"TRINITY_DN1024_c0_g1_i40"	-0.350997172828031	0.76041655236744	-0.313167637165307	-0.110388944203821	0.0180496915842329	-0.190114465950248	0.390065060313364
"TRINITY_DN1061_c4_g1_i2"	0.902187618902854	-0.62848293331077	0.13547743484838	-0.434051980204963	-0.236875641104527	0.387267514055284	-0.482820088273796
"TRINITY_DN1061_c4_g1_i1"	0.914716220379755	-0.599462341832918	0.13348859317556	-0.492928124688596	-0.199936312791964	0.296444367037916	-0.543460328082623
"TRINITY_DN1061_c29_g1_i1"	0.854139637625662	-0.630877143561019	0.218828714477758	-0.552059360126197	-0.121656731012275	0.490982636890413	-0.740055691269924
"TRINITY_DN1061_c11_g1_i1"	-0.706712374108508	0.951281597535639	-0.32747188285029	-0.00171999991062053	0.100497810634723	-0.332340929817884	0.424312868453336
"TRINITY_DN1045_c1_g1_i7"	0.245245279562625	-0.327415949776212	0.965920315572533	-0.348437273955197	0.651785505316776	0.217083147747437	-0.384722776945609
"TRINITY_DN1041_c1_g1_i1"	0.814810134588117	-0.675923365579889	0.192020496483713	-0.428150432197219	-0.14804553647463	0.579721511466176	-0.683659116848956
"TRINITY_DN1001_c53_g1_i7"	-0.595443744939467	0.804259427774676	-0.354922843233053	0.0216234543080503	0.170011656263056	-0.379204190137915	0.669148103706956
"TRINITY_DN1001_c11_g1_i1"	-0.727402337953683	0.871635875333183	-0.392971481228077	0.0841167358376729	0.0864292577049711	-0.328624928034323	0.627620560806632
"TRINITY_DN1001_c2_g1_i41"	-0.702335583252986	0.955549905677587	-0.289435214166241	0.0150848616606431	0.124327901562461	-0.284989491872236	0.377334953384157
"TRINITY_DN1001_c2_g1_i2"	-0.607639212720571	0.95121198750491	-0.369523912179339	-0.0512914287169144	0.0611022055882692	-0.331559203177988	0.500452673980852
"TRINITY_DN1001_c2_g1_i43"	-0.677763247619054	0.97613482550334	-0.340824731493041	0.0133045657781473	0.102865233834898	-0.340318086586976	0.513395334766894
"TRINITY_DN1001_c2_g1_i16"	-0.752983595284176	0.970193143252561	-0.275862039460677	0.0579733357472965	0.156959679788934	-0.269104625303805	0.391657759036233
"TRINITY_DN1001_c2_g1_i25"	-0.660638259644636	0.904643297777114	-0.342142958881408	-0.0304507517537286	0.109728478902959	-0.350693118435183	0.438759321064861
"TRINITY_DN1001_c2_g1_i24"	-0.686577944231782	0.894530809300342	-0.456275145188186	0.0810495117231036	-0.0317134626362652	-0.462804261354291	0.681913306924822
"TRINITY_DN1001_c2_g1_i20"	-0.539484376633175	0.903364028032552	-0.431157966071555	-0.0968608156774769	0.0177217149570054	-0.394527291658314	0.554715172104048
"TRINITY_DN1001_c2_g1_i39"	-0.617940645223515	0.96456877406664	-0.411722174697303	-0.076006667053639	0.0352827035082086	-0.378848098769641	0.481305270708504
"TRINITY_DN1001_c2_g1_i23"	-0.557640293779878	0.894000059319604	-0.434349673438118	-0.115293717387387	-0.0131076577665928	-0.400715583634805	0.516978821848463
"TRINITY_DN1001_c2_g1_i49"	-0.628268985490984	0.959614354934701	-0.430099521929588	-0.0900160663565753	0.0251155840957014	-0.390237107391538	0.490209311914235
"TRINITY_DN1001_c2_g1_i28"	-0.672015794881337	0.957376450255372	-0.364771754677073	-0.0357667925796592	0.0752321285205272	-0.373568344545061	0.470036465171929
"TRINITY_DN1001_c2_g1_i10"	-0.733044667375733	0.969499556091497	-0.359326657861071	0.0235278802186449	0.0855596743664032	-0.354546650738342	0.51122309192255
"TRINITY_DN1001_c2_g1_i5"	-0.555044674331873	0.928615816617514	-0.304349984696923	-0.0992813726328733	0.167448653324778	-0.272674534210989	0.433589681381015
"TRINITY_DN1001_c2_g1_i26"	-0.705657957083046	0.949300864710604	-0.422975284233364	0.0318467487199671	0.0360722755121387	-0.381422895691667	0.626709817637831
"TRINITY_DN1001_c2_g4_i2"	-0.732780913832642	0.666469402221858	-0.00900897356853933	0.153855146803284	0.421505878024175	-0.348639868148068	0.788356607316836
"TRINITY_DN1001_c75_g1_i1"	-0.808917516960899	0.563444546771564	-0.435830530390599	0.466637345091677	-0.0891919492889899	-0.448338123349053	0.960507391598785
"TRINITY_DN1001_c83_g2_i1"	-0.672542984251559	0.950717444376766	-0.30046309052375	-0.00580928900261433	0.154394000978506	-0.301250912708311	0.417137434501264
"TRINITY_DN1001_c3_g1_i2"	0.895196163743988	-0.567260654289119	0.124033826188792	-0.551177758948668	-0.233888565148031	0.426662378625572	-0.64337643020537
"TRINITY_DN1001_c75_g4_i3"	-0.671316202872807	0.641006611341223	-0.370784362469448	0.253087460476818	0.055593406641258	-0.374321337683901	0.873547343202801
"TRINITY_DN1001_c671_g1_i2"	-0.589920917900117	0.921090673320175	-0.206147304221001	-0.209925596519647	0.193313856983093	-0.274178197753404	0.404118351310904
"TRINITY_DN1001_c5_g1_i21"	-0.380476189437804	0.761187157088758	-0.248889048891005	-0.345123416392468	0.212197498016429	-0.036870702508238	0.0863326121108666
"TRINITY_DN1001_c5_g1_i31"	-0.609459381384491	0.91570080481049	-0.402814472395855	-0.0693814649402883	0.123217197230373	-0.296940868758477	0.418592293698461
"TRINITY_DN1001_c7_g1_i11"	-0.568694253746796	0.878536117642151	-0.231161409125784	-0.117725334112721	0.162095240174656	-0.141483801283447	0.239572459689713
"TRINITY_DN1001_c13_g1_i10"	0.861168570501597	-0.619269471096024	0.401090496553507	-0.558311827895307	0.129640875366605	0.448364097800412	-0.578491296839694
"TRINITY_DN1001_c537_g2_i3"	0.2296601864032	-0.191487061479529	0.919402899126057	-0.424035164475764	0.84623854153216	0.144067248966657	-0.388957658706472
"TRINITY_DN1001_c537_g2_i4"	0.266324353477629	-0.338697263324475	0.945255803970618	-0.325993281915256	0.65744774658962	-0.00604692075800524	-0.325027847740841
"TRINITY_DN1001_c537_g2_i1"	0.374439685234867	-0.340131333603565	0.915111505351959	-0.511816971337693	0.633451265897247	0.245082601456366	-0.453568356364639
"TRINITY_DN1001_c14_g4_i1"	-0.76572184169709	0.763341862098097	-0.459540804855569	0.200330355953721	-0.0596554005397914	-0.474962301602239	0.896296716845371
"TRINITY_DN1033_c0_g1_i14"	0.40753458977923	-0.312749688725539	0.115091886221878	-0.314343303469064	-0.0621307451262159	0.987753651295775	-0.399418025090808
"TRINITY_DN1033_c1_g1_i2"	0.752477526645862	-0.455806727277896	0.287006762589016	-0.483952111793256	-0.0469552631392863	0.511837631213615	-0.431493491723504
"TRINITY_DN1092_c18_g3_i3"	0.0158598308865307	0.064632508367896	-0.162035872337041	-0.15113056453199	-0.179381481619049	-0.153413862210374	-0.303771610342268
"TRINITY_DN1092_c3_g1_i6"	0.881247218571056	-0.834833064703553	0.429023669015339	-0.364126668665097	0.0216889376372537	0.449843330516112	-0.662185762159104
"TRINITY_DN1092_c3_g1_i4"	0.251432496690104	-0.259605647147882	0.953557432436485	-0.395923236806089	0.618779199922941	0.153533387583189	-0.301698730494808
"TRINITY_DN1092_c3_g1_i2"	0.672759923258762	-0.484159670072598	0.534827124060164	-0.528898442710452	0.0440420047770343	0.385340229850243	-0.731066397393038
"TRINITY_DN1092_c3_g1_i12"	0.844616730010619	-0.684057431045948	0.506729551381198	-0.524145550406003	0.120233271777014	0.40937104766602	-0.716875091924871
"TRINITY_DN1043_c57_g1_i8"	0.938158482993406	-0.789212959851445	0.381162630830123	-0.365968149062091	-0.100294470347484	0.341430733112673	-0.663985913866723
"TRINITY_DN1000_c0_g1_i5"	0.523815176988845	-0.570531728424006	-0.0553472098918117	0.0709008370344688	-0.223230664264326	0.221324691719389	-0.317379174946326
"TRINITY_DN1000_c0_g1_i2"	0.773992492868035	-0.340710598005299	0.497925777983306	-0.827411635769453	0.223627858536661	0.260958329163185	-0.518271563337495
"TRINITY_DN1065_c1_g1_i16"	0.216112132075872	-0.300805565490609	0.972198693322172	-0.265322008188197	0.688771028059464	0.0142421134080858	-0.343744702662
"TRINITY_DN1083_c3_g1_i5"	-0.660529195023764	0.48232544918504	-0.373942619429104	0.300091100496938	-0.0252929264108983	-0.385014058048277	0.952376660024834
"TRINITY_DN1044_c7_g1_i6"	0.787548988175036	-0.382879498346531	0.321276644160909	-0.745586282572182	0.0833092127914889	0.269907943375298	-0.714507022956654
"TRINITY_DN1044_c7_g1_i5"	0.670968935619591	-0.214247621102811	0.179100828841583	-0.754635868292426	0.087128190485749	0.275777830384758	-0.659050895002269
"TRINITY_DN1044_c31_g2_i2"	-0.662068476157176	0.55780570650338	-0.407591230403622	0.215708701803028	-0.0537918664335918	-0.427932829059413	0.935041819420501
"TRINITY_DN1063_c6_g1_i2"	0.888714420904086	-0.636222235172254	0.350867114556049	-0.464408346092856	-0.0851928989875881	0.444803994730964	-0.652678716567131
"TRINITY_DN1063_c2_g1_i3"	0.667900364768028	-0.495710443827087	0.0252245042413121	-0.0989757548273641	-0.26327321648269	0.274755122289485	-0.302572925167173
"TRINITY_DN1063_c0_g1_i2"	0.913601448587955	-0.673066309781546	0.439098301810731	-0.578582618049127	0.0185884769412455	0.447410427976387	-0.710007451391079
"TRINITY_DN1019_c1_g1_i3"	0.914547229236186	-0.765731809440919	0.401389216565497	-0.462193479739004	-0.0211514146204827	0.233558480642299	-0.663197382102167
"TRINITY_DN1019_c1_g1_i1"	0.904971212866859	-0.682239433119266	0.39380244707789	-0.508840541499435	-0.0461653339439866	0.327983730371502	-0.66402636313097
"TRINITY_DN1074_c28_g1_i3"	-0.00847030975764673	-0.0241782193530149	0.480547834029858	-0.235029774131188	0.290323034792689	-0.138425211348835	-0.229524388961142
"TRINITY_DN1074_c28_g1_i1"	0.93764278040878	-0.755575583251044	0.226541229153734	-0.424411864286825	-0.249103199170408	0.396220681398186	-0.529540724436082
"TRINITY_DN1074_c20_g1_i1"	-0.722905023336562	0.915962519464521	-0.259266387929621	0.0588861765738543	0.0622975003235314	-0.243567520611965	0.299753242987108
"TRINITY_DN1012_c1_g2_i8"	0.212951114971528	-0.284302328444769	0.961904005416064	-0.278778535840618	0.668891874426924	0.014123510132111	-0.323860881597862
"TRINITY_DN1012_c1_g2_i13"	0.294027752125506	-0.323706541335905	0.940286169850412	-0.336619888056718	0.652750261871842	0.25976604832437	-0.395192537719121
"TRINITY_DN1012_c1_g2_i3"	0.264040650391287	-0.29747153939524	0.950225097627192	-0.348403060185408	0.652947844466324	0.0300750461766403	-0.357362145289169
"TRINITY_DN1012_c1_g1_i1"	0.244974235651926	-0.230978714618584	0.857599090663886	-0.290922369054976	0.610565505480048	0.0545472019507698	-0.308972134063482
"TRINITY_DN1015_c0_g1_i47"	0.292628439016264	-0.275315967891924	0.951373508281218	-0.424577601797611	0.615941275854645	0.0802391988946673	-0.320598932988073
"TRINITY_DN1032_c2_g1_i21"	0.717998574406892	-0.35756913699972	-0.221371055261354	-0.405023695602419	-0.328924148264033	0.269076768419875	-0.327096867180677
"TRINITY_DN1032_c15_g1_i1"	0.753179001876133	-0.457033167217905	0.106258030610257	-0.3408678113233	-0.191616133314586	0.0714093883515991	-0.39318623834489
"TRINITY_DN1032_c3_g1_i2"	0.750954558711169	-0.483645173063127	0.114984276030768	-0.268554327259451	-0.174639724177348	0.154323564295109	-0.380135217490511
"TRINITY_DN33302_c1_g1_i1"	-0.654999779521239	0.969609538618253	-0.320371715857443	-0.0335238548266887	0.131360482010426	-0.319342823062839	0.40612968131604
"TRINITY_DN33357_c0_g1_i1"	0.963078154205003	-0.794929852527477	0.282789016565515	-0.392799309094808	-0.190452560267682	0.441278241109822	-0.624378051758989
"TRINITY_DN33357_c1_g1_i1"	-0.833761632116424	0.824919658059475	-0.397452295090448	0.211607507471624	0.00063334031589328	-0.394493329392884	0.749060495525572
"TRINITY_DN33373_c0_g3_i1"	0.4230033427604	-0.338249571363464	0.0809488010055935	-0.453661716678293	-0.0553580844605998	0.463862906538389	-0.47431175086893
"TRINITY_DN33382_c2_g2_i1"	-0.686775574189937	0.813612377671424	-0.239319922866498	0.0365562656068689	0.161191984694566	-0.254662874640961	0.607267855086518
"TRINITY_DN33369_c1_g1_i1"	-0.119279646941572	-0.396705736346549	-0.0702419545209702	0.774755791514058	-0.23068449538355	-0.0594554867935617	-0.0456457663851856
"TRINITY_DN33399_c5_g2_i1"	-0.696089412519255	0.938281458387539	-0.297700738990085	0.000745143827930993	0.112026653048707	-0.294069243889821	0.376425042452767
"TRINITY_DN33376_c0_g1_i5"	-0.56940279843714	0.880078534134211	-0.257471723209558	0.00800051661583406	0.174314949265323	-0.252677899908364	0.36944880300795
"TRINITY_DN33365_c0_g1_i1"	-0.54575622198579	0.418986644096403	-0.404064117025502	0.193167268336484	-0.124052972729065	-0.434266471641345	0.800801767262973
"TRINITY_DN50566_c0_g1_i1"	-0.692669212107626	0.431865945720762	-0.38016848858745	0.389501678223213	-0.111135310490123	-0.385235519686447	0.985107797718468
"TRINITY_DN50564_c1_g1_i7"	0.932704355874237	-0.703090533983097	0.264333889306307	-0.530180998916427	-0.122858283129828	0.370242995936241	-0.671411565687586
"TRINITY_DN50539_c1_g1_i6"	-0.311732266979087	-0.118004707747333	-0.174603200623665	0.67948116789846	-0.0291862030548397	-0.445441603950314	0.403913094681878
"TRINITY_DN50516_c0_g1_i2"	0.861401837392075	-0.669399975438776	0.351241663901636	-0.510549685383073	-0.174900798413576	0.30731489193885	-0.726366771178737
"TRINITY_DN50553_c0_g1_i1"	-0.535981394876464	0.892390946155155	-0.275180427844496	-0.0243361394620841	0.207567362811229	-0.276165775729731	0.393202286459055
"TRINITY_DN66925_c0_g1_i5"	-0.631306927415259	0.842215390698752	-0.531773969989261	0.0075567245014681	-0.115001865349736	-0.469934372590762	0.698286531890997
"TRINITY_DN66973_c2_g1_i2"	0.903892646078338	-0.748509697895274	0.232198817267557	-0.274382896763445	-0.204865806039101	0.242348782542099	-0.539566575815919
"TRINITY_DN66944_c0_g2_i1"	-0.571459600800694	0.874331612262124	-0.23748432986051	0.0195802875228619	0.199845651066748	-0.230392793838753	0.334299530977489
"TRINITY_DN66944_c0_g2_i3"	-0.743977138861877	0.948171314250956	-0.315491319469437	0.0293063576126874	0.139601173003298	-0.310000579089253	0.436199737613885
"TRINITY_DN66944_c1_g2_i1"	-0.533890542783303	0.888614272125654	-0.27906525386464	-0.0238958670906325	0.12835978650422	-0.276414237093733	0.377343391055227
"TRINITY_DN24297_c0_g1_i3"	0.731739678571601	-0.441762866781345	0.448061125325729	-0.583021809989342	0.0425298389451618	0.338142236694287	-0.702374112384951
"TRINITY_DN24293_c0_g1_i3"	-0.678449201307647	0.487688633391487	-0.423699087998848	0.379891613845819	-0.122712902824968	-0.398822464263356	0.985882122963957
"TRINITY_DN24217_c1_g1_i1"	-0.415130392000367	-0.0241676788966308	-0.305326886284503	0.904834843007298	-0.157994142533883	-0.258029284177378	0.390021682930913
"TRINITY_DN24299_c0_g1_i3"	0.948981340947138	-0.809556697942262	0.344065380401654	-0.455620392509371	-0.0619158767918658	0.325217442772992	-0.609691262040998
"TRINITY_DN24299_c0_g1_i1"	0.938629805551409	-0.71864930247155	0.369365406494677	-0.61124412867777	0.022479005976234	0.399781815211381	-0.681661556325849
"TRINITY_DN24275_c0_g3_i1"	-0.528951948853619	0.763029726841112	-0.180253544835095	0.0664691808272533	0.321756818808243	-0.182261273014658	0.325301587068814
"TRINITY_DN24276_c3_g1_i1"	-0.686516751302459	0.896655056150581	-0.191443333430406	-0.0295493003862561	0.17731574408153	-0.199346368479166	0.307756400030347
"TRINITY_DN384_c3_g2_i1"	0.468235933592541	-0.169522111276903	0.46262407811328	-0.443035581202286	-0.102595369415329	0.0757185048125159	-0.487912624762628
"TRINITY_DN384_c3_g1_i13"	0.826099440739204	-0.594814709436147	0.190666319181152	-0.337065618135501	-0.161150192360389	0.283432184685464	-0.439752387599806
"TRINITY_DN379_c1_g1_i4"	0.293856957112147	-0.322034612654109	0.950165490456789	-0.342854653185222	0.663546515726484	0.160410989797658	-0.412993319558635
"TRINITY_DN322_c0_g1_i7"	0.822703536769096	-0.539393802797075	0.0690660103906507	-0.558763842824005	-0.12989519913289	0.356252355331055	-0.598222214351259
"TRINITY_DN340_c6_g1_i9"	0.873110912719546	-0.863996621941215	0.408544744601449	-0.235662671687372	-0.101860254395457	0.28232783981015	-0.644266401815838
"TRINITY_DN340_c3_g1_i1"	0.854871001035676	-0.569145773867912	0.188361342104793	-0.349898410653363	-0.128195466390799	0.150744313436879	-0.488554296006122
"TRINITY_DN380_c1_g1_i1"	0.356428494951103	-0.299046983367772	0.126646022015204	-0.307124685794829	-0.0452097168788452	0.991172307738431	-0.383738232284961
"TRINITY_DN327_c1_g1_i6"	0.400919351073669	-0.340798538785304	0.199159127975289	-0.184683154186483	0.0153991265614232	0.888557072546312	-0.409940244510267
"TRINITY_DN327_c1_g1_i14"	0.31045691490172	-0.348149643163676	0.0106833999846854	-0.0824390923809799	-0.10680670846292	0.738313937457914	-0.458266932011473
"TRINITY_DN327_c2_g1_i9"	0.937310892205624	-0.583071900032152	0.266072934025297	-0.555439793323519	-0.147698711642597	0.345878346074319	-0.636633684548794
"TRINITY_DN327_c0_g1_i1"	0.864897227903045	-0.609498141114032	0.230342681488511	-0.616905022784344	-0.0559165413433716	0.390042241455648	-0.72312476146359
"TRINITY_DN327_c0_g2_i1"	0.452230423047346	-0.305220350517397	0.00490133916327411	-0.410430426378331	0.112617300622444	0.289455954262262	-0.541105787620298
