"kMEblack"	"kMEblue"	"kMEgreen"	"kMEgrey"	"kMEpink"
"TRINITY_DN320_c0_g1_i1"	-0.67791102815398	0.459662511671311	0.854441781469309	0.0640605014329476	-0.736690967270346
"TRINITY_DN331_c0_g1_i1"	0.295790098508247	0.987910839470943	-0.0693652238137699	-0.0758940838119521	-0.252421397145047
"TRINITY_DN4971_c0_g1_i1"	0.222577995574419	0.937853355524149	-0.1107777821479	-0.0783259688498414	-0.130526886085687
"TRINITY_DN4943_c0_g1_i1"	0.330195084761049	0.960229536696174	-0.119566151053278	0.0303387843862209	-0.169974707581783
"TRINITY_DN4928_c0_g1_i1"	-0.728007583819207	-0.0886803764073199	0.854878299605496	-0.1564969714166	-0.823346056430667
"TRINITY_DN4963_c0_g1_i1"	0.0775737694049827	0.810779035867846	0.124473956078926	0.120932755738135	-0.427825425204033
"TRINITY_DN4910_c0_g1_i1"	0.418187715277105	0.910738400451348	-0.207351073919105	0.0564142569622532	-0.0915493558889815
"TRINITY_DN4939_c0_g1_i1"	-0.828884616983309	-0.261717441206128	0.832815404008658	0.230299713009751	-0.61139083144205
"TRINITY_DN4925_c0_g1_i1"	0.288641234970388	0.943983459592196	-0.0615029204637261	0.0593208420686006	-0.247223832119389
"TRINITY_DN4901_c0_g1_i1"	-0.15776112128064	0.822474136579183	0.41860252137534	0.0168711649103794	-0.55945097236744
"TRINITY_DN4982_c0_g1_i1"	0.286344095759783	0.982278614641218	-0.0880130271974436	-0.055326079501765	-0.199765045395079
"TRINITY_DN5033_c0_g1_i1"	-0.166450640818094	0.854330418138067	0.350050986378581	-0.0258713752387458	-0.403296900106836
"TRINITY_DN5050_c0_g1_i1"	0.0113100484144525	0.927018083398877	0.268901070575706	0.0182830500131505	-0.474619453686135
"TRINITY_DN5024_c0_g1_i1"	-0.837112484743	-0.246696214627365	0.790048730254262	0.101295553432065	-0.628784143367841
"TRINITY_DN5074_c0_g1_i1"	0.332305576526174	0.944199519258368	-0.151010341554453	-0.14202353716182	-0.106185674300861
"TRINITY_DN5062_c0_g1_i1"	0.147192113433573	0.807360653564325	-0.078901072997523	-0.106418442086185	-0.166144032515419
"TRINITY_DN5052_c0_g1_i1"	-0.17254610134258	0.812851329762695	0.420718264742389	0.0515776732876513	-0.574399333153804
"TRINITY_DN5040_c0_g1_i1"	0.320778239229537	0.982982206494659	-0.101114936486233	0.00856276951984391	-0.227448368333409
"TRINITY_DN5079_c0_g1_i1"	0.354624706653803	0.966901843290863	-0.144940468451046	0.0881909158633218	-0.157658244329723
"TRINITY_DN5075_c0_g1_i1"	0.250562679368848	0.929141857735999	-0.0798208186423491	0.0895177827386342	-0.213556729798897
"TRINITY_DN795_c1_g1_i1"	-0.697053190718079	0.383319401551402	0.898615961270827	0.0899093592114268	-0.824337504958569
"TRINITY_DN795_c0_g1_i1"	-0.466339189012587	0.636178588637332	0.670972627285198	-0.0409392481568357	-0.727637296692927
"TRINITY_DN753_c0_g2_i1"	-0.712125643172362	-0.255915479206928	0.779963437515502	-0.186760275805732	-0.74378756436849
"TRINITY_DN797_c0_g1_i1"	0.303866323994066	0.96872888424456	-0.0643319689850962	-0.0501199547466743	-0.2773229654402
"TRINITY_DN712_c0_g1_i1"	0.342428215573989	0.938145221658914	-0.141697037563309	-0.102324835352949	-0.126925912128371
"TRINITY_DN756_c0_g2_i1"	-0.679610211081499	-0.112050248902054	0.675667403154481	-0.149673213921732	-0.419324696010575
"TRINITY_DN756_c0_g1_i1"	-0.472562645563451	0.614688609531771	0.557339050713049	-0.0386650606772332	-0.469314978445056
"TRINITY_DN728_c0_g1_i1"	0.325555487979468	0.830860359111914	-0.145192893434504	-0.406971438305975	-0.176799597037513
"TRINITY_DN2256_c0_g1_i1"	0.296959736969425	0.87393177592633	-0.0744879254090677	0.124688458009454	-0.225862434724279
"TRINITY_DN2292_c0_g1_i1"	0.386116955090258	0.904056870597469	-0.113838607304329	0.121726478519542	-0.296129312507253
"TRINITY_DN2238_c0_g1_i1"	0.902460986955614	0.419034373550104	-0.771104763301529	-0.150765580581071	0.461059279520975
"TRINITY_DN2241_c1_g1_i1"	-0.497244243759792	0.495064717469305	0.685314160798003	0.0412992765203799	-0.543756455772291
"TRINITY_DN2241_c0_g1_i1"	-0.720153816853216	0.326244691335273	0.898347411493101	0.209558462627472	-0.788219733892861
"TRINITY_DN2241_c0_g1_i2"	-0.553474514411727	0.609110312020064	0.756322210422564	0.0267083134479888	-0.716798595645233
"TRINITY_DN2225_c0_g1_i1"	0.303230379479354	0.982431980801878	-0.0855750002621474	-0.0932093501347357	-0.208492839203133
"TRINITY_DN2252_c0_g1_i1"	-0.116596264324892	0.879761671252598	0.373691295897994	0.105704659553687	-0.578018656137053
"TRINITY_DN1393_c0_g1_i1"	0.436079461641518	-0.238764119361183	-0.620645244355623	0.147904686643314	0.927346322202893
"TRINITY_DN1373_c0_g1_i1"	0.283819032586197	0.968808880444771	-0.0912049576965104	-0.164166871595905	-0.17796257579629
"TRINITY_DN1344_c0_g1_i1"	0.0273832870917643	0.948008394125882	0.188303843301435	-0.103703588504997	-0.380843540900377
"TRINITY_DN1319_c0_g1_i1"	0.126075971958544	0.95455668404333	0.108140299829694	0.0638910081028411	-0.402419900435073
"TRINITY_DN1316_c0_g1_i1"	0.412051238493968	0.430530041110323	-0.315508835141545	-0.151643041173489	-0.0467794023017776
"TRINITY_DN1376_c0_g1_i1"	-0.311363785114956	0.716783532933566	0.524199253753725	-0.0581059297174258	-0.490169445642245
"TRINITY_DN4439_c0_g1_i1"	0.317573732993861	0.970758543928618	-0.110523903275629	-0.10337600509968	-0.19099119497757
"TRINITY_DN4440_c0_g1_i1"	0.337048452265027	0.982775027723675	-0.108461795329387	-0.0192923529384682	-0.200151977487221
"TRINITY_DN4455_c0_g1_i1"	0.0283014238320424	0.86224637361919	0.154927160311861	0.00882101175183072	-0.471352539078838
"TRINITY_DN4450_c0_g1_i1"	0.281256237056458	0.976867851101169	-0.0860017794944166	-0.0666707765962612	-0.197431989648054
"TRINITY_DN4476_c0_g1_i1"	0.741475897460017	-0.286365933054694	-0.859321097626909	-0.00807267846486582	0.928611412685335
"TRINITY_DN4490_c0_g1_i1"	0.230030984171532	0.953033281647347	-0.0989108438770258	-0.0532005655949251	-0.168492317766013
"TRINITY_DN4467_c0_g1_i1"	0.38104652018683	0.961060524869447	-0.130214666885813	0.0203621635602944	-0.176187298000909
"TRINITY_DN4457_c0_g1_i1"	0.307643446574444	0.962702303675684	-0.13829955835657	-0.0723023866642419	-0.138471299473771
"TRINITY_DN1685_c0_g1_i1"	0.337466460286121	0.963723001536372	-0.112209221167527	0.0670413853153059	-0.216763822343092
"TRINITY_DN1674_c0_g1_i1"	0.153327441518711	0.920732050444244	0.0428797313691332	0.0815030988171075	-0.36284201913176
"TRINITY_DN1679_c0_g1_i1"	0.0792932752728387	0.857469736896654	0.0881720289966024	0.126890778521403	-0.403519134014436
"TRINITY_DN1654_c0_g1_i1"	0.337055157889515	0.930681340885144	-0.107816850764471	-0.108342829156601	-0.198478356557148
"TRINITY_DN1651_c0_g1_i1"	0.290082148296087	0.961139288373994	-0.0989769316414563	-0.152812675310307	-0.158610837241605
"TRINITY_DN1606_c0_g1_i1"	0.564805067351256	-0.0698594865551302	-0.690436676783505	-0.0116811605287368	0.863396809235831
